Bound,J_sample_variance,InitialReturnMean,VarianceInit,ReturnStepMax,MeanEntropy,EpRewMean,EpLenMean,ESSRenyi,EmpiricalD2,LearnableVariance,OptimizationReturnMean,StdIW,InitialReturnStd,ReturnStepMaxmin,MaxIWNorm,OptimizationReturnMin,TimeElapsed,InitialBound,TimestepsSoFar,InitialReturnMax,MeanIW,MeanIWNorm,MinIWNorm,ReturnMeanIW,EpisodesSoFar,InitialReturnMin,MinIW,MaxIW,OptimizationReturnMax,StdIWNorm,EpThisIter,Weights,Iteration,ESSClassic
1983.2798,5687013.5,2186.575,-1,10.0,-1.1713395,2186.5748762177273,219.68,50.371613,1.9852452,True,697.5397,1.0369622,524.9858,10.0,0.055745073,,6114.137277126312,1663.6309,7369017,4269.8203,1.212587,0.01212587,0.00054109027,2720.1013,48200,1489.0352,0.054109026,5.574507,2780.7852,0.010369621,100,[-0.684  1.553 -2.054 -1.749 -2.593],482,57.75983
2826.373,53577164.0,2061.0457,-1,10.0,-1.1948276,2061.045686048168,207.13,4.4541364,22.45104,True,482.03226,8.983785,336.32202,10.0,0.82026315,,6129.451464653015,1661.793,7389730,3259.8838,2.1807952,0.02180795,7.973725e-06,4718.133,48300,1579.0134,0.0007973725,82.02631,1680.8704,0.089837834,100,[-0.679  1.55  -2.056 -1.756 -2.59 ],483,5.564747
1856.6082,3595839.2,1996.2314,-1,10.0,-1.2006091,1996.2313455312137,200.65,51.896637,1.9269072,True,557.0404,2.0281982,351.9004,10.0,0.19893293,,6143.980732679367,1623.9194,7409795,3039.915,1.2249264,0.012249264,0.00046808686,2373.426,48400,1439.1909,0.046808686,19.893293,1600.7241,0.020281985,100,[-0.689  1.548 -2.052 -1.749 -2.614],484,26.726679
3623.9326,416298620.0,2135.003,-1,10.0,-1.2108021,2135.003009283814,214.53,8.440749,11.847289,True,1885.2365,6.1486163,538.87494,10.0,0.4808798,,6158.6134033203125,1634.1436,7431248,4089.4995,2.0197303,0.020197304,2.0972926e-05,5347.8853,48500,249.76672,0.0020972926,48.087982,3839.733,0.061486162,100,[-0.69   1.556 -2.053 -1.742 -2.62 ],485,9.739359
2759.8997,746183700.0,2066.2483,-1,10.0,-1.2204106,2066.248391983659,207.66,2.7540853,36.309696,True,1556.7275,12.195868,432.01947,10.0,1.1821193,,6174.1144325733185,1647.4674,7452014,3419.3315,2.2157905,0.02215791,1.107503e-05,5283.3696,48600,509.52094,0.001107503,118.21193,2909.8105,0.12195868,100,[-0.696  1.566 -2.049 -1.73  -2.63 ],486,3.1954198
1638.8265,7191861.0,1996.4531,-1,10.0,-1.216235,1996.4530938112264,200.68,46.03138,2.172431,True,1866.5739,1.7825112,502.21707,10.0,0.16991976,,6190.078558921814,1523.7188,7472082,3859.8594,1.202632,0.012026317,0.00022981295,2335.5977,48700,129.8792,0.022981295,16.991976,3729.9802,0.017825114,100,[-0.704  1.558 -2.043 -1.726 -2.639],487,31.280857
1673.9178,3182132.2,2093.9993,-1,10.0,-1.2286856,2093.999393053308,210.43,92.87217,1.0767488,True,594.45105,0.25843468,539.7941,10.0,0.020269603,,6207.044409990311,1497.5747,7493125,4869.7886,1.0913743,0.010913742,0.00573937,2292.8071,48800,1499.5483,0.573937,2.0269604,3370.2402,0.0025843468,100,[-0.705  1.554 -2.048 -1.734 -2.635],488,94.69042
1528.3135,3165508.2,2054.4827,-1,10.0,-1.223633,2054.48260185431,206.47,83.63998,1.1956005,True,535.1658,0.49649015,586.6916,10.0,0.036997348,,6223.249572515488,1442.1216,7513772,4999.907,1.0641806,0.010641806,0.002970405,2197.8906,48900,1519.3169,0.2970405,3.699735,3480.5903,0.004964901,100,[-0.704  1.552 -2.045 -1.734 -2.648],489,82.12431
1518.7832,2612218.5,2047.7747,-1,10.0,-1.2280881,2047.7746370931682,205.81,98.76308,1.0125241,True,528.44763,0.09965441,467.69028,10.0,0.012878895,,6237.689697027206,1497.9109,7534353,4489.6187,1.0140398,0.010140398,0.0077367956,2072.0796,49000,1519.327,0.77367955,1.2878895,2970.2915,0.0009965441,100,[-0.7    1.55  -2.045 -1.734 -2.643],490,99.043434
1725.6707,1734612.6,2116.0261,-1,10.0,-1.2306479,2116.026046499267,212.63,83.98969,1.1906223,True,1086.9059,0.46303922,496.77774,10.0,0.03426393,,6253.567573785782,1632.27,7555616,3949.8496,1.0694759,0.01069476,0.0037580712,2253.524,49100,1029.1202,0.37580714,3.426393,2920.7295,0.004630392,100,[-0.7    1.549 -2.044 -1.732 -2.647],491,84.21383
2274.692,70898940.0,2050.301,-1,10.0,-1.2251431,2050.3012457885407,206.06,16.024244,6.240544,True,1920.4312,3.996463,466.59158,10.0,0.2826233,,6269.40879201889,1608.19,7576222,3609.8215,1.6148013,0.016148012,0.00022029351,3379.133,49200,129.87027,0.022029351,28.262331,3479.9512,0.039964627,100,[-0.703  1.553 -2.045 -1.73  -2.65 ],492,14.034886
2083.9634,46290604.0,2103.6755,-1,10.0,-1.2168416,2103.6756704233044,211.4,13.7050295,7.2965913,True,1714.0323,4.0713296,595.2853,10.0,0.28789908,,6284.8055028915405,1595.4252,7597362,4149.8467,1.6806928,0.016806928,8.484648e-05,3456.8596,49300,389.6433,0.008484648,28.78991,3760.2034,0.04071329,100,[-0.711  1.559 -2.044 -1.721 -2.644],493,14.560117
1506.9978,2468022.5,1987.5585,-1,10.0,-1.2150878,1987.558407012824,199.79,90.52311,1.1046903,True,588.45557,0.30065128,506.71445,10.0,0.021479057,,6298.401316642761,1446.2545,7617341,4419.727,1.0486457,0.0104864575,0.004560951,2075.9312,49400,1399.1028,0.45609513,2.1479058,3020.6243,0.0030065128,100,[-0.717  1.553 -2.047 -1.722 -2.636],494,92.40442
1741.4856,1164680.4,2044.7731,-1,10.0,-1.2208091,2044.7730234083847,205.51,80.03523,1.2494497,True,1914.8984,0.5033653,508.14215,10.0,0.034266036,,6313.548820257187,1612.4592,7637892,3529.8276,1.0882235,0.010882234,0.0021263768,2224.7207,49500,129.8746,0.2126377,3.4266038,3399.9531,0.0050336528,100,[-0.715  1.553 -2.048 -1.723 -2.634],495,82.3751
1685.6151,37731200.0,2029.9877,-1,10.0,-1.2317628,2029.9875555835006,204.03,27.080936,3.6926346,True,2029.9877,3.2683496,516.9195,10.0,0.29555053,,6329.4403393268585,1445.8201,7658295,4769.706,1.4640222,0.01464022,0.0002255318,2808.1643,49600,,0.02255318,29.555054,4769.706,0.032683495,100,[-0.716  1.557 -2.046 -1.719 -2.64 ],496,16.711756
1723.6633,4002213.8,1963.6458,-1,10.0,-1.2378508,1963.645843567172,197.4,56.287098,1.7766061,True,1833.769,0.9162372,429.51056,10.0,0.04708474,,6342.895132780075,1577.8728,7678035,3149.8242,1.1143781,0.011143781,0.0018022502,2237.858,49700,129.87685,0.18022501,4.708474,3019.9473,0.009162372,100,[-0.723  1.559 -2.046 -1.709 -2.651],497,59.665653
1577.8329,1692663.4,2041.2855,-1,10.0,-1.2308389,2041.2854477020526,205.17,87.93506,1.1372029,True,1531.7361,0.35159266,588.36346,10.0,0.023851147,,6357.93647313118,1465.7185,7698552,4699.4854,1.051537,0.01051537,0.0053985044,2191.616,49800,509.54932,0.5398505,2.3851147,4189.936,0.0035159264,100,[-0.72   1.563 -2.049 -1.708 -2.657],498,89.94446
1775.3195,1049447.9,2040.8433,-1,10.0,-1.2109829,2040.84321605163,205.12,83.83859,1.1927681,True,1920.9559,0.42950806,496.79343,10.0,0.024975188,,6373.058716058731,1625.6781,7719064,3389.8071,1.0885077,0.010885077,0.0037444804,2228.7373,49900,119.88727,0.37444806,2.4975188,3269.92,0.0042950804,100,[-0.719  1.564 -2.048 -1.706 -2.65 ],499,86.527885
