MeanEntropy,Inner Iteration,EpThisIter,TimeElapsed,EpLenMean,MinIW,ReturnStepMaxmin,MeanIW,Epsilon,EpRewMean,ReturnStepMax,LearnableVariance,OptimizationReturnMax,MaxIW,InitialReturnStd,StdWReturnMean,OptimizationReturnMean,InitialReturnMin,EpisodesSoFar,DivergenceHarmonic,Weights,InitialBound,TimestepsSoFar,ReturnMeanIW,EmpiricalD2Harmonic,EmpiricalD2Arithmetic,Penalization,MeanD2-0,InitialReturnMean,InitialReturnMax,MinTargetPdf,Bound,VarianceInitializer,ESSRenyiHarmonic,MinBehavPdf,WReturnMean,OptimizationReturnMin,ESSRenyiArithmetic,StdIW,Iteration
0.4189424,1,100,4107.316392421722,87.41,0.0069033136,0.86291015,103815620.0,2.0,-59.414798346608876,0.86291015,,33.77717,5197783600.0,6.3971004,,15.2909975,-74.705795,47600,3.3452313e+30,[-0.523  7.558],-312.75723,4851909,12310164000.0,1.0,1.0,True,1.0,-59.414795,-40.928627,-60.908524,-6.9556605e+16,-1.0,100.0,-60.908524,274.73746,,100.0,716871900.0,476
0.4189424,1,100,4112.541206121445,85.23,0.047342163,0.8622042,1014819.6,2.0,-58.04724699661136,0.8622042,,28.861504,52273460.0,6.379985,,20.723024,-78.77027,47700,1.5452573e+30,[-0.518  7.683],-497.90652,4860432,307839870.0,1.0,1.0,True,1.0,-58.047245,-49.908768,-56.799473,-3.4515727e+16,-1.0,100.0,-56.799473,470.14792,,100.0,5690161.0,477
0.4189424,1,100,4118.247075796127,88.71,0.12140914,0.8631021,120824690.0,2.0,-60.16077293902636,0.8631021,,39.450806,8026382300.0,7.2635884,,18.960596,-79.12137,47800,3.8043052e+29,[-0.496  7.56 ],-464.1298,4869303,34256300000.0,1.0,1.0,True,1.0,-60.16077,-39.670563,-60.060318,-3.1998428e+16,-1.0,100.0,-60.060318,412.26392,,100.0,883573900.0,478
0.4189424,1,100,4124.006019353867,85.74,0.03291955,0.8580774,186337.84,2.0,-58.6495102801919,0.8580774,,23.920692,6224270.0,6.4025908,,15.129498,-73.77901,47900,1.5554018e+30,[-0.486  7.436],-288.9623,4877877,33445462.0,1.0,1.0,True,1.0,-58.6495,-49.858315,-57.241894,-2.378743e+16,-1.0,100.0,-57.241894,269.89484,,100.0,778622.94,479
0.4189424,1,100,4130.260751962662,88.33,0.6243224,0.8577353,3889796.8,2.0,-59.7993982373178,0.8577353,,44.676315,208112080.0,8.3223095,,25.309128,-85.10853,48000,9.415567e+34,[-0.476  7.311],-776.322,4886710,2005589500.0,1.0,1.0,True,1.0,-59.799393,-40.432213,-55.923405,-2.0415343e+19,-1.0,100.0,-55.923405,709.8129,,100.0,23703446.0,480
0.4189424,1,100,4136.328501939774,86.44,0.0043829605,0.86713684,777383.2,2.0,-58.97725881159305,0.86713684,,32.90377,24549756.0,6.368638,,15.414204,-74.391464,48100,1.6550074e+31,[-0.477  7.436],-314.23492,4895354,97811390.0,1.0,1.0,True,1.0,-58.977257,-41.487694,-59.994583,-1.4681487e+17,-1.0,100.0,-59.994583,278.1573,,100.0,3435737.2,481
0.4189424,1,100,4141.534622192383,87.0,0.03153355,0.86377984,40809.9,2.0,-59.38786732539535,0.86377984,,28.715816,2696416.2,7.1296744,,19.431879,-78.81975,48200,1.2878919e+21,[-0.469  7.561],-455.9098,4904054,3613262.0,1.0,1.0,True,1.0,-59.38787,-50.10393,-61.969646,-986421200000.0,-1.0,100.0,-61.969646,428.43024,,100.0,271288.16,482
0.4189424,1,100,4147.426889896393,85.34,0.023467202,0.8600838,242.07147,2.0,-58.04869861334562,0.8600838,,32.684654,15511.038,6.441616,,15.594337,-73.643036,48300,5665260000.0,[-0.402  7.455],-320.27805,4912588,30249.125,1.0,1.0,True,1.0,-58.048695,-40.95838,-55.239372,-2710506.0,-1.0,100.0,-55.239372,284.67776,,100.0,1548.1105,483
0.4189424,1,100,4151.829632520676,87.01,0.29891965,0.85263705,710145.06,2.0,-59.41302900031209,0.85263705,,34.75103,44407424.0,6.7705946,,16.66869,-76.08172,48400,2.9522782e+22,[-0.155  7.414],-363.92844,4921289,121348920.0,1.0,1.0,True,1.0,-59.41303,-41.33069,-61.754112,-6916722400000.0,-1.0,100.0,-61.754112,323.68616,,100.0,5000494.0,484
0.4189424,1,100,4156.653120994568,87.8,0.041022837,0.86113954,2731282.5,2.0,-59.81555625542998,0.86113954,,35.961494,172994930.0,7.2152586,,16.862696,-76.67825,48500,3.399759e+29,[-0.223  7.309],-379.50714,4930069,184414180.0,1.0,1.0,True,1.0,-59.815563,-40.71676,-60.377445,-2.5134965e+16,-1.0,100.0,-60.377445,336.41052,,100.0,19523554.0,485
0.4189424,1,100,4161.957744836807,88.0,0.36799312,0.86291474,50386116.0,2.0,-59.63382520869374,0.86291474,,44.78053,4540614000.0,7.6132164,,25.921045,-85.55487,48600,2.138784e+31,[-0.257  7.429],-796.68805,4938869,29068737000.0,1.0,1.0,True,1.0,-59.633827,-40.77434,-64.10328,-3.0912965e+17,-1.0,100.0,-64.10328,729.86176,,100.0,452309000.0,486
0.4189424,1,100,4166.151383399963,87.31,0.24539542,0.86615354,4001341.0,2.0,-59.436230965554714,0.86615354,,27.154125,229601090.0,6.4197063,,17.669758,-77.10599,48700,8.095643e+29,[-0.232  7.552],-378.00418,4947600,698645500.0,1.0,1.0,True,1.0,-59.43623,-49.951862,-56.031235,-2.2114445e+16,-1.0,100.0,-56.031235,353.43292,,100.0,24304470.0,487
0.4189424,1,100,4170.795703172684,87.11,0.010223903,0.8640745,21050178.0,2.0,-59.033907054662706,0.8640745,,37.79947,1807606500.0,7.3114123,,19.397528,-78.431435,48800,4.7748716e+28,[-0.239  7.677],-477.3328,4956311,6048082000.0,1.0,1.0,True,1.0,-59.033913,-40.631966,-59.714706,-1.0407136e+16,-1.0,100.0,-59.714706,429.72083,,100.0,180602180.0,488
0.4189424,1,100,4175.582572937012,87.68,0.07530819,0.8682344,100715896.0,2.0,-59.75710321441293,0.8682344,,35.939777,9526767000.0,7.1813045,,17.667854,-77.42496,48900,1.6521278e+26,[-0.21   7.798],-406.76962,4965079,2119599900.0,1.0,1.0,True,1.0,-59.757103,-41.48518,-63.361584,-553417640000000.0,-1.0,100.0,-63.361584,363.72424,,100.0,948755140.0,489
0.4189424,1,100,4180.451052427292,86.94,0.10938233,0.86394584,5874964.5,2.0,-59.230869665890935,0.86394584,,34.17301,477351970.0,7.1581473,,15.986065,-75.216934,49000,3.482607e+30,[-0.248  7.917],-345.70657,4973773,199817730.0,1.0,1.0,True,1.0,-59.23087,-41.043922,-52.30028,-7.2643625e+16,-1.0,100.0,-52.30028,306.79333,,100.0,47634940.0,490
0.4189424,1,100,4184.760685682297,85.1,0.067405984,0.85901105,627291.25,2.0,-58.086926194429395,0.85901105,,36.701942,22433104.0,7.817085,,18.976633,-77.06356,49100,4.610057e+29,[-0.23   8.041],-466.109,4982283,114615544.0,1.0,1.0,True,1.0,-58.086926,-40.361618,-52.473152,-3.0486672e+16,-1.0,100.0,-52.473152,421.21948,,100.0,2976816.0,491
0.4189424,1,100,4189.274346113205,85.63,0.08993084,0.86280066,5291149.5,2.0,-58.287398574501275,0.86280066,,37.616276,324271500.0,6.2769294,,19.529856,-77.81725,49200,9.3634614e+29,[-0.207  8.164],-467.9695,4990846,1452335100.0,1.0,1.0,True,1.0,-58.287403,-40.200977,-52.482433,-4.564031e+16,-1.0,100.0,-52.482433,420.81506,,100.0,34539724.0,492
0.4189424,1,100,4193.419574737549,84.3,0.046690404,0.86959445,2948112.8,2.0,-57.606584760695696,0.86959445,,45.630394,247628030.0,7.0778937,,28.794485,-86.40107,49300,8.04878e+30,[-0.196  8.039],-948.6004,4999276,677122100.0,1.0,1.0,True,1.0,-57.606586,-40.770676,-55.586914,-1.9690295e+17,-1.0,100.0,-55.586914,879.21893,,100.0,24701124.0,493
0.4189424,1,100,4197.992769479752,85.8,0.01154404,0.8590951,577139.25,2.0,-58.757077582329515,0.8590951,,34.535492,32408458.0,6.7744384,,16.447481,-75.20456,49400,8.607194e+19,[-0.154  8.157],-356.15396,5007856,77782280.0,1.0,1.0,True,1.0,-58.757076,-40.669067,-57.21299,-368920200000.0,-1.0,100.0,-57.21299,316.41266,,100.0,3808162.8,494
0.4189424,1,100,4202.023840427399,85.66,0.22772205,0.8629265,24553.418,2.0,-58.525932002365586,0.8629265,,43.42815,384533.8,7.067439,,25.551567,-84.0775,49500,9.697236e+31,[-0.229  8.057],-765.67896,5016422,11693508.0,1.0,1.0,True,1.0,-58.52593,-40.64935,-61.454914,-6.19078e+17,-1.0,100.0,-61.454914,702.8313,,100.0,64773.797,495
0.4189424,1,100,4206.569956541061,86.63,0.022721084,0.8643844,9049972.0,2.0,-59.04841275185347,0.8643844,,35.44728,641338500.0,7.077996,,16.37753,-75.42594,49600,2.1565599e+29,[-0.187  7.94 ],-360.18842,5025085,923792900.0,1.0,1.0,True,1.0,-59.048416,-39.97866,-60.15188,-1.945026e+16,-1.0,100.0,-60.15188,318.3215,,100.0,64572970.0,496
0.4189424,1,100,4211.248525619507,86.87,0.04600478,0.860513,22071.953,2.0,-59.15138051494956,0.860513,,34.7481,1374622.8,7.303824,,15.874485,-75.02586,49700,2.4868886e+18,[-0.179  7.815],-345.58017,5033772,979721.2,1.0,1.0,True,1.0,-59.151382,-40.277763,-59.622353,-63471063000.0,-1.0,100.0,-59.622353,305.34503,,100.0,143601.28,497
0.4189424,1,100,4215.752931833267,86.41,0.024544118,0.86024326,49809450.0,2.0,-58.70368411406875,0.86024326,,31.959679,4744964000.0,6.3928366,,15.371587,-74.07527,49800,4.044767e+30,[-0.262  7.722],-311.19168,5042413,92985690.0,1.0,1.0,True,1.0,-58.703682,-42.115593,-64.390526,-6.8474732e+16,-1.0,100.0,-64.390526,277.15408,,100.0,472060300.0,498
0.4189424,1,100,4220.613819122314,86.64,0.079598665,0.8557875,25200.027,2.0,-58.879541505128145,0.8557875,,38.649536,1019866.44,7.0978217,,21.16007,-80.03961,49900,4.818818e+18,[-0.238  7.844],-547.9032,5051077,4880191.5,1.0,1.0,True,1.0,-58.879536,-41.390076,-61.216167,-109309260000.0,-1.0,100.0,-61.216167,498.12766,,100.0,126966.3,499
