MinBehavPdf,ReturnStepMax,MeanD2-0,Penalization,VarianceInitializer,ReturnStepMaxmin,EpRewMean,ESSRenyiHarmonic,TimestepsSoFar,LearnableVariance,InitialBound,Bound,WReturnMean,StdIW,InitialReturnMax,MeanEntropy,Epsilon,InitialReturnMean,MaxIW,MinIW,Weights,ReturnMeanIW,EpThisIter,Inner Iteration,OptimizationReturnMin,EmpiricalD2Arithmetic,Iteration,InitialReturnMin,MeanIW,EmpiricalD2Harmonic,InitialReturnStd,EpLenMean,MinTargetPdf,EpisodesSoFar,DivergenceHarmonic,TimeElapsed,ESSRenyiArithmetic,OptimizationReturnMax,StdWReturnMean,OptimizationReturnMean
-62.27119,0.8582762,1.0,True,-1.0,0.8582762,-58.143275440633296,100.0,4651067,,-590.78076,-5871843600000000.0,535.5999,323955620.0,-39.26342,0.4189424,2.0,-58.143276,3256290000.0,0.016396252,[-2.359  6.024],14188277000.0,100,1,,1.0,474,-79.952896,32994852.0,1.0,7.7421174,84.65,-62.27119,47400,1.1320381e+28,3900.222041606903,100.0,40.689476,,21.80962
-64.816536,0.8622171,1.0,True,-1.0,0.8622171,-58.63854581564665,100.0,4659636,,-812.08307,-6530843000.0,743.0123,260713.84,-39.16182,0.4189424,2.0,-58.638554,2034337.0,0.036183197,[-2.397  5.905],8635371.0,100,1,,1.0,475,-84.68614,49160.145,1.0,8.033375,85.69,-64.816536,47500,8913694000000000.0,3907.5954155921936,100.0,45.524323,,26.047596
-64.377846,0.8692731,1.0,True,-1.0,0.8692731,-59.6290346236527,100.0,4668391,,-621.4534,-2.4924594e+17,562.09326,144983020.0,-39.821724,0.4189424,2.0,-59.629032,1173399700.0,0.029806433,[-2.488  5.819],6964122000.0,100,1,,1.0,476,-82.02548,24737746.0,1.0,7.777687,87.55,-64.377846,47600,1.7623579e+31,3915.196689605713,100.0,42.20376,,22.396448
-70.05702,0.8619629,1.0,True,-1.0,0.8619629,-58.13750752568245,100.0,4676892,,-299.49423,-2.4170405e+16,262.34378,66117404.0,-39.50407,0.4189424,2.0,-58.13751,595058400.0,0.05583507,[-2.486  5.694],1727711600.0,100,1,,1.0,477,-72.89045,10662014.0,1.0,6.685395,85.01,-70.05702,47700,4.2318777e+29,3923.125941991806,100.0,33.38638,,14.752942
-63.4815,0.8591671,1.0,True,-1.0,0.8591671,-59.29824966326356,100.0,4685547,,-486.80286,-1.157638e+16,435.65616,25898232.0,-39.3546,0.4189424,2.0,-59.29825,199819020.0,0.0005932009,[-2.488  5.819],569303040.0,100,1,,1.0,478,-78.529045,4786974.5,1.0,8.113733,86.55,-63.4815,47800,5.121256e+28,3930.8505733013153,100.0,39.174446,,19.230797
-60.053207,0.85733616,1.0,True,-1.0,0.85733616,-57.90095650807023,100.0,4693965,,-372.70807,-8811432000000.0,330.65436,5697262.5,-39.256874,0.4189424,2.0,-57.900955,54458948.0,0.06872968,[-2.443  5.936],88693010.0,100,1,,1.0,479,-74.77916,845612.4,1.0,6.7661405,84.18,-60.053207,47900,4.3885705e+22,3938.1765472888947,100.0,35.522285,,16.878202
-64.38487,0.86609733,1.0,True,-1.0,0.86609733,-58.88227676391602,100.0,4702514,,-783.8609,-1107005.6,741.30884,122.00897,-49.084846,0.4189424,2.0,-58.882275,902.348,0.032733094,[-2.385  5.825],19314.896,100,1,,1.0,480,-84.81689,44.559372,1.0,8.288837,85.49,-64.38487,48000,653163700.0,3945.553823709488,100.0,35.73204,,25.934608
-65.35871,0.85946196,1.0,True,-1.0,0.85946196,-59.56643534630537,100.0,4711243,,-785.6216,-2.7476364e+18,716.9897,144549700.0,-39.820442,0.4189424,2.0,-59.56644,1428353500.0,0.0414545,[-2.135  5.822],3084221200.0,100,1,,1.0,481,-85.20022,19548872.0,1.0,7.7394357,87.29,-65.35871,48100,1.6021811e+33,3953.376232624054,100.0,45.379776,,25.633781
-63.26866,0.8633265,1.0,True,-1.0,0.8633265,-59.155844557732344,100.0,4719890,,-606.96576,-6.252084e+17,550.2124,433310530.0,-39.872967,0.4189424,2.0,-59.155838,4355187000.0,0.24006227,[-2.165  5.701],2956642600.0,100,1,,1.0,482,-81.139206,43836508.0,1.0,8.181945,86.47,-63.26866,48200,1.2131446e+32,3960.9198780059814,100.0,41.26624,,21.983362
-61.120884,0.8630892,1.0,True,-1.0,0.8630892,-58.38396573424339,100.0,4728363,,-608.63336,-7.3619425e+16,550.61664,16727483.0,-39.137306,0.4189424,2.0,-58.383965,166919400.0,0.047549576,[-2.167  5.576],289422660.0,100,1,,1.0,483,-80.858765,2116066.0,1.0,6.7453732,84.73,-61.120884,48300,1.609865e+30,3968.212294101715,100.0,41.72146,,22.4748
-63.187363,0.86074966,1.0,True,-1.0,0.86074966,-57.909151272922756,100.0,4736816,,-368.05093,-1.6177912e+17,327.48157,53084876.0,-39.33794,0.4189424,2.0,-57.90915,516353200.0,0.006742987,[-2.148  5.699],487955520.0,100,1,,1.0,484,-74.22758,7329056.0,1.0,7.8224387,84.53,-63.187363,48400,1.5896505e+31,3975.566179037094,100.0,34.889637,,16.318426
-63.00788,0.862919,1.0,True,-1.0,0.862919,-58.593731354922056,100.0,4745366,,-634.20215,-2.6738008e+17,576.2047,1335490300.0,-39.70952,0.4189424,2.0,-58.593727,13422804000.0,1.7109166,[-2.163  5.575],59617000000.0,100,1,,1.0,485,-81.42389,134924270.0,1.0,7.4154305,85.5,-63.00788,48500,2.124994e+31,3982.802584171295,100.0,41.71437,,22.830162
-51.413513,0.8646801,1.0,True,-1.0,0.8646801,-59.47701280936599,100.0,4754076,,-791.1154,-1.5460824e+17,721.31213,30304514.0,-39.236443,0.4189424,2.0,-59.477013,230927440.0,0.03279346,[-2.159  5.45 ],2731353600.0,100,1,,1.0,486,-85.00148,4868922.5,1.0,8.355465,87.1,-51.413513,48600,4.9042488e+30,3989.6861448287964,100.0,45.765038,,25.524467
-56.857185,0.86526644,1.0,True,-1.0,0.86526644,-59.01281113743782,100.0,4762713,,-713.7186,-4.892562e+18,648.8728,42417468.0,-39.08624,0.4189424,2.0,-59.012814,425314560.0,0.09220689,[-2.134  5.573],908813800.0,100,1,,1.0,487,-83.19547,4969046.0,1.0,8.004482,86.37,-56.857185,48700,5.691111e+33,3996.7494642734528,100.0,44.109234,,24.182663
-60.266335,0.8595429,1.0,True,-1.0,0.8595429,-58.19997669696808,100.0,4771198,,-305.5765,-8.170867e+16,267.9676,54813760.0,-39.466698,0.4189424,2.0,-58.199974,539385860.0,0.0323789,[-2.154  5.449],971637400.0,100,1,,1.0,488,-73.058395,6985651.0,1.0,6.869862,84.85,-60.266335,48800,4.7190108e+30,4003.4926629066467,100.0,33.591698,,14.858419
-62.665455,0.8588146,1.0,True,-1.0,0.8588146,-57.901147931367156,100.0,4779639,,-612.0534,-5944370000000.0,555.5833,365702.94,-39.16164,0.4189424,2.0,-57.901146,3620405.2,0.36299482,[-2.135  5.573],5919571.0,100,1,,1.0,489,-80.32522,47658.156,1.0,7.2625384,84.41,-62.665455,48900,1.1076457e+22,4010.8785734176636,100.0,41.163578,,22.424072
-54.676365,0.86569965,1.0,True,-1.0,0.86569965,-59.64703745320439,100.0,4788390,,-670.78253,-2.8701475e+16,630.136,4344149.5,-48.398056,0.4189424,2.0,-59.647038,43674612.0,0.113333374,[-2.059  5.474],7563914.0,100,1,,1.0,490,-83.32007,453479.16,1.0,8.350069,87.51,-54.676365,49000,4.9848692e+29,4017.1103568077087,100.0,34.922012,,23.673033
-53.24342,0.8584575,1.0,True,-1.0,0.8584575,-58.30505691230297,100.0,4796914,,-406.72723,-92841790000.0,381.70453,103650.086,-49.290634,0.4189424,2.0,-58.305054,851967.75,0.039644986,[-2.124  5.367],5128425.5,100,1,,1.0,491,-76.69142,27510.143,1.0,6.6065226,85.24,-53.24342,49100,1.3760344e+19,4024.0818717479706,100.0,27.400787,,18.386364
-58.65824,0.8598385,1.0,True,-1.0,0.8598385,-58.208905434459446,100.0,4805418,,-747.53796,-1.8804982e+16,683.28674,884676.4,-39.209038,0.4189424,2.0,-58.2089,6331169.5,0.09980445,[-2.044  5.463],115581920.0,100,1,,1.0,492,-83.115715,245889.8,1.0,7.93332,85.04,-58.65824,49200,8.563791e+28,4030.8441865444183,100.0,43.906677,,24.906809
-61.86698,0.8596426,1.0,True,-1.0,0.8596426,-59.91062145575881,100.0,4814156,,-911.31683,-2219237900000000.0,835.43475,547357300.0,-39.785618,0.4189424,2.0,-59.91062,5499302000.0,0.0137883425,[-2.004  5.582],13513282000.0,100,1,,1.0,493,-87.5011,59356910.0,1.0,8.613963,87.38,-61.86698,49300,8.5508185e+26,4037.848486185074,100.0,47.71548,,27.590479
-72.105545,0.86498666,1.0,True,-1.0,0.86498666,-60.029094863682985,100.0,4823000,,-679.25354,-7.164256e+17,637.9877,19949550.0,-48.857826,0.4189424,2.0,-60.0291,172001310.0,0.1996071,[-1.97   5.461],1058251600.0,100,1,,1.0,494,-84.04533,3979114.5,1.0,7.8235726,88.44,-72.105545,49400,3.013222e+32,4044.889850139618,100.0,35.1875,,24.016233
-67.7558,0.8627763,1.0,True,-1.0,0.8627763,-58.931431919187304,100.0,4831667,,-349.48077,-5.2610403e+16,307.65347,480135460.0,-39.317387,0.4189424,2.0,-58.931435,4816929300.0,0.11941611,[-1.963  5.586],9373780000.0,100,1,,1.0,495,-74.74362,53746108.0,1.0,7.5913224,86.67,-67.7558,49500,1.5815597e+30,4051.664958715439,100.0,35.426235,,15.81219
-65.89969,0.86327744,1.0,True,-1.0,0.86327744,-59.382411358505486,100.0,4840336,,-574.7523,-6567740400.0,519.50385,83925.12,-39.80514,0.4189424,2.0,-59.382412,839092.06,0.28802142,[-1.972  5.462],1614144.0,100,1,,1.0,496,-80.51947,12085.255,1.0,8.528108,86.69,-65.89969,49600,1.4121206e+16,4058.3033678531647,100.0,40.71433,,21.137058
-60.18524,0.86513025,1.0,True,-1.0,0.86513025,-57.994926996082064,100.0,4848792,,-667.86554,-1.6477977e+19,608.68726,62960130.0,-39.298664,0.4189424,2.0,-57.994926,632871300.0,0.11127621,[-1.729  5.52 ],897272800.0,100,1,,1.0,497,-81.43723,6466408.5,1.0,7.690617,84.56,-60.18524,49700,7.7505247e+34,4065.226980447769,100.0,42.13857,,23.442307
-60.232635,0.85853314,1.0,True,-1.0,0.85853314,-58.67770441204309,100.0,4857384,,-691.91943,-6.8077314e+17,631.27716,179225150.0,-39.916393,0.4189424,2.0,-58.677704,1486726500.0,0.00011806207,[-1.716  5.644],2902155500.0,100,1,,1.0,498,-82.57234,28452812.0,1.0,7.766821,85.92,-60.232635,49800,1.2598791e+32,4071.10626244545,100.0,42.65595,,23.894638
-59.05111,0.8554442,1.0,True,-1.0,0.8554442,-59.099596094787124,100.0,4866059,,-730.63617,-1.2653121e+16,666.2715,2356590000.0,-39.776184,0.4189424,2.0,-59.099594,23685712000.0,0.45574236,[-1.746  5.766],43800950000.0,100,1,,1.0,499,-83.72202,238016700.0,1.0,7.746456,86.75,-59.05111,49900,3.8633475e+28,4076.99654006958,100.0,43.94584,,24.622427
