InitialBound,OptimizationReturnMin,WReturnMean,VarianceInitializer,ESSRenyiArithmetic,MeanD2-0,TimestepsSoFar,MinTargetPdf,ReturnMeanIW,ReturnStepMax,InitialReturnMean,EpLenMean,DivergenceHarmonic,InitialReturnStd,InitialReturnMin,MeanEntropy,EpisodesSoFar,EpThisIter,Weights,EmpiricalD2Arithmetic,MeanIW,Inner Iteration,StdWReturnMean,StdIW,OptimizationReturnMean,ESSRenyiHarmonic,EpRewMean,TimeElapsed,OptimizationReturnMax,MaxIW,InitialReturnMax,LearnableVariance,Iteration,ReturnStepMaxmin,Epsilon,MinIW,EmpiricalD2Harmonic,MinBehavPdf,Bound,Penalization
-954.69037,,882.1668,-1.0,100.0,1.0,4669546,-61.851425,3152480500.0,0.8575653,-58.779594,85.8,3.8803037e+30,8.314337,-87.29343,0.4189424,47500,100,[-0.528  3.583],1.0,12509449.0,1,,120156840.0,28.51383,100.0,-58.779595814794305,5911.613485574722,46.64573,1207815200.0,-40.647697,,475,0.8575653,2.0,0.01745212,1.0,-61.851425,-1.4286814e+17,True
-748.25195,,683.08575,-1.0,100.0,1.0,4678309,-59.853737,74543590000.0,0.8693794,-59.898174,87.63,1.4940865e+28,8.173828,-84.723045,0.4189424,47600,100,[-0.53   3.708],1.0,431806140.0,1,,4285662200.0,24.824873,100.0,-59.89817248746753,5922.281051158905,44.216675,43073573000.0,-40.50637,,476,0.8693794,2.0,0.067472875,1.0,-59.853737,-7966047000000000.0,True
-987.8102,,931.80286,-1.0,100.0,1.0,4687302,-67.71806,2918594300.0,0.85563374,-61.479927,89.93,7.771955e+27,8.838065,-90.69792,0.4189424,47700,100,[-0.503  3.83 ],1.0,3097305.2,1,,23943690.0,29.217999,100.0,-61.47992219120264,5933.753744840622,40.991814,236739440.0,-49.70611,,477,0.85563374,2.0,0.11300743,1.0,-67.71806,-4937855700000000.0,True
-684.6797,,620.85913,-1.0,100.0,1.0,4696227,-60.41443,93128950.0,0.8603872,-60.485962,89.25,1.9190917e+28,7.731491,-84.17316,0.4189424,47800,100,[-0.459  3.947],1.0,427112.75,1,,1854892.5,23.687197,100.0,-60.48596172377467,5945.365005731583,43.758068,12689689.0,-40.41509,,478,0.8603872,2.0,0.3684665,1.0,-60.41443,-8841845000000000.0,True
-769.0533,,700.49005,-1.0,100.0,1.0,4705097,-64.14402,872768960.0,0.8588888,-60.521156,88.7,1.4279744e+30,7.8767047,-85.78867,0.4189424,47900,100,[-0.512  3.834],1.0,1825669.2,1,,9829505.0,25.267519,100.0,-60.52115467011929,5953.969635248184,45.35495,85609310.0,-40.433723,,479,0.8588888,2.0,0.07391416,1.0,-64.14402,-8.193857e+16,True
-1310.7335,,1242.8666,-1.0,100.0,1.0,4713989,-62.188713,73343220.0,0.8632405,-60.78945,88.92,4.0851174e+24,9.249329,-94.80881,0.4189424,48000,100,[-0.535  3.711],1.0,115792.59,1,,733719.4,34.019356,100.0,-60.789453848302365,5962.3905618190765,45.123795,6921566.0,-49.685013,,480,0.8632405,2.0,0.041419093,1.0,-62.188713,-137180530000000.0,True
-1296.8032,,1201.858,-1.0,100.0,1.0,4722708,-61.63007,53819.258,0.8591785,-59.973804,87.19,718619500.0,9.761515,-93.23897,0.4189424,48100,100,[-0.603  3.816],1.0,87.23692,1,,310.23404,33.265163,100.0,-59.973804128319024,5974.41045665741,53.371597,2519.7932,-39.86737,,481,0.8591785,2.0,0.12729491,1.0,-61.63007,-2599176.0,True
-755.67053,,688.4496,-1.0,100.0,1.0,4731569,-63.99297,1545943400.0,0.8633137,-60.590122,88.61,7.396778e+29,8.799051,-85.30907,0.4189424,48200,100,[-0.354  3.787],1.0,4793180.5,1,,22627518.0,24.718945,100.0,-60.59012074247003,5985.662410974503,44.908577,152371940.0,-40.40049,,482,0.8633137,2.0,0.3669264,1.0,-63.99297,-5.781741e+16,True
-602.04004,,541.73346,-1.0,100.0,1.0,4740354,-62.616104,140206420.0,0.86146224,-60.187027,87.85,1.3733878e+26,8.344757,-81.914856,0.4189424,48300,100,[-0.386  3.908],1.0,180256.0,1,,1271104.5,21.727829,100.0,-60.18702820196748,5995.5476496219635,42.53657,12674402.0,-39.378284,,483,0.86146224,2.0,0.010967935,1.0,-62.616104,-706806260000000.0,True
-586.8342,,526.9855,-1.0,100.0,1.0,4749423,-58.210655,151317.88,0.85611016,-61.615288,90.69,8762598000.0,8.459379,-82.95596,0.4189424,48400,100,[-0.44   4.021],1.0,598.2794,1,,3089.922,21.340673,100.0,-61.615288479477165,6006.655809879303,42.374702,29789.02,-40.58126,,484,0.85611016,2.0,0.12820426,1.0,-58.210655,-5754162.0,True
-811.7898,,742.95465,-1.0,100.0,1.0,4758290,-55.046394,4680234000.0,0.8628816,-60.29583,88.67,7.2814645e+29,8.351615,-86.24203,0.4189424,48500,100,[-0.689  4.002],1.0,7856443.5,1,,47527852.0,25.946196,100.0,-60.295829469561575,6014.929160356522,45.444336,448567520.0,-40.79769,,485,0.8628816,2.0,0.063413434,1.0,-55.046394,-5.874186e+16,True
-460.83224,,432.43283,-1.0,100.0,1.0,4766860,-60.369953,356313500.0,0.86323905,-58.830112,85.7,2.6458962e+27,6.3294144,-78.63848,0.4189424,48600,100,[-0.66   4.124],1.0,3922074.5,1,,29227602.0,19.808367,100.0,-58.83011508062482,6024.012997150421,29.189964,287953500.0,-49.448517,,486,0.86323905,2.0,0.06129991,1.0,-60.369953,-1460940100000000.0,True
-784.93024,,715.93335,-1.0,100.0,1.0,4775546,-58.578453,194877360.0,0.8604464,-59.652588,86.86,5.2948136e+29,8.683229,-84.96137,0.4189424,48700,100,[-0.638  4.001],1.0,1883104.8,1,,14691997.0,25.308788,100.0,-59.652582614421846,6032.803327798843,45.49794,146607340.0,-39.463432,,487,0.8604464,2.0,0.51702493,1.0,-58.578453,-5.0209692e+16,True
-1214.6824,,1121.5332,-1.0,100.0,1.0,4784453,-63.28871,50728200.0,0.8661219,-60.50879,89.07,1.8969594e+22,9.362306,-92.662796,0.4189424,48800,100,[-0.669  4.122],1.0,76081.37,1,,510034.47,32.154015,100.0,-60.50878416970372,6041.492658853531,52.86449,4604570.0,-39.798306,,488,0.8661219,2.0,0.031150246,1.0,-63.28871,-12830322000000.0,True
-673.2815,,633.9623,-1.0,100.0,1.0,4793253,-67.86308,34115.086,0.8651532,-60.251972,88.0,74271200.0,8.724903,-83.870575,0.4189424,48900,100,[-0.744  4.222],1.0,72.65573,1,,271.34885,23.618603,100.0,-60.25197330236435,6049.772134065628,34.346664,2423.4648,-49.52391,,489,0.8651532,2.0,0.02727097,1.0,-67.86308,-373004.6,True
-781.3333,,714.00604,-1.0,100.0,1.0,4801898,-62.718468,130459820.0,0.8586209,-59.455055,86.45,2.3505226e+29,8.470827,-84.79773,0.4189424,49000,100,[-0.742  4.284],1.0,241643.9,1,,985170.44,25.342674,100.0,-59.45505562007427,6058.70673084259,44.944168,7655340.0,-39.85356,,490,0.8586209,2.0,0.29230723,1.0,-62.718468,-3.2644324e+16,True
-433.90182,,406.20004,-1.0,100.0,1.0,4810546,-64.2103,431398720.0,0.854885,-59.054432,86.48,1.3499316e+30,7.060281,-77.93173,0.4189424,49100,100,[-0.715  4.406],1.0,12756940.0,1,,108868690.0,18.8773,100.0,-59.05443167030811,6070.170210599899,28.829254,1086410200.0,-49.102478,,491,0.854885,2.0,0.77532667,1.0,-64.2103,-3.2188553e+16,True
-483.72443,,434.79376,-1.0,100.0,1.0,4819242,-62.038002,547387460.0,0.863063,-59.252827,86.96,9.0699407e+24,7.3485913,-78.766716,0.4189424,49200,100,[-0.715  4.281],1.0,8755068.0,1,,63982290.0,19.513891,100.0,-59.25282416135073,6078.9724588394165,38.31472,631400300.0,-40.451996,,492,0.863063,2.0,0.049524534,1.0,-62.038002,-147371640000000.0,True
-761.97815,,717.17444,-1.0,100.0,1.0,4828226,-58.2276,1910953500.0,0.855186,-61.48741,89.84,4.837802e+30,9.148408,-86.65646,0.4189424,49300,100,[-0.667  4.166],1.0,4006397.5,1,,19426052.0,25.16905,100.0,-61.48741239607334,6087.896219730377,36.66362,140635310.0,-49.992844,,493,0.855186,2.0,0.0006210908,1.0,-58.2276,-9.855383e+16,True
-765.401,,700.1675,-1.0,100.0,1.0,4836830,-64.18845,20275978.0,0.86873686,-59.130108,86.04,5.085096e+18,8.7589655,-84.099045,0.4189424,49400,100,[-0.661  4.291],1.0,39196.38,1,,359889.78,24.968943,100.0,-59.13010285764933,6097.214541912079,44.23938,3610558.0,-39.859665,,494,0.86873686,2.0,0.1567888,1.0,-64.18845,-147131700000.0,True
-553.22205,,500.01456,-1.0,100.0,1.0,4845518,-59.363613,3219940000.0,0.86386347,-59.545147,86.88,1.1429558e+28,8.314117,-80.30304,0.4189424,49500,100,[-0.415  4.338],1.0,8420751.0,1,,79676850.0,20.75789,100.0,-59.54514850586653,6108.498358488083,39.95466,800937200.0,-40.34838,,495,0.86386347,2.0,0.4536367,1.0,-59.363613,-5688903000000000.0,True
-688.92236,,623.89,-1.0,100.0,1.0,4854397,-79.71413,27611.682,0.86475194,-60.567352,88.79,95123750.0,8.159214,-84.17492,0.4189424,49600,100,[-0.372  4.455],1.0,68.86664,1,,249.52997,23.607567,100.0,-60.56735236734152,6117.2428855896,44.171814,1997.5984,-40.003105,,496,0.86475194,2.0,0.028404852,1.0,-79.71413,-661939.4,True
-1022.2946,,945.0238,-1.0,100.0,1.0,4863049,-56.061905,323128.66,0.85725296,-59.049355,86.52,221677820000000.0,7.343853,-88.90051,0.4189424,49700,100,[-0.383  4.394],1.0,485.68314,1,,1583.78,29.851158,100.0,-59.04935518234968,6126.262291908264,48.148964,10738.61,-40.75155,,497,0.85725296,2.0,0.07801741,1.0,-56.061905,-1150895000.0,True
-771.24536,,704.79254,-1.0,100.0,1.0,4871731,-77.01817,3695581700.0,0.86261547,-58.87955,86.82,8.332282e+30,6.8632646,-84.52498,0.4189424,49800,100,[-0.292  4.307],1.0,6489401.5,1,,59709500.0,25.645432,100.0,-58.8795471842587,6135.06989979744,44.65112,600261100.0,-39.87386,,498,0.86261547,2.0,0.022647012,1.0,-77.01817,-1.9183392e+17,True
-1249.7646,,1156.5065,-1.0,100.0,1.0,4880451,-72.82218,2349798000.0,0.86934555,-59.714893,87.2,8.3953604e+29,8.138351,-92.734184,0.4189424,49900,100,[-0.295  4.432],1.0,2518268.5,1,,18209258.0,33.019295,100.0,-59.71489085555076,6143.515550136566,52.895905,181947000.0,-39.83828,,499,0.86934555,2.0,0.15264933,1.0,-72.82218,-8.5456e+16,True
