InitialReturnMin,StdIW,MinBehavPdf,MinIW,EpRewMean,Bound,OptimizationReturnMean,VarianceInitializer,EpThisIter,InitialBound,OptimizationReturnMin,Iteration,Weights,LearnableVariance,EpisodesSoFar,Penalization,EmpiricalD2Arithmetic,WReturnMean,ESSRenyiArithmetic,ReturnStepMaxmin,MeanEntropy,TimeElapsed,DivergenceHarmonic,InitialReturnStd,EpLenMean,ReturnStepMax,InitialReturnMean,ReturnMeanIW,Inner Iteration,MeanIW,EmpiricalD2Harmonic,MaxIW,InitialReturnMax,MeanD2-0,Epsilon,OptimizationReturnMax,MinTargetPdf,StdWReturnMean,ESSRenyiHarmonic,TimestepsSoFar
-80.67122,233880690.0,-65.09723,0.14381328,-60.95023614168167,-1.4539014e+16,19.720984,-1.0,100,-484.2668,,475,[0.472 3.927],,47500,True,1.0,453.89487,100.0,0.8560587,0.4189424,6133.251945018768,2.2911734e+29,8.060875,89.24,0.8560587,-60.950233,1437510800.0,1,23941246.0,1.0,2350917600.0,-50.48466,1.0,2.0,30.186558,-65.09723,,100.0,4793940
-87.50697,2350695.2,-58.15429,0.14120555,-60.916851735413076,-219252340000000.0,26.590122,-1.0,100,-817.9622,,476,[0.505 4.047],,47600,True,1.0,773.9968,100.0,0.85836446,0.4189424,6142.555495023727,2.486731e+25,8.183046,88.83,0.85836446,-60.916855,140587420.0,1,370945.4,1.0,21122078.0,-51.188683,1.0,2.0,36.31829,-58.15429,,100.0,4802823
-77.7988,143303280.0,-62.832367,0.17042716,-58.743544114232066,-8663320000000000.0,19.055256,-1.0,100,-458.82495,,477,[0.453 4.161],,47700,True,1.0,412.59018,100.0,0.85710275,0.4189424,6150.4987671375275,3.5103723e+28,7.0347376,86.15,0.85710275,-58.743546,807192200.0,1,16166742.0,1.0,1439523200.0,-40.554096,1.0,2.0,37.2447,-62.832367,,100.0,4811438
-85.91091,3793070800.0,-57.475777,0.031879466,-61.46486296072602,-5.796052e+17,24.44605,-1.0,100,-690.27,,478,[0.436 4.037],,47800,True,1.0,649.15125,100.0,0.8652266,0.4189424,6159.7915205955505,1.986581e+32,7.1792765,89.86,0.8652266,-61.464863,2445290200.0,1,386727330.0,1.0,38125570000.0,-50.787216,1.0,2.0,35.123695,-57.475777,,100.0,4820424
-84.37073,1856210.2,-59.144127,0.069140166,-59.633595820963386,-2.2804596e+17,24.737131,-1.0,100,-737.4403,,479,[0.421 4.161],,47900,True,1.0,673.6969,100.0,0.8649545,0.4189424,6170.155268907547,1.2797793e+31,7.8594713,87.54,0.8649545,-59.633595,163208080.0,1,395152.9,1.0,15439220.0,-40.639866,1.0,2.0,43.73086,-59.144127,,100.0,4829178
-87.83162,9633121.0,-56.635056,0.7656686,-59.55376751050353,-3690142800000000.0,28.277851,-1.0,100,-937.14685,,480,[0.383 4.28 ],,48000,True,1.0,864.0581,100.0,0.85729766,0.4189424,6177.920920372009,2.548837e+27,8.026284,86.74,0.85729766,-59.553764,447442800.0,1,1867696.1,1.0,83380900.0,-41.004585,1.0,2.0,46.827034,-56.635056,,100.0,4837852
-76.05113,17270546.0,-57.745255,0.13599978,-58.264821750074624,-2.1944536e+16,17.78631,-1.0,100,-402.29303,,481,[0.355 4.402],,48100,True,1.0,360.2022,100.0,0.86340624,0.4189424,6186.828609228134,2.7176711e+29,6.6218853,85.45,0.86340624,-58.26482,80762536.0,1,1981896.4,1.0,173465440.0,-40.514637,1.0,2.0,35.536495,-57.745255,,100.0,4846397
-82.84819,1890936.6,-62.3351,0.004341228,-60.48323887974024,-2051982800000000.0,22.364952,-1.0,100,-612.64886,,482,[0.339 4.526],,48200,True,1.0,555.1643,100.0,0.8648759,0.4189424,6195.8793206214905,1.273935e+27,7.414397,88.65,0.8648759,-60.483242,23516140.0,1,205900.58,1.0,19014050.0,-41.318314,1.0,2.0,41.529877,-62.3351,,100.0,4855262
-86.049164,129282180.0,-59.775425,0.18850036,-61.082863106131555,-6.8348145e+19,24.966301,-1.0,100,-764.0325,,483,[0.408 4.63 ],,48300,True,1.0,694.9335,100.0,0.8680892,0.4189424,6204.279344081879,9.781768e+35,8.462705,90.03,0.8680892,-61.082863,6370944500.0,1,13730104.0,1.0,1299806600.0,-40.516857,1.0,2.0,45.532307,-59.775425,,100.0,4864265
-81.99006,3757199.2,-61.94001,0.00997492,-60.949148402810096,-4.634377e+19,21.04091,-1.0,100,-569.0537,,484,[0.405 4.505],,48400,True,1.0,512.16187,100.0,0.8663318,0.4189424,6212.426796674728,6.634014e+35,8.333186,89.66,0.8663318,-60.949146,344308260.0,1,1018172.6,1.0,25948114.0,-40.674637,1.0,2.0,41.315422,-61.94001,,100.0,4873231
-75.48576,122711.39,-60.68822,0.08783151,-60.00498565867543,-155485500000.0,15.480778,-1.0,100,-341.86093,,485,[0.182 4.618],,48500,True,1.0,302.214,100.0,0.8632544,0.4189424,6221.515886306763,1.5378209e+19,7.909457,87.9,0.8632544,-60.004986,1234939.4,1,30824.543,1.0,845099.06,-40.997017,1.0,2.0,34.488747,-60.68822,,100.0,4882021
-87.08455,2830085.8,-67.86417,0.112481445,-60.828354377746585,-6522296300000.0,26.256197,-1.0,100,-824.4756,,486,[0.256 4.516],,48600,True,1.0,754.1687,100.0,0.85633093,0.4189424,6229.7727789878845,8.604041e+21,8.048661,89.24,0.85633093,-60.828354,75544750.0,1,305220.47,1.0,28428720.0,-41.156,1.0,2.0,45.92855,-67.86417,,100.0,4890945
-84.9323,1100.3994,-58.188606,0.062450547,-60.43749009922147,-25606232.0,24.494804,-1.0,100,-730.2532,,487,[0.33  4.416],,48700,True,1.0,665.8866,100.0,0.86486316,0.4189424,6237.743078708649,157229320000.0,8.117331,88.82,0.86486316,-60.43749,80578.945,1,243.00175,1.0,9460.392,-40.986668,1.0,2.0,43.94563,-58.188606,,100.0,4899827
-78.21633,10362620.0,-70.820915,0.047126666,-60.91243520200253,-4452994000000000.0,17.303896,-1.0,100,-407.383,,488,[0.221 4.355],,48800,True,1.0,360.41177,100.0,0.8688612,0.4189424,6245.766349077225,8.9856835e+27,7.809416,89.41,0.8688612,-60.91243,197816100.0,1,1857033.5,1.0,75869380.0,-40.675934,1.0,2.0,37.540398,-70.820915,,100.0,4908768
-85.267914,1389568.6,-56.58808,0.09182079,-59.36642960250378,-1273052600000000.0,25.901487,-1.0,100,-794.93756,,489,[0.19  4.476],,48900,True,1.0,727.82806,100.0,0.86997724,0.4189424,6254.492037773132,3.5979998e+26,7.545936,86.88,0.86997724,-59.366425,127138470.0,1,244932.52,1.0,11150953.0,-40.39663,1.0,2.0,44.871284,-56.58808,,100.0,4917456
-82.90735,443681.25,-58.947647,0.016148211,-58.97020977497101,-497204460000.0,23.93714,-1.0,100,-656.5331,,490,[0.16  4.597],,49000,True,1.0,620.0526,100.0,0.8647909,0.4189424,6262.82160282135,1.8572611e+20,6.86047,86.53,0.8647909,-58.97021,8492050.0,1,57048.42,1.0,4378585.5,-49.82425,1.0,2.0,33.0831,-58.947647,,100.0,4926109
-82.846085,25994376.0,-55.50666,0.1625545,-58.51442248150706,-5.3773557e+16,24.33166,-1.0,100,-720.8905,,491,[-0.079  4.527],,49100,True,1.0,660.8371,100.0,0.8603771,0.4189424,6270.571357250214,8.0160735e+29,8.295021,85.47,0.8603771,-58.51442,1261584000.0,1,3951835.8,1.0,190623550.0,-40.398342,1.0,2.0,42.447742,-55.50666,,100.0,4934656
-86.11004,1010696060.0,-62.467426,1.8893023,-60.40454489856958,-4.190135e+17,25.705494,-1.0,100,-806.83093,,492,[-0.085  4.402],,49200,True,1.0,735.7125,100.0,0.8645426,0.4189424,6278.312266111374,3.4706403e+31,8.656796,88.64,0.8645426,-60.40454,70839750000.0,1,103628740.0,1.0,10159078000.0,-39.91746,1.0,2.0,46.192577,-62.467426,,100.0,4943520
-82.60793,18747956.0,-60.932106,0.1191172,-59.31737549901008,-5809191300000000.0,23.29056,-1.0,100,-669.71295,,493,[-0.084  4.277],,49300,True,1.0,609.9014,100.0,0.8621974,0.4189424,6287.250881433487,9.431608e+27,8.212874,86.77,0.8621974,-59.31737,1047999170.0,1,3297012.2,1.0,130267000.0,-40.24637,1.0,2.0,42.361565,-60.932106,,100.0,4952197
-81.25156,244897.53,-57.018578,0.08742504,-58.96257597848773,-34115445000.0,22.288982,-1.0,100,-609.1485,,494,[-0.119  4.397],,49400,True,1.0,554.7406,100.0,0.8698088,0.4189424,6294.831221818924,3.930221e+17,7.611963,85.83,0.8698088,-58.962574,3440616.8,1,32929.074,1.0,2366435.0,-40.848892,1.0,2.0,40.402664,-57.018578,,100.0,4960780
-82.40466,403446240.0,-56.76684,0.64507246,-60.27055532619357,-1.9594156e+16,22.13411,-1.0,100,-620.50964,,495,[-0.032  4.486],,49500,True,1.0,561.6098,100.0,0.86032104,0.4189424,6302.015327215195,1.1064614e+29,8.467058,88.41,0.86032104,-60.270554,16774102000.0,1,43644360.0,1.0,4051869400.0,-40.366894,1.0,2.0,42.03777,-56.76684,,100.0,4969621
-93.26164,454.39948,-59.092262,0.08917008,-59.89624111235142,-3543358.8,33.365402,-1.0,100,-1280.9269,,496,[-0.005  4.364],,49600,True,1.0,1188.7942,100.0,0.86302453,0.4189424,6309.771560192108,1405890600.0,8.691618,87.64,0.86302453,-59.896244,88472.78,1,111.88667,1.0,3957.4521,-40.68539,1.0,2.0,52.576252,-59.092262,,100.0,4978385
-92.88472,308767.25,-60.614487,0.12481661,-60.876199072152374,-1706297400000000.0,32.00852,-1.0,100,-1160.8099,,497,[-0.252  4.398],,49700,True,1.0,1099.6832,100.0,0.8653741,0.4189424,6317.66028380394,7.790406e+26,8.668207,89.14,0.8653741,-60.876198,52329580.0,1,71369.195,1.0,2884919.8,-50.05966,1.0,2.0,42.825058,-60.614487,,100.0,4987299
-79.93004,1930567400.0,-63.4885,0.32896593,-59.405151142328975,-1.9824532e+16,20.524887,-1.0,100,-549.5339,,498,[-0.489  4.316],,49800,True,1.0,495.2166,100.0,0.8606835,0.4189424,6326.345454692841,1.33183e+29,8.599162,86.76,0.8606835,-59.405148,11903991000.0,1,198715090.0,1.0,19405007000.0,-39.560875,1.0,2.0,40.369164,-63.4885,,100.0,4995975
-82.698944,24238002.0,-62.95964,0.080387786,-60.68744877204299,-5861942000000000.0,22.011497,-1.0,100,-590.80035,,499,[-0.464  4.439],,49900,True,1.0,554.0251,100.0,0.86297965,0.4189424,6333.591232061386,2.5405548e+28,8.337815,89.04,0.86297965,-60.68745,521284480.0,1,2851258.5,1.0,243211170.0,-49.4828,1.0,2.0,33.216145,-62.95964,,100.0,5004879
