InitialReturnMax,OptimizationReturnMin,InitialReturnMean,StdWReturnMean,TimeElapsed,VarianceInitializer,EmpiricalD2Arithmetic,ReturnStepMax,MinBehavPdf,TimestepsSoFar,WReturnMean,MinTargetPdf,DivergenceHarmonic,EmpiricalD2Harmonic,MaxIW,Iteration,InitialReturnMin,Bound,EpisodesSoFar,LearnableVariance,Epsilon,ESSRenyiHarmonic,MeanIW,EpLenMean,MeanEntropy,EpThisIter,ESSRenyiArithmetic,StdIW,ReturnStepMaxmin,Penalization,InitialBound,OptimizationReturnMax,MeanD2-0,MinIW,InitialReturnStd,ReturnMeanIW,Weights,OptimizationReturnMean,EpRewMean,Inner Iteration
-40.239975,,-59.526108,,1817.1703913211823,-1.0,1.0,0.86596,-61.849632,4779121,712.3486,-61.849632,1.5969238e+30,1.0,171483760.0,475,-85.23401,-8.5276765e+16,47500,,2.0,100.0,2461827.0,87.72,0.4189424,100,100.0,17414578.0,0.86596,True,-779.8218,44.994034,1.0,0.04714051,7.173025,1268693200.0,[-0.35   5.455],25.707903,-59.52610528498888,1
-40.64438,,-59.28904,,1820.102112531662,-1.0,1.0,0.8641749,-65.04067,4787842,623.414,-65.04067,7.047254e+35,1.0,169084240.0,476,-83.201454,-5.067949e+19,47600,,2.0,100.0,2507730.5,87.21,0.4189424,100,100.0,17132242.0,0.8641749,True,-683.77747,42.557076,1.0,0.02729272,7.18402,494816500.0,[-0.385  5.575],23.912416,-59.28903286844492,1
-41.106827,,-59.183384,,1822.988630771637,-1.0,1.0,0.8687034,-63.283432,4796546,661.0145,-63.283432,520525040000000.0,1.0,25542.959,477,-83.842545,-1389271600.0,47700,,2.0,100.0,839.02954,87.04,0.4189424,100,100.0,3002.0073,0.8687034,True,-721.8828,42.735718,1.0,0.02791864,7.2760124,337604.44,[-0.373  5.7  ],24.65916,-59.183385685682296,1
-39.900623,,-59.901295,,1826.1404881477356,-1.0,1.0,0.856689,-67.606155,4805333,681.7057,-67.606155,896059140.0,1.0,5802.4673,478,-84.72015,-2056237.0,47800,,2.0,100.0,182.5376,87.87,0.4189424,100,100.0,664.3573,0.856689,True,-748.6584,44.81953,1.0,0.18368334,8.107393,51849.348,[-0.472  5.623],24.818863,-59.90129269912839,1
-40.44322,,-59.714146,,1828.9018239974976,-1.0,1.0,0.8624376,-70.72093,4814101,787.6048,-70.72093,1.1498345e+29,1.0,36905320.0,479,-86.45407,-2.3928584e+16,47900,,2.0,100.0,1257123.0,87.68,0.4189424,100,100.0,5276322.0,0.8624376,True,-858.1587,46.010853,1.0,0.013909481,8.519465,441241820.0,[-0.722  5.612],26.739923,-59.71414790868759,1
-40.35091,,-59.699852,,1831.7300980091095,-1.0,1.0,0.8593519,-56.33423,4822832,301.967,-56.33423,1214457400000.0,1.0,45795.508,480,-75.4945,-45522936.0,48000,,2.0,100.0,1318.5353,87.31,0.4189424,100,100.0,5499.926,0.8593519,True,-343.13083,35.14359,1.0,0.108613946,7.24543,153628.83,[-0.756  5.492],15.794642,-59.69985733971,1
-40.389915,,-59.079205,,1834.6131038665771,-1.0,1.0,0.8629668,-53.300426,4831517,359.5174,-53.300426,2.813651e+20,1.0,456202.97,481,-76.44939,-727033050000.0,48100,,2.0,100.0,14979.032,86.85,0.4189424,100,100.0,61458.098,0.8629668,True,-402.8537,36.05947,1.0,0.17658725,7.6022453,2662713.5,[-0.654  5.565],17.370184,-59.07920390084386,1
-40.82585,,-58.845474,,1837.7919228076935,-1.0,1.0,0.8589351,-61.363277,4840132,764.40186,-61.363277,6.260798e+32,1.0,148535600000.0,482,-85.35537,-1.6538252e+18,48200,,2.0,100.0,1488556700.0,86.15,0.4189424,100,100.0,14778800000.0,0.8589351,True,-830.49084,44.52952,1.0,0.17190543,7.8503103,1562917400.0,[-0.576  5.662],26.509895,-58.845474662035706,1
-40.347733,,-59.43876,,1840.5117518901825,-1.0,1.0,0.862113,-62.63967,4848901,921.1008,-62.63967,3.3614823e+30,1.0,151456320.0,483,-88.75169,-1.4318778e+17,48300,,2.0,100.0,4557808.5,87.69,0.4189424,100,100.0,22186554.0,0.862113,True,-999.1916,48.40396,1.0,0.82545686,7.8646617,3712683500.0,[-0.558  5.539],29.312933,-59.438762529194356,1
-40.06198,,-59.82839,,1843.5957412719727,-1.0,1.0,0.8656121,-69.418915,4857674,457.34995,-69.418915,1.5919559e+24,1.0,37614840.0,484,-79.85829,-66608727000000.0,48400,,2.0,100.0,656394.2,87.73,0.4189424,100,100.0,4001600.2,0.8656121,True,-510.13516,39.79631,1.0,0.07010771,7.493531,190283980.0,[-0.543  5.415],20.029902,-59.82838992550969,1
-40.475914,,-57.91127,,1846.5355126857758,-1.0,1.0,0.8584671,-57.357544,4866097,278.5248,-57.357544,8.021389e+28,1.0,34134708.0,485,-73.27289,-1.0154794e+16,48500,,2.0,100.0,1091920.9,84.23,0.4189424,100,100.0,4931770.5,0.8584671,True,-314.37436,32.796974,1.0,0.30339766,6.522688,127123656.0,[-0.493  5.3  ],15.361619,-57.91126847177744,1
-40.043915,,-59.271275,,1849.5254278182983,-1.0,1.0,0.86042774,-74.89812,4874810,840.96124,-74.89812,4.0100997e+30,1.0,55287860.0,486,-87.12817,-1.4798159e+17,48600,,2.0,100.0,1259023.6,87.13,0.4189424,100,100.0,6357275.0,0.86042774,True,-914.8456,47.08425,1.0,0.562595,8.059451,761071800.0,[-0.493  5.175],27.856895,-59.27127234607935,1
-40.548035,,-59.162445,,1852.3580791950226,-1.0,1.0,0.8605023,-60.838413,4883525,685.2136,-60.838413,4.2180888e+29,1.0,31415118000.0,487,-84.50975,-4.1839647e+16,48700,,2.0,100.0,343047170.0,87.15,0.4189424,100,100.0,3127958800.0,0.8605023,True,-749.626,43.961716,1.0,0.017607529,6.536662,205905130000.0,[-0.526  5.296],25.347301,-59.162448234558106,1
-49.83233,,-59.555824,,1855.1246926784515,-1.0,1.0,0.8588786,-55.44168,4892250,380.6312,-55.44168,4.5409947e+29,1.0,96043336.0,488,-77.78293,-1.7548359e+16,48800,,2.0,100.0,1709482.4,87.25,0.4189424,100,100.0,10112162.0,0.8588786,True,-406.6678,27.9506,1.0,0.11585868,6.957292,206462740.0,[-0.522  5.421],18.227104,-59.55582504466176,1
-39.568024,,-59.358925,,1858.006021976471,-1.0,1.0,0.8660643,-55.75481,4900942,410.07202,-55.75481,7.6172995e+29,1.0,48627484.0,489,-78.25419,-4.3540222e+16,48900,,2.0,100.0,1008939.94,86.92,0.4189424,100,100.0,5589996.0,0.8660643,True,-459.9527,38.686165,1.0,0.055271793,7.2829366,57510916.0,[-0.554  5.3  ],18.895262,-59.358928264975546,1
-39.600254,,-59.388695,,1860.9910926818848,-1.0,1.0,0.8625097,-65.53051,4909645,756.1061,-65.53051,2.2295439e+30,1.0,556601200.0,490,-85.82253,-1.0633824e+17,49000,,2.0,100.0,7305255.0,87.03,0.4189424,100,100.0,55492130.0,0.8625097,True,-827.31445,46.22228,1.0,0.011196979,7.5735455,1752573200.0,[-0.57   5.176],26.433832,-59.388699088841676,1
-40.082043,,-59.34275,,1864.0061483383179,-1.0,1.0,0.8671658,-53.65203,4918305,599.1595,-53.65203,3.2365985e+28,1.0,3132649.8,491,-82.889656,-1.0989178e+16,49100,,2.0,100.0,153705.23,86.6,0.4189424,100,100.0,535339.7,0.8671658,True,-660.2367,42.807613,1.0,0.0035237565,6.686003,70167610.0,[-0.559  5.3  ],23.546907,-59.34274922847748,1
-40.516647,,-59.756474,,1866.5566198825836,-1.0,1.0,0.8605165,-58.5689,4927110,613.0679,-58.5689,1.9057272e+34,1.0,344375040.0,492,-83.31967,-8.430591e+18,49200,,2.0,100.0,3942895.2,88.05,0.4189424,100,100.0,34276364.0,0.8605165,True,-674.12915,42.803024,1.0,0.13329963,7.6054907,1147301100.0,[-0.598  5.182],23.563204,-59.75647127524018,1
-41.07352,,-60.13719,,1868.9959528446198,-1.0,1.0,0.859137,-57.313736,4935971,813.5305,-57.313736,1.2115058e+31,1.0,2940018000.0,493,-87.52271,-2.5032135e+17,49300,,2.0,100.0,54841588.0,88.61,0.4189424,100,100.0,341007580.0,0.859137,True,-885.43713,46.449192,1.0,0.065740116,7.9726872,39897220000.0,[-0.619  5.305],27.38552,-60.13719112366438,1
-40.480774,,-58.836914,,1871.135347366333,-1.0,1.0,0.8622364,-58.69232,4944599,620.78625,-58.69232,2.334718e+25,1.0,46085612.0,494,-82.399605,-283018580000000.0,49400,,2.0,100.0,478388.97,86.28,0.4189424,100,100.0,4584186.0,0.8622364,True,-679.3522,41.91883,1.0,0.0693343,8.098531,428186370.0,[-0.621  5.43 ],23.562683,-58.836920140981675,1
-49.40632,,-57.684525,,1873.0802118778229,-1.0,1.0,0.86233914,-55.245865,4953057,316.1991,-55.245865,1.2770989e+29,1.0,1140269300.0,495,-74.210106,-7328703500000000.0,49500,,2.0,100.0,13996433.0,84.58,0.4189424,100,100.0,114129944.0,0.86233914,True,-336.70346,24.803787,1.0,0.056152478,6.5653896,2769584600.0,[-0.848  5.535],16.52558,-57.684526500850914,1
-40.51529,,-56.86311,,1875.1846413612366,-1.0,1.0,0.8621242,-55.71081,4961394,442.54907,-55.71081,3.572755e+27,1.0,2046100000.0,496,-76.857086,-2631444000000000.0,49600,,2.0,100.0,20619240.0,83.37,0.4189424,100,100.0,203569100.0,0.8621242,True,-486.56656,36.341797,1.0,0.40604517,6.54142,5785925600.0,[-0.871  5.657],19.993973,-56.863113617151974,1
-40.050426,,-59.069145,,1877.23277592659,-1.0,1.0,0.868937,-52.03486,4970070,678.45215,-52.03486,2.363813e+34,1.0,2600621000.0,497,-83.75826,-9.790478e+18,49700,,2.0,100.0,28673484.0,86.76,0.4189424,100,100.0,258925220.0,0.868937,True,-742.11957,43.707836,1.0,0.0738361,8.300588,3377630000.0,[-0.854  5.534],24.689114,-59.06914854958654,1
-40.418495,,-58.633663,,1879.285786151886,-1.0,1.0,0.8642538,-60.035336,4978619,898.52893,-60.035336,3.1826164e+31,1.0,27272968.0,498,-87.462845,-4.1618443e+17,49800,,2.0,100.0,535074.25,85.49,0.4189424,100,100.0,2856735.2,0.8642538,True,-972.2912,47.04435,1.0,0.00962475,8.210199,193453280.0,[-0.844  5.409],28.82918,-58.63366544902325,1
-40.626526,,-59.028633,,1881.4424815177917,-1.0,1.0,0.8625175,-65.340965,4987248,565.2938,-65.340965,9552684000000000.0,1.0,527720.94,499,-81.54407,-5457818000.0,49900,,2.0,100.0,10576.545,86.29,0.4189424,100,100.0,57337.715,0.8625175,True,-621.0942,40.91754,1.0,0.06345505,7.6386604,3247691.5,[-0.855  5.534],22.515434,-59.02863400608301,1
