EmpiricalD2,J_sample_variance,InitialReturnMax,InitialReturnMin,EpRewMean,Iteration,InitialReturnMean,MeanIW,ReturnStepMaxmin,MeanEntropy,ReturnMeanIW,Bound,MaxD2w0t,InitialBound,MeanD2w0t,Weights,StdD2w0t,TimestepsSoFar,MinIW,EpisodesSoFar,MaxIW,EntropyCoefficient,ReturnStepMax,EpLenMean,EpThisIter,MinD2w0t,StdIW,TimeElapsed,InitialReturnStd
1.0050727,636.61646,62.610214,-12.299507,-105.97372970784811,487,1.9073486e-06,1.011922,91.17656,2.0821543,307.03986,-11.233917,1.029342,-13.329102,0.054418847,[ 1.226 -0.333 -0.275 -1.448  0.663],0.22738615,1081990,0.8484739,48700,1.2775991,,100.0,27.09,100,,0.06829126,6039.84396982193,15.606173
1.0187776,1816.637,46.441517,-10.521187,-106.50415449725779,488,2.5939942e-06,1.0122019,90.39029,2.0799332,345.23483,32.541046,1.0560194,30.339783,0.049840003,[ 1.246 -0.344 -0.277 -1.46   0.663],0.21844904,1084464,0.66831887,48800,1.4664152,,100.0,24.74,100,,0.13164803,6048.147429466248,12.130648
1.0066799,1058.4686,62.593605,-8.262985,-107.6423172637787,489,-3.0517579e-06,1.0133406,89.45269,2.0898511,397.83203,77.55893,1.0478053,75.18976,0.044566713,[ 1.226 -0.353 -0.282 -1.454  0.661],0.2069051,1086681,0.8226717,48900,1.3884325,,100.0,22.17,100,,0.08504741,6054.183475494385,9.960583
1.071097,6591.2183,47.119312,-9.571571,-107.4719460143969,490,-6.4468386e-06,1.0541668,90.05833,2.0955522,376.53732,56.139008,1.1878268,45.845917,0.0492309,[ 1.235 -0.357 -0.278 -1.454  0.671],0.21961921,1089075,0.51102823,49000,2.0273905,,100.0,23.94,100,,0.25932494,6062.103343963623,10.50855
1.0760564,10563.111,49.238533,-9.335213,-107.13689008649895,491,2.9373168e-06,1.0511981,89.80822,2.105585,383.96024,69.39664,1.1962919,61.91385,0.04816613,[ 1.257 -0.343 -0.278 -1.471  0.676],0.21790688,1091406,0.53588355,49100,2.252343,,100.0,23.31,100,,0.31197914,6069.135778903961,12.143156
1.0044312,453.90143,56.138447,-10.260078,-107.17845101743939,492,2.5558472e-06,1.0036387,90.412224,2.1074314,341.14148,30.420197,1.0166065,29.800476,0.05002538,[ 1.278 -0.326 -0.277 -1.487  0.687],0.21823993,1093902,0.8320631,49200,1.2950819,,100.0,24.96,100,,0.0677009,6075.535875558853,12.14562
1.0178707,1575.4934,61.80566,-12.954437,-106.3015889770526,493,1.3275147e-05,1.0317631,91.48023,2.0952442,297.96774,-28.711823,1.1170456,-32.957214,0.057457004,[ 1.279 -0.318 -0.276 -1.484  0.689],0.23475045,1096729,0.5596011,49300,1.6348286,,100.0,28.27,100,,0.14049219,6082.622167348862,15.823606
1.0542489,5864.5835,64.968315,-10.419647,-106.10781101257936,494,-3.6621093e-06,1.0514966,90.5553,2.080047,348.27206,31.723816,1.1705214,24.754913,0.051891815,[ 1.276 -0.302 -0.271 -1.477  0.676],0.22566222,1099242,0.38126034,49400,2.383101,,100.0,25.13,100,,0.2587381,6089.8779311180115,14.364167
1.0071971,500.79837,65.30847,-11.825539,-105.98755852341498,495,6.408691e-06,1.0090272,90.912476,2.0795784,318.85065,0.97525024,1.0483354,-0.7190552,0.052598964,[ 1.286 -0.298 -0.284 -1.49   0.661],0.22363411,1101863,0.8002952,49500,1.2496145,,100.0,26.21,100,,0.0754439,6096.502935886383,15.020083
1.0274788,1851.6099,79.814606,-11.049408,-106.14293343474985,496,3.0517577e-07,1.0219215,91.12007,2.0799549,311.61703,-18.325928,1.0723656,-21.81018,0.05448497,[ 1.309 -0.3   -0.28  -1.499  0.66 ],0.22833642,1104557,0.56488943,49600,1.4649673,,100.0,26.94,100,,0.16261849,6102.595540523529,16.28837
1.0104096,1313.231,67.46479,-9.383003,-107.30782656215935,497,6.2561035e-06,1.0206633,90.24404,2.068505,354.02063,26.60614,1.0603886,23.246216,0.049382,[ 1.34  -0.299 -0.285 -1.508  0.661],0.21766031,1107005,0.71893185,49700,1.4081049,,100.0,24.48,100,,0.104735844,6109.562702417374,12.479338
1.1951298,27293.629,52.956417,-9.8693695,-106.3549517366661,498,5.340576e-06,1.1518786,90.10746,2.0864067,401.2181,67.84543,1.6523256,44.704834,0.052004293,[ 1.351 -0.308 -0.293 -1.515  0.65 ],0.23294982,1109397,0.44761485,49800,3.4463618,,100.0,23.92,100,,0.52642447,6116.295870304108,12.080989
1.0111527,1042.1543,57.842785,-11.080818,-106.37652464130134,499,4.8828124e-06,1.0128872,90.97474,2.082002,319.5306,-0.88864136,1.0312146,-2.882019,0.052856855,[ 1.332 -0.342 -0.287 -1.508  0.668],0.22438827,1112026,0.73173344,49900,1.3250209,,100.0,26.29,100,,0.102135964,6122.931341171265,14.0257435
