ReturnStepMaxmin,StdIW,ESSClassic,InitialReturnMean,EpLenMean,J_sample_variance,MeanIWNorm,TimeElapsed,ESSRenyi,EpRewMean,ReturnMeanIW,MinIW,TimestepsSoFar,InitialReturnMax,InitialReturnStd,InitialBound,Iteration,Weights,EpThisIter,EntropyCoefficient,MaxIW,MaxIWNorm,Bound,MeanEntropy,MinIWNorm,StdIWNorm,EmpiricalD2,MeanIW,ReturnStepMax,InitialReturnMin,EpisodesSoFar
0.013105392,,20.0,3.0517579e-06,500.0,0.002613402,0.05,6275.339561223984,20.0,4999.276558048945,3.0510128e-06,1.0,4163771,0.08343506,0.04982702,-0.024317516,458,[ 0.034  0.486 -3.22  -2.408 -0.858],20,,1.0,0.05,-0.024317516,0.5605909,0.05,,1.0,1.0,10.0,-0.08880615,9160
9.995117,0.12878893,19.707487,-6.1035157e-06,475.05,50842.926,0.052855343,6287.879168987274,19.831272,4749.333315368815,2.2182407,0.83418924,4173272,49.7442,216.47823,-258.41733,459,[ 0.034  0.486 -3.22  -2.408 -0.858],20,,1.3772169,0.06886085,-257.29608,0.56249547,0.041709464,0.006439447,1.0085082,1.0571069,10.0,-943.6066,9180
0.011416435,,20.0,4.8828126e-05,500.0,0.0055731013,0.05,6301.381570100784,20.0,4999.299201445135,4.8827846e-05,1.0,4183272,0.08154297,0.072762944,-0.04177252,460,[ 0.033  0.483 -3.221 -2.403 -0.856],20,,1.0,0.05,-0.04177252,0.56249547,0.05,,1.0,1.0,10.0,-0.15270996,9200
0.013007164,,20.0,6.1035156e-05,500.0,0.008291915,0.05,6314.435536146164,20.0,4999.2917142640035,6.1036786e-05,1.0,4193272,0.12548828,0.08875426,-0.0586092,461,[ 0.033  0.483 -3.221 -2.403 -0.856],20,,1.0,0.05,-0.0586092,0.56249547,0.05,,1.0,1.0,10.0,-0.2142334,9220
0.014705658,,20.0,6.408691e-05,500.0,0.0044720345,0.05,6327.574244260788,20.0,4999.294614085258,6.4085936e-05,1.0,4203272,0.08691406,0.065179996,-0.038497802,462,[ 0.033  0.483 -3.221 -2.403 -0.856],20,,1.0,0.05,-0.038497802,0.56249547,0.05,,1.0,1.0,10.0,-0.1408081,9240
0.012026787,,20.0,-3.0517579e-06,500.0,0.0037238842,0.05,6340.618217229843,20.0,4999.37198205492,-3.0500814e-06,1.0,4213272,0.07672119,0.05947848,-0.034854174,463,[ 0.033  0.483 -3.221 -2.403 -0.856],20,,1.0,0.05,-0.034854174,0.56249547,0.05,,1.0,1.0,10.0,-0.1272583,9260
0.014370918,,20.0,1.8310548e-05,500.0,0.00502387,0.05,6353.703524589539,20.0,4999.246026221876,1.8310733e-05,1.0,4223272,0.07611084,0.06908456,-0.05216644,464,[ 0.033  0.483 -3.221 -2.403 -0.856],20,,1.0,0.05,-0.05216644,0.56249547,0.05,,1.0,1.0,10.0,-0.19055176,9280
0.013743401,,20.0,-1.5258789e-05,500.0,0.0036423951,0.05,6366.724433422089,20.0,4999.270135674948,-1.525972e-05,1.0,4233272,0.09857178,0.058824107,-0.03107204,465,[ 0.033  0.483 -3.221 -2.403 -0.856],20,,1.0,0.05,-0.03107204,0.56249547,0.05,,1.0,1.0,10.0,-0.11340332,9300
0.016472816,,20.0,,500.0,0.0066922545,0.05,6379.8368673324585,20.0,4999.314674768575,,1.0,4243272,0.097717285,0.07973482,-0.05577851,466,[ 0.033  0.483 -3.221 -2.403 -0.856],20,,1.0,0.05,-0.05577851,0.56249547,0.05,,1.0,1.0,10.0,-0.20367432,9320
0.015566826,,20.0,-2.746582e-05,500.0,0.0045927097,0.05,6392.9896495342255,20.0,4999.313018508389,-2.7465518e-05,1.0,4253272,0.07086182,0.06605357,-0.057093047,467,[ 0.033  0.483 -3.221 -2.403 -0.856],20,,1.0,0.05,-0.057093047,0.56249547,0.05,,1.0,1.0,10.0,-0.20837402,9340
0.015284538,,20.0,1.2207031e-05,500.0,0.006740003,0.05,6406.16313457489,20.0,4999.280583062961,1.2206845e-05,1.0,4263272,0.08959961,0.080018766,-0.05366019,468,[ 0.033  0.483 -3.221 -2.403 -0.856],20,,1.0,0.05,-0.05366019,0.56249547,0.05,,1.0,1.0,10.0,-0.19598389,9360
0.012664795,,20.0,,500.0,0.0024307347,0.05,6419.381116867065,20.0,4999.326601322691,-1.1641532e-10,1.0,4273272,0.07574463,0.048054114,-0.024337282,469,[ 0.033  0.483 -3.221 -2.403 -0.856],20,,1.0,0.05,-0.024337282,0.56249547,0.05,,1.0,1.0,10.0,-0.08886719,9380
0.017727852,,20.0,6.713867e-05,500.0,0.005896288,0.05,6432.566035985947,20.0,4999.343824137213,6.7139976e-05,1.0,4283272,0.083984375,0.07484299,-0.05723245,470,[ 0.033  0.483 -3.221 -2.403 -0.856],20,,1.0,0.05,-0.05723245,0.56249547,0.05,,1.0,1.0,10.0,-0.20922852,9400
0.013350487,,20.0,8.239746e-05,500.0,0.0061188494,0.05,6445.441053152084,20.0,4999.307642803769,8.239737e-05,1.0,4293272,0.08703613,0.07624242,-0.0527041,471,[ 0.033  0.483 -3.221 -2.403 -0.856],20,,1.0,0.05,-0.0527041,0.56249547,0.05,,1.0,1.0,10.0,-0.19274902,9420
0.01604271,,20.0,-4.8828126e-05,500.0,0.00734721,0.05,6458.253642320633,20.0,4999.255566045603,-4.8829243e-05,1.0,4303272,0.08709717,0.08354549,-0.065221265,472,[ 0.033  0.483 -3.221 -2.403 -0.856],20,,1.0,0.05,-0.065221265,0.56249547,0.05,,1.0,1.0,10.0,-0.23797607,9440
0.014904022,,20.0,4.5776367e-05,500.0,0.010442206,0.05,6471.038038730621,20.0,4999.24268995388,4.5775436e-05,1.0,4313272,0.10559082,0.099599674,-0.06920516,473,[ 0.033  0.483 -3.221 -2.403 -0.856],20,,1.0,0.05,-0.06920516,0.56249547,0.05,,1.0,1.0,10.0,-0.25286865,9460
0.017770767,,20.0,6.1035157e-06,500.0,0.0018650407,0.05,6483.907798290253,20.0,4999.319333473803,6.1034225e-06,1.0,4323272,0.074645996,0.04209262,-0.026203277,474,[ 0.033  0.483 -3.221 -2.403 -0.856],20,,1.0,0.05,-0.026203277,0.56249547,0.05,,1.0,1.0,10.0,-0.095703125,9480
9.995264,0.06944496,19.906944,-4.272461e-05,475.05,49386.95,0.05078615,6496.216745853424,19.940464,4749.367830324267,0.8005543,0.8658654,4332773,49.73468,216.48058,-258.4202,475,[ 0.033  0.483 -3.221 -2.403 -0.856],20,,1.1555812,0.057779063,-258.0051,0.5624611,0.04329327,0.003472248,1.0029857,1.015723,10.0,-943.617,9500
9.995386,0.065808415,19.915924,-1.8310548e-05,475.1,48083.95,0.050643586,6508.818107366562,19.939335,4749.897863384829,0.81443787,0.9529633,4342275,49.22522,214.30788,-255.82652,476,[ 0.034  0.482 -3.222 -2.399 -0.856],20,,1.2236443,0.061182212,-255.40092,0.56215566,0.047648165,0.0032904204,1.0030425,1.0128716,10.0,-934.1463,9520
9.995029,0.22275358,19.051186,-7.019043e-05,490.65,24.20717,0.049907424,6521.508976221085,19.203901,4905.272545282504,0.7894718,0.5441355,4352088,1.937561,8.035353,-9.591818,477,[ 0.032  0.48  -3.222 -2.396 -0.857],20,,1.3553078,0.06776539,-8.99907,0.56170124,0.027206777,0.011137679,1.041455,0.9981483,10.0,-35.02411,9540
9.994995,0.0665193,19.915241,-1.5258789e-05,475.1,46356.63,0.050981868,6534.049372434616,19.86483,4749.802629368527,2.101594,0.84601885,4361590,49.27362,214.30081,-255.8181,478,[ 0.039  0.476 -3.24  -2.39  -0.857],20,,1.106026,0.055301305,-254.58536,0.561461,0.042300943,0.003325965,1.0068045,1.0196373,10.0,-934.11554,9560
0.012758255,,20.0,4.8828126e-05,500.0,0.0024544797,0.05,6546.952760219574,20.0,4999.275329641737,4.8828777e-05,1.0,4371590,0.06286621,0.048288256,-0.025608951,479,[ 0.04   0.478 -3.244 -2.396 -0.857],20,,1.0,0.05,-0.025608951,0.561461,0.05,,1.0,1.0,10.0,-0.093688965,9580
0.015091896,,20.0,9.155274e-06,500.0,0.0076698386,0.05,6559.379087686539,20.0,4999.328876765129,9.155017e-06,1.0,4381590,0.09716797,0.0853601,-0.055351473,480,[ 0.04   0.478 -3.244 -2.396 -0.857],20,,1.0,0.05,-0.055351473,0.561461,0.05,,1.0,1.0,10.0,-0.20214844,9600
9.995277,0.05914844,19.932577,-3.0517578e-05,475.15,46235.363,0.050850667,6571.2924818992615,19.908539,4750.371555610691,1.5011215,0.93856937,4391093,48.76123,212.14905,-253.2495,481,[ 0.04   0.478 -3.244 -2.396 -0.857],20,,1.1266835,0.056334175,-252.3294,0.5598189,0.04692847,0.002957422,1.0045941,1.0170133,10.0,-924.73627,9620
0.014670372,,20.0,-3.3569337e-05,500.0,0.0046065026,0.05,6584.14129781723,20.0,4999.302209410606,-3.3569522e-05,1.0,4401093,0.068115234,0.066152684,-0.053639106,482,[ 0.039  0.477 -3.249 -2.396 -0.859],20,,1.0,0.05,-0.053639106,0.5598189,0.05,,1.0,1.0,10.0,-0.19573975,9640
9.99514,0.09397908,19.839466,2.746582e-05,475.05,49672.04,0.0522376,6595.928608894348,19.837568,4749.339480513407,2.1736097,0.905778,4410594,49.752686,216.47545,-258.414,483,[ 0.039  0.477 -3.249 -2.396 -0.859],20,,1.3146822,0.06573411,-257.2962,0.56001985,0.0452889,0.0046989536,1.0081881,1.044752,10.0,-943.59454,9660
0.011555672,,20.0,-5.1879884e-05,500.0,0.002980918,0.05,6608.830013036728,20.0,4999.353025759276,-5.1879906e-05,1.0,4420594,0.09185791,0.053215336,-0.027230741,484,[ 0.041  0.474 -3.25  -2.39  -0.859],20,,1.0,0.05,-0.027230741,0.56001985,0.05,,1.0,1.0,10.0,-0.099243164,9680
9.995016,0.26292774,18.832571,4.272461e-05,477.25,11044.647,0.05280144,6620.745587587357,19.069868,4771.303195188999,10.734697,0.5469901,4430139,31.886108,138.64658,-165.507,485,[ 0.041  0.474 -3.25  -2.39  -0.859],20,,1.7165152,0.08582576,-158.76059,0.5593649,0.027349506,0.013146388,1.048775,1.056029,10.0,-604.34625,9700
0.016901016,,20.0,4.5776367e-05,500.0,0.004868945,0.05,6633.294685602188,20.0,4999.365806590025,4.5774505e-05,1.0,4440139,0.06744385,0.068011016,-0.055314854,486,[ 0.038  0.485 -3.261 -2.406 -0.86 ],20,,1.0,0.05,-0.055314854,0.5593649,0.05,,1.0,1.0,9.999999,-0.20214844,9720
0.01523304,,20.0,-3.967285e-05,500.0,0.005526019,0.05,6645.5559775829315,20.0,4999.302970188743,-3.967434e-05,1.0,4450139,0.11053467,0.07245494,-0.031848636,487,[ 0.038  0.485 -3.261 -2.406 -0.86 ],20,,1.0,0.05,-0.031848636,0.5593649,0.05,,1.0,1.0,10.0,-0.1161499,9740
9.995234,0.035406582,19.975943,-3.0517578e-05,475.1,48348.074,0.05101658,6657.216393470764,19.942312,4749.860203003011,1.0534,0.93227166,4459641,49.260742,214.29942,-255.81648,488,[ 0.038  0.485 -3.261 -2.406 -0.86 ],20,,1.0848374,0.054241873,-255.13278,0.5591218,0.046613585,0.0017703288,1.0028927,1.0203316,10.0,-934.10956,9760
0.014503479,,20.0,-3.3569337e-05,500.0,0.0059286514,0.05,6669.817044019699,20.0,4999.339080902239,-3.3567892e-05,1.0,4469641,0.08465576,0.07504811,-0.060609333,489,[ 0.037  0.488 -3.269 -2.407 -0.86 ],20,,1.0,0.05,-0.060609333,0.5591218,0.05,,1.0,1.0,10.0,-0.2211914,9780
0.012084007,,20.0,-7.019043e-05,500.0,0.004451938,0.05,6682.009750843048,20.0,4999.264178189238,-7.019006e-05,1.0,4479641,0.09515381,0.06503338,-0.037311584,490,[ 0.037  0.488 -3.269 -2.407 -0.86 ],20,,1.0,0.05,-0.037311584,0.5591218,0.05,,1.0,1.0,10.0,-0.13598633,9800
0.012102127,,20.0,4.8828126e-05,500.0,0.0034735638,0.05,6693.78297495842,20.0,4999.335826971118,4.882738e-05,1.0,4489641,0.07800293,0.057444632,-0.034885872,491,[ 0.037  0.488 -3.269 -2.407 -0.86 ],20,,1.0,0.05,-0.034885872,0.5591218,0.05,,1.0,1.0,10.0,-0.12756348,9820
0.013648987,,20.0,2.746582e-05,500.0,0.005248478,0.05,6705.762789487839,20.0,4999.305131595073,2.7466798e-05,1.0,4499641,0.0848999,0.070612,-0.06420892,492,[ 0.037  0.488 -3.269 -2.407 -0.86 ],20,,1.0,0.05,-0.06420892,0.5591218,0.05,,1.0,1.0,10.0,-0.2345581,9840
0.011463165,,20.0,5.1879884e-05,500.0,0.0030637078,0.05,6717.365787982941,20.0,4999.292392489275,5.1879324e-05,1.0,4509641,0.0847168,0.053949255,-0.031406064,493,[ 0.037  0.488 -3.269 -2.407 -0.86 ],20,,1.0,0.05,-0.031406064,0.5591218,0.05,,1.0,1.0,10.0,-0.114868164,9860
9.995384,0.075876996,19.894266,3.0517579e-06,475.05,49293.227,0.0520402,6728.404477119446,19.857119,4749.396348970567,2.1669912,0.8549585,4519142,49.729004,216.48306,-258.42313,494,[ 0.037  0.488 -3.269 -2.407 -0.86 ],20,,1.182629,0.05913145,-257.18417,0.5580668,0.042747926,0.0037938498,1.0071955,1.040804,10.0,-943.62775,9880
0.014641762,,20.0,-6.713867e-05,500.0,0.004156437,0.05,6740.547973871231,20.0,4999.324926485819,-6.7139044e-05,1.0,4529142,0.08203125,0.062838,-0.03924749,495,[ 0.038  0.486 -3.27  -2.401 -0.861],20,,1.0,0.05,-0.03924749,0.5580668,0.05,,1.0,1.0,10.0,-0.1430664,9900
0.015238762,,20.0,-3.3569337e-05,500.0,0.007314932,0.05,6752.41736125946,20.0,4999.266562142408,-3.3569522e-05,1.0,4539142,0.10412598,0.083361775,-0.05271977,496,[ 0.038  0.486 -3.27  -2.401 -0.861],20,,1.0,0.05,-0.05271977,0.5580668,0.05,,1.0,1.0,10.0,-0.19238281,9920
9.995087,0.031436596,19.980587,-7.6293945e-05,475.05,49356.223,0.050430357,6763.786216974258,19.967855,4749.326144961134,0.43518448,0.9424882,4548643,49.762085,216.47392,-258.41226,497,[ 0.038  0.486 -3.27  -2.401 -0.861],20,,1.0567693,0.052838463,-258.1849,0.5576003,0.047124412,0.0015718298,1.0016098,1.0086071,10.0,-943.5879,9940
0.010652542,,20.0,6.1035156e-05,500.0,0.0023011554,0.05,6775.8082909584045,20.0,4999.358003034725,6.103562e-05,1.0,4558643,0.05517578,0.046755724,-0.032650545,498,[ 0.039  0.487 -3.27  -2.4   -0.861],20,,1.0,0.05,-0.032650545,0.5576003,0.05,,1.0,1.0,10.0,-0.1194458,9960
0.014080048,,20.0,-7.324219e-05,500.0,0.0033520989,0.05,6787.449904680252,20.0,4999.265387487541,-7.324293e-05,1.0,4568643,0.07904053,0.056431323,-0.03199921,499,[ 0.039  0.487 -3.27  -2.4   -0.861],20,,1.0,0.05,-0.03199921,0.5576003,0.05,,1.0,1.0,10.0,-0.11657715,9980
