TimestepsSoFar,StdIWNorm,Bound,InitialReturnStd,TimeElapsed,InitialReturnMin,MeanEntropy,ReturnStepMax,MinIWNorm,EpRewMean,InitialReturnMax,EpisodesSoFar,EmpiricalD2,InitialBound,MaxIWNorm,Iteration,ESSRenyi,ReturnMeanIW,ReturnStepMaxmin,MaxIW,StdIW,Weights,J_sample_variance,EpThisIter,ESSClassic,EpLenMean,MinIW,MeanIW,MeanIWNorm,InitialReturnMean
4002311,0.004385586,-257.25314,216.48459,6023.408302307129,-943.6344,0.4013362,10.0,0.037911844,4749.447462978298,49.72766,9340,1.008402,-258.4249,0.05799011,467,19.83336,2.2551575,9.9956,1.1598022,0.087711714,[-0.077  1.327 -3.455 -2.259 -1.019],49550.914,20,19.860096,475.05,0.7582369,1.0450535,0.052252673,2.1362304e-05
4012311,,-0.030011283,0.043213986,6036.68052482605,-0.10961914,0.4013362,10.0,0.05,4999.4122491768085,0.059387207,9360,1.0,-0.030011283,0.05,468,20.0,9.155949e-06,0.014079094,1.0,,[-0.076  1.328 -3.449 -2.256 -1.018],0.0019657356,20,20.0,500.0,1.0,1.0,0.05,9.155274e-06
4022311,,-0.02606824,0.04328595,6049.585831642151,-0.09503174,0.4013362,10.0,0.05,4999.451893674138,0.054382324,9380,1.0,-0.02606824,0.05,469,20.0,-4.2724656e-05,0.01190567,1.0,,[-0.076  1.328 -3.449 -2.256 -1.018],0.0019722881,20,20.0,500.0,1.0,1.0,0.05,-4.272461e-05
4032311,,-0.03345475,0.04971977,6062.522476196289,-0.12207031,0.4013362,10.0,0.05,4999.444616140257,0.059020996,9400,1.0,-0.03345475,0.05,470,20.0,-2.4414272e-05,0.014904022,1.0,,[-0.076  1.328 -3.449 -2.256 -1.018],0.0026021635,20,20.0,500.0,1.0,1.0,0.05,-2.4414063e-05
4042311,,-0.019986551,0.04163807,6075.530546426773,-0.07318115,0.4013362,10.0,0.05,4999.448376242139,0.05218506,9420,1.0,-0.019986551,0.05,471,20.0,5.49322e-05,0.010677338,1.0,,[-0.076  1.328 -3.449 -2.256 -1.018],0.0018249778,20,20.0,500.0,1.0,1.0,0.05,5.493164e-05
4052311,,-0.023726381,0.04748017,6088.47610616684,-0.08666992,0.4013362,10.0,0.05,4999.410834702655,0.06774902,9440,1.0,-0.023726381,0.05,472,20.0,9.154901e-06,0.013625145,1.0,,[-0.076  1.328 -3.449 -2.256 -1.018],0.0023730176,20,20.0,500.0,1.0,1.0,0.05,9.155274e-06
4062258,0.012475233,-0.67095387,0.6874666,6101.407225847244,-2.7346802,0.3996809,10.0,0.017349523,4971.981985078828,0.28179932,9460,1.0841053,-0.7489261,0.060265075,473,18.448393,0.10882756,9.993937,1.2053015,0.24950466,[-0.076  1.328 -3.449 -2.256 -1.018],0.084477924,20,18.428282,497.35,0.34699044,0.8543459,0.042717297,-3.0517579e-06
4072258,,-0.028412314,0.05071574,6114.413813114166,-0.10412598,0.3996809,10.0,0.05,4999.461014014927,0.087768555,9480,1.0,-0.028412314,0.05,474,20.0,0.00010376028,0.017408371,1.0,,[-0.069  1.328 -3.449 -2.256 -1.019],0.0027074595,20,20.0,500.0,1.0,1.0,0.05,0.00010375977
4082258,,-0.0311982,0.04778935,6127.265904664993,-0.11383057,0.3996809,10.0,0.05,4999.4696530131505,0.05847168,9500,1.0,-0.0311982,0.05,475,20.0,-2.4412875e-05,0.013355255,1.0,,[-0.069  1.328 -3.449 -2.256 -1.019],0.0024040227,20,20.0,500.0,1.0,1.0,0.05,-2.4414063e-05
4092258,,-0.057301324,0.067673095,6140.138207912445,-0.20904541,0.3996809,10.0,0.05,4999.481276038861,0.050842285,9520,1.0,-0.057301324,0.05,476,20.0,-5.187979e-05,0.018483162,1.0,,[-0.069  1.328 -3.449 -2.256 -1.019],0.004820681,20,20.0,500.0,1.0,1.0,0.05,-5.1879884e-05
4102258,,-0.027929587,0.05491897,6153.044106245041,-0.10192871,0.3996809,10.0,0.05,4999.463946237493,0.061035156,9540,1.0,-0.027929587,0.05,477,20.0,-1.5258789e-05,0.015702248,1.0,,[-0.069  1.328 -3.449 -2.256 -1.019],0.0031748354,20,20.0,500.0,1.0,1.0,0.05,-1.5258789e-05
4112258,,-0.026361134,0.04793191,6166.064482450485,-0.09643555,0.3996809,10.0,0.05,4999.439420527984,0.0657959,9560,1.0,-0.026361134,0.05,478,20.0,4.882901e-05,0.014266014,1.0,,[-0.069  1.328 -3.449 -2.256 -1.019],0.0024183874,20,20.0,500.0,1.0,1.0,0.05,4.8828126e-05
4122258,,-0.014727658,0.026871689,6178.966884613037,-0.053710938,0.3996809,9.999999,0.05,4999.500752911854,0.046142578,9580,1.0,-0.014727658,0.05,479,20.0,-1.8310704e-05,0.010311127,1.0,,[-0.069  1.328 -3.449 -2.256 -1.019],0.0007600923,20,20.0,500.0,1.0,1.0,0.05,-1.8310548e-05
4132258,,-0.016193945,0.036415942,6191.797191619873,-0.059143066,0.3996809,10.0,0.05,4999.473048070547,0.05645752,9600,1.0,-0.016193945,0.05,480,20.0,3.0514784e-06,0.013389587,1.0,,[-0.069  1.328 -3.449 -2.256 -1.019],0.0013959167,20,20.0,500.0,1.0,1.0,0.05,3.0517579e-06
4142258,,-0.04119824,0.05344296,6204.66055226326,-0.1505127,0.3996809,10.0,0.05,4999.475185985959,0.06695557,9620,1.0,-0.04119824,0.05,481,20.0,2.1362444e-05,0.014855385,1.0,,[-0.069  1.328 -3.449 -2.256 -1.019],0.0030064736,20,20.0,500.0,1.0,1.0,0.05,2.1362304e-05
4152258,,-0.04070913,0.059509438,6217.560349225998,-0.14855957,0.3996809,10.0,0.05,4999.45761584765,0.068725586,9640,1.0,-0.04070913,0.05,482,20.0,-2.4414156e-05,0.012471199,1.0,,[-0.069  1.328 -3.449 -2.256 -1.019],0.003727761,20,20.0,500.0,1.0,1.0,0.05,-2.4414063e-05
4162258,,-0.03544836,0.046838697,6230.365309715271,-0.12939453,0.3996809,10.0,0.05,4999.486531594994,0.061157227,9660,1.0,-0.03544836,0.05,483,20.0,-1.2206729e-05,0.013036728,1.0,,[-0.069  1.328 -3.449 -2.256 -1.019],0.00230933,20,20.0,500.0,1.0,1.0,0.05,-1.2207031e-05
4172258,,-0.017920256,0.04019448,6243.096666097641,-0.062805176,0.3996809,10.0,0.05,4999.44826013963,0.06536865,9680,1.0,-0.017920256,0.05,484,20.0,-1.8310733e-05,0.010552406,1.0,,[-0.069  1.328 -3.449 -2.256 -1.019],0.0017006276,20,20.0,500.0,1.0,1.0,0.05,-1.8310548e-05
4182258,,-0.023291927,0.037827518,6256.113947629929,-0.08496094,0.3996809,10.0,0.05,4999.466367939587,0.0637207,9700,1.0,-0.023291927,0.05,485,20.0,-2.4414621e-05,0.009041786,1.0,,[-0.069  1.328 -3.449 -2.256 -1.019],0.0015062328,20,20.0,500.0,1.0,1.0,0.05,-2.4414063e-05
4192258,,-0.024985982,0.038174655,6269.045122385025,-0.09136963,0.3996809,10.0,0.05,4999.4521938773605,0.060546875,9720,1.0,-0.024985982,0.05,486,20.0,3.6621e-05,0.014435768,1.0,,[-0.069  1.328 -3.449 -2.256 -1.019],0.0015340046,20,20.0,500.0,1.0,1.0,0.05,3.6621095e-05
4202258,,-0.025119705,0.04505694,6282.165237426758,-0.09185791,0.3996809,10.0,0.05,4999.44752592487,0.06463623,9740,1.0,-0.025119705,0.05,487,20.0,3.6621e-05,0.012563705,1.0,,[-0.069  1.328 -3.449 -2.256 -1.019],0.0021369767,20,20.0,500.0,1.0,1.0,0.05,3.6621095e-05
4212258,,-0.029704448,0.039365333,6295.258482456207,-0.10839844,0.3996809,10.0,0.05,4999.469714970401,0.04425049,9760,1.0,-0.029704448,0.05,488,20.0,-1.8310966e-05,0.011059761,1.0,,[-0.069  1.328 -3.449 -2.256 -1.019],0.0016311889,20,20.0,500.0,1.0,1.0,0.05,-1.8310548e-05
4222258,,-0.053352036,0.07522193,6308.168812274933,-0.19458008,0.3996809,10.0,0.05,4999.41795176299,0.087402344,9780,1.0,-0.053352036,0.05,489,20.0,-6.40871e-05,0.017238617,1.0,,[-0.069  1.328 -3.449 -2.256 -1.019],0.0059561464,20,20.0,500.0,1.0,1.0,0.05,-6.408691e-05
4232258,,-0.044407547,0.06285046,6321.21515917778,-0.16223145,0.3996809,10.0,0.05,4999.423263123527,0.08117676,9800,1.0,-0.044407547,0.05,490,20.0,2.1362677e-05,0.016459465,1.0,,[-0.069  1.328 -3.449 -2.256 -1.019],0.0041580843,20,20.0,500.0,1.0,1.0,0.05,2.1362304e-05
4242258,,-0.029084528,0.05112724,6334.078940153122,-0.1060791,0.3996809,10.0,0.05,4999.437663177704,0.08734131,9820,1.0,-0.029084528,0.05,491,20.0,-3.356859e-05,0.016252518,1.0,,[-0.069  1.328 -3.449 -2.256 -1.019],0.0027515732,20,20.0,500.0,1.0,1.0,0.05,-3.3569337e-05
4252258,,-0.02245908,0.03875941,6346.993493318558,-0.08203125,0.3996809,10.0,0.05,4999.456348275637,0.05456543,9840,1.0,-0.02245908,0.05,492,20.0,6.103888e-06,0.014956474,1.0,,[-0.069  1.328 -3.449 -2.256 -1.019],0.0015813599,20,20.0,500.0,1.0,1.0,0.05,6.1035157e-06
4262258,,-0.033693127,0.052586984,6359.842389822006,-0.12310791,0.3996809,10.0,0.05,4999.45085817759,0.070739746,9860,1.0,-0.033693127,0.05,493,20.0,2.1363609e-05,0.01606083,1.0,,[-0.069  1.328 -3.449 -2.256 -1.019],0.0029109376,20,20.0,500.0,1.0,1.0,0.05,2.1362304e-05
4271760,0.0018455125,-255.64197,214.30873,6372.05764913559,-934.1501,0.40032995,10.0,0.046603452,4750.012026401075,49.246582,9880,1.0009196,-255.82753,0.054142635,494,19.981625,0.30316925,9.995882,1.0828527,0.03691025,[-0.069  1.328 -3.449 -2.256 -1.019],48431.23,20,19.97315,475.1,0.93206906,1.0067081,0.050335407,1.2207031e-05
4281760,,-0.050198697,0.06653874,6385.104390621185,-0.18328857,0.40032995,10.0,0.05,4999.45929188046,0.09844971,9900,1.0,-0.050198697,0.05,495,20.0,-3.0528754e-06,0.018111229,1.0,,[-0.069  1.328 -3.45  -2.257 -1.019],0.0046604252,20,20.0,500.0,1.0,1.0,0.05,-3.0517579e-06
4291760,,-0.023408934,0.041597653,6398.014674663544,-0.08538818,0.40032995,10.0,0.05,4999.461548277019,0.07196045,9920,1.0,-0.023408934,0.05,496,20.0,-2.441468e-05,0.010858536,1.0,,[-0.069  1.328 -3.45  -2.257 -1.019],0.0018214366,20,20.0,500.0,1.0,1.0,0.05,-2.4414063e-05
4301760,,-0.036960423,0.0452227,6410.989815950394,-0.13482666,0.40032995,10.0,0.05,4999.491438812187,0.066223145,9940,1.0,-0.036960423,0.05,497,20.0,-3.6621e-05,0.017641068,1.0,,[-0.069  1.328 -3.45  -2.257 -1.019],0.0021527293,20,20.0,500.0,1.0,1.0,0.05,-3.6621095e-05
4311760,,-0.042313647,0.05010337,6423.970369338989,-0.15454102,0.40032995,10.0,0.05,4999.494937268554,0.050354004,9960,1.0,-0.042313647,0.05,498,20.0,9.155832e-06,0.011924744,1.0,,[-0.069  1.328 -3.45  -2.257 -1.019],0.002642471,20,20.0,500.0,1.0,1.0,0.05,9.155274e-06
4321760,,-0.019737283,0.033281256,6436.836245536804,-0.07232666,0.40032995,10.0,0.05,4999.511596861455,0.045654297,9980,1.0,-0.019737283,0.05,499,20.0,7.019052e-05,0.014526367,1.0,,[-0.069  1.328 -3.45  -2.257 -1.019],0.0011659388,20,20.0,500.0,1.0,1.0,0.05,7.019043e-05
