EpLenMean,VarianceInit,J_sample_variance,InitialBound,StdIW,ReturnMeanIW,MaxIWNorm,OptimizationReturnMean,EpRewMean,ReturnStepMax,Iteration,EmpiricalD2,InitialReturnMin,TimestepsSoFar,Weights,MeanIWNorm,ESSRenyi,Bound,TimeElapsed,MeanIW,ReturnStepMaxmin,MinIWNorm,ESSClassic,MaxIW,MeanEntropy,InitialReturnStd,InitialReturnMax,LearnableVariance,EpThisIter,StdIWNorm,OptimizationReturnMax,InitialReturnMean,MinIW,OptimizationReturnMin,EpisodesSoFar
53.23,-1,132858.36,228.20322,0.5565311,536.63464,0.03181128,208.82843,493.7093466845454,9.359832,313,1.1836554,284.88092,1447814,[-0.122  0.507 -0.026 -0.002 -0.004  0.049  0.362 -0.653 -0.013  0.  0.    -1.471],0.010855889,84.48405,247.77478,5670.968062400818,1.0855888,9.359832,0.0027836245,79.18823,3.181128,-0.04376466,107.181526,885.0205,True,100,0.0055653104,600.1396,493.7093,0.27836245,,31300
54.72,-1,157318.2,239.29623,0.63874686,599.1585,0.03418645,231.9008,507.4341239073497,9.359998,314,1.3279202,275.53333,1453286,[-0.116  0.505 -0.024 -0.007 -0.009  0.047  0.364 -0.646 -0.013  0.  0.    -1.463],0.011922969,75.30573,290.16867,5690.011950016022,1.1922969,9.359998,0.002944568,77.6998,3.418645,-0.033764023,132.51442,893.793,True,100,0.0063874684,618.2597,507.43414,0.2944568,,31400
56.3,-1,132243.47,231.06302,0.15486325,538.4025,0.015494339,208.25662,522.0489009107724,9.3598385,315,1.0273459,313.7923,1458916,[-1.151e-01  4.998e-01 -2.584e-02 -6.768e-04 -2.679e-03  4.411e-02  3.555e-01 -6.526e-01 -1.279e-02  0.000e+00  0.000e+00 -1.453e+00],0.010177817,97.3382,243.46484,5710.325857639313,1.0177817,9.3598385,0.007222904,97.73718,1.549434,-0.038467795,144.72224,969.953,True,100,0.0015486325,656.1607,522.0489,0.7222904,,31500
54.07,-1,140492.7,262.95035,0.1857414,530.43286,0.016851058,169.20544,501.38687003421944,9.359851,316,1.0378891,332.18143,1464323,[-1.079e-01  4.989e-01 -2.626e-02  8.526e-04 -7.940e-04  4.105e-02  3.565e-01 -6.534e-01 -1.279e-02  0.000e+00  0.000e+00 -1.457e+00],0.010489814,96.3494,287.52124,5729.117488145828,1.0489814,9.359851,0.007055334,96.96,1.6851058,-0.026030742,112.8172,794.78845,True,100,0.0018574139,462.60703,501.38684,0.7055334,,31600
55.28,-1,187921.31,249.13217,0.54533976,577.5142,0.04463062,181.3743,512.8221670850999,9.359969,317,1.2088699,331.44788,1469851,[-1.155e-01  5.018e-01 -2.735e-02  9.554e-04 -5.036e-04  4.438e-02  3.539e-01 -6.588e-01 -1.279e-02  0.000e+00  0.000e+00 -1.445e+00],0.011014517,82.721886,287.59067,5749.122597932816,1.101452,9.359969,0.0024658523,80.31266,4.4630623,-0.025773814,113.0615,878.9668,True,100,0.005453397,547.5189,512.82214,0.24658523,,31700
55.65,-1,168222.38,225.05356,0.4914716,587.87695,0.03108356,194.18805,515.9427330095476,9.359983,318,1.1943547,321.7547,1475416,[-0.112  0.5   -0.029  0.004  0.001  0.048  0.355 -0.666 -0.013  0.  0.    -1.445],0.011351861,83.72723,269.97424,5768.29354095459,1.1351862,9.359983,0.005408675,84.21478,3.108356,-0.024520889,130.21951,969.6307,True,100,0.004914716,647.876,515.94275,0.5408675,,31800
54.06,-1,39421492.0,208.0365,12.113551,1484.5504,1.2262216,169.01624,501.0845871673477,9.359993,319,7.7968616,332.06836,1480822,[-0.111  0.5   -0.028  0.007  0.005  0.046  0.356 -0.657 -0.013  0.  0.    -1.443],0.021642243,12.825673,666.27637,5787.207148551941,2.1642246,9.359993,0.00012090864,3.0932548,122.62216,-0.03262139,126.684135,976.8269,True,100,0.12113551,644.75854,501.08456,0.012090865,,31900
53.62,-1,138001.08,219.73303,0.44805288,564.31024,0.02425172,212.67732,497.3917424537618,9.359931,320,1.172335,284.71442,1486184,[-0.101  0.497 -0.028  0.011  0.008  0.051  0.354 -0.654 -0.013  0.  0.    -1.452],0.011207044,85.29985,263.67688,5807.400895357132,1.1207044,9.359931,0.004392237,86.21904,2.425172,-0.022078585,111.78627,925.52905,True,100,0.004480528,640.81464,497.39172,0.4392237,,32000
54.12,-1,3253415700.0,187.2005,128.20886,10117.84,12.890836,180.54555,501.9711863850038,9.35993,321,159.02838,321.42566,1491596,[-0.105  0.495 -0.03   0.009  0.007  0.048  0.345 -0.666 -0.013  0.  0.    -1.441],0.13515465,0.6288186,6148.378,5826.915536642075,13.515468,9.35993,1.3539427e-05,1.0990727,1289.0836,-0.03129955,114.7069,1049.2357,True,100,1.2820885,727.81006,501.97116,0.0013539427,,32100
53.4,-1,190118.02,226.94672,0.5609898,579.1197,0.03520537,181.72769,495.443202954561,9.359972,322,1.2296616,313.7155,1496936,[-0.136  0.516 -0.025  0.002 -0.004  0.064  0.39  -0.7   -0.013  0.  0.    -1.45 ],0.011425728,81.32319,281.38364,5848.96687245369,1.1425728,9.359972,0.0023677081,80.57565,3.5205371,-0.045360465,111.13443,894.9884,True,100,0.0056098974,581.2729,495.4432,0.23677082,,32200
57.14,-1,206481.44,236.61874,0.6030175,601.5221,0.034750994,206.06584,530.4726379919871,9.359935,323,1.2485393,324.4068,1502650,[-0.14   0.516 -0.023  0.003 -0.002  0.061  0.394 -0.692 -0.013  0.  0.    -1.464],0.010879534,80.09359,273.17548,5870.220206022263,1.0879534,9.359935,0.002485288,76.49865,3.4750996,-0.054271422,131.78352,979.51294,True,100,0.0060301754,655.10614,530.4726,0.24852881,,32300
55.03,-1,157275.27,202.96469,0.39257053,561.6043,0.026962051,185.12137,510.1976005252392,9.359954,324,1.1311214,325.07623,1508153,[-0.133  0.51  -0.025  0.003 -0.003  0.06   0.382 -0.69  -0.013  0.  0.    -1.473],0.010816567,88.40784,234.84927,5890.31533408165,1.0816567,9.359954,0.0043004714,88.36096,2.6962051,-0.061706297,124.801125,1024.1096,True,100,0.003925705,699.0334,510.19757,0.43004715,,32400
57.97,-1,163003.95,129.37201,0.22979064,561.8731,0.017070957,213.2196,537.6435929530344,9.359856,325,1.0458226,324.42398,1513950,[-0.142  0.51  -0.026  0.004 -0.002  0.062  0.38  -0.702 -0.013  0.  0.    -1.481],0.010337357,95.61851,144.35226,5910.580149888992,1.0337358,9.359856,0.0057766936,95.29132,1.7070957,-0.06338767,160.44969,1360.9053,True,100,0.0022979062,1036.4813,537.64355,0.5776694,,32500
57.37,-1,250124.48,237.37094,0.64595026,632.39246,0.045778055,228.61815,531.8833342031314,9.359992,326,1.3289909,303.2652,1519687,[-0.145  0.512 -0.025  0.004 -0.002  0.064  0.385 -0.696 -0.013  0.  0.    -1.482],0.011689453,75.245056,292.8731,5930.514325141907,1.1689454,9.359992,0.0022081633,76.607315,4.5778055,-0.059809413,143.83391,981.7079,True,100,0.006459503,678.4427,531.8833,0.22081633,,32600
55.07,-1,187347.9,203.48029,0.7808521,585.1255,0.05437992,180.25856,510.77712561510083,9.359741,327,1.2567526,330.51855,1525194,[-1.480e-01  5.120e-01 -2.598e-02 -1.315e-03 -7.762e-03  6.770e-02  3.777e-01 -6.958e-01 -1.279e-02  0.000e+00  0.000e+00 -1.479e+00],0.011366733,79.57015,240.63043,5950.633922815323,1.1366735,9.359741,0.002772374,67.93859,5.437992,-0.052715216,130.24075,1024.3228,True,100,0.007808521,693.8042,510.77716,0.27723742,,32700
55.78,-1,337322.94,215.79819,0.7449015,595.49335,0.07472123,240.2585,516.9376245711347,9.359988,328,1.224297,276.67914,1530772,[-0.149  0.513 -0.025  0.003 -0.004  0.071  0.388 -0.699 -0.013  0.  0.    -1.472],0.010912464,81.67953,262.2887,5970.836542844772,1.0912462,9.359988,0.0012160635,68.2145,7.472123,-0.050898068,127.39752,1003.79816,True,100,0.007449015,727.119,516.9377,0.12160636,,32800
57.76,-1,137138.3,169.89975,0.22071905,558.62976,0.019789001,232.05223,535.5391267173842,9.359942,329,1.0418503,303.48688,1536548,[-1.566e-01  5.172e-01 -2.454e-02  8.732e-04 -5.972e-03  6.969e-02  3.863e-01 -6.973e-01 -1.279e-02  0.000e+00  0.000e+00 -1.470e+00],0.010340457,95.98308,185.41766,5990.424365520477,1.0340458,9.359942,0.006604385,95.642365,1.9789002,-0.053864982,160.21783,1218.7982,True,100,0.0022071905,915.31134,535.5391,0.66043854,,32900
57.47,-1,199079.84,159.03754,0.4456591,594.4096,0.026747154,211.46115,532.548316823136,9.359912,330,1.1443896,321.08716,1542295,[-0.151  0.514 -0.024  0.002 -0.004  0.068  0.388 -0.7   -0.013  0.  0.    -1.473],0.010825361,87.38283,194.84213,6010.999279022217,1.0825361,9.359912,0.004127388,85.50802,2.6747155,-0.058681738,157.77827,1245.0361,True,100,0.004456591,923.949,532.54834,0.4127388,,33000
52.87,-1,285788.25,138.2114,1.1394336,630.64294,0.08556799,166.89702,490.2464833060526,9.359774,331,1.432587,323.3495,1547582,[-1.517e-01  5.097e-01 -2.549e-02  6.663e-04 -6.033e-03  6.547e-02  3.798e-01 -6.958e-01 -1.279e-02  0.000e+00  0.000e+00 -1.478e+00],0.012504236,69.80379,209.28958,6030.416445732117,1.2504236,9.359774,0.0015839109,54.634216,8.556799,-0.06544906,130.58826,1173.4503,True,100,0.011394336,850.1008,490.24646,0.15839109,,33100
56.18,-1,293362.1,233.09637,1.0805771,679.29675,0.05474013,188.68784,521.3081618304553,9.359956,332,1.6591797,332.62033,1553200,[-1.483e-01  5.136e-01 -2.294e-02  6.524e-03  5.973e-04  7.021e-02  3.910e-01 -6.798e-01 -1.279e-02  0.000e+00  0.000e+00 -1.484e+00],0.01299676,60.27075,308.0536,6051.166524171829,1.2996761,9.359956,0.00061922654,59.127514,5.4740133,-0.08414482,133.702,960.706,True,100,0.010805771,628.0857,521.30817,0.061922655,,33200
52.94,-1,169929.86,223.23575,0.42225638,534.20233,0.03870093,178.83362,490.80256429047915,9.359981,333,1.1102833,311.96896,1558494,[-0.135  0.506 -0.022  0.008 -0.002  0.053  0.392 -0.687 -0.013  0.  0.    -1.503],0.010695921,90.06711,252.26724,6070.721839666367,1.0695922,9.359981,0.0040821177,86.516174,3.8700933,-0.08715395,110.09385,891.8894,True,100,0.0042225635,579.9204,490.80258,0.4082118,,33300
54.25,-1,176774.36,228.9945,0.60801077,591.68243,0.03057434,190.74832,503.2298980502348,9.359585,334,1.3109636,312.48157,1563919,[-0.126  0.502 -0.022  0.006 -0.004  0.053  0.394 -0.691 -0.013  0.  0.    -1.506],0.011725453,76.27977,277.69025,6090.311552762985,1.1725453,9.359585,0.0029073968,78.809456,3.057434,-0.08204578,111.3476,914.1181,True,100,0.0060801073,601.63654,503.22992,0.2907397,,33400
53.44,-1,150893.7,272.8576,0.48427114,544.0527,0.03004557,173.13342,495.74395335884196,9.359915,335,1.2023742,322.61053,1569263,[-1.274e-01  5.008e-01 -2.359e-02  8.190e-03 -6.829e-04  5.148e-02  3.928e-01 -7.045e-01 -1.279e-02  0.000e+00  0.000e+00 -1.501e+00],0.011005048,83.168785,299.6515,6109.220086336136,1.1005049,9.359915,0.004278777,83.777405,3.0045571,-0.08287883,93.298706,742.95447,True,100,0.0048427116,420.34393,495.74396,0.42787772,,33500
56.01,-1,133740.53,166.31696,0.22444564,547.5239,0.019131593,206.86711,519.7069208679665,9.359978,336,1.0608697,312.8398,1574864,[-0.129  0.501 -0.024  0.004 -0.005  0.053  0.39  -0.697 -0.013  0.  0.    -1.502],0.01057464,94.26228,183.53748,6128.992306232452,1.0574641,9.359978,0.0033240793,95.68925,1.9131594,-0.08291607,136.93515,1177.9666,True,100,0.0022444562,865.1267,519.707,0.33240795,,33600
55.33,-1,129220.336,207.44662,0.12831399,520.4396,0.013759613,182.99136,513.2952603783986,9.359921,337,1.0172871,330.3039,1580397,[-0.13   0.5   -0.024  0.003 -0.007  0.049  0.388 -0.7   -0.013  0.  0.    -1.502],0.010142667,98.30067,211.95871,6147.9376657009125,1.0142668,9.359921,0.0073888325,98.424774,1.3759613,-0.0854265,120.39082,1019.49536,True,100,0.0012831399,689.19147,513.2952,0.73888326,,33700
54.59,-1,126654.92,221.32639,0.38880476,547.2992,0.02408679,212.35773,506.42694684702707,9.359978,338,1.1322318,294.0692,1585856,[-0.129  0.501 -0.024  0.004 -0.006  0.049  0.389 -0.696 -0.013  0.  0.    -1.504],0.01084392,88.32114,243.93399,6167.162173032761,1.0843921,9.359978,0.0027941575,88.60886,2.408679,-0.08612847,118.49505,950.3352,True,100,0.0038880475,656.266,506.4269,0.27941576,,33800
55.32,-1,165561.47,243.38495,0.5578539,551.8375,0.033858594,200.68875,513.0275831704876,9.35996,339,1.1936845,312.33884,1591388,[-0.138  0.499 -0.025  0.003 -0.006  0.051  0.379 -0.697 -0.013  0.  0.    -1.505],0.010526582,83.77423,257.23703,6186.962488651276,1.0526582,9.35996,0.0030772877,78.0735,3.3858595,-0.088325486,116.64569,898.8091,True,100,0.0055785384,586.4702,513.0276,0.30772877,,33900
55.1,-1,171325.67,209.26709,0.29738042,553.92316,0.024749164,167.01767,510.9238997373658,9.3599205,340,1.1009033,343.90622,1596898,[-0.141  0.5   -0.025  0.005 -0.005  0.056  0.377 -0.688 -0.013  0.  0.    -1.507],0.010664438,90.8345,237.41296,6206.392169237137,1.0664438,9.3599205,0.0048288764,92.78516,2.4749165,-0.09284978,124.28628,1005.5227,True,100,0.0029738043,661.61646,510.92386,0.48288763,,34000
54.68,-1,146577.47,239.40594,0.33385575,541.1767,0.027281934,176.0556,506.6735844923031,9.35996,341,1.0958829,330.61798,1602366,[-0.145  0.502 -0.024  0.003 -0.007  0.053  0.378 -0.686 -0.013  0.  0.    -1.512],0.010603862,91.250626,261.3891,6225.249817371368,1.0603862,9.35996,0.003775913,90.98134,2.7281935,-0.097091466,101.226654,890.8922,True,100,0.0033385572,560.27423,506.67358,0.3775913,,34100
56.35,-1,150263.44,224.93802,0.283994,543.4531,0.026458416,181.96875,522.3917202838581,9.359949,342,1.0636666,340.42297,1608001,[-0.143  0.504 -0.024  0.006 -0.004  0.057  0.384 -0.685 -0.013  0.  0.    -1.516],0.010354784,94.01442,236.67657,6244.966772079468,1.0354785,9.359949,0.0032200038,93.00418,2.6458416,-0.09887381,130.98744,991.51245,True,100,0.00283994,651.0895,522.3917,0.32200038,,34200
56.52,-1,124417.22,229.72287,0.24770288,554.67084,0.018265812,220.64871,524.3993162111127,9.359988,343,1.0678252,303.7506,1613653,[-0.148  0.506 -0.023  0.003 -0.006  0.062  0.386 -0.687 -0.013  0.  0.    -1.518],0.010605472,93.648285,250.1651,6264.346941709518,1.0605472,9.359988,0.0038105592,94.8271,1.8265812,-0.104479924,124.45794,982.25476,True,100,0.0024770289,678.50415,524.3993,0.38105592,,34300
57.37,-1,131631.66,204.79898,0.301246,567.4672,0.019499902,229.09369,532.1376373280405,9.35996,344,1.0860399,303.04395,1619390,[-0.15   0.504 -0.024  0.006 -0.004  0.06   0.384 -0.692 -0.013  0.  0.    -1.523],0.0107093975,92.07765,226.33704,6283.970310211182,1.0709399,9.35996,0.005030596,92.667694,1.9499902,-0.104991056,144.4722,1091.1289,True,100,0.0030124595,788.08496,532.13763,0.5030596,,34400
57.6,-1,172741.7,173.57043,0.50113684,587.9096,0.037706666,203.51962,534.2522837245656,9.36,345,1.1567905,330.73264,1625150,[-0.151  0.502 -0.025  0.005 -0.005  0.059  0.38  -0.7   -0.013  0.  0.    -1.524],0.01092654,86.446075,199.98114,6303.567738056183,1.092654,9.36,0.0024458738,82.62057,3.7706666,-0.105514474,135.46284,1202.2728,True,100,0.005011368,871.54016,534.2523,0.24458739,,34500
55.86,-1,213650.88,225.18579,0.46691012,568.0518,0.04175469,195.48201,518.0160068720445,9.359959,346,1.1541418,322.534,1630736,[-1.545e-01  5.032e-01 -2.512e-02  8.502e-03 -5.056e-04  6.480e-02  3.785e-01 -6.994e-01 -1.279e-02  0.000e+00  0.000e+00 -1.524e+00],0.010594065,86.64447,253.46143,6323.072839260101,1.0594064,9.359959,0.0034151434,83.73515,4.175469,-0.10343453,140.61179,976.1007,True,100,0.004669101,653.5667,518.01605,0.34151435,,34600
55.62,-1,135748.34,237.634,0.14104858,533.2617,0.016599229,181.29839,515.9330263939526,9.359981,347,1.0337961,334.63464,1636298,[-1.563e-01  5.097e-01 -2.372e-02  1.034e-02 -3.113e-04  7.133e-02  3.871e-01 -7.003e-01 -1.279e-02  0.000e+00  0.000e+00 -1.522e+00],0.010293559,96.73087,250.29907,6342.791311979294,1.0293559,9.359981,0.0061224108,98.15697,1.659923,-0.10462174,113.55826,927.6633,True,100,0.0014104857,593.0287,515.933,0.6122411,,34700
53.19,-1,473100.56,192.36017,1.2411195,606.9552,0.09335882,180.64127,493.28423623380206,9.359976,348,1.5404354,312.64294,1641617,[-1.510e-01  5.107e-01 -2.387e-02  1.044e-02  2.737e-04  7.271e-02  3.901e-01 -6.990e-01 -1.279e-02  0.000e+00  0.000e+00 -1.524e+00],0.011551874,64.91671,233.46548,6361.5158722400665,1.1551872,9.359976,0.0010301253,46.418583,9.335882,-0.10581497,121.422745,1003.0802,True,100,0.012411194,690.43726,493.28427,0.10301253,,34800
56.32,-1,517030.16,270.72986,1.4413502,690.47034,0.1260272,199.97742,522.2361865315731,9.359943,349,1.8732142,322.25876,1647249,[-0.156  0.51  -0.023  0.005 -0.004  0.073  0.389 -0.685 -0.013  0.  0.    -1.525],0.012464686,53.38418,346.24515,6381.351996183395,1.2464688,9.359943,0.0009394908,42.787373,12.60272,-0.11423766,125.28589,838.3545,True,100,0.014413501,516.0957,522.2362,0.09394908,,34900
56.21,-1,126859.24,149.32538,0.16578412,538.6675,0.015450437,208.57748,521.0091107781184,9.359894,350,1.0237535,312.43164,1652870,[-1.601e-01  5.126e-01 -2.306e-02  9.601e-03  8.139e-04  7.855e-02  3.967e-01 -7.013e-01 -1.279e-02  0.000e+00  0.000e+00 -1.533e+00],0.010307393,97.67976,162.59528,6402.286375999451,1.0307393,9.359894,0.0067227366,97.47828,1.5450437,-0.1231742,133.75684,1238.9458,True,100,0.0016578413,926.51416,521.00916,0.6722737,,35000
54.82,-1,210603.92,242.51578,0.72233707,574.5825,0.042643078,186.3249,508.27494199775145,9.359945,351,1.3078586,321.95004,1658352,[-1.581e-01  5.117e-01 -2.346e-02  1.012e-02  1.281e-03  7.620e-02  3.936e-01 -7.002e-01 -1.279e-02  0.000e+00  0.000e+00 -1.542e+00],0.01102401,76.46087,270.65598,6421.524287223816,1.1024009,9.359945,0.0013574953,69.96237,4.264308,-0.11956086,113.616615,885.8639,True,100,0.007223371,563.9138,508.27496,0.13574953,,35100
56.46,-1,143229.5,230.4433,0.42157632,564.9634,0.031420562,220.83006,524.0018709462873,9.359966,352,1.1206977,303.1718,1663998,[-0.163  0.517 -0.023  0.004 -0.005  0.081  0.398 -0.702 -0.013  0.  0.    -1.539],0.010723838,89.230125,254.19345,6441.860720872879,1.0723838,9.359966,0.004293132,86.61428,3.1420562,-0.11514549,137.91566,978.5285,True,100,0.004215763,675.3567,524.00183,0.4293132,,35200
55.83,-1,118135.79,246.02646,0.106784105,527.406,0.0129125565,205.31015,517.7787399799179,9.359904,353,1.0146549,312.4686,1669581,[-0.169  0.515 -0.026  0.003 -0.006  0.084  0.39  -0.711 -0.013  0.  0.    -1.534],0.010196531,98.55568,253.66968,6462.409189224243,1.0196532,9.359904,0.008198775,98.915146,1.2912557,-0.108456604,119.454605,905.841,True,100,0.001067841,593.37244,517.77875,0.81987756,,35300
54.37,-1,124387.46,162.94269,0.20864895,519.6038,0.017696649,190.72511,504.07569136213124,9.359908,354,1.036615,313.3506,1675018,[-0.173  0.515 -0.026  0.003 -0.006  0.086  0.387 -0.712 -0.013  0.  0.    -1.527],0.010320779,96.46783,172.28165,6481.948623895645,1.0320779,9.359908,0.0036716908,96.07345,1.7696649,-0.11245502,122.36636,1137.1101,True,100,0.0020864895,823.7595,504.0757,0.36716908,,35400
56.83,-1,128604.11,172.6629,0.11381693,534.22424,0.013194246,203.95578,526.762617532706,9.359987,355,1.0136548,322.80685,1680701,[-0.17   0.516 -0.026  0.004 -0.006  0.088  0.391 -0.708 -0.013  0.  0.    -1.531],0.01016033,98.65291,177.71509,6501.31241106987,1.0160329,9.359987,0.0070034754,98.76069,1.3194246,-0.11201268,140.8917,1180.3325,True,100,0.0011381692,857.52563,526.76263,0.70034754,,35500
56.02,-1,233297.9,247.79874,0.7063756,621.45807,0.04696822,194.49063,519.2908449073435,9.359948,356,1.3747212,324.80023,1686303,[-0.171  0.518 -0.026  0.003 -0.007  0.089  0.393 -0.71  -0.01   0.  0.    -1.531],0.011737312,72.74203,303.13766,6520.768323898315,1.1737311,9.359948,0.0019519714,73.4113,4.696822,-0.12935835,127.49638,904.9737,True,100,0.0070637558,580.17346,519.29083,0.19519715,,35600
55.65,-1,675586.8,243.97192,2.7472885,780.3938,0.2078981,194.29297,516.2843019067086,9.359951,357,2.6133049,321.99133,1691868,[-0.173  0.521 -0.026  0.003 -0.005  0.091  0.401 -0.72  -0.01   0.  0.    -1.548],0.015297796,38.265724,340.1812,6540.178870201111,1.5297796,9.359951,0.00040556758,23.667757,20.78981,-0.13762876,123.74076,907.708,True,100,0.027472885,585.7167,516.2843,0.04055676,,35700
56.86,-1,183945.78,228.96292,0.54696697,593.6655,0.036004093,195.92094,526.8549652140719,9.359956,358,1.215555,330.93402,1697554,[-1.694e-01  5.149e-01 -2.509e-02  9.214e-03  1.371e-03  8.569e-02  3.927e-01 -7.017e-01 -1.016e-02  0.000e+00  0.000e+00 -1.557e+00],0.01125489,82.26695,265.2329,6561.077303171158,1.1254891,9.359956,0.0046707,80.894516,3.6004095,-0.13494655,126.649506,992.97363,True,100,0.005469669,662.0396,526.855,0.46707,,35800
55.45,-1,353619.03,234.86868,1.2532766,616.67377,0.11600198,165.09453,514.1759006122088,9.359957,359,1.4749103,349.08136,1703099,[-0.168  0.514 -0.025  0.01   0.002  0.082  0.396 -0.709 -0.01   0.  0.    -1.554],0.011377357,67.800735,277.46664,6580.959903001785,1.1377357,9.359957,0.0011287247,45.17896,11.600198,-0.13538365,127.12018,931.0242,True,100,0.012532765,581.9428,514.17584,0.112872474,,35900
55.52,-1,955172.7,240.28363,2.2105155,736.90076,0.20378067,220.17593,514.8426411981649,9.359982,360,2.0747423,294.6667,1708651,[-0.165  0.515 -0.026  0.006 -0.002  0.087  0.4   -0.714 -0.01   0.  0.    -1.554],0.013342213,48.198757,341.42685,6600.816999673843,1.3342212,9.359982,0.00028617997,26.70276,20.378067,-0.14238739,125.14535,915.1968,True,100,0.022105152,620.5301,514.84265,0.028617997,,36000
55.54,-1,17691510.0,220.2861,14.909017,1849.7218,1.245849,193.50905,515.1502214080501,9.359988,361,12.047953,321.64117,1714205,[-0.162  0.514 -0.025  0.017  0.009  0.081  0.399 -0.711 -0.01   0.  0.    -1.561],0.032829396,8.300165,826.24365,6620.477623462677,3.2829397,9.359988,0.0001525225,4.6244993,124.5849,-0.14459391,131.94962,982.88043,True,100,0.14909016,661.23926,515.1502,0.01525225,,36100
55.25,-1,395989.28,211.49179,1.0234504,640.5232,0.06953402,181.96173,512.4021288961862,9.359983,362,1.4853661,330.4404,1719730,[-1.569e-01  5.169e-01 -2.294e-02  1.335e-03 -6.351e-03  7.519e-02  4.216e-01 -7.168e-01 -1.016e-02  0.000e+00  0.000e+00 -1.564e+00],0.011855614,67.32347,273.78696,6641.161873340607,1.1855617,9.359983,0.00153347,57.29931,6.953402,-0.15727434,134.2342,1003.0344,True,100,0.010234504,672.594,512.4021,0.153347,,36200
