EpLenMean,Bound,MeanEntropy,LearnableVariance,OptimizationReturnMean,OptimizationReturnMax,StdWReturnMean,DivergenceHarmonic,MeanD2-0,InitialReturnMin,MinBehavPdf,WReturnMean,MinIW,EmpiricalD2Arithmetic,ReturnStepMaxmin,InitialReturnMax,ESSRenyiHarmonic,InitialBound,EpisodesSoFar,MaxIW,OptimizationReturnMin,Weights,InitialReturnStd,MeanIW,Inner Iteration,Iteration,ReturnMeanIW,Penalization,EpThisIter,StdIW,EmpiricalD2Harmonic,ReturnStepMax,InitialReturnMean,Epsilon,TimeElapsed,EpRewMean,MinTargetPdf,VarianceInitializer,TimestepsSoFar,ESSRenyiArithmetic
87.47,-4.040873e+17,0.4189424,,19.195518,39.17681,,6.2384475e+31,1.0,-78.74942,-61.218513,430.00253,0.16941856,1.0,0.86111337,-39.57261,100.0,-481.1577,47500,22967368.0,,[-1.529  5.438],7.8444004,383564.8,1,475,31393642.0,True,100,2445681.5,1.0,0.86111337,-59.553898,2.0,1826.1332278251648,-59.55390158161521,-61.218513,-1.0,4832284,100.0
84.49,-7.464638e+16,0.4189424,,22.172203,40.26223,,1.9083967e+30,1.0,-80.14943,-64.50961,542.202,0.41363373,1.0,0.8590235,-39.8872,100.0,-596.2271,47600,76797670.0,,[-1.55   5.315],7.113054,2177206.8,1,476,338236100.0,True,100,10351376.0,1.0,0.8590235,-57.977226,2.0,1828.9055206775665,-57.97722947448492,-64.50961,-1.0,4840733,100.0
85.24,-11431142000.0,0.4189424,,16.838287,35.823822,,7.1395237e+16,1.0,-75.257126,-56.558815,332.08353,0.021672176,1.0,0.8620883,-39.433304,100.0,-374.85495,47700,150337.66,,[-1.545  5.44 ],6.9681854,4993.9126,1,477,854495.9,True,100,20880.271,1.0,0.8620883,-58.418835,2.0,1831.7123227119446,-58.418838956952094,-56.558815,-1.0,4849257,100.0
87.45,-4.1205903e+16,0.4189424,,17.052279,36.72413,,8.401469e+29,1.0,-76.46997,-57.81901,346.64377,0.15252069,1.0,0.85920525,-39.745842,100.0,-391.59256,47800,3756326000.0,,[-1.308  5.362],7.4741964,38123470.0,1,478,3412855800.0,True,100,373718050.0,1.0,0.85920525,-59.4177,2.0,1834.539380311966,-59.4176932862401,-57.81901,-1.0,4858002,100.0
86.49,-293821350000.0,0.4189424,,30.956089,49.881363,,1.2504814e+19,1.0,-89.87989,-57.642845,1038.2915,0.09617635,1.0,0.8631451,-39.998528,100.0,-1121.2196,47900,57181452.0,,[-1.316  5.237],8.944944,587212.56,1,479,533533300.0,True,100,5688264.0,1.0,0.8631451,-58.923805,2.0,1837.482224702835,-58.92380089059472,-57.642845,-1.0,4866651,100.0
87.46,-2690113600000000.0,0.4189424,,13.346911,23.550888,,2.117163e+28,1.0,-73.08391,-67.01129,216.13376,0.003628228,1.0,0.8593012,-49.53302,100.0,-234.6192,48000,86736620000.0,,[-1.395  5.141],6.163905,868499840.0,1,480,502559330.0,True,100,8630076000.0,1.0,0.8593012,-59.736996,2.0,1840.684493780136,-59.73699668422341,-67.01129,-1.0,4875397,100.0
86.16,-363067100.0,0.4189424,,24.726936,33.950745,,89043010000000.0,1.0,-83.405045,-56.427876,663.38293,0.12299172,1.0,0.8651839,-49.4543,100.0,-701.8005,48100,171406.97,,[-1.438  5.024],7.208443,2683.7935,1,481,509268.66,True,100,17465.16,1.0,0.8651839,-58.678112,2.0,1843.6211996078491,-58.6781103143096,-56.427876,-1.0,4884013,100.0
85.84,-58466283000000.0,0.4189424,,19.423769,37.98544,,1.4776934e+24,1.0,-78.00833,-61.576794,432.25864,0.01461872,1.0,0.85980654,-40.022892,100.0,-480.35013,48200,9523155.0,,[-1.682  5.077],7.4145656,182903.22,1,482,34670050.0,True,100,1037564.3,1.0,0.85980654,-58.584557,2.0,1846.6870250701904,-58.58456096023321,-61.576794,-1.0,4892597,100.0
87.22,-9.683034e+17,0.4189424,,25.225906,35.348946,,5.4045503e+32,1.0,-84.963,-55.86455,694.0738,0.050874494,1.0,0.8629289,-49.61405,100.0,-735.71954,48300,194998200.0,,[-1.731  5.192],7.597862,2653499.8,1,483,1333080200.0,True,100,19656202.0,1.0,0.8629289,-59.73709,2.0,1849.6279828548431,-59.73709249451756,-55.86455,-1.0,4901319,100.0
86.68,-251116600.0,0.4189424,,18.995892,38.446457,,25838102000000.0,1.0,-78.213135,-56.41184,413.15842,0.054708567,1.0,0.86165565,-39.766678,100.0,-462.42328,48400,48760.223,,[-1.722  5.316],7.232872,2026.8041,1,484,666234.2,True,100,7905.3306,1.0,0.86165565,-59.217236,2.0,1852.5794036388397,-59.217240580767395,-56.41184,-1.0,4909987,100.0
88.24,-3.8765457e+17,0.4189424,,21.92227,42.535446,,4.131695e+31,1.0,-82.060684,-55.651306,537.9932,0.6897792,1.0,0.8632659,-39.525238,100.0,-598.29626,48500,24945435000.0,,[-1.821  5.24 ],7.5767636,286846800.0,1,485,39507694000.0,True,100,2503296500.0,1.0,0.8632659,-60.138412,2.0,1855.5321004390717,-60.13841462254524,-55.651306,-1.0,4918811,100.0
87.76,-2.8844128e+16,0.4189424,,18.108294,28.933475,,1.0684516e+30,1.0,-78.110565,-55.128407,378.92676,0.22825168,1.0,0.85709494,-49.17709,100.0,-406.82843,48600,391976580.0,,[-1.856  5.12 ],7.1425824,7187522.0,1,486,1633074300.0,True,100,43356148.0,1.0,0.85709494,-60.00227,2.0,1858.449684381485,-60.00227141588926,-55.128407,-1.0,4927587,100.0
85.47,-3.3770346e+16,0.4189424,,14.065359,32.7278,,8.946359e+29,1.0,-72.51027,-61.79621,253.08858,0.0072353557,1.0,0.85670143,-39.78247,100.0,-288.7871,48700,63500628.0,,[-1.86   4.995],7.4333196,1364173.8,1,487,38558104.0,True,100,7339852.5,1.0,0.85670143,-58.44491,2.0,1861.306349515915,-58.444909869283435,-61.79621,-1.0,4936134,100.0
83.92,-1075546.2,0.4189424,,24.155035,42.487984,,305211520.0,1.0,-81.70164,-61.71402,643.13684,0.04576847,1.0,0.8616454,-39.213654,100.0,-703.30304,48800,2055.0737,,[-1.856  5.12 ],7.7247157,59.67801,1,488,24283.014,True,100,245.30615,1.0,0.8616454,-57.5466,2.0,1864.424302816391,-57.546602654606104,-61.71402,-1.0,4944526,100.0
86.76,-9.45474e+19,0.4189424,,24.721485,44.444366,,2.0619338e+36,1.0,-84.04841,-63.43138,678.2865,0.003750547,1.0,0.8580625,-39.604042,100.0,-744.1207,48900,31251370000.0,,[-1.847  5.182],8.193571,351431300.0,1,489,41120330000.0,True,100,3128290800.0,1.0,0.8580625,-59.326916,2.0,1867.259375333786,-59.3269223408401,-63.43138,-1.0,4953202,100.0
85.85,-276006510000000.0,0.4189424,,23.065117,41.89504,,2.2255086e+25,1.0,-81.8918,-67.29869,589.3088,0.045672543,1.0,0.86697316,-39.99676,100.0,-647.8093,49000,89253190.0,,[-1.841  5.307],7.5702896,1010612.4,1,490,461468930.0,True,100,8890621.0,1.0,0.86697316,-58.826683,2.0,1870.1871242523193,-58.82668506920338,-67.29869,-1.0,4961787,100.0
85.15,-1.1484786e+17,0.4189424,,31.402735,50.55652,,1.8171035e+30,1.0,-89.822365,-58.41781,1055.6481,0.24390408,1.0,0.8592854,-39.265846,100.0,-1140.8359,49100,35671480.0,,[-1.769  5.409],8.337649,765796.8,1,491,613955650.0,True,100,3941870.2,1.0,0.8592854,-58.41963,2.0,1873.1826124191284,-58.41963002040982,-58.41781,-1.0,4970302,100.0
87.65,-1981013000000000.0,0.4189424,,15.693141,35.283783,,2.2788541e+27,1.0,-75.230484,-60.47193,294.33707,0.046450574,1.0,0.8632294,-39.9467,100.0,-335.83124,49200,32998278.0,,[-1.752  5.285],6.9327073,935318.0,1,492,138176740.0,True,100,4392686.0,1.0,0.8632294,-59.537342,2.0,1876.105495929718,-59.53734461963177,-60.47193,-1.0,4979067,100.0
86.29,-1069195900000000.0,0.4189424,,17.207615,26.864304,,1.975393e+27,1.0,-76.388275,-55.224518,354.78336,0.09376655,1.0,0.85814875,-49.52397,100.0,-378.83646,49300,457481060.0,,[-1.701  5.399],7.660376,5916422.0,1,493,1475224000.0,True,100,46667270.0,1.0,0.85814875,-59.180664,2.0,1879.0966544151306,-59.18066075086594,-55.224518,-1.0,4987696,100.0
85.93,-2.3334861e+17,0.4189424,,15.610638,34.120735,,3.6155915e+31,1.0,-74.08919,-61.96061,295.86063,0.17985046,1.0,0.8663354,-39.968452,100.0,-334.66187,49400,140505540.0,,[-1.654  5.515],7.222787,2257327.8,1,494,470686850.0,True,100,14913480.0,1.0,0.8663354,-58.47855,2.0,1882.23118019104,-58.478550305068495,-61.96061,-1.0,4996289,100.0
89.13,-393096.25,0.4189424,,24.890318,36.39427,,67729440.0,1.0,-85.47179,-57.68786,689.9241,0.042413935,1.0,0.85991055,-49.077515,100.0,-734.0683,49500,960.91833,,[-1.674  5.392],8.390246,73.68406,1,495,29739.254,True,100,169.6277,1.0,0.85991055,-60.58147,2.0,1885.0621523857117,-60.581470583677294,-57.68786,-1.0,5005202,100.0
84.72,-76162440000000.0,0.4189424,,22.430649,40.62722,,1.916259e+24,1.0,-80.55336,-58.804436,556.55023,0.006307155,1.0,0.85824347,-39.92614,100.0,-611.56177,49600,1355912400.0,,[-1.682  5.454],7.308635,13660140.0,1,496,126530910.0,True,100,134902530.0,1.0,0.85824347,-58.122704,2.0,1887.7647063732147,-58.12270943671465,-58.804436,-1.0,5013674,100.0
85.38,-3590399500000.0,0.4189424,,20.123716,29.65955,,1.4992257e+22,1.0,-78.49507,-57.298008,451.91672,0.008554032,1.0,0.8633155,-48.83552,100.0,-481.23422,49700,1656038.1,,[-1.917  5.366],6.852205,38605.49,1,497,11616882.0,True,100,184886.88,1.0,0.8633155,-58.371353,2.0,1890.7676496505737,-58.37135369986296,-57.298008,-1.0,5022212,100.0
85.49,-4.4576692e+16,0.4189424,,15.806074,34.423203,,1.2736584e+30,1.0,-74.113785,-56.355156,305.73383,0.05244939,1.0,0.85989827,-39.690582,100.0,-345.2278,49800,1552120000.0,,[-2.148  5.462],7.476753,18748228.0,1,498,3809313500.0,True,100,155542620.0,1.0,0.85989827,-58.30771,2.0,1893.7215566635132,-58.30771061629057,-56.355156,-1.0,5030761,100.0
87.94,-955669.75,0.4189424,,32.36121,53.518173,,92758760.0,1.0,-92.56639,-81.42263,1126.5797,0.027574858,1.0,0.86122817,-39.048218,100.0,-1222.0396,49900,3033.1035,,[-2.17   5.339],8.906848,54.11569,1,499,36154.824,True,100,307.2426,1.0,0.86122817,-60.20518,2.0,1896.5741810798645,-60.205181160718205,-81.42263,-1.0,5039555,100.0
