MeanD2-0,Epsilon,MaxIW,MinBehavPdf,StdIW,TimestepsSoFar,WReturnMean,LearnableVariance,Inner Iteration,Iteration,OptimizationReturnMin,EpThisIter,MeanEntropy,Weights,DivergenceHarmonic,StdWReturnMean,Penalization,EpisodesSoFar,OptimizationReturnMean,EmpiricalD2Arithmetic,ReturnStepMaxmin,ESSRenyiHarmonic,InitialReturnMean,InitialReturnMin,EpRewMean,MeanIW,ESSRenyiArithmetic,ReturnStepMax,MinTargetPdf,InitialReturnMax,InitialBound,TimeElapsed,EpLenMean,EmpiricalD2Harmonic,ReturnMeanIW,OptimizationReturnMax,InitialReturnStd,Bound,MinIW,VarianceInitializer
1.0,2.0,15219200000.0,-56.74195,1514322600.0,4798963,764.2176,,1,475,,100,0.4189424,[-1.133  2.864],1.2151779e+31,,True,47500,25.379707,1.0,0.8620062,100.0,-63.593563,-88.973274,-63.59356559291482,159566140.0,100.0,0.8620062,-56.74195,-48.655502,-818.39984,1814.7032823562622,92.75,1.0,52129270000.0,40.317772,10.958466,-1.8888256e+17,0.04209093,-1.0
1.0,2.0,7793456000.0,-74.69637,911851700.0,4808157,2267.387,,1,476,,100,0.4189424,[-1.148  2.988],1.7918403e+28,,True,47600,46.404575,1.0,0.86329854,100.0,-63.119686,-109.52426,-63.11968863710761,127792700.0,100.0,0.86329854,-74.69637,-39.83056,-2429.2874,1817.254870414734,91.94,1.0,189573150000.0,69.6937,10.677199,-2.1673013e+16,0.048685353,-1.0
1.0,2.0,157212340.0,-65.99654,15924704.0,4817328,1262.9229,,1,477,,100,0.4189424,[-1.118  2.867],6.93289e+30,,True,47700,34.031082,1.0,0.8605199,100.0,-63.312096,-97.34318,-63.31209428653121,2225540.2,100.0,0.8605199,-65.99654,-48.559772,-1342.2472,1820.206829547882,91.71,1.0,1184284500.0,48.783405,10.237592,-2.0887196e+17,0.05730107,-1.0
1.0,2.0,195640480.0,-65.24902,19512326.0,4826414,1100.1445,,1,478,,100,0.4189424,[-1.34   2.982],7.5836923e+28,,True,47800,31.603165,1.0,0.86518085,100.0,-62.458843,-94.062004,-62.45884043470025,2320564.0,100.0,0.86518085,-65.24902,-40.218735,-1196.7764,1823.5607833862305,90.86,1.0,514320480.0,53.84327,10.068988,-2.6612272e+16,0.07128404,-1.0
1.0,2.0,595.9017,-60.666092,85.65353,4835326,1523.5035,,1,479,,100,0.4189424,[-1.403  2.874],69243460.0,,True,47900,37.73895,1.0,0.86582977,100.0,-61.32477,-99.06371,-61.32476427346468,37.45258,100.0,0.86582977,-60.666092,-39.574715,-1641.4637,1826.2616293430328,89.12,1.0,40972.383,59.489,9.9637,-1022587.94,0.075664684,-1.0
1.0,2.0,163727090.0,-61.04274,21381554.0,4844568,1130.6617,,1,480,,100,0.4189424,[-1.406  2.937],9.7926845e+28,,True,48000,32.258152,1.0,0.8629139,100.0,-63.538525,-95.79668,-63.5385264390707,4829981.5,100.0,0.8629139,-61.04274,-48.68254,-1204.65,1829.4069421291351,92.42,1.0,3173366500.0,47.114136,9.490709,-2.3154323e+16,0.37800965,-1.0
1.0,2.0,70948250.0,-61.992424,7304292.5,4854003,1275.0957,,1,481,,100,0.4189424,[-1.442  2.817],6.7893644e+29,,True,48100,33.757324,1.0,0.8607898,100.0,-65.115364,-98.87269,-65.11536483481527,1089845.6,100.0,0.8607898,-61.992424,-48.816193,-1358.6136,1832.230763912201,94.35,1.0,1142554900.0,50.056496,11.642114,-6.8819927e+16,0.11962539,-1.0
1.0,2.0,9226.519,-68.77522,1388.409,4862945,1603.3965,,1,482,,100,0.4189424,[-1.481  2.699],534741900000.0,,True,48200,38.47539,1.0,0.86838037,100.0,-62.092648,-100.56804,-62.0926491189003,388.50137,100.0,0.86838037,-68.77522,-39.13964,-1729.1741,1835.0806250572205,89.42,1.0,556412.06,61.4284,11.092378,-92535530.0,0.011809507,-1.0
1.0,2.0,1459484200.0,-60.51526,147767230.0,4872074,518.8322,,1,483,,100,0.4189424,[-1.384  2.621],3.714288e+33,,True,48300,21.045612,1.0,0.85806036,100.0,-62.82341,-83.86902,-62.82340503051877,17907372.0,100.0,0.85806036,-60.51526,-49.33843,-558.5764,1837.8476526737213,91.29,1.0,9532571000.0,34.53059,8.712886,-2.4222813e+18,0.7024776,-1.0
1.0,2.0,138797630.0,-60.78437,16898538.0,4881237,504.9135,,1,484,,100,0.4189424,[-1.362  2.744],2.8781552e+31,,True,48400,20.456491,1.0,0.8612385,100.0,-63.132034,-83.58853,-63.132039913088086,3420790.5,100.0,0.8612385,-60.78437,-48.973083,-544.8531,1840.704659461975,91.63,1.0,589094000.0,34.615448,9.297606,-2.1427712e+17,0.31470117,-1.0
1.0,2.0,595667140.0,-64.92091,59288830.0,4890413,1038.2014,,1,485,,100,0.4189424,[-1.346  2.62 ],9.947273e+30,,True,48500,30.675674,1.0,0.8630616,100.0,-63.156395,-93.83207,-63.15639741644263,6732999.5,100.0,0.8630616,-64.92091,-48.522858,-1106.6309,1843.6561348438263,91.76,1.0,3208590300.0,45.30921,9.859238,-2.1582599e+17,0.085232556,-1.0
1.0,2.0,32706456000.0,-72.78761,3253997300.0,4899273,1288.9802,,1,486,,100,0.4189424,[-1.284  2.728],7.2330026e+33,,True,48600,34.65887,1.0,0.8676574,100.0,-61.029537,-95.6884,-61.02953341946006,335923070.0,100.0,0.8676574,-72.78761,-48.620995,-1362.8218,1846.0480654239655,88.6,1.0,61754933000.0,47.067406,9.367127,-6.2802735e+18,0.48724025,-1.0
1.0,2.0,8786337.0,-58.79418,893069.8,4908442,686.64105,,1,487,,100,0.4189424,[-1.271  2.852],8.8136593e+21,,True,48700,24.726656,1.0,0.8622525,100.0,-63.18336,-87.91001,-63.183356051295995,133761.23,100.0,0.8622525,-58.79418,-49.28456,-736.37036,1848.3683087825775,91.69,1.0,94227810.0,38.62545,8.673729,-4668880600000.0,0.097086094,-1.0
1.0,2.0,93947420.0,-55.329643,9359498.0,4917362,941.5455,,1,488,,100,0.4189424,[-1.337  2.959],2.8745763e+28,,True,48800,29.143084,1.0,0.8512591,100.0,-61.44236,-90.58544,-61.44235787630081,1100660.8,100.0,0.8512591,-55.329643,-49.149204,-998.7758,1850.3665027618408,89.2,1.0,1024475650.0,41.436237,9.603444,-9703454000000000.0,0.12512171,-1.0
1.0,2.0,7666602500.0,-62.171288,772349250.0,4926283,1891.9253,,1,489,,100,0.4189424,[-1.303  2.838],4.9326857e+33,,True,48900,41.952404,1.0,0.86606985,100.0,-61.482216,-103.434616,-61.48221692845225,95086740.0,100.0,0.86606985,-62.171288,-39.09062,-2029.9238,1852.3067140579224,89.21,1.0,96262210000.0,64.343994,11.485709,-9.692516e+18,0.083578914,-1.0
1.0,2.0,98384.195,-64.27817,10762.173,4935273,876.88025,,1,490,,100,0.4189424,[-1.312  2.963],227142100000000.0,,True,49000,28.1696,1.0,0.8548275,100.0,-61.55978,-89.72938,-61.55978221014142,2035.0397,100.0,0.8548275,-64.27817,-49.03067,-932.09033,1854.3474426269531,89.9,1.0,661548.5,40.698708,9.129847,-832787000.0,0.12126842,-1.0
1.0,2.0,447158750000.0,-58.304565,44489880000.0,4944167,583.1418,,1,491,,100,0.4189424,[-1.221  2.878],3.0777276e+31,,True,49100,22.524975,1.0,0.857885,100.0,-61.65494,-84.17992,-61.65494091883302,4556793300.0,100.0,0.857885,-58.304565,-48.84835,-624.75085,1856.3575143814087,88.94,1.0,845694300000.0,35.331566,8.704439,-2.308454e+17,0.05836395,-1.0
1.0,2.0,18512334.0,-74.314445,2129536.5,4953100,1852.6061,,1,492,,100,0.4189424,[-1.24   3.001],7.4933456e+26,,True,49200,41.777878,1.0,0.85542595,100.0,-61.587757,-103.36564,-61.58776224911213,463569.44,100.0,0.85542595,-74.314445,-39.392624,-1989.0208,1858.2826697826385,89.33,1.0,754470660.0,63.973015,10.354473,-3734310000000000.0,0.06294347,-1.0
1.0,2.0,85819224.0,-64.54715,9331099.0,4962384,705.4566,,1,493,,100,0.4189424,[-1.194  3.117],8.7929785e+26,,True,49300,24.872766,1.0,0.8638725,100.0,-63.722103,-88.59487,-63.72210383400321,1505022.5,100.0,0.8638725,-64.54715,-49.046104,-757.5923,1860.6256766319275,92.84,1.0,713357630.0,39.548767,9.316762,-1546012000000000.0,0.06316284,-1.0
1.0,2.0,1195648600.0,-61.623283,119000664.0,4971308,762.66656,,1,494,,100,0.4189424,[-1.234  3.236],4.3421388e+30,,True,49400,25.907864,1.0,0.8534819,100.0,-61.625423,-87.53329,-61.625424238294364,13488125.0,100.0,0.8534819,-61.623283,-49.29059,-811.4148,1862.420039176941,89.24,1.0,4572956700.0,38.2427,9.562909,-1.0158456e+17,1.1713594,-1.0
1.0,2.0,192845570.0,-60.95528,27297314.0,4980107,379.17606,,1,495,,100,0.4189424,[-1.004  3.336],1.7242853e+30,,True,49500,17.908205,1.0,0.85978115,100.0,-60.12055,-78.02875,-60.1205433948338,4943878.5,100.0,0.85978115,-60.95528,-49.113995,-407.04324,1863.9659118652344,87.99,1.0,229685710.0,28.914753,7.6467185,-3.6595046e+16,0.0057778,-1.0
1.0,2.0,1482128400.0,-61.99482,157012340.0,4989030,514.92456,,1,496,,100,0.4189424,[-1.024  3.459],8.610603e+30,,True,49600,20.81167,1.0,0.86212933,100.0,-61.080082,-81.891754,-61.080084669888016,22388782.0,100.0,0.86212933,-61.99482,-49.1958,-550.557,1865.6319427490234,89.23,1.0,5168058400.0,32.695953,9.044279,-1.0456434e+17,0.23600978,-1.0
1.0,2.0,10175314.0,-55.0822,1070087.5,4997802,542.5618,,1,497,,100,0.4189424,[-1.011  3.584],1.180235e+26,,True,49700,21.979753,1.0,0.86606175,100.0,-60.30961,-82.28936,-60.30960583597422,219060.28,100.0,0.86606175,-55.0822,-49.62077,-578.1346,1867.2849731445312,87.72,1.0,74846680.0,32.66859,7.710525,-386477200000000.0,0.13906994,-1.0
1.0,2.0,94566584.0,-56.29899,9721195.0,5006482,1105.7681,,1,498,,100,0.4189424,[-1.044  3.704],1.1682773e+25,,True,49800,32.308887,1.0,0.8555527,100.0,-59.577656,-91.88654,-59.577654035687445,1462235.2,100.0,0.8555527,-56.29899,-39.87545,-1195.9332,1868.9374160766602,86.8,1.0,733196100.0,52.011093,7.867889,-308208560000000.0,0.026904048,-1.0
1.0,2.0,1908227.1,-61.443672,198897.3,5015307,889.84174,,1,499,,100,0.4189424,[-0.983  3.814],1.2190823e+21,,True,49900,28.31263,1.0,0.8628926,100.0,-60.388657,-88.70129,-60.38865966036916,31710.273,100.0,0.8628926,-61.443672,-39.782265,-969.6053,1870.455361366272,88.25,1.0,10131937.0,48.91902,9.393451,-2785174400000.0,0.02145076,-1.0
