EpRewMean,Epsilon,Weights,StdIW,MaxIW,Inner Iteration,OptimizationReturnMin,InitialBound,InitialReturnMax,MeanEntropy,MinIW,ESSRenyiArithmetic,MinTargetPdf,MinBehavPdf,EmpiricalD2Harmonic,EpThisIter,TimeElapsed,OptimizationReturnMax,EpisodesSoFar,InitialReturnStd,ESSRenyiHarmonic,StdWReturnMean,ReturnStepMax,Bound,DivergenceHarmonic,EpLenMean,MeanD2-0,Iteration,MeanIW,InitialReturnMean,WReturnMean,InitialReturnMin,TimestepsSoFar,OptimizationReturnMean,Penalization,VarianceInitializer,ReturnMeanIW,ReturnStepMaxmin,LearnableVariance,EmpiricalD2Arithmetic
-60.207728592157366,2.0,[-0.742  3.983],10326537.0,62529020.0,1,,-520.4119,-39.25751,0.4189424,0.15162732,100.0,-61.33114,-61.33114,1.0,100,4081.601387500763,40.975292,47600,7.9653854,100.0,,0.86198175,-1.9454307e+17,1.2083304e+31,88.47,1.0,476,2776755.5,-60.20773,464.45096,-80.2328,4828474,20.025074,True,-1.0,784370750.0,0.86198175,,1.0
-59.358637267053126,2.0,[-0.757  3.859],107309.52,890174.7,1,,-575.7353,-49.131508,0.4189424,0.0968091,100.0,-60.376053,-60.376053,1.0,100,4084.504772424698,32.029503,47700,8.136211,100.0,,0.8623347,-311483070000.0,8.296113e+19,86.86,1.0,477,20065.676,-59.35864,541.5414,-81.16101,4837160,21.802376,True,-1.0,12887757.0,0.8623347,,1.0
-61.48233869954944,2.0,[-0.829  3.962],4008.8171,30981.588,1,,-909.91504,-40.492374,0.4189424,0.07410332,100.0,-74.81524,-74.81524,1.0,100,4087.517996072769,48.73572,47800,7.8051596,100.0,,0.8560903,-48492684.0,367463370000.0,90.31,1.0,478,937.5059,-61.482334,830.74756,-89.228096,4846191,27.745756,True,-1.0,499388.03,0.8560903,,1.0
-59.04810389623046,2.0,[-0.73   3.885],225286800.0,1962138400.0,1,,-577.7195,-39.98417,0.4189424,0.06275312,100.0,-66.97,-66.97,1.0,100,4090.1347875595093,40.611046,47900,7.6466937,100.0,,0.86181855,-2340344600000000.0,1.8122652e+27,86.24,1.0,479,32204482.0,-59.0481,522.74994,-80.595215,4854815,21.547112,True,-1.0,9932576000.0,0.86181855,,1.0
-61.846105953007935,2.0,[-0.693  3.766],86351460.0,846975500.0,1,,-591.23016,-49.465897,0.4189424,0.37706202,100.0,-67.74589,-67.74589,1.0,100,4093.0034091472626,34.17359,48000,8.795063,100.0,,0.8584857,-1.8512918e+16,2.261672e+29,90.28,1.0,480,12796631.0,-61.846104,552.3046,-83.63949,4863843,21.79338,True,-1.0,1729815800.0,0.8584857,,1.0
-60.850707170814275,2.0,[-0.711  3.642],38848600.0,250040960.0,1,,-1426.344,-39.69471,0.4189424,2.7570472,100.0,-55.159744,-55.159744,1.0,100,4095.989179611206,56.285667,48100,9.30882,100.0,,0.8588462,-1.6378093e+20,2.4053477e+36,89.03,1.0,481,11753458.0,-60.850708,1320.7479,-95.98038,4872746,35.129673,True,-1.0,11075389000.0,0.8588462,,1.0
-61.14780022740364,2.0,[-0.488  3.755],172926990.0,1336195200.0,1,,-813.32715,-49.813873,0.4189424,0.049371365,100.0,-65.892166,-65.892166,1.0,100,4098.033908605576,37.33323,48200,9.534546,100.0,,0.8633716,-5.241129e+18,1.2726529e+34,89.56,1.0,482,25889068.0,-61.147797,766.8713,-87.1471,4881702,25.999304,True,-1.0,2621444600.0,0.8633716,,1.0
-59.847392727136615,2.0,[-0.495  3.88 ],296886560.0,2850367500.0,1,,-772.3521,-39.81658,0.4189424,0.39591354,100.0,-58.46733,-58.46733,1.0,100,4100.0006058216095,44.84263,48300,9.471114,100.0,,0.86149657,-4.0096024e+16,3.5783298e+29,87.75,1.0,483,39539736.0,-59.847393,705.3282,-84.65921,4890477,24.811817,True,-1.0,22862103000.0,0.86149657,,1.0
-59.655621304512024,2.0,[-0.498  4.005],9454682.0,79946550.0,1,,-509.71155,-39.28742,0.4189424,0.0020726873,100.0,-64.43015,-64.43015,1.0,100,4101.907980918884,40.099476,48400,8.172756,100.0,,0.85555875,-2.9663137e+17,3.0628225e+31,87.42,1.0,484,1991568.8,-59.65563,456.11707,-79.386894,4899219,19.731274,True,-1.0,632628500.0,0.85555875,,1.0
-60.10482055678963,2.0,[-0.517  3.881],158437250.0,1574182500.0,1,,-560.8703,-49.814293,0.4189424,0.011884889,100.0,-60.184395,-60.184395,1.0,100,4103.855322122574,32.160286,48500,6.93617,100.0,,0.85868216,-2.8882105e+17,7.018117e+31,87.92,1.0,485,19464490.0,-60.104824,526.3968,-81.97458,4908011,21.869759,True,-1.0,1811578400.0,0.85868216,,1.0
-59.63529578983784,2.0,[-0.516  3.756],64341440.0,582574800.0,1,,-1117.916,-40.14199,0.4189424,0.17375603,100.0,-63.183716,-63.183716,1.0,100,4105.885412693024,50.55416,48600,8.243442,100.0,,0.86767936,-1.4762954e+17,3.0030422e+30,87.19,1.0,486,9277645.0,-59.635292,1032.7311,-90.69615,4916730,31.060854,True,-1.0,3519657000.0,0.86767936,,1.0
-60.95125411018729,2.0,[-0.499  3.88 ],1248631.2,12510886.0,1,,-1164.6852,-40.358257,0.4189424,0.18136963,100.0,-66.87573,-66.87573,1.0,100,4107.815332889557,51.984684,48700,9.443189,100.0,,0.864413,-864451150000000.0,9.209195e+25,88.83,1.0,487,170168.73,-60.951256,1074.6118,-92.34294,4925613,31.391687,True,-1.0,93816960.0,0.864413,,1.0
-60.36139151573181,2.0,[-0.544  3.996],3793754.0,34139916.0,1,,-662.5742,-49.15338,0.4189424,0.16126549,100.0,-57.1477,-57.1477,1.0,100,4109.721723794937,34.767303,48800,8.200285,100.0,,0.869519,-67422270000000.0,2.8000394e+24,88.33,1.0,488,671763.1,-60.361385,622.285,-83.920685,4934446,23.559292,True,-1.0,89002744.0,0.869519,,1.0
-60.042460728138686,2.0,[-0.483  4.105],881486460.0,8853068000.0,1,,-774.6111,-40.65806,0.4189424,0.32121307,100.0,-62.355354,-62.355354,1.0,100,4111.587206602097,44.57572,48900,8.5896,100.0,,0.868509,-3.1166654e+17,2.2142632e+31,88.02,1.0,489,94786024.0,-60.04246,708.3837,-85.23378,4943248,25.191317,True,-1.0,22836950000.0,0.868509,,1.0
-61.008260942697525,2.0,[-0.491  4.23 ],38704236.0,364024030.0,1,,-969.94696,-40.129227,0.4189424,0.3708751,100.0,-65.93698,-65.93698,1.0,100,4113.611986398697,49.31066,49000,8.974618,100.0,,0.86311734,-9.355988e+16,1.3324734e+30,89.37,1.0,490,5838506.0,-61.008263,888.90106,-89.43989,4952185,28.431625,True,-1.0,3892324400.0,0.86311734,,1.0
-58.10721600204706,2.0,[-0.475  4.354],1966372.6,19418826.0,1,,-424.19244,-39.881016,0.4189424,0.012685808,100.0,-55.900993,-55.900993,1.0,100,4115.349430322647,36.39979,49100,7.0535135,100.0,,0.8676296,-367063440000000.0,6.907632e+25,85.23,1.0,491,285785.34,-58.107212,380.03146,-76.28081,4960708,18.173592,True,-1.0,22436376.0,0.8676296,,1.0
-59.0787905472517,2.0,[-0.421  4.467],47346.418,469773.12,1,,-483.70883,-39.85694,0.4189424,0.06354177,100.0,-65.39798,-65.39798,1.0,100,4116.986371040344,38.55809,49200,7.7630897,100.0,,0.8686949,-2053717800.0,1713932300000000.0,86.1,1.0,492,6804.945,-59.07879,434.1558,-78.41503,4969318,19.33624,True,-1.0,2052010.4,0.8686949,,1.0
-59.3732465480268,2.0,[-0.507  4.557],23949734.0,240667620.0,1,,-555.50354,-40.47808,0.4189424,0.009700682,100.0,-57.095585,-57.095585,1.0,100,4118.88499712944,39.87902,49300,7.8852534,100.0,,0.85853434,-1.05896276e+17,3.9904873e+30,86.99,1.0,493,2635246.2,-59.373245,502.49942,-80.3571,4978017,20.983854,True,-1.0,289817660.0,0.85853434,,1.0
-60.28610916927457,2.0,[-0.513  4.432],2353.928,15788.995,1,,-648.77246,-49.7369,0.4189424,0.23280062,100.0,-60.624107,-60.624107,1.0,100,4120.833042383194,34.120384,49400,7.373614,100.0,,0.8614713,-62578468.0,2576672400000.0,88.32,1.0,494,550.0894,-60.286114,609.9704,-83.857285,4986849,23.571177,True,-1.0,285912.25,0.8614713,,1.0
-59.82752629742026,2.0,[-0.612  4.508],38723.727,319408.1,1,,-728.34845,-40.689087,0.4189424,0.020667983,100.0,-68.24916,-68.24916,1.0,100,4122.904754400253,43.54171,49500,8.344999,100.0,,0.86027586,-51777740000.0,6.711691e+17,87.51,1.0,495,8493.919,-59.827526,665.15857,-84.2308,4995600,24.40327,True,-1.0,4459470.0,0.86027586,,1.0
-58.19169300764799,2.0,[-0.37   4.572],1643180.2,16258122.0,1,,-1071.095,-39.34658,0.4189424,0.15738502,100.0,-56.145004,-56.145004,1.0,100,4124.554478406906,49.11618,49600,8.622611,100.0,,0.8614362,-2.7758507e+16,1.1916161e+29,84.82,1.0,496,255095.0,-58.191696,990.68695,-88.46276,5004082,30.271069,True,-1.0,170032580.0,0.8614362,,1.0
-58.62896647706628,2.0,[-0.325  4.689],30712036.0,300435700.0,1,,-729.9947,-40.326153,0.4189424,0.3612474,100.0,-57.54479,-57.54479,1.0,100,4126.434512853622,42.89169,49700,8.004139,100.0,,0.8612141,-6765387000000000.0,1.2171244e+28,85.76,1.0,497,3899403.8,-58.628963,668.6791,-83.21784,5012658,24.588875,True,-1.0,1669694800.0,0.8612141,,1.0
-60.560962586402894,2.0,[-0.347  4.812],208420930.0,2001372300.0,1,,-848.0767,-49.627045,0.4189424,0.012788913,100.0,-66.17108,-66.17108,1.0,100,4128.526403903961,37.957397,49800,8.353824,100.0,,0.85714597,-278410850000000.0,3.360518e+25,89.02,1.0,498,26714878.0,-60.560963,800.05475,-87.58444,5021560,27.02348,True,-1.0,7338898000.0,0.85714597,,1.0
-60.45270520433783,2.0,[-0.301  4.695],65977.39,620395.1,1,,-758.23883,-49.356247,0.4189424,0.0043647075,100.0,-69.17847,-69.17847,1.0,100,4130.32186961174,36.708878,49900,7.57171,100.0,,0.865812,-2023422500.0,2014248900000000.0,88.69,1.0,499,12461.612,-60.452705,713.3268,-86.065125,5030429,25.61242,True,-1.0,7482596.5,0.865812,,1.0
