VarianceInitializer,InitialReturnStd,MinIW,StdWReturnMean,ESSRenyiHarmonic,EpisodesSoFar,MeanD2-0,Bound,Epsilon,TimeElapsed,EmpiricalD2Harmonic,Inner Iteration,OptimizationReturnMean,Weights,ESSRenyiArithmetic,StdIW,InitialReturnMax,InitialReturnMin,TimestepsSoFar,OptimizationReturnMax,ReturnStepMax,InitialReturnMean,EpLenMean,LearnableVariance,WReturnMean,MinBehavPdf,Iteration,EpRewMean,ReturnMeanIW,EpThisIter,ReturnStepMaxmin,Penalization,DivergenceHarmonic,MinTargetPdf,InitialBound,EmpiricalD2Arithmetic,MeanIW,MeanEntropy,MaxIW,OptimizationReturnMin
-1.0,8.120201,0.012705761,,100.0,47400,1.0,-3.755596e+17,2.0,5678.049035310745,1.0,1,24.503872,[-2.594  4.665],100.0,3185311500.0,-38.62632,-83.925545,4570909,45.299225,0.85874677,-59.42167,86.52,,666.37744,-60.797768,474,-59.421673662811514,2740246000.0,100,0.85874677,True,3.0146517e+31,-60.797768,-734.7714,1.0,320516860.0,0.4189424,32013960000.0,
-1.0,7.805053,0.30686864,,100.0,47500,1.0,-9.795886e+16,2.0,5689.274854898453,1.0,1,21.403135,[-2.65   4.553],100.0,130015050.0,-48.49929,-80.89547,4579586,32.39618,0.863155,-59.49234,86.77,,519.01294,-61.068512,475,-59.49233630552888,1347248000.0,100,0.863155,True,7.840699e+30,-61.068512,-553.9939,1.0,13785458.0,0.4189424,1306976300.0,
-1.0,8.373499,0.15684323,,100.0,47600,1.0,-1.5177252e+16,2.0,5700.064630508423,1.0,1,22.080822,[-2.602  4.668],100.0,11072964.0,-49.01008,-82.4809,4588416,33.470825,0.8591173,-60.400078,88.3,,557.6783,-54.950768,476,-60.400079974532126,629064300.0,100,0.8591173,True,1.6518213e+29,-54.950768,-595.018,1.0,2424488.5,0.4189424,68731304.0,
-1.0,8.069898,0.038839344,,100.0,47700,1.0,-153721550.0,2.0,5712.293049097061,1.0,1,29.884747,[-2.569  4.548],100.0,25685.174,-48.911835,-88.50458,4596940,39.592743,0.8576954,-58.619827,85.24,,958.2213,-61.379837,477,-58.61983058676124,3354205.2,100,0.8576954,True,8281083300000.0,-61.379837,-1010.47003,1.0,5055.96,0.4189424,221554.95,
-1.0,7.8013215,0.008282759,,100.0,47800,1.0,-4074157000000000.0,2.0,5724.269726037979,1.0,1,25.745188,[-2.477  4.463],100.0,23323918.0,-48.83157,-84.835236,4605554,36.003666,0.8593286,-59.09005,86.14,,723.6753,-61.64708,478,-59.090048175007105,444735680.0,100,0.8593286,True,8.8906e+27,-61.64708,-766.88116,1.0,4042383.0,0.4189424,178611710.0,
-1.0,8.324447,0.022046741,,100.0,47900,1.0,-16625413000000.0,2.0,5735.966048955917,1.0,1,23.428198,[-2.44   4.583],100.0,1184200.4,-48.687798,-83.48189,4614338,34.79409,0.85336566,-60.05369,87.84,,618.177,-66.29036,479,-60.05368760809302,66544308.0,100,0.85336566,True,1.6973134e+23,-66.29036,-658.52716,1.0,191496.42,0.4189424,11027937.0,
-1.0,7.892669,0.6751385,,100.0,48000,1.0,-3.3138844e+17,2.0,5748.551840305328,1.0,1,33.64891,[-2.381  4.473],100.0,9520255.0,-49.187775,-93.05533,4623018,43.867554,0.8594957,-59.406425,86.8,,1194.5432,-58.415314,480,-59.40642105668783,775548160.0,100,0.8594957,True,2.668969e+31,-58.415314,-1258.681,1.0,1585766.1,0.4189424,93852136.0,
-1.0,7.2696495,0.11110401,,100.0,48100,1.0,-852443100000000.0,2.0,5760.009998083115,1.0,1,18.663446,[-2.398  4.349],100.0,2184322.8,-48.837788,-77.759094,4631619,28.921307,0.860518,-59.095646,86.01,,401.17203,-60.812202,481,-59.095648480653765,55735764.0,100,0.860518,True,9.347632e+26,-60.812202,-429.0511,1.0,390689.72,0.4189424,20482846.0,
-1.0,9.516246,0.114787474,,100.0,48200,1.0,-1818231000000000.0,2.0,5771.015328168869,1.0,1,25.415808,[-2.437  4.468],100.0,85129370.0,-48.437668,-85.475266,4640389,37.037598,0.8668504,-60.059452,87.7,,736.5223,-57.59347,482,-60.059456662982704,2577326600.0,100,0.8668504,True,1.5811321e+27,-57.59347,-782.24445,1.0,11211306.0,0.4189424,814248800.0,
-1.0,7.442285,0.23569939,,100.0,48300,1.0,-251408660000.0,2.0,5784.406553268433,1.0,1,17.36273,[-2.485  4.583],100.0,144535.48,-48.564384,-78.064384,4649228,29.5,0.8631365,-60.701656,88.39,,356.85202,-61.185184,483,-60.70165409773588,2432035.2,100,0.8631365,True,7.511151e+19,-61.185184,-385.85812,1.0,24432.623,0.4189424,1394119.8,
-1.0,7.5009227,0.04078146,,100.0,48400,1.0,-1.0382098e+17,2.0,5793.504033088684,1.0,1,21.366966,[-2.252  4.494],100.0,117520664.0,-48.79521,-80.84531,4657899,32.050095,0.8601483,-59.47834,86.71,,512.81104,-62.139015,484,-59.47834113240242,1796030600.0,100,0.8601483,True,9.1938083e+30,-62.139015,-547.0484,1.0,14328788.0,0.4189424,1165121300.0,
-1.0,7.2004347,0.052343458,,100.0,48500,1.0,-1646588.6,2.0,5804.512886047363,1.0,1,15.915406,[-2.249  4.369],100.0,488.88782,-49.144947,-76.3461,4666707,27.201153,0.85987175,-60.430687,88.08,,305.14642,-57.76255,485,-60.43069348305464,20511.389,100,0.85987175,True,4346859500.0,-57.76255,-329.80753,1.0,127.50749,0.4189424,4202.8945,
-1.0,8.601659,0.62046427,,100.0,48600,1.0,-1.3484101e+16,2.0,5817.474745988846,1.0,1,27.141254,[-2.495  4.41 ],100.0,41850804.0,-48.60079,-87.22196,4675473,38.621174,0.8532061,-60.080708,87.66,,810.6362,-60.671288,486,-60.08070745587349,3691350500.0,100,0.8532061,True,7.3550296e+28,-60.671288,-860.3506,1.0,5850402.0,0.4189424,413028600.0,
-1.0,7.8823824,0.005364178,,100.0,48700,1.0,-6931908600000000.0,2.0,5827.886901855469,1.0,1,19.853277,[-2.272  4.297],100.0,221928030.0,-48.972885,-79.94744,4684224,30.974556,0.8623115,-60.094166,87.51,,456.28452,-61.803963,487,-60.0941647054255,1628649900.0,100,0.8623115,True,4.6981577e+28,-61.803963,-488.26303,1.0,24189286.0,0.4189424,2228200000.0,
-1.0,8.6563635,0.059888583,,100.0,48800,1.0,-27558688.0,2.0,5840.04218173027,1.0,1,23.670132,[-2.302  4.419],100.0,2417.6548,-39.650444,-84.0574,4693009,44.40696,0.8518445,-60.38727,87.85,,635.20776,-60.597946,488,-60.38727146476507,232603.16,100,0.8518445,True,172819660000.0,-60.597946,-700.93414,1.0,428.5548,0.4189424,23532.537,
-1.0,8.338828,0.23923582,,100.0,48900,1.0,-5052174000.0,2.0,5851.156066417694,1.0,1,23.72052,[-2.204  4.341],100.0,116357.92,-48.105206,-84.38118,4701823,36.275974,0.86115915,-60.660656,88.14,,632.1991,-55.65086,489,-60.66065928399563,9201797.0,100,0.86115915,True,1.3217196e+16,-55.65086,-676.06006,1.0,24559.625,0.4189424,814548.8,
-1.0,7.8085585,0.06476784,,100.0,49000,1.0,-16230672000000.0,2.0,5862.508202791214,1.0,1,21.425701,[-2.447  4.284],100.0,3047275.8,-48.666374,-81.09262,4710515,32.426247,0.86300623,-59.666924,86.92,,520.03424,-66.600555,490,-59.66692068323493,58021056.0,100,0.86300623,True,2.1444983e+23,-66.600555,-555.0793,1.0,438869.28,0.4189424,30067288.0,
-1.0,9.389161,0.14737037,,100.0,49100,1.0,-4.2738976e+17,2.0,5872.1279628276825,1.0,1,24.489918,[-2.504  4.396],100.0,22927002.0,-38.911724,-84.00858,4719179,45.09686,0.85835946,-59.518665,86.64,,687.9124,-70.124374,491,-59.51866517558694,1627680100.0,100,0.85835946,True,3.9747102e+31,-70.124374,-755.6985,1.0,2643568.0,0.4189424,230503220.0,
-1.0,7.693697,0.21268176,,100.0,49200,1.0,-276034900000000.0,2.0,5883.566015958786,1.0,1,18.287374,[-2.501  4.271],100.0,1140413.0,-48.14029,-78.317474,4727942,30.177185,0.8602464,-60.0301,87.63,,393.621,-52.91046,492,-60.0300999751687,26078066.0,100,0.8602464,True,8.269047e+25,-52.91046,-423.97437,1.0,258603.8,0.4189424,8535980.0,
-1.0,8.511052,8.882163e-05,,100.0,49300,1.0,-4.8907655e+17,2.0,5896.46636223793,1.0,1,20.578667,[-2.549  4.386],100.0,6703698.0,-48.787655,-80.86616,4736737,32.078503,0.8590308,-60.28749,87.95,,495.91956,-60.530518,493,-60.287490471750495,139170450.0,100,0.8590308,True,2.0330117e+32,-60.530518,-530.2184,1.0,1125964.1,0.4189424,63123860.0,
-1.0,7.614701,0.011706703,,100.0,49400,1.0,-168710830.0,2.0,5905.324299573898,1.0,1,22.660728,[-2.533  4.262],100.0,840.2086,-48.230644,-81.38783,4745284,33.15719,0.8586899,-58.727104,85.47,,571.4922,-59.13253,494,-58.72710498899222,115283.41,100,0.8586899,True,21165276000000.0,-59.13253,-608.13574,1.0,312.1551,0.4189424,5323.587,
-1.0,7.558545,0.06431286,,100.0,49500,1.0,-80767130000000.0,2.0,5914.750309228897,1.0,1,26.225836,[-2.29   4.204],100.0,265989.5,-48.37229,-85.56009,4753957,37.187798,0.8628756,-59.33425,86.73,,744.92596,-66.22156,495,-59.33425631865859,24125790.0,100,0.8628756,True,3.0697973e+24,-66.22156,-791.0212,1.0,37593.453,0.4189424,2649493.0,
-1.0,8.660329,0.024480535,,100.0,49600,1.0,-287719900000000.0,2.0,5928.515896558762,1.0,1,24.975525,[-2.059  4.109],100.0,210759140.0,-48.84289,-84.824615,4762617,35.981724,0.8595729,-59.84909,86.6,,698.77814,-52.24202,496,-59.84909000173211,5514751000.0,100,0.8595729,True,4.4446517e+25,-52.24202,-741.931,1.0,21423854.0,0.4189424,2118423300.0,
-1.0,8.453551,0.04465166,,100.0,49700,1.0,-21900542.0,2.0,5938.9071481227875,1.0,1,27.043848,[-2.002  4.22 ],100.0,6577.773,-48.826317,-88.59458,4771558,39.768265,0.8683069,-61.550735,89.41,,802.8322,-65.621925,497,-61.55073464646935,475541.97,100,0.8683069,True,165172450000.0,-65.621925,-855.5449,1.0,1502.7812,0.4189424,51633.64,
-1.0,8.701062,0.19402456,,100.0,49800,1.0,-1383049700000.0,2.0,5950.304869413376,1.0,1,26.074358,[-2.105  4.292],100.0,960664.06,-48.28555,-85.1669,4780171,36.88135,0.85551155,-59.092545,86.13,,755.58044,-61.87609,498,-59.092544228285554,81167530.0,100,0.85551155,True,9.303359e+20,-61.87609,-800.9173,1.0,140124.34,0.4189424,9487692.0,
-1.0,7.58384,0.038870767,,100.0,49900,1.0,-3.9526305e+16,2.0,5959.482392549515,1.0,1,15.797922,[-1.873  4.199],100.0,132784970.0,-48.472717,-75.85187,4788957,27.37915,0.86294556,-60.053944,87.86,,307.089,-51.90064,499,-60.05394443809986,438181800.0,100,0.86294556,True,2.502275e+30,-51.90064,-332.0743,1.0,14488561.0,0.4189424,1333913600.0,
