EmpiricalD2Arithmetic,ReturnStepMaxmin,InitialBound,VarianceInitializer,TimestepsSoFar,InitialReturnMean,OptimizationReturnMax,WReturnMean,EpLenMean,MinTargetPdf,OptimizationReturnMin,EmpiricalD2Harmonic,MinBehavPdf,Penalization,TimeElapsed,InitialReturnMax,InitialReturnMin,MeanIW,EpRewMean,MeanEntropy,EpisodesSoFar,Bound,Inner Iteration,InitialReturnStd,ESSRenyiHarmonic,StdIW,MinIW,ESSRenyiArithmetic,LearnableVariance,ReturnMeanIW,MaxIW,MeanD2-0,Epsilon,StdWReturnMean,OptimizationReturnMean,DivergenceHarmonic,ReturnStepMax,Iteration,EpThisIter
4312.515,10.0,-6.540017e+20,-1.0,4420895,3168.9326,4969.525,13723831.0,317.68,-250.9346,,4312.515,-250.59848,True,3101.5395934581757,4999.4746,29.949623,1.6468596,3168.93257721322,0.4189424,29700,-6.540017e+20,4,1627.9847,0.011594162,6.7155395,4.942624e-08,0.011594162,,13723831.0,34.792446,4312.515,1.0,,3138.983,1.0269554e+29,10.0,60,50
51244.25,10.0,-3.4736424e+24,-1.0,4434685,2749.0483,4989.3145,11252912.0,275.8,-240.76677,,51244.25,-236.5405,True,3111.250923395157,4999.294,9.979405,0.6889241,2749.0482596043394,0.4189424,29750,-3.4736424e+24,5,1705.4896,0.00097571925,2.6208754,1.644126e-05,0.00097571925,,11252912.0,16.36185,51244.25,1.0,,2739.0688,2.8975222e+36,10.0,60,50
2472.1572,10.0,-5.3514005e+19,-1.0,4452413,3538.829,4599.5757,5306383.5,354.56,-256.10822,,2472.1572,-254.1281,True,3124.2168731689453,4999.2964,399.72064,0.26965258,3538.8290979462017,0.4189424,29800,-5.3514005e+19,6,1605.7482,0.020225251,1.2212034,8.2861555e-07,0.020225251,,5306383.5,8.6084175,2472.1572,1.0,,3139.1084,6.876867e+26,10.0,60,50
62738.49,10.0,-4.3222436e+24,-1.0,4467092,2927.945,4969.3115,12730148.0,293.58,-248.00156,,62738.492,-242.70386,True,3133.465502500534,4999.2573,29.945635,1.7133104,2927.9449763027715,0.4189424,29850,-4.3222436e+24,7,1803.883,0.0007969589,6.247299,9.1912716e-07,0.000796959,,12730148.0,39.251236,62738.49,1.0,,2897.9993,4.4862944e+36,10.0,60,50
262132780.0,10.0,-inf,-1.0,4482591,3091.9104,4949.3906,365435170.0,309.98,-245.39995,,262132780.0,-242.17227,True,3143.934200525284,4999.313,49.922127,32.540016,3091.9104014900263,0.4189424,29900,-inf,8,1717.1411,1.9074302e-07,175.35751,9.869827e-07,1.9074302e-07,,365435170.0,1241.6626,262132780.0,1.0,,3041.9885,inf,10.0,60,50
28096.252,10.0,-8.636228e+22,-1.0,4497627,2998.942,4609.448,1340631900.0,300.72,-240.48735,,28096.252,-238.85303,True,3153.0755655765533,4999.128,389.67944,421.47763,2998.942003248086,0.4189424,29950,-8.636228e+22,9,1665.88,0.0017795968,2901.5042,3.472457e-06,0.0017795968,,1340631900.0,20730.504,28096.252,1.0,,2609.2625,1.7912759e+33,10.0,60,50
19604230.0,10.0,-inf,-1.0,4514531,3373.6863,4589.498,9278222.0,338.08,-247.93436,,19604230.0,-242.504,True,3164.195945739746,4999.221,409.72314,1.0671456,3373.6864727052957,0.4189424,30000,-inf,10,1691.8888,2.55047e-06,4.8698864,7.819863e-08,2.55047e-06,,9278222.0,33.707848,19604230.0,1.0,,2963.9631,inf,10.0,60,50
1.0,10.0,-14976935.0,-1.0,4530812,3248.2568,4469.538,12936250.0,325.62,-225.5309,,1.0,-225.5309,True,3175.673246383667,4999.2793,529.74115,163.28639,3248.2566776629337,0.4189424,30050,-7.265607e+16,1,1544.3702,50.0,605.2849,0.619939,50.0,,3542753300.0,3830.781,1.0,1.0,,2718.5156,1.2676677e+21,10.0,61,50
101110.81,10.0,-1.9851177e+24,-1.0,4543802,2588.6013,4629.6655,147742750.0,259.8,-240.75525,,101110.81,-242.05115,True,3185.03231549263,4999.391,369.72546,6.2642117,2588.6011677016704,0.4189424,30100,-1.9851177e+24,2,1413.3507,0.00049450697,38.02305,2.4505127e-08,0.00049450697,,147742750.0,271.63565,101110.81,1.0,,2218.8757,9.462269e+35,10.0,61,50
200150750000.0,9.999999,-inf,-1.0,4555746,2378.8303,4629.6865,113375330.0,238.88,-225.17076,,200150750000.0,-218.96178,True,3192.637107849121,4999.393,369.7066,16.46098,2378.830449252033,0.4189424,30150,-inf,3,1232.6237,2.498117e-10,110.890434,2.9003003e-10,2.498117e-10,,113375330.0,792.39825,200150750000.0,1.0,,2009.124,inf,9.999999,61,50
54245.74,10.0,-2.0014665e+24,-1.0,4567026,2246.0864,4989.3965,4232031.5,225.6,-239.32147,,54245.74,-239.11629,True,3201.2490277290344,4999.3784,9.981755,0.3831628,2246.0863307894974,0.4189424,30200,-2.0014665e+24,4,1207.3157,0.0009217314,1.5039165,1.4707844e-07,0.0009217314,,4232031.5,9.483104,54245.74,1.0,,2236.1047,9.618867e+35,10.0,61,50
994939.06,10.0,-inf,-1.0,4580471,2679.1968,4409.4707,2470927400.0,268.9,-218.45813,,994939.06,-211.93744,True,3210.80348277092,4999.3384,589.8678,99.29375,2679.1970402749375,0.4189424,30250,-inf,5,1268.2125,5.0254333e-05,691.75494,5.3547162e-09,5.0254333e-05,,2470927400.0,4941.539,994939.06,1.0,,2089.329,inf,10.0,61,50
79614.28,10.0,-1.7852504e+24,-1.0,4591693,2234.2737,4629.5083,4143516.2,224.44,-212.99574,,79614.28,-211.4191,True,3219.7808623313904,4999.2305,369.72223,1.9053047,2234.2737369900105,0.4189424,30300,-1.7852504e+24,6,1102.6742,0.000628028,9.345895,4.1692257e-08,0.000628028,,4143516.2,62.926525,79614.28,1.0,,1864.5514,7.653796e+35,10.0,61,50
144341.36,10.0,-inf,-1.0,4603828,2416.7961,4619.75,5560428.5,242.7,-209.51613,,144341.36,-210.5991,True,3227.6759543418884,4999.522,379.77222,1.3224453,2416.7962013200845,0.4189424,30350,-inf,7,1303.6487,0.00034640107,4.883607,3.1045758e-08,0.00034640107,,5560428.5,31.420729,144341.36,1.0,,2037.024,inf,10.0,61,50
1947096.5,10.0,-inf,-1.0,4616956,2616.853,4219.8228,17272174.0,262.56,-229.64304,,1947096.5,-228.66115,True,3234.9902970790863,4999.572,779.74896,3.331661,2616.853050680702,0.4189424,30400,-inf,8,1437.6952,2.5679261e-05,12.2814045,3.9932637e-08,2.5679261e-05,,17272174.0,61.30959,1947096.5,1.0,,1837.104,inf,10.0,61,50
56608.406,10.0,-9.0253275e+23,-1.0,4629617,2522.5696,4989.2666,26672090.0,253.22,-240.76852,,56608.406,-241.67499,True,3243.668923139572,4999.248,9.981416,2.2875755,2522.5696521534405,0.4189424,30450,-9.0253275e+23,9,1275.8041,0.00088326103,9.707462,2.2191223e-07,0.00088326103,,26672090.0,66.50931,56608.406,1.0,,2512.5884,1.956133e+35,10.0,61,50
3551262.8,10.0,-inf,-1.0,4642699,2606.2964,4979.042,8632215.0,261.64,-220.10925,,3551262.5,-214.2768,True,3252.1298031806946,4999.007,19.964691,5.285067,2606.2964922117476,0.4189424,30500,-inf,10,1388.9121,1.40795e-05,26.077242,2.2030028e-08,1.4079499e-05,,8632215.0,178.09137,3551262.8,1.0,,2586.3318,inf,10.0,61,50
1.0,10.0,-8605242.0,-1.0,4653843,2218.8577,4969.109,6564752.5,222.88,-243.43495,,1.0,-243.43495,True,3260.781763315201,4999.0522,29.943554,1031.2716,2218.8576552291283,0.4189424,30550,-1.1296903e+20,1,1281.1804,50.0,2095.9148,0.12766838,50.0,,5353380400.0,10469.782,1.0,1.0,,2188.9143,3.0652034e+27,10.0,62,50
2225224.2,10.0,-inf,-1.0,4670035,3230.52,4999.412,226750140.0,323.84,-254.92044,,2225224.2,-253.58852,True,3272.237598657608,4999.412,,50.923725,3230.5199110006865,0.4189424,30600,-inf,2,1715.8715,2.2469645e-05,347.77637,1.3453453e-06,2.2469645e-05,,226750140.0,2484.686,2225224.2,1.0,,3230.52,inf,10.0,62,50
11833574.0,10.0,-inf,-1.0,4686071,3199.72,4989.223,49863450.0,320.72,-235.70723,,11833574.0,-233.77975,True,3284.8892300128937,4999.202,9.979239,9.719629,3199.7200079048657,0.4189424,30650,-inf,3,1738.9052,4.2252664e-06,64.85066,8.118176e-06,4.2252664e-06,,49863450.0,463.374,11833574.0,1.0,,3189.741,inf,10.0,62,50
7489802.0,10.0,-inf,-1.0,4699020,2580.5732,4989.3516,103482.164,258.98,-227.60143,,7489802.0,-224.29987,True,3296.124390602112,4999.332,9.980394,0.097693205,2580.573485298343,0.4189424,30700,-inf,4,1678.7881,6.675744e-06,0.36693496,5.020809e-06,6.675744e-06,,103482.164,2.1960561,7489802.0,1.0,,2570.593,inf,10.0,62,50
524551.94,9.999999,-inf,-1.0,4713110,2809.0269,4979.2,77199220.0,281.8,-224.13054,,524551.94,-223.00798,True,3307.186347961426,4999.162,19.961699,43.26549,2809.026889573038,0.4189424,30750,-inf,5,1640.6179,9.531945e-05,293.6242,1.185706e-06,9.531945e-05,,77199220.0,2097.974,524551.94,1.0,,2789.0654,inf,9.999999,62,50
41880970.0,10.0,-inf,-1.0,4725919,2552.4673,4999.201,14325555.0,256.18,-238.4621,,41880970.0,-235.13327,True,3316.6635649204254,4999.201,,1.4035088,2552.4671709471495,0.4189424,30800,-inf,6,1623.8138,1.1938597e-06,9.046238,2.2926959e-05,1.1938597e-06,,14325555.0,64.69855,41880970.0,1.0,,2552.4673,inf,10.0,62,50
770523.6,10.0,-inf,-1.0,4743181,3445.7478,4659.6816,4885074.0,345.24,-236.46764,,770523.6,-233.96397,True,3328.469656229019,4999.383,339.70117,0.28415358,3445.748276287232,0.4189424,30850,-inf,7,1696.531,6.489093e-05,0.89041716,5.368899e-06,6.489093e-05,,4885074.0,4.428124,770523.6,1.0,,3106.0469,inf,10.0,62,50
401089730.0,10.0,-inf,-1.0,4757946,2944.535,4609.707,3802994.5,295.3,-246.73128,,401089730.0,-238.75928,True,3339.391079902649,4999.4404,389.73364,0.6024978,2944.5346054701354,0.4189424,30900,-inf,8,1674.2236,1.2466039e-07,3.1225445,1.1901692e-07,1.2466039e-07,,3802994.5,21.657993,401089730.0,1.0,,2554.801,inf,10.0,62,50
439341700000.0,10.0,-inf,-1.0,4773715,3146.294,4989.199,1125109.2,315.38,-239.95918,,439341700000.0,-237.97838,True,3349.4159173965454,4999.181,9.982047,0.49145505,3146.293945334501,0.4189424,30950,-inf,9,1751.404,1.1380663e-10,2.843492,4.218757e-08,1.1380663e-10,,1125109.2,20.233034,439341700000.0,1.0,,3136.3123,inf,10.0,62,50
8735.783,10.0,-1.9168995e+22,-1.0,4785557,2358.5083,4689.4336,368847300.0,236.84,-248.7793,,8735.783,-244.6279,True,3358.720200777054,4999.161,309.72748,26.850235,2358.5083376251428,0.4189424,31000,-1.9168995e+22,10,1587.9633,0.0057235854,182.42726,3.5851454e-06,0.0057235854,,368847300.0,1303.3179,8735.783,1.0,,2048.781,8.82473e+31,10.0,62,50
1.0,10.0,-14292890.0,-1.0,4800898,3060.8127,4999.392,12252115.0,306.82,-225.99388,,1.0,-225.99388,True,3367.5560047626495,4999.392,,1153897.6,3060.8125319227893,0.4189424,31050,-2.5442435e+22,1,1698.0994,50.0,5019779.5,0.015022877,50.0,,17452245000000.0,33075406.0,1.0,1.0,,3060.8127,1.5543177e+32,10.0,63,50
41546850000.0,10.0,-inf,-1.0,4811148,2039.8114,4999.242,13290243.0,205.0,-232.29652,,41546850000.0,-217.44186,True,3373.9595284461975,4999.242,,1.5687964,2039.8113930529405,0.4189424,31100,-inf,2,1337.1017,1.2034607e-09,10.454931,1.2514291e-13,1.2034607e-09,,13290243.0,74.72254,41546850000.0,1.0,,2039.8114,inf,10.0,63,50
4034024400.0,10.0,-inf,-1.0,4820727,1905.9656,4999.376,3180301.0,191.58,-207.94942,,4034024400.0,-208.80302,True,3381.1379239559174,4999.376,,0.21020488,1905.9655316235826,0.4189424,31150,-inf,3,1297.4844,1.2394571e-08,0.9048341,2.4042634e-14,1.2394571e-08,,3180301.0,5.5135813,4034024400.0,1.0,,1905.9656,inf,10.0,63,50
127984270000.0,10.0,-inf,-1.0,4832273,2299.296,4939.4927,4631306.5,230.92,-227.21841,,127984270000.0,-221.45491,True,3389.8832688331604,4999.3896,59.8972,0.19709247,2299.2957787279092,0.4189424,31200,-inf,4,1316.5028,3.90673e-10,1.2954232,9.843885e-14,3.90673e-10,,4631306.5,9.256646,127984270000.0,1.0,,2239.3987,inf,10.0,63,50
125558055000.0,10.0,-inf,-1.0,4841601,1855.7122,4989.209,778.84564,186.56,-224.2289,,125558055000.0,-219.31847,True,3396.181240797043,4999.1895,9.980701,0.09229177,1855.7121281801485,0.4189424,31250,-inf,5,1322.8337,3.9822215e-10,0.448935,3.7165302e-14,3.9822215e-10,,778.84564,3.0305948,125558055000.0,1.0,,1845.7314,inf,10.0,63,50
292820650000.0,10.0,-inf,-1.0,4852665,2202.7305,4649.205,16060189.0,221.28,-245.48209,,292820650000.0,-242.33856,True,3404.9804565906525,4998.8613,349.6562,1.1785462,2202.7304469839382,0.4189424,31300,-inf,6,1367.6945,1.7075298e-10,7.1361604,1.2718608e-10,1.7075298e-10,,16060189.0,50.57214,292820650000.0,1.0,,1853.0742,inf,10.0,63,50
15824061000.0,10.0,-inf,-1.0,4863348,2126.995,4989.499,2891.8564,213.66,-240.50848,,15824061000.0,-231.70354,True,3410.919190645218,4999.4795,9.980231,0.046797615,2126.995193600503,0.4189424,31350,-inf,7,1440.2345,3.1597451e-09,0.32021302,1.1822209e-11,3.1597451e-09,,2891.8564,2.288091,15824061000.0,1.0,,2117.015,inf,10.0,63,50
90131070000000.0,10.0,-inf,-1.0,4872927,1905.8015,4989.2334,40076.78,191.58,-225.00215,,90131070000000.0,-217.44386,True,3418.752895116806,4999.2134,9.979747,0.07812811,1905.8016317692848,0.4189424,31400,-inf,8,1318.3568,5.5474765e-13,0.3238705,9.010524e-18,5.5474765e-13,,40076.78,2.1569986,90131070000000.0,1.0,,1895.8219,inf,10.0,63,50
36897292000000.0,10.0,-inf,-1.0,4883035,2011.7755,4979.3535,34677900.0,202.16,-225.9342,,36897292000000.0,-215.69331,True,3423.843860387802,4999.312,19.958576,143.77141,2011.7755064675043,0.4189424,31450,-inf,9,1279.6143,1.355113e-12,1003.79065,1.8292964e-15,1.355113e-12,,34677900.0,7170.286,36897292000000.0,1.0,,1991.817,inf,10.0,63,50
1238319200.0,10.0,-inf,-1.0,4894241,2231.759,4989.4336,18202.297,224.12,-215.67432,,1238319200.0,-212.2917,True,3432.7910058498383,4999.4146,9.981183,0.09500496,2231.759169798529,0.4189424,31500,-inf,10,1438.0807,4.0377312e-08,0.63287175,3.2114247e-13,4.0377312e-08,,18202.297,4.52287,1238319200.0,1.0,,2221.778,inf,10.0,63,50
1.0,10.0,-8769752.0,-1.0,4904704,2083.3657,4609.6177,6729035.0,209.26,-215.45805,,1.0,-215.45805,True,3441.024167537689,4999.333,389.7153,722.5759,2083.3657334293252,0.4189424,31550,-4.3612035e+18,1,1545.5168,50.0,1858.1667,0.027548363,50.0,,4244437800.0,10104.475,1.0,1.0,,1693.6503,4.5672596e+24,10.0,64,50
219378020000.0,10.0,-inf,-1.0,4919341,2919.595,4599.4775,2552965.8,292.74,-239.45859,,219378020000.0,-234.34105,True,3451.1649668216705,4999.2183,399.74075,0.63077945,2919.5950256090173,0.4189424,31600,-inf,2,1776.9972,2.2791709e-10,3.1935768,6.859805e-06,2.2791709e-10,,2552965.8,21.494778,219378020000.0,1.0,,2519.8545,inf,10.0,64,50
159228.06,10.0,-inf,-1.0,4931009,2324.5835,4939.457,7355314.5,233.36,-232.66295,,159228.06,-228.64424,True,3461.066101551056,4999.368,59.91123,5.227804,2324.5837166736856,0.4189424,31650,-inf,3,1591.9716,0.000314015,25.305136,2.0964683e-06,0.000314015,,7355314.5,152.50404,159228.06,1.0,,2264.6726,inf,10.0,64,50
679198200.0,10.0,-inf,-1.0,4944355,2660.6191,4609.5527,974371.8,266.92,-243.22475,,679198200.0,-238.08965,True,3470.45832324028,4999.2812,389.72833,1.782927,2660.6190765007423,0.4189424,31700,-inf,4,1778.2673,7.3616214e-08,7.1403103,6.655653e-06,7.3616214e-08,,974371.8,45.525803,679198200.0,1.0,,2270.8906,inf,10.0,64,50
257808160.0,10.0,-inf,-1.0,4956375,2394.7295,4579.33,1987150.4,240.4,-226.33571,,257808160.0,-222.68948,True,3478.0419738292694,4999.091,419.76068,0.093447484,2394.729334388946,0.4189424,31750,-inf,5,1553.9572,1.9394265e-07,0.52757245,5.670687e-06,1.9394265e-07,,1987150.4,3.7687812,257808160.0,1.0,,1974.9688,inf,10.0,64,50
389448.3,10.0,-inf,-1.0,4971020,2920.9602,4989.3804,1979149.2,292.9,-236.67989,,389448.3,-232.70459,True,3488.464471578598,4999.3604,9.979893,0.32525215,2920.9600685391897,0.4189424,31800,-inf,6,1836.1476,0.00012838675,1.0346193,1.5051577e-07,0.00012838675,,1979149.2,6.3648095,389448.3,1.0,,2910.9802,inf,10.0,64,50
1252053.9,10.0,-inf,-1.0,4985622,2911.7925,4629.856,2867148.5,292.04,-228.83565,,1252053.9,-225.56789,True,3499.1185965538025,4999.5527,369.69678,0.3518451,2911.7925632971455,0.4189424,31850,-inf,7,1654.2645,3.9934384e-05,1.863857,9.0589975e-07,3.9934384e-05,,2867148.5,13.326468,1252053.9,1.0,,2542.0957,inf,10.0,64,50
6391911.0,10.0,-inf,-1.0,4999352,2737.7446,4989.412,578408260.0,274.6,-226.72226,,6391911.0,-226.72955,True,3510.446686029434,4999.3926,9.980404,59.03556,2737.744892884113,0.4189424,31900,-inf,8,1778.8,7.822387e-06,353.67133,3.716355e-09,7.822387e-06,,578408260.0,2520.8123,6391911.0,1.0,,2727.7644,inf,10.0,64,50
372065.47,10.0,-inf,-1.0,5013966,2915.0718,4589.532,21416792.0,292.28,-235.64017,,372065.47,-235.0068,True,3520.3504869937897,4999.2896,409.75732,2.3030093,2915.0719219274406,0.4189424,31950,-inf,9,1842.5566,0.00013438496,11.884503,1.6353243e-06,0.00013438496,,21416792.0,84.40728,372065.47,1.0,,2505.3145,inf,10.0,64,50
1301596.6,10.0,-inf,-1.0,5029589,3116.531,4629.611,5225909.0,312.46,-252.44835,,1301596.6,-249.16362,True,3530.604637145996,4999.3154,369.7047,0.6089809,3116.5310044544767,0.4189424,32000,-inf,10,1655.737,3.841436e-05,2.7529454,1.4813653e-06,3.841436e-05,,5225909.0,14.166159,1301596.6,1.0,,2746.8262,inf,10.0,64,50
1.0,10.0,-14251383.0,-1.0,5044995,3072.7231,4609.4336,12210850.0,308.12,-242.9178,,1.0,-242.9178,True,3540.7244348526,4999.0957,389.662,233.8497,3072.7233433075767,0.4189424,32050,-31492697000000.0,1,1664.0979,50.0,867.76843,0.2385669,50.0,,3733318100.0,6056.533,1.0,1.0,,2683.0613,238145370000000.0,10.0,65,50
1833001.0,10.0,-inf,-1.0,5058262,2645.1843,4619.8003,6452533.0,265.34,-245.04535,,1833000.9,-243.55553,True,3550.2621858119965,4999.5234,379.72296,2.925689,2645.18442535457,0.4189424,32100,-inf,2,1747.2051,2.7277674e-05,10.883973,1.2138032e-10,2.7277672e-05,,6452533.0,57.26728,1833001.0,1.0,,2265.4617,inf,10.0,65,50
166697.36,9.999999,-inf,-1.0,5074898,3320.0522,4979.61,75187144.0,332.72,-242.23035,,166697.36,-239.57741,True,3560.247309923172,4999.5723,19.96243,4.819084,3320.0522309776397,0.4189424,32150,-inf,3,1627.5138,0.00029994478,18.57228,1.2795957e-07,0.00029994478,,75187144.0,95.591995,166697.36,1.0,,3300.0896,inf,9.999999,65,50
3282886.5,10.0,-inf,-1.0,5090631,3138.0688,4979.5767,12875405.0,314.66,-243.2953,,3282886.5,-235.39694,True,3572.163254737854,4999.538,19.961637,0.9852734,3138.0687421033326,0.4189424,32200,-inf,4,1514.7152,1.5230499e-05,3.2693117,4.760985e-09,1.5230499e-05,,12875405.0,20.081245,3282886.5,1.0,,3118.1074,inf,10.0,65,50
566942.6,10.0,-inf,-1.0,5105506,2966.4673,4949.378,15552339.0,297.5,-228.9686,,566942.6,-224.28119,True,3582.1428225040436,4999.2856,49.9078,1.6500069,2966.4670694073784,0.4189424,32250,-inf,5,1532.5242,8.819235e-05,7.514168,8.4501295e-08,8.819235e-05,,15552339.0,52.440872,566942.6,1.0,,2916.5593,inf,10.0,65,50
68676.68,10.0,-inf,-1.0,5119144,2719.228,4959.5107,3135068.8,272.76,-238.348,,68676.68,-236.8256,True,3591.18066072464,4999.4473,39.93643,1.1928943,2719.2281044131605,0.4189424,32300,-inf,6,1545.8374,0.0007280492,4.8910093,5.4608105e-08,0.0007280492,,3135068.8,34.174732,68676.68,1.0,,2679.292,inf,10.0,65,50
43711.465,10.0,-2.4342767e+23,-1.0,5131820,2526.1274,4569.872,1185336800.0,253.52,-225.77501,,43711.465,-224.88766,True,3599.403801679611,4999.552,429.67987,49.04112,2526.1275339744734,0.4189424,32350,-2.4342767e+23,7,1395.7114,0.0011438647,330.65225,5.3892077e-08,0.0011438647,,1185336800.0,2362.9585,43711.465,1.0,,2096.4478,1.4226787e+34,10.0,65,50
1182710.1,10.0,-inf,-1.0,5145963,2820.103,4559.625,2150847000.0,282.86,-233.73839,,1182710.1,-230.4622,True,3608.6820945739746,4999.3564,439.73157,87.00095,2820.1033666240833,0.4189424,32400,-inf,8,1581.1302,4.2275788e-05,598.58887,3.1166078e-08,4.2275788e-05,,2150847000.0,4276.9375,1182710.1,1.0,,2380.3718,inf,10.0,65,50
8325612.0,10.0,-inf,-1.0,5159289,2656.5918,4999.661,31121926.0,266.52,-237.17015,,8325611.5,-232.13686,True,3617.816076040268,4999.661,,3.1454544,2656.591822602946,0.4189424,32450,-inf,9,1517.1305,6.005565e-06,12.645391,2.9740697e-08,6.0055645e-06,,31121926.0,85.804565,8325612.0,1.0,,2656.5918,inf,10.0,65,50
26816450.0,10.0,-inf,-1.0,5172554,2643.5557,4589.6025,2852208.8,265.3,-234.68759,,26816450.0,-233.39424,True,3627.6638283729553,4999.339,409.73642,0.3390074,2643.5556041785358,0.4189424,32500,-inf,10,1393.7633,1.8645272e-06,1.3017188,4.9248734e-09,1.8645272e-06,,2852208.8,8.998173,26816450.0,1.0,,2233.8193,inf,10.0,65,50
1.0,10.0,-12172780.0,-1.0,5186612,2802.1274,4999.507,10131913.0,281.16,-217.48682,,1.0,-217.48682,True,3638.257076740265,4999.507,,5341.1626,2802.127306367575,0.4189424,32550,-6.9043903e+19,1,1509.9653,50.0,15955.717,0.06992449,50.0,,52655722000.0,100178.56,1.0,1.0,,2802.1274,1.1445459e+27,10.0,66,50
113907.77,10.0,-inf,-1.0,5201401,2948.9573,4579.4224,1854789.9,295.78,-236.60277,,113907.77,-235.68575,True,3649.218633890152,4999.1724,419.74988,0.4000312,2948.9570787328935,0.4189424,32600,-inf,2,1605.2468,0.0004389516,1.2955629,2.1926928e-06,0.0004389516,,1854789.9,6.280826,113907.77,1.0,,2529.2073,inf,10.0,66,50
31000.027,10.0,-6.0590514e+23,-1.0,5216679,3047.5796,4989.0645,102220440.0,305.56,-250.51549,,31000.03,-250.66695,True,3660.978536605835,4999.045,9.98049,4.245203,3047.5800664380868,0.4189424,32650,-6.0590514e+23,3,1642.9547,0.0016129017,19.616072,1.3747252e-05,0.0016129018,,102220440.0,109.75408,31000.027,1.0,,3037.5994,8.817639e+34,10.0,66,50
23724.432,10.0,-2.2256245e+23,-1.0,5233487,3353.393,4619.207,2583728.2,336.16,-220.51949,,23724.432,-219.6853,True,3673.0701956748962,4999.0195,379.81262,0.11243034,3353.3934250206617,0.4189424,32700,-2.2256245e+23,4,1611.5791,0.002107532,0.27156678,2.6551947e-05,0.002107532,,2583728.2,1.431385,23724.432,1.0,,2973.5806,1.1897503e+34,10.0,66,50
14451.572,10.0,-2.3243672e+22,-1.0,5244366,2165.715,4609.461,5446780.0,217.58,-224.12631,,14451.573,-224.48141,True,3680.4302566051483,4999.229,389.76825,1.9653516,2165.7151360053217,0.4189424,32750,-2.3243672e+22,5,1411.7639,0.003459831,13.106991,3.8171118e-05,0.0034598312,,5446780.0,93.68731,14451.572,1.0,,1775.9469,1.29744395e+32,10.0,66,50
18382.209,9.999999,-6.992652e+22,-1.0,5257918,2701.2,4989.3833,395379300.0,271.04,-233.43585,,18382.209,-232.4502,True,3689.7280175685883,4999.3633,9.980018,15.910994,2701.1998724644636,0.4189424,32800,-6.992652e+22,6,1682.0756,0.0027200214,110.467064,8.960261e-06,0.0027200214,,395379300.0,789.1765,18382.209,1.0,,2691.2197,1.1741303e+33,9.999999,66,50
40148.754,10.0,-1.620612e+23,-1.0,5271060,2620.2593,4959.443,144172620.0,262.84,-230.7528,,40148.754,-231.38199,True,3700.4298911094666,4999.371,39.92816,9.595014,2620.2591001320125,0.4189424,32850,-1.620612e+23,7,1791.1627,0.0012453686,46.983337,3.9882314e-05,0.0012453686,,144172620.0,279.98474,40148.754,1.0,,2580.331,6.306493e+33,10.0,66,50
26024.324,10.0,-5.2568883e+23,-1.0,5284513,2682.0974,4589.748,4545511.5,269.06,-226.41179,,26024.324,-225.63336,True,3708.799781560898,4999.377,409.62903,3.7174017,2682.097565638957,0.4189424,32900,-5.2568883e+23,8,1621.4192,0.0019212795,20.16635,1.1754881e-05,0.0019212795,,4545511.5,141.93158,26024.324,1.0,,2272.4685,6.635676e+34,10.0,66,50
513.88873,10.0,-1.3563324e+17,-1.0,5297285,2545.7024,4999.29,48524484.0,255.44,-232.44444,,513.88873,-232.56921,True,3716.7596032619476,4999.29,,2.02818,2545.702642979544,0.4189424,32950,-1.3563324e+17,9,1750.3943,0.097297326,12.990873,6.0768736e-05,0.097297326,,48524484.0,92.93412,513.88873,1.0,,2545.7024,4.4176389e+21,10.0,66,50
29130.475,10.0,-2.265436e+23,-1.0,5312369,3007.8665,4629.5117,16352036.0,301.68,-238.64351,,29130.477,-236.0028,True,3725.7289564609528,4999.2207,369.70914,1.4143701,3007.8663321560584,0.4189424,33000,-2.265436e+23,10,1584.9874,0.0017164154,5.4891386,1.6528795e-05,0.0017164155,,16352036.0,27.752716,29130.475,1.0,,2638.1572,1.2324963e+34,10.0,66,50
