InitialReturnMax,InitialReturnStd,MeanEntropy,StdIW,Bound,MinIW,ReturnMeanIW,ESSClassic,TimestepsSoFar,MaxIWNorm,EmpiricalD2,EpThisIter,OptimizationReturnMax,ESSRenyi,Iteration,InitialReturnMin,InitialReturnMean,MinIWNorm,EpisodesSoFar,OptimizationReturnMin,VarianceInit,ReturnStepMax,MaxIW,MeanIW,MeanIWNorm,StdIWNorm,J_sample_variance,EpLenMean,Weights,LearnableVariance,OptimizationReturnMean,EpRewMean,ReturnStepMaxmin,InitialBound,TimeElapsed
4999.792,795.464,-0.60431737,1.7009435,3497.1204,0.035478823,4591.1885,34.70392,9866225,0.087727085,3.1922257,100,4879.915,31.326105,470,119.87703,3630.1475,0.0003547882,47000,,-1,10.0,8.772709,1.2400396,0.012400396,0.017009433,42738280.0,363.96,[-0.406  1.794 -2.555 -2.035 -2.017],True,3510.271,3630.1477314027416,10.0,3017.801,6967.935577630997
4999.77,597.11676,-0.5593261,9.564371,5683.7246,0.009564136,8076.1436,4.381313,9903840,0.9454582,15.264522,100,2300.2537,6.551139,471,2699.5164,3751.975,9.564136e-05,47100,,-1,10.0,94.54582,2.0473268,0.020473268,0.09564371,316969470.0,376.15,[-0.416  1.796 -2.561 -2.033 -2.023],True,1052.4585,3751.9747649058113,10.0,3139.6304,6988.619890928268
4999.8516,873.6218,-0.5665199,0.6341011,3322.195,0.19811036,4062.5715,75.087555,9941002,0.033707295,1.4618398,100,4999.8516,68.40695,472,,3707.108,0.0019811036,47200,,-1,10.0,3.3707297,1.1008658,0.0110086575,0.0063410113,6767575.5,371.62,[-0.423  1.81  -2.578 -2.072 -1.978],True,3707.108,3707.10784903546,10.0,3094.754,7008.2579464912415
4999.8784,800.26025,-0.571282,0.50049305,3210.643,0.19628298,3901.7722,81.11068,9977903,0.024089528,1.2738204,100,4989.8975,78.504005,473,9.980719,3680.8188,0.0019628298,47300,,-1,10.0,2.408953,1.0371197,0.010371197,0.0050049303,4887944.5,369.01,[-0.424  1.804 -2.576 -2.083 -1.985],True,3670.838,3680.8186021214874,10.0,3068.461,7026.668241262436
4999.8623,770.55383,-0.55587935,125.90446,51769.836,0.00018637737,80303.38,1.913988,10015355,10.94853,2171.2214,100,2550.35,0.046057027,474,2449.5122,3736.208,1.8637736e-06,47400,,-1,10.0,1094.853,17.587624,0.17587626,1.2590444,70234010000.0,374.52,[-0.421  1.807 -2.579 -2.084 -1.99 ],True,1286.6959,3736.2082079156094,10.0,3123.8525,7044.825721740723
4999.833,666.3903,-0.5693364,3.7778323,5186.5405,0.00072688534,7216.279,18.202532,10054130,0.23368448,10.986965,100,2330.1514,9.101694,475,2669.6816,3868.2637,7.268853e-06,47500,,-1,10.0,23.368448,1.782127,0.017821271,0.037778325,60674870.0,387.75,[-0.408  1.835 -2.578 -2.064 -1.975],True,1198.5822,3868.263714018371,10.0,3255.9116,7065.062824010849
4999.8643,791.6336,-0.5779728,3.75625,4930.6133,0.0029357693,6679.363,16.008215,10092068,0.3200347,8.155441,100,4870.0024,12.261752,476,129.86191,3784.971,2.9357692e-05,47600,,-1,10.0,32.00347,1.639863,0.01639863,0.0375625,250267400.0,379.38,[-0.413  1.818 -2.58  -2.082 -1.988],True,3655.1091,3784.9706710715395,10.0,3172.6147,7084.228976964951
4999.865,662.3973,-0.6379927,86.691795,29455.283,0.0006666129,33920.332,1.2929142,10129712,8.710921,53.167282,100,2290.2632,1.8808559,477,2709.602,3755.0166,6.6661287e-06,47700,,-1,10.0,871.0921,9.921759,0.09921759,0.866918,3720925000.0,376.44,[-0.401  1.8   -2.571 -2.099 -1.997],True,1045.4146,3755.016659855147,10.0,3142.6606,7104.239546775818
4999.8613,663.8537,-0.6647052,1.1205115,3706.5022,0.062555395,4556.7134,52.308445,10168895,0.06342426,1.9277313,100,2280.2158,51.87445,478,2719.6455,3909.5444,0.00062555395,47800,,-1,10.0,6.342426,1.1734955,0.011734955,0.011205114,12578599.0,391.83,[-0.39   1.798 -2.572 -2.107 -2.057],True,1189.8989,3909.544488763688,10.0,3297.1892,7125.911149024963
4999.926,681.84094,-0.65549284,38.8524,6933.0205,0.0002510918,15322.907,1.3322345,10207891,3.9093084,187.71277,100,2290.4062,0.5327288,479,2709.5195,3890.9268,2.510918e-06,47900,,-1,10.0,390.93085,4.514613,0.04514613,0.388524,700466600.0,389.96,[-0.39   1.798 -2.564 -2.095 -2.084],True,1181.407,3890.9265098292603,10.0,3278.563,7146.017843723297
4999.896,706.1306,-0.6454157,0.89022654,3224.694,0.19277778,3988.4863,59.54004,10244985,0.059134126,1.5557413,100,2320.1702,64.27804,480,2679.7258,3700.468,0.0019277778,48000,,-1,10.0,5.9134126,1.0799218,0.010799218,0.008902266,10281374.0,370.94,[-0.402  1.781 -2.571 -2.109 -2.074],True,1020.74225,3700.46803802067,10.0,3088.108,7164.685196399689
4999.806,633.0682,-0.63803846,138.53029,32439.443,0.00023662289,52115.46,1.1132561,10281479,13.928298,1032.4685,100,2440.143,0.09685525,481,2559.663,3639.6672,2.3662287e-06,48100,,-1,10.0,1392.8298,14.698507,0.14698507,1.3853029,20050990000.0,364.94,[-0.407  1.784 -2.574 -2.103 -2.064],True,1080.0043,3639.6673424334604,10.0,3027.3188,7184.1699023246765
4999.899,763.62714,-0.6242064,1.4293412,3781.238,0.06641046,4752.8403,40.455944,10319989,0.07988636,2.5174644,100,4999.899,39.722507,482,,3842.1833,0.0006641046,48200,,-1,10.0,7.9886365,1.17817,0.0117817,0.014293412,40857508.0,385.1,[-0.384  1.768 -2.574 -2.119 -2.057],True,3842.1833,3842.18353011054,10.0,3229.8232,7204.250196456909
4999.913,735.18567,-0.6239948,0.6185055,3574.9282,0.15178104,4302.1543,75.19464,10359725,0.040413223,1.4103361,100,2190.215,70.90508,483,2809.698,3964.9768,0.0015178104,48300,,-1,10.0,4.041322,1.0768723,0.010768723,0.006185055,10775407.0,397.36,[-0.378  1.769 -2.579 -2.123 -2.043],True,1155.2789,3964.9768530521555,10.0,3352.6147,7223.4900488853455
4999.8765,703.2499,-0.6256774,2.3765674,4241.463,0.0068873437,5564.766,27.131708,10398829,0.19826587,4.6699157,100,2270.2634,21.413662,484,2729.613,3901.5725,6.8873436e-05,48400,,-1,10.0,19.826588,1.4501717,0.014501715,0.023765672,22672928.0,391.04,[-0.374  1.757 -2.579 -2.132 -2.043],True,1171.9597,3901.5725784648776,10.0,3289.2153,7243.28096985817
4999.896,736.73346,-0.619902,1.4770586,3845.115,0.031329747,4854.9,43.203697,10437552,0.07793465,2.719221,100,2540.1733,36.775238,485,2459.7227,3863.991,0.00031329747,48500,,-1,10.0,7.793465,1.2882441,0.012882441,0.014770587,13362383.0,387.23,[-0.371  1.737 -2.578 -2.155 -2.045],True,1404.2683,3863.990872127071,10.0,3251.6309,7265.72416806221
4999.8867,649.2773,-0.6167277,68.6864,16956.48,0.000121501726,30500.756,1.1684763,10476856,6.906992,489.21515,100,2190.166,0.20440905,486,2809.7207,3921.6064,1.2150173e-06,48600,,-1,10.0,690.6992,7.4684925,0.07468491,0.6868639,8132801000.0,393.04,[-0.362  1.731 -2.575 -2.159 -2.039],True,1111.8861,3921.6067739306814,10.0,3309.2478,7286.497400999069
4999.874,649.3058,-0.65947735,12.615872,8409.779,0.001408065,11653.86,4.457697,10517848,1.1371301,28.065569,100,1980.19,3.5630848,487,3019.684,4090.956,1.408065e-05,48700,,-1,10.0,113.71301,2.7250516,0.027250517,0.12615874,303560960.0,409.92,[-0.346  1.741 -2.569 -2.134 -2.036],True,1071.272,4090.9560371816765,10.0,3478.5986,7306.733071565628
4999.903,733.68634,-0.658165,2125.6602,680830.8,3.896375e-07,942833.0,1.0142684,10558919,213.64832,183060.84,100,4999.903,0.00054626644,488,,4098.791,3.896375e-09,48800,,-1,10.0,21364.832,215.17116,2.1517115,21.256601,87545470000000.0,410.71,[-0.333  1.727 -2.563 -2.142 -2.078],True,4098.791,4098.7911372865765,10.0,3486.4304,7327.777516841888
4999.9004,552.55054,-0.6767855,12.042322,6202.795,0.0002975111,9083.32,3.861277,10603149,1.199714,22.127356,100,1780.3457,4.519293,489,3219.5547,4415.8584,2.975111e-06,48900,,-1,10.0,119.9714,2.4133847,0.024133846,0.12042323,66885828.0,442.3,[-0.309  1.733 -2.563 -2.14  -2.077],True,1196.3038,4415.858361221723,10.0,3803.4976,7347.745548009872
4999.925,579.0503,-0.6784907,0.48801833,3706.636,0.17808972,4388.454,81.76331,10645481,0.029799147,1.2397063,100,1810.4131,80.66427,490,3189.5117,4225.2764,0.0017808971,49000,,-1,10.0,2.9799147,1.0333384,0.010333385,0.0048801834,11677132.0,423.32,[-0.315  1.712 -2.556 -2.158 -2.096],True,1035.7649,4225.276445151913,10.0,3612.913,7368.4240028858185
4999.9175,548.3572,-0.67247796,0.37348855,3772.5312,0.43016034,4424.7856,88.48291,10688353,0.025023507,1.1345323,100,1980.3721,88.142044,491,3019.5454,4279.383,0.0043016034,49100,,-1,10.0,2.5023508,1.0352277,0.010352276,0.0037348852,10386850.0,428.72,[-0.318  1.718 -2.545 -2.151 -2.097],True,1259.8374,4279.382770232063,10.0,3667.0205,7388.81206703186
4999.916,822.0753,-0.65332043,0.95124376,3685.2014,0.17836633,4430.3623,56.299675,10729880,0.07393513,1.4807554,100,4999.916,67.5331,492,,4144.7793,0.0017836633,49200,,-1,10.0,7.3935127,1.0796983,0.010796983,0.0095124375,15780711.0,415.27,[-0.32   1.721 -2.543 -2.147 -2.091],True,4144.7793,4144.779310816683,10.0,3532.417,7410.197993993759
4999.909,579.42126,-0.6525646,0.116080515,3719.7437,0.7296069,4336.5664,98.672966,10773164,0.013713311,1.0146239,100,1950.0715,98.55869,493,3049.8376,4320.576,0.007296069,49300,,-1,10.0,1.3713312,1.0009596,0.010009596,0.0011608051,9799158.0,432.84,[-0.323  1.724 -2.537 -2.146 -2.072],True,1270.7386,4320.576231608894,10.0,3708.2153,7428.312479019165
4999.9087,700.9277,-0.6549989,0.5802021,3842.726,0.18846728,4551.993,77.65732,10815301,0.03184791,1.3415418,100,4999.9087,74.5411,494,,4205.5854,0.0018846728,49400,,-1,10.0,3.184791,1.0816898,0.010816898,0.0058020204,6519531.5,421.37,[-0.323  1.727 -2.538 -2.146 -2.072],True,4205.5854,4205.585554634833,10.0,3593.224,7446.25084233284
4999.8906,638.2862,-0.6376344,6.603445,4892.203,0.009408269,7034.577,5.4613266,10858090,0.4933529,12.239917,100,1980.2954,8.169991,495,3019.5952,4271.4844,9.408269e-05,49500,,-1,10.0,49.33529,1.5871387,0.015871387,0.06603446,111129590.0,427.89,[-0.325  1.721 -2.539 -2.153 -2.074],True,1251.8892,4271.4843941503905,10.0,3659.1252,7464.400828838348
4999.919,596.71405,-0.6350995,0.4176137,3864.7212,0.33198214,4534.153,86.486305,10901071,0.023669967,1.1950755,100,1960.2695,83.67672,496,3039.6494,4290.4917,0.0033198213,49600,,-1,10.0,2.3669968,1.0564803,0.010564801,0.0041761366,11112751.0,429.81,[-0.314  1.716 -2.533 -2.169 -2.057],True,1250.8425,4290.491902749656,10.0,3678.1292,7483.462673187256
4999.9263,605.48035,-0.62978923,0.90334916,3915.5881,0.2225953,4702.975,61.05461,10943923,0.0522077,1.6533238,100,1810.3018,60.484222,497,3189.6245,4277.86,0.002225953,49700,,-1,10.0,5.2207704,1.1310631,0.011310631,0.009033491,14115722.0,428.52,[-0.312  1.719 -2.538 -2.162 -2.054],True,1088.2354,4277.859947372373,10.0,3665.4966,7501.411590337753
4999.9062,581.10156,-0.6039816,96.81339,43927.27,0.0002421721,63008.168,2.7573743,10987183,7.518954,970.9183,100,1860.3423,0.102995284,498,3139.564,4318.1826,2.4217209e-06,49800,,-1,10.0,751.8954,16.302528,0.16302526,0.9681339,12694487000.0,432.6,[-0.316  1.715 -2.539 -2.169 -2.049],True,1178.6188,4318.182733751321,10.0,3705.8218,7519.812589645386
4999.8916,621.4769,-0.60750526,0.4327976,3845.5273,0.30639672,4517.8823,85.62803,11029686,0.024932677,1.205549,100,1970.2712,82.94976,499,3029.6204,4242.747,0.0030639672,49900,,-1,10.0,2.4932678,1.0564154,0.010564154,0.004327976,11086450.0,425.03,[-0.331  1.74  -2.536 -2.129 -2.023],True,1213.1263,4242.746598023639,10.0,3630.3875,7538.55663394928
