VarianceInit,LearnableVariance,MeanIWNorm,OptimizationReturnMin,ESSClassic,MeanEntropy,OptimizationReturnMax,ReturnStepMax,ReturnMeanIW,MinIWNorm,InitialBound,InitialReturnMin,InitialReturnStd,EpRewMean,MaxIW,ReturnStepMaxmin,TimestepsSoFar,InitialReturnMax,EpThisIter,EpLenMean,OptimizationReturnMean,MeanIW,TimeElapsed,Bound,InitialReturnMean,StdIW,MaxIWNorm,MinIW,EmpiricalD2,Weights,ESSRenyi,J_sample_variance,EpisodesSoFar,Iteration,StdIWNorm
-1,True,0.011499567,,37.508007,-0.61276436,0.4741211,10.0,5749.528,0.0013731549,4387.407,4999.454,0.11866724,4999.7710935373725,11.598412,10.0,22226837,4999.928,100,500.0,0.3170459,1.1499567,14714.181442022324,4880.596,4999.771,1.484334,0.11598411,0.1373155,2.0135038,[ 0.01   0.369 -2.093 -2.273 -2.037],49.66467,33386656.0,47900,479,0.014843339
-1,True,0.0118967835,,48.21044,-0.6119085,0.44580078,10.0,5948.0825,0.00017591046,4387.423,4999.493,0.1231561,4999.788010806309,6.6079926,10.0,22276837,4999.939,100,500.0,0.29497558,1.1896784,14729.920670986176,4911.2793,4999.788,1.2330487,0.06607992,0.017591046,2.8666317,[ 0.003  0.371 -2.1   -2.254 -2.032],34.884148,35733524.0,48000,480,0.012330486
-1,True,0.015483085,,9.647054,-0.63821226,0.5522461,10.0,7741.109,6.4744986e-06,4387.381,4999.369,0.14595056,4999.743598811037,35.985027,10.0,22326837,4999.9214,100,500.0,0.37456053,1.5483084,14745.478607416153,5886.666,4999.7437,4.738395,0.35985026,0.00064744987,9.170846,[ 0.01   0.383 -2.096 -2.252 -2.031],10.9041195,60521564.0,48100,481,0.04738395
-1,True,0.011449695,,50.261692,-0.63708645,0.5913086,10.0,5724.552,0.00012533447,4387.419,4999.3433,0.118818685,4999.782920527395,7.4159036,10.0,22376837,4999.9346,100,500.0,0.43979493,1.1449695,14758.624946594238,4724.1934,4999.783,1.1389925,0.07415903,0.012533447,2.668648,[ 0.005  0.361 -2.094 -2.26  -2.057],37.472157,33096220.0,48200,482,0.011389924
-1,True,0.026427083,,4.449258,-0.6505355,0.5649414,10.0,13212.896,9.684763e-06,4387.4087,4999.3677,0.13613921,4999.773190989751,118.05635,10.0,22426837,4999.9326,100,500.0,0.40563476,2.6427085,14775.17055439949,9121.482,4999.773,12.246797,1.1805634,0.0009684764,44.640327,[ 0.013  0.364 -2.093 -2.275 -2.056],2.2401268,176316720.0,48300,483,0.12246798
-1,True,0.022058254,,4.2230678,-0.6505128,0.6147461,10.0,11028.419,2.1076014e-05,4387.399,4999.318,0.14001338,4999.763559183107,100.466866,10.0,22476837,4999.9326,100,500.0,0.44581056,2.2058253,14790.641657590866,8005.0117,4999.7637,10.504794,1.0046686,0.0021076014,24.376638,[ 0.017  0.398 -2.097 -2.264 -2.069],4.1022882,122836820.0,48400,484,0.105047934
-1,True,0.022947287,,6.2992325,-0.65347326,4999.952,10.0,11423.777,7.689112e-06,4337.419,,497.4722,4949.785398553284,81.19607,10.0,22526338,4999.952,100,495.01,4949.7856,2.294729,14804.167844057083,8424.193,4949.7856,8.850325,0.81196064,0.0007689112,23.993801,[ 0.011  0.419 -2.115 -2.226 -2.069],4.167743,1978729000.0,48500,485,0.088503234
-1,True,0.011137402,,68.35349,-0.65785986,0.5986328,10.0,5568.416,8.087124e-05,4387.4043,4999.349,0.13187101,4999.77066414683,4.532727,10.0,22576338,4999.9478,100,500.0,0.42166016,1.1137403,14817.861451625824,4747.604,4999.771,0.75782067,0.045327265,0.008087125,1.7966576,[ 0.006  0.414 -2.102 -2.304 -2.072],55.65891,31315518.0,48600,486,0.0075782062
-1,True,0.011338565,,70.75111,-0.65103775,0.61328125,10.0,5668.984,0.0006312127,4387.3955,4999.3184,0.13312387,4999.759478041714,3.6398022,10.0,22626338,4999.9316,100,500.0,0.4412256,1.1338564,14833.317663192749,4917.832,4999.76,0.7290312,0.03639802,0.063121274,1.5046517,[ 0.013  0.417 -2.096 -2.296 -2.077],66.46056,32456564.0,48700,487,0.0072903116
-1,True,0.010753611,,62.196693,-0.6656125,0.57470703,10.0,5376.5503,0.0015933429,4387.3916,4999.368,0.140337,4999.757208682701,6.7489157,10.0,22676338,4999.943,100,500.0,0.3891162,1.0753611,14849.932950258255,4620.545,4999.7573,0.83836997,0.067489155,0.15933429,1.5241513,[ 0.017  0.42  -2.088 -2.32  -2.07 ],65.61028,29194682.0,48800,488,0.008383699
-1,True,0.016346075,,5.1208277,-0.70663095,0.54541016,10.0,8172.5913,0.00018260177,4387.419,4999.3965,0.1363562,4999.784150244773,69.146805,10.0,22726338,4999.942,100,500.0,0.3876953,1.6346077,14863.47671675682,6338.9507,4999.784,7.03605,0.69146806,0.018260177,8.966177,[ 0.014  0.417 -2.093 -2.333 -2.085],11.153026,67457000.0,48900,489,0.0703605
-1,True,0.013456978,,23.459114,-0.72006655,0.62060547,10.0,6728.1353,0.00013484173,4387.414,4999.324,0.12854162,4999.779397652133,21.405874,10.0,22776338,4999.945,100,500.0,0.45535645,1.3456979,14877.262278795242,5356.226,4999.7793,2.43074,0.21405874,0.0134841725,5.019137,[ 0.007  0.405 -2.094 -2.34  -2.126],19.923744,45717504.0,49000,490,0.0243074
-1,True,0.0136828115,,31.463757,-0.70659703,0.6352539,10.0,6841.0767,0.00050451973,4387.4136,4999.3184,0.13780971,4999.7804950575055,15.042052,10.0,22826338,4999.9536,100,500.0,0.46222168,1.3682814,14888.335195541382,5708.715,4999.7803,2.019437,0.15042052,0.05045197,3.419378,[ 0.016  0.389 -2.087 -2.331 -2.139],29.245085,47264720.0,49100,491,0.02019437
-1,True,0.0115216,,38.443752,-0.7128509,0.5263672,10.0,5760.5195,0.00043311025,4387.398,4999.4116,0.13204204,4999.762641486564,10.627389,10.0,22876338,4999.938,100,500.0,0.3511426,1.15216,14899.577513694763,4817.6914,4999.7627,1.4579277,0.10627389,0.043311026,2.3705263,[ 0.022  0.368 -2.092 -2.313 -2.126],42.184723,33514144.0,49200,492,0.014579277
-1,True,0.013998526,,18.866404,-0.70107704,0.5913086,10.0,6998.872,0.0002661902,4387.4053,4999.351,0.14278679,4999.770623329342,20.37618,10.0,22926338,4999.9424,100,500.0,0.41962403,1.3998528,14910.4398355484,5584.5605,4999.7705,2.902941,0.2037618,0.026619023,5.334193,[ 0.022  0.352 -2.092 -2.32  -2.132],18.746977,49471700.0,49300,493,0.029029408
-1,True,0.019933183,,14.465565,-0.7022425,0.6166992,10.0,9966.023,0.00016649056,4387.3804,4999.3237,0.15487866,4999.745401197343,32.525974,10.0,22976338,4999.9404,100,500.0,0.4217969,1.9933183,14920.510639429092,7677.194,4999.745,4.847072,0.32525975,0.016649056,13.970309,[ 0.034  0.361 -2.092 -2.36  -2.12 ],7.1580377,100309176.0,49400,494,0.048470713
-1,True,0.013042931,,48.786095,-0.71738064,0.80322266,10.0,6521.073,0.00021067601,4387.322,4999.137,0.19347261,4999.686994446206,8.117528,10.0,23026338,4999.9404,100,500.0,0.5498437,1.3042934,14927.849260807037,5514.1064,4999.687,1.3363533,0.081175275,0.0210676,2.7040179,[ 0.038  0.335 -2.096 -2.366 -2.121],36.982002,42944290.0,49500,495,0.013363534
-1,True,0.016531162,,12.230479,-0.7481891,4999.9507,10.0,8195.459,3.7838763e-05,4287.348,,699.95917,4899.713823002807,40.263912,10.0,23075340,4999.9507,100,490.02,4899.714,1.6531165,14935.070616960526,6680.8267,4899.714,4.428469,0.40263912,0.0037838763,6.1177497,[ 0.046  0.328 -2.087 -2.333 -2.136],16.34588,496025700.0,49600,496,0.04428469
-1,True,0.011147722,,67.67689,-0.7566939,4999.952,10.0,5520.0415,0.0010809123,4337.3574,,497.46597,4949.72350551539,4.9489064,10.0,23124841,4999.952,100,495.01,4949.7236,1.1147723,14939.843472480774,4764.8203,4949.7236,0.770411,0.049489062,0.108091235,1.5209873,[ 0.041  0.311 -2.08  -2.286 -2.167],65.74677,15295555.0,49700,497,0.0077041094
-1,True,0.021407172,,2.355433,-0.733278,0.77734375,10.0,10703.033,6.0781986e-05,4387.3506,4999.1743,0.19705907,4999.717214171788,138.85301,10.0,23174841,4999.9517,100,500.0,0.5430078,2.1407173,14946.78003692627,7429.1006,4999.717,13.783134,1.3885301,0.0060781986,28.583584,[ 0.046  0.318 -2.076 -2.309 -2.176],3.4985116,115685850.0,49800,498,0.13783135
-1,True,0.025291096,,9.482851,-0.6812803,0.7685547,10.0,12644.659,0.00012677934,4387.3804,4999.179,0.16818476,4999.746195305787,54.338787,10.0,23224841,4999.9478,100,500.0,0.567124,2.52911,14953.816750764847,9465.123,4999.746,7.813825,0.54338783,0.012677934,26.95909,[ 0.029  0.328 -2.074 -2.317 -2.152],3.7093241,161472130.0,49900,499,0.07813825
