ReturnMeanIW,EpThisIter,MeanEntropy,MinIWNorm,Bound,MaxIWNorm,InitialReturnMin,J_sample_variance,EmpiricalD2,Iteration,OptimizationReturnMean,OptimizationReturnMin,InitialBound,TimeElapsed,InitialReturnMax,MinIW,ReturnStepMaxmin,InitialReturnStd,TimestepsSoFar,ESSClassic,EpLenMean,StdIW,VarianceInit,EpRewMean,StdIWNorm,MaxIW,MeanIW,EpisodesSoFar,MeanIWNorm,InitialReturnMean,LearnableVariance,ESSRenyi,ReturnStepMax,Weights,OptimizationReturnMax
5163.2407,100,-1.0632923,0.003794269,4514.171,0.026775705,4759.7686,24434026.0,1.1234552,486,237.63469,,4385.034,10856.892253637314,4999.974,0.3794269,10.0,23.904387,22647928,89.06872,499.77,0.36193365,-1,4997.402827048159,0.0036193363,2.6775706,1.0331322,48600,0.0103313215,4997.4033,True,89.011116,10.0,[-0.159  1.513 -2.791 -2.399 -2.487],240.20557
5496.255,100,-1.0524302,0.0014263387,4773.611,0.047353752,4789.7295,28137310.0,1.392585,487,204.37813,,4381.738,10861.643175125122,4999.9766,0.14263387,10.0,32.554405,22697874,66.79166,499.46,0.77661574,-1,4994.107188052625,0.0077661574,4.7353754,1.1013967,48700,0.011013967,4994.1074,True,71.8089,10.0,[-0.157  1.509 -2.789 -2.405 -2.482],210.24707
5932.0444,100,-1.0623593,0.0006923048,5114.1045,0.12984365,4829.726,33282720.0,1.7840875,488,166.37059,,4383.7275,10866.43483877182,4999.9736,0.06923048,10.0,22.283842,22747839,36.644085,499.65,1.5611088,-1,4996.096336334424,0.015611089,12.984365,1.1872481,48800,0.011872482,4996.0967,True,56.05106,10.0,[-0.158  1.502 -2.792 -2.413 -2.471],170.24756
6687.1064,100,-1.0749695,0.00027407793,5576.577,0.13479263,4999.7173,45165990.0,3.2887628,489,0.19071288,,4387.5386,10871.151537179947,4999.977,0.027407793,10.0,0.058106247,22797839,27.146221,500.0,2.191035,-1,4999.907587207021,0.021910353,13.479263,1.3374513,48900,0.013374512,4999.9077,True,30.40657,10.0,[-0.154  1.496 -2.79  -2.421 -2.481],0.25976562
7457.144,100,-1.0793413,6.226361e-05,5861.4736,0.26516184,4809.7627,52450460.0,6.7898326,490,187.75368,,4385.1465,10876.04248547554,4999.9775,0.006226361,10.0,19.518492,22847817,15.855378,499.78,3.4371378,-1,4997.516014930135,0.03437138,26.516184,1.4920113,49000,0.014920112,4997.516,True,14.727903,10.0,[-0.153  1.473 -2.783 -2.432 -2.494],190.21484
8417.01,100,-1.0548518,0.00032033605,7140.7695,0.3715216,9.980434,394164060.0,4.3434815,491,4932.124,,4329.735,10880.810671329498,4999.9756,0.032033607,10.0,497.0369,22897247,15.338436,494.3,3.9887352,-1,4942.1040849388955,0.03988735,37.15216,1.6977849,49100,0.016977848,4942.1045,True,23.023006,10.0,[-0.161  1.488 -2.785 -2.42  -2.498],4989.995
5839.483,100,-1.0388833,0.0004449374,4980.458,0.08734653,,28861342.0,1.9678147,492,4947.3105,,4334.9404,10886.007130861282,4999.9766,0.044493742,10.0,497.52875,22946725,55.109913,494.78,1.0633981,-1,4947.309996207414,0.010633981,8.734653,1.1782446,49200,0.011782446,4947.3105,True,50.817795,10.0,[-0.157  1.49  -2.783 -2.42  -2.474],4999.9766
5538.2666,100,-1.0432922,0.00110284,4778.788,0.05887146,4669.795,27100878.0,1.5381683,493,324.09637,,4381.5215,10890.649785041809,4999.9766,0.110284,10.0,40.484432,22996668,68.02506,499.43,0.7595686,-1,4993.890870016835,0.007595686,5.887146,1.1078901,49300,0.011078899,4993.891,True,65.01239,10.0,[-0.153  1.486 -2.766 -2.428 -2.458],330.18164
5624.9893,100,-1.0453919,0.0012428459,4840.9727,0.075726695,4889.7627,30597288.0,1.6391667,494,108.23538,,4385.6284,10895.627214193344,4999.9766,0.124284595,10.0,13.482874,23046651,63.25716,499.83,0.85770476,-1,4997.997740914121,0.008577047,7.5726695,1.1253985,49400,0.011253986,4997.998,True,61.006607,10.0,[-0.148  1.479 -2.764 -2.431 -2.462],110.21387
21337.453,100,-1.0709406,1.7153357e-05,13532.352,2.8426397,4999.7104,459862620.0,162.45404,495,0.18847656,,4387.53,10900.158552646637,4999.973,0.0017153358,10.0,0.062455926,23096651,2.0936384,500.0,29.183773,-1,4999.89859073384,0.29183772,284.26398,4.2676306,49500,0.042676307,4999.899,True,0.6155587,10.0,[-0.145  1.484 -2.739 -2.437 -2.464],0.2626953
6542.8477,100,-1.0948306,0.00032329647,5558.9463,0.14275925,4999.744,43238550.0,2.581517,496,0.15685546,,4387.531,10905.180216312408,4999.9805,0.03232965,10.0,0.0581373,23146651,34.961082,500.0,1.7848414,-1,4999.900562226263,0.017848413,14.275926,1.3085954,49600,0.013085953,4999.901,True,38.73691,10.0,[-0.134  1.458 -2.737 -2.457 -2.49 ],0.23632812
5087.96,100,-1.1000227,0.004479511,4455.949,0.016623415,4999.697,26146648.0,1.0651755,497,0.20875977,,4387.535,10910.550196170807,4999.979,0.44795114,10.0,0.06080876,23196651,94.86245,500.0,0.23681718,-1,4999.905106388737,0.0023681717,1.6623416,1.0176114,49700,0.010176114,4999.906,True,93.88124,10.0,[-0.131  1.447 -2.736 -2.468 -2.514],0.28222656
5981.2,100,-1.1116946,0.000115595736,4918.746,0.058588866,9.981737,37356990.0,3.010182,498,4940.0195,,4337.6313,10915.279949188232,4999.9795,0.011559574,10.0,496.4907,23246153,49.79685,495.02,1.2128024,-1,4950.001488045842,0.012128023,5.8588867,1.2078849,49800,0.0120788505,4950.002,True,33.220585,10.0,[-0.13   1.451 -2.735 -2.466 -2.519],4989.9976
5283.2466,100,-1.1225585,0.0050490242,4626.211,0.022000637,9.981103,3754708.2,1.1511991,499,4940.017,,4337.6284,10920.160579919815,4999.976,0.5049024,10.0,496.49042,23295655,89.18123,495.02,0.37153876,-1,4949.997825230702,0.0037153875,2.2000637,1.0667233,49900,0.010667234,4949.998,True,86.865944,10.0,[-0.125  1.461 -2.734 -2.457 -2.531],4989.995
