ReturnStepMaxmin,InitialBound,Penalization,MeanD2-0,StdWReturnMean,EpRewMean,WReturnMean,MaxIW,Iteration,LearnableVariance,OptimizationReturnMin,Epsilon,Inner Iteration,ESSRenyiArithmetic,EmpiricalD2Harmonic,TimestepsSoFar,ESSRenyiHarmonic,MinTargetPdf,ReturnStepMax,TimeElapsed,MeanEntropy,MeanIW,EpLenMean,EpisodesSoFar,EmpiricalD2Arithmetic,Bound,Weights,OptimizationReturnMean,VarianceInitializer,OptimizationReturnMax,DivergenceHarmonic,InitialReturnMean,MinIW,MinBehavPdf,EpThisIter,InitialReturnMax,StdIW,ReturnMeanIW,InitialReturnMin,InitialReturnStd
10.0,-26144246.0,True,1.0,,4642.349079940456,21792808.0,2468.06,524,,,1.0,1,11.0,1.0,2385333,11.0,-211.06708,10.0,8133.742518901825,0.41894197,512.10345,464.72727272727275,5764,1.0,-1.5974955e+16,[-0.127  1.231 -3.973 -2.998],842.71783,-1.0,1200.0249,1.3478205e+19,4642.349,0.12743095,-211.06708,11,4999.6562,884.53253,10581507000.0,3799.6313,491.32764
10.0,-23684500.0,True,1.0,,4325.990973011632,19333072.0,6020.231,525,,,1.0,1,11.0,1.0,2390098,11.0,-228.78865,10.0,8148.934928894043,0.41894197,593.7644,433.1818181818182,5775,1.0,-163251300000000.0,[-0.182  1.299 -3.969 -2.909],1406.257,-1.0,2079.9233,1407327600000000.0,4325.9907,0.10336693,-228.78865,11,4999.657,1718.1794,13372116000.0,2919.734,786.6849
10.0,-28265706.0,True,1.0,,4874.106983922646,23914306.0,5105356.5,526,,,1.0,1,11.0,1.0,2395461,11.0,-247.82713,10.0,8164.518846750259,0.41894197,467244.5,487.54545454545456,5786,1.0,-3.1134647e+16,[-0.121  1.294 -3.97  -2.923],1254.5283,-1.0,1380.0552,5.117729e+19,4874.107,0.30075884,-247.82713,11,4999.634,1466730.4,6158650000000.0,3619.5786,396.7167
10.0,-29347246.0,True,1.0,,4999.582159288307,24995824.0,1294.992,527,,,1.0,1,11.0,1.0,2400961,11.0,-244.25856,10.0,8180.754274845123,0.41894197,127.31665,500.0,5797,1.0,-555678400000.0,[-0.079  1.406 -3.975 -2.89 ],0.1423118,-1.0,0.2055664,16121868000.0,4999.5825,0.09913737,-244.25856,11,4999.6455,369.89532,3182346500.0,4999.44,0.052401226
10.0,-26196118.0,True,1.0,,4450.525124502277,21844686.0,176.78906,528,,,1.0,1,11.0,1.0,2405860,11.0,-250.13786,10.0,8194.373751163483,0.41894197,51.181812,445.3636363636364,5808,1.0,-569195230000.0,[-0.093  1.322 -3.98  -2.981],4450.5254,-1.0,4999.657,17035518000.0,4450.5254,0.25591367,-250.13786,11,4999.657,63.573345,1256949000.0,,1427.4136
9.999999,-29346854.0,True,1.0,,4999.541445647121,24995416.0,41848.664,529,,,1.0,1,11.0,1.0,2411360,11.0,-220.12227,9.999999,8212.700251340866,0.41894197,4075.2056,500.0,5819,1.0,-8.522694e+16,[-0.079  1.253 -3.981 -3.084],0.20356889,-1.0,0.31933594,3.8362404e+20,4999.5415,0.5339236,-220.12227,11,4999.657,11957.605,101863210000.0,4999.338,0.08199888
10.0,-29346390.0,True,1.0,,4999.509528355428,24995096.0,179.49637,530,,,1.0,1,11.0,1.0,2416860,11.0,-225.11382,10.0,8230.486073493958,0.41894197,36.676758,500.0,5830,1.0,-186231390000.0,[-0.018  1.223 -3.986 -3.189],0.11501243,-1.0,0.18603516,1813840800.0,4999.51,0.6463977,-225.11382,11,4999.5806,58.37246,916745860.0,4999.3945,0.06321224
10.0,-29345534.0,True,1.0,,4999.429904907278,24994300.0,246.55086,531,,,1.0,1,11.0,1.0,2422360,11.0,-243.5848,10.0,8248.701189756393,0.41894197,49.06714,500.0,5841,1.0,-86203720000000.0,[ 0.006  1.187 -3.98  -3.306],0.1735174,-1.0,0.2861328,392493540000000.0,4999.4297,0.05453208,-243.5848,11,4999.5425,82.88942,1226414800.0,4999.2563,0.084935166
10.0,-29346614.0,True,1.0,,4999.5200549466135,24995200.0,5631.544,532,,,1.0,1,11.0,1.0,2427860,11.0,-247.80327,10.0,8268.335244894028,0.41894197,1036.7933,500.0,5852,1.0,-2.019434e+25,[ 0.104  1.24  -3.973 -3.249],0.17001066,-1.0,0.2993164,2.1538484e+37,4999.52,1.6657649,-247.80327,11,4999.6494,1670.0259,25914806000.0,4999.35,0.07714563
10.0,-25435582.0,True,1.0,,4549.595023202739,21084208.0,65.39131,533,,,1.0,1,11.0,1.0,2432870,11.0,-223.82571,10.0,8286.375726222992,0.41894197,20.088198,455.45454545454544,5863,1.0,-438376200000.0,[-0.13   1.196 -4.012 -3.316],1189.8578,-1.0,1639.8965,10129563000.0,4549.595,0.42262623,-223.82571,11,4999.634,21.663692,436012670.0,3359.7373,620.79944
9.999999,-22775836.0,True,1.0,,4202.301433549743,18424592.0,884.2674,534,,,1.0,1,11.0,1.0,2437499,11.0,-237.48277,9.999999,8303.47182059288,0.41894197,129.98346,420.8181818181818,5874,1.0,-2360384400000.0,[-0.12   1.101 -4.004 -3.397],1512.554,-1.0,2309.8135,293759030000.0,4202.3013,0.39524356,-237.48277,11,4999.561,252.38148,2066550700.0,2689.7476,874.78925
10.0,-25181276.0,True,1.0,,4505.954216172853,20829878.0,7286.2026,535,,,1.0,1,11.0,1.0,2442460,11.0,-218.05688,10.0,8321.075617313385,0.41894197,849.1656,451.0,5885,1.0,-25319810000000.0,[-0.117  1.209 -4.    -3.332],1706.2777,-1.0,2199.9695,33820250000000.0,4505.954,0.015434615,-218.05688,11,4999.646,2088.5444,14599380000.0,2799.6765,725.43463
10.0,-27029264.0,True,1.0,,4540.4921504661415,22677880.0,116831.445,536,,,1.0,1,11.0,1.0,2447457,11.0,-237.57875,10.0,8338.77180480957,0.41894197,10630.938,454.27272727272725,5896,1.0,-1.706794e+20,[-0.092  1.27  -4.    -3.227],4540.492,-1.0,4999.6367,1.5385882e+27,4540.492,0.27211958,-237.57875,11,4999.6367,33583.555,260444240000.0,,1435.9008
10.0,-29346300.0,True,1.0,,4999.494635181876,24994948.0,269247.8,537,,,1.0,1,11.0,1.0,2452957,11.0,-236.89888,10.0,8356.865740060806,0.41894197,24527.625,500.0,5907,1.0,-8.199954e+17,[-0.03   1.277 -4.003 -3.23 ],0.13623047,-1.0,0.24804688,3.5513457e+22,4999.4946,0.018737398,-236.89888,11,4999.6064,77387.47,613073000000.0,4999.3584,0.07232529
10.0,-29346728.0,True,1.0,,4999.530409139927,24995304.0,1474076700.0,538,,,1.0,1,11.0,1.0,2458457,11.0,-233.74101,10.0,8376.235117912292,0.41894197,134108770.0,500.0,5918,1.0,-3.3708648e+22,[ 0.067  1.338 -3.996 -3.178],0.119628906,-1.0,0.23291016,6.0012316e+31,4999.5303,38.40991,-233.74101,11,4999.6436,423735100.0,3351990300000000.0,4999.4106,0.066753924
10.0,-29347062.0,True,1.0,,4999.558276129828,24995584.0,91561330.0,539,,,1.0,1,11.0,1.0,2463957,11.0,-237.49553,10.0,8397.286746501923,0.41894197,11443719.0,500.0,5929,1.0,-1.6274583e+25,[ 0.022  1.385 -4.02  -2.938],0.13245739,-1.0,0.2548828,1.3988292e+37,4999.558,116.81478,-237.49553,11,4999.6807,25739088.0,286040120000000.0,4999.426,0.0771733
10.0,-29346082.0,True,1.0,,4999.474317545503,24994744.0,2362.0933,540,,,1.0,1,11.0,1.0,2469457,11.0,-224.8171,10.0,8417.439091205597,0.41894197,220.1487,500.0,5940,1.0,-22386508000000.0,[-0.053  1.288 -4.08  -3.147],0.18816584,-1.0,0.31347656,26456489000000.0,4999.4746,0.23299074,-224.8171,11,4999.5996,677.45935,5502432000.0,4999.286,0.0995788
9.999999,-27074196.0,True,1.0,,4545.912366056169,22722788.0,1095.8636,541,,,1.0,1,11.0,1.0,2474459,11.0,-229.41515,9.999999,8436.84404039383,0.41894197,102.46876,454.72727272727275,5951,1.0,-791663500000.0,[ 0.008  1.297 -4.077 -3.148],4535.9326,-1.0,4989.6646,32887192000.0,4545.912,0.14826976,-229.41515,11,4999.6445,314.1603,2558660000.0,9.979923,1434.3878
10.0,-29346022.0,True,1.0,,4999.468540749128,24994688.0,1919.958,542,,,1.0,1,11.0,1.0,2479959,11.0,-230.92934,10.0,8458.115674734116,0.41894197,289.69357,500.0,5962,1.0,-35458914000000.0,[ 0.115  1.29  -4.066 -3.212],0.18821023,-1.0,0.31835938,66381484000000.0,4999.4683,0.16664822,-230.92934,11,4999.5986,549.3745,7240603600.0,4999.2803,0.09469258
10.0,-27073660.0,True,1.0,,4544.954897008626,22722276.0,2056.3599,543,,,1.0,1,11.0,1.0,2484960,11.0,-237.75166,10.0,8476.454754590988,0.41894197,324.27545,454.6363636363636,5973,1.0,-2084003900000.0,[ 0.305  1.434 -4.133 -3.246],4544.9546,-1.0,4999.63,227601960000.0,4544.9546,0.062930994,-237.75166,11,4999.63,584.01984,8102635500.0,,1437.2408
10.0,-29346152.0,True,1.0,,4999.4758643032765,24994760.0,19457.281,544,,,1.0,1,11.0,1.0,2490460,11.0,-226.77461,10.0,8498.360265731812,0.41894197,2238.3708,500.0,5984,1.0,-1796156700000.0,[ 0.289  1.515 -4.154 -3.155],0.105246805,-1.0,0.2602539,159942820000.0,4999.476,0.07343919,-226.77461,11,4999.631,5620.9517,55948394000.0,4999.3706,0.07840374
10.0,-29345872.0,True,1.0,,4999.448961614771,24994490.0,237.06947,545,,,1.0,1,11.0,1.0,2495960,11.0,-226.99872,10.0,8519.173567295074,0.41894197,51.91948,500.0,5995,1.0,-12835404000000.0,[ 0.286  1.608 -4.152 -3.071],0.29168147,-1.0,0.4633789,8699553000000.0,4999.4487,3.517718,-226.99872,11,4999.6206,64.209526,1297675000.0,4999.157,0.14155656
9.999999,-29346448.0,True,1.0,,4999.500745124587,24995006.0,1991.3291,546,,,1.0,1,11.0,1.0,2501460,11.0,-247.03433,9.999999,8538.919794082642,0.41894197,250.93134,500.0,6006,1.0,-3982360800000.0,[ 0.291  1.68  -4.156 -2.969],0.18621272,-1.0,0.33496094,834964360000.0,4999.5005,1.1209726,-247.03433,11,4999.6494,564.0312,6271657000.0,4999.3145,0.104885355
10.0,-29346584.0,True,1.0,,4999.512572997172,24995128.0,268.16803,547,,,1.0,1,11.0,1.0,2506960,11.0,-214.08475,10.0,8558.940791606903,0.41894197,40.729515,500.0,6017,1.0,-1635790000000.0,[ 0.291  1.77  -4.163 -2.883],0.12051669,-1.0,0.26513672,141145600000.0,4999.512,0.22844942,-214.08475,11,4999.657,74.558334,1018034900.0,4999.392,0.08303248
10.0,-27073660.0,True,1.0,,4545.864238611569,22722306.0,47700.88,548,,,1.0,1,11.0,1.0,2511962,11.0,-231.16878,10.0,8577.01689505577,0.41894197,7078.294,454.72727272727275,6028,1.0,-2.747065e+16,[ 0.284  1.681 -4.169 -2.97 ],4535.8833,-1.0,4989.627,3.9856817e+19,4545.864,0.7036928,-231.16878,11,4999.6074,14148.707,176918180000.0,9.980515,1434.3724
10.0,-29345024.0,True,1.0,,4999.375806925871,24993760.0,191631.61,549,,,1.0,1,11.0,1.0,2517462,11.0,-231.79648,10.0,8596.140878200531,0.41894197,25307.408,500.0,6039,1.0,-459378630000000.0,[ 0.462  1.716 -4.092 -2.817],0.26455966,-1.0,0.43945312,1.1115648e+16,4999.3755,1.9831616,-231.79648,11,4999.551,57276.176,632548600000.0,4999.1113,0.13968761
9.999999,-27072808.0,True,1.0,,4544.8744117737215,22721472.0,2283.0703,550,,,1.0,1,11.0,1.0,2522463,11.0,-232.71585,9.999999,8614.527616262436,0.41894197,333.1073,454.6363636363636,6050,1.0,-30601439000000.0,[ 0.504  1.769 -4.086 -3.057],4544.8745,-1.0,4999.5957,49433547000000.0,4544.8745,0.07447285,-232.71585,11,4999.5957,670.8624,8323277300.0,,1437.2155
10.0,-29345772.0,True,1.0,,4999.439620092878,24994398.0,881.7882,551,,,1.0,1,11.0,1.0,2527963,11.0,-229.97627,10.0,8635.417154073715,0.41894197,175.56178,500.0,6061,1.0,-15948367000000.0,[ 0.508  1.877 -4.088 -2.993],0.24347478,-1.0,0.4189453,13426444000000.0,4999.44,0.13861656,-229.97627,11,4999.615,266.37784,4387800600.0,4999.1963,0.14324181
10.0,-29344892.0,True,1.0,,4999.362034156677,24993620.0,106675.32,552,,,1.0,1,11.0,1.0,2533463,11.0,-248.65556,10.0,8654.732699871063,0.41894197,9957.82,500.0,6072,1.0,-64702230000000.0,[ 0.506  1.953 -4.095 -2.894],0.32990056,-1.0,0.52197266,219421760000000.0,4999.362,0.19140746,-248.65556,11,4999.554,30588.877,248889620000.0,4999.032,0.1451925
10.0,-29343988.0,True,1.0,,4999.26322670105,24992632.0,8972.308,553,,,1.0,1,11.0,1.0,2538963,11.0,-215.88788,10.0,8674.185266494751,0.41894197,899.0688,500.0,6083,1.0,-2643868300000.0,[ 0.513  1.865 -4.118 -2.98 ],0.21768466,-1.0,0.5541992,362943770000.0,4999.2627,0.10037334,-215.88788,11,4999.5996,2555.4023,22469171000.0,4999.0454,0.15733963
10.0,-29344786.0,True,1.0,,4999.348091012962,24993480.0,5274.548,554,,,1.0,1,11.0,1.0,2544463,11.0,-249.28911,10.0,8695.328109741211,0.41894197,757.10333,500.0,6094,1.0,-10320403000000.0,[ 0.549  1.804 -4.086 -3.078],0.3392667,-1.0,0.56689453,5605062300000.0,4999.348,0.29884666,-249.28911,11,4999.5757,1619.7667,18923338000.0,4999.009,0.1789044
10.0,-27658940.0,True,1.0,,4775.723050017629,23307712.0,435.41916,555,,,1.0,1,11.0,1.0,2549718,11.0,-223.75565,10.0,8713.462616443634,0.41894197,111.08059,477.72727272727275,6105,1.0,-5384909000000.0,[ 0.534  1.856 -4.08  -2.965],2236.4688,-1.0,2460.273,1530472000000.0,4775.723,0.16959831,-223.75565,11,4999.5273,156.20259,2042232300.0,2539.2544,707.2335
10.0,-29344372.0,True,1.0,,4999.31040046389,24993106.0,2738.237,556,,,1.0,1,11.0,1.0,2555218,11.0,-238.65526,10.0,8731.217961549759,0.41894197,597.3794,500.0,6116,1.0,-9589723000000.0,[ 0.526  1.976 -4.082 -2.932],0.28506747,-1.0,0.5263672,4842263000000.0,4999.3105,0.47701666,-238.65526,11,4999.552,849.52576,14930162000.0,4999.0254,0.13573068
10.0,-29344742.0,True,1.0,,4999.341587514266,24993416.0,6725.693,557,,,1.0,1,11.0,1.0,2560718,11.0,-237.69328,10.0,8750.043792009354,0.41894197,976.6163,500.0,6127,1.0,-644254200000000.0,[ 0.496  2.084 -4.091 -2.878],0.3556907,-1.0,0.5991211,2.1920968e+16,4999.3413,0.21424192,-237.69328,11,4999.585,1909.729,24409158000.0,4998.986,0.17449524
10.0,-29344056.0,True,1.0,,4999.29370580842,24992936.0,1226.3357,558,,,1.0,1,11.0,1.0,2566218,11.0,-220.30371,10.0,8771.425231933594,0.41894197,155.8825,500.0,6138,1.0,-201991670000.0,[ 0.481  1.991 -4.105 -2.959],0.30437678,-1.0,0.4765625,2072856300.0,4999.294,0.09412815,-220.30371,11,4999.466,342.51715,3896062200.0,4998.9893,0.14859314
10.0,-29343394.0,True,1.0,,4999.214290076677,24992144.0,229402.0,559,,,1.0,1,11.0,1.0,2571718,11.0,-223.83763,10.0,8791.331555604935,0.41894197,20998.734,500.0,6149,1.0,-2402794000000000.0,[ 0.525  2.021 -4.07  -2.852],0.32990056,-1.0,0.6582031,3.048149e+17,4999.2144,0.0639064,-223.83763,11,4999.5425,65903.14,524811830000.0,4998.8843,0.15999824
10.0,-29341346.0,True,1.0,,4999.014579786441,24990148.0,45043464.0,560,,,1.0,1,11.0,1.0,2577218,11.0,-233.2331,10.0,8813.457657575607,0.41894197,5658854.5,500.0,6160,1.0,-2.7857304e+24,[ 0.532  2.102 -4.065 -2.757],0.66548294,-1.0,1.1630859,4.0990354e+35,4999.0146,0.8663528,-233.2331,11,4999.512,12835613.0,141439610000000.0,4998.349,0.36719006
9.999998,-23133312.0,True,1.0,,3926.2088947054026,18782420.0,7654230.0,561,,,1.0,1,11.0,1.0,2581541,11.0,-246.14783,9.999998,8828.979751348495,0.41894197,1135248.1,393.0,6171,1.0,-6.7373015e+23,[ 0.771  2.268 -3.905 -3.13 ],3746.383,-1.0,4819.524,2.3979047e+34,3926.2087,82.85983,-246.14783,11,4999.3496,2268942.8,27619314000000.0,179.82588,1835.0215
10.0,-29343290.0,True,1.0,,4999.205100515368,24992052.0,7407.0444,562,,,1.0,1,11.0,1.0,2587041,11.0,-217.1061,10.0,8849.739702224731,0.41894197,762.7657,500.0,6182,1.0,-1211031100000000.0,[ 0.484  2.442 -3.881 -3.5  ],0.5069247,-1.0,0.8388672,7.746253e+16,4999.205,4.7854605,-217.1061,11,4999.537,2103.7017,19060530000.0,4998.698,0.26671666
10.0,-27113246.0,True,1.0,,4606.520301774428,22762240.0,11066.143,563,,,1.0,1,11.0,1.0,2592110,11.0,-229.46887,10.0,8868.650803565979,0.41894197,1191.3868,460.8181818181818,6193,1.0,-4626922600000000.0,[ 0.502  2.359 -3.847 -3.585],3927.0977,-1.0,4319.99,1.13088076e+18,4606.5205,0.9861202,-229.46887,11,4999.413,3160.8352,29771831000.0,679.4229,1241.8573
10.0,-29344692.0,True,1.0,,4999.333013229066,24993332.0,2189.9858,564,,,1.0,1,11.0,1.0,2597610,11.0,-223.09578,10.0,8889.206403493881,0.41894197,215.6518,500.0,6204,1.0,-2972113400000.0,[ 0.483  2.441 -3.854 -3.492],0.3848544,-1.0,0.6621094,464861500000.0,4999.333,1.5277058,-223.09578,11,4999.6104,624.89874,5389533700.0,4998.948,0.17816773
10.0,-29343950.0,True,1.0,,4999.258343273986,24992584.0,164874.42,565,,,1.0,1,11.0,1.0,2603110,11.0,-251.06747,10.0,8909.511173248291,0.41894197,19464.502,500.0,6215,1.0,-4.0679933e+16,[ 0.424  2.52  -3.88  -3.42 ],0.24764737,-1.0,0.59472656,8.740195e+19,4999.2583,1.9512243,-251.06747,11,4999.6055,47403.395,486447100000.0,4999.0107,0.18135904
10.0,-24801996.0,True,1.0,,4104.850669704755,20450932.0,432.0505,566,,,1.0,1,11.0,1.0,2607628,11.0,-238.34294,10.0,8927.005240678787,0.41894197,76.18227,410.72727272727275,6226,1.0,-296875560000000.0,[ 0.254  2.479 -3.998 -3.554],4104.8506,-1.0,4999.448,4655527700000000.0,4104.8506,0.52224016,-238.34294,11,4999.448,119.762344,1896246000.0,,1897.6647
10.0,-29345280.0,True,1.0,,4999.391216192934,24993912.0,6919.9453,567,,,1.0,1,11.0,1.0,2613128,11.0,-244.87733,10.0,8948.192786931992,0.41894197,787.06604,500.0,6237,1.0,-7363621000000.0,[ 0.292  2.566 -3.978 -3.475],0.26424894,-1.0,0.47802734,2848592800000.0,4999.391,0.028040744,-244.87733,11,4999.605,1954.7341,19672738000.0,4999.127,0.14056009
10.0,-29344902.0,True,1.0,,4999.356992428202,24993572.0,30134.184,568,,,1.0,1,11.0,1.0,2618628,11.0,-230.7313,10.0,8970.273478507996,0.41894197,2836.3223,500.0,6248,1.0,-237202760000000.0,[ 0.332  2.663 -4.001 -3.411],0.27246094,-1.0,0.5073242,2969994300000000.0,4999.357,0.08815309,-230.7313,11,4999.592,8636.731,70888640000.0,4999.0845,0.17546394
10.0,-29344900.0,True,1.0,,4999.364618943428,24993646.0,1032.6782,569,,,1.0,1,11.0,1.0,2624128,11.0,-247.90709,10.0,8991.283568143845,0.41894197,134.3805,500.0,6259,1.0,-190746970000.0,[ 0.32   2.588 -4.008 -3.51 ],0.28151634,-1.0,0.4638672,1854716900.0,4999.3647,0.17760196,-247.90709,11,4999.547,291.96112,3358393900.0,4999.083,0.14236125
10.0,-29344788.0,True,1.0,,4999.353530757041,24993538.0,6956.7876,570,,,1.0,1,11.0,1.0,2629628,11.0,-229.00224,10.0,9011.207603931427,0.41894197,843.274,500.0,6270,1.0,-55935507000000.0,[ 0.319  2.599 -4.013 -3.386],0.273038,-1.0,0.45947266,165135900000000.0,4999.3535,0.07778532,-229.00224,11,4999.54,1978.6198,21075878000.0,4999.0806,0.12649167
10.0,-27185298.0,True,1.0,,4645.798019445524,22833964.0,869885.56,571,,,1.0,1,11.0,1.0,2634740,11.0,-244.52866,10.0,9029.706785917282,0.41894197,80367.84,464.72727272727275,6281,1.0,-4454903600000000.0,[ 0.279  2.513 -4.025 -3.466],3536.2751,-1.0,3890.074,1.0472816e+18,4645.7974,1.3775162,-244.52866,11,4999.5967,249685.67,1985342900000.0,1109.5227,1118.2684
10.0,-29346236.0,True,1.0,,4999.487818700781,24994880.0,2066.1099,572,,,1.0,1,11.0,1.0,2640240,11.0,-228.53073,10.0,9049.333673000336,0.41894197,341.4598,500.0,6292,1.0,-287062500000.0,[-0.019  2.605 -4.354 -3.678],0.14120206,-1.0,0.26171875,4097391400.0,4999.488,0.0361901,-228.53073,11,4999.6084,639.2468,8534605000.0,4999.3467,0.06864793
10.0,-29346334.0,True,1.0,,4999.4922946479,24994924.0,4164582.0,573,,,1.0,1,11.0,1.0,2645740,11.0,-232.64377,10.0,9070.871722459793,0.41894197,381857.28,500.0,6303,1.0,-1.1336239e+23,[-0.069  2.667 -4.334 -3.584],0.24027877,-1.0,0.38183594,6.7873335e+32,4999.492,1.4779944,-232.64377,11,4999.634,1196225.4,9544187000000.0,4999.252,0.11353019
10.0,-29346128.0,True,1.0,,4999.465515879788,24994656.0,114.548386,574,,,1.0,1,11.0,1.0,2651240,11.0,-253.71152,10.0,9092.956883192062,0.41894197,36.438595,500.0,6314,1.0,-4371531400000.0,[ 0.126  2.571 -4.305 -3.703],0.21160334,-1.0,0.41552734,1008869600000.0,4999.466,1.4475509,-253.71152,11,4999.6694,32.18727,910789250.0,4999.254,0.13038357
10.0,-29346290.0,True,1.0,,4999.483579084736,24994836.0,6850.1875,575,,,1.0,1,11.0,1.0,2656740,11.0,-246.01703,10.0,9114.74995136261,0.41894197,656.8206,500.0,6325,1.0,-9517612000000.0,[ 0.155  2.478 -4.294 -3.781],0.20032848,-1.0,0.3798828,4767683700000.0,4999.484,1.1381043,-246.01703,11,4999.663,1958.8264,16417139000.0,4999.283,0.11610085
10.0,-29346744.0,True,1.0,,4999.537717482363,24995378.0,3520.0457,576,,,1.0,1,11.0,1.0,2662240,11.0,-224.93011,10.0,9135.465708255768,0.41894197,532.8396,500.0,6336,1.0,-641624800000.0,[ 0.158  2.405 -4.296 -3.882],0.08851207,-1.0,0.16894531,20850172000.0,4999.5376,0.5020036,-224.93011,11,4999.618,1051.5851,13318273000.0,4999.449,0.05857248
10.0,-29345654.0,True,1.0,,4999.434181563035,24994342.0,10028.901,577,,,1.0,1,11.0,1.0,2667740,11.0,-225.67618,10.0,9157.679579257965,0.41894197,2539.8896,500.0,6347,1.0,-5.9888814e+16,[ 0.163  2.323 -4.325 -3.972],0.46151456,-1.0,0.62060547,1.8943744e+20,4999.434,1.3454828,-225.67618,11,4999.5933,3930.0898,63481774000.0,4998.9727,0.1800449
10.0,-27071612.0,True,1.0,,4545.674347601641,22720408.0,2734368.8,578,,,1.0,1,11.0,1.0,2672742,11.0,-225.4962,10.0,9177.36264038086,0.41894197,293617.78,454.72727272727275,6358,1.0,-8.254494e+20,[ 0.344  2.281 -4.238 -4.114],4535.6934,-1.0,4989.5537,3.5989563e+28,4545.675,1.874617,-225.4962,11,4999.5347,782437.4,7337487000000.0,9.980877,1434.3123
10.0,-29340944.0,True,1.0,,4998.996949529385,24989972.0,333.78125,579,,,1.0,1,11.0,1.0,2678242,11.0,-237.75961,10.0,9199.50221991539,0.41894197,101.025276,500.0,6369,1.0,-9.983544e+16,[ 0.347  2.297 -4.231 -4.364],0.65904653,-1.0,1.0732422,5.265116e+20,4998.997,0.5801703,-237.75961,11,4999.411,113.94505,2524425200.0,4998.338,0.33771876
10.0,-29339858.0,True,1.0,,4998.881080682034,24988814.0,581364.0,580,,,1.0,1,11.0,1.0,2683742,11.0,-239.69208,10.0,9222.223210334778,0.41894197,61267.5,500.0,6380,1.0,-3.6684683e+24,[ 0.375  2.203 -4.219 -4.44 ],0.84303975,-1.0,1.4165039,7.108746e+35,4998.881,0.8115317,-239.69208,11,4999.4546,165097.73,1530813600000.0,4998.038,0.43216565
9.999999,-29341106.0,True,1.0,,4999.021478826894,24990216.0,8110.2583,581,,,1.0,1,11.0,1.0,2689242,11.0,-243.10606,9.999999,9244.135613441467,0.41894197,791.97656,500.0,6391,1.0,-1.9172543e+16,[ 0.157  2.095 -4.261 -4.482],0.3774414,-1.0,0.72998047,1.9418246e+19,4999.0215,0.28429255,-243.10606,11,4999.374,2317.8452,19790840000.0,4998.644,0.21952711
10.0,-29342160.0,True,1.0,,4999.106838150509,24991070.0,33019.254,582,,,1.0,1,11.0,1.0,2694742,11.0,-229.63931,10.0,9265.782324790955,0.41894197,3427.2,500.0,6402,1.0,-7.0200945e+17,[ 0.147  2.006 -4.266 -4.569],0.78759766,-1.0,1.1611328,2.6031565e+22,4999.107,0.39013842,-229.63931,11,4999.4805,9391.346,85655585000.0,4998.3193,0.35405946
9.999999,-29339180.0,True,1.0,,4998.846942902163,24988472.0,1660.6221,583,,,1.0,1,11.0,1.0,2700242,11.0,-218.0085,9.999999,9286.946748971939,0.41894197,405.26404,500.0,6413,1.0,-641985500000000.0,[ 0.147  1.895 -4.268 -4.626],0.6886541,-1.0,1.1206055,2.1773148e+16,4998.8467,0.4851056,-218.0085,11,4999.279,593.5616,10126173000.0,4998.158,0.32839084
9.999999,-29331568.0,True,1.0,,4998.134914070686,24981352.0,170.55164,584,,,1.0,1,11.0,1.0,2705742,11.0,-240.63533,9.999999,9307.046004772186,0.41894197,20.859325,500.0,6424,1.0,-152792290000.0,[ 0.343  2.003 -4.258 -4.736],1.4962269,-1.0,2.3608398,1225231900.0,4998.135,0.15781789,-240.63533,11,4998.9995,47.93775,520886850.0,4996.6387,0.6751616
9.999997,-26945568.0,True,1.0,,4612.837507582838,22595602.0,79165.58,585,,,1.0,1,11.0,1.0,2710820,11.0,-220.03531,9.999997,9325.334512472153,0.41894197,13974.47,461.6363636363636,6435,1.0,-9.441483e+19,[ 0.353  1.944 -4.255 -4.753],3623.5469,-1.0,4009.545,4.7110634e+26,4612.8374,4.0131936,-220.03531,11,4998.8354,25245.367,338553080000.0,989.2905,1147.7506
9.999998,-28963408.0,True,1.0,,4959.537833887847,24612352.0,102519.81,586,,,1.0,1,11.0,1.0,2716278,11.0,-233.60005,9.999998,9344.16742348671,0.41894197,10419.882,496.1818181818182,6446,1.0,-4.096478e+18,[ 0.293  2.028 -4.265 -4.684],391.59445,-1.0,431.51172,8.864299e+23,4959.538,2.29679,-233.60005,11,4999.455,29196.691,257689490000.0,4567.9434,123.83369
10.0,-28269844.0,True,1.0,,4875.087231880213,23919260.0,281206.47,587,,,1.0,1,11.0,1.0,2721643,11.0,-222.72533,10.0,9364.711719989777,0.41894197,32357.426,487.72727272727275,6457,1.0,-5.3204963e+19,[ 0.305  2.101 -4.258 -4.583],1236.0605,-1.0,1360.1687,1.4956081e+26,4875.087,0.31365728,-222.72533,11,4999.1953,79626.305,806809700000.0,3639.0266,390.8769
10.0,-29337894.0,True,1.0,,4998.711535643531,24987116.0,3749205.2,588,,,1.0,1,11.0,1.0,2727143,11.0,-234.449,10.0,9386.122921705246,0.41894197,344098.5,500.0,6468,1.0,-2.845491e+16,[ 0.336  2.194 -4.237 -4.508],0.4116211,-1.0,1.0073242,4.2749065e+19,4998.7114,0.46542656,-234.449,11,4999.307,1076824.2,8596821600000.0,4998.3,0.31146917
