Iteration,Penalization,TimestepsSoFar,InitialBound,StdWReturnMean,Epsilon,ESSRenyiHarmonic,MeanEntropy,InitialReturnStd,InitialReturnMin,LearnableVariance,MeanIW,ReturnStepMax,OptimizationReturnMax,EpisodesSoFar,Bound,Inner Iteration,OptimizationReturnMin,MaxIW,MeanD2-0,MinTargetPdf,EpThisIter,VarianceInitializer,ReturnStepMaxmin,EmpiricalD2Arithmetic,DivergenceHarmonic,ESSRenyiArithmetic,Weights,OptimizationReturnMean,TimeElapsed,InitialReturnMean,WReturnMean,ReturnMeanIW,InitialReturnMax,EpRewMean,MinIW,EmpiricalD2Harmonic,MinBehavPdf,StdIW,EpLenMean
440,True,5152443,-3690450.0,,2.0,100.0,0.4189424,747.4301,330.989,,5655.9263,9.359758,4307.7783,44000,-7.714983e+16,1,,501274.16,1.0,-215.71057,100,-1.0,9.359758,1.0,1.2726064e+23,100.0,[ 0.015  0.619 -0.683  0.031  0.028 -0.091 -0.585 -1.286  0.036  0.  0.   ],1376.5038,8043.567662715912,1707.4928,3474183.0,47459690000.0,4638.7676,1707.4928152128841,0.050290227,1.0,-215.71057,49990.43,186.18
441,True,5170779,-3398753.0,,2.0,100.0,0.4189424,657.02563,323.7783,,48.13691,9.359835,3593.5137,44100,-7944128000.0,1,,2692.948,1.0,-188.11172,100,-1.0,9.359835,1.0,2582195700.0,100.0,[ 0.03   0.619 -0.684  0.029  0.026 -0.088 -0.585 -1.287  0.035  0.  0.   ],1353.3755,8066.22288107872,1677.1536,3244527.2,107145550.0,3917.292,1677.153720207025,0.11235622,1.0,-188.11172,277.46912,183.36
442,True,5190668,-3869937.8,,2.0,100.0,0.4189424,626.89526,274.8374,,550.8946,9.359975,3718.643,44200,-12555823000000.0,1,,25303.225,1.0,-185.82794,100,-1.0,9.359975,1.0,6133846000000000.0,100.0,[ 0.033  0.626 -0.686  0.014  0.01  -0.09  -0.596 -1.277  0.049  0.  0.   ],1546.3319,8089.139929056168,1821.1692,3709654.5,2695556000.0,3993.4805,1821.1691416157112,0.019151036,1.0,-185.82794,2797.1833,198.89
443,True,5209930,-3646808.2,,2.0,100.0,0.4189424,567.31177,360.6776,,1790.0721,9.35995,4290.925,44300,-76562110000000.0,1,,80207.61,1.0,-210.54214,100,-1.0,9.35995,1.0,1.2392896e+17,100.0,[ 0.043  0.626 -0.686  0.015  0.011 -0.08  -0.594 -1.279  0.052  0.  0.   ],1402.1327,8113.374933958054,1762.8103,3429343.0,7026425300.0,4651.6025,1762.8103238154176,0.0053850906,1.0,-210.54214,8995.096,192.62
444,True,5231268,-4627913.0,,2.0,100.0,0.4189424,771.9258,696.20483,,52375.105,9.359942,3876.447,44400,-5920421300000000.0,1,,3341947.2,1.0,-220.41356,100,-1.0,9.359942,1.0,7.936511e+20,100.0,[ 0.032  0.626 -0.686  0.016  0.012 -0.09  -0.592 -1.279  0.053  0.  0.   ],1258.7627,8138.559881210327,1954.9673,4417767.0,261168840000.0,4572.652,1954.9673950450465,0.1265068,1.0,-220.41356,355318.03,213.38
445,True,5251176,-4104875.0,,2.0,100.0,0.4189424,775.0352,358.27844,,6.363445,9.359862,3477.2822,44500,-2557840400.0,1,,78.53111,1.0,-189.05814,100,-1.0,9.359862,1.0,290710560.0,100.0,[ 0.018  0.627 -0.687  0.016  0.013 -0.096 -0.59  -1.282  0.051  0.  0.   ],1473.7527,8169.436150789261,1832.0311,3957017.5,36854376.0,3835.5605,1832.0311330831364,0.1090091,1.0,-189.05814,11.182441,199.08
446,True,5271497,-4085485.2,,2.0,100.0,0.4189424,694.04816,330.24857,,4123.334,9.359881,3422.858,44600,-3.4788063e+17,1,,142315.11,1.0,-170.66394,100,-1.0,9.359881,1.0,6.038542e+24,100.0,[ 0.026  0.629 -0.688  0.01   0.007 -0.087 -0.596 -1.281  0.05   0.  0.   ],1530.4539,8197.903864383698,1860.7024,3943916.5,22113500000.0,3753.1064,1860.702456730659,0.005084207,1.0,-170.66394,19725.451,203.21
447,True,5290946,-3562401.2,,2.0,100.0,0.4189424,547.92255,332.38254,,18718.312,9.359936,2901.5852,44700,-7.2017445e+16,1,,1052071.9,1.0,-151.55823,100,-1.0,9.359936,1.0,4.6942615e+23,100.0,[ 0.039  0.63  -0.688  0.01   0.007 -0.079 -0.594 -1.28   0.048  0.  0.   ],1444.4319,8222.65581202507,1776.8143,3457288.2,46872998000.0,3233.9678,1776.8143840779178,0.011100694,1.0,-151.55823,114385.516,194.49
448,True,5312554,-4604859.5,,2.0,100.0,0.4189424,721.4902,791.135,,12982.916,9.359887,3388.6243,44800,-1.4720817e+17,1,,1194611.9,1.0,-210.6906,100,-1.0,9.359887,1.0,7.029002e+23,100.0,[ 3.047e-02  6.337e-01 -6.905e-01  3.582e-03 -6.986e-05 -7.831e-02 -6.090e-01 -1.260e+00  6.139e-02  0.000e+00  0.000e+00],1185.9148,8247.660691022873,1977.0498,4429274.0,33053716000.0,4179.7593,1977.0498946632297,0.09344268,1.0,-210.6906,118836.625,216.08
449,True,5333424,-4529074.0,,2.0,100.0,0.4189424,801.89716,311.97223,,1888.8236,9.359797,4323.4106,44900,-3.0103938e+18,1,,131931.62,1.0,-220.05717,100,-1.0,9.359797,1.0,1.9432979e+26,100.0,[ 0.016  0.634 -0.691  0.007  0.003 -0.08  -0.606 -1.263  0.06   0.  0.   ],1603.7739,8271.052914857864,1915.7461,4313122.0,15735683000.0,4635.383,1915.7461149755043,0.014753004,1.0,-220.05717,13842.499,208.7
450,True,5355110,-4881007.0,,2.0,100.0,0.4189424,807.5414,677.97925,,974.0715,9.359972,3959.3528,45000,-2.1474082e+17,1,,55854.844,1.0,-185.62787,100,-1.0,9.359972,1.0,9.871694e+23,100.0,[ 1.258e-03  6.351e-01 -6.914e-01  6.506e-03  2.869e-03 -7.813e-02 -6.089e-01 -1.262e+00  6.121e-02  0.000e+00  0.000e+00],1325.2058,8300.081253767014,2003.185,4664873.5,5113179000.0,4637.332,2003.185037581401,0.056999344,1.0,-185.62787,5886.378,216.86
451,True,5379416,-5813621.5,,2.0,100.0,0.4189424,774.9621,396.1233,,8.531388,9.359955,4258.0645,45100,-487109900000.0,1,,203.59789,1.0,-213.43301,100,-1.0,9.359955,1.0,5004833300000.0,100.0,[ 0.02   0.637 -0.695  0.007  0.004 -0.082 -0.628 -1.246  0.061  0.  0.   ],1838.904,8334.164586782455,2235.027,5595913.5,69516110.0,4654.1875,2235.0273374247367,0.08297659,1.0,-213.43301,27.821596,243.06
452,True,5402928,-5489753.5,,2.0,100.0,0.4189424,789.9278,367.34473,,214.63492,9.359824,4264.714,45200,-4867534000000.0,1,,4139.5347,1.0,-223.40384,100,-1.0,9.359824,1.0,509168370000000.0,100.0,[ 2.852e-02  6.392e-01 -6.962e-01  1.140e-05 -3.617e-03 -8.506e-02 -6.245e-01 -1.250e+00  5.684e-02  0.000e+00  0.000e+00],1789.0702,8360.683673620224,2156.4148,5274111.0,1656356200.0,4632.0586,2156.414939297532,0.1937243,1.0,-223.40384,688.58105,235.12
453,True,5424099,-4340985.5,,2.0,100.0,0.4189424,622.24493,989.4993,,325.36758,9.359899,3614.241,45300,-50979484000.0,1,,8960.541,1.0,-221.7622,100,-1.0,9.359899,1.0,55407673000.0,100.0,[ 3.866e-02  6.414e-01 -6.971e-01 -1.188e-03 -4.667e-03 -7.531e-02 -6.289e-01 -1.246e+00  5.994e-02  0.000e+00  0.000e+00],944.6111,8384.932052373886,1934.1104,4127971.8,838946050.0,4603.74,1934.1103554795027,0.09569218,1.0,-221.7622,1265.8054,211.71
454,True,5445909,-4879515.5,,2.0,100.0,0.4189424,817.7451,284.8441,,9568.721,9.359803,4350.0957,45400,-1.1296849e+17,1,,348831.53,1.0,-204.8511,100,-1.0,9.359803,1.0,2.73762e+23,100.0,[ 0.031  0.642 -0.698 -0.002 -0.006 -0.088 -0.624 -1.249  0.06   0.  0.   ],1713.88,8414.03189754486,1998.7241,4663605.0,27577750000.0,4634.94,1998.724092342668,0.033624962,1.0,-204.8511,49313.62,218.1
455,True,5468077,-4986184.0,,2.0,100.0,0.4189424,787.7387,617.1348,,230.72028,9.3599615,3964.683,45500,-8606003000000000.0,1,,13597.887,1.0,-203.10385,100,-1.0,9.3599615,1.0,1.6637443e+21,100.0,[ 0.017  0.642 -0.698 -0.003 -0.007 -0.094 -0.622 -1.251  0.059  0.  0.   ],1421.1641,8443.344958305359,2038.2987,4775194.0,2455307300.0,4581.818,2038.2988366163509,0.026890093,1.0,-203.10385,1575.0728,221.68
456,True,5490398,-5108123.5,,2.0,100.0,0.4189424,837.25244,303.21887,,151.32266,9.359896,4336.81,45600,-4601725000000.0,1,,5308.2974,1.0,-190.65417,100,-1.0,9.359896,1.0,451938670000000.0,100.0,[ 3.052e-02  6.438e-01 -6.987e-01  1.113e-03 -2.408e-03 -9.408e-02 -6.171e-01 -1.254e+00  5.921e-02  0.000e+00  0.000e+00],1743.9124,8474.336189746857,2047.1312,4891738.0,1664993400.0,4640.029,2047.1312391566473,0.18304682,1.0,-190.65417,550.0492,223.21
457,True,5510947,-4306318.5,,2.0,100.0,0.4189424,744.40344,646.06537,,817136800000.0,9.3599615,3998.749,45700,-2.2278242e+21,1,,81713530000000.0,1.0,-223.52234,100,-1.0,9.3599615,1.0,1.0545789e+32,100.0,[ 0.029  0.652 -0.704 -0.013 -0.016 -0.079 -0.628 -1.24   0.06   0.  0.   ],1234.1875,8496.472914218903,1880.2529,4089487.5,1.13963226e+18,4644.8145,1880.2529337557405,0.052027337,1.0,-223.52234,8130393500000.0,205.49
458,True,5530078,-3869386.0,,2.0,100.0,0.4189424,753.3851,304.08853,,1893.1769,9.359747,4290.196,45800,-3.1042302e+17,1,,110677.94,1.0,-212.14047,100,-1.0,9.359747,1.0,2.1412705e+24,100.0,[ 0.022  0.654 -0.705 -0.02  -0.024 -0.106 -0.627 -1.239  0.071  0.  0.   ],1453.6536,8521.519382953644,1757.7422,3657246.5,14144412000.0,4594.284,1757.7421946868637,0.2425476,1.0,-212.14047,11849.292,191.31
459,True,5551606,-4983666.0,,2.0,100.0,0.4189424,920.1395,303.82172,,4755.9023,9.359919,4346.5566,45900,-7.091655e+21,1,,216297.17,1.0,-217.57164,100,-1.0,9.359919,1.0,1.0645772e+33,100.0,[ 0.013  0.654 -0.706 -0.012 -0.015 -0.092 -0.646 -1.226  0.079  0.  0.   ],1675.991,8548.156994342804,1979.8125,4766314.5,38416216000.0,4650.3784,1979.8125401193677,0.13528366,1.0,-217.57164,23833.1,215.28
460,True,5572867,-4886386.5,,2.0,100.0,0.4189424,906.59894,257.18018,,2315.4802,9.359945,4382.5728,46000,-7.327211e+16,1,,96963.14,1.0,-201.90758,100,-1.0,9.359945,1.0,1.14691965e+23,100.0,[ 0.003  0.655 -0.708 -0.002 -0.005 -0.077 -0.661 -1.213  0.079  0.  0.   ],1704.4788,8574.121851205826,1961.659,4670027.0,7111652400.0,4639.753,1961.6590124900788,0.043413125,1.0,-201.90758,11866.988,212.61
461,True,5594972,-4807645.0,,2.0,100.0,0.4189424,760.0948,341.57104,,171791790.0,9.359926,3854.5886,46100,-2.1712223e+23,1,,7102522400.0,1.0,-179.72723,100,-1.0,9.359926,1.0,1.5053441e+36,100.0,[ 0.016  0.656 -0.711 -0.008 -0.012 -0.058 -0.651 -1.23   0.079  0.  0.   ],1671.6189,8605.231409788132,2013.19,4630678.5,378248700000000.0,4196.1597,2013.1900842475998,0.5077894,1.0,-179.72723,894720800.0,221.05
462,True,5616753,-5053790.0,,2.0,100.0,0.4189424,889.0542,286.06036,,2756590.0,9.359964,4353.5674,46200,-1.4112865e+19,1,,267590480.0,1.0,-217.89581,100,-1.0,9.359964,1.0,4.2552996e+27,100.0,[ 0.008  0.656 -0.712 -0.008 -0.012 -0.085 -0.641 -1.239  0.081  0.  0.   ],1725.6617,8630.344175338745,2011.7219,4837442.5,46709810000000.0,4639.628,2011.7219037227092,0.075348414,1.0,-217.89581,26621844.0,217.81
463,True,5638479,-5023545.5,,2.0,100.0,0.4189424,906.95496,801.70654,,18.972763,9.359917,3838.2788,46300,-10635791000.0,1,,460.36475,1.0,-213.62294,100,-1.0,9.359917,1.0,2352711200.0,100.0,[ 0.012  0.655 -0.723  0.021  0.016 -0.096 -0.682 -1.227  0.089  0.  0.   ],1194.4391,8656.836375236511,1996.1455,4807164.5,140369150.0,4639.9854,1996.1455480516067,0.0010371994,1.0,-213.62294,65.54086,217.26
464,True,5662730,-5840249.0,,2.0,100.0,0.4189424,836.8078,950.68494,,4776.6465,9.359875,3672.1353,46400,-4478236800000000.0,1,,343386.72,1.0,-200.46985,100,-1.0,9.359875,1.0,4.347223e+20,100.0,[ 0.019  0.658 -0.725  0.019  0.014 -0.084 -0.682 -1.232  0.086  0.  0.   ],1268.5984,8689.05616235733,2219.2832,5625466.0,48105423000.0,4622.8203,2219.28334611215,0.035495803,1.0,-200.46985,34313.297,242.51
465,True,5686769,-5734448.5,,2.0,100.0,0.4189424,828.6712,993.30206,,2280.5059,9.359924,3636.8845,46500,-1.2167513e+17,1,,152416.47,1.0,-216.6922,100,-1.0,9.359924,1.0,3.1889283e+23,100.0,[ 0.027  0.664 -0.729  0.017  0.012 -0.095 -0.661 -1.248  0.081  0.  0.   ],1204.9438,8716.465146780014,2198.2458,5518980.5,13740351000.0,4630.1865,2198.2458411137613,0.06784453,1.0,-216.6922,15398.122,240.39
466,True,5707751,-4290983.5,,2.0,100.0,0.4189424,652.01874,302.7343,,706.365,9.359918,4164.2607,46600,-209609870000000.0,1,,44138.992,1.0,-215.46115,100,-1.0,9.359918,1.0,1.0923925e+18,100.0,[ 0.039  0.666 -0.73   0.022  0.017 -0.09  -0.656 -1.251  0.08   0.  0.   ],1611.7651,8740.997403860092,1914.4995,4090436.0,4324150300.0,4466.995,1914.4993690284423,0.13235363,1.0,-215.46115,4726.774,209.82
467,True,5729078,-4558761.5,,2.0,100.0,0.4189424,731.61694,312.965,,29678.443,9.359941,4345.047,46700,-48259045000000.0,1,,2117668.8,1.0,-210.17322,100,-1.0,9.359941,1.0,4.8852775e+16,100.0,[ 0.05   0.666 -0.73   0.015  0.01  -0.089 -0.654 -1.253  0.079  0.  0.   ],1637.7867,8764.038227558136,1950.7518,4340696.0,61135675000.0,4658.0117,1950.751778482431,0.031469382,1.0,-210.17322,222024.72,213.27
468,True,5753087,-5661382.0,,2.0,100.0,0.4189424,791.15546,988.5047,,23023.012,9.359943,3617.7175,46800,-2.9183167e+16,1,,1921814.9,1.0,-226.67801,100,-1.0,9.359943,1.0,1.8729093e+22,100.0,[ 0.038  0.668 -0.731  0.017  0.013 -0.097 -0.654 -1.254  0.076  0.  0.   ],1207.4489,8791.44790148735,2195.9536,5448138.5,129708800000.0,4606.222,2195.9535091033836,0.04101564,1.0,-226.67801,191285.3,240.09
469,True,5775099,-4913519.5,,2.0,100.0,0.4189424,795.04596,688.0101,,14335.247,9.359783,3950.113,46900,-166444230000000.0,1,,1328949.4,1.0,-220.03978,100,-1.0,9.359783,1.0,5.923876e+17,100.0,[ 0.035  0.677 -0.737  0.031  0.026 -0.115 -0.646 -1.262  0.076  0.  0.   ],1328.2278,8821.875030755997,2016.2377,4697312.5,37859635000.0,4638.123,2016.2378002461417,0.09874184,1.0,-220.03978,132254.9,220.12
470,True,5796494,-4929278.0,,2.0,100.0,0.4189424,918.4058,285.04675,,16886.234,9.35991,4319.2896,47000,-8.107059e+19,1,,1672098.2,1.0,-200.22786,100,-1.0,9.35991,1.0,1.4477504e+29,100.0,[ 0.024  0.679 -0.738  0.025  0.02  -0.121 -0.645 -1.265  0.074  0.  0.   ],1682.881,8848.967200279236,1967.9279,4716209.0,168593640000.0,4604.3364,1967.927844621497,0.1641585,1.0,-200.22786,166356.75,213.95
471,True,5819103,-5230790.5,,2.0,100.0,0.4189424,852.4229,311.7262,,1875.6384,9.359928,4334.0356,47100,-477311960000000.0,1,,93380.95,1.0,-216.1108,100,-1.0,9.359928,1.0,4.8416263e+18,100.0,[ 0.037  0.678 -0.738  0.027  0.022 -0.114 -0.649 -1.264  0.073  0.  0.   ],1758.8403,8873.900140047073,2070.5667,5013870.5,11487953000.0,4645.7617,2070.566441860276,0.18950108,1.0,-216.1108,10024.223,226.09
472,True,5841135,-4870114.0,,2.0,100.0,0.4189424,759.67816,312.3008,,61.274525,9.359958,4339.0674,47200,-3792646100.0,1,,4909.672,1.0,-189.70854,100,-1.0,9.359958,1.0,248269380.0,100.0,[ 0.051  0.68  -0.74   0.03   0.025 -0.113 -0.653 -1.263  0.073  0.  0.   ],1706.5006,8897.557079792023,2018.8014,4652670.0,366503740.0,4651.368,2018.8013948631383,0.053111393,1.0,-189.70854,490.03394,220.32
473,True,5863775,-5085822.5,,2.0,100.0,0.4189424,765.2746,257.1492,,404.95184,9.359979,4365.3887,47300,-34511740000000.0,1,,21864.727,1.0,-220.90729,100,-1.0,9.359979,1.0,2.5822404e+16,100.0,[ 0.042  0.683 -0.741  0.034  0.029 -0.111 -0.659 -1.255  0.076  0.  0.   ],1812.9766,8923.619971990585,2070.1257,4871065.5,1998351200.0,4622.538,2070.1256578649363,0.10470354,1.0,-220.90729,2271.7126,226.4
474,True,5883307,-3746932.8,,2.0,100.0,0.4189424,653.7551,331.49362,,542.7543,9.359883,3213.704,47400,-201102380000000.0,1,,25593.29,1.0,-172.84427,100,-1.0,9.359883,1.0,2.5345115e+18,100.0,[ 0.053  0.685 -0.743  0.038  0.034 -0.106 -0.658 -1.256  0.069  0.  0.   ],1455.4642,8945.552191972733,1786.958,3620614.5,3123524000.0,3545.1978,1786.9579433253814,0.023462905,1.0,-172.84427,2780.4688,195.32
475,True,5902808,-3745149.0,,2.0,100.0,0.4189424,599.7726,467.4961,,208.11826,9.359811,4044.7925,47500,-16994115000.0,1,,3927.6138,1.0,-188.26471,100,-1.0,9.359811,1.0,6407765500.0,100.0,[ 0.067  0.685 -0.743  0.035  0.03  -0.102 -0.659 -1.255  0.066  0.  0.   ],1315.9801,8968.675505638123,1783.4762,3540514.8,613528300.0,4512.2886,1783.4762363112518,0.009978194,1.0,-188.26471,649.3192,195.01
476,True,5924290,-4611789.0,,2.0,100.0,0.4189424,728.76636,266.4535,,1414.7699,9.359989,4349.296,47600,-1848676500000.0,1,,62283.965,1.0,-224.62907,100,-1.0,9.359989,1.0,74062900000000.0,100.0,[ 0.061  0.686 -0.744  0.033  0.028 -0.116 -0.656 -1.253  0.067  0.  0.   ],1699.9042,8991.942879199982,1966.3577,4397662.5,5923023000.0,4615.7495,1966.3575908213827,0.0618203,1.0,-224.62907,6924.136,214.82
477,True,5945597,-4446574.0,,2.0,100.0,0.4189424,661.82166,637.6354,,2843.5913,9.359969,3998.1978,47700,-8262983000000000.0,1,,87349.3,1.0,-197.55698,100,-1.0,9.359969,1.0,1.4635127e+21,100.0,[ 0.05   0.687 -0.744  0.034  0.029 -0.126 -0.652 -1.254  0.067  0.  0.   ],1309.8174,9017.032721996307,1947.4528,4230580.5,11720651000.0,4635.833,1947.4527781543034,0.016103428,1.0,-197.55698,12565.218,213.07
478,True,5968164,-5039628.0,,2.0,100.0,0.4189424,752.9455,350.00543,,385.35236,9.359977,4206.9863,47800,-484469670000.0,1,,16127.698,1.0,-227.21555,100,-1.0,9.359977,1.0,5326689000000.0,100.0,[ 0.036  0.687 -0.745  0.029  0.024 -0.11  -0.669 -1.242  0.063  0.  0.   ],1714.9385,9039.174599170685,2064.9438,4830919.0,2779752400.0,4556.9917,2064.9437187705535,0.058781784,1.0,-227.21555,1941.2028,225.67
479,True,5989675,-4652608.0,,2.0,100.0,0.4189424,767.5212,248.21408,,903.1407,9.359935,4382.0513,47900,-313687300000000.0,1,,26913.367,1.0,-233.0276,100,-1.0,9.359935,1.0,2.1192847e+18,100.0,[ 0.043  0.689 -0.746  0.033  0.028 -0.099 -0.674 -1.24   0.063  0.  0.   ],1713.4291,9062.319130420685,1961.6433,4437132.5,5891987500.0,4630.265,1961.643146708174,0.0007552273,1.0,-233.0276,3085.0898,215.11
480,True,6008713,-3615185.2,,2.0,100.0,0.4189424,623.3058,266.05136,,2520.7034,9.359992,4163.3755,48000,-464528700000000.0,1,,175853.73,1.0,-204.27893,100,-1.0,9.359992,1.0,5.549515e+18,100.0,[ 0.057  0.692 -0.748  0.036  0.032 -0.115 -0.656 -1.25   0.069  0.  0.   ],1474.491,9083.711881399155,1740.5422,3417997.0,8112901600.0,4429.427,1740.5421905628516,0.18846871,1.0,-204.27893,17625.346,190.38
481,True,6030216,-4743594.5,,2.0,100.0,0.4189424,816.2081,266.01776,,22.660532,9.359934,4356.939,48100,-906168300000.0,1,,557.4963,1.0,-215.65028,100,-1.0,9.359934,1.0,17791800000000.0,100.0,[ 0.049  0.693 -0.75   0.033  0.028 -0.12  -0.642 -1.268  0.051  0.  0.   ],1699.3328,9104.727157831192,1965.3506,4528799.0,160484960.0,4622.9565,1965.350699464817,0.15997452,1.0,-215.65028,69.903404,215.03
482,True,6051793,-4501342.0,,2.0,100.0,0.4189424,658.38245,464.25912,,6353.7593,9.359865,3507.5713,48200,-1730907200000.0,1,,542337.5,1.0,-210.05838,100,-1.0,9.359865,1.0,116717875000000.0,100.0,[ 0.06   0.694 -0.75   0.03   0.025 -0.12  -0.636 -1.274  0.047  0.  0.   ],1512.942,9124.785377264023,1977.201,4342791.5,18005488000.0,3971.8303,1977.2010800350874,0.0021923697,1.0,-210.05838,54038.418,215.77
483,True,6073937,-4994499.0,,2.0,100.0,0.4189424,832.8257,321.1334,,3109040.2,9.359889,3741.8235,48300,-8.718799e+22,1,,298150000.0,1.0,-217.10178,100,-1.0,9.359889,1.0,2.76172e+35,100.0,[ 0.05   0.694 -0.751  0.025  0.02  -0.13  -0.634 -1.276  0.048  0.  0.   ],1712.3344,9147.60146188736,2033.4678,4828590.5,15511359000000.0,4062.9568,2033.4678952498737,0.043954372,1.0,-217.10178,29662298.0,221.44
484,True,6090633,-3243812.5,,2.0,100.0,0.4189424,840.6188,303.74844,,3.6040864,9.359926,3804.0356,48400,-22850620000.0,1,,36.289272,1.0,-176.16824,100,-1.0,9.359926,1.0,18123516000.0,100.0,[ 0.039  0.697 -0.752  0.032  0.028 -0.151 -0.619 -1.285  0.045  0.  0.   ],1234.9469,9163.220640659332,1538.6952,3074222.5,19939452.0,4107.784,1538.695221538329,0.16481735,1.0,-176.16824,6.019044,166.96
485,True,6108432,-3747418.8,,2.0,100.0,0.4189424,928.83716,333.11768,,52.343678,9.35994,4113.932,48500,-291496400000.0,1,,3677.1743,1.0,-231.79861,100,-1.0,9.35994,1.0,2139198200000.0,100.0,[ 0.028  0.696 -0.753  0.031  0.027 -0.143 -0.626 -1.282  0.046  0.  0.   ],1305.76,9182.080393075943,1638.8778,3548658.8,791813950.0,4447.05,1638.87779220051,0.10620157,1.0,-231.79861,372.3535,177.99
486,True,6129041,-4655218.0,,2.0,100.0,0.4189424,929.4619,330.82993,,10.711148,9.359918,4252.968,48600,-2522599200.0,1,,208.08603,1.0,-222.20609,100,-1.0,9.359918,1.0,133873480.0,100.0,[ 0.036  0.697 -0.753  0.031  0.027 -0.131 -0.631 -1.28   0.047  0.  0.   ],1561.2974,9204.656164884567,1892.1273,4444046.0,79277920.0,4583.798,1892.1273885553173,0.10230931,1.0,-222.20609,27.43616,206.09
487,True,6150108,-4748515.5,,2.0,100.0,0.4189424,885.05853,330.03333,,591.1919,9.359894,4325.659,48700,-154587610000.0,1,,49273.676,1.0,-199.85307,100,-1.0,9.359894,1.0,490963340000.0,100.0,[ 0.043  0.7   -0.755  0.033  0.029 -0.126 -0.624 -1.29   0.046  0.  0.   ],1605.7714,9229.632623910904,1935.8046,4530667.5,1945110500.0,4655.6924,1935.8046318930021,0.09372255,1.0,-199.85307,4907.4424,210.67
488,True,6170379,-4647362.0,,2.0,100.0,0.4189424,973.94025,406.61603,,56.337154,9.359776,4228.5737,48800,-90975850000.0,1,,1633.3304,1.0,-216.41795,100,-1.0,9.359776,1.0,175467990000.0,100.0,[ 0.034  0.699 -0.756  0.026  0.021 -0.13  -0.626 -1.289  0.041  0.  0.   ],1459.6285,9255.064151525497,1866.2446,4431428.5,524211500.0,4635.19,1866.2445695796355,0.08504548,1.0,-216.41795,260.2141,202.71
489,True,6191151,-4956661.5,,2.0,100.0,0.4189424,1038.7114,605.4872,,783.3035,9.359952,4028.704,48900,-29466790000000.0,1,,76169.98,1.0,-220.73502,100,-1.0,9.359952,1.0,1.8618748e+16,100.0,[ 0.024  0.699 -0.757  0.02   0.015 -0.127 -0.633 -1.285  0.04   0.  0.   ],1308.1218,9285.333661079407,1913.6089,4740821.0,15417166000.0,4634.1914,1913.6090215798738,0.027983468,1.0,-220.73502,7577.215,207.72
490,True,6214269,-5516332.0,,2.0,100.0,0.4189424,894.88196,632.19806,,13787.41,9.359894,4018.4866,49000,-8.137291e+16,1,,662511.6,1.0,-216.6646,100,-1.0,9.359894,1.0,1.4012851e+23,100.0,[ 0.033  0.699 -0.758  0.021  0.017 -0.116 -0.638 -1.284  0.04   0.  0.   ],1488.6835,9311.641024589539,2120.8813,5298951.5,90113940000.0,4650.6846,2120.881359380763,0.01761156,1.0,-216.6646,82428.99,231.18
491,True,6238460,-6456599.5,,2.0,100.0,0.4189424,1118.4415,293.46918,,434.99677,9.359896,4359.6626,49100,-1571026300000000.0,1,,26704.744,1.0,-227.92155,100,-1.0,9.359896,1.0,5.2121654e+19,100.0,[ 0.019  0.701 -0.759  0.019  0.015 -0.12  -0.639 -1.284  0.041  0.  0.   ],1939.9315,9334.979117631912,2233.4006,6238990.0,4532302000.0,4653.132,2233.400688876045,0.12344625,1.0,-227.92155,2812.3394,241.91
492,True,6257095,-4036178.0,,2.0,100.0,0.4189424,921.772,588.0513,,4.673052,9.359866,4063.478,49200,-18832647000000.0,1,,59.402443,1.0,-233.48468,100,-1.0,9.359866,1.0,7500216000000000.0,100.0,[ 0.006  0.702 -0.76   0.013  0.008 -0.123 -0.639 -1.284  0.041  0.  0.   ],1135.0435,9351.571609973907,1723.0947,3818719.2,24438868.0,4651.5293,1723.0947774904898,0.07537142,1.0,-233.48468,8.97625,186.35
493,True,6281540,-6375856.5,,2.0,100.0,0.4189424,1038.9293,331.20343,,3822.137,9.359986,4313.5,49300,-2160396200000000.0,1,,380977.03,1.0,-229.2579,100,-1.0,9.359986,1.0,9.927597e+19,100.0,[ 0.02   0.702 -0.76   0.015  0.01  -0.117 -0.642 -1.283  0.041  0.  0.   ],1922.6069,9373.554766654968,2253.8103,6159035.0,64241310000.0,4644.7036,2253.810366013807,0.028724115,1.0,-229.2579,37905.5,244.45
494,True,6306128,-6307189.0,,2.0,100.0,0.4189424,997.31757,339.54907,,2367.5857,9.35992,4275.01,49400,-219216700000000.0,1,,97097.87,1.0,-217.70834,100,-1.0,9.35992,1.0,1.04907614e+18,100.0,[ 0.028  0.702 -0.761  0.018  0.014 -0.107 -0.649 -1.278  0.042  0.  0.   ],1918.4436,9399.23582649231,2257.9927,6093173.0,13838739000.0,4614.5586,2257.9926652554336,0.14943722,1.0,-217.70834,11951.857,245.88
495,True,6329797,-6021180.0,,2.0,100.0,0.4189424,1013.87555,710.80566,,14782.358,9.359971,3952.96,49500,-8.012722e+22,1,,669074.4,1.0,-223.29666,100,-1.0,9.359971,1.0,1.3435336e+35,100.0,[ 0.016  0.702 -0.762  0.014  0.009 -0.107 -0.655 -1.274  0.044  0.  0.   ],1474.2872,9424.47396659851,2185.093,5802575.0,137236870000.0,4663.7656,2185.092959538523,0.08309696,1.0,-223.29666,88876.21,236.69
