EpLenMean,ReturnStepMax,DivergenceHarmonic,WReturnMean,ReturnStepMaxmin,ReturnMeanIW,EmpiricalD2Arithmetic,OptimizationReturnMean,InitialBound,ESSRenyiHarmonic,InitialReturnMax,MeanIW,Inner Iteration,EmpiricalD2Harmonic,TimestepsSoFar,StdWReturnMean,StdIW,ESSRenyiArithmetic,MeanD2-0,InitialReturnStd,OptimizationReturnMin,MinTargetPdf,InitialReturnMin,EpThisIter,OptimizationReturnMax,MaxIW,VarianceInitializer,MinIW,MeanEntropy,InitialReturnMean,EpisodesSoFar,LearnableVariance,Weights,Iteration,Penalization,Epsilon,MinBehavPdf,Bound,TimeElapsed,EpRewMean
124.11,9.359959,104522916000.0,1429523.4,9.359959,18565790.0,1.0,856.16486,-1472669.6,100.0,2071.9487,13.081108,1,1.0,3238704,,33.135044,100.0,1.0,356.89017,,-93.46,284.95422,100,1786.9945,265.58423,-1.0,0.15029362,0.4189424,1141.119,30400,,[-0.003  0.435 -0.572  0.012  0.051  0.02  -0.615 -1.284 -0.005  0.  0.   ],304,True,2.0,-93.46,-13967664000.0,10822.000336885452,1141.1190747115418
137.94,9.359835,88163590000.0,1731018.8,9.359835,209174500.0,1.0,896.01807,-1786882.9,100.0,2357.625,127.21047,1,1.0,3252498,,536.0596,100.0,1.0,359.42285,,-95.62452,369.6178,100,1988.0072,4228.2383,-1.0,0.025902996,0.4189424,1265.6357,30500,,[-0.012  0.435 -0.572  0.014  0.053  0.009 -0.611 -1.287 -0.005  0.  0.   ],305,True,2.0,-95.62452,-16796504000.0,10857.934513092041,1265.6358339568053
144.84,9.359991,5682402300.0,1873961.0,9.359991,776824640.0,1.0,825.24646,-1936499.0,100.0,2494.477,396.0244,1,1.0,3266982,,2677.1353,100.0,1.0,339.08188,,-120.28047,501.0207,100,1993.4563,26228.217,-1.0,0.08535099,0.4189424,1326.2672,30600,,[-0.022  0.434 -0.572  0.011  0.05  -0.002 -0.615 -1.285 -0.006  0.  0.   ],306,True,2.0,-120.28047,-5491019000.0,10890.274856328964,1326.2671629113684
152.66,9.359986,23411501000.0,2097716.5,9.359986,287328900.0,1.0,845.4559,-2158775.5,100.0,2464.8032,101.611374,1,1.0,3282248,,753.0307,100.0,1.0,355.8269,,-107.99507,558.50415,100,1906.2991,7565.8237,-1.0,0.11240423,0.4189424,1403.96,30700,,[-0.032  0.433 -0.572  0.007  0.046 -0.008 -0.621 -1.28  -0.005  0.  0.   ],307,True,2.0,-107.99507,-9629795000.0,10933.527700424194,1403.9600088163916
150.31,9.359769,3556418000000.0,2029101.6,9.359769,1251085000.0,1.0,928.43384,-2077899.6,100.0,2203.4805,623.35486,1,1.0,3297279,,4432.8916,100.0,1.0,338.1439,,-125.506714,455.3148,100,1748.1656,42123.508,-1.0,0.0206445,0.4189424,1383.7488,30800,,[-0.043  0.433 -0.572  0.006  0.046 -0.016 -0.616 -1.285 -0.008  0.  0.   ],308,True,2.0,-125.506714,-93276370000.0,10977.419222831726,1383.7487068976352
154.91,9.359857,48116264.0,2152635.2,9.359857,29229844.0,1.0,597.4743,-2236372.8,100.0,2886.4731,18.579948,1,1.0,3312770,,61.998928,100.0,1.0,349.72952,,-135.32376,827.4203,100,2059.0527,469.69897,-1.0,0.09974127,0.4189424,1424.8944,30900,,[-0.054  0.434 -0.573 -0.005  0.034 -0.002 -0.632 -1.273 -0.006  0.  0.   ],309,True,2.0,-135.32376,-610079000.0,11015.386621713638,1424.8945600302502
154.56,9.359903,8.0320235e+27,2196393.8,9.359903,7891462700.0,1.0,591.8734,-2279581.5,100.0,2876.9792,3603.1487,1,1.0,3328226,,23586.836,100.0,1.0,404.38928,,-133.36826,833.91174,100,2043.0675,227137.98,-1.0,0.1839456,0.4189424,1425.7852,31000,,[-0.054  0.434 -0.573 -0.005  0.034 -0.017 -0.63  -1.273 -0.004  0.  0.   ],310,True,2.0,-133.36826,-7.455355e+18,11055.02671122551,1425.7851575621855
152.87,9.359977,3.6932948e+16,2097302.2,9.359977,118331656.0,1.0,893.39935,-2171109.0,100.0,2709.914,44.64258,1,1.0,3343513,,174.17482,100.0,1.0,351.93668,,-120.264626,511.3934,100,2198.5208,1245.1726,-1.0,0.11731073,0.4189424,1404.7928,31100,,[-0.031  0.435 -0.574  0.007  0.046 -0.016 -0.622 -1.281 -0.004  0.  0.   ],311,True,2.0,-120.264626,-14184174000000.0,11094.394928693771,1404.79278505622
160.43,9.359964,3174672400.0,2317867.5,9.359964,46157124.0,1.0,1086.0612,-2401899.2,100.0,2891.5388,20.864662,1,1.0,3359556,,51.45151,100.0,1.0,389.53436,,-133.38751,385.71686,100,2505.822,394.88095,-1.0,0.22814985,0.4189424,1471.778,31200,,[-0.016  0.435 -0.575  0.008  0.047 -0.015 -0.623 -1.28  -0.007  0.  0.   ],312,True,2.0,-133.38751,-4780829000.0,11148.313495874405,1471.7780432882003
159.7,9.359962,1.952403e+19,2311758.8,9.359962,1156580200.0,1.0,846.6207,-2409393.0,100.0,3116.7979,290.39102,1,1.0,3375526,,1638.6562,100.0,1.0,404.83194,,-140.73148,618.9407,100,2497.8572,15489.989,-1.0,0.018223088,0.4189424,1465.5614,31300,,[-0.008  0.435 -0.575  0.002  0.042 -0.006 -0.63  -1.276 -0.007  0.  0.   ],313,True,2.0,-140.73148,-431405400000000.0,11205.663895130157,1465.5613103714118
146.9,9.359992,2548104200.0,1969232.1,9.359992,189362480.0,1.0,754.17334,-2100893.5,100.0,3619.4053,113.83967,1,1.0,3390216,,860.00415,100.0,1.0,394.13742,,-126.367455,592.63324,100,3026.772,8649.741,-1.0,0.13334897,0.4189424,1346.8065,31400,,[ 5.588e-03  4.361e-01 -5.760e-01 -7.673e-05  3.937e-02 -8.984e-04 -6.335e-01 -1.275e+00 -6.256e-03  0.000e+00  0.000e+00],314,True,2.0,-126.367455,-6835440600.0,11244.688171863556,1346.8065539300396
155.62,9.359883,3.832808e+18,2257347.0,9.359883,491603740.0,1.0,1150.5034,-2369263.8,100.0,3336.9949,238.20857,1,1.0,3405778,,960.2405,100.0,1.0,474.49258,,-151.13472,275.05048,100,3061.9443,7979.1616,-1.0,0.059684686,0.4189424,1425.554,31500,,[-0.004  0.435 -0.577 -0.005  0.034 -0.01  -0.636 -1.279 -0.007  0.  0.   ],315,True,2.0,-151.13472,-219105340000000.0,11287.915958166122,1425.5538763280692
157.1,9.359965,5289985700000.0,2275640.8,9.359965,1503498600.0,1.0,1091.1952,-2363025.8,100.0,2948.6704,663.1714,1,1.0,3421488,,4449.935,100.0,1.0,447.4002,,-137.1824,349.45523,100,2599.215,43300.46,-1.0,0.11549199,0.4189424,1440.6505,31600,,[-0.014  0.435 -0.577 -0.004  0.035 -0.021 -0.638 -1.276 -0.005  0.  0.   ],316,True,2.0,-137.1824,-202487780000.0,11339.965907335281,1440.6504842293052
161.9,9.35999,7.4821737e+25,2449472.5,9.35999,456651300000.0,1.0,705.8689,-2544856.8,100.0,3080.6729,269409.78,1,1.0,3437678,,2148073.8,100.0,1.0,474.96097,,-134.53705,785.40063,100,2295.2722,20901500.0,-1.0,0.25100982,0.4189424,1491.2695,31700,,[-0.023  0.436 -0.578 -0.003  0.036 -0.033 -0.636 -1.275 -0.005  0.  0.   ],317,True,2.0,-134.53705,-8.2506404e+17,11397.187918663025,1491.2694831445583
162.67,9.359915,3.0686237e+20,2559292.5,9.359915,42174013000.0,1.0,796.0988,-2664090.8,100.0,3229.123,19037.615,1,1.0,3453945,,106244.1,100.0,1.0,546.2349,,-159.55243,707.5368,100,2521.5862,838823.2,-1.0,0.0643536,0.4189424,1503.6355,31800,,[-0.024  0.439 -0.579 -0.006  0.034 -0.051 -0.616 -1.288 -0.007  0.  0.   ],318,True,2.0,-159.55243,-1835834000000000.0,11456.239699363708,1503.6355667711657
147.45,9.359998,64357773000.0,2028407.8,9.359998,16226744.0,1.0,600.6431,-2082965.2,100.0,2329.8862,10.61006,1,1.0,3468690,,27.699978,100.0,1.0,405.9699,,-113.676834,764.4928,100,1565.3934,195.26112,-1.0,0.16017602,0.4189424,1365.136,31900,,[-0.043  0.445 -0.582 -0.005  0.035 -0.059 -0.601 -1.304 -0.007  0.  0.   ],319,True,2.0,-113.676834,-13856744000.0,11501.56973695755,1365.135945411115
150.99,9.3599615,5.1152035e+35,2125656.2,9.3599615,115052940000.0,1.0,746.3016,-2217265.0,100.0,3019.09,28840.586,1,1.0,3483789,,278621.1,100.0,1.0,416.26834,,-147.8035,650.9732,100,2368.117,2800793.2,-1.0,0.0715292,0.4189424,1397.2749,32000,,[-0.021  0.448 -0.587 -0.016  0.024 -0.068 -0.612 -1.309 -0.007  0.  0.   ],320,True,2.0,-147.8035,-6.5518813e+22,11551.465416193008,1397.2748346416954
169.81,9.359919,2.061371e+24,2700973.8,9.359919,18839950000.0,1.0,856.52295,-2810586.8,100.0,3302.4666,7466.2705,1,1.0,3500770,,71638.52,100.0,1.0,502.45477,,-153.6051,708.2495,100,2594.217,719918.06,-1.0,0.02882158,0.4189424,1564.7725,32100,,[ 0.005  0.449 -0.588 -0.021  0.019 -0.056 -0.621 -1.306 -0.007  0.  0.   ],321,True,2.0,-153.6051,-1.5737559e+17,11618.232463121414,1564.7725087125123
166.55,9.3599205,3.5165196e+32,2621062.8,9.3599205,76832690000000.0,1.0,888.95044,-2757868.0,100.0,3689.426,44817428.0,1,1.0,3517425,,359664300.0,100.0,1.0,499.06302,,-165.44263,651.1791,100,3038.247,3485396000.0,-1.0,0.041203823,0.4189424,1540.1295,32200,,[-0.009  0.45  -0.589 -0.019  0.021 -0.062 -0.618 -1.306 -0.008  0.  0.   ],322,True,2.0,-165.44263,-2.5654083e+21,11669.05187034607,1540.1295125656875
157.8,9.359866,3.854653e+28,2383521.2,9.359866,592419360000.0,1.0,778.8083,-2452814.2,100.0,2625.743,138766.6,1,1.0,3533205,,1148559.6,100.0,1.0,493.89124,,-126.81259,683.9264,100,1941.8165,11530405.0,-1.0,0.18904476,0.4189424,1462.7345,32300,,[-0.026  0.461 -0.594 -0.015  0.025 -0.08  -0.605 -1.312 -0.008  0.  0.   ],323,True,2.0,-126.81259,-1.3604403e+19,11714.27191400528,1462.7347200229174
143.04,9.359935,3.492037e+24,1931571.1,9.359935,166018600000.0,1.0,626.99365,-2012116.6,100.0,2830.9224,114057.91,1,1.0,3547509,,936439.06,100.0,1.0,422.469,,-128.68314,697.0498,100,2133.8726,9263174.0,-1.0,0.024348099,0.4189424,1324.0435,32400,,[-0.047  0.461 -0.597 -0.003  0.038 -0.077 -0.638 -1.267 -0.008  0.  0.   ],324,True,2.0,-128.68314,-1.5051447e+17,11767.831968784332,1324.0434540421943
136.89,9.359949,1.0491675e+17,1853885.9,9.359949,158854940.0,1.0,677.42523,-1945726.5,100.0,3022.9084,88.16685,1,1.0,3561198,,372.90744,100.0,1.0,494.82233,,-146.48407,591.05286,100,2431.8555,3393.2104,-1.0,0.082836166,0.4189424,1268.4781,32500,,[-0.06   0.465 -0.598 -0.01   0.032 -0.098 -0.623 -1.276 -0.008  0.  0.   ],325,True,2.0,-146.48407,-29747954000000.0,11817.534696102142,1268.4781059912718
139.4,9.359986,6.1227394e+18,1874714.9,9.359986,326057950.0,1.0,629.29944,-1981710.8,100.0,3262.805,146.49098,1,1.0,3575138,,475.07684,100.0,1.0,460.27097,,-138.0641,660.22205,100,2602.583,3558.9856,-1.0,0.008436204,0.4189424,1289.5214,32600,,[-4.789e-02  4.698e-01 -6.007e-01 -2.033e-04  4.208e-02 -7.334e-02 -6.231e-01 -1.280e+00 -7.695e-03  0.000e+00  0.000e+00],326,True,2.0,-138.0641,-264751250000000.0,11867.387130975723,1289.5214426080256
150.68,9.359993,1.4211269e+28,2133768.0,9.359993,2372792300.0,1.0,1050.866,-2223871.8,100.0,2994.1855,1712.7411,1,1.0,3590206,,11563.016,100.0,1.0,435.96338,,-157.25421,343.3019,100,2650.8835,114024.95,-1.0,0.13408451,0.4189424,1394.168,32700,,[-0.055  0.472 -0.601 -0.004  0.039 -0.048 -0.636 -1.27  -0.008  0.  0.   ],327,True,2.0,-157.25421,-1.0741285e+19,11922.129778146744,1394.1679013602284
153.89,9.359959,3472599800000.0,2187908.5,9.359959,22842954.0,1.0,1058.8538,-2261531.8,100.0,2706.545,12.288979,1,1.0,3605595,,33.685474,100.0,1.0,424.93176,,-138.35379,357.953,100,2348.5918,241.45033,-1.0,0.14383742,0.4189424,1416.8069,32800,,[-0.026  0.472 -0.603  0.003  0.046 -0.042 -0.637 -1.274 -0.008  0.  0.   ],328,True,2.0,-138.35379,-137218450000.0,11960.275882720947,1416.806844495799
171.71,9.359852,357730020.0,2702108.8,9.359852,125803080.0,1.0,1035.4058,-2783388.2,100.0,2843.7944,32.780468,1,1.0,3622766,,189.14061,100.0,1.0,442.57703,,-127.04877,547.70325,100,2296.0913,1773.234,-1.0,0.034740273,0.4189424,1583.109,32900,,[-0.015  0.474 -0.605 -0.013  0.028 -0.047 -0.627 -1.287 -0.009  0.  0.   ],329,True,2.0,-127.04877,-1663095700.0,12021.174944162369,1583.1089668774048
160.59,9.359938,9.702435e+19,2390403.5,9.359938,3588922000.0,1.0,615.9017,-2463429.5,100.0,2695.542,974.84454,1,1.0,3638825,,8673.76,100.0,1.0,442.8201,,-124.52275,865.4199,100,1830.1221,86927.81,-1.0,0.07382005,0.4189424,1481.3218,33000,,[-0.03   0.478 -0.608 -0.014  0.029 -0.045 -0.627 -1.289 -0.009  0.  0.   ],330,True,2.0,-124.52275,-719311660000000.0,12058.229952096939,1481.3216281577406
162.68,9.359924,309713120.0,2418244.2,9.359924,72765800.0,1.0,669.0796,-2500999.2,100.0,2869.487,44.656025,1,1.0,3655093,,226.23001,100.0,1.0,408.67764,,-123.86517,831.3293,100,2038.1577,2071.192,-1.0,0.075979955,0.4189424,1500.409,33100,,[-0.044  0.485 -0.61  -0.018  0.025 -0.021 -0.618 -1.295 -0.009  0.  0.   ],331,True,2.0,-123.86517,-1529132500.0,12097.628710746765,1500.4089601526957
160.15,9.359921,1931663400000000.0,2351750.8,9.359921,7717204500.0,1.0,468.4358,-2423176.5,100.0,2665.846,4911.427,1,1.0,3671108,,41827.668,100.0,1.0,404.1726,,-145.42848,1010.88684,100,1654.9591,418689.66,-1.0,0.07148119,0.4189424,1479.3226,33200,,[-0.053  0.486 -0.611 -0.018  0.025 -0.03  -0.612 -1.302 -0.009  0.  0.   ],332,True,2.0,-145.42848,-3146911800000.0,12135.005548000336,1479.322663922912
144.11,9.359868,4.8361995e+22,1959731.5,9.359868,7537457700.0,1.0,1000.74585,-2016834.2,100.0,2383.616,3572.979,1,1.0,3685519,,20776.693,100.0,1.0,428.576,,-119.99355,331.94104,100,2051.6748,157425.14,-1.0,0.025792956,0.4189424,1332.6869,33300,,[-0.067  0.492 -0.613 -0.008  0.035 -0.037 -0.597 -1.318 -0.006  0.  0.   ],333,True,2.0,-119.99355,-1.255762e+16,12166.925753593445,1332.6868448208704
147.91,9.359882,1.382353e+16,2104819.8,9.359882,424851500.0,1.0,1054.7401,-2199746.2,100.0,3073.2751,283.69348,1,1.0,3700310,,2085.2383,100.0,1.0,485.87457,,-144.87216,312.2807,100,2760.9944,20295.602,-1.0,0.0409581,0.4189424,1367.0208,33400,,[-0.06   0.498 -0.617  0.002  0.046 -0.019 -0.558 -1.359 -0.006  0.  0.   ],334,True,2.0,-144.87216,-11161211000000.0,12208.47307395935,1367.0207531550416
146.95,9.359959,5.269726e+29,2022200.4,9.359959,292196350000.0,1.0,629.24475,-2103065.8,100.0,2836.5417,224820.86,1,1.0,3715005,,2155472.8,100.0,1.0,416.40366,,-126.2366,730.4642,100,2106.0776,21667398.0,-1.0,0.04062696,0.4189424,1359.7089,33500,,[-0.064  0.496 -0.617 -0.014  0.03  -0.033 -0.566 -1.346 -0.007  0.  0.   ],335,True,2.0,-126.2366,-5.8702253e+19,12244.89988899231,1359.7089282451952
131.86,9.359922,4317032000000.0,1640269.5,9.359922,204638320.0,1.0,628.5236,-1693390.1,100.0,2299.0027,100.390594,1,1.0,3728191,,454.84708,100.0,1.0,383.50235,,-117.59143,593.4402,100,1705.5625,3820.07,-1.0,0.025044827,0.4189424,1221.9639,33600,,[-0.081  0.504 -0.622 -0.026  0.017 -0.05  -0.568 -1.342 -0.007  0.  0.   ],336,True,2.0,-117.59143,-110575395000.0,12278.203976869583,1221.9638104546125
129.0,9.359936,481891940000000.0,1687713.0,9.359936,29979982.0,1.0,902.43134,-1785730.4,100.0,3122.9087,15.463514,1,1.0,3741091,,46.87634,100.0,1.0,507.8955,,-140.96802,293.2924,100,2829.6162,376.9504,-1.0,0.006213921,0.4189424,1195.7238,33700,,[-0.077  0.499 -0.621 -0.033  0.009 -0.073 -0.557 -1.354 -0.007  0.  0.   ],337,True,2.0,-140.96802,-2151700600000.0,12313.520035743713,1195.723708173009
124.01,9.359889,150515920000000.0,1557521.9,9.359889,365256000.0,1.0,676.6633,-1622551.0,100.0,2543.6765,150.90213,1,1.0,3753492,,479.7371,100.0,1.0,483.01187,,-137.98734,474.0848,100,2069.5918,2972.2375,-1.0,0.024079127,0.4189424,1150.7483,33800,,[-0.077  0.497 -0.621 -0.034  0.008 -0.1   -0.562 -1.339 -0.007  0.  0.   ],338,True,2.0,-137.98734,-798171400000.0,12339.795849084854,1150.7482352696418
97.47,9.359822,2518191400000.0,977602.75,9.359822,102848700.0,1.0,505.3006,-1021085.25,100.0,2080.0103,61.586735,1,1.0,3763239,,196.1897,100.0,1.0,400.05945,,-97.71652,398.88702,100,1681.1233,1597.5895,-1.0,0.03176851,0.4189424,904.1877,33900,,[-0.084  0.498 -0.622 -0.025  0.017 -0.121 -0.547 -1.35  -0.007  0.  0.   ],339,True,2.0,-97.71652,-69104210000.0,12362.752470970154,904.1876156850811
125.55,9.359935,1555999500000.0,1564475.2,9.359935,410705540.0,1.0,673.0045,-1618981.5,100.0,2328.793,133.79607,1,1.0,3775794,,524.10736,100.0,1.0,456.637,,-118.56665,491.45154,100,1837.3414,4018.9146,-1.0,0.04651725,0.4189424,1164.456,34000,,[-0.074  0.497 -0.622 -0.019  0.022 -0.099 -0.564 -1.343 -0.007  0.  0.   ],340,True,2.0,-118.56665,-68401300000.0,12391.92276096344,1164.4560580031311
133.75,9.35993,1.3742006e+17,1704088.0,9.35993,1193549200.0,1.0,738.07544,-1764657.2,100.0,2454.9023,542.5989,1,1.0,3789169,,3348.1643,100.0,1.0,410.5159,,-103.97043,501.10355,100,1953.7988,31045.475,-1.0,0.09590195,0.4189424,1239.179,34100,,[-0.079  0.497 -0.623 -0.03   0.011 -0.077 -0.579 -1.343 -0.007  0.  0.   ],341,True,2.0,-103.97043,-22454274000000.0,12422.914079666138,1239.179024616183
138.68,9.359769,1893098600000.0,1842308.9,9.359769,571253440.0,1.0,856.7221,-1911416.9,100.0,2622.2373,231.8956,1,1.0,3803037,,2166.32,100.0,1.0,440.089,,-120.28026,427.2679,100,2194.9695,21781.479,-1.0,0.10872505,0.4189424,1283.9901,34200,,[-0.077  0.499 -0.624 -0.038  0.002 -0.05  -0.583 -1.351 -0.007  0.  0.   ],342,True,2.0,-120.28026,-95656480000.0,12457.15169763565,1283.9900493542887
139.2,9.359987,4.6566845e+28,1910361.1,9.359987,41260840000.0,1.0,834.23334,-1999661.2,100.0,2980.8066,10365.598,1,1.0,3816957,,76448.46,100.0,1.0,498.24408,,-150.4773,454.99658,100,2525.81,715493.75,-1.0,0.036940783,0.4189424,1289.23,34300,,[-0.066  0.497 -0.626 -0.024  0.017 -0.07  -0.579 -1.352 -0.007  0.  0.   ],343,True,2.0,-150.4773,-1.9270298e+19,12492.879470586777,1289.2299933012616
150.36,9.359864,146699330.0,2151910.2,9.359864,15171843.0,1.0,722.6339,-2249184.5,100.0,3111.0452,6.7910614,1,1.0,3831993,,13.0206585,100.0,1.0,465.94986,,-148.71286,668.3373,100,2442.708,78.23569,-1.0,0.011622781,0.4189424,1390.9711,34400,,[-0.048  0.497 -0.627 -0.021  0.02  -0.047 -0.587 -1.351 -0.007  0.  0.   ],344,True,2.0,-148.71286,-1193344900.0,12535.928735256195,1390.9711679686886
162.07,9.359805,292360900000.0,2467610.5,9.359805,64317604.0,1.0,1176.2212,-2546842.5,100.0,2807.7458,15.312146,1,1.0,3848200,,78.22574,100.0,1.0,474.58057,,-139.8035,321.23788,100,2486.508,654.62976,-1.0,0.014996081,0.4189424,1497.4591,34500,,[-0.041  0.497 -0.627 -0.021  0.021 -0.035 -0.594 -1.347 -0.007  0.  0.   ],345,True,2.0,-139.8035,-42905130000.0,12589.404530286789,1497.4590374090392
163.97,9.359979,4312619500.0,2461691.5,9.359979,225703920.0,1.0,1096.917,-2553844.0,100.0,3028.0366,124.476135,1,1.0,3864597,,683.6278,100.0,1.0,423.36163,,-136.97333,413.86298,100,2614.1736,5132.5894,-1.0,0.05423087,0.4189424,1510.78,34600,,[-0.028  0.497 -0.627 -0.02   0.021 -0.027 -0.595 -1.346 -0.006  0.  0.   ],346,True,2.0,-136.97333,-6277374000.0,12648.695095777512,1510.780005347536
160.73,9.359786,3.5814542e+30,2416214.8,9.359786,2724557300.0,1.0,1030.3545,-2532753.0,100.0,3405.1917,483.38422,1,1.0,3880670,,2962.6174,100.0,1.0,459.51425,,-148.18044,454.59042,100,2950.6013,29159.852,-1.0,0.008070421,0.4189424,1484.9448,34700,,[-0.034  0.498 -0.628 -0.022  0.02  -0.039 -0.589 -1.349 -0.006  0.  0.   ],347,True,2.0,-148.18044,-2.2054398e+20,12701.020618915558,1484.9449254026247
174.64,9.359906,375280400.0,2847835.2,9.359906,34512136.0,1.0,782.2137,-2976864.0,100.0,3583.0332,14.999568,1,1.0,3898134,,53.0787,100.0,1.0,506.22763,,-180.65878,827.6214,100,2755.4119,486.3682,-1.0,0.0642898,0.4189424,1609.835,34800,,[-0.006  0.498 -0.629 -0.026  0.016 -0.044 -0.581 -1.354 -0.006  0.  0.   ],348,True,2.0,-180.65878,-2534063000.0,12759.274316549301,1609.8350363043576
169.93,9.35995,912976250000.0,2621645.8,9.35995,219880590.0,1.0,851.9497,-2725247.2,100.0,3210.6343,64.15837,1,1.0,3915127,,259.01804,100.0,1.0,439.267,,-166.0156,706.4758,100,2504.1584,1891.0862,-1.0,0.0725692,0.4189424,1558.4257,34900,,[ 0.005  0.497 -0.629 -0.023  0.019 -0.038 -0.589 -1.351 -0.006  0.  0.   ],349,True,2.0,-166.0156,-99210445000.0,12816.554228067398,1558.4255271705108
165.88,9.359897,1.063791e+22,2494879.2,9.359897,14236602000.0,1.0,1074.8103,-2588865.0,100.0,3058.0063,6001.2295,1,1.0,3931715,,26771.621,100.0,1.0,432.3713,,-145.91296,444.37827,100,2613.6282,201959.06,-1.0,0.3048153,0.4189424,1519.1887,35000,,[ 0.013  0.498 -0.631 -0.026  0.015 -0.029 -0.596 -1.35  -0.01   0.  0.   ],350,True,2.0,-145.91296,-9693664000000000.0,12872.523934602737,1519.188646152851
171.69,9.359963,5.892018e+20,2771742.5,9.359963,16325388000.0,1.0,916.4925,-2915212.5,100.0,3778.2295,6013.32,1,1.0,3948884,,40258.51,100.0,1.0,534.9474,,-185.3914,660.0778,100,3118.1516,352534.38,-1.0,0.016060116,0.4189424,1576.5703,35100,,[ 0.014  0.5   -0.632 -0.032  0.009 -0.046 -0.581 -1.363 -0.024  0.  0.   ],351,True,2.0,-185.3914,-3482516200000000.0,12931.322647809982,1576.570300411216
162.21,9.359885,2100154700000000.0,2448151.0,9.359885,3565124400.0,1.0,1136.5864,-2542446.8,100.0,3063.048,705.58374,1,1.0,3965105,,6677.359,100.0,1.0,453.7257,,-129.69925,360.8393,100,2702.2087,67132.64,-1.0,0.027669692,0.4189424,1497.4258,35200,,[ 1.101e-03  5.005e-01 -6.326e-01 -3.061e-02  1.025e-02 -5.418e-02 -5.786e-01 -1.363e+00 -2.227e-02  0.000e+00  0.000e+00],352,True,2.0,-129.69925,-4324877700000.0,12976.023323774338,1497.425777639669
158.45,9.359916,1.3783463e+31,2391862.2,9.359916,8952604000.0,1.0,1122.5024,-2500137.2,100.0,3282.2522,5354.337,1,1.0,3980950,,31482.312,100.0,1.0,495.479,,-138.0419,342.5446,100,2939.7075,272623.28,-1.0,0.0034277283,0.4189424,1465.0469,35300,,[-0.012  0.502 -0.633 -0.028  0.013 -0.061 -0.576 -1.363 -0.021  0.  0.   ],353,True,2.0,-138.0419,-4.019809e+20,13017.584105014801,1465.0469997531525
171.97,9.359869,2.8979695e+35,2791075.5,9.359869,221427910000.0,1.0,1175.8682,-2927310.0,100.0,3681.7266,81438.5,1,1.0,3998147,,709180.6,100.0,1.0,533.14453,,-156.46596,407.42975,100,3274.2969,7120117.0,-1.0,0.19523476,0.4189424,1583.2981,35400,,[ 0.007  0.505 -0.635 -0.034  0.006 -0.042 -0.586 -1.354 -0.021  0.  0.   ],354,True,2.0,-156.46596,-7.3338557e+22,13053.834503889084,1583.297970142232
158.23,9.359946,203566480000.0,2281118.2,9.359946,400045920.0,1.0,943.58124,-2355899.8,100.0,2727.7544,161.53711,1,1.0,4013970,,551.9928,100.0,1.0,408.55685,,-127.72209,510.4474,100,2217.3071,3454.1748,-1.0,0.1397677,0.4189424,1454.0286,35500,,[ 3.299e-02  5.104e-01 -6.372e-01 -3.938e-02  9.387e-04 -5.502e-02 -5.821e-01 -1.350e+00 -1.922e-02  0.000e+00  0.000e+00],355,True,2.0,-127.72209,-34140123000.0,13088.347379207611,1454.0287128452742
169.27,9.35995,6.960898e+33,2710994.2,9.35995,986940100000.0,1.0,1008.69696,-2817220.8,100.0,3251.0522,331101.2,1,1.0,4030897,,2041160.2,100.0,1.0,536.64166,,-162.14542,547.90515,100,2703.147,17475318.0,-1.0,0.039056856,0.4189424,1556.602,35600,,[ 2.271e-02  5.140e-01 -6.388e-01 -4.026e-02  3.933e-04 -6.446e-02 -5.787e-01 -1.347e+00 -1.656e-02  0.000e+00  0.000e+00],356,True,2.0,-162.14542,-8.8626365e+21,13124.179602384567,1556.60212069528
168.37,9.35986,3.3577508e+33,2716209.8,9.35986,3294480300000.0,1.0,1268.3954,-2852071.2,100.0,3676.6812,1155518.9,1,1.0,4047734,,4907457.5,100.0,1.0,549.2072,,-168.41132,285.4969,100,3391.1843,32307242.0,-1.0,0.0025564998,0.4189424,1553.8922,35700,,[ 0.01   0.521 -0.642 -0.024  0.016 -0.073 -0.586 -1.337 -0.014  0.  0.   ],357,True,2.0,-168.41132,-7.872607e+21,13161.744059562683,1553.8922406865406
151.54,9.359876,9536176000000000.0,2305453.5,9.359876,5510895600.0,1.0,1137.2015,-2464690.0,100.0,3980.4236,1540.4977,1,1.0,4062888,,11756.282,100.0,1.0,598.12854,,-185.81192,258.39722,100,3722.0264,115952.336,-1.0,0.035595875,0.4189424,1395.5988,35800,,[ 0.016  0.53  -0.647  0.014  0.055 -0.099 -0.578 -1.346 -0.014  0.  0.   ],358,True,2.0,-185.81192,-15555429000000.0,13197.395315170288,1395.59869621521
160.38,9.359955,1.49813295e+26,2611153.8,9.359955,1639763200.0,1.0,1046.1676,-2751492.0,100.0,3736.762,339.06818,1,1.0,4078926,,2197.7278,100.0,1.0,641.9477,,-176.05101,436.75403,100,3300.0078,19197.467,-1.0,0.079460025,0.4189424,1482.9218,35900,,[ 0.002  0.533 -0.648  0.01   0.051 -0.097 -0.578 -1.346 -0.016  0.  0.   ],359,True,2.0,-176.05101,-1.7177045e+18,13236.195318937302,1482.9217410922333
