Iteration,MinTargetPdf,LearnableVariance,Bound,OptimizationReturnMean,Penalization,TimestepsSoFar,ESSRenyiHarmonic,MeanEntropy,InitialReturnMean,ReturnStepMaxmin,MinBehavPdf,VarianceInitializer,ReturnMeanIW,ReturnStepMax,EpRewMean,EpLenMean,DivergenceHarmonic,OptimizationReturnMax,InitialReturnMin,InitialReturnStd,TimeElapsed,InitialBound,EmpiricalD2Arithmetic,ESSRenyiArithmetic,EpThisIter,EpisodesSoFar,StdWReturnMean,MeanIW,EmpiricalD2Harmonic,Inner Iteration,StdIW,WReturnMean,MinIW,OptimizationReturnMin,MaxIW,Weights,InitialReturnMax,Epsilon,MeanD2-0
443,-194.24127,,-5970290000.0,920.77795,True,4961114,100.0,0.4189424,1744.3,9.35995,-194.24127,-1.0,69207420.0,9.35995,1744.30003367364,190.54,1174314800.0,3315.7935,823.5221,572.54297,7844.144502401352,-3542591.8,1.0,100.0,100,44300,,22.524597,1.0,1,68.46175,3370388.0,0.09020846,,515.53687,[ 0.043  0.601 -0.661 -0.018  0.029 -0.084 -0.639 -1.207  0.052  0.  0.   ],4139.3154,2.0,1.0
444,-145.05899,,-8.224587e+22,813.4918,True,4979698,100.0,0.4189424,1698.3264,9.3598585,-145.05899,-1.0,38055130000000.0,9.3598585,1698.3264405074244,185.84,5.495501e+35,2437.6582,884.8346,424.9653,7869.684670209885,-3175854.8,1.0,100.0,100,44400,,9543040.0,1.0,1,42566132.0,3064908.2,0.073161244,,264255120.0,[ 0.044  0.61  -0.665 -0.021  0.026 -0.066 -0.631 -1.219  0.07   0.  0.   ],3322.4927,2.0,1.0
445,-128.83855,,-112084140000.0,1169.3816,True,4995289,100.0,0.4189424,1426.5374,9.359987,-128.83855,-1.0,157756430.0,9.359987,1426.5374278939612,155.91,1239119200000.0,2905.8267,257.15576,488.11642,7892.25003027916,-2373816.0,1.0,100.0,100,44500,,98.23053,1.0,1,335.70358,2273266.8,0.04765054,,2953.5881,[ 0.063  0.61  -0.665 -0.028  0.019 -0.057 -0.647 -1.205  0.072  0.  0.   ],3162.9824,2.0,1.0
446,-121.6285,,-2.845381e+19,1002.5137,True,5012924,100.0,0.4189424,1614.1903,9.359895,-121.6285,-1.0,393552950000000.0,9.359895,1614.1903964302971,176.35,1.1631672e+29,2269.4707,611.67664,490.94153,7918.008468866348,-2930063.0,1.0,100.0,100,44600,,202110030.0,1.0,1,2005493600.0,2846634.2,0.040905945,,20156475000.0,[ 0.052  0.61  -0.665 -0.028  0.02  -0.068 -0.647 -1.204  0.072  0.  0.   ],2881.1475,2.0,1.0
447,-126.98553,,-6.2431594e+19,1186.1896,True,5028712,100.0,0.4189424,1442.7678,9.359803,-126.98553,-1.0,2858917000000.0,9.359803,1442.7678003257988,157.88,8.4360816e+29,2344.0354,256.5782,380.46234,7939.5463783741,-2294303.5,1.0,100.0,100,44700,,1800859.0,1.0,1,17472560.0,2226330.5,0.026132064,,175640140.0,[ 0.073  0.612 -0.666 -0.026  0.022 -0.07  -0.628 -1.217  0.07   0.  0.   ],2600.6135,2.0,1.0
448,-160.53462,,-470970760000.0,991.64795,True,5046346,100.0,0.4189424,1614.1628,9.359964,-160.53462,-1.0,3061171000.0,9.359964,1614.162787190321,176.34,11978265000000.0,3045.164,622.5148,536.354,7963.670316934586,-3028394.5,1.0,100.0,100,44800,,1049.0266,1.0,1,8573.473,2893197.2,0.076504625,,86134.27,[ 0.066  0.614 -0.667 -0.029  0.018 -0.09  -0.611 -1.23   0.072  0.  0.   ],3667.6787,2.0,1.0
449,-166.87988,,-38079710000.0,1500.3174,True,5065949,100.0,0.4189424,1794.0032,9.35993,-166.87988,-1.0,442101250.0,9.35993,1794.003097895217,196.03,99804060000.0,3149.2803,293.68573,517.01764,7986.553211927414,-3604892.2,1.0,100.0,100,44900,,112.15382,1.0,1,471.52417,3485754.2,0.07332441,,3894.6711,[ 0.053  0.615 -0.668 -0.028  0.019 -0.099 -0.609 -1.231  0.074  0.  0.   ],3442.966,2.0,1.0
450,-162.16733,,-562548900000.0,848.19,True,5084211,100.0,0.4189424,1675.6395,9.359909,-162.16733,-1.0,969556350.0,9.359909,1675.639493015918,182.62,27265040000000.0,2443.794,827.44946,428.11655,8005.186303138733,-3098601.5,1.0,100.0,100,45000,,469.0332,1.0,1,3032.8604,2991051.5,0.039264202,,29524.52,[ 0.065  0.617 -0.668 -0.027  0.021 -0.097 -0.6   -1.236  0.071  0.  0.   ],3271.2434,2.0,1.0
451,-176.71436,,-111523400000000.0,1359.8531,True,5103388,100.0,0.4189424,1754.9694,9.359851,-176.71436,-1.0,14461381000.0,9.359851,1754.9695536630038,191.77,5.623411e+17,3451.3655,395.11646,584.3144,8024.355535507202,-3570041.8,1.0,100.0,100,45100,,5208.027,1.0,1,36638.37,3421341.5,0.05550421,,362625.03,[ 0.052  0.616 -0.669 -0.031  0.016 -0.101 -0.604 -1.235  0.07   0.  0.   ],3846.482,2.0,1.0
452,-179.10466,,-401312750000000.0,1187.7535,True,5123166,100.0,0.4189424,1819.9471,9.359935,-179.10466,-1.0,5947830300.0,9.359935,1819.9471509506266,197.78,6.560813e+18,3316.0837,632.19354,722.85956,8045.572306156158,-3991409.0,1.0,100.0,100,45200,,1114.6787,1.0,1,7851.835,3834733.5,0.076159865,,77220.875,[ 0.039  0.618 -0.669 -0.031  0.016 -0.11  -0.602 -1.235  0.071  0.  0.   ],3948.2773,2.0,1.0
453,-173.94606,,-7.661057e+20,1194.9624,True,5139715,100.0,0.4189424,1524.7455,9.359913,-173.94606,-1.0,2362136600000.0,9.359913,1524.7455992747578,165.49,2.8580102e+31,3446.2622,329.78326,599.5206,8067.713024377823,-2827578.5,1.0,100.0,100,45300,,326479.8,1.0,1,3161137.5,2684274.2,0.24497081,,31775322.0,[ 0.051  0.621 -0.671 -0.036  0.012 -0.122 -0.585 -1.252  0.073  0.  0.   ],3776.0454,2.0,1.0
454,-153.45523,,-470545900000.0,920.75055,True,5158665,100.0,0.4189424,1738.1992,9.3598995,-153.45523,-1.0,452341700.0,9.3598995,1738.1991670434663,189.5,18601455000000.0,2475.7222,817.4486,535.14124,8083.769797801971,-3416709.2,1.0,100.0,100,45400,,141.30974,1.0,1,428.68344,3307712.5,0.044582557,,2320.6516,[ 0.062  0.62  -0.671 -0.032  0.017 -0.098 -0.6   -1.247  0.072  0.  0.   ],3293.1707,2.0,1.0
455,-203.88849,,-101979440000000.0,1649.2227,True,5179364,100.0,0.4189424,1897.5619,9.359867,-203.88849,-1.0,1920728800.0,9.359867,1897.5620596477415,206.99,3.6778874e+17,3842.0195,248.33937,693.8424,8105.187016487122,-4250313.5,1.0,100.0,100,45500,,491.23874,1.0,1,2493.8765,4082159.0,0.0063138953,,23648.984,[ 0.049  0.621 -0.672 -0.026  0.022 -0.102 -0.602 -1.248  0.074  0.  0.   ],4090.359,2.0,1.0
456,-205.33966,,-517370740000.0,1452.6644,True,5199466,100.0,0.4189424,1850.4307,9.359769,-205.33966,-1.0,465457630.0,9.359769,1850.4307980827423,201.02,5628472300000.0,4258.2734,397.7663,764.6627,8126.414934873581,-4226684.0,1.0,100.0,100,45600,,81.993614,1.0,1,393.45462,4008803.0,0.084739774,,3273.3923,[ 0.035  0.622 -0.672 -0.025  0.023 -0.106 -0.606 -1.244  0.075  0.  0.   ],4656.0396,2.0,1.0
457,-204.52328,,-7.305337e+17,1440.1227,True,5219262,100.0,0.4189424,1826.5071,9.359972,-204.52328,-1.0,287287800.0,9.359972,1826.5069971722373,197.96,1.4977437e+25,3947.422,386.38446,876.389,8148.894529342651,-4292952.0,1.0,100.0,100,45700,,22.984814,1.0,1,106.607994,4104185.5,0.17507274,,744.5369,[ 0.027  0.624 -0.673 -0.024  0.024 -0.117 -0.6   -1.247  0.074  0.  0.   ],4333.8066,2.0,1.0
458,-215.288,,-4554166000.0,1476.501,True,5238774,100.0,0.4189424,1797.6891,9.359824,-215.288,-1.0,275371070.0,9.359824,1797.6889610565877,195.12,530554240.0,3978.0063,321.18805,770.7091,8172.959525108337,-4011440.8,1.0,100.0,100,45800,,33.916553,1.0,1,147.48126,3825677.8,0.089393854,,1323.4381,[ 0.041  0.626 -0.674 -0.022  0.025 -0.114 -0.602 -1.245  0.076  0.  0.   ],4299.1943,2.0,1.0
459,-184.11922,,-123897180000.0,1429.8486,True,5257053,100.0,0.4189424,1687.2527,9.359858,-184.11922,-1.0,92327500.0,9.359858,1687.2526100207601,182.79,428026820000.0,4081.7983,257.40393,809.9619,8197.178338766098,-3692096.0,1.0,100.0,100,45900,,7.3901057,1.0,1,35.443367,3502859.5,0.14073609,,337.4067,[ 0.035  0.628 -0.675 -0.021  0.026 -0.125 -0.596 -1.249  0.071  0.  0.   ],4339.202,2.0,1.0
460,-194.4403,,-3747251200.0,1646.9559,True,5277949,100.0,0.4189424,1931.5018,9.359967,-194.4403,-1.0,17482538.0,9.359967,1931.501683038824,208.96,300886340.0,4340.8525,284.5457,820.5587,8226.151001214981,-4619038.5,1.0,100.0,100,46000,,3.7072358,1.0,1,4.450725,4404015.5,0.15352589,,34.903313,[ 0.026  0.63  -0.677 -0.022  0.025 -0.126 -0.604 -1.241  0.068  0.  0.   ],4625.3984,2.0,1.0
461,-214.78566,,-43521270000.0,1583.2668,True,5299582,100.0,0.4189424,1990.0212,9.359924,-214.78566,-1.0,345024200.0,9.359924,1990.0214191277873,216.33,42306798000.0,4163.3774,406.75452,918.10474,8258.480197429657,-5013017.0,1.0,100.0,100,46100,,22.235317,1.0,1,142.04219,4803102.0,0.03305974,,1429.3193,[ 0.031  0.63  -0.678 -0.015  0.032 -0.118 -0.61  -1.236  0.067  0.  0.   ],4570.132,2.0,1.0
462,-205.13112,,-8549153400000.0,1687.067,True,5321160,100.0,0.4189424,1980.7719,9.359955,-205.13112,-1.0,577327740.0,9.359955,1980.771957737165,215.78,1614644600000000.0,4307.128,293.70483,746.274,8284.970916748047,-4693126.5,1.0,100.0,100,46200,,100.61412,1.0,1,420.7834,4480382.0,0.15331051,,3074.5046,[ 0.037  0.632 -0.679 -0.015  0.033 -0.105 -0.614 -1.237  0.063  0.  0.   ],4600.833,2.0,1.0
463,-197.33418,,-100291130000.0,1604.8405,True,5341971,100.0,0.4189424,1916.1655,9.35997,-197.33418,-1.0,2573261000.0,9.35997,1916.165591855376,208.11,227246500000.0,4204.8574,311.3251,828.25085,8310.174090623856,-4562678.5,1.0,100.0,100,46300,,647.42633,1.0,1,4323.3394,4357690.0,0.16545862,,34623.953,[ 0.025  0.635 -0.68  -0.013  0.035 -0.103 -0.622 -1.233  0.065  0.  0.   ],4516.1826,2.0,1.0
464,-214.27911,,-1593143900000.0,1541.3892,True,5361937,100.0,0.4189424,1844.6217,9.359935,-214.27911,-1.0,43999244.0,9.359935,1844.6218071501364,199.66,53687300000000.0,4347.9395,303.2325,844.48267,8337.695987939835,-4333206.0,1.0,100.0,100,46400,,5.290777,1.0,1,18.70382,4115780.5,0.016877536,,177.37271,[ 0.017  0.638 -0.683 -0.019  0.028 -0.109 -0.623 -1.227  0.064  0.  0.   ],4651.172,2.0,1.0
465,-220.98239,,-2.4018064e+20,1572.3986,True,5383001,100.0,0.4189424,1939.6925,9.359965,-220.98239,-1.0,66897360000.0,9.359965,1939.6923325803875,210.64,1.2372454e+30,4267.8564,367.2937,769.4846,8365.69662809372,-4570444.0,1.0,100.0,100,46500,,8095.233,1.0,1,44383.758,4354513.0,0.22675118,,312352.0,[ 0.029  0.637 -0.683 -0.024  0.023 -0.112 -0.625 -1.221  0.064  0.  0.   ],4635.1504,2.0,1.0
466,-174.76453,,-4.133127e+16,1697.3376,True,5405091,100.0,0.4189424,2019.945,9.359926,-174.76453,-1.0,28005940000.0,9.359926,2019.9451162547482,220.9,1.06279015e+23,3229.0913,322.60742,625.14307,8399.62826371193,-4597764.0,1.0,100.0,100,46600,,5331.3564,1.0,1,35729.25,4470982.0,0.1467348,,317571.1,[ 0.033  0.638 -0.685 -0.032  0.015 -0.087 -0.639 -1.216  0.062  0.  0.   ],3551.6987,2.0,1.0
467,-156.12689,,-74042260000000.0,1293.0771,True,5424658,100.0,0.4189424,1791.1343,9.359889,-156.12689,-1.0,75229900000.0,9.359889,1791.134268428443,195.67,3.411489e+17,3051.645,498.0572,518.259,8422.189838171005,-3603393.8,1.0,100.0,100,46700,,26760.682,1.0,1,179058.16,3476754.5,0.032023534,,1529728.1,[ 0.047  0.64  -0.685 -0.031  0.016 -0.084 -0.634 -1.216  0.06   0.  0.   ],3549.7021,2.0,1.0
468,-214.95206,,-4219792800000000.0,1638.705,True,5446480,100.0,0.4189424,1996.6112,9.3599615,-214.95206,-1.0,20746811000.0,9.3599615,1996.6113015373676,218.22,3.7703316e+20,4292.1523,357.90625,690.92694,8451.745817661285,-4681158.0,1.0,100.0,100,46800,,6949.6206,1.0,1,30815.068,4463836.5,0.0296857,,238038.58,[ 4.745e-02  6.404e-01 -6.865e-01 -4.562e-02  6.004e-04 -9.703e-02 -6.188e-01 -1.225e+00  5.609e-02  0.000e+00  0.000e+00],4650.0586,2.0,1.0
469,-196.51883,,-33019927000000.0,1699.4745,True,5468506,100.0,0.4189424,2021.159,9.359976,-196.51883,-1.0,1302548500.0,9.359976,2021.1590510022743,220.26,2.3246856e+16,4320.231,321.68457,815.43036,8480.429428815842,-4966571.5,1.0,100.0,100,46900,,283.46103,1.0,1,1081.6466,4750010.5,0.051585842,,7086.6416,[ 3.270e-02  6.418e-01 -6.876e-01 -4.511e-02  1.179e-03 -1.015e-01 -6.194e-01 -1.223e+00  5.713e-02  0.000e+00  0.000e+00],4641.9155,2.0,1.0
470,-205.36395,,-9.4559425e+19,1605.2163,True,5490360,100.0,0.4189424,2012.2948,9.359983,-205.36395,-1.0,28497177000.0,9.359983,2012.2948810755377,218.54,4.1122534e+29,3423.296,407.07867,743.5518,8508.44804763794,-4749658.0,1.0,100.0,100,47000,,3535.6562,1.0,1,22454.047,4602200.0,0.08339291,,186975.52,[ 0.02   0.644 -0.689 -0.04   0.006 -0.1   -0.624 -1.221  0.058  0.  0.   ],3830.3745,2.0,1.0
471,-200.5759,,-58927287000000.0,1357.3579,True,5511699,100.0,0.4189424,1956.0608,9.359984,-200.5759,-1.0,8648179000.0,9.359984,1956.061013230707,213.39,7.4947935e+16,4028.7842,598.703,712.6248,8533.947767496109,-4549226.0,1.0,100.0,100,47100,,1159.9231,1.0,1,7113.994,4334008.5,0.039167862,,69550.67,[ 0.043  0.643 -0.689 -0.039  0.008 -0.118 -0.629 -1.213  0.054  0.  0.   ],4627.4873,2.0,1.0
472,-203.12349,,-414505700000000.0,1202.9111,True,5531997,100.0,0.4189424,1870.9547,9.359878,-203.12349,-1.0,3496087800.0,9.359878,1870.954697993935,202.98,3.62362e+18,3986.6016,668.0436,756.7114,8561.70670056343,-4290834.0,1.0,100.0,100,47200,,849.6018,1.0,1,6449.098,4073083.5,0.14987566,,63994.91,[ 0.051  0.654 -0.694 -0.043  0.004 -0.126 -0.613 -1.234  0.051  0.  0.   ],4654.645,2.0,1.0
473,-215.3659,,-251033120000.0,1337.1868,True,5553134,100.0,0.4189424,1951.8076,9.359972,-215.3659,-1.0,242131470.0,9.359972,1951.8076991176201,211.37,1459972500000.0,3929.8003,614.6211,750.30743,8585.411880493164,-4580074.0,1.0,100.0,100,47300,,38.220093,1.0,1,254.27785,4372514.5,0.13686374,,2467.2317,[ 0.038  0.657 -0.695 -0.039  0.008 -0.13  -0.611 -1.235  0.054  0.  0.   ],4544.4214,2.0,1.0
474,-189.47394,,-2.1433015e+21,1477.2634,True,5572812,100.0,0.4189424,1809.357,9.3599825,-189.47394,-1.0,426986240000.0,9.3599825,1809.356965239616,196.78,1.2325948e+32,4050.6428,332.09344,799.00287,8604.192204236984,-4105230.5,1.0,100.0,100,47400,,91192.44,1.0,1,496792.53,3912178.0,0.08839958,,4505048.5,[ 0.051  0.658 -0.696 -0.038  0.009 -0.127 -0.607 -1.24   0.056  0.  0.   ],4382.7363,2.0,1.0
475,-197.36931,,-1.1610715e+17,1400.3726,True,5591402,100.0,0.4189424,1712.0145,9.359848,-197.36931,-1.0,3550200300.0,9.359848,1712.0146149504228,185.9,3.068942e+23,4254.9385,311.64215,940.60095,8628.291791439056,-4025312.8,1.0,100.0,100,47500,,379.8062,1.0,1,2456.9487,3815724.0,0.11017128,,21510.314,[ 0.031  0.662 -0.699 -0.043  0.005 -0.128 -0.592 -1.257  0.06   0.  0.   ],4566.5806,2.0,1.0
476,-162.12016,,-634080650000000.0,1301.7379,True,5609006,100.0,0.4189424,1621.8428,9.359987,-162.12016,-1.0,540648100.0,9.359987,1621.8429188474452,176.04,2.1499186e+19,3368.6123,320.10504,778.21497,8656.551754236221,-3372745.5,1.0,100.0,100,47600,,127.79711,1.0,1,828.60895,3235992.8,0.26808476,,8178.609,[ 0.046  0.664 -0.7   -0.044  0.003 -0.128 -0.59  -1.26   0.06   0.  0.   ],3688.7173,2.0,1.0
477,-218.9384,,-1188717200000000.0,1460.524,True,5627637,100.0,0.4189424,1717.3805,9.35993,-218.9384,-1.0,1704373200.0,9.35993,1717.3804002991837,186.31,2.9676855e+19,4402.686,256.85645,958.3986,8683.791706085205,-4086132.0,1.0,100.0,100,47700,,134.98413,1.0,1,833.7315,3867923.2,0.05636881,,8032.6675,[ 0.033  0.664 -0.7   -0.045  0.003 -0.131 -0.593 -1.256  0.064  0.  0.   ],4659.5425,2.0,1.0
478,-216.18883,,-408639100000000.0,1347.2417,True,5648171,100.0,0.4189424,1891.4172,9.359971,-216.18883,-1.0,472525920.0,9.359971,1891.4171584472163,205.34,4.0839677e+18,3941.2942,544.17554,861.67975,8711.39035987854,-4522159.5,1.0,100.0,100,47800,,45.680588,1.0,1,161.78627,4319950.5,0.013244297,,1396.5076,[ 0.044  0.664 -0.701 -0.046  0.001 -0.123 -0.597 -1.252  0.065  0.  0.   ],4485.4697,2.0,1.0
479,-199.07802,,-9358860000000.0,1158.1759,True,5667382,100.0,0.4189424,1767.3729,9.359898,-199.07802,-1.0,332809700.0,9.359898,1767.3730216066804,192.11,1920051800000000.0,4000.6265,609.19714,869.36743,8727.096663713455,-4092983.5,1.0,100.0,100,47900,,34.17621,1.0,1,131.34984,3879407.0,0.098474,,1150.5952,[ 0.054  0.667 -0.702 -0.03   0.018 -0.134 -0.585 -1.259  0.065  0.  0.   ],4609.8237,2.0,1.0
480,-164.24284,,-228546940000000.0,943.7481,True,5684112,100.0,0.4189424,1543.9137,9.35995,-164.24284,-1.0,1193988200.0,9.35995,1543.9137577574106,167.3,2.3396706e+18,3255.5652,600.1656,712.2906,8747.211213827133,-3040443.8,1.0,100.0,100,48000,,187.34157,1.0,1,1272.5918,2891027.2,0.21486068,,12206.5625,[ 0.04   0.67  -0.704 -0.03   0.017 -0.133 -0.59  -1.254  0.067  0.  0.   ],3855.7307,2.0,1.0
481,-196.75902,,-8361479000.0,1262.4065,True,5701367,100.0,0.4189424,1595.1914,9.359895,-196.75902,-1.0,28681882.0,9.359895,1595.1914149597608,172.55,1593620000.0,4224.519,332.78497,818.84357,8769.235405683517,-3423878.5,1.0,100.0,100,48100,,7.2341137,1.0,1,28.539408,3215140.5,0.05058113,,282.7108,[ 0.026  0.672 -0.704 -0.034  0.014 -0.135 -0.588 -1.255  0.067  0.  0.   ],4557.304,2.0,1.0
482,-231.7605,,-12637658000000.0,1390.4797,True,5721263,100.0,0.4189424,1836.3654,9.359936,-231.7605,-1.0,561529340.0,9.359936,1836.3653483608527,198.96,3406397300000000.0,4195.617,445.88562,932.81287,8794.397233486176,-4458900.0,1.0,100.0,100,48200,,63.80954,1.0,1,505.05447,4242377.5,0.26371112,,5072.7925,[ 0.033  0.672 -0.705 -0.032  0.015 -0.125 -0.596 -1.25   0.066  0.  0.   ],4641.503,2.0,1.0
483,-210.43826,,-954333550000000.0,1254.4047,True,5741789,100.0,0.4189424,1885.5631,9.359876,-210.43826,-1.0,11406944000.0,9.359876,1885.5630476524238,205.26,3.499169e+19,3375.3413,631.1583,657.0936,8819.504769325256,-4148450.2,1.0,100.0,100,48300,,4575.456,1.0,1,26925.969,3987120.0,0.36521712,,244734.31,[ 0.043  0.673 -0.705 -0.03   0.018 -0.114 -0.6   -1.25   0.065  0.  0.   ],4006.4995,2.0,1.0
484,-218.53535,,-105051740000.0,1708.8456,True,5763667,100.0,0.4189424,2002.2109,9.359952,-218.53535,-1.0,669672640.0,9.359952,2002.2109975875685,218.78,234932300000.0,4335.623,293.36542,737.9543,8843.576708078384,-4768782.0,1.0,100.0,100,48400,,146.46527,1.0,1,1289.8788,4553425.5,0.16472682,,12964.705,[ 0.036  0.675 -0.706 -0.03   0.018 -0.091 -0.619 -1.243  0.063  0.  0.   ],4628.9883,2.0,1.0
485,-201.59967,,-3334918400000.0,1634.9359,True,5784981,100.0,0.4189424,1947.8411,9.359967,-201.59967,-1.0,580720260.0,9.359967,1947.840956933541,213.14,293308300000000.0,4088.4104,312.90497,705.46576,8867.216477394104,-4486459.5,1.0,100.0,100,48500,,159.34877,1.0,1,575.2829,4291766.5,0.10732072,,4650.867,[ 0.045  0.675 -0.708 -0.022  0.025 -0.094 -0.615 -1.245  0.061  0.  0.   ],4401.3154,2.0,1.0
486,-196.82698,,-2.4664473e+17,1638.7617,True,5809001,100.0,0.4189424,2195.1213,9.359663,-196.82698,-1.0,1987672700000.0,9.359663,2195.1213736793793,240.2,1.3019216e+24,4081.2776,556.3597,791.59186,8895.677841186523,-5661337.5,1.0,100.0,100,48600,,1127984.8,1.0,1,7886137.5,5445175.5,0.024319137,,72882190.0,[ 0.033  0.677 -0.709 -0.027  0.02  -0.096 -0.615 -1.25   0.062  0.  0.   ],4637.637,2.0,1.0
487,-218.49731,,-6.8052174e+19,1652.8832,True,5830051,100.0,0.4189424,1937.8337,9.359967,-218.49731,-1.0,50952220000.0,9.359967,1937.8338508354434,210.5,9.75588e+28,4371.052,284.95068,1003.5244,8921.448172092438,-4980138.0,1.0,100.0,100,48700,,5359.0845,1.0,1,35964.227,4762261.0,0.06641565,,289902.8,[ 0.033  0.682 -0.713 -0.016  0.031 -0.122 -0.611 -1.253  0.061  0.  0.   ],4656.0024,2.0,1.0
488,-233.44705,,-1550909300.0,1331.8152,True,5851001,100.0,0.4189424,1935.9022,9.359951,-233.44705,-1.0,74162590.0,9.359951,1935.9021855085966,209.5,46834144.0,4029.541,604.08704,1110.4805,8946.96377658844,-5196672.5,1.0,100.0,100,48800,,7.388966,1.0,1,37.720924,4980884.0,0.1430429,,374.31955,[ 0.019  0.684 -0.714 -0.013  0.033 -0.128 -0.608 -1.252  0.059  0.  0.   ],4633.628,2.0,1.0
489,-246.91898,,-4178969000.0,1532.0342,True,5870324,100.0,0.4189424,1789.5021,9.359982,-246.91898,-1.0,18540378.0,9.359982,1789.501932522445,193.23,364152000.0,4400.0786,257.46768,963.7848,8967.840247392654,-4349219.5,1.0,100.0,100,48900,,2.974363,1.0,1,4.854528,4131198.0,0.04565373,,45.83056,[ 0.011  0.684 -0.715 -0.014  0.033 -0.118 -0.615 -1.248  0.061  0.  0.   ],4657.5464,2.0,1.0
490,-219.02156,,-2.635233e+16,1725.7917,True,5892296,100.0,0.4189424,2030.2192,9.359974,-219.02156,-1.0,5894910000.0,9.359974,2030.2192021908152,219.72,1.4650541e+22,4349.878,304.42746,913.9428,8988.528865337372,-5174800.0,1.0,100.0,100,49000,,1335.0507,1.0,1,5663.3906,4957081.0,0.06417807,,42827.355,[ 0.024  0.682 -0.716 -0.017  0.029 -0.114 -0.615 -1.248  0.061  0.  0.   ],4654.305,2.0,1.0
491,-189.34843,,-4.8092752e+17,1319.1421,True,5909516,100.0,0.4189424,1594.475,9.359925,-189.34843,-1.0,41813537000.0,9.359925,1594.475038506071,172.2,6.940461e+24,3986.5498,275.333,847.10657,9015.359643220901,-3442493.0,1.0,100.0,100,49100,,4032.0735,1.0,1,30846.686,3259940.2,0.026041307,,293830.75,[ 0.027  0.684 -0.717 -0.025  0.021 -0.133 -0.599 -1.262  0.062  0.  0.   ],4261.883,2.0,1.0
492,-205.36998,,-1074869500000.0,1734.4319,True,5931952,100.0,0.4189424,2073.575,9.35995,-205.36998,-1.0,82697310.0,9.35995,2073.575010451631,224.36,24532510000000.0,4307.448,339.14313,1052.1531,9046.503694057465,-5623737.0,1.0,100.0,100,49200,,10.199582,1.0,1,43.630722,5406739.5,0.09002627,,395.66803,[ 0.017  0.685 -0.718 -0.029  0.017 -0.108 -0.613 -1.256  0.058  0.  0.   ],4646.5913,2.0,1.0
493,-210.62134,,-4802931000000.0,1296.6782,True,5952848,100.0,0.4189424,1931.0663,9.359896,-210.62134,-1.0,17411876.0,9.359896,1931.0661035583598,208.96,486340600000000.0,4020.6804,634.38794,972.0403,9071.231006383896,-4891669.0,1.0,100.0,100,49300,,6.0988197,1.0,1,14.120672,4673879.0,0.074386545,,119.82241,[ 0.005  0.686 -0.72  -0.028  0.019 -0.101 -0.617 -1.26   0.058  0.  0.   ],4655.0684,2.0,1.0
494,-224.53409,,-7.3730494e+17,1775.0112,True,5975565,100.0,0.4189424,2088.3098,9.359924,-224.53409,-1.0,19964692000.0,9.359924,2088.3098435273514,227.17,1.143774e+25,4344.1416,313.29865,999.1164,9091.881208658218,-5577284.0,1.0,100.0,100,49400,,2246.551,1.0,1,12383.671,5359271.5,0.029092433,,80666.65,[ 0.02   0.686 -0.72  -0.026  0.02  -0.098 -0.618 -1.259  0.058  0.  0.   ],4657.4404,2.0,1.0
495,-215.4409,,-1.1109962e+18,1813.0897,True,5999028,100.0,0.4189424,2143.5667,9.35991,-215.4409,-1.0,208349640000.0,9.35991,2143.5667783998365,234.63,2.6742199e+25,4292.9688,330.47705,806.1947,9122.548791885376,-5459669.5,1.0,100.0,100,49500,,46456.035,1.0,1,314204.34,5244828.5,0.091580816,,2706763.0,[ 0.034  0.686 -0.721 -0.026  0.021 -0.092 -0.621 -1.257  0.059  0.  0.   ],4623.446,2.0,1.0
496,-226.58757,,-52112003000.0,1955.9572,True,6023255,100.0,0.4189424,2231.166,9.359953,-226.58757,-1.0,1507097000.0,9.359953,2231.1660485631987,242.27,54496985000.0,4369.0024,275.20886,1009.59686,9153.054129123688,-6214163.5,1.0,100.0,100,49600,,294.40942,1.0,1,1534.3438,5997388.0,0.085503496,,13028.96,[ 0.02   0.687 -0.721 -0.025  0.022 -0.098 -0.618 -1.259  0.059  0.  0.   ],4644.2114,2.0,1.0
497,-227.25433,,-1369138300000.0,1285.4569,True,6044031,100.0,0.4189424,1916.7627,9.359972,-227.25433,-1.0,1462442000.0,9.359972,1916.762701793889,207.76,40313290000000.0,3998.2393,631.30566,913.087,9174.59524512291,-4723115.5,1.0,100.0,100,49700,,128.73737,1.0,1,1179.8811,4507707.0,0.090166494,,11866.442,[ 0.02   0.689 -0.724 -0.039  0.007 -0.117 -0.625 -1.254  0.069  0.  0.   ],4629.545,2.0,1.0
498,-227.48598,,-3.8600637e+18,1426.4265,True,6066335,100.0,0.4189424,2048.29,9.3597975,-227.48598,-1.0,795629500000.0,9.3597975,2048.2901993949195,223.04,3.3606123e+26,3955.352,621.8637,850.92334,9195.60870051384,-5130129.5,1.0,100.0,100,49800,,76314.88,1.0,1,758493.25,4919563.0,0.060416803,,7623226.5,[ 0.028  0.69  -0.725 -0.037  0.009 -0.105 -0.63  -1.254  0.068  0.  0.   ],4577.216,2.0,1.0
