EmpiricalD2Harmonic,TimeElapsed,ReturnStepMax,InitialReturnMin,InitialReturnMax,ReturnMeanIW,StdIW,OptimizationReturnMin,ESSRenyiArithmetic,Iteration,Penalization,MinTargetPdf,OptimizationReturnMax,InitialReturnMean,ESSRenyiHarmonic,EpThisIter,MeanEntropy,Weights,MaxIW,EpLenMean,StdWReturnMean,EpisodesSoFar,WReturnMean,EmpiricalD2Arithmetic,Inner Iteration,MeanIW,MinBehavPdf,ReturnStepMaxmin,TimestepsSoFar,OptimizationReturnMean,LearnableVariance,DivergenceHarmonic,VarianceInitializer,EpRewMean,MeanD2-0,InitialReturnStd,InitialBound,Epsilon,MinIW,Bound
1.0,10134.250712156296,9.359885,350.35245,2385.911,145849880000.0,506289.3,,100.0,307,True,-114.662125,2035.5585,1206.911,100.0,100,0.4189424,[ 0.021  0.427 -0.469  0.017  0.015 -0.035 -0.457 -1.159  0.041  0.  0.   ],3821460.2,131.52,,30700,1619617.9,1.0,1,77305.47,-114.662125,9.359885,2997631,856.5586,,4.8800995e+25,-1.0,1206.9110133634324,1.0,403.7125,-1676830.6,2.0,0.0133391125,-3.996735e+17
1.0,10175.614731550217,9.359987,501.50836,2650.7095,175244640.0,552.26794,,100.0,308,True,-106.409836,2149.2012,1205.5094,100.0,100,0.4189424,[ 0.026  0.43  -0.471  0.011  0.009 -0.013 -0.474 -1.151  0.045  0.  0.   ],4773.1978,131.16,,30800,1570035.2,1.0,1,124.398285,-106.409836,9.359987,3010747,704.00116,,559637100000.0,-1.0,1205.5094766555908,1.0,341.73407,-1640652.1,2.0,0.011703042,-53002723000.0
1.0,10223.141385316849,9.3599,303.09317,2853.287,3901977600.0,8905.966,,100.0,309,True,-127.78857,2550.1938,1271.3121,100.0,100,0.4189424,[ 0.016  0.43  -0.471  0.01   0.008 -0.025 -0.472 -1.152  0.045  0.  0.   ],84342.08,138.52,,30900,1811099.9,1.0,1,1688.8622,-127.78857,9.3599,3024599,968.219,,3.6876507e+22,-1.0,1271.3120757791853,1.0,441.43582,-1892922.8,2.0,0.040409952,-1.5712611e+16
1.0,10260.636226415634,9.359996,311.52936,2229.0317,286076350.0,371.34222,,100.0,310,True,-118.36619,1917.5024,1244.6294,100.0,100,0.4189424,[ 0.008  0.432 -0.474  0.026  0.025 -0.041 -0.47  -1.15   0.035  0.  0.   ],3027.3008,135.51,,31000,1708433.1,1.0,1,83.052704,-118.36619,9.359996,3038150,933.1,,7666172000000.0,-1.0,1244.6293533485068,1.0,399.16287,-1758369.5,2.0,0.037364256,-138548510000.0
1.0,10299.313393592834,9.359894,295.62384,2344.0776,648905100000.0,1554118.5,,100.0,311,True,-117.02855,2048.4539,1286.3701,100.0,100,0.4189424,[ 0.02   0.433 -0.474  0.025  0.024 -0.03  -0.472 -1.149  0.037  0.  0.   ],11209125.0,140.1,,31100,1810937.8,1.0,1,258149.31,-117.02855,9.359894,3052160,990.74634,,4.9384963e+31,-1.0,1286.3701089953968,1.0,395.2084,-1866161.9,2.0,0.14782022,-3.880822e+20
1.0,10333.728234291077,9.359967,491.19962,2999.7207,7849833000.0,21082.807,,100.0,312,True,-131.58008,2508.521,1290.187,100.0,100,0.4189424,[ 0.007  0.436 -0.476  0.012  0.011 -0.046 -0.479 -1.139  0.044  0.  0.   ],209674.4,140.13,,31200,1922030.8,1.0,1,2436.0928,-131.58008,9.359967,3066173,798.98737,,2.1962752e+29,-1.0,1290.186976154759,1.0,507.39355,-2012467.8,2.0,0.035513412,-4.238258e+19
1.0,10370.348648309708,9.359869,331.97095,2825.4639,101711250.0,82.94154,,100.0,313,True,-129.89319,2493.493,1349.3862,100.0,100,0.4189424,[-0.007  0.437 -0.476  0.009  0.008 -0.047 -0.483 -1.136  0.044  0.  0.   ],649.4165,145.96,,31300,2057511.1,1.0,1,23.538715,-129.89319,9.359869,3080769,1017.4153,,110699440.0,-1.0,1349.3862589109197,1.0,486.48532,-2137746.2,2.0,0.16542202,-945890400.0
1.0,10408.366245746613,9.359916,293.30634,2898.559,4700721000.0,8812.751,,100.0,314,True,-153.62657,2605.2527,1410.8916,100.0,100,0.4189424,[-0.015  0.443 -0.479 -0.006 -0.009 -0.029 -0.487 -1.131  0.044  0.  0.   ],88465.3,153.61,,31400,2211804.2,1.0,1,1031.0537,-153.62657,9.359916,3096130,1117.5852,,9.009644e+16,-1.0,1410.8915450560278,1.0,470.3076,-2296244.5,2.0,0.00542327,-25350180000000.0
1.0,10446.748229265213,9.359942,622.844,2637.4395,2496917200.0,4143.223,,100.0,315,True,-139.19482,2014.5955,1442.7344,100.0,100,0.4189424,[-0.001  0.445 -0.48  -0.006 -0.008 -0.021 -0.486 -1.13   0.044  0.  0.   ],31117.8,157.25,,31500,2256403.5,1.0,1,931.757,-139.19482,9.359942,3111855,819.89044,,2.0578804e+20,-1.0,1442.734379408777,1.0,418.23575,-2326315.2,2.0,0.22727078,-1002902200000000.0
1.0,10489.543265581131,9.359981,361.61826,2314.9536,122428970.0,331.10577,,100.0,316,True,-113.888466,1953.3353,1348.321,100.0,100,0.4189424,[-0.015  0.445 -0.48  -0.003 -0.006 -0.027 -0.486 -1.13   0.045  0.  0.   ],2954.5574,146.82,,31600,1942262.5,1.0,1,61.871777,-113.888466,9.359981,3126537,986.7028,,5799734300.0,-1.0,1348.32108128681,1.0,352.55203,-1996122.8,2.0,0.07365803,-4224196400.0
1.0,10549.925882577896,9.359908,507.13513,3702.5767,15221905000.0,171868.3,,100.0,317,True,-145.03535,3195.4414,1384.0621,100.0,100,0.4189424,[-0.002  0.454 -0.484 -0.015 -0.017 -0.042 -0.472 -1.134  0.046  0.  0.   ],1727323.1,150.28,,31700,2173478.0,1.0,1,19028.148,-145.03535,9.359908,3141565,876.92694,,9.800656e+21,-1.0,1384.0621139119228,1.0,507.78943,-2311260.2,2.0,0.078418136,-1.3640132e+16
1.0,10609.016032218933,9.359919,293.4134,2810.3389,208853360.0,373.03308,,100.0,318,True,-135.71042,2516.9255,1402.6407,100.0,100,0.4189424,[ 0.005  0.457 -0.485 -0.014 -0.016 -0.026 -0.492 -1.119  0.047  0.  0.   ],3619.0051,152.92,,31800,2229922.5,1.0,1,62.604492,-135.71042,9.359919,3156857,1109.2273,,53466853000.0,-1.0,1402.6406380734418,1.0,512.3688,-2309300.8,2.0,0.16630529,-18563334000.0
1.0,10663.361643791199,9.359958,341.22076,3304.2893,2986523100.0,5792.0513,,100.0,319,True,-159.08493,2963.0686,1404.9681,100.0,100,0.4189424,[-0.006  0.457 -0.486 -0.011 -0.012 -0.03  -0.502 -1.118  0.045  0.  0.   ],54219.035,152.85,,31900,2292721.5,1.0,1,858.3228,-159.08493,9.359958,3172142,1063.7473,,3.783593e+19,-1.0,1404.968070283737,1.0,564.61176,-2402455.2,2.0,0.123179995,-674982770000000.0
1.0,10719.486935138702,9.359963,238.583,2931.936,529985270000.0,3450188.2,,100.0,320,True,-134.66537,2693.353,1398.1978,100.0,100,0.4189424,[-0.02   0.46  -0.488 -0.011 -0.012 -0.035 -0.503 -1.119  0.045  0.  0.   ],34675950.0,151.58,,32000,2219980.2,1.0,1,347019.62,-134.66537,9.359963,3187300,1159.6147,,7.0698385e+21,-1.0,1398.1977433536626,1.0,514.80426,-2306376.5,2.0,0.037432738,-7264869500000000.0
1.0,10769.951934814453,9.359939,341.13757,2816.9824,1158527900.0,2973.1375,,100.0,321,True,-133.59364,2475.8447,1369.1869,100.0,100,0.4189424,[-0.03   0.463 -0.49   0.003  0.002 -0.048 -0.514 -1.104  0.045  0.  0.   ],29828.137,147.98,,32100,2083850.2,1.0,1,377.534,-133.59364,9.359939,3202098,1028.0492,,1416689100000.0,-1.0,1369.186732575199,1.0,457.35965,-2163604.5,2.0,0.065222055,-96085140000.0
1.0,10824.384107589722,9.359829,377.29578,2917.772,69955760.0,320.55768,,100.0,322,True,-157.9065,2540.476,1444.7438,100.0,100,0.4189424,[-0.029  0.469 -0.493 -0.01  -0.011 -0.033 -0.529 -1.091  0.045  0.  0.   ],3209.712,156.45,,32200,2325351.5,1.0,1,49.8886,-157.9065,9.359829,3217743,1067.448,,8924097000.0,-1.0,1444.743827611834,1.0,487.921,-2410914.8,2.0,0.109475836,-8152856000.0
1.0,10891.107814311981,9.3599415,293.115,3974.6426,17794679000.0,36338.242,,100.0,323,True,-170.19049,3681.5276,1330.1034,100.0,100,0.4189424,[-0.018  0.47  -0.494 -0.013 -0.014 -0.023 -0.533 -1.09   0.045  0.  0.   ],258717.84,144.59,,32300,2102333.2,1.0,1,8186.194,-170.19049,9.3599415,3232202,1036.9885,,1.306691e+30,-1.0,1330.1034222026674,1.0,577.1983,-2261107.8,2.0,0.049105957,-1.8149515e+20
1.0,10952.175573587418,9.35981,545.2682,2891.276,1007393660.0,799.48944,,100.0,324,True,-146.27852,2346.0078,1369.1937,100.0,100,0.4189424,[ 0.007  0.469 -0.495 -0.002 -0.003 -0.024 -0.526 -1.097  0.044  0.  0.   ],6132.041,149.48,,32400,2071824.6,1.0,1,213.40306,-146.27852,9.35981,3247150,823.9256,,2.5680804e+20,-1.0,1369.1937698069253,1.0,443.99658,-2155841.0,2.0,0.023341138,-1346375200000000.0
1.0,11010.532737493515,9.35995,294.43893,2210.7117,91112140.0,201.19844,,100.0,325,True,-111.939606,1916.2727,1244.5425,100.0,100,0.4189424,[ 0.019  0.469 -0.495 -0.005 -0.006 -0.016 -0.529 -1.095  0.044  0.  0.   ],1388.6454,135.44,,32500,1681111.9,1.0,1,54.502113,-111.939606,9.35995,3260694,950.1036,,3479043300000.0,-1.0,1244.542493949343,1.0,363.62866,-1730230.9,2.0,0.04156439,-91708210000.0
1.0,11073.450919151306,9.359898,294.8781,3643.7688,3138446600.0,4607.4517,,100.0,326,True,-161.2684,3348.8906,1439.8447,100.0,100,0.4189424,[ 0.008  0.469 -0.496 -0.003 -0.004 -0.026 -0.533 -1.094  0.044  0.  0.   ],45318.293,157.39,,32600,2366337.2,1.0,1,867.4186,-161.2684,9.359898,3276433,1144.9667,,1.323314e+34,-1.0,1439.8447354627226,1.0,541.4651,-2499777.5,2.0,0.00082759646,-1.535025e+22
1.0,11139.086141586304,9.359968,441.66064,2742.7363,1596591900.0,3679.7803,,100.0,327,True,-117.73165,2301.0757,1395.5759,100.0,100,0.4189424,[-0.005  0.47  -0.496 -0.002 -0.003 -0.035 -0.531 -1.095  0.043  0.  0.   ],29608.207,152.08,,32700,2104941.2,1.0,1,842.8608,-117.73165,9.359968,3291641,953.9153,,2.3610557e+21,-1.0,1395.5759780508324,1.0,396.62207,-2180546.5,2.0,0.062275697,-3673701000000000.0
1.0,11183.859463214874,9.359968,294.43536,2993.3171,45265013000000.0,312413280.0,,100.0,328,True,-130.6676,2698.8818,1369.2139,100.0,100,0.4189424,[-0.004  0.472 -0.497  0.01   0.01  -0.015 -0.546 -1.089  0.05   0.  0.   ],3115030300.0,149.69,,32800,2136211.8,1.0,1,37885508.0,-130.6676,9.359968,3306610,1074.7786,,1.1467814e+35,-1.0,1369.2139163474028,1.0,511.33667,-2226263.0,2.0,0.073514305,-3.0494967e+22
1.0,11215.836899518967,9.359958,403.44073,2730.3872,23112278.0,21.866213,,100.0,329,True,-113.64171,2326.9465,1197.9851,100.0,100,0.4189424,[ 0.007  0.478 -0.501  0.006  0.006  0.01  -0.535 -1.096  0.05   0.  0.   ],155.01913,130.43,,32900,1614852.6,1.0,1,10.47705,-113.64171,9.359958,3319653,794.5443,,727627970.0,-1.0,1197.985061684633,1.0,423.8921,-1689778.8,2.0,0.036336176,-2044202100.0
1.0,11250.746373176575,9.359946,358.02545,2708.867,3377319400000.0,18434532.0,,100.0,330,True,-121.12241,2350.8416,1302.0801,100.0,100,0.4189424,[ 0.001  0.479 -0.502  0.005  0.005 -0.003 -0.53  -1.099  0.047  0.  0.   ],185326220.0,142.17,,33000,1856063.2,1.0,1,1959780.0,-121.12241,9.359946,3333870,944.0545,,7.189723e+25,-1.0,1302.079968105523,1.0,400.81305,-1929812.9,2.0,0.008849772,-6.2533995e+17
1.0,11287.744176864624,9.359854,394.41562,2818.342,194563170.0,305.22345,,100.0,331,True,-129.30225,2423.9265,1365.6536,100.0,100,0.4189424,[ 2.655e-04  4.782e-01 -5.029e-01 -6.108e-03 -6.356e-03 -2.843e-02 -5.228e-01 -1.097e+00  4.251e-02  0.000e+00  0.000e+00],2793.778,149.0,,33100,2071239.4,1.0,1,64.90484,-129.30225,9.359854,3348770,971.23804,,1.9392167e+17,-1.0,1365.653623443202,1.0,454.125,-2151070.5,2.0,0.08186423,-35154860000000.0
1.0,11321.909184932709,9.359915,349.80023,3292.2385,1667999300000.0,1590594.8,,100.0,332,True,-160.84627,2942.4382,1396.6737,100.0,100,0.4189424,[ 0.013  0.478 -0.503 -0.003 -0.003 -0.023 -0.52  -1.101  0.04   0.  0.   ],15987390.0,152.3,,33200,2171327.8,1.0,1,161863.95,-160.84627,9.359915,3364000,1046.8734,,3.9804784e+23,-1.0,1396.6736501173584,1.0,469.71323,-2280262.8,2.0,0.021535538,-6.87295e+16
1.0,11360.866206645966,9.359965,349.904,3978.9468,9893322000.0,8678.828,,100.0,333,True,-197.06158,3629.0427,1516.3364,100.0,100,0.4189424,[-5.857e-04  4.793e-01 -5.057e-01  2.014e-03  2.163e-03 -3.001e-02 -5.425e-01 -1.089e+00  3.320e-02  0.000e+00  0.000e+00],86243.43,165.37,,33300,2644033.0,1.0,1,1270.8546,-197.06158,9.359965,3380537,1166.4324,,1.2194798e+26,-1.0,1516.336380751239,1.0,587.16003,-2803151.8,2.0,0.0057358122,-1.7571382e+18
1.0,11397.7138838768,9.359931,322.05173,4500.789,12507566.0,11.203684,,100.0,334,True,-211.38371,4178.7373,1323.9843,100.0,100,0.4189424,[-0.009  0.486 -0.511  0.006  0.005 -0.011 -0.562 -1.079  0.033  0.  0.   ],84.833374,144.55,,33400,2025576.4,1.0,1,4.0563493,-211.38371,9.359931,3394992,1001.93243,,47698524.0,-1.0,1323.9843183791415,1.0,522.1511,-2229169.0,2.0,0.10016679,-1418594400.0
1.0,11435.107983350754,9.35994,275.2361,2625.4932,162813720000.0,492648.53,,100.0,335,True,-125.31845,2350.257,1323.1436,100.0,100,0.4189424,[ 2.423e-03  4.862e-01 -5.122e-01  1.505e-03  6.174e-04 -1.866e-02 -5.634e-01 -1.078e+00  2.804e-02  0.000e+00  0.000e+00],3894187.0,144.44,,33500,1913931.6,1.0,1,95440.27,-125.31845,9.35994,3409436,1047.9077,,2.9753762e+30,-1.0,1323.1436921400627,1.0,404.0079,-1983211.4,2.0,0.15082546,-1.1950199e+20
1.0,11467.57144188881,9.359883,267.7719,2302.574,180042880.0,369.42255,,100.0,336,True,-124.50857,2034.802,1176.9745,100.0,100,0.4189424,[ 0.018  0.486 -0.513  0.005  0.005 -0.007 -0.575 -1.067  0.045  0.  0.   ],2640.7205,128.41,,33600,1516025.1,1.0,1,94.5333,-124.50857,9.359883,3422277,909.20264,,96543830000.0,-1.0,1176.974512772178,1.0,361.602,-1569310.9,2.0,0.11102775,-16736669000.0
1.0,11505.740495920181,9.359829,321.7483,2265.5227,35430367000.0,84345.41,,100.0,337,True,-102.3506,1943.7744,1241.3368,100.0,100,0.4189424,[ 0.007  0.486 -0.514  0.006  0.005 -0.017 -0.578 -1.064  0.047  0.  0.   ],659948.8,135.63,,33700,1662250.9,1.0,1,18858.0,-102.3506,9.359829,3435840,919.58844,,4.3647843e+23,-1.0,1241.3367661930251,1.0,348.3302,-1713835.6,2.0,0.20970735,-3.4080115e+16
1.0,11556.513911485672,9.359978,750.58997,3358.2424,63114070.0,113.88589,,100.0,338,True,-145.4541,2607.6523,1450.3688,100.0,100,0.4189424,[ 0.002  0.487 -0.517  0.003  0.003 -0.037 -0.567 -1.083  0.04   0.  0.   ],1020.05554,157.88,,33800,2349643.0,1.0,1,33.90116,-145.4541,9.359978,3451628,699.77875,,1653143800000.0,-1.0,1450.3686774850203,1.0,496.05804,-2462990.0,2.0,0.060948294,-145797410000.0
1.0,11619.044399738312,9.359881,357.28934,3380.915,33387732.0,26.722506,,100.0,339,True,-167.28903,3023.6257,1499.087,100.0,100,0.4189424,[-6.139e-03  4.892e-01 -5.175e-01  1.267e-03  2.843e-04 -4.408e-02 -5.582e-01 -1.089e+00  3.790e-02  0.000e+00  0.000e+00],154.70604,163.08,,33900,2533773.5,1.0,1,11.712666,-167.28903,9.359881,3467936,1141.7979,,5.970621e+21,-1.0,1499.0871250589566,1.0,535.2676,-2648656.0,2.0,0.24153014,-8876886000000000.0
1.0,11670.683573246002,9.35995,741.9303,3593.0176,1395447200.0,1350.8365,,100.0,340,True,-174.62766,2851.0874,1503.1908,100.0,100,0.4189424,[ 9.152e-03  4.890e-01 -5.180e-01  3.342e-04 -7.137e-04 -4.668e-02 -5.590e-01 -1.088e+00  3.767e-02  0.000e+00  0.000e+00],9697.974,163.9,,34000,2512311.8,1.0,1,349.8613,-174.62766,9.35995,3484326,761.2605,,3.3443588e+29,-1.0,1503.190823769712,1.0,502.72186,-2642060.5,2.0,0.09390579,-7.50339e+19
1.0,11728.290307283401,9.3599,321.91736,3001.581,18508826.0,14.346739,,100.0,341,True,-146.14362,2679.6636,1355.2506,100.0,100,0.4189424,[-0.006  0.49  -0.519 -0.002 -0.003 -0.047 -0.562 -1.088  0.038  0.  0.   ],71.567245,147.14,,34100,2063700.0,1.0,1,8.8311825,-146.14362,9.3599,3499040,1033.3333,,157367860.0,-1.0,1355.2506440402617,1.0,476.44064,-2154249.5,2.0,0.026092017,-1154410100.0
1.0,11772.58088350296,9.359957,720.05884,3512.527,15354858000.0,24677.137,,100.0,342,True,-156.32721,2792.4683,1516.6787,100.0,100,0.4189424,[ 6.311e-04  4.899e-01 -5.187e-01 -1.762e-03 -3.145e-03 -3.502e-02 -5.675e-01 -1.083e+00  3.822e-02  0.000e+00  0.000e+00],248046.5,165.64,,34200,2581410.5,1.0,1,2514.6702,-156.32721,9.359957,3515604,796.61975,,4.646501e+22,-1.0,1516.6786939355231,1.0,530.18506,-2705411.5,2.0,0.15700366,-2.6729143e+16
1.0,11822.153663396835,9.359832,285.17743,3622.541,97962070.0,234.10841,,100.0,343,True,-171.22867,3337.3635,1441.4773,100.0,100,0.4189424,[-1.183e-02  4.909e-01 -5.193e-01 -8.285e-05 -1.405e-03 -3.754e-02 -5.617e-01 -1.089e+00  3.522e-02  0.000e+00  0.000e+00],2150.1526,156.56,,34300,2388525.0,1.0,1,41.59025,-171.22867,9.359832,3531260,1156.2999,,3560419400000000.0,-1.0,1441.4773313526273,1.0,557.3762,-2520414.8,2.0,0.08778328,-7869823500000.0
1.0,11877.432000637054,9.359963,415.6333,2920.81,490539230.0,682.77563,,100.0,344,True,-137.75494,2505.1768,1425.3793,100.0,100,0.4189424,[ 2.126e-03  4.919e-01 -5.203e-01  1.986e-03  7.260e-04 -3.263e-02 -5.641e-01 -1.086e+00  3.581e-02  0.000e+00  0.000e+00],5566.699,155.57,,34400,2252856.0,1.0,1,114.694725,-137.75494,9.359963,3546817,1009.74585,,1.7550266e+16,-1.0,1425.3791944432728,1.0,470.26617,-2338597.8,2.0,0.034816425,-11359249000000.0
1.0,11920.686146497726,9.359961,350.5451,3791.1245,417708640.0,769.879,,100.0,345,True,-165.24228,3440.5793,1350.5875,100.0,100,0.4189424,[ 1.398e-02  4.913e-01 -5.203e-01  2.008e-03  7.405e-04 -2.962e-02 -5.710e-01 -1.080e+00  3.720e-02  0.000e+00  0.000e+00],5688.9785,147.33,,34500,2072955.2,1.0,1,186.84686,-165.24228,9.359961,3561550,1000.0424,,643558200000.0,-1.0,1350.587559610212,1.0,498.86725,-2217406.2,2.0,0.060036343,-116298760000.0
1.0,11966.81155872345,9.359817,303.92487,4305.6797,532230340.0,889.7369,,100.0,346,True,-206.01993,4001.755,1495.8032,100.0,100,0.4189424,[ 0.005  0.492 -0.521  0.004  0.002 -0.04  -0.566 -1.084  0.039  0.  0.   ],6257.4707,162.81,,34600,2498465.5,1.0,1,204.28485,-206.01993,9.359817,3577831,1191.8784,,3206458000000000.0,-1.0,1495.8032992825588,1.0,510.91907,-2684790.0,2.0,0.053751398,-10551168000000.0
1.0,12014.332178115845,9.359908,634.5359,2696.5405,1278437900000.0,4043609.5,,100.0,347,True,-138.80081,2062.0046,1434.9906,100.0,100,0.4189424,[-0.008  0.496 -0.524 -0.015 -0.015 -0.035 -0.56  -1.092  0.043  0.  0.   ],38111696.0,156.02,,34700,2219502.8,1.0,1,564372.3,-138.80081,9.359908,3593433,800.4547,,3.5375691e+28,-1.0,1434.9905756823302,1.0,400.38092,-2292583.0,2.0,0.029999899,-1.3745129e+19
1.0,12065.571506500244,9.359972,331.94794,2639.0312,15613966.0,18.629864,,100.0,348,True,-137.33344,2307.0833,1373.0735,100.0,100,0.4189424,[-0.021  0.493 -0.523 -0.016 -0.018 -0.04  -0.578 -1.071  0.049  0.  0.   ],133.3385,149.08,,34800,2121149.0,1.0,1,7.2202754,-137.33344,9.359972,3608341,1041.1255,,264503070.0,-1.0,1373.0734781132426,1.0,485.61105,-2191145.0,2.0,0.026077291,-1153992800.0
1.0,12120.319777727127,9.359963,294.22498,2540.414,18216918.0,23.875906,,100.0,349,True,-116.86406,2246.189,1340.42,100.0,100,0.4189424,[-0.008  0.493 -0.524 -0.014 -0.016 -0.039 -0.575 -1.073  0.055  0.  0.   ],169.6691,145.66,,34900,1985175.1,1.0,1,8.913401,-116.86406,9.359963,3622907,1046.195,,1178539600.0,-1.0,1340.4200589471566,1.0,434.1075,-2050037.8,2.0,0.17160535,-2244926200.0
1.0,12174.596038103104,9.359937,669.6542,3169.875,15978260000.0,43402.26,,100.0,350,True,-154.72421,2500.2207,1442.7686,100.0,100,0.4189424,[ 0.004  0.494 -0.525 -0.01  -0.012 -0.037 -0.57  -1.08   0.054  0.  0.   ],336606.3,157.22,,35000,2319453.5,1.0,1,9452.116,-154.72421,9.359937,3638629,773.1144,,6.0698372e+19,-1.0,1442.76857265383,1.0,487.72177,-2420441.5,2.0,0.04115795,-786799400000000.0
1.0,12241.36411356926,9.359973,499.5854,4656.1357,23752780.0,17.16578,,100.0,351,True,-191.614,4156.5503,1467.4823,100.0,100,0.4189424,[ 6.844e-03  4.969e-01 -5.292e-01  5.955e-04 -1.376e-03 -6.137e-02 -5.714e-01 -1.085e+00  4.532e-02  0.000e+00  0.000e+00],94.240746,159.42,,35100,2520667.0,1.0,1,9.043844,-191.614,9.359973,3654571,967.89685,,5.3347123e+16,-1.0,1467.4822268797038,1.0,605.93976,-2738556.5,2.0,0.24607225,-50325650000000.0
1.0,12282.862036466599,9.359962,294.51703,2200.9182,37587670000.0,181943.33,,100.0,352,True,-109.10514,1906.4011,1291.4849,100.0,100,0.4189424,[ 0.016  0.5   -0.531  0.004  0.003 -0.052 -0.575 -1.082  0.046  0.  0.   ],1819384.9,140.51,,35200,1793277.9,1.0,1,21976.643,-109.10514,9.359962,3668622,996.9679,,7.740357e+22,-1.0,1291.4848684009685,1.0,354.04056,-1841962.5,2.0,0.035209633,-1.3544779e+16
1.0,12330.743861198425,9.359887,762.009,4608.8154,4776235000.0,7256.114,,100.0,353,True,-190.70923,3846.8064,1593.8175,100.0,100,0.4189424,[ 0.002  0.502 -0.532 -0.003 -0.005 -0.059 -0.556 -1.097  0.043  0.  0.   ],72926.3,172.8,,35300,2929869.5,1.0,1,925.1998,-190.70923,9.359887,3685902,831.8086,,8.132767e+20,-1.0,1593.817561809996,1.0,624.19165,-3143353.0,2.0,0.04655772,-6088082300000000.0
1.0,12381.933638811111,9.359689,710.8148,3468.5903,19320362.0,8.967662,,100.0,354,True,-144.4697,2757.7754,1598.8209,100.0,100,0.4189424,[ 0.013  0.507 -0.535 -0.003 -0.005 -0.076 -0.536 -1.108  0.037  0.  0.   ],65.41127,173.24,,35400,2947745.2,1.0,1,3.826068,-144.4697,9.359689,3703226,888.0061,,23615476000.0,-1.0,1598.8209196070786,1.0,625.7132,-3068663.5,2.0,0.046413735,-18601077000.0
1.0,12436.297215938568,9.359946,632.56287,3780.3574,20508280.0,15.225007,,100.0,355,True,-156.77931,3147.7944,1531.6764,100.0,100,0.4189424,[ 3.960e-03  5.075e-01 -5.360e-01  1.652e-03 -1.493e-04 -6.930e-02 -5.440e-01 -1.106e+00  3.742e-02  0.000e+00  0.000e+00],128.586,165.73,,35500,2663625.5,1.0,1,6.7367415,-156.77931,9.359946,3719799,899.1136,,3955367700000000.0,-1.0,1531.6764564361654,1.0,563.55383,-2807257.5,2.0,0.04567742,-9033219000000.0
1.0,12496.218357086182,9.359895,820.61584,3543.6562,27737356000.0,47685.617,,100.0,356,True,-181.1626,2723.0405,1534.3573,100.0,100,0.4189424,[ 1.543e-02  5.079e-01 -5.367e-01  2.499e-03  7.577e-04 -6.152e-02 -5.510e-01 -1.105e+00  3.742e-02  0.000e+00  0.000e+00],469533.1,167.3,,35600,2691052.0,1.0,1,6410.6113,-181.1626,9.359895,3736529,713.7414,,1.3167511e+24,-1.0,1534.3573150949628,1.0,580.34436,-2817260.5,2.0,0.042691186,-1.44823e+17
1.0,12546.357518434525,9.359954,352.23978,4608.3555,857156500.0,1440.0165,,100.0,357,True,-222.0393,4256.1157,1541.7258,100.0,100,0.4189424,[ 3.078e-03  5.100e-01 -5.378e-01  1.273e-03 -7.363e-04 -7.037e-02 -5.495e-01 -1.104e+00  3.854e-02  0.000e+00  0.000e+00],14478.188,166.75,,35700,2949088.2,1.0,1,184.37424,-222.0393,9.359954,3753204,1189.4861,,13631401000000.0,-1.0,1541.7257950005019,1.0,756.41925,-3162529.0,2.0,0.043843176,-788890450000.0
1.0,12588.415502548218,9.359914,368.96716,4296.723,12915659.0,6.4365315,,100.0,358,True,-178.05823,3927.7559,1523.0797,100.0,100,0.4189424,[ 0.006  0.515 -0.541 -0.007 -0.009 -0.076 -0.53  -1.124  0.039  0.  0.   ],42.60356,164.7,,35800,2721642.5,1.0,1,3.8614712,-178.05823,9.359914,3769674,1154.1125,,1183763700.0,-1.0,1523.0797486760694,1.0,633.93274,-2907192.2,2.0,0.0019390747,-6396868000.0
1.0,12646.069556474686,9.3599415,379.58234,3669.6143,929777700.0,2523.422,,100.0,359,True,-190.1237,3290.032,1651.2322,100.0,100,0.4189424,[ 0.014  0.516 -0.542 -0.015 -0.017 -0.07  -0.533 -1.123  0.039  0.  0.   ],25325.627,178.91,,35900,3134754.2,1.0,1,295.53232,-190.1237,9.3599415,3787565,1271.6499,,15384257000.0,-1.0,1651.2321497264531,1.0,638.89484,-3270094.5,2.0,0.11822359,-17716330000.0
1.0,12702.15383887291,9.359992,455.24,3429.0093,42386964000.0,64418.125,,100.0,360,True,-139.14752,2973.7693,1500.5532,100.0,100,0.4189424,[ 0.006  0.519 -0.543 -0.015 -0.017 -0.082 -0.535 -1.118  0.036  0.  0.   ],403812.78,162.23,,36000,2636517.5,1.0,1,15197.082,-139.14752,9.359992,3803788,1045.3134,,4.2065975e+29,-1.0,1500.5533402158858,1.0,620.36865,-2754691.5,2.0,0.022542719,-7.664524e+19
1.0,12749.541693687439,9.359985,389.77454,3003.7183,13164804.0,14.372439,,100.0,361,True,-144.63385,2613.9438,1289.8865,100.0,100,0.4189424,[-0.006  0.521 -0.545 -0.008 -0.01  -0.108 -0.528 -1.123  0.036  0.  0.   ],122.84936,139.19,,36100,2009244.2,1.0,1,6.019078,-144.63385,9.359985,3817707,900.11194,,373813540000.0,-1.0,1289.886466530976,1.0,587.73895,-2099922.5,2.0,0.35662085,-55453810000.0
