WReturnMean,InitialReturnMean,MaxIW,ReturnMeanIW,StdWReturnMean,MeanEntropy,InitialReturnMax,Iteration,MeanIW,Epsilon,InitialReturnStd,EmpiricalD2Arithmetic,OptimizationReturnMean,EpisodesSoFar,ESSRenyiHarmonic,EmpiricalD2Harmonic,InitialReturnMin,OptimizationReturnMax,ESSRenyiArithmetic,OptimizationReturnMin,InitialBound,MinTargetPdf,VarianceInitializer,Penalization,DivergenceHarmonic,TimeElapsed,EpLenMean,MinIW,LearnableVariance,TimestepsSoFar,StdIW,Weights,Bound,Inner Iteration,MinBehavPdf,EpThisIter,ReturnStepMax,MeanD2-0,ReturnStepMaxmin,EpRewMean
21041566.0,4345.214,3667.9841,3587982600.0,,0.4189424,4999.3467,300,162.12805,1e-07,1469.9249,1.0,4345.214,15000,50.0,1.0,,4999.3467,50.0,,-23082296.0,-234.07103,-1.0,True,563668100000.0,3898.644005060196,434.84,0.14542416,,5059140,566.65045,[ 0.104  0.573 -3.122 -3.452],-1535707300000.0,1,-234.07103,50,10.0,1.0,10.0,4345.21421763232
22814306.0,4641.96,3747.069,2710606000.0,,0.4189424,4999.414,301,110.64609,1e-07,1125.3959,1.0,4631.9795,15050,50.0,1.0,9.979923,4989.434,50.0,,-24855092.0,-243.2954,-1.0,True,1754958200.0,3917.2181396484375,464.44,0.20311894,,5082362,528.8183,[ 0.096  0.634 -3.127 -3.441],-88202710000.0,1,-243.2954,50,10.0,1.0,10.0,4641.959679195615
23613764.0,4776.5776,2353.6743,2835607600.0,,0.4189424,4999.4272,302,113.742874,1e-07,893.34705,1.0,4386.8076,15100,50.0,1.0,389.7707,4609.6567,50.0,,-25654562.0,-242.94923,-1.0,True,593226000.0,3936.9165592193604,477.84,0.085704654,,5106254,363.59824,[ 0.051  0.593 -3.136 -3.453],-52541166000.0,1,-242.94923,50,10.0,1.0,10.0,4776.577865890172
21598878.0,4440.397,2825.4165,2152268300.0,,0.4189424,4999.41,303,87.66428,1e-07,1371.7698,1.0,4420.4346,15150,50.0,1.0,19.962624,4979.4478,50.0,,-23639668.0,-252.74022,-1.0,True,621369300.0,3954.7104239463806,444.36,0.040524803,,5128472,405.94803,[ 0.091  0.637 -3.137 -3.435],-53022860000.0,1,-252.74022,50,10.0,1.0,10.0,4440.396994782271
21604646.0,4446.2344,687800.2,284163300000.0,,0.4189424,4999.4717,304,15688.395,1e-07,1354.8606,1.0,4446.2344,15200,50.0,1.0,,4999.4717,50.0,,-23645480.0,-238.54132,-1.0,True,7.169853e+27,3970.631381750107,444.98,0.1300276,,5150721,96226.56,[ 0.128  0.687 -3.133 -3.443],-1.7280558e+20,1,-238.54132,50,10.0,1.0,10.0,4446.234298898427
15849580.0,3631.4836,429351.75,304436580000.0,,0.4189424,4999.078,305,15987.834,1e-07,1631.5354,1.0,3301.696,15250,50.0,1.0,329.78772,4669.2905,50.0,,-17890086.0,-230.66728,-1.0,True,1.2677806e+28,3983.5058157444,363.84,0.0750226,,5168913,63726.637,[ 0.207  0.773 -3.136 -3.488],-2.297504e+20,1,-230.66728,50,10.0,1.0,10.0,3631.4835907678557
23754084.0,4786.561,1265.959,2176699400.0,,0.4189424,4999.4717,306,99.821785,1e-07,918.10455,1.0,4756.6167,15300,50.0,1.0,29.945053,4969.527,50.0,,-25794922.0,-247.96814,-1.0,True,5768227000000000.0,4003.8835673332214,478.84,0.4250709,,5192855,233.90276,[ 0.092  0.724 -3.149 -3.485],-154999350000000.0,1,-247.96814,50,10.0,1.0,10.0,4786.561287210207
24990600.0,4999.06,58764.473,29949825000.0,,0.4189424,4999.587,307,1198.4576,1e-07,0.31164348,1.0,1.4094238,15350,50.0,1.0,4997.6504,1.9365234,50.0,,-27031532.0,-245.4639,-1.0,True,39560680000.0,4022.9565126895905,500.0,0.09403053,,5217855,8224.0,[ 0.015  0.69  -3.163 -3.394],-435882980000.0,1,-245.4639,50,10.0,1.0,10.0,4999.059870337511
24489508.0,4899.1504,1015169.8,543707920000.0,,0.4189424,4999.413,308,21758.955,1e-07,698.4529,1.0,4889.17,15400,50.0,1.0,9.98052,4989.4326,50.0,,-26530294.0,-234.59102,-1.0,True,1.3365237e+30,4042.7597167491913,490.04,0.15545179,,5242357,142010.73,[ 0.051  0.64  -3.163 -3.382],-2.359287e+21,1,-234.59102,50,10.0,1.0,10.0,4899.150225320709
23435326.0,4788.6597,3732.4607,3137399000.0,,0.4189424,4999.283,309,127.19558,1e-07,709.97504,1.0,3539.2554,15450,50.0,1.0,1249.4045,3749.8787,50.0,,-25476008.0,-245.26187,-1.0,True,1541816300.0,4060.2529695034027,479.18,0.045717865,,5266316,553.8182,[ 0.144  0.686 -3.163 -3.451],-83265740000.0,1,-245.26187,50,10.0,1.0,10.0,4788.659802256417
22503564.0,4582.67,333971.53,375174370000.0,,0.4189424,4999.4307,310,15209.44,1e-07,1225.8473,1.0,4572.69,15500,50.0,1.0,9.979741,4989.4507,50.0,,-24544366.0,-234.73024,-1.0,True,1.367958e+22,4076.3489010334015,458.5,0.047913376,,5289241,54916.016,[ 0.146  0.731 -3.16  -3.407],-2.3868906e+17,1,-234.73024,50,10.0,1.0,10.0,4582.669876962662
24491766.0,4899.1763,309543.12,349690070000.0,,0.4189424,4999.5625,311,13993.335,1e-07,699.88245,1.0,4899.1763,15550,50.0,1.0,,4999.5625,50.0,,-26532682.0,-257.51553,-1.0,True,3.411798e+22,4098.017607212067,490.02,0.3267896,,5313742,48267.29,[ 0.059  0.786 -3.176 -3.339],-3.7697316e+17,1,-257.51553,50,10.0,1.0,10.0,4899.1764933707755
24992154.0,4999.216,259075.34,186609300000.0,,0.4189424,4999.5312,312,7467.308,1e-07,0.18157619,1.0,0.5766797,15600,50.0,1.0,4998.6387,0.8925781,50.0,,-27033052.0,-235.1314,-1.0,True,5.781309e+18,4118.240906715393,500.0,0.36357135,,5338742,36740.35,[ 0.043  0.874 -3.177 -3.252],-4907299700000000.0,1,-235.1314,50,10.0,1.0,10.0,4999.215340807085
24992834.0,4999.2837,252711.16,239573910000.0,,0.4189424,4999.6553,313,9586.991,1e-07,0.23473142,1.0,0.74194336,15650,50.0,1.0,4998.5415,1.1137695,50.0,,-27033832.0,-246.90076,-1.0,True,7.3986064e+20,4137.307279825211,500.0,0.22006002,,5363742,39267.17,[ 0.058  0.967 -3.169 -3.169],-5.5515124e+16,1,-246.90076,50,10.0,1.0,10.0,4999.283420234964
24992366.0,4999.2363,41647.367,70438480000.0,,0.4189424,4999.5547,314,2818.3806,1e-07,0.26710358,1.0,0.8582715,15700,50.0,1.0,4998.3784,1.1762695,50.0,,-27033284.0,-249.08905,-1.0,True,4.064198e+19,4157.2433297634125,500.0,0.083949566,,5388742,7204.257,[ 0.054  0.866 -3.173 -3.242],-1.3010885e+16,1,-249.08905,50,9.999999,1.0,9.999999,4999.236676625139
24991786.0,4999.1787,605.9511,914821700.0,,0.4189424,4999.561,315,36.610355,1e-07,0.26668012,1.0,0.9174121,15750,50.0,1.0,4998.261,1.2998047,50.0,,-27032708.0,-241.48392,-1.0,True,450550460000.0,4178.408675670624,500.0,0.17397557,,5413742,98.40366,[ 0.119  0.946 -3.176 -3.172],-1370818000000.0,1,-241.48392,50,10.0,1.0,10.0,4999.178666435234
24493530.0,4899.353,4349287.0,2263034400000.0,,0.4189424,4999.626,316,90559.76,1e-07,699.90765,1.0,4899.353,15800,50.0,1.0,,4999.626,50.0,,-26534510.0,-251.81999,-1.0,True,1.3127859e+16,4197.37607049942,490.02,0.03237038,,5438243,608625.5,[ 0.006  0.997 -3.181 -3.192],-236107090000000.0,1,-251.81999,50,10.0,1.0,10.0,4899.353072592287
24993310.0,4999.331,4634269000.0,2397935500000000.0,,0.4189424,4999.5684,317,95945380.0,1e-07,0.18226281,1.0,0.5778613,15850,50.0,1.0,4998.753,0.8154297,50.0,,-27034240.0,-244.7831,-1.0,True,9.155529e+32,4216.304451465607,500.0,0.049153,,5463243,648605440.0,[-0.017  0.889 -3.185 -3.25 ],-6.175344e+22,1,-244.7831,50,10.0,1.0,10.0,4999.330816606449
24993668.0,4999.3667,261697.64,133814130000.0,,0.4189424,4999.593,318,5353.7324,1e-07,0.13213028,1.0,0.3473828,15900,50.0,1.0,4999.0195,0.5732422,50.0,,-27034616.0,-243.47243,-1.0,True,351429560000.0,4234.457140445709,500.0,0.0037802225,,5488243,36621.99,[ 0.04   0.953 -3.18  -3.158],-1343695500000.0,1,-243.47243,50,10.0,1.0,10.0,4999.36689420767
24494460.0,4904.506,178822.1,92633235000.0,,0.4189424,4999.539,319,3707.0215,1e-07,663.53674,1.0,4644.7573,15950,50.0,1.0,259.74878,4739.79,50.0,,-26535366.0,-248.71425,-1.0,True,3037993400000.0,4251.976232290268,490.54,0.2018029,,5512770,25018.71,[ 0.104  0.956 -3.197 -3.052],-3649828300000.0,1,-248.71425,50,10.0,1.0,10.0,4904.506058601265
23503972.0,4720.359,117902.38,67579703000.0,,0.4189424,4999.634,320,2705.4575,1e-07,1105.5219,1.0,4720.359,16000,50.0,1.0,,4999.634,50.0,,-25544952.0,-242.67873,-1.0,True,1.0437099e+17,4268.45024895668,472.18,0.07753648,,5536379,16483.42,[ 0.175  0.855 -3.199 -3.073],-659424650000000.0,1,-242.67873,50,10.0,1.0,10.0,4720.35933326399
24492340.0,4899.4336,4456.4136,6915675000.0,,0.4189424,4999.6025,321,276.73175,1e-07,698.4933,1.0,4889.452,16050,50.0,1.0,9.980746,4989.6216,50.0,,-26533300.0,-243.18307,-1.0,True,2.1609832e+17,4287.964401245117,490.04,0.18309431,,5560881,689.5674,[ 0.121  0.966 -3.22  -3.07 ],-948755260000000.0,1,-243.18307,50,10.0,1.0,10.0,4899.433435151881
23699430.0,4769.9404,1925.0035,1836986000.0,,0.4189424,4999.5234,322,75.66362,1e-07,973.18896,1.0,4739.995,16100,50.0,1.0,29.945156,4969.578,50.0,,-25740320.0,-237.24202,-1.0,True,83081880000000.0,4306.408460378647,477.14,0.24915528,,5584738,293.3768,[ 0.171  0.861 -3.209 -3.114],-18604053000000.0,1,-237.24202,50,10.0,1.0,10.0,4769.940519586111
24492934.0,4899.293,224937.5,233792570000.0,,0.4189424,4999.6035,323,9354.581,1e-07,699.89905,1.0,4899.293,16150,50.0,1.0,,4999.6035,50.0,,-26533892.0,-243.79776,-1.0,True,6.1148976e+18,4325.892347812653,490.02,0.055859357,,5609239,42805.645,[ 0.05   0.832 -3.222 -3.119],-5047080500000000.0,1,-243.79776,50,10.0,1.0,10.0,4899.293301698739
23493980.0,4699.797,304.40326,518153760.0,,0.4189424,4999.643,324,20.801512,1e-07,1185.7024,1.0,4699.797,16200,50.0,1.0,,4999.643,50.0,,-25534970.0,-238.59189,-1.0,True,132535900.0,4343.758152008057,470.1,0.04336546,,5632744,48.653683,[ 0.076  0.927 -3.215 -3.043],-24014434000.0,1,-238.59189,50,10.0,1.0,10.0,4699.796827463113
24492808.0,4899.48,94763.25,101224505000.0,,0.4189424,4999.6084,325,4050.6394,1e-07,698.49976,1.0,4889.4985,16250,50.0,1.0,9.9817915,4989.6265,50.0,,-26533772.0,-241.38147,-1.0,True,1.2258738e+23,4361.274441480637,490.04,0.06512311,,5657246,14795.217,[ 0.099  0.813 -3.253 -3.016],-7.1457735e+17,1,-241.38147,50,10.0,1.0,10.0,4899.480154589028
24453780.0,4901.8613,1367548300.0,690285730000000.0,,0.4189424,4999.5186,326,27629348.0,1e-07,652.33105,1.0,4562.097,16300,50.0,1.0,339.76416,4659.7544,50.0,,-26494668.0,-257.48743,-1.0,True,3.628958e+31,4380.172091245651,490.32,0.13237384,,5681762,191420690.0,[ 0.174  0.619 -3.241 -2.878],-1.2294242e+22,1,-257.48743,50,10.0,1.0,10.0,4901.861358981423
24519022.0,4922.554,869.38995,1673640100.0,,0.4189424,4999.5283,327,67.003334,1e-07,536.17487,1.0,3753.2236,16350,50.0,1.0,1169.3303,3830.198,50.0,,-26559922.0,-254.51509,-1.0,True,49346187000.0,4397.029535293579,492.36,0.15940069,,5706380,189.48814,[ 0.177  0.732 -3.249 -2.826],-455029500000.0,1,-254.51509,50,10.0,1.0,10.0,4922.554202269229
23826708.0,4815.44,4099515.8,2336924600000.0,,0.4189424,4999.58,328,93593.74,1e-07,798.90326,1.0,4815.44,16400,50.0,1.0,,4999.58,50.0,,-25867648.0,-243.24533,-1.0,True,1.5511474e+26,4416.104182958603,481.72,0.4389122,,5730466,573356.2,[ 0.255  0.739 -3.241 -2.728],-2.5418387e+19,1,-243.24533,50,10.0,1.0,10.0,4815.439812872829
24024830.0,4829.0957,508.4278,1595791900.0,,0.4189424,4999.4683,329,63.867706,1e-07,839.44604,1.0,4609.2676,16450,50.0,1.0,219.82832,4779.64,50.0,,-26065684.0,-239.76994,-1.0,True,10442804000.0,4436.007604837418,483.04,0.03324945,,5754618,104.6018,[ 0.285  0.823 -3.234 -2.641],-210145970000.0,1,-239.76994,50,10.0,1.0,10.0,4829.095209020527
19314498.0,4121.991,4770347.5,6638308000000.0,,0.4189424,4999.368,330,299109.2,1e-07,1524.3649,1.0,3852.1538,16500,50.0,1.0,269.83722,4729.531,50.0,,-21355262.0,-251.13893,-1.0,True,1.097709e+31,4453.438169956207,412.66,0.039452177,,5775251,858360.7,[ 0.449  0.829 -3.387 -2.753],-6.7612693e+21,1,-251.13893,50,10.0,1.0,10.0,4121.991180533742
24992942.0,4999.2944,19022422000.0,1.03471e+16,,0.4189424,4999.549,331,414008640.0,1e-07,0.17083147,1.0,0.36610353,16550,50.0,1.0,4998.928,0.62060547,50.0,,-27033862.0,-252.48181,-1.0,True,2.3128028e+33,4473.06047129631,500.0,0.7589744,,5800251,2667660800.0,[ 0.236  0.821 -3.441 -2.634],-9.814887e+22,1,-252.48181,50,10.0,1.0,10.0,4999.29429765182
21761686.0,4472.587,437.86435,635409660.0,,0.4189424,4999.4297,332,26.114286,1e-07,1325.7638,1.0,4472.587,16600,50.0,1.0,,4999.4297,50.0,,-23802498.0,-235.85649,-1.0,True,6540204000.0,4488.205370903015,447.54,0.11892741,,5822628,74.17058,[ 0.366  0.768 -3.433 -2.841],-165676070000.0,1,-235.85649,50,10.0,1.0,10.0,4472.587376223429
19298694.0,4203.803,1456739.8,882047200000.0,,0.4189424,4999.375,333,35585.188,1e-07,1275.4342,1.0,3544.2322,16650,50.0,1.0,659.5714,4339.8037,50.0,,-21339460.0,-245.5672,-1.0,True,1.3864089e+26,4504.684805631638,420.88,0.068737544,,5843672,206612.61,[ 0.381  0.713 -3.434 -2.866],-2.4028764e+19,1,-245.5672,50,10.0,1.0,10.0,4203.803278049544
23800956.0,4824.789,968.69135,738226400.0,,0.4189424,4999.655,334,40.30044,1e-07,722.75006,1.0,4445.1333,16700,50.0,1.0,379.65585,4619.999,50.0,,-25841952.0,-236.37964,-1.0,True,2364240100.0,4524.97326874733,482.7,0.05107517,,5867807,141.57338,[ 0.288  0.634 -3.457 -2.864],-99976730000.0,1,-236.37964,50,10.0,1.0,10.0,4824.788996809611
23236192.0,4761.3657,46155284.0,26390422000000.0,,0.4189424,4999.344,335,1126680.1,1e-07,752.056,1.0,3992.0276,16750,50.0,1.0,769.3385,4230.006,50.0,,-25276936.0,-239.98424,-1.0,True,3.1023474e+31,4543.979881763458,476.42,0.35254678,,5891628,6528021.0,[ 0.286  0.577 -3.453 -2.889],-1.1366471e+22,1,-239.98424,50,10.0,1.0,10.0,4761.365712973805
24990038.0,4999.004,7376.1406,11218509000.0,,0.4189424,4999.4473,336,449.00714,1e-07,0.40898594,1.0,1.7001172,16800,50.0,1.0,4997.3037,2.1435547,50.0,,-27030866.0,-239.0848,-1.0,True,1.5455473e+31,4564.4209570884705,500.0,0.055249024,,5916628,1375.2565,[ 0.175  0.522 -3.464 -2.901],-8.0230496e+21,1,-239.0848,50,10.0,1.0,10.0,4999.003815306256
18738838.0,4101.666,31759.156,10381187000.0,,0.4189424,4999.3193,337,694.2481,1e-07,1383.899,1.0,3622.0913,16850,50.0,1.0,479.5746,4519.7446,50.0,,-20779556.0,-239.48976,-1.0,True,1260140200.0,4579.035352230072,410.72,0.13673848,,5937164,4442.0513,[ 0.234  0.42  -3.45  -2.86 ],-82822370000.0,1,-239.48976,50,10.0,1.0,10.0,4101.665832010227
24118644.0,4864.8857,9582993.0,5119650000000.0,,0.4189424,4999.5234,338,244740.52,1e-07,671.96466,1.0,3915.4268,16900,50.0,1.0,949.4586,4050.065,50.0,,-26159536.0,-244.52615,-1.0,True,2.5901319e+26,4599.459635972977,486.62,0.106453046,,5961495,1380535.0,[ 0.181  0.448 -3.46  -2.845],-3.2845251e+19,1,-244.52615,50,10.0,1.0,10.0,4864.885365671332
24993816.0,4999.3813,1111480.6,906873140000.0,,0.4189424,4999.6094,339,36285.25,1e-07,0.13162942,1.0,0.40496093,16950,50.0,1.0,4998.9766,0.6328125,50.0,,-27034776.0,-233.64381,-1.0,True,9.7807524e+27,4618.999896764755,500.0,0.019994,,5986495,160665.06,[ 0.068  0.476 -3.474 -2.802],-2.018425e+20,1,-233.64381,50,10.0,1.0,10.0,4999.381560603413
24493264.0,4899.326,179374.14,114953950000.0,,0.4189424,4999.587,340,4599.486,1e-07,699.9038,1.0,4899.326,17000,50.0,1.0,,4999.587,50.0,,-26534210.0,-239.49985,-1.0,True,4.5792583e+19,4638.293254613876,490.02,0.27193695,,6010996,25339.78,[ 0.151  0.556 -3.472 -2.754],-1.3810959e+16,1,-239.49985,50,10.0,1.0,10.0,4899.326314214864
24031994.0,4835.0566,60818276.0,30404403000000.0,,0.4189424,4999.629,341,1218014.4,1e-07,808.8398,1.0,4405.3877,17050,50.0,1.0,429.66937,4569.9595,50.0,,-26072972.0,-225.22525,-1.0,True,3.1491742e+22,4656.613568305969,483.64,0.044016115,,6035178,8514325.0,[ 0.189  0.458 -3.478 -2.822],-3.622136e+17,1,-225.22525,50,10.0,1.0,10.0,4835.056664189135
24993342.0,4999.334,184778430.0,99445240000000.0,,0.4189424,4999.6387,342,3978774.5,1e-07,0.15446012,1.0,0.3516406,17100,50.0,1.0,4998.9824,0.65625,50.0,,-27034328.0,-251.6842,-1.0,True,2.4568789e+26,4677.0208258628845,500.0,0.16847889,,6060178,25896232.0,[ 0.09   0.418 -3.484 -2.758],-3.199078e+19,1,-251.6842,50,10.0,1.0,10.0,4999.333992264141
24002690.0,4814.305,25143.502,23261166000.0,,0.4189424,4999.5347,343,934.5474,1e-07,908.3814,1.0,4814.305,17150,50.0,1.0,,4999.5347,50.0,,-26043590.0,-248.31825,-1.0,True,3.2172686e+17,4695.244073629379,481.56,0.09134077,,6084256,3928.912,[ 0.19   0.491 -3.478 -2.774],-1157619700000000.0,1,-248.31825,50,10.0,1.0,10.0,4814.305105357313
24993756.0,4999.3755,1569.4648,3602056000.0,,0.4189424,4999.6426,344,144.12599,1e-07,0.15797009,1.0,0.56433594,17200,50.0,1.0,4998.8115,0.8310547,50.0,,-27034746.0,-250.97093,-1.0,True,1.7731206e+17,4711.8058116436005,500.0,0.12246316,,6109256,335.06528,[ 0.086  0.515 -3.498 -2.837],-859415640000000.0,1,-250.97093,50,10.0,1.0,10.0,4999.37584500179
24493932.0,4899.593,12280.919,14370919000.0,,0.4189424,4999.6475,345,575.0419,1e-07,698.51605,1.0,4889.6123,17250,50.0,1.0,9.980658,4989.667,50.0,,-26534928.0,-250.48067,-1.0,True,61609196000000.0,4728.505807638168,490.04,0.13150814,,6133758,2122.2146,[ 0.106  0.637 -3.51  -2.854],-16034127000000.0,1,-250.48067,50,10.0,1.0,10.0,4899.592685774227
24494834.0,4899.4834,100594210.0,51677206000000.0,,0.4189424,4999.632,346,2067533.5,1e-07,699.9262,1.0,4899.4834,17300,50.0,1.0,,4999.632,50.0,,-26535816.0,-242.8713,-1.0,True,1.4179496e+32,4746.120495080948,490.02,0.30550444,,6158259,14077484.0,[ 2.134e-03  6.750e-01 -3.508e+00 -2.796e+00],-2.4303052e+22,1,-242.8713,50,10.0,1.0,10.0,4899.483377172671
24994396.0,4999.4395,243495230.0,321405120000000.0,,0.4189424,4999.665,347,12859471.0,1e-07,0.12943274,1.0,0.33453125,17350,50.0,1.0,4999.105,0.5600586,50.0,,-27035408.0,-251.88707,-1.0,True,2.6775925e+34,4766.251261949539,500.0,1.6371894,,6183259,45979590.0,[ 0.057  0.752 -3.507 -2.715],-3.3397074e+23,1,-251.88707,50,10.0,1.0,10.0,4999.4395622090715
24993618.0,4999.3613,166609.33,83533270000.0,,0.4189424,4999.585,348,3342.1243,1e-07,0.17067422,1.0,0.55104494,17400,50.0,1.0,4998.8105,0.77441406,50.0,,-27034558.0,-251.67212,-1.0,True,289508300000.0,4787.669192314148,500.0,0.024924736,,6208259,23323.912,[ 0.046  0.7   -3.485 -2.958],-1181660900000.0,1,-251.67212,50,10.0,1.0,10.0,4999.3616452223405
24993314.0,4999.3315,36113.258,37834625000.0,,0.4189424,4999.6094,349,1513.7792,1e-07,0.17394426,1.0,0.4857031,17450,50.0,1.0,4998.8457,0.7636719,50.0,,-27034278.0,-251.1455,-1.0,True,3.1194457e+16,4807.1003251075745,500.0,0.007986872,,6233259,5608.21,[ 0.1    0.723 -3.478 -2.938],-360504620000000.0,1,-251.1455,50,10.0,1.0,10.0,4999.33134089666
24993576.0,4999.3574,1015572.5,719555100000.0,,0.4189424,4999.6445,350,28788.732,1e-07,0.17708632,1.0,0.57336915,17500,50.0,1.0,4998.784,0.86035156,50.0,,-27034572.0,-241.2315,-1.0,True,4.6115735e+25,4827.890424728394,500.0,0.074184775,,6258259,144907.88,[ 0.155  0.813 -3.471 -2.872],-1.3859809e+19,1,-241.2315,50,10.0,1.0,10.0,4999.357558837543
18578688.0,3950.5361,2809.6814,2045899500.0,,0.4189424,4999.443,351,91.486305,1e-07,1723.9347,1.0,3950.5361,17550,50.0,1.0,,4999.443,50.0,,-20619508.0,-241.85913,-1.0,True,1360801300000.0,4844.08752155304,395.48,0.08954949,,6278033,393.26053,[ 0.402  0.815 -3.475 -2.912],-2382692600000.0,1,-241.85913,50,10.0,1.0,10.0,3950.5365049639922
23480700.0,4742.6357,1293044.1,922570200000.0,,0.4189424,4999.579,352,39402.824,1e-07,994.0349,1.0,4742.6357,17600,50.0,1.0,,4999.579,50.0,,-25521640.0,-244.89566,-1.0,True,1.6845216e+26,4860.359626054764,474.44,0.03469551,,6301755,185350.34,[ 0.336  0.909 -3.494 -2.957],-2.6488634e+19,1,-244.89566,50,10.0,1.0,10.0,4742.635690518706
24601062.0,4945.9414,183953.17,146026800000.0,,0.4189424,4999.63,353,5852.5757,1e-07,372.45535,1.0,2607.1865,17650,50.0,1.0,2338.7551,2660.8748,50.0,,-26642044.0,-242.85345,-1.0,True,1.103918e+18,4878.524746894836,494.7,0.036649115,,6326490,26426.59,[ 0.331  1.003 -3.492 -2.876],-2144509800000000.0,1,-242.85345,50,10.0,1.0,10.0,4945.941732068641
23992878.0,4799.4873,27900.201,44623094000.0,,0.4189424,4999.675,354,1785.4716,1e-07,978.6731,1.0,4799.4873,17700,50.0,1.0,,4999.675,50.0,,-26033900.0,-240.05806,-1.0,True,2.2564045e+17,4893.852245569229,480.06,0.057015,,6350493,5180.5933,[ 0.27   1.078 -3.5   -2.797],-969541400000000.0,1,-240.05806,50,10.0,1.0,10.0,4799.487162553455
23992308.0,4799.43,715650400.0,359791900000000.0,,0.4189424,4999.6133,355,14399604.0,1e-07,978.66156,1.0,4799.43,17750,50.0,1.0,,4999.6133,50.0,,-26033276.0,-257.16916,-1.0,True,5.3855733e+33,4910.239323616028,480.06,0.69464105,,6374496,100179380.0,[ 0.296  1.003 -3.503 -2.894],-1.4977632e+23,1,-257.16916,50,10.0,1.0,10.0,4799.430172939812
24993926.0,4999.3926,4158.6543,14311128000.0,,0.4189424,4999.6323,356,572.57294,1e-07,0.1265064,1.0,0.31065428,17800,50.0,1.0,4999.082,0.55029297,50.0,,-27034910.0,-249.22136,-1.0,True,3774311300000.0,4926.811075210571,500.0,2.0574474,,6399496,1050.3923,[ 0.102  0.98  -3.529 -3.047],-3979367700000.0,1,-249.22136,50,10.0,1.0,10.0,4999.392693254001
24493140.0,4899.3145,182.00061,284257500.0,,0.4189424,4999.581,357,11.394585,1e-07,699.90204,1.0,4899.3145,17850,50.0,1.0,,4999.581,50.0,,-26534078.0,-250.54796,-1.0,True,217525060000.0,4941.049763679504,490.02,0.008737932,,6423997,26.885145,[ 0.137  1.051 -3.589 -3.276],-952151100000.0,1,-250.54796,50,10.0,1.0,10.0,4899.314128306924
23994636.0,4799.464,2669.1794,3879582200.0,,0.4189424,4999.6074,358,155.25912,1e-07,979.6864,1.0,4799.464,17900,50.0,1.0,,4999.6074,50.0,,-26035600.0,-240.17973,-1.0,True,6.979644e+27,4956.287452459335,480.04,0.002755056,,6447999,405.544,[ 0.021  1.04  -3.573 -3.234],-1.7050723e+20,1,-240.17973,50,10.0,1.0,10.0,4799.463601501914
21552766.0,4510.7134,14133.525,10130295000.0,,0.4189424,4999.5923,359,621.55896,1e-07,1098.2844,1.0,4510.7134,17950,50.0,1.0,,4999.5923,50.0,,-23593712.0,-232.34906,-1.0,True,9.611195e+19,4970.014449834824,451.42,0.029516771,,6470570,2070.822,[-0.067  0.962 -3.598 -3.267],-2.0008408e+16,1,-232.34906,50,10.0,1.0,10.0,4510.713613600708
24494344.0,4899.634,32543.074,21194727000.0,,0.4189424,4999.6265,360,848.03,1e-07,698.5217,1.0,4889.652,18000,50.0,1.0,9.981881,4989.6445,50.0,,-26535316.0,-245.10466,-1.0,True,43476415000000.0,4987.883418083191,490.04,0.09374974,,6495072,4575.095,[-0.021  0.932 -3.6   -3.297],-13478444000000.0,1,-245.10466,50,10.0,1.0,10.0,4899.633780934071
24993726.0,4999.3726,281266.56,156336500000.0,,0.4189424,4999.587,361,6255.408,1e-07,0.15265746,1.0,0.35050783,18050,50.0,1.0,4999.022,0.5649414,50.0,,-27034668.0,-254.00003,-1.0,True,2.6773568e+16,5004.731130361557,500.0,0.12544766,,6520072,39337.004,[ 0.03   0.914 -3.609 -3.268],-334101980000000.0,1,-254.00003,50,10.0,1.0,10.0,4999.372484925127
24993772.0,4999.377,6736.374,11699336000.0,,0.4189424,4999.5967,362,468.1003,1e-07,0.12299063,1.0,0.21804687,18100,50.0,1.0,4999.159,0.4375,50.0,,-27034724.0,-231.55017,-1.0,True,23741299000.0,5019.972461938858,500.0,0.29741824,,6545072,1326.6791,[ 0.071  1.006 -3.607 -3.194],-326167360000.0,1,-231.55017,50,10.0,1.0,10.0,4999.377124386211
24993834.0,4999.3833,759137100.0,385409330000000.0,,0.4189424,4999.619,363,15420792.0,1e-07,0.14917591,1.0,0.40450194,18150,50.0,1.0,4998.979,0.6401367,50.0,,-27034808.0,-252.82843,-1.0,True,3.7099798e+24,5037.396126508713,500.0,1.6115612,,6570072,106250860.0,[ 0.123  1.048 -3.598 -3.088],-3.9314844e+18,1,-252.82843,50,10.0,1.0,10.0,4999.38347019827
24994336.0,4999.4336,5768673300.0,5808745000000000.0,,0.4189424,4999.635,364,232407870.0,1e-07,0.13163535,1.0,0.5144629,18200,50.0,1.0,4998.919,0.7158203,50.0,,-27035324.0,-242.7393,-1.0,True,7.193887e+33,5055.65226316452,500.0,0.3080697,,6595072,1076181000.0,[ 0.109  1.035 -3.595 -2.839],-1.7310625e+23,1,-242.7393,50,10.0,1.0,10.0,4999.433427163891
