EpLenMean,StdIW,MinBehavPdf,Penalization,MeanIW,DivergenceHarmonic,TimestepsSoFar,ESSRenyiArithmetic,MinTargetPdf,MinIW,OptimizationReturnMax,WReturnMean,TimeElapsed,InitialReturnMean,InitialReturnStd,MeanEntropy,MeanD2-0,Bound,InitialReturnMax,VarianceInitializer,ReturnMeanIW,Iteration,Epsilon,EmpiricalD2Arithmetic,EpisodesSoFar,ESSRenyiHarmonic,InitialReturnMin,StdWReturnMean,MaxIW,OptimizationReturnMin,EpThisIter,OptimizationReturnMean,InitialBound,EmpiricalD2Harmonic,EpRewMean,ReturnStepMax,Inner Iteration,Weights,LearnableVariance,ReturnStepMaxmin
479.38,30402.4,-239.75163,True,9600.654,1.038954e+17,17686491,50.0,-239.75163,0.04443247,4899.582,23788864.0,41990.00195169449,4792.5005,905.98236,0.4189424,1.0,-658058300000000.0,4999.502,-1.0,239935240000.0,801,1.0,1.0,40050,50.0,99.91975,,177891.34,,50,4692.5806,-25829750.0,1.0,4792.50041788839,10.0,1,[ 0.211  1.864 -4.318 -2.263],,10.0
446.46,36072564.0,-245.38133,True,5346435.5,4.8842565e+30,17708814,50.0,-245.38133,1.3616065,4999.3916,21865240.0,42044.66159629822,4462.3354,1397.4255,0.4189424,1.0,-4.510118e+21,4999.3916,-1.0,133578330000000.0,802,1.0,1.0,40100,50.0,,,257802990.0,,50,4462.3354,-23906032.0,1.0,4462.335848145078,10.0,1,[ 0.253  1.958 -4.308 -2.192],,10.0
440.34,1859079.2,-260.4863,True,347233.12,2.382593e+27,17730831,50.0,-260.4863,0.005335037,4899.564,21110858.0,42093.54314184189,4400.3496,1322.0365,0.4189424,1.0,-9.961514e+19,4999.459,-1.0,8627871500000.0,803,1.0,1.0,40150,50.0,99.89491,,13109195.0,,50,4300.4546,-23151704.0,1.0,4400.349702458044,10.0,1,[-0.152  1.836 -4.383 -1.935],,10.0
489.32,3369867.0,-243.3224,True,524805.3,1.0350977e+35,17755297,50.0,-243.3224,0.014750753,4989.5815,24416718.0,42150.27755403519,4891.716,698.45325,0.4189424,1.0,-6.566126e+23,4999.5635,-1.0,13020318000000.0,804,1.0,1.0,40200,50.0,9.98209,,24070330.0,,50,4881.7334,-26457656.0,1.0,4891.715657485819,10.0,1,[-0.154  1.765 -4.4   -2.037],,10.0
490.04,1059.4847,-242.55067,True,505.31155,7.911038e+21,17779799,50.0,-242.55067,0.052500643,4989.6323,24494272.0,42199.52065491676,4899.6265,698.5208,0.4189424,1.0,-1.8152813e+17,4999.6133,-1.0,12628686000.0,805,1.0,1.0,40250,50.0,9.981025,,4761.9585,,50,4889.6455,-26535250.0,1.0,4899.626591361171,10.0,1,[-0.08   1.693 -4.392 -2.107],,10.0
494.98,3068.8538,-238.11327,True,554.0203,20424300000000.0,17804548,50.0,-238.11327,0.25316387,930.0845,24519594.0,42247.67524981499,4948.304,184.0718,0.4189424,1.0,-9237110000000.0,4999.668,-1.0,13302496000.0,806,1.0,1.0,40300,50.0,4069.5835,,21832.389,,50,878.72046,-26560618.0,1.0,4948.303993843686,10.0,1,[-0.164  1.654 -4.417 -2.187],,10.0
490.02,9534.129,-251.11537,True,2421.6157,396025000000000.0,17829049,50.0,-251.11537,0.12328061,4999.6514,24495216.0,42300.461681842804,4899.5215,699.93164,0.4189424,1.0,-40676340000000.0,4999.6514,-1.0,60529304000.0,807,1.0,1.0,40350,50.0,,,53354.02,,50,4899.5215,-26536226.0,1.0,4899.5214859499865,10.0,1,[-0.113  1.634 -4.416 -2.218],,10.0
486.9,118.02659,-238.9358,True,36.53036,7612302000000000.0,17853394,50.0,-238.9358,0.07019817,4999.6074,24204788.0,42353.666031360626,4867.228,717.55206,0.4189424,1.0,-178068200000000.0,4999.6074,-1.0,909082560.0,808,1.0,1.0,40400,50.0,,,646.92413,,50,4867.228,-26245760.0,1.0,4867.22789217831,10.0,1,[-0.15   1.709 -4.418 -2.125],,10.0
490.62,73709.484,-248.45723,True,20427.66,1.12573535e+23,17877925,50.0,-248.45723,0.53580076,770.1177,24087452.0,42404.953464984894,4903.636,204.46161,0.4189424,1.0,-6.847646e+17,4999.588,-1.0,450323940000.0,809,1.0,1.0,40450,50.0,4229.47,,360393.72,,50,674.166,-26128408.0,1.0,4903.63624544814,10.0,1,[-0.204  1.725 -4.415 -2.099],,10.0
487.08,1191.6307,-243.93756,True,188.83568,1.69775e+16,17902279,50.0,-243.93756,0.095208645,4989.6494,24209976.0,42452.81791472435,4869.5137,705.55865,0.4189424,1.0,-265934480000000.0,4999.63,-1.0,4715464700.0,810,1.0,1.0,40500,50.0,9.980659,,8525.976,,50,4859.533,-26250966.0,1.0,4869.513600383816,10.0,1,[-0.148  1.647 -4.416 -2.179],,10.0
481.22,6615.8774,-239.15161,True,1975.7167,41400985000000.0,17926340,50.0,-239.15161,0.055711247,1530.094,23273974.0,42507.94082188606,4809.3027,380.24155,0.4189424,1.0,-13172548000000.0,4999.673,-1.0,40185950000.0,811,1.0,1.0,40550,50.0,3469.5789,,36837.89,,50,1339.7234,-25315000.0,1.0,4809.302460805202,10.0,1,[-0.206  1.659 -4.421 -2.16 ],,10.0
489.54,17.19577,-238.98032,True,9.71632,863217660.0,17950817,50.0,-238.98032,0.010925092,4999.6426,24443858.0,42556.9336540699,4894.292,699.8311,0.4189424,1.0,-60206146000.0,4999.6426,-1.0,241892100.0,812,1.0,1.0,40600,50.0,,,86.20482,,50,4894.292,-26484860.0,1.0,4894.292151026796,10.0,1,[-0.158  1.692 -4.42  -2.137],,10.0
478.64,703.9811,-241.7209,True,190.20526,1.1882475e+16,17974749,50.0,-241.7209,0.15761574,4999.6396,23433304.0,42605.93816971779,4783.9155,739.90485,0.4189424,1.0,-222481180000000.0,4999.6396,-1.0,4150208000.0,813,1.0,1.0,40650,50.0,,,4460.4956,,50,4783.9155,-25474302.0,1.0,4783.9153075812965,10.0,1,[-0.192  1.651 -4.427 -2.169],,10.0
440.42,86060630.0,-239.75407,True,15433743.0,1.1027567e+27,17996770,50.0,-239.75407,0.12741539,4999.6455,20113014.0,42643.8902695179,4398.168,877.00024,0.4189424,1.0,-6.7775797e+19,4999.6455,-1.0,306886700000000.0,814,1.0,1.0,40700,50.0,,,608719200.0,,50,4398.168,-22154012.0,1.0,4398.168338473723,10.0,1,[-0.252  1.655 -4.421 -2.185],,10.0
488.74,44168.742,-238.14613,True,11452.742,8.429288e+20,18021207,50.0,-238.14613,0.025383003,1170.0889,23956424.0,42688.37432694435,4884.9546,306.01257,0.4189424,1.0,-5.925619e+16,4999.6665,-1.0,250631490000.0,815,1.0,1.0,40750,50.0,3829.5776,,263211.44,,50,1055.3771,-25997444.0,1.0,4884.954667850649,10.0,1,[-0.175  1.602 -4.418 -2.268],,10.0
500.0,1517507.5,-252.41841,True,360052.0,4.5598834e+35,18046207,50.0,-252.41841,0.006099873,0.3149414,24994754.0,42743.166367292404,4999.475,0.088353574,0.4189424,1.0,-1.3781627e+24,4999.593,-1.0,8999482000000.0,816,1.0,1.0,40800,50.0,4999.278,,9935888.0,,50,0.19764648,-27035716.0,1.0,4999.475500126017,10.0,1,[-0.137  1.695 -4.406 -2.195],,10.0
500.0,2.9645786,-235.18285,True,2.7373533,90558650000000.0,18071207,50.0,-235.18285,0.16369449,0.34960938,24994974.0,42797.47301673889,4999.4976,0.070218004,0.4189424,1.0,-19422513000000.0,4999.6807,-1.0,68419940.0,817,1.0,1.0,40850,50.0,4999.331,,13.417061,,50,0.16629882,-27036008.0,1.0,4999.497314758031,10.0,1,[-0.063  1.625 -4.414 -2.266],,10.0
480.06,226.55432,-243.7938,True,57.58574,29179356000000.0,18095210,50.0,-243.7938,0.11014775,4999.6553,23995284.0,42846.976665496826,4799.728,978.7222,0.4189424,1.0,-11026280000000.0,4999.6553,-1.0,1438436900.0,818,1.0,1.0,40900,50.0,,,1396.8484,,50,4799.728,-26036294.0,1.0,4799.727899141814,10.0,1,[-0.122  1.632 -4.397 -2.259],,10.0
490.04,8131.948,-244.71297,True,1540.3723,9065862000000.0,18119712,50.0,-244.71297,0.02073661,4989.679,24494828.0,42901.84105467796,4899.682,698.52893,0.4189424,1.0,-6183754000000.0,4999.659,-1.0,38501190000.0,819,1.0,1.0,40950,50.0,9.979763,,58164.984,,50,4889.7017,-26535844.0,1.0,4899.682129980943,10.0,1,[-0.075  1.665 -4.394 -2.235],,10.0
489.78,11654.291,-242.1653,True,1750.1282,6.4541007e+33,18144201,50.0,-242.1653,0.22213142,4989.579,24466484.0,42952.060178756714,4896.808,698.3939,0.4189424,1.0,-1.6395911e+23,4999.5586,-1.0,43740750000.0,820,1.0,1.0,41000,50.0,9.979614,,83259.03,,50,4886.8286,-26507416.0,1.0,4896.808079282328,10.0,1,[-0.047  1.709 -4.379 -2.122],,10.0
488.62,9832.6045,-241.72679,True,1725.5713,1.5220388e+19,18168632,50.0,-241.72679,0.17825356,4999.5396,24361952.0,43006.06999754906,4885.1855,704.9209,0.4189424,1.0,-7962136000000000.0,4999.5396,-1.0,42267410000.0,821,1.0,1.0,41050,50.0,,,70096.164,,50,4885.1855,-26402870.0,1.0,4885.185460120052,10.0,1,[-0.165  1.714 -4.376 -2.08 ],,10.0
490.04,3733.4988,-238.22554,True,1030.2008,2.5372116e+24,18193134,50.0,-238.22554,0.86003053,4989.5625,24493622.0,43054.90760469437,4899.5615,698.51135,0.4189424,1.0,-3.2508257e+18,4999.545,-1.0,25745975000.0,822,1.0,1.0,41100,50.0,9.982435,,22175.523,,50,4889.5796,-26534544.0,1.0,4899.561700834143,10.0,1,[-0.107  1.727 -4.37  -2.063],,10.0
479.96,502407.06,-256.90106,True,131008.47,1.3890929e+23,18217132,50.0,-256.90106,0.2055195,4989.5444,23774022.0,43100.11934566498,4797.6587,869.7657,0.4189424,1.0,-7.606402e+17,4999.5244,-1.0,3273627500000.0,823,1.0,1.0,41150,50.0,9.97996,,2623684.8,,50,4787.6787,-25814928.0,1.0,4797.658514627441,10.0,1,[-0.182  1.802 -4.378 -1.997],,10.0
486.42,398.119,-242.31622,True,134.93071,1789717800.0,18241453,50.0,-242.31622,0.18932188,4989.613,24140340.0,43154.68371653557,4862.3975,705.2897,0.4189424,1.0,-89253814000.0,4999.5923,-1.0,2913055500.0,824,1.0,1.0,41200,50.0,9.979395,,1781.8048,,50,4852.418,-26181300.0,1.0,4862.397402034797,10.0,1,[-0.177  1.724 -4.378 -2.095],,10.0
489.14,141.15062,-243.94876,True,45.535957,2.4381376e+19,18265910,50.0,-243.94876,0.30139282,3479.7207,24168070.0,43201.31717824936,4889.7373,508.46725,0.4189424,1.0,-1.0077196e+16,4999.5176,-1.0,1125614000.0,825,1.0,1.0,41250,50.0,1519.7968,,808.9275,,50,3369.9404,-26208970.0,1.0,4889.737372832736,10.0,1,[-0.142  1.756 -4.37  -2.055],,10.0
481.14,31700.89,-253.05246,True,5263.9644,1.8702088e+17,18289967,50.0,-253.05246,0.14439377,4999.521,23655056.0,43254.028710603714,4808.76,728.6185,0.4189424,1.0,-882715640000000.0,4999.521,-1.0,131279820000.0,826,1.0,1.0,41300,50.0,,,226052.3,,50,4808.76,-25695956.0,1.0,4808.759947875366,10.0,1,[-0.2    1.764 -4.375 -2.032],,10.0
441.22,5337.007,-259.02322,True,879.33026,236289740000.0,18312028,50.0,-259.02322,0.040230304,4999.6167,20403242.0,43307.021230220795,4406.7915,991.6802,0.4189424,1.0,-1004796100000.0,4999.6167,-1.0,12708114000.0,827,1.0,1.0,41350,50.0,,,38179.305,,50,4406.7915,-22444218.0,1.0,4406.791594952612,10.0,1,[-0.261  1.77  -4.387 -2.027],,10.0
411.16,151675740.0,-254.07465,True,36421200.0,2.0165017e+34,18332586,50.0,-254.07465,0.18658023,2169.8857,17307952.0,43358.72386407852,4103.8853,682.6981,0.4189424,1.0,-2.8981094e+23,4999.546,-1.0,670307560000000.0,828,1.0,1.0,41400,50.0,2829.6602,,923918600.0,,50,1274.2252,-19348866.0,1.0,4103.885381304388,10.0,1,[-0.308  1.745 -4.388 -2.06 ],,10.0
362.08,419.17288,-229.53568,True,174.25072,717212300.0,18350690,50.0,-229.53568,0.0716592,2829.7974,13613008.0,43397.55110669136,3611.018,757.33417,0.4189424,1.0,-57048560000.0,4999.462,-1.0,2394207200.0,829,1.0,1.0,41450,50.0,2169.6646,,2000.1603,,50,1441.3536,-15653848.0,1.0,3611.0183159618955,10.0,1,[-0.391  1.687 -4.331 -2.105],,10.0
308.98,1570.7356,-222.70944,True,492.25116,3846423300.0,18366139,50.0,-222.70944,0.0041701747,2859.8423,10096554.0,43426.92104411125,3079.88,781.59576,0.4189424,1.0,-130070495000.0,4999.6084,-1.0,3493479700.0,830,1.0,1.0,41500,50.0,2139.766,,8979.978,,50,940.1141,-12137509.0,1.0,3079.8802017013736,10.0,1,[-0.442  1.663 -4.335 -2.132],,10.0
333.7,193.93156,-230.1789,True,122.56536,63277203000.0,18382824,50.0,-230.1789,0.011013132,4999.581,12135763.0,43467.52763056755,3327.6594,1030.7496,0.4189424,1.0,-514657450000.0,4999.581,-1.0,1270012800.0,831,1.0,1.0,41550,50.0,,,854.3716,,50,3327.6594,-14176698.0,1.0,3327.659507432205,10.0,1,[-0.381  1.675 -4.333 -2.137],,10.0
371.52,540.39417,-224.57352,True,168.93745,11162911000.0,18401400,50.0,-224.57352,0.018483529,4999.5635,14786963.0,43510.18601441383,3706.206,1025.1833,0.4189424,1.0,-218459130000.0,4999.5635,-1.0,2830083800.0,832,1.0,1.0,41600,50.0,,,2967.7961,,50,3706.206,-16827888.0,1.0,3706.205949525384,10.0,1,[-0.319  1.683 -4.334 -2.144],,10.0
449.36,250.11229,-239.11865,True,126.85483,605762300.0,18423868,50.0,-239.11865,0.011355099,1969.97,20446722.0,43561.232570171356,4487.0977,559.1757,0.4189424,1.0,-52608545000.0,4999.573,-1.0,2377595600.0,833,1.0,1.0,41650,50.0,3029.6033,,1079.9609,,50,1457.494,-22487662.0,1.0,4487.097410499246,10.0,1,[-0.271  1.713 -4.334 -2.119],,10.0
469.16,115092.34,-257.28867,True,31387.148,1.0801639e+20,18447326,50.0,-257.28867,0.04101126,1440.0696,22179198.0,43610.26073384285,4686.816,461.4728,0.4189424,1.0,-2.121203e+16,4999.59,-1.0,694754540000.0,834,1.0,1.0,41700,50.0,3559.5203,,741332.75,,50,1127.2954,-24220154.0,1.0,4686.815633584706,10.0,1,[-0.231  1.746 -4.334 -2.083],,10.0
455.82,4178.965,-228.88185,True,993.7221,1.6143834e+16,18470117,50.0,-228.88185,0.090660386,4989.4453,22077434.0,43662.60213828087,4554.2285,1156.0436,0.4189424,1.0,-259318260000000.0,4999.426,-1.0,20985390000.0,835,1.0,1.0,41750,50.0,9.98032,,26425.055,,50,4544.248,-24118256.0,1.0,4554.228496765837,10.0,1,[-0.214  1.824 -4.322 -1.988],,10.0
456.68,440566850.0,-244.8879,True,91745944.0,1.3260739e+35,18492951,50.0,-244.8879,0.93031216,4999.445,21636336.0,43719.726058483124,4561.9106,908.46375,0.4189424,1.0,-7.431591e+23,4999.445,-1.0,2039239200000000.0,836,1.0,1.0,41800,50.0,,,2877395700.0,,50,4561.9106,-23677172.0,1.0,4561.910688068578,10.0,1,[-0.271  1.821 -4.328 -2.011],,10.0
381.12,1042.8812,-230.55301,True,430.00046,558731200000.0,18512007,50.0,-230.55301,0.32222435,4999.5225,15689426.0,43767.9239025116,3802.7124,1108.514,0.4189424,1.0,-1531184400000.0,4999.5225,-1.0,5682102000.0,837,1.0,1.0,41850,50.0,,,5903.248,,50,3802.7124,-17730318.0,1.0,3802.7124970037003,10.0,1,[-0.348  1.762 -4.4   -2.044],,10.0
437.48,12612.803,-245.59227,True,2270.7458,43922252000000.0,18533881,50.0,-245.59227,0.063433275,4999.5615,19841034.0,43820.993552446365,4368.2485,871.4554,0.4189424,1.0,-13578633000000.0,4999.5615,-1.0,52910440000.0,838,1.0,1.0,41900,50.0,,,89785.78,,50,4368.2485,-21881964.0,1.0,4368.249061405819,10.0,1,[-0.287  1.762 -4.397 -2.056],,10.0
380.14,22935660.0,-255.72336,True,3357656.0,2.1685038e+27,18552888,50.0,-255.72336,0.54506946,4989.569,15559517.0,43864.83750581741,3792.331,1085.2397,0.4189424,1.0,-9.5037765e+19,4999.549,-1.0,36858090000000.0,839,1.0,1.0,41950,50.0,9.97995,,163889570.0,,50,3782.3506,-17600430.0,1.0,3792.330737429344,10.0,1,[-0.349  1.753 -4.394 -2.05 ],,10.0
425.88,3192367.5,-247.45866,True,880818.2,1.7250264e+24,18574182,50.0,-247.45866,0.23269229,4999.579,18899132.0,43914.928095817566,4251.659,906.9321,0.4189424,1.0,-2.6805365e+18,4999.579,-1.0,15860095000000.0,840,1.0,1.0,42000,50.0,,,19388330.0,,50,4251.659,-20940074.0,1.0,4251.6589809877505,10.0,1,[-0.45   2.515 -4.376 -2.69 ],,10.0
392.6,2312735.5,-243.14273,True,476317.38,6.49219e+18,18593812,50.0,-243.14273,0.011110014,2009.9258,15711899.0,43961.07518529892,3916.7993,608.7556,0.4189424,1.0,-5209880000000000.0,4999.587,-1.0,9701701000000.0,841,1.0,1.0,42050,50.0,2989.6611,,14401150.0,,50,927.1381,-17752844.0,1.0,3916.799288927199,10.0,1,[-0.51   2.479 -4.395 -2.792],,10.0
358.42,9838.649,-241.19917,True,1595.0151,3042418700.0,18611733,50.0,-241.19917,0.017229594,2449.9722,13429618.0,43996.86512494087,3575.2642,804.4289,0.4189424,1.0,-134096880000.0,4999.624,-1.0,21522762000.0,842,1.0,1.0,42100,50.0,2549.6519,,70376.95,,50,1025.612,-15470588.0,1.0,3575.263878529452,10.0,1,[-0.558  2.424 -4.422 -2.89 ],,10.0
376.44,15249.677,-246.56824,True,2765.6675,27389960000.0,18630555,50.0,-246.56824,0.020359747,4999.645,15174092.0,44034.643431425095,3755.4219,1034.8433,0.4189424,1.0,-365180000000.0,4999.645,-1.0,27404292000.0,843,1.0,1.0,42150,50.0,,,106486.67,,50,3755.4219,-17215084.0,1.0,3755.4217277152634,10.0,1,[-0.504  2.451 -4.423 -2.872],,10.0
357.36,424.9257,-217.8393,True,199.03824,20817938000.0,18648423,50.0,-217.8393,0.024075454,4989.617,13409660.0,44073.82333421707,3564.0627,840.90155,0.4189424,1.0,-296993700000.0,4999.5967,-1.0,2522258200.0,844,1.0,1.0,42200,50.0,9.979659,,2266.7207,,50,3554.083,-15450610.0,1.0,3564.0629765876283,10.0,1,[-0.565  2.451 -4.42  -2.857],,10.0
387.88,1897.1226,-239.32878,True,497.88336,2233574700.0,18667817,50.0,-239.32878,0.014052948,2409.911,15514279.0,44114.64073610306,3869.433,736.04724,0.4189424,1.0,-101506870000.0,4999.5703,-1.0,5052915700.0,845,1.0,1.0,42250,50.0,2589.6594,,10095.228,,50,1279.7738,-17555210.0,1.0,3869.433300578479,10.0,1,[-0.503  2.461 -4.422 -2.861],,10.0
433.18,231384.08,-241.71028,True,33669.586,809427500000.0,18689476,50.0,-241.71028,0.029052064,2189.892,19142578.0,44156.390855550766,4324.5845,663.7368,0.4189424,1.0,-2106296900000.0,4999.634,-1.0,270097920000.0,846,1.0,1.0,42300,50.0,2809.7417,,1653248.4,,50,1514.843,-21183566.0,1.0,4324.584589009316,10.0,1,[-0.446  2.451 -4.423 -2.884],,10.0
457.88,3592.4133,-242.19316,True,1130.0066,147316790000000.0,18712370,50.0,-242.19316,0.05606772,1820.0447,21169308.0,44205.291167259216,4572.9316,507.54465,0.4189424,1.0,-24799076000000.0,4999.658,-1.0,27072815000.0,847,1.0,1.0,42350,50.0,3179.6135,,21259.064,,50,1393.3186,-23210318.0,1.0,4572.932123176751,10.0,1,[-0.39   2.477 -4.425 -2.871],,10.0
475.34,8100.6377,-240.81944,True,1956.9042,33185428000000.0,18736137,50.0,-240.81944,0.04634721,1730.0786,22735106.0,44260.175366163254,4748.813,428.8154,0.4189424,1.0,-11799056000000.0,4999.591,-1.0,42043660000.0,848,1.0,1.0,42400,50.0,3269.5122,,55710.14,,50,1479.3008,-24776064.0,1.0,4748.81278088514,10.0,1,[-0.386  2.54  -4.427 -2.763],,10.0
495.18,11867.096,-251.27596,True,2814.522,4.8460844e+17,18760896,50.0,-251.27596,0.054705434,840.1948,24523578.0,44319.39185810089,4949.6143,157.7918,0.4189424,1.0,-1420829500000000.0,4999.6084,-1.0,65924588000.0,849,1.0,1.0,42450,50.0,4159.4136,,73973.06,,50,790.2006,-26564552.0,1.0,4949.614173245931,10.0,1,[-0.327  2.546 -4.429 -2.783],,10.0
450.56,16440.068,-243.63834,True,4017.166,4.8163114e+17,18783424,50.0,-243.63834,0.10104641,4999.628,22495050.0,44375.15834188461,4504.052,1486.1268,0.4189424,1.0,-1416504000000000.0,4999.628,-1.0,100366530000.0,850,1.0,1.0,42500,50.0,,,106535.44,,50,4504.052,-24536034.0,1.0,4504.051246229956,10.0,1,[-0.265  2.554 -4.43  -2.784],,10.0
490.04,119443.016,-237.58238,True,22252.598,4.863705e+18,18807926,50.0,-237.58238,0.22494197,4989.6816,24494712.0,44429.913858652115,4899.6704,698.5272,0.4189424,1.0,-4501662600000000.0,4999.662,-1.0,556192700000.0,851,1.0,1.0,42550,50.0,9.9802265,,850201.6,,50,4889.69,-26535730.0,1.0,4899.670705102907,10.0,1,[-0.271  2.467 -4.433 -2.874],,10.0
479.86,14.485412,-237.80286,True,8.018366,165662740.0,18831919,50.0,-237.80286,0.041556783,4999.559,23949648.0,44480.05584335327,4797.4233,966.63257,0.4189424,1.0,-26467290000.0,4999.559,-1.0,199094430.0,852,1.0,1.0,42600,50.0,,,69.642685,,50,4797.4233,-25990580.0,1.0,4797.423318497846,10.0,1,[-0.243  2.551 -4.428 -2.786],,10.0
490.04,20869.533,-236.54163,True,6839.786,7.803325e+16,18856421,50.0,-236.54163,0.16974847,4899.691,24470932.0,44533.35499596596,4899.059,685.6801,0.4189424,1.0,-570286400000000.0,4999.592,-1.0,170341200000.0,853,1.0,1.0,42650,50.0,99.90074,,98348.92,,50,4799.1577,-26511892.0,1.0,4899.0587937009295,10.0,1,[-0.275  2.511 -4.429 -2.822],,10.0
481.4,26.353796,-250.63957,True,12.731399,4.6939088e+16,18880491,50.0,-250.63957,0.20334221,4999.564,23890628.0,44583.82382774353,4812.3467,855.5383,0.4189424,1.0,-442166900000000.0,4999.564,-1.0,307531500.0,854,1.0,1.0,42700,50.0,,,109.94516,,50,4812.3467,-25931564.0,1.0,4812.346878913461,10.0,1,[-0.313  2.585 -4.437 -2.729],,10.0
499.74,1264.6711,-237.5275,True,211.30609,2.3250677e+18,18905478,50.0,-237.5275,0.03547496,120.42139,24963620.0,44634.59963107109,4996.331,17.268295,0.4189424,1.0,-3111936500000000.0,4999.527,-1.0,5273947000.0,855,1.0,1.0,42750,50.0,4879.1055,,9007.699,,50,117.225555,-27004528.0,1.0,4996.330976743335,10.0,1,[-0.253  2.581 -4.438 -2.746],,10.0
496.72,35258476.0,-245.06285,True,5116562.5,5.3851955e+27,18930314,50.0,-245.06285,0.16137318,530.001,24664150.0,44694.765347480774,4965.188,105.17738,0.4189424,1.0,-1.4976942e+20,4999.584,-1.0,120895920000000.0,856,1.0,1.0,42800,50.0,4469.583,,251915550.0,,50,495.60468,-26705104.0,1.0,4965.187721049838,10.0,1,[-0.312  2.58  -4.455 -2.758],,10.0
460.42,17228.62,-239.60599,True,4440.194,417149570000000.0,18953335,50.0,-239.60599,0.2758487,4999.624,22158930.0,44750.794489860535,4599.914,999.861,0.4189424,1.0,-41766833000000.0,4999.624,-1.0,82296920000.0,857,1.0,1.0,42850,50.0,,,102952.48,,50,4599.914,-24199912.0,1.0,4599.914073084788,10.0,1,[-0.36   2.508 -4.47  -2.847],,10.0
494.16,68046.03,-250.12724,True,12442.782,2.149799e+19,18978043,50.0,-250.12724,0.18346347,560.15137,24415750.0,44810.919474840164,4939.277,138.89502,0.4189424,1.0,-9463196000000000.0,4999.6064,-1.0,281755700000.0,858,1.0,1.0,42900,50.0,4439.455,,483160.53,,50,499.8221,-26456722.0,1.0,4939.2772506358315,10.0,1,[-0.298  2.505 -4.468 -2.857],,10.0
500.0,43.69312,-253.85585,True,13.99573,91629940000.0,19003043,50.0,-253.85585,0.09962263,0.4633789,24994536.0,44870.035972595215,4999.4536,0.10294586,0.4189424,1.0,-618156400000.0,4999.6514,-1.0,349803870.0,859,1.0,1.0,42950,50.0,4999.188,,238.60094,,50,0.26552734,-27035544.0,1.0,4999.453488730181,10.0,1,[-0.237  2.514 -4.475 -2.855],,10.0
500.0,12263.306,-246.55214,True,3235.3796,729574750000000.0,19028043,50.0,-246.55214,0.040034343,0.32470703,24994784.0,44915.28549742699,4999.478,0.069115415,0.4189424,1.0,-55208223000000.0,4999.6426,-1.0,80868114000.0,860,1.0,1.0,43000,50.0,4999.318,,72072.28,,50,0.16043945,-27035786.0,1.0,4999.478360340287,10.0,1,[-0.182  2.5   -4.477 -2.881],,10.0
500.0,54100.13,-267.45776,True,11588.847,1.0225979e+18,19053043,50.0,-267.45776,0.08411883,0.5073242,24993858.0,44964.57965397835,4999.386,0.12780249,0.4189424,1.0,-2064142900000000.0,4999.6084,-1.0,289645900000.0,861,1.0,1.0,43050,50.0,4999.101,,366851.97,,50,0.28492188,-27034832.0,1.0,4999.385986820448,10.0,1,[-0.23   2.559 -4.488 -2.783],,10.0
463.02,351583.44,-240.08362,True,77336.58,6.47693e+21,19076194,50.0,-240.08362,0.042179015,4999.546,22923234.0,45013.11028623581,4628.1494,1226.161,0.4189424,1.0,-1.6424974e+17,4999.546,-1.0,1742429900000.0,862,1.0,1.0,43100,50.0,,,2285278.0,,50,4628.1494,-24964154.0,1.0,4628.149127560448,10.0,1,[-0.292  2.621 -4.519 -2.699],,10.0
487.66,729.194,-242.0833,True,135.43512,10006853000.0,19100577,50.0,-242.0833,0.009198446,4999.574,24259356.0,45066.128571510315,4874.8,704.0489,0.4189424,1.0,-207294550000.0,4999.574,-1.0,3135253500.0,863,1.0,1.0,43150,50.0,,,5147.0195,,50,4874.8,-26300300.0,1.0,4874.799747490949,10.0,1,[-0.302  2.543 -4.524 -2.796],,10.0
488.6,1516.8132,-240.58717,True,261.81314,55634603000000.0,19125007,50.0,-240.58717,0.25413147,4899.697,24343626.0,45114.405161857605,4884.995,693.147,0.4189424,1.0,-15229607000000.0,4999.627,-1.0,6543325700.0,864,1.0,1.0,43200,50.0,99.930084,,10672.778,,50,4785.0645,-26384614.0,1.0,4884.9948931393,10.0,1,[-0.263  2.576 -4.518 -2.761],,10.0
490.04,1400031.2,-241.05212,True,253361.8,2.399679e+21,19149509,50.0,-241.05212,0.11151418,4989.623,24493656.0,45160.70751404762,4899.565,698.5121,0.4189424,1.0,-9.998379e+16,4999.6035,-1.0,6332033300000.0,865,1.0,1.0,43250,50.0,9.980679,,9895038.0,,50,4889.5845,-26534626.0,1.0,4899.565114724711,10.0,1,[-0.203  2.589 -4.527 -2.768],,10.0
470.32,32254.422,-251.09354,True,6107.511,3.1601403e+24,19173025,50.0,-251.09354,0.23105767,4999.6074,23495146.0,45202.65304207802,4702.083,1177.0989,0.4189424,1.0,-3.6281014e+18,4999.6074,-1.0,152653250000.0,866,1.0,1.0,43300,50.0,,,225769.66,,50,4702.083,-25536116.0,1.0,4702.083127719671,10.0,1,[-0.223  2.486 -4.526 -2.836],,10.0
