EmpiricalD2Harmonic,VarianceInitializer,ReturnStepMaxmin,MinBehavPdf,InitialReturnMean,LearnableVariance,ReturnStepMax,OptimizationReturnMax,MeanEntropy,InitialReturnMin,MeanIW,ESSRenyiHarmonic,EmpiricalD2Arithmetic,EpRewMean,ReturnMeanIW,MeanD2-0,StdIW,EpisodesSoFar,Bound,DivergenceHarmonic,ESSRenyiArithmetic,Weights,Penalization,StdWReturnMean,Inner Iteration,OptimizationReturnMean,EpLenMean,WReturnMean,MinIW,MaxIW,EpThisIter,InitialReturnStd,InitialBound,TimeElapsed,MinTargetPdf,Epsilon,Iteration,OptimizationReturnMin,InitialReturnMax,TimestepsSoFar
1.0,-1.0,10.0,-249.0627,4999.2803,,10.0,0.8774414,0.4189424,4998.72,36373.188,50.0,1.0,4999.280268089923,908882350000.0,1.0,241094.61,27550,-5.0220375e+18,6.0549535e+24,50.0,[ 0.261  0.363 -3.821 -1.969],True,,1,0.56007814,500.0,24992802.0,0.05197933,1723492.5,50,0.17953898,-27033764.0,8261.713007688522,-249.0627,1e-07,551,,4999.5977,11847412
1.0,-1.0,10.0,-261.20422,4899.5576,,10.0,4989.683,0.4189424,9.981875,5636.989,50.0,1.0,4899.557552804063,140868650000.0,1.0,28483.334,27600,-1375648200000000.0,4.5420657e+17,50.0,[ 0.294  0.474 -3.819 -1.921],True,,1,4889.5757,490.04,24493580.0,0.04403627,197407.17,50,698.5108,-26534596.0,8273.743398666382,-261.20422,1e-07,552,,4999.665,11871914
1.0,-1.0,10.0,-252.6594,4999.369,,10.0,0.63720703,0.4189424,4999.0176,1642.5789,50.0,1.0,4999.369330003566,41050173000.0,1.0,10757.165,27650,-2789533300000.0,1813499100000.0,50.0,[ 0.226  0.382 -3.824 -1.972],True,,1,0.35173827,500.0,24993694.0,0.00921671,76915.12,50,0.15026185,-27034704.0,8286.971576690674,-252.6594,1e-07,553,,4999.655,11896914
1.0,-1.0,10.0,-239.55818,4899.4907,,10.0,4999.6514,0.4189424,,380.63278,50.0,1.0,4899.490821827711,9512454000.0,1.0,1803.0195,27700,-6139108000000.0,9019779000000.0,50.0,[ 0.174  0.49  -3.825 -2.008],True,,1,4899.4907,490.02,24494908.0,0.010687005,12851.061,50,699.92725,-26535912.0,8299.183639764786,-239.55818,1e-07,554,,4999.6514,11921415
1.0,-1.0,10.0,-260.5293,4999.4995,,10.0,0.5571289,0.4189424,4999.0967,33820.746,50.0,1.0,4999.499585191437,845283400000.0,1.0,118568.1,27750,-1.2760922e+19,3.909269e+25,50.0,[ 0.157  0.566 -3.821 -1.911],True,,1,0.4029004,500.0,24994994.0,0.15783234,603361.75,50,0.105814114,-27036004.0,8310.664073944092,-260.5293,1e-07,555,,4999.654,11946415
1.0,-1.0,10.0,-251.04787,4999.5674,,10.0,0.28808594,0.4189424,4999.416,15.1736355,50.0,1.0,4999.567134642496,379271970.0,1.0,56.264374,27800,-36884680000.0,319910430.0,50.0,[-0.009  0.731 -3.868 -1.985],True,,1,0.15106446,500.0,24995670.0,0.14641275,394.93817,50,0.0600834,-27036722.0,8324.720128059387,-251.04787,1e-07,556,,4999.704,11971415
1.0,-1.0,10.0,-243.51894,4999.5327,,10.0,0.32226562,0.4189424,4999.3555,53.836884,50.0,1.0,4999.532752568146,1345606000.0,1.0,269.3721,27850,-1.696754e+18,6.91132e+23,50.0,[ 0.027  0.744 -3.867 -1.936],True,,1,0.17732422,500.0,24995330.0,0.054926246,1934.8392,50,0.08578189,-27036360.0,8338.547122001648,-243.51894,1e-07,557,,4999.6777,11996415
1.0,-1.0,10.0,-234.34523,4824.388,,10.0,1829.9243,0.4189424,3169.768,14933.03,50.0,1.0,4824.388132491218,259072400000.0,1.0,52620.527,27900,-6.2926205e+17,9.505629e+22,50.0,[-0.062  0.769 -3.836 -2.015],True,,1,1654.6201,482.78,23408208.0,0.067393646,342100.16,50,365.3589,-25449248.0,8351.850353002548,-234.34523,1e-07,558,,4999.6924,12020554
1.0,-1.0,10.0,-243.91676,4899.777,,10.0,4989.705,0.4189424,9.984109,487.37433,50.0,1.0,4899.777025094299,12181845000.0,1.0,1800.6617,27950,-14808032000000.0,52553195000000.0,50.0,[-0.006  0.745 -3.833 -2.032],True,,1,4889.793,490.04,24495774.0,0.20818973,9610.324,50,698.5419,-26536812.0,8365.625115156174,-243.91676,1e-07,559,,4999.689,12045056
1.0,-1.0,10.0,-224.79413,4877.369,,10.0,4999.6846,0.4189424,,6.6661415,50.0,1.0,4877.369522203293,166080380.0,1.0,9.370627,28000,-25967882000.0,159816260.0,50.0,[-0.044  0.838 -3.836 -1.957],True,,1,4877.369,487.86,24284982.0,0.009300912,53.69103,50,704.4495,-26326016.0,8378.735327243805,-224.79413,1e-07,560,,4999.6846,12069449
1.0,-1.0,10.0,-239.10808,4741.5825,,10.0,2070.0234,0.4189424,2929.6602,4232.2983,50.0,1.0,4741.582951709858,72260800000.0,1.0,14158.654,28050,-4772377600000000.0,5.467359e+18,50.0,[-0.08   0.881 -3.835 -1.93 ],True,,1,1811.9229,474.5,22751552.0,0.038620684,80988.54,50,518.5977,-24792584.0,8392.29720234871,-239.10808,1e-07,561,,4999.6836,12093174
1.0,-1.0,10.0,-240.50557,4899.5376,,10.0,4999.67,0.4189424,,15.289792,50.0,1.0,4899.537845196861,381646850.0,1.0,39.224613,28100,-2825893000000000.0,1.9170668e+18,50.0,[-0.032  0.909 -3.836 -1.902],True,,1,4899.5376,490.02,24495378.0,0.041673623,221.98012,50,699.93396,-26536400.0,8405.662627220154,-240.50557,1e-07,562,,4999.67,12117675
1.0,-1.0,10.0,-241.67816,4750.3633,,10.0,1650.0061,0.4189424,3349.655,30441.738,50.0,1.0,4750.363300789033,505494630000.0,1.0,82406.73,28150,-1.2656267e+18,3.8453845e+23,50.0,[-0.083  0.88  -3.839 -1.881],True,,1,1400.7083,475.38,22808340.0,0.15059549,341620.28,50,492.33243,-24849356.0,8416.538656711578,-241.67816,1e-07,563,,4999.661,12141444
1.0,-1.0,10.0,-263.4808,4899.7104,,10.0,4989.694,0.4189424,9.97985,31285.45,50.0,1.0,4899.710741260122,781978600000.0,1.0,218747.8,28200,-1.2823644e+17,3.9476823e+21,50.0,[-0.023  0.895 -3.839 -1.871],True,,1,4889.7305,490.04,24495114.0,0.27025747,1562519.8,50,698.53296,-26536140.0,8430.055308580399,-263.4808,1e-07,564,,4999.674,12165946
1.0,-1.0,10.0,-240.69727,4999.5254,,10.0,0.31347656,0.4189424,4999.3477,42.529537,50.0,1.0,4999.526021510852,1063021400.0,1.0,71.77311,28250,-5003676600000000.0,6.0104534e+18,50.0,[ 0.031  0.872 -3.822 -1.858],True,,1,0.17833008,500.0,24995260.0,0.1300792,271.3374,50,0.07816738,-27036278.0,8442.409598588943,-240.69727,1e-07,565,,4999.661,12190946
1.0,-1.0,10.0,-245.0772,4756.7324,,10.0,1660.0278,0.4189424,3339.5986,59.28734,50.0,1.0,4756.732340602448,1325101300.0,1.0,130.73819,28300,-545856000000000.0,7.1531134e+16,50.0,[-0.068  0.887 -3.847 -1.788],True,,1,1417.1338,476.0,22857470.0,0.03547063,539.15796,50,480.58997,-24898456.0,8454.060292959213,-245.0772,1e-07,566,,4999.6265,12214746
1.0,-1.0,10.0,-232.40564,4321.7607,,10.0,2459.8936,0.4189424,2539.7388,506.52734,50.0,1.0,4321.760694685249,8155227000.0,1.0,1305.551,28350,-527019900000000.0,6.6677533e+16,50.0,[-0.118  0.912 -3.838 -1.762],True,,1,1782.0219,432.82,19234754.0,0.0111429505,8297.269,50,746.4169,-21275740.0,8466.077051639557,-232.40564,1e-07,567,,4999.6323,12236387
1.0,-1.0,10.0,-251.69252,4964.303,,10.0,740.09863,0.4189424,4259.5254,533.77966,50.0,1.0,4964.303296968722,11914743000.0,1.0,1558.403,28400,-3856983700000000.0,3.5713696e+18,50.0,[-0.061  0.896 -3.835 -1.781],True,,1,704.7779,496.56,24663502.0,0.05496817,7527.822,50,138.54411,-26704488.0,8480.141534805298,-251.69252,1e-07,568,,4999.624,12261215
1.0,-1.0,10.0,-247.79172,4999.4673,,10.0,0.58691406,0.4189424,4999.119,40968.58,50.0,1.0,4999.467646408832,1024011530000.0,1.0,180396.78,28450,-1.0340805e+22,2.5669777e+31,50.0,[-0.019  0.933 -3.834 -1.755],True,,1,0.34851563,500.0,24994674.0,0.07678765,1081203.4,50,0.100096084,-27035728.0,8493.52583193779,-247.79172,1e-07,569,,4999.706,12286215
1.0,-1.0,10.0,-246.78033,4999.478,,10.0,0.5336914,0.4189424,4999.0854,32.954945,50.0,1.0,4999.477610716791,823674050.0,1.0,56.138916,28500,-7914044500000.0,15033156000000.0,50.0,[ 0.093  0.903 -3.83  -1.802],True,,1,0.3922168,500.0,24994776.0,0.013222085,211.13728,50,0.099652134,-27035760.0,8506.391295433044,-246.78033,1e-07,570,,4999.619,12311215
1.0,-1.0,10.0,-246.68108,4999.503,,10.0,0.3881836,0.4189424,4999.2705,21.564852,50.0,1.0,4999.502748435654,539017400.0,1.0,73.98585,28550,-89836350000.0,1914285700.0,50.0,[-0.007  0.84  -3.836 -1.841],True,,1,0.23226562,500.0,24995028.0,0.15185075,440.28967,50,0.09085496,-27036044.0,8519.675522327423,-246.68108,1e-07,571,,4999.6587,12336215
1.0,-1.0,10.0,-248.90585,4899.7114,,10.0,4989.6997,0.4189424,9.98018,263.80353,50.0,1.0,4899.7115612689595,6592894500.0,1.0,1071.954,28600,-1.8361809e+21,8.0938196e+29,50.0,[ 0.04   0.876 -3.83  -1.823],True,,1,4889.7314,490.04,24495120.0,0.20318712,7408.401,50,698.5331,-26536152.0,8533.02417588234,-248.90585,1e-07,572,,4999.6797,12360717
1.0,-1.0,10.0,-245.09656,4797.3057,,10.0,4999.6714,0.4189424,,1656.1528,50.0,1.0,4797.305713036371,41242290000.0,1.0,3802.1895,28650,-103008870000000.0,2545228800000000.0,50.0,[-0.051  0.929 -3.844 -1.758],True,,1,4797.3057,479.84,23969412.0,0.046558432,15684.542,50,977.3797,-26010436.0,8544.160429000854,-245.09656,1e-07,573,,4999.6714,12384709
1.0,-1.0,10.0,-242.80629,4999.5317,,10.0,0.3642578,0.4189424,4999.3057,22.938614,50.0,1.0,4999.531630463378,573339200.0,1.0,111.1547,28700,-1.3858634e+21,4.610699e+29,50.0,[-0.019  0.833 -3.836 -1.832],True,,1,0.22592774,500.0,24995316.0,0.29195952,797.79706,50,0.06807821,-27036340.0,8555.54396390915,-242.80629,1e-07,574,,4999.67,12409709
1.0,-1.0,10.0,-250.1755,4436.2017,,10.0,4999.652,0.4189424,,189.11035,50.0,1.0,4436.20119421925,4657335000.0,1.0,798.91455,28750,-127200210000.0,3605025500.0,50.0,[-0.076  0.809 -3.835 -1.836],True,,1,4436.2017,444.18,20475314.0,0.16479722,5596.4224,50,891.8707,-22516318.0,8565.961575508118,-250.1755,1e-07,575,,4999.652,12431918
1.0,-1.0,10.0,-255.72484,4352.6235,,10.0,4979.709,0.4189424,19.961678,111.64411,50.0,1.0,4352.623203044592,2517915600.0,1.0,289.77518,28800,-264073890000.0,16423091000.0,50.0,[-0.063  0.693 -3.838 -1.88 ],True,,1,4332.6616,435.8,19862058.0,0.29768157,1740.8481,50,957.4596,-21903076.0,8577.35198521614,-255.72484,1e-07,576,,4999.671,12453708
1.0,-1.0,10.0,-265.40707,4351.6357,,10.0,2859.9521,0.4189424,2139.7505,40930.562,50.0,1.0,4351.6358549645465,301766840000.0,1.0,235214.38,28850,-3.985246e+18,3.8126307e+24,50.0,[-0.051  0.607 -3.844 -1.971],True,,1,2211.8853,435.7,19631776.0,0.088005245,1680436.8,50,833.69293,-21672818.0,8588.596623659134,-265.40707,1e-07,577,,4999.7026,12475493
1.0,-1.0,10.0,-246.1252,4999.5664,,10.0,0.33154297,0.4189424,4999.402,9.510724,50.0,1.0,4999.566230097917,237718860.0,1.0,32.722527,28900,-2965287200000.0,2110414400000.0,50.0,[ 2.071e-03  6.367e-01 -3.844e+00 -1.984e+00],True,,1,0.16442382,500.0,24995662.0,0.056165334,236.25336,50,0.06898005,-27036736.0,8601.613917350769,-246.1252,1e-07,578,,4999.7334,12500493
1.0,-1.0,10.0,-239.02368,4858.376,,10.0,1809.8748,0.4189424,3189.797,798.6727,50.0,1.0,4858.375869186636,10858555000.0,1.0,2946.5093,28950,-266832280000000.0,1.7090967e+16,50.0,[-0.037  0.677 -3.857 -1.959],True,,1,1668.5787,486.02,23767602.0,0.053988952,17888.273,50,404.7083,-25808626.0,8613.335331439972,-239.02368,1e-07,579,,4999.672,12524794
1.0,-1.0,10.0,-245.59578,4892.3667,,10.0,4999.662,0.4189424,,4.4346814,50.0,1.0,4892.366546995849,110330216.0,1.0,5.1482115,29000,-17988346000000.0,77679390000000.0,50.0,[ 1.734e-03  7.139e-01 -3.854e+00 -1.927e+00],True,,1,4892.3667,489.32,24426262.0,0.0004493115,24.138483,50,700.72327,-26467280.0,8626.016008853912,-245.59578,1e-07,580,,4999.662,12549260
1.0,-1.0,10.0,-240.4732,4928.5757,,10.0,1639.9888,0.4189424,3359.7173,2426.8486,50.0,1.0,4928.575849398511,33681797000.0,1.0,11532.77,29050,-8.9491526e+17,1.922548e+23,50.0,[-0.046  0.735 -3.853 -1.892],True,,1,1568.8586,493.0,24365498.0,0.14140661,77677.04,50,273.2002,-26406550.0,8640.807986497879,-240.4732,1e-07,581,,4999.706,12573910
1.0,-1.0,10.0,-243.68137,4979.3784,,10.0,1009.97705,0.4189424,3989.688,3.2024975,50.0,1.0,4979.378315340453,80048230.0,1.0,3.2257795,29100,-4600787600000.0,5081324300000.0,50.0,[ 0.005  0.703 -3.854 -1.909],True,,1,989.6903,498.0,24814198.0,0.0011037056,18.456854,50,141.38434,-26855218.0,8654.24230313301,-243.68137,1e-07,582,,4999.665,12598810
1.0,-1.0,10.0,-241.57217,4939.5625,,10.0,1709.9604,0.4189424,3289.7114,737756.06,50.0,1.0,4939.562441029058,10294610000000.0,1.0,3461965.2,29150,-7.508589e+23,1.353449e+35,50.0,[-0.043  0.739 -3.859 -1.893],True,,1,1649.851,494.06,24472154.0,0.32059607,21290016.0,50,269.95914,-26513178.0,8667.802809476852,-241.57217,1e-07,583,,4999.672,12623513
1.0,-1.0,10.0,-252.40239,4999.5527,,10.0,0.31396484,0.4189424,4999.3657,2254.5537,50.0,1.0,4999.553086081396,56353915000.0,1.0,12780.49,29200,-6357675000000.0,9532039000000.0,50.0,[ 0.019  0.747 -3.858 -1.888],True,,1,0.18734375,500.0,24995530.0,0.02454955,91135.7,50,0.06833907,-27036562.0,8677.783925533295,-252.40239,1e-07,584,,4999.6797,12648513
1.0,-1.0,10.0,-234.96732,4799.5195,,10.0,4999.676,0.4189424,,2469.8088,50.0,1.0,4799.519150058522,61726840000.0,1.0,16348.893,29250,-394777030000.0,26628286000.0,50.0,[ 0.06   0.824 -3.869 -1.799],True,,1,4799.5195,480.04,23995190.0,0.09515345,116877.81,50,979.6978,-26036218.0,8690.213908433914,-234.96732,1e-07,585,,4999.676,12672515
1.0,-1.0,10.0,-240.16298,4999.5195,,10.0,0.3173828,0.4189424,4999.34,431.6381,50.0,1.0,4999.519437440149,10788870000.0,1.0,1601.0905,29300,-366622200000.0,30396504000.0,50.0,[ 0.069  0.708 -3.862 -1.845],True,,1,0.17958984,500.0,24995194.0,0.10119145,10781.462,50,0.0781912,-27036208.0,8702.134519577026,-240.16298,1e-07,586,,4999.657,12697515
1.0,-1.0,10.0,-245.04175,4999.548,,10.0,0.2626953,0.4189424,4999.4277,78.286095,50.0,1.0,4999.547887067836,1956780900.0,1.0,352.39966,29350,-37338976000.0,300530340.0,50.0,[ 0.082  0.641 -3.854 -1.949],True,,1,0.120136715,500.0,24995478.0,0.14240699,2514.3584,50,0.068328746,-27036518.0,8716.79581952095,-245.04175,1e-07,587,,4999.6904,12722515
1.0,-1.0,10.0,-258.3136,4999.544,,10.0,0.29638672,0.4189424,4999.375,62881.31,50.0,1.0,4999.543937011299,1571771600000.0,1.0,415355.75,29400,-2.6960752e+17,1.7449556e+22,50.0,[ 0.006  0.674 -3.902 -1.868],True,,1,0.16895507,500.0,24995438.0,0.048020236,2966499.0,50,0.07206194,-27036462.0,8730.080403089523,-258.3136,1e-07,588,,4999.6714,12747515
1.0,-1.0,10.0,-238.17244,4799.7534,,10.0,4999.6855,0.4189424,,289.04376,50.0,1.0,4799.753561241709,7223619600.0,1.0,1248.382,29450,-328331170000.0,24752638000.0,50.0,[ 0.102  0.601 -3.888 -1.9  ],True,,1,4799.7534,480.06,23995540.0,0.03769151,8903.843,50,978.7275,-26036574.0,8742.206681728363,-238.17244,1e-07,589,,4999.6855,12771518
1.0,-1.0,10.0,-252.04,4899.7217,,10.0,4989.657,0.4189424,9.980305,779.0773,50.0,1.0,4899.721648535765,19471938000.0,1.0,2445.8113,29500,-516312560000.0,59261320000.0,50.0,[ 0.126  0.715 -3.888 -1.854],True,,1,4889.741,490.04,24495222.0,0.017530857,15252.167,50,698.5345,-26536220.0,8752.745104551315,-252.04,1e-07,590,,4999.6377,12796020
1.0,-1.0,10.0,-249.47719,4899.733,,10.0,4989.703,0.4189424,9.982588,475.1105,50.0,1.0,4899.73335823229,11875420000.0,1.0,3082.7397,29550,-38464602000.0,169718990.0,50.0,[ 0.103  0.646 -3.895 -1.955],True,,1,4889.7505,490.04,24495338.0,0.058294084,22031.172,50,698.5359,-26536374.0,8763.615212202072,-249.47719,1e-07,591,,4999.6855,12820522
1.0,-1.0,10.0,-248.88647,4899.7114,,10.0,4989.6797,0.4189424,9.979325,136.29845,50.0,1.0,4899.711361395069,3406238200.0,1.0,375.86526,29600,-128907490000.0,3781166600.0,50.0,[ 0.221  0.669 -3.891 -1.99 ],True,,1,4889.732,490.04,24495120.0,0.17891298,2327.0342,50,698.5332,-26536134.0,8776.908876657486,-248.88647,1e-07,592,,4999.659,12845024
1.0,-1.0,10.0,-254.1662,4999.487,,10.0,0.5419922,0.4189424,4999.118,419.7702,50.0,1.0,4999.486794276287,10492100000.0,1.0,899.6382,29650,-3811667600000.0,3468687300000.0,50.0,[ 0.15   0.593 -3.913 -2.056],True,,1,0.36866212,500.0,24994868.0,0.29612312,4583.3057,50,0.10097621,-27035882.0,8787.84590625763,-254.1662,1e-07,593,,4999.66,12870024
1.0,-1.0,10.0,-243.99971,4899.5273,,10.0,4999.6465,0.4189424,,2335.1152,50.0,1.0,4899.527402510778,58365600000.0,1.0,10949.655,29700,-2238028700000.0,1140546200000.0,50.0,[ 0.112  0.499 -3.891 -2.126],True,,1,4899.5273,490.02,24495274.0,0.06759757,71167.43,50,699.9325,-26536274.0,8800.875859975815,-243.99971,1e-07,594,,4999.6465,12894525
1.0,-1.0,10.0,-252.41078,4999.4824,,10.0,0.4975586,0.4189424,4999.185,334.92798,50.0,1.0,4999.482364811656,8371452000.0,1.0,1214.4554,29750,-10705751000000.0,27471116000000.0,50.0,[ 0.205  0.562 -3.89  -2.071],True,,1,0.2972949,500.0,24994822.0,0.10107109,6974.006,50,0.10805762,-27035854.0,8812.156012296677,-252.41078,1e-07,595,,4999.6826,12919525
1.0,-1.0,10.0,-244.97023,4999.476,,10.0,0.58984375,0.4189424,4999.084,58.391037,50.0,1.0,4999.476153114815,1459425500.0,1.0,133.26056,29800,-2671217200000.0,1711072100000.0,50.0,[ 0.179  0.447 -3.893 -2.114],True,,1,0.3921875,500.0,24994762.0,0.07725304,607.1543,50,0.1235245,-27035786.0,8825.890600204468,-244.97023,1e-07,596,,4999.674,12944525
1.0,-1.0,10.0,-244.35767,4999.4346,,10.0,0.50927734,0.4189424,4999.1777,21.676298,50.0,1.0,4999.434453989879,541783740.0,1.0,53.41164,29850,-34287073000.0,273367140.0,50.0,[ 0.156  0.328 -3.905 -2.088],True,,1,0.25677735,500.0,24994346.0,0.13759242,297.6332,50,0.12984933,-27035380.0,8837.008564472198,-244.35767,1e-07,597,,4999.687,12969525
1.0,-1.0,10.0,-252.21693,4899.2793,,10.0,4999.5723,0.4189424,,33.315765,50.0,1.0,4899.279078765762,832123700.0,1.0,105.71203,29900,-49964155000.0,579547900.0,50.0,[ 0.199  0.233 -3.881 -2.024],True,,1,4899.2793,490.02,24492792.0,0.1066091,600.3738,50,699.8971,-26533732.0,8849.704069375992,-252.21693,1e-07,598,,4999.5723,12994026
1.0,-1.0,10.0,-245.79462,4999.3843,,10.0,0.65625,0.4189424,4999.0547,51218.29,50.0,1.0,4999.384372486228,1280099500000.0,1.0,240713.88,29950,-1.1412186e+17,3.1263645e+21,50.0,[ 0.186  0.306 -3.897 -2.123],True,,1,0.3297168,500.0,24993844.0,0.26695406,1326781.5,50,0.14500955,-27034896.0,8862.352125644684,-245.79462,1e-07,599,,4999.711,13019026
1.0,-1.0,10.0,-247.21803,4999.4155,,10.0,0.7993164,0.4189424,4998.8516,23769.98,50.0,1.0,4999.415280401219,594122600000.0,1.0,70271.35,30000,-5.8997613e+23,8.356059e+34,50.0,[ 0.216  0.424 -3.903 -2.093],True,,1,0.5637207,500.0,24994154.0,0.0155566195,424013.06,50,0.16655609,-27035158.0,8874.381129980087,-247.21803,1e-07,600,,4999.651,13044026
1.0,-1.0,10.0,-234.42436,4507.003,,10.0,4199.7964,0.4189424,799.764,173.00102,50.0,1.0,4507.002747736224,3508036000.0,1.0,970.51587,30050,-40261034000.0,324301900.0,50.0,[ 0.398  0.353 -3.854 -1.946],True,,1,3707.2388,451.02,21684222.0,0.028272746,6903.071,50,1170.9604,-23725150.0,8885.969916820526,-234.42436,1e-07,601,,4999.5605,13066577
1.0,-1.0,10.0,-240.00687,4886.002,,10.0,3890.2104,0.4189424,1109.3306,808.59485,50.0,1.0,4886.001710896966,20129989000.0,1.0,1422.0435,30100,-1.9369166e+20,9.0072577e+27,50.0,[ 0.369  0.406 -3.86  -1.93 ],True,,1,3776.6711,488.74,24224822.0,0.008084472,6457.9766,50,593.13617,-26265738.0,8898.962131977081,-240.00687,1e-07,602,,4999.541,13091014
1.0,-1.0,10.0,-208.74144,2257.708,,10.0,4629.245,0.4189424,369.74945,78.953476,50.0,1.0,2257.7082274716868,560518850.0,1.0,150.29659,30150,-1806379900000000.0,7.8375175e+17,50.0,[ 0.483  0.292 -3.846 -1.74 ],True,,1,1887.9586,226.8,6478064.5,0.036140434,840.324,50,1175.0824,-8518508.0,8905.438782215118,-208.74144,1e-07,603,,4998.9946,13102354
1.0,-1.0,10.0,-243.69383,4610.158,,10.0,4979.594,0.4189424,19.962044,9.274631,50.0,1.0,4610.15814270766,228141890.0,1.0,14.009653,30200,-44972495000.0,480664320.0,50.0,[ 0.371  0.342 -3.867 -1.727],True,,1,4590.196,461.26,22445584.0,0.0691837,69.36482,50,1091.7987,-24486512.0,8919.135421276093,-243.69383,1e-07,604,,4999.556,13125417
1.0,-1.0,10.0,-249.92181,4386.2,,10.0,3689.9175,0.4189424,1309.5067,54878.81,50.0,1.0,4386.200263638188,1364095900000.0,1.0,301424.56,30250,-9.583512e+19,2.2052644e+27,50.0,[ 0.363  0.283 -3.871 -1.748],True,,1,3076.693,439.04,20451440.0,0.013363253,2095809.6,50,1101.2213,-22492256.0,8931.506329774857,-249.92181,1e-07,605,,4999.4243,13147369
1.0,-1.0,10.0,-251.70935,4999.2256,,10.0,0.9121094,0.4189424,4998.716,8595.032,50.0,1.0,4999.225406393998,214800240000.0,1.0,23191.512,30300,-2.391034e+19,1.3724989e+26,50.0,[ 0.251  0.273 -3.889 -1.8  ],True,,1,0.5095996,500.0,24992252.0,0.017967412,149836.11,50,0.23974232,-27033240.0,8943.439011335373,-251.70935,1e-07,606,,4999.628,13172369
1.0,-1.0,10.0,-244.22426,4810.695,,10.0,3350.061,0.4189424,1649.4922,164926.5,50.0,1.0,4810.6944840412725,1180250100000.0,1.0,999241.44,30350,-5407207000000.0,4289652000000.0,50.0,[ 0.199  0.179 -3.9   -1.862],True,,1,3161.2024,481.24,23609084.0,0.09820391,7066703.0,50,682.86444,-25650008.0,8954.115488529205,-244.22426,1e-07,607,,4999.553,13196431
1.0,-1.0,10.0,-248.24458,4999.355,,10.0,0.68896484,0.4189424,4998.9277,3758358.8,50.0,1.0,4999.3550733186985,93921780000000.0,1.0,22781924.0,30400,-2.7928698e+18,1.872477e+24,50.0,[ 0.193  0.235 -3.903 -1.837],True,,1,0.4273047,500.0,24993552.0,0.005504053,162643940.0,50,0.18827167,-27034530.0,8965.290514230728,-248.24458,1e-07,608,,4999.6167,13221431
1.0,-1.0,10.0,-249.60915,4999.5005,,10.0,0.38427734,0.4189424,4999.3027,254.85995,50.0,1.0,4999.5004940283325,6370291000.0,1.0,846.92096,30450,-1903023400000.0,863566600000.0,50.0,[ 0.128  0.323 -3.914 -1.777],True,,1,0.1977832,500.0,24995004.0,0.19091742,5918.0396,50,0.08530621,-27036040.0,8978.366087436676,-249.60915,1e-07,609,,4999.687,13246431
1.0,-1.0,10.0,-244.62524,4899.583,,10.0,4989.641,0.4189424,9.980997,3673727.2,50.0,1.0,4899.582537617597,91799440000000.0,1.0,25541890.0,30500,-1.3615045e+19,4.450152e+25,50.0,[ 0.182  0.265 -3.912 -1.873],True,,1,4889.6016,490.04,24493832.0,0.11564541,182464140.0,50,698.5146,-26534812.0,8991.49689912796,-244.62524,1e-07,610,,4999.622,13270933
1.0,-1.0,10.0,-249.97957,4799.5864,,10.0,4999.675,0.4189424,,848072.0,50.0,1.0,4799.586672263812,21197536000000.0,1.0,4082601.8,30550,-5.1074534e+23,6.262289e+34,50.0,[ 0.071  0.304 -3.919 -1.913],True,,1,4799.5864,480.04,23995866.0,0.05293502,24929320.0,50,979.71155,-26036888.0,9002.848286390305,-249.97957,1e-07,611,,4999.675,13294935
1.0,-1.0,10.0,-232.71536,4999.43,,10.0,0.7470703,0.4189424,4998.884,1620.1212,50.0,1.0,4999.430413323394,40495153000.0,1.0,8883.63,30600,-1.4839176e+19,5.2863886e+25,50.0,[ 0.181  0.3   -3.94  -1.859],True,,1,0.54660153,500.0,24994304.0,0.11270134,63671.535,50,0.16027476,-27035294.0,9016.204875707626,-232.71536,1e-07,612,,4999.631,13319935
1.0,-1.0,10.0,-243.7582,4618.72,,10.0,4040.0674,0.4189424,959.47656,847.8321,50.0,1.0,4618.719979170764,12378067000.0,1.0,4055.3032,30650,-5293920000000.0,6697167400000.0,50.0,[ 0.251  0.201 -3.937 -1.893],True,,1,3659.2434,462.22,22155110.0,0.007954278,27639.184,50,906.93823,-24196024.0,9028.492321491241,-243.7582,1e-07,613,,4999.544,13343046
1.0,-1.0,10.0,-248.1673,4899.2305,,10.0,4999.6016,0.4189424,,18.431067,50.0,1.0,4899.2310228957485,460186020.0,1.0,47.799576,30700,-309186530000.0,22882159000.0,50.0,[ 0.196  0.23  -3.943 -1.883],True,,1,4899.2305,490.02,24492310.0,0.25463608,227.01552,50,699.8902,-26533276.0,9040.858027935028,-248.1673,1e-07,614,,4999.6016,13367547
1.0,-1.0,10.0,-246.78195,4841.983,,10.0,4479.7964,0.4189424,519.8041,83.24758,50.0,1.0,4841.982968034802,2063490200.0,1.0,252.9543,30750,-1074333000000.0,276031080000.0,50.0,[ 0.255  0.217 -3.935 -1.9  ],True,,1,4322.179,484.38,23946876.0,0.23222408,1707.698,50,708.5738,-25987838.0,9052.427154302597,-246.78195,1e-07,615,,4999.6006,13391766
1.0,-1.0,10.0,-254.3785,4999.216,,10.0,1.5620117,0.4189424,4998.0312,141.02861,50.0,1.0,4999.215893862361,3525051100.0,1.0,886.3493,30800,-1583947700000.0,599651700000.0,50.0,[ 0.193  0.219 -3.938 -1.907],True,,1,1.1846875,500.0,24992160.0,0.08954402,6336.3545,50,0.3066875,-27033118.0,9063.662846326828,-254.3785,1e-07,616,,4999.5933,13416766
