Penalization,MinIW,OptimizationReturnMin,InitialReturnMin,Bound,TimestepsSoFar,InitialReturnMean,TimeElapsed,MeanEntropy,EmpiricalD2Arithmetic,InitialReturnStd,DivergenceHarmonic,ReturnMeanIW,OptimizationReturnMax,MaxIW,EpLenMean,MinBehavPdf,EpThisIter,Weights,StdWReturnMean,OptimizationReturnMean,StdIW,Iteration,EpRewMean,EpisodesSoFar,Inner Iteration,VarianceInitializer,ReturnStepMaxmin,WReturnMean,LearnableVariance,Epsilon,ReturnStepMax,InitialBound,ESSRenyiHarmonic,EmpiricalD2Harmonic,MeanD2-0,ESSRenyiArithmetic,MeanIW,MinTargetPdf,InitialReturnMax
True,0.088744216,,509.72153,-1.5725099e+21,2864485,4836.103,13725.888417482376,0.4189424,1.0,726.90326,5.9369928e+29,463997770000000.0,4489.793,927449800.0,483.76,-248.28278,50,[ 0.022  0.297 -2.218 -2.114],,4326.3813,129840690.0,110,4836.102894630216,10950,1,-1.0,10.0,23916278.0,,1.0,10.0,-25957170.0,50.0,1.0,1.0,50.0,18565228.0,-248.28278,4999.5146
True,6.249948e-07,,9.981114,-5.2848054e+18,2884525,4003.1963,13791.145221948624,0.4189424,1329.5419,1578.0201,6.705945e+24,66360764.0,4989.47,102.69931,400.8,-243.44391,50,[ 0.077  0.28  -2.229 -2.136],,3993.215,14.462904,110,4003.19594401656,11000,2,-1.0,10.0,66360764.0,,1.0,10.0,-5.2848054e+18,0.03760694,1329.5419,1329.5419,0.03760694,2.6985366,-242.32515,4999.451
True,0.047392756,,1359.0355,-1941638100000.0,2906962,4483.9146,13863.283444166183,0.4189424,1.0,1117.0187,895954200000.0,9822291000.0,3640.5522,21644.646,448.74,-238.20528,50,[ 0.077  0.28  -2.229 -2.136],,3124.8784,3050.5608,111,4483.913948321935,11050,1,-1.0,10.0,21353214.0,,1.0,10.0,-23394162.0,50.0,1.0,1.0,50.0,560.11,-238.20528,4999.588
True,8.2936566e-13,,459.62488,-inf,2931038,4813.6514,13947.058019161224,0.4189424,70939.51,779.7385,inf,3865520.0,4539.931,5.7388186,481.52,-235.85966,50,[ 0.027  0.316 -2.232 -2.129],,4354.0264,0.81941843,111,4813.651786629116,11100,2,-1.0,10.0,3865520.0,,1.0,10.0,-inf,0.00070482586,70939.51,70939.51,0.00070482586,0.18135586,-237.01344,4999.556
True,0.10605097,,409.70908,-109071310000000.0,2955580,4907.335,14032.597895383835,0.4189424,1.0,642.5181,2834819300000000.0,406466560000.0,4589.8994,796986.06,490.84,-248.73456,50,[ 0.027  0.316 -2.232 -2.129],,4497.6265,111537.2,112,4907.335256153214,11150,1,-1.0,10.0,24494768.0,,1.0,10.0,-26535738.0,50.0,1.0,1.0,50.0,16263.443,-248.73456,4999.6084
True,2.1031328e-06,,,-7.2588555e+16,2977069,4293.067,14106.051269054413,0.4189424,495.24457,1318.3564,1.2652031e+21,89988504.0,4999.3877,69.05646,429.78,-233.43655,50,[ 0.081  0.301 -2.255 -2.144],,4293.067,13.181916,112,4293.0667153292,11200,2,-1.0,10.0,89988504.0,,1.0,10.0,-7.2588555e+16,0.10096022,495.24457,495.24457,0.10096022,3.6209822,-237.46857,4999.3877
True,0.12692639,,459.73077,-2324374200000.0,2999579,4498.3296,14176.982653141022,0.4189424,1.0,1210.9795,1294837100000.0,2033380900.0,4539.8315,2004.9272,450.2,-231.8996,50,[ 0.081  0.301 -2.255 -2.144],,4038.5986,303.01785,113,4498.329483197031,11250,1,-1.0,10.0,21701438.0,,1.0,10.0,-23742366.0,50.0,1.0,1.0,50.0,92.7721,-231.8996,4999.5625
True,2.4472324e-09,,469.7227,-1.9235995e+24,3023859,4854.7056,14265.718260765076,0.4189424,53659.64,730.8727,8.883553e+35,17350850.0,4529.8564,15.059448,485.6,-240.5125,50,[ 0.03   0.277 -2.268 -2.169],,4384.983,2.6698391,113,4854.705827059044,11300,2,-1.0,10.0,17350850.0,,1.0,10.0,-1.9235995e+24,0.00093179895,53659.645,53659.64,0.000931799,0.6947461,-250.42665,4999.579
True,0.056007866,,449.6723,-2466472000000.0,3047946,4815.922,14349.310765743256,0.4189424,1.0,787.04834,1456706800000.0,3276938500.0,4549.8574,3784.0718,481.74,-237.73225,50,[ 0.03   0.277 -2.268 -2.169],,4366.249,551.2001,114,4815.921582496068,11350,1,-1.0,10.0,23812544.0,,1.0,10.0,-25853446.0,50.0,1.0,1.0,50.0,141.9268,-237.73225,4999.53
True,5.582468e-08,,,-inf,3063610,3125.3591,14410.936665773392,0.4189424,64000.97,1623.3643,inf,131758750.0,4999.561,4145.192,313.28,-232.13766,50,[-0.009  0.248 -2.297 -2.194],,3125.3591,580.2191,114,3125.3590277686058,11400,2,-1.0,10.0,131758750.0,,1.0,10.0,-inf,0.0007812382,64000.965,64000.97,0.0007812382,83.890495,-234.0505,4999.561
True,0.06592294,,439.7818,-352563920000.0,3082358,3742.8274,14471.501984119415,0.4189424,1.0,1495.9453,29796647000.0,277073280.0,4559.748,218.75885,374.96,-235.8949,50,[-0.009  0.248 -2.297 -2.194],,3303.0461,47.017002,115,3742.827648962305,11450,1,-1.0,10.0,16246610.0,,1.0,10.0,-18287502.0,50.0,1.0,1.0,50.0,19.70608,-235.8949,4999.53
True,0.00029828472,,379.74557,-3029809500000000.0,3105527,4631.6235,14545.11489534378,0.4189424,69.1145,1062.5739,2.203721e+18,76926210.0,4619.9243,428.88455,463.38,-233.91592,50,[ 0.022  0.248 -2.297 -2.196],,4251.878,60.784546,115,4631.623366867756,11500,2,-1.0,10.0,77667070.0,,1.0,10.0,-3122766000000000.0,0.7234372,69.1145,69.1145,0.7234372,11.499556,-236.33022,4999.67
True,0.03286108,,449.75757,-27043426000.0,3126787,4249.2764,14627.11577796936,0.4189424,1.0,1602.8159,173850560.0,133658090.0,4549.825,62.612373,425.2,-239.44151,50,[ 0.022  0.249 -2.297 -2.194],,3799.5188,10.387548,116,4249.276299921485,11550,1,-1.0,10.0,20625366.0,,1.0,10.0,-22666308.0,50.0,1.0,1.0,50.0,5.6281276,-239.44151,4999.583
True,0.00010234624,,419.74493,-522161220000000.0,3145551,3747.501,14698.360314130783,0.4189424,67.74895,1582.7395,6.545758e+16,50234290.0,4579.8535,38.41225,375.28,-231.53258,50,[-0.009  0.248 -2.3   -2.2  ],,3327.7563,5.9004674,116,3747.5011507538957,11600,2,-1.0,10.0,53301990.0,,1.0,10.0,-558497900000000.0,0.7380189,67.74895,67.74895,0.7380189,2.0564394,-231.98303,4999.5986
True,0.19720636,,429.73624,-28088744000.0,3161954,3273.4937,14755.653321743011,0.4189424,1.0,1606.5284,185994100.0,254767980.0,4569.868,577.70874,328.06,-230.73334,50,[-0.009  0.251 -2.3   -2.197],,2843.7576,87.52587,117,3273.49394513788,11650,1,-1.0,10.0,13296696.0,,1.0,10.0,-15337646.0,50.0,1.0,1.0,50.0,31.908066,-230.73334,4999.6045
True,6.705171e-05,,399.74536,-640705900000000.0,3182902,4186.852,14834.706897974014,0.4189424,66.40281,1662.3351,9.855605e+16,21677660.0,4599.8096,30.105068,418.96,-249.55937,50,[ 0.022  0.254 -2.3   -2.196],,3787.107,5.799702,117,4186.852216434113,11700,2,-1.0,10.0,20918490.0,,1.0,10.0,-705815930000000.0,0.7529802,66.40281,66.40281,0.7529802,2.1330793,-250.1464,4999.555
True,0.025803193,,9.982914,-1.8076811e+18,3204008,4218.5684,14925.579144001007,0.4189424,1.0,1676.7904,7.84552e+23,57345327000.0,4989.5366,73585.79,422.12,-246.25752,50,[ 0.022  0.25  -2.3   -2.196],,4208.5854,13033.684,118,4218.568270390442,11750,1,-1.0,10.0,20607944.0,,1.0,10.0,-22648832.0,50.0,1.0,1.0,50.0,3277.3628,-246.25752,4999.5195
True,1.3798667e-08,,459.68085,-3.75771e+24,3223796,3952.2412,15025.115382432938,0.4189424,84956.36,1526.5177,3.3901398e+36,19877808.0,4539.8594,16.766224,395.76,-243.59578,50,[ 0.084  0.255 -2.299 -2.204],,3492.5603,2.8089547,118,3952.2409076831323,11800,2,-1.0,10.0,19877808.0,,1.0,10.0,-3.75771e+24,0.0005885375,84956.36,84956.36,0.0005885375,0.79808825,-245.82684,4999.54
True,0.007177762,,399.72223,-3377514500000000.0,3243077,3850.2632,15121.104169368744,0.4189424,1.0,1572.0605,2.7390778e+18,9122079000.0,4599.699,8392.513,385.62,-229.38887,50,[ 0.084  0.255 -2.299 -2.204],,3450.541,1411.4283,119,3850.263170550027,11850,1,-1.0,10.0,17295900.0,,1.0,10.0,-19336706.0,50.0,1.0,1.0,50.0,404.1004,-229.38887,4999.4214
True,4.9516824e-08,,29.955294,-1.5361616e+22,3263579,4095.8882,15213.971428871155,0.4189424,8614.85,1548.8792,5.66577e+31,31163200.0,4969.5444,147.18855,410.04,-240.25636,50,[ 0.081  0.317 -2.305 -2.194],,4065.933,20.592728,119,4095.8882765727735,11900,2,-1.0,10.0,31163200.0,,1.0,10.0,-1.5361616e+22,0.005803932,8614.85,8614.85,0.005803932,3.0562696,-244.48706,4999.4995
True,0.19443949,,929.5311,-94898364000.0,3284508,4181.676,15315.593486309052,0.4189424,1.0,1346.1902,2008654000.0,3430837800.0,4070.0083,3570.7893,418.58,-238.87155,50,[ 0.081  0.317 -2.305 -2.194],,3252.145,690.6055,120,4181.675986744141,11950,1,-1.0,10.0,19298642.0,,1.0,10.0,-21339548.0,50.0,1.0,1.0,50.0,217.2796,-238.87155,4999.5396
True,1.6149943e-16,,4998.3604,-inf,3309508,4999.1455,15428.48422574997,0.4189424,228490260.0,0.28971046,inf,108380220.0,1.265625,91.52124,500.0,-246.82275,50,[ 0.023  0.337 -2.315 -2.189],,0.7853125,17.1526,120,4999.14569407132,12000,2,-1.0,10.0,108380220.0,,1.0,10.0,-inf,2.1882771e-07,228490260.0,228490260.0,2.1882771e-07,4.337367,-245.36671,4999.626
True,0.028137607,,2899.2515,-339263360000000.0,3334299,4957.1587,15554.719137907028,0.4189424,1.0,293.98694,2.762466e+16,49182683000.0,2100.352,60415.6,495.82,-253.904,50,[ 0.023  0.337 -2.315 -2.189],,2057.9075,9122.851,121,4957.15896031858,12050,1,-1.0,10.0,24659852.0,,1.0,10.0,-26700816.0,50.0,1.0,1.0,50.0,1968.134,-253.904,4999.6035
True,8.2960785e-09,,1999.658,-7.447669e+18,3358459,4830.439,15673.885138750076,0.4189424,1114.8431,631.9922,1.3316209e+25,21574926.0,2999.972,13.234065,483.2,-238.45676,50,[ 3.411e-05  4.331e-01 -2.339e+00 -2.262e+00],,2830.7805,2.5976126,121,4830.43864055804,12100,2,-1.0,10.0,21574926.0,,1.0,10.0,-7.447669e+18,0.04484936,1114.8431,1114.8431,0.04484936,0.86465204,-240.92885,4999.63
True,0.039185796,,2429.7397,-7.902297e+23,3383080,4923.0786,15792.081737279892,0.4189424,1.0,396.2396,1.4991982e+35,80171870000000.0,2569.854,590144000.0,492.42,-240.11758,50,[ 3.411e-05  4.331e-01 -2.339e+00 -2.262e+00],,2493.3394,82567590.0,122,4923.07903691345,12150,1,-1.0,10.0,24393714.0,,1.0,10.0,-26434672.0,50.0,1.0,1.0,50.0,12289857.0,-240.11758,4999.5938
True,6.278199e-05,,9.980601,-11382758000000.0,3405883,4558.4893,15908.734231710434,0.4189424,40.17461,1258.5831,31108600000000.0,7081916.0,4989.5166,5.387339,456.06,-236.77602,50,[ 0.061  0.443 -2.342 -2.252],,4548.509,0.8132729,122,4558.48921745266,12200,2,-1.0,10.0,7443350.5,,1.0,10.0,-10760828000000.0,1.2445672,40.17461,40.17461,1.2445672,0.32117546,-236.8128,4999.497
True,0.010682765,,9.98036,-6.75281e+21,3429583,4738.3296,16014.018189191818,0.4189424,1.0,1044.7555,1.0948203e+31,59473314000000.0,4989.552,114945310.0,474.0,-249.13425,50,[ 0.063  0.435 -2.341 -2.253],,4728.3496,16086756.0,123,4738.32959758867,12250,1,-1.0,9.999999,23543280.0,,1.0,9.999999,-25584186.0,50.0,1.0,1.0,50.0,2380484.2,-249.13425,4999.532
True,2.4789997e-24,,4288.909,-inf,3454513,4985.0474,16115.83680510521,0.4189424,6.2903555e+17,99.44851,inf,494980.84,710.6904,0.673708,498.6,-254.3471,50,[-0.01   0.536 -2.341 -2.253],,696.1381,0.09655541,123,4985.047337424695,12300,2,-1.0,10.0,494980.84,,1.0,10.0,-inf,7.948676e-17,6.2903555e+17,6.2903555e+17,7.948676e-17,0.019804385,-267.19128,4999.5996
True,0.25277016,,2299.6714,-230703950000000.0,3478895,4874.8755,16208.677345514297,0.4189424,1.0,489.97342,1.2777514e+16,9425044000.0,2699.8667,7157.496,487.64,-255.06532,50,[-0.01   0.536 -2.341 -2.253],,2575.204,1603.9427,124,4874.875346428743,12350,1,-1.0,10.0,24004482.0,,1.0,10.0,-26045396.0,50.0,1.0,1.0,50.0,521.96564,-255.06532,4999.538
True,1.802166,,1769.4313,-3.109116e+17,3503509,4921.5264,16296.804956436157,0.4189424,14.121115,459.41803,2.3207247e+22,1263563600000.0,3230.1597,1655191.8,492.28,-244.04697,50,[ 0.028  0.531 -2.336 -2.205],,3152.0952,243200.78,124,4921.526552214466,12400,2,-1.0,10.0,25417978.0,,1.0,10.0,-2411091700000.0,3.5407968,14.121116,14.121115,3.540797,50940.406,-243.0702,4999.591
True,0.2600707,,1029.6702,-2.2399966e+16,3515268,2342.063,16372.388542175293,0.4189424,1.0,990.2959,1.2046635e+20,5813529600.0,3969.8694,23235.85,235.18,-236.4656,50,[-0.095  0.515 -2.338 -2.217],,1312.3927,3624.5405,125,2342.06292286578,12450,1,-1.0,10.0,6465945.0,,1.0,10.0,-8506833.0,50.0,1.0,1.0,50.0,1114.9274,-236.4656,4999.5396
True,2.5347794e-16,,9.980302,-inf,3538094,4560.8804,16545.836599349976,0.4189424,65592607000.0,900.4464,inf,136111170.0,4989.6123,972.8686,456.52,-253.00722,50,[-0.033  0.52  -2.341 -2.217],,4550.9,136.18173,125,4560.880028564199,12500,2,-1.0,10.0,136111170.0,,1.0,10.0,-inf,7.62281e-10,65592607000.0,65592607000.0,7.62281e-10,19.623896,-255.54385,4999.593
True,0.1362428,,19.960627,-24337992000.0,3559607,4297.198,16642.451031446457,0.4189424,1.0,1053.7888,139747840.0,210747540.0,4979.6987,128.67235,430.26,-245.87654,50,[-0.033  0.52  -2.341 -2.217],,4277.238,24.8398,126,4297.198172118459,12550,1,-1.0,10.0,19576382.0,,1.0,10.0,-21617386.0,50.0,1.0,1.0,50.0,16.069649,-245.87654,4999.659
True,0.0011062684,,3209.2966,-1.3198466e+17,3584241,4925.1963,16805.256637573242,0.4189424,178.02448,310.59357,4.1820885e+21,299754940.0,1790.3147,366.15094,492.68,-248.17572,50,[-2.334e-03  5.146e-01 -2.341e+00 -2.222e+00],,1715.8994,72.07355,126,4925.196064841754,12600,2,-1.0,10.0,299754940.0,,1.0,10.0,-1.3198466e+17,0.28086025,178.02448,178.02448,0.28086025,18.706451,-248.53687,4999.6113
True,0.036320657,,2239.14,-6.816555e+19,3608607,4871.244,17005.955532312393,0.4189424,1.0,452.7539,1.1155606e+27,4261862100.0,2760.4226,2572.7283,487.32,-251.2015,50,[-2.334e-03  5.146e-01 -2.341e+00 -2.222e+00],,2632.1045,509.72055,127,4871.244262405711,12650,1,-1.0,10.0,23934008.0,,1.0,10.0,-25974940.0,50.0,1.0,1.0,50.0,170.5869,-251.2015,4999.5625
True,3.470467e-08,,1119.5637,-inf,3628433,3958.0505,17152.278262376785,0.4189424,1066120.4,1130.7264,inf,14185946.0,3880.0032,12.096545,396.52,-241.97066,50,[-0.058  0.539 -2.343 -2.206],,2838.4875,1.9122931,127,3958.0510886385573,12700,2,-1.0,10.0,14185946.0,,1.0,10.0,-inf,4.689902e-05,1066120.4,1066120.4,4.689902e-05,0.56892985,-246.11317,4999.567
True,0.041577075,,,-5.8581214e+19,3646646,3634.9062,17290.22038078308,0.4189424,1.0,1241.2853,8.238924e+26,75080950000.0,4999.59,131585.81,364.26,-236.14049,50,[-0.058  0.539 -2.343 -2.206],,3634.9062,20914.836,128,3634.906276147617,12750,1,-1.0,10.0,14753332.0,,1.0,10.0,-16794274.0,50.0,1.0,1.0,50.0,5798.3394,-236.14049,4999.59
True,1.4658953e-06,,9.980459,-inf,3671026,4874.8184,17464.86652135849,0.4189424,27019590.0,715.97327,inf,142788640.0,4989.6216,494.5327,487.6,-238.60054,50,[-4.165e-04  5.583e-01 -2.340e+00 -2.190e+00],,4864.8374,69.219734,128,4874.818156609614,12800,2,-1.0,10.0,142788640.0,,1.0,10.0,-inf,1.8505092e-06,27019590.0,27019590.0,1.8505092e-06,9.998612,-242.41458,4999.602
True,0.10826812,,,-7637921000000.0,3694039,4600.878,17657.639563322067,0.4189424,1.0,1311.9796,14003966000000.0,319953660.0,4999.6377,167.71288,460.26,-244.96866,50,[-4.165e-04  5.583e-01 -2.340e+00 -2.190e+00],,4600.878,29.60051,129,4600.87801079948,12850,1,-1.0,10.0,22889370.0,,1.0,10.0,-24930360.0,50.0,1.0,1.0,50.0,12.938769,-244.96866,4999.6377
True,1.4627273e-07,,2779.5615,-1.2821429e+21,3717522,4692.4595,17839.924786806107,0.4189424,4252.462,609.71155,3.9464658e+29,169731760.0,2220.081,181.30211,469.66,-257.3105,50,[-0.036  0.593 -2.343 -2.152],,1912.8981,30.590984,129,4692.459713348835,12900,2,-1.0,10.0,169731760.0,,1.0,10.0,-1.2821429e+21,0.011757894,4252.462,4252.462,0.011757894,7.0027204,-258.57217,4999.6426
True,0.06358736,,2169.7026,-3.0379e+21,3740935,4678.717,18046.72606897354,0.4189424,1.0,610.9095,2.2155678e+30,11641349000000.0,2829.9321,21265340.0,468.26,-241.13536,50,[-0.036  0.593 -2.343 -2.152],,2509.0142,3031958.0,130,4678.716726190661,12950,1,-1.0,10.0,22263598.0,,1.0,10.0,-24304590.0,50.0,1.0,1.0,50.0,564388.9,-241.13536,4999.635
True,0.000106717576,,619.75854,-6.5042704e+18,3765184,4848.5312,18234.415548324585,0.4189424,695.43994,747.8847,1.0157484e+25,6081911.0,4379.7295,3.1209989,484.98,-238.72588,50,[ 0.024  0.579 -2.347 -2.164],,4228.773,0.57532126,130,4848.531376140726,13000,2,-1.0,10.0,6081911.0,,1.0,10.0,-6.5042704e+18,0.07189693,695.43994,695.43994,0.07189693,0.24768032,-241.49362,4999.4883
True,0.1447644,,289.8398,-5.0082064e+19,3789714,4904.969,18397.812559127808,0.4189424,1.0,659.3043,6.021756e+26,10039538000000.0,4709.7354,19453524.0,490.6,-247.78555,50,[ 0.024  0.579 -2.347 -2.164],,4615.1294,2723000.5,131,4904.969380879128,13050,1,-1.0,10.0,24493408.0,,1.0,10.0,-26534352.0,50.0,1.0,1.0,50.0,401691.72,-247.78555,4999.575
True,6.1934698e-12,,439.72513,-1.3622771e+23,3811708,4395.4004,18529.808937311172,0.4189424,29879.832,1311.6838,4.4562143e+33,54503956.0,4559.6304,77.715744,439.88,-238.32623,50,[ 0.129  0.54  -2.367 -2.215],,3955.6755,11.074424,131,4395.400794893142,13100,2,-1.0,10.0,54503956.0,,1.0,10.0,-1.3622771e+23,0.0016733696,29879.832,29879.832,0.0016733696,2.1814454,-240.58342,4999.3555
True,0.24727671,,9.979751,-4.330742e+19,3833636,4382.4893,18686.788776159286,0.4189424,1.0,1387.3213,4.5032498e+26,58301050000000.0,4989.469,171210530.0,438.56,-237.89058,50,[ 0.129  0.54  -2.367 -2.215],,4372.5093,23957940.0,132,4382.488997244623,13150,1,-1.0,10.0,21130870.0,,1.0,10.0,-23171704.0,50.0,1.0,1.0,50.0,3526059.8,-237.89058,4999.449
True,3.19282e-14,,9.979755,-inf,3856963,4663.7046,18860.000200033188,0.4189424,14538449.0,1145.6842,inf,10775641.0,4989.612,257.5997,466.54,-246.63184,50,[ 0.062  0.632 -2.384 -2.166],,4653.7246,36.05238,132,4663.704618123515,13200,2,-1.0,10.0,10775641.0,,1.0,10.0,-inf,3.4391564e-06,14538449.0,14538449.0,3.4391564e-06,5.24067,-254.45401,4999.592
True,0.021095973,,319.6803,-7.5551215e+16,3880535,4712.6772,19045.343502998352,0.4189424,1.0,1110.5477,1.3704247e+21,40583524000.0,4679.855,61752.13,471.44,-252.26112,50,[ 0.062  0.632 -2.384 -2.166],,4392.997,8617.725,133,4712.677347872376,13250,1,-1.0,10.0,23442644.0,,1.0,10.0,-25483552.0,50.0,1.0,1.0,50.0,1624.8363,-252.26112,4999.535
True,2.1372146e-13,,309.79764,-inf,3901738,4236.9233,19213.333931922913,0.4189424,154484900.0,1493.6582,inf,34063252.0,4689.616,63.668285,424.06,-239.97931,50,[ 0.123  0.55  -2.387 -2.236],,3927.1252,8.904227,133,4236.923223570096,13300,2,-1.0,10.0,34063252.0,,1.0,10.0,-inf,3.2365622e-07,154484900.0,154484900.0,3.2365622e-07,1.3687432,-245.22165,4999.414
True,0.02972196,,19.965546,-2908189200000000.0,3922377,4124.054,19384.084936141968,0.4189424,1.0,1606.4696,2.0303304e+18,137904370000.0,4979.599,137812.4,412.78,-242.41286,50,[ 0.123  0.55  -2.387 -2.236],,4104.0894,21444.107,134,4124.054494141592,13350,1,-1.0,10.0,19588570.0,,1.0,10.0,-21629494.0,50.0,1.0,1.0,50.0,5537.0684,-242.41286,4999.5645
True,2.1882836e-11,,9.984397,-inf,3944162,4353.6987,19564.66441130638,0.4189424,1888594.9,1441.249,inf,1698598900.0,4989.54,3274.3416,435.7,-250.92247,50,[ 0.12   0.494 -2.412 -2.346],,4343.7144,458.1494,134,4353.698689980698,13400,2,-1.0,10.0,1698598900.0,,1.0,10.0,-inf,2.6474709e-05,1888594.9,1888594.9,2.6474709e-05,68.17393,-249.29321,4999.5244
True,0.13935459,,289.75208,-1.908788e+16,3965470,4258.136,19733.829583883286,0.4189424,1.0,1535.7609,8.747808e+19,423492650000.0,4709.6963,540124.2,426.16,-229.13647,50,[ 0.12   0.494 -2.412 -2.346],,3968.3843,78900.57,135,4258.136099353184,13450,1,-1.0,10.0,20490284.0,,1.0,10.0,-22531114.0,50.0,1.0,1.0,50.0,17503.953,-229.13647,4999.448
True,1.8682356e-26,,4998.7344,-inf,3990470,4999.2607,19923.746861219406,0.4189424,152557460000000.0,0.17716686,inf,14921341.0,0.85058594,17.10839,500.0,-272.5952,50,[ 0.021  0.528 -2.441 -2.284],,0.5262207,2.6492217,135,4999.260569682313,13500,2,-1.0,10.0,14921341.0,,1.0,10.0,-inf,3.2774537e-13,152557460000000.0,152557460000000.0,3.2774537e-13,0.5970012,-286.86304,4999.585
True,0.28177902,,4998.438,-25711012000.0,4015470,4999.241,20093.948553800583,0.4189424,1.0,0.25233072,156473620.0,180934350.0,1.2006836,91.82057,500.0,-255.54784,50,[ 0.021  0.528 -2.441 -2.284],,0.8033496,15.189356,136,4999.24130507398,13550,1,-1.0,10.0,24992414.0,,1.0,10.0,-27033410.0,50.0,1.0,1.0,50.0,7.2404237,-255.54784,4999.6387
True,3.7658018e-10,,,-inf,4037670,4436.6216,20272.96353316307,0.4189424,372638.44,1176.2098,inf,32390832.0,4999.6553,15.184975,444.0,-246.93906,50,[-0.024  0.52  -2.444 -2.242],,4436.6216,3.2287662,136,4436.621478819529,13600,2,-1.0,10.0,32390832.0,,1.0,10.0,-inf,0.00013417832,372638.44,372638.44,0.00013417832,1.4675183,-249.92352,4999.6553
True,0.07991722,,1479.6807,-8.564833e+22,4060177,4497.1846,20448.459758281708,0.4189424,1.0,822.5715,1.7611244e+33,2026090900000.0,3519.9136,3835071.0,450.14,-239.53275,50,[-0.024  0.52  -2.444 -2.242],,3017.5037,545347.2,137,4497.184583435164,13650,1,-1.0,10.0,20901294.0,,1.0,10.0,-22942250.0,50.0,1.0,1.0,50.0,126578.05,-239.53275,4999.594
True,8.15194e-06,,,-1.1909966e+23,4084562,4875.708,20628.04031777382,0.4189424,15832.48,715.5113,3.405746e+33,18691084.0,4999.482,22.284967,487.7,-246.69997,50,[ 0.034  0.502 -2.445 -2.258],,4875.708,3.2344477,137,4875.708221811622,13700,2,-1.0,10.0,18691084.0,,1.0,10.0,-1.1909966e+23,0.003158065,15832.4795,15832.48,0.0031580648,0.767158,-252.0578,4999.482
True,0.16004898,,389.78046,-29562660000.0,4109102,4907.0117,20815.598752975464,0.4189424,1.0,645.3188,205640900.0,295359900.0,4609.8374,245.47726,490.8,-237.45857,50,[ 0.034  0.502 -2.445 -2.258],,4517.231,36.23137,138,4907.01130460504,13750,1,-1.0,10.0,24495196.0,,1.0,10.0,-26536172.0,50.0,1.0,1.0,50.0,11.860169,-237.45857,4999.6177
True,3.6933787e-07,,299.68646,-1125757400000.0,4133633,4905.209,20980.89138364792,0.4189424,21.752823,657.9318,304242100000.0,34721596.0,4699.8955,19.131277,490.62,-244.9037,50,[ 0.012  0.556 -2.45  -2.236],,4605.522,3.5713623,138,4905.208653214081,13800,2,-1.0,10.0,130702620.0,,1.0,10.0,-268201350000.0,2.2985523,21.752823,21.752823,2.2985523,1.4422226,-247.74608,4999.582
True,0.3514323,,,-6.0379026e+19,4157160,4703.8813,21153.544136047363,0.4189424,1.0,1162.9309,8.751867e+26,633558600000.0,4999.6626,839963.1,470.54,-237.20126,50,[ 0.003  0.517 -2.45  -2.258],,4703.8813,118813.51,139,4703.881705373263,13850,1,-1.0,10.0,23478910.0,,1.0,10.0,-25519922.0,50.0,1.0,1.0,50.0,25353.057,-237.20126,4999.6626
True,8.934617e-16,,2369.711,-inf,4179137,4388.8276,21310.275140285492,0.4189424,6079090.0,747.4345,inf,6119208.0,2629.9229,11.157471,439.54,-236.09297,50,[-0.045  0.623 -2.458 -2.215],,2019.1167,1.5625253,139,4388.82758744005,13900,2,-1.0,10.0,6119208.0,,1.0,10.0,-inf,8.224915e-06,6079090.0,6079090.0,8.224915e-06,0.24485363,-242.8629,4999.634
True,0.036609992,,9.982242,-156872190000000.0,4200782,4324.2007,21449.4080722332,0.4189424,1.0,1066.0651,5905239700000000.0,34138032000.0,4989.662,37927.883,432.9,-245.67798,50,[-0.045  0.623 -2.458 -2.215],,4314.2183,6442.0728,140,4324.200831620133,13950,1,-1.0,10.0,19835206.0,,1.0,10.0,-21876200.0,50.0,1.0,1.0,50.0,1893.1206,-245.67798,4999.6445
True,1.5725049e-10,,,-1.9993062e+21,4222258,4290.023,21567.04642033577,0.4189424,12343.173,1138.2399,9.597e+29,1752445.4,4999.5234,2.6659496,429.52,-236.57344,50,[-0.065  0.735 -2.468 -2.163],,4290.023,0.39359602,140,4290.022884982612,14000,2,-1.0,10.0,1752445.4,,1.0,10.0,-1.9993062e+21,0.0040508225,12343.173,12343.173,0.0040508225,0.101671085,-240.41753,4999.5234
True,0.06120831,,2389.7886,-3.5540748e+17,4243866,4314.8096,21693.21019244194,0.4189424,1.0,796.7947,3.0326186e+22,293300000000.0,2609.7676,315369.12,432.16,-224.28049,50,[-0.065  0.735 -2.468 -2.163],,1925.0208,48459.457,141,4314.809400627859,14050,1,-1.0,10.0,19252460.0,,1.0,10.0,-21293382.0,50.0,1.0,1.0,50.0,13696.841,-224.28049,4999.556
