DivergenceHarmonic,MinTargetPdf,Bound,OptimizationReturnMean,EmpiricalD2Arithmetic,OptimizationReturnMax,EpThisIter,Inner Iteration,ReturnMeanIW,ReturnStepMax,MeanD2-0,EpLenMean,WReturnMean,Penalization,VarianceInitializer,InitialReturnMean,EmpiricalD2Harmonic,ESSRenyiHarmonic,Weights,Iteration,ReturnStepMaxmin,StdWReturnMean,TimestepsSoFar,ESSRenyiArithmetic,MinIW,InitialReturnMax,MeanIW,InitialReturnMin,MeanEntropy,StdIW,Epsilon,MaxIW,EpisodesSoFar,OptimizationReturnMin,LearnableVariance,InitialBound,EpRewMean,TimeElapsed,InitialReturnStd,MinBehavPdf
inf,-230.1922,-inf,2145.4558,15806117000.0,3299.9607,50,2,49378636.0,10.0,15806117000.0,385.24,49378636.0,True,-1.0,3845.1143,15806116000.0,3.1633325e-09,[-0.047  0.491 -2.462 -2.024],116,10.0,,4237085,3.1633323e-09,9.253624e-12,4999.6196,1.9756237,1699.6589,0.4189424,10.510008,1e-07,74.47666,11600,,,-inf,3845.1148168974587,2860.622976064682,1095.9266,-226.34837
2.7556748e+29,-242.83257,-1.0713532e+21,2243.5417,1.0,3230.2197,50,1,304287120000.0,10.0,1.0,402.0,17068828.0,True,-1.0,4012.8862,1.0,50.0,[-0.047  0.491 -2.462 -2.024],117,10.0,,4257185,50.0,0.04266839,4999.5645,28279.31,1769.3448,0.4189424,105690.38,1e-07,742464.75,11650,,,-19109754.0,4012.8865327563853,2875.20387506485,982.63434,-242.83257
inf,-244.21378,-inf,0.61827147,5183460.0,0.99902344,50,2,26986736.0,10.0,5183460.0,500.0,26986736.0,True,-1.0,4999.235,5183460.0,9.646066e-06,[ 0.012  0.511 -2.462 -2.017],117,10.0,,4282185,9.646066e-06,7.2094463e-06,4999.615,1.0798254,4998.616,0.4189424,6.899885,1e-07,49.343384,11700,,,-inf,4999.234426880955,2892.4231736660004,0.20513052,-242.26671
1.0127333e+19,-251.0853,-6494757000000000.0,4543.908,1.0,4709.7856,50,1,323095300.0,10.0,1.0,483.5,24016202.0,True,-1.0,4833.6675,1.0,50.0,[ 0.012  0.511 -2.462 -2.017],118,10.0,,4306360,50.0,0.6826696,4999.545,13.315366,289.75943,0.4189424,21.568266,1e-07,100.556305,11750,,,-26057120.0,4833.667330147858,2910.2230966091156,807.38055,-251.0853
inf,-240.03108,-inf,3822.5107,12711850.0,4979.576,50,2,555341400.0,10.0,12711850.0,385.0,555341400.0,True,-1.0,3842.4763,12711850.0,3.9333377e-06,[-0.046  0.52  -2.463 -2.04 ],118,10.0,,4325610,3.9333377e-06,8.629773e-11,4999.542,22.246166,19.965588,0.4189424,112.41994,1e-07,774.314,11800,,,-inf,3842.4761267339213,2924.1487879753113,1195.9285,-240.85759
1.4800191e+29,-230.09198,-7.851497e+20,2661.6719,1.0,3939.912,50,1,285969450000.0,10.0,1.0,372.88,15236968.0,True,-1.0,3721.3247,1.0,50.0,[-0.046  0.52  -2.463 -2.04 ],119,10.0,,4344254,50.0,0.096025676,4999.565,31941.02,1059.6528,0.4189424,100482.06,1e-07,597042.56,11850,,,-17277892.0,3721.324696634752,2940.15491271019,1178.436,-230.09198
3.5454217e+27,-256.4443,-1.2152106e+20,0.46097657,3889.904,0.8432617,50,2,4215056.5,10.0,3889.904,500.0,4215056.5,True,-1.0,4999.176,3889.9043,0.012853786,[ 0.012  0.54  -2.469 -2.026],119,10.0,,4369254,0.012853787,9.655589e-06,4999.558,0.16864932,4998.715,0.4189424,0.6760367,1e-07,4.7258124,11900,,,-1.2152106e+20,4999.175870526758,2960.393879890442,0.21964875,-253.14317
2.6725418e+26,-258.03464,-3.336478e+19,0.40788087,1.0,0.8144531,50,1,152615290000.0,10.0,1.0,500.0,24991998.0,True,-1.0,4999.1997,1.0,50.0,[ 0.012  0.54  -2.469 -2.026],120,10.0,,4394254,50.0,0.59233576,4999.6064,6106.996,4998.792,0.4189424,21339.582,1e-07,130021.055,11950,,,-27032970.0,4999.199884721274,2977.862887620926,0.20917238,-258.03464
inf,-264.39096,-inf,4321.234,20477126.0,4409.96,50,2,42894348.0,10.0,20477126.0,491.2,42894348.0,True,-1.0,4910.886,20477126.0,2.4417488e-06,[ 0.052  0.651 -2.465 -1.986],120,10.0,,4418814,2.4417488e-06,1.7996973e-10,4999.6123,1.716228,589.6526,0.4189424,10.041153,1e-07,70.66604,12000,,,-inf,4910.8863940525,2995.617997646332,617.31915,-254.98578
115246020000000.0,-243.17409,-21919296000000.0,4343.7456,1.0,4729.769,50,1,9716551000.0,10.0,1.0,461.54,22695512.0,True,-1.0,4613.5547,1.0,50.0,[ 0.052  0.651 -2.465 -1.986],121,10.0,,4441891,50.0,0.012800042,4999.578,388.82578,269.80927,0.4189424,1091.8165,1e-07,5272.7773,12050,,,-24736456.0,4613.554877924971,3011.740163087845,1187.6967,-243.17409
1.2809993e+27,-245.34697,-7.3044793e+19,4480.57,3524.1775,4999.542,50,2,231455740.0,10.0,3524.1775,448.36,231455740.0,True,-1.0,4480.57,3524.1777,0.014187707,[ 0.145  0.696 -2.483 -1.919],121,10.0,,4464309,0.014187708,7.100801e-10,4999.542,9.283749,,0.4189424,40.878456,1e-07,242.21048,12100,,,-7.3044793e+19,4480.5699619860625,3029.3167147636414,1273.7776,-243.26117
103921840000000.0,-235.70764,-20813581000000.0,4171.3613,1.0,4769.7,50,1,9061897000.0,10.0,1.0,440.4,21316544.0,True,-1.0,4401.1426,1.0,50.0,[ 0.145  0.696 -2.483 -1.919],122,10.0,,4486329,50.0,0.04784324,4999.4814,382.86053,229.78145,0.4189424,897.4473,1e-07,5025.948,12150,,,-23357408.0,4401.142475469264,3046.1357941627502,1395.1664,-235.70764
inf,-254.22467,-inf,4255.399,19868376.0,4419.9053,50,2,120879960.0,10.0,19868376.0,483.64,120879960.0,True,-1.0,4835.1426,19868376.0,2.516562e-06,[ 0.047  0.632 -2.504 -1.956],122,10.0,,4510511,2.516562e-06,5.7396287e-15,4999.6494,4.9714217,579.74396,0.4189424,29.290852,1e-07,207.71172,12200,,,-inf,4835.143116344507,3064.605332136154,805.90015,-247.66779
1.5532317e+19,-238.8127,-8043143400000000.0,4601.628,1.0,4999.4956,50,1,16739405000.0,10.0,1.0,460.34,22838188.0,True,-1.0,4601.628,1.0,50.0,[ 0.047  0.632 -2.504 -1.956],123,10.0,,4533528,50.0,0.3627623,4999.4956,670.78937,,0.4189424,1645.8329,1e-07,9287.681,12250,,,-24879066.0,4601.628393934004,3082.578738927841,1289.6522,-238.8127
inf,-252.81453,-inf,2091.597,1.6369514e+25,2510.0332,50,2,28525428.0,10.0,1.6369514e+25,458.5,28525428.0,True,-1.0,4581.215,1.6369515e+25,3.0544582e-24,[-0.036  0.546 -2.515 -1.989],123,10.0,,4556453,3.0544584e-24,2.5291285e-24,4999.651,1.1412363,2489.6177,0.4189424,7.2851,1e-07,52.061367,12300,,,-inf,4581.214616271744,3099.558491706848,722.5273,-231.84276
5.45795e+27,-247.56802,-1.50778e+20,4507.227,1.0,4999.5903,50,1,1908897600000.0,10.0,1.0,451.06,21541992.0,True,-1.0,4507.227,1.0,50.0,[-0.036  0.546 -2.515 -1.989],124,10.0,,4579006,50.0,0.25110942,4999.5903,144658.78,,0.4189424,340938.34,1e-07,1696513.2,12350,,,-23582944.0,4507.226972467612,3114.8693137168884,1107.6548,-247.56802
1.928937e+33,-233.69734,-8.963572e+22,4899.2607,16999.252,4999.584,50,2,41558520.0,10.0,16999.252,490.02,41558520.0,True,-1.0,4899.2607,16999.252,0.002941306,[ 0.024  0.561 -2.516 -1.983],124,10.0,,4603507,0.002941306,0.0009423799,4999.584,1.6815068,,0.4189424,9.0473995,1e-07,64.2519,12400,,,-8.963572e+22,4899.260969259224,3133.643229007721,699.8945,-234.8362
1.4421966e+35,-240.94237,-7.750434e+23,4821.2554,1.0,4989.554,50,1,28443228000000.0,10.0,1.0,483.24,24043016.0,True,-1.0,4831.2373,1.0,50.0,[ 0.024  0.561 -2.516 -1.983],125,10.0,,4627669,50.0,0.24168865,4999.536,1138119.8,9.981944,0.4189424,4511058.0,1e-07,23164462.0,12450,,,-26083928.0,4831.2373641969825,3152.025420665741,837.95276,-240.94237
2.7056195e+25,-247.32726,-1.0615534e+19,4297.4106,3502.6462,4989.5254,50,2,32562594.0,10.0,3502.6462,431.06,32562594.0,True,-1.0,4307.391,3502.6462,0.014274921,[ 0.139  0.516 -2.521 -2.001],125,10.0,,4649222,0.014274921,5.0831175e-12,4999.506,1.3254569,9.98042,0.4189424,4.3960266,1e-07,23.367277,12500,,,-1.0615534e+19,4307.390900765534,3168.996248483658,1498.6642,-241.16313
4.5033672e+22,-259.83405,-4.330714e+17,4022.43,1.0,4289.689,50,1,375835100000.0,10.0,1.0,473.42,23284890.0,True,-1.0,4732.1436,1.0,50.0,[ 0.139  0.516 -2.521 -2.001],126,10.0,,4672893,50.0,0.326142,4999.402,16047.645,709.7131,0.4189424,68881.63,1e-07,455135.66,12550,,,-25325690.0,4732.143202148957,3186.7967059612274,944.30505,-259.83405
inf,-243.37465,-inf,3393.7207,332733060.0,4989.433,50,2,1002057.0,10.0,332733060.0,341.1,1002057.0,True,-1.0,3403.7002,332733060.0,1.5027061e-07,[ 0.209  0.43  -2.548 -2.054],126,10.0,,4689948,1.5027061e-07,2.5999802e-18,4999.413,0.056141157,9.97985,0.4189424,0.19955274,1e-07,1.2762512,12600,,,-inf,3403.7002341940247,3199.9637382030487,1664.2471,-237.5492
2.5531727e+26,-246.96242,-3.2606915e+19,2860.9465,1.0,4719.4526,50,1,554717740000.0,10.0,1.0,314.88,12645840.0,True,-1.0,3140.7756,1.0,50.0,[ 0.209  0.43  -2.548 -2.054],127,10.0,,4705692,50.0,0.7155052,4999.2817,67604.914,279.8293,0.4189424,387825.47,1e-07,2772559.2,12650,,,-14686526.0,3140.7756413767925,3212.563222885132,1667.743,-246.96242
6.247897e+35,-247.26572,-1.6131131e+24,4216.5303,115279.89,4669.697,50,2,6244426000.0,10.0,115279.89,454.86,6244426000.0,True,-1.0,4546.2783,115279.9,0.00043372696,[ 0.133  0.52  -2.567 -2.017],127,10.0,,4728435,0.000433727,2.1812088e-10,4999.445,493.47836,329.74792,0.4189424,3449.0583,1e-07,24636.873,12700,,,-1.6131131e+24,4546.2783081370235,3230.7288596630096,1211.0388,-238.91838
6.1204187e+26,-249.4512,-5.0489046e+19,4603.0586,1.0,4979.5337,50,1,3607449300000.0,10.0,1.0,462.52,22804676.0,True,-1.0,4623.0195,1.0,50.0,[ 0.133  0.52  -2.567 -2.017],128,10.0,,4751561,50.0,0.22523734,4999.4946,144412.66,19.960796,0.4189424,620657.4,1e-07,3921227.2,12750,,,-24845552.0,4623.019246682173,3249.4100937843323,1196.816,-249.4512
inf,-243.88528,-inf,4378.719,300870340.0,4689.6255,50,2,141806670.0,10.0,300870340.0,469.08,141806670.0,True,-1.0,4688.5654,300870340.0,1.6618455e-07,[ 0.158  0.637 -2.574 -1.981],128,10.0,,4775015,1.6618455e-07,1.3664796e-13,4999.4717,5.6957917,309.84613,0.4189424,39.322723,1e-07,280.94336,12800,,,-inf,4688.565195459035,3267.733676671982,976.41394,-237.25394
1.9945852e+24,-236.7335,-2.8821408e+18,4315.2974,1.0,4759.5537,50,1,738977400000.0,10.0,1.0,455.76,22061252.0,True,-1.0,4555.1357,1.0,50.0,[ 0.158  0.637 -2.574 -1.981],129,10.0,,4797803,50.0,0.11682306,4999.392,30200.568,239.83835,0.4189424,121976.61,1e-07,841220.1,12850,,,-24102044.0,4555.135547070906,3283.6598978042603,1145.4221,-236.7335
inf,-259.2454,-inf,4512.759,24771437000.0,4979.5283,50,2,8522444.0,10.0,24771437000.0,453.52,8522444.0,True,-1.0,4532.7256,24771437000.0,2.0184538e-09,[ 0.149  0.537 -2.58  -2.054],129,10.0,,4820479,2.0184538e-09,1.2871229e-18,4999.4956,0.36410683,19.967487,0.4189424,2.3493915,1e-07,16.772879,12900,,,-inf,4532.725919347179,3299.7107145786285,1364.547,-248.67029
4.212977e+29,-256.80215,-1.3246774e+21,3954.436,1.0,4669.7944,50,1,2297486000000.0,10.0,1.0,428.76,20392218.0,True,-1.0,4284.188,1.0,50.0,[ 0.149  0.537 -2.58  -2.054],130,10.0,,4841917,50.0,0.039717946,4999.5464,95919.87,329.75208,0.4189424,489470.16,1e-07,3402873.0,12950,,,-22433132.0,4284.187971266649,3316.656028985977,1427.5681,-256.80215
inf,-259.65836,-inf,2832.1829,176482.62,2890.5205,50,2,14946265000.0,10.0,176482.62,494.24,14946265000.0,True,-1.0,4941.273,176482.62,0.000283314,[ 0.078  0.637 -2.591 -2.035],130,10.0,,4866629,0.000283314,1.0656963e-09,4999.6104,598.1004,2109.0898,0.4189424,4184.2456,1e-07,29887.818,13000,,,-inf,4941.272616970879,3336.8417088985443,404.59766,-252.0579
3.173732e+16,-238.77832,-363595560000000.0,1.0240332,1.0,1.4750977,50,1,10678637000.0,10.0,1.0,500.0,24991246.0,True,-1.0,4999.1245,1.0,50.0,[ 0.078  0.637 -2.591 -2.035],131,10.0,,4891629,50.0,0.11253637,4999.5757,427.3033,4998.1006,0.4189424,1604.1519,1e-07,9047.923,13050,,,-27032192.0,4999.12461227198,3357.529453277588,0.30638504,-238.77832
inf,-245.38559,-inf,4328.6025,1039853.5,4669.865,50,2,89149896.0,10.0,1039853.5,466.12,89149896.0,True,-1.0,4658.2974,1039853.56,4.8083693e-05,[ 0.159  0.541 -2.588 -2.034],131,10.0,,4914935,4.8083697e-05,8.119797e-11,4999.5596,3.5674841,329.6942,0.4189424,14.144485,1e-07,94.72082,13100,,,-inf,4658.296932632408,3376.4996066093445,984.9289,-234.67955
6.635154e+28,-239.91368,-5.2568837e+20,4341.9683,1.0,4689.753,50,1,3446096300000.0,10.0,1.0,465.44,22719910.0,True,-1.0,4651.689,1.0,50.0,[ 0.159  0.541 -2.588 -2.034],132,10.0,,4938207,50.0,0.008337793,4999.473,139147.7,309.72037,0.4189424,869454.5,1e-07,6216581.5,13150,,,-24760766.0,4651.688595344655,3395.364059448242,1040.0502,-239.91368
inf,-260.2544,-inf,4415.1245,208508100000.0,4689.76,50,2,5333054.5,10.0,208508100000.0,472.72,5333054.5,True,-1.0,4724.8896,208508100000.0,2.3979885e-10,[ 0.15   0.417 -2.59  -2.036],132,10.0,,4961843,2.3979885e-10,2.8822035e-16,4999.525,0.29840645,309.765,0.4189424,1.1747835,1e-07,7.2673993,13200,,,-inf,4724.889692874715,3414.7160983085632,920.20764,-244.19943
59713270000.0,-237.03218,-507127920000.0,4461.7227,1.0,4989.4883,50,1,8429752300.0,10.0,1.0,447.5,21555874.0,True,-1.0,4471.705,1.0,50.0,[ 0.15   0.417 -2.59  -2.036],133,10.0,,4984218,50.0,0.20435622,4999.47,635.98065,9.982161,0.4189424,2574.9478,1e-07,16231.141,13250,,,-23596728.0,4471.7049237607935,3431.3235244750977,1248.8914,-237.03218
8.0464816e+27,-247.34805,-1.8307782e+20,4899.2876,4808.3994,4999.645,50,2,13204218.0,10.0,4808.3994,490.02,13204218.0,True,-1.0,4899.2876,4808.3994,0.010398471,[ 0.061  0.458 -2.604 -2.112],133,10.0,,5008719,0.010398471,2.7034802e-10,4999.645,0.55105877,,0.4189424,2.2352765,1e-07,15.576416,13300,,,-1.8307782e+20,4899.287896008448,3450.920855283737,699.8983,-240.23354
3.1210004e+31,-252.26527,-1.1401618e+22,4823.672,1.0,4999.5693,50,1,126074530000.0,10.0,1.0,482.48,24022568.0,True,-1.0,4823.672,1.0,50.0,[ 0.061  0.458 -2.604 -2.112],134,10.0,,5032843,50.0,0.43932763,4999.5693,5053.2173,,0.4189424,24584.768,1e-07,173823.53,13350,,,-26063506.0,4823.671745215339,3468.2825570106506,868.7692,-252.26527
inf,-243.80331,-inf,2125.3037,inf,3339.8005,50,2,84086690.0,10.0,inf,379.28,84086690.0,True,-1.0,3785.1633,inf,,[-0.032  0.384 -2.616 -2.148],134,10.0,,5051807,,1.8967671e-32,4999.66,3.3640366,1659.8596,0.4189424,23.47115,1e-07,167.66168,13400,,,-inf,3785.1632554822972,3482.2349224090576,1109.5822,-222.05219
6.98545e+31,-248.40277,-1.705798e+22,2444.6575,1.0,3589.962,50,1,87165880000.0,10.0,1.0,386.1,16307422.0,True,-1.0,3854.3271,1.0,50.0,[-0.032  0.384 -2.616 -2.148],135,10.0,,5071112,50.0,0.0947391,4999.632,8489.785,1409.6699,0.4189424,20565.934,1e-07,125068.65,13450,,,-18348402.0,3854.3274129485694,3496.222816467285,1204.8169,-248.40277
inf,-243.48099,-inf,0.41023436,1179374500000000.0,0.68359375,50,2,79025144.0,10.0,1179374500000000.0,500.0,79025144.0,True,-1.0,4999.3247,1179374500000000.0,4.2395354e-14,[ 0.03   0.388 -2.616 -2.151],135,10.0,,5096112,4.2395354e-14,1.30231865e-05,4999.5977,3.161637,4998.914,0.4189424,14.065739,1e-07,78.76392,13500,,,-inf,4999.324306340164,3515.510200738907,0.18465294,-240.17398
7.055206e+33,-248.78546,-1.7142837e+23,4889.497,1.0,4989.6367,50,1,111545385000.0,10.0,1.0,490.04,24492778.0,True,-1.0,4899.477,1.0,50.0,[ 0.03   0.388 -2.616 -2.151],136,10.0,,5120614,50.0,0.054114316,4999.617,4463.4863,9.980661,0.4189424,19335.148,1e-07,136752.47,13550,,,-26533756.0,4899.477219052601,3534.0792167186737,698.4995,-248.78546
inf,-258.1743,-inf,1982.7072,8836314300000000.0,3829.8867,50,2,6962085400.0,10.0,8836314300000000.0,316.1,6962085400.0,True,-1.0,3152.4182,8836314300000000.0,5.6584677e-15,[-0.044  0.371 -2.595 -2.248],136,10.0,,5136419,5.6584677e-15,1.1520165e-15,4999.5977,278.59488,1169.7109,0.4189424,1885.073,1e-07,13468.207,13600,,,-inf,3152.41814320586,3544.749435186386,1180.8076,-253.60545
1.0403132e+30,-225.57143,-2.0816822e+21,3158.8557,1.0,4979.682,50,1,11135919000.0,10.0,1.0,318.82,11677214.0,True,-1.0,3178.8162,1.0,50.0,[-0.044  0.371 -2.595 -2.248],137,10.0,,5152360,50.0,0.113748305,4999.643,1139.9459,19.960749,0.4189424,2074.3167,1e-07,9923.26,13650,,,-13718192.0,3178.816441492989,3556.523294210434,1253.9296,-225.57143
inf,-259.61316,-inf,4750.3247,17908898.0,4999.604,50,2,2012687.5,10.0,17908898.0,475.18,2012687.5,True,-1.0,4750.3247,17908898.0,2.7919082e-06,[ 0.018  0.379 -2.595 -2.251],137,10.0,,5176119,2.7919082e-06,4.6278874e-08,4999.604,0.15324213,,0.4189424,0.68935156,1e-07,4.7902822,13700,,,-inf,4750.3247317491105,3573.6730506420135,999.89026,-253.67549
3.9957228e+18,-235.47188,-4079693300000000.0,2146.06,1.0,2190.1597,50,1,682972900.0,10.0,1.0,495.64,24651254.0,True,-1.0,4955.5283,1.0,50.0,[ 0.018  0.379 -2.595 -2.251],138,10.0,,5200901,50.0,0.0050186906,4999.628,27.32777,2809.4683,0.4189424,62.737797,1e-07,377.14026,13750,,,-26692238.0,4955.528333755519,3592.849143266678,306.58008,-235.47188
inf,-230.70853,-inf,2404.485,4126163.2,3799.9692,50,2,70215690.0,10.0,4126163.2,361.14,70215690.0,True,-1.0,3604.132,4126163.2,1.21177945e-05,[-0.028  0.347 -2.595 -2.278],138,10.0,,5218958,1.21177945e-05,1.1811994e-08,4999.616,2.8094785,1199.647,0.4189424,15.215565,1e-07,108.74387,13800,,,-inf,3604.132212181445,3606.133642911911,1237.83,-231.71141
1.9406855e+35,-233.34671,-8.9910706e+23,2799.2478,1.0,4479.9014,50,1,28974651000.0,10.0,1.0,332.58,13370044.0,True,-1.0,3318.9978,1.0,50.0,[-0.028  0.347 -2.595 -2.278],139,10.0,,5235587,50.0,0.23952986,4999.6514,3473.9429,519.7499,0.4189424,9281.102,1e-07,63722.082,13850,,,-15411034.0,3318.997922968198,3618.8609795570374,1534.372,-233.34671
5.8691325e+33,-244.8162,-1.5635702e+23,4861.3105,16895.764,4979.666,50,2,1311547.0,10.0,16895.764,488.24,1311547.0,True,-1.0,4881.276,16895.764,0.0029593217,[ 0.031  0.368 -2.596 -2.274],139,10.0,,5259999,0.0029593217,2.224954e-07,4999.632,0.07562291,19.96577,0.4189424,0.25193506,1e-07,1.3907372,13900,,,-1.5635702e+23,4881.275998237309,3637.985853910446,706.31714,-241.58932
2.5410769e+29,-250.59956,-1.0288026e+21,1.0263574,1.0,1.4169922,50,1,1501766200000.0,10.0,1.0,500.0,24991990.0,True,-1.0,4999.199,1.0,50.0,[ 0.031  0.368 -2.596 -2.274],140,10.0,,5284999,50.0,0.06626179,4999.59,60098.36,4998.173,0.4189424,334156.7,1e-07,2354872.2,13950,,,-27032944.0,4999.199152784397,3658.1132378578186,0.2613625,-250.59956
inf,-229.20483,-inf,2379.1921,6473799700000.0,3259.9268,50,2,50028880.0,10.0,6473799700000.0,412.46,50028880.0,True,-1.0,4118.868,6473799700000.0,7.723439e-12,[-0.032  0.467 -2.569 -2.307],140,10.0,,5305622,7.723439e-12,4.9679763e-14,4999.6025,2.001525,1739.6758,0.4189424,8.829497,1e-07,51.520824,14000,,,-inf,4118.868052175322,3673.5975511074066,1092.6559,-227.9722
160535460.0,-246.69597,-26142175000.0,2884.7034,1.0,3609.875,50,1,282935800.0,10.0,1.0,427.96,19352222.0,True,-1.0,4274.459,1.0,50.0,[-0.032  0.467 -2.569 -2.307],141,10.0,,5327020,50.0,0.07473468,4999.631,20.430359,1389.756,0.4189424,34.583042,1e-07,141.85905,14050,,,-21393204.0,4274.4593233997875,3688.718065261841,1039.8171,-246.69597
1.219891e+16,-241.35417,-225418020000000.0,4811.973,60.622578,4999.618,50,2,52029890.0,10.0,60.622578,481.36,51457090.0,True,-1.0,4811.973,60.622574,0.8247753,[-2.236e-03  4.773e-01 -2.569e+00 -2.304e+00],141,10.0,,5351088,0.8247752,0.004294286,4999.618,3.3767056,,0.4189424,13.397522,1e-07,92.82924,14100,,,-262641830000000.0,4811.97313860583,3705.801110982895,767.73517,-241.1645
22246568000.0,-239.64084,-305370000000.0,4666.1353,1.0,4999.5547,50,1,967282240.0,10.0,1.0,466.86,22851798.0,True,-1.0,4666.1353,1.0,50.0,[-2.032e-03  4.730e-01 -2.569e+00 -2.306e+00],142,10.0,,5374431,50.0,0.089523524,4999.5547,38.777367,,0.4189424,161.77303,1e-07,1100.4551,14150,,,-24892722.0,4666.135463205972,3721.5124747753143,1038.7382,-239.64084
5.1501073e+16,-257.94394,-463167800000000.0,1998.5022,189.06238,2439.9336,50,2,54454412.0,10.0,189.06238,456.18,80729656.0,True,-1.0,4558.199,189.06236,0.264463,[-0.036  0.523 -2.56  -2.321],142,10.0,,5397240,0.26446298,5.188651e-06,4999.6304,2.179296,2559.6968,0.4189424,7.6197658,1e-07,50.61846,14200,,,-2939667000000000.0,4558.199006205445,3739.9127106666565,737.641,-257.1683
308452600.0,-254.22478,-36054712000.0,4188.861,1.0,4999.593,50,1,210596020.0,10.0,1.0,419.34,19018234.0,True,-1.0,4188.861,1.0,50.0,[-0.034  0.506 -2.56  -2.327],143,10.0,,5418207,50.0,0.16760708,4999.593,20.504677,,0.4189424,35.214493,1e-07,141.01736,14250,,,-21059184.0,4188.860540383551,3754.3435714244843,1213.1292,-254.22478
7.3756634e+19,-239.28262,-1.7527491e+16,4830.9424,233.59552,4979.6006,50,2,78012860.0,10.0,233.59552,485.26,78012860.0,True,-1.0,4850.9087,233.59554,0.21404518,[-0.004  0.511 -2.56  -2.324],143,10.0,,5442470,0.2140452,1.4375374e-05,4999.5674,4.097098,19.966698,0.4189424,17.729515,1e-07,114.45403,14300,,,-1.7527491e+16,4850.90923414646,3773.465840101242,717.342,-237.6122
3.4440966e+35,-238.286,-1.19777e+24,4793.3184,1.0,4989.6816,50,1,650605300000000.0,10.0,1.0,480.46,23964036.0,True,-1.0,4803.2993,1.0,50.0,[-0.004  0.511 -2.56  -2.324],144,10.0,,5466493,50.0,0.117026456,4999.6626,27752524.0,9.980913,0.4189424,190705310.0,1e-07,1362590800.0,14350,,,-26005048.0,4803.299685362129,3791.1917431354523,944.642,-238.286
935374800000000.0,-257.58237,-62419292000000.0,0.74603516,47.954533,1.1166992,50,2,122173630.0,10.0,47.954533,500.0,64442340.0,True,-1.0,4999.2305,47.954533,1.0426543,[ 0.048  0.543 -2.557 -2.312],144,10.0,,5491493,1.0426543,0.00038537348,4999.6016,4.888123,4998.485,0.4189424,20.03323,1e-07,128.67628,14400,,,-194357250000000.0,4999.230917927587,3810.618161916733,0.26434168,-257.0216
4520014000.0,-250.46657,-137647770000.0,0.72802734,1.0,1.152832,50,1,437021470.0,10.0,1.0,500.0,24991368.0,True,-1.0,4999.1367,1.0,50.0,[ 0.051  0.511 -2.557 -2.329],145,10.0,,5516493,50.0,0.009506669,4999.5615,17.488815,4998.4087,0.4189424,49.83086,1e-07,332.4394,14450,,,-27032300.0,4999.136765316928,3827.661472797394,0.27837196,-250.46657
inf,-246.09698,-inf,0.53506833,210775.8,0.7753906,50,2,73061040.0,10.0,210775.8,500.0,73061040.0,True,-1.0,4999.334,210775.8,0.00023721889,[ 0.007  0.475 -2.551 -2.355],145,10.0,,5541493,0.00023721889,2.1887726e-14,4999.5737,2.9233074,4998.7983,0.4189424,7.50501,1e-07,32.08093,14500,,,-inf,4999.333394931911,3846.097603559494,0.1521849,-244.9102
1.04370085e+17,-243.57396,-659354800000000.0,1157.0034,1.0,1180.9746,50,1,3149274000.0,10.0,1.0,497.66,24784440.0,True,-1.0,4975.653,1.0,50.0,[ 0.007  0.475 -2.551 -2.355],146,10.0,,5566376,50.0,0.04608206,4999.624,126.109856,3818.6494,0.4189424,541.2601,1e-07,3563.2783,14550,,,-26825422.0,4975.652800806973,3864.611508369446,165.2863,-243.57396
2.2301652e+19,-245.57668,-9638369000000000.0,1832.8369,119.41006,1870.666,50,2,6140245000.0,10.0,119.41006,496.28,50311266000.0,True,-1.0,4961.8276,119.41006,0.4187252,[ 0.051  0.44  -2.551 -2.382],146,10.0,,5591190,0.4187252,0.0008559544,4999.6567,245.66238,3128.9907,0.4189424,1634.8796,1e-07,11685.322,14600,,,-2179716700000000.0,4961.827537010638,3883.339943408966,261.83398,-241.81474
60614595000.0,-242.05006,-505472250000.0,4420.28,1.0,4639.94,50,1,2998345500.0,10.0,1.0,478.14,23630352.0,True,-1.0,4779.94,1.0,50.0,[ 0.065  0.493 -2.551 -2.359],147,10.0,,5615097,50.0,0.06984345,4999.6,121.822975,359.66016,0.4189424,362.03873,1e-07,2296.4167,14650,,,-25671312.0,4779.939948255486,3902.2403519153595,884.60596,-242.05006
5.948612e+22,-276.79193,-4.9777005e+17,4790.171,2216.9468,4989.5977,50,2,11287468.0,10.0,2216.9468,480.14,11287468.0,True,-1.0,4800.15,2216.9468,0.02255354,[ 0.071  0.458 -2.559 -2.479],147,10.0,,5639104,0.02255354,2.1291072e-08,4999.577,0.47892338,9.979287,0.4189424,2.6023579,1e-07,18.489552,14700,,,-4.9777005e+17,4800.150240030679,3920.9843673706055,974.7375,-269.7589
1352996600.0,-241.2887,-75794180000.0,3743.4507,1.0,3820.3506,50,1,724125900.0,10.0,1.0,492.38,24518594.0,True,-1.0,4922.6626,1.0,50.0,[ 0.071  0.458 -2.559 -2.479],148,10.0,,5663723,50.0,0.051614184,4999.5625,31.847109,1179.2119,0.4189424,61.988407,1e-07,300.11407,14750,,,-26559522.0,4922.6625959005605,3939.42751288414,534.77875,-241.2887
