InitialBound,Bound,ReturnMeanIW,VarianceInitializer,InitialReturnMax,ReturnStepMax,EpRewMean,Weights,Epsilon,StdWReturnMean,Iteration,MeanIW,InitialReturnMean,TimestepsSoFar,EmpiricalD2Arithmetic,ReturnStepMaxmin,OptimizationReturnMean,ESSRenyiArithmetic,MaxIW,Penalization,EmpiricalD2Harmonic,TimeElapsed,ESSRenyiHarmonic,InitialReturnStd,DivergenceHarmonic,MinBehavPdf,MeanD2-0,StdIW,WReturnMean,MeanEntropy,MinIW,OptimizationReturnMin,EpLenMean,OptimizationReturnMax,MinTargetPdf,EpisodesSoFar,Inner Iteration,EpThisIter,InitialReturnMin,LearnableVariance
-18272928.0,-4.0427247e+16,118303515000.0,-1.0,4999.631,10.0,3913.202878859847,[-0.122  0.949 -3.237 -2.923],1.0,,318,11922.959,3913.203,13386130,1.0,10.0,1583.513,50.0,221311.69,True,1.0,59005.234466552734,50.0,958.54047,3.923605e+20,-250.24005,1.0,40446.344,16231956.0,0.4189424,0.0052508824,,392.06,2669.941,-250.24005,31750,1,50,2329.69,
-inf,-inf,2159613.2,-1.0,4999.6353,10.0,4949.47467743546,[-0.06   0.953 -3.238 -2.93 ],1.0,,318,0.0866373,4949.4746,13410886,44088200000.0,10.0,1019.9154,1.1340903e-09,1.8430462,True,44088200000.0,59070.89002466202,1.1340903e-09,169.41153,inf,-241.59286,44088200000.0,0.27875668,2159613.2,0.4189424,2.1096306e-16,,495.12,1070.0759,-247.37404,31800,2,50,3929.5593,
-25714454.0,-9.375361e+19,118105100000.0,-1.0,4999.6465,10.0,4853.311511427728,[-0.06   0.953 -3.238 -2.93 ],1.0,,319,4924.9893,4853.312,13435166,1.0,10.0,1213.7283,50.0,119445.18,True,1.0,59135.839770793915,50.0,344.71677,2.1101341e+27,-228.58716,1.0,17876.885,23673462.0,0.4189424,0.022589203,,485.6,1360.0632,-228.58716,31850,1,50,3639.5833,
-inf,-inf,5722417.0,-1.0,4999.692,10.0,3848.9991892862554,[-0.117  0.927 -3.241 -2.933],1.0,,319,0.2296434,3848.9993,13454448,441231.03,10.0,1769.4252,0.00011331932,3.658183,True,441231.03,59181.16323018074,0.00011331932,1014.3623,inf,-234.13838,441231.03,0.64760494,5722417.0,0.4189424,2.8706567e-11,,385.64,2920.118,-233.4899,31900,2,50,2079.574,
-17149940.0,-271524910000000.0,4804334000.0,-1.0,4999.662,10.0,3784.000900233594,[-0.117  0.927 -3.241 -2.933],1.0,,320,346.4012,3784.001,13473410,1.0,10.0,1744.3276,50.0,3507.7136,True,1.0,59226.30387330055,50.0,888.97614,1.7698342e+16,-243.6351,1.0,682.37366,15108942.0,0.4189424,0.0017465765,,379.24,2959.9888,-243.6351,31950,1,50,2039.6732,
-1.5115922e+24,-1.5115922e+24,37056930.0,-1.0,4999.68,10.0,4527.512907550779,[-0.068  0.906 -3.248 -2.965],1.0,,320,3.117822,4527.513,13496066,82463.57,10.0,4527.513,0.00060632837,67.3087,True,82463.57,59290.49017262459,0.00060632837,931.0906,5.4851895e+35,-237.67496,82463.57,10.79797,37056930.0,0.4189424,3.0702562e-08,,453.12,4999.68,-238.51012,32000,2,50,,
-23937412.0,-34141104000000.0,13133478000.0,-1.0,4999.648,10.0,4598.731074215483,[-0.068  0.906 -3.248 -2.965],1.0,,321,760.6231,4598.7314,13519080,1.0,10.0,4598.7314,50.0,15104.866,True,1.0,59355.408692121506,50.0,864.9223,279611150000000.0,-251.08388,1.0,2372.213,21896420.0,0.4189424,0.019201655,,460.28,4999.648,-251.08388,32050,1,50,,
-1.7401823e+22,-1.7401823e+22,17915932.0,-1.0,4999.625,10.0,4894.857110099559,[-0.031  0.943 -3.253 -2.931],1.0,,321,0.7359257,4894.8574,13543559,8046.5825,10.0,4894.8574,0.006213818,15.064044,True,8046.582,59428.59196162224,0.0062138187,700.00745,7.2699436e+31,-243.34325,8046.5825,2.3125534,17915932.0,0.4189424,6.1692017e-06,,489.58,4999.625,-247.06952,32100,2,50,,
-26535314.0,-52068240000000.0,4943640600.0,-1.0,4999.634,10.0,4899.63233354451,[-0.031  0.943 -3.253 -2.931],1.0,,322,197.80579,4899.6323,13568061,1.0,10.0,4889.6523,50.0,6911.503,True,1.0,59503.89958906174,50.0,698.52185,650731500000000.0,-238.60876,1.0,985.76184,24494328.0,0.4189424,0.09508669,,490.04,4989.6543,-238.60876,32150,1,50,9.9796505,
-414167530000.0,-408708640000.0,19319918.0,-1.0,4999.633,10.0,4999.372706566446,[ 0.02   0.932 -3.25  -2.964],1.0,,322,0.77297926,4999.373,13593061,11.893294,10.0,0.71010745,4.2040496,7.8452325,True,11.893294,59596.627749443054,4.2040496,0.15928334,40098243000.0,-245.52394,11.893294,1.7011665,13642430.0,0.4189424,0.011281528,,500.0,0.97021484,-245.02902,32200,2,50,4998.6626,
-27034974.0,-3462495500000.0,43455500000.0,-1.0,4999.6357,10.0,4999.398612868997,[ 0.025  0.962 -3.249 -2.939],1.0,,323,1738.5327,4999.399,13618061,1.0,10.0,0.3605469,50.0,67016.99,True,1.0,59689.86479997635,50.0,0.14441995,2806377300000.0,-246.03954,1.0,9408.292,24993986.0,0.4189424,0.030745085,,500.0,0.59765625,-246.03954,32250,1,50,4999.038,
-8.456673e+19,-8.456673e+19,57904956.0,-1.0,4999.5977,10.0,4999.288600676097,[ 0.091  0.93  -3.248 -3.04 ],1.0,,323,2.3168304,4999.2886,13643061,2243.428,10.0,0.5742969,0.02228732,55.5986,True,2243.428,59781.36355495453,0.02228732,0.19990191,1.7169204e+27,-236.56143,2243.428,9.595585,57904956.0,0.4189424,2.7914082e-08,,500.0,0.8833008,-241.44492,32300,2,50,4998.7144,
-26535558.0,-930785100000000.0,5688928000.0,-1.0,4999.6396,10.0,4905.647441651026,[ 0.091  0.93  -3.248 -3.04 ],1.0,,324,227.63217,4905.6475,13667594,1.0,10.0,4585.8936,50.0,2240.4153,True,1.0,59866.72683405876,50.0,655.1277,2.0798401e+17,-252.14584,1.0,429.7832,24494570.0,0.4189424,0.0016366061,,490.66,4679.8857,-252.14584,32350,1,50,319.7539,
-inf,-inf,5735847.0,-1.0,4999.5205,10.0,4905.4787871321905,[ 0.15   0.84  -3.237 -3.103],1.0,,324,0.24526589,4905.4785,13692127,2284013.2,10.0,4585.696,2.1891292e-05,6.360635,True,2284013.2,59954.83508491516,2.1891292e-05,655.0994,inf,-252.78653,2284013.2,1.0298666,5735847.0,0.4189424,8.064998e-12,,490.66,4679.7373,-256.24368,32400,2,50,319.7833,
-27033054.0,-3.0558832e+19,1234515400000.0,-1.0,4999.6475,10.0,4999.2059598544465,[ 0.15   0.84  -3.237 -3.103],1.0,,325,49405.094,4999.2056,13717127,1.0,10.0,0.4998926,50.0,2005274.4,True,1.0,60047.63961482048,50.0,0.23237917,2.2418535e+26,-252.45586,1.0,281215.94,24992058.0,0.4189424,0.1787438,,500.0,0.94140625,-252.45586,32450,1,50,4998.706,
-inf,-inf,1985564.0,-1.0,4999.473,10.0,4998.8219759949525,[ 0.219  0.635 -3.263 -2.98 ],1.0,,325,0.07945226,4998.8223,13742127,7.389026e+32,10.0,1.8459375,6.766792e-32,3.4001377,True,7.389026e+32,60144.43721079826,6.766792e-32,0.44744205,inf,-264.65503,7.389026e+32,0.47871622,1985564.0,0.4189424,,,500.0,2.4970703,-303.31396,32500,2,50,4996.976,
-24491734.0,-1.5597821e+22,19106636000000.0,-1.0,4999.544,10.0,4572.981840242608,[ 0.219  0.635 -3.263 -2.98 ],1.0,,326,765709.75,4572.982,13765005,1.0,10.0,4572.982,50.0,35167780.0,True,1.0,60230.565987586975,50.0,1240.4286,5.84114e+31,-241.70634,1.0,4920909.0,22450824.0,0.4189424,0.4448863,,457.56,4999.544,-241.70634,32550,1,50,,
-inf,-inf,1926241.8,-1.0,4999.446,10.0,4666.671538211288,[ 0.18   0.555 -3.266 -3.067],1.0,,326,0.081807226,4666.6714,13788349,5304694000.0,10.0,4256.861,9.425615e-09,2.5633492,True,5304694000.0,60325.545794487,9.425615e-09,1070.4855,inf,-267.4215,5304694000.0,0.3968559,1926241.8,0.4189424,4.4901696e-18,,466.88,4589.6353,-280.38794,32600,2,50,409.81055,
-24772166.0,-1.5445531e+20,80616650000000.0,-1.0,4999.485,10.0,4621.970438264893,[ 0.18   0.555 -3.266 -3.067],1.0,,327,3228795.0,4621.97,13811470,1.0,10.0,4611.9893,50.0,155025520.0,True,1.0,60421.23704266548,50.0,1169.9144,5.7279006e+27,-242.13234,1.0,21700070.0,22731310.0,0.4189424,0.13205105,,462.42,4989.5034,-242.13234,32650,1,50,9.981472,
-inf,-inf,243461680.0,-1.0,4999.5605,10.0,4999.23270788883,[ 0.061  0.59  -3.279 -3.055],1.0,,327,9.741632,4999.2324,13836470,198794820000.0,10.0,0.44950196,2.5151561e-10,191.58087,True,198794820000.0,60536.15507602692,2.5151561e-10,0.19388904,inf,-248.1492,198794820000.0,37.898705,243461680.0,0.4189424,1.11112425e-17,,500.0,0.77734375,-250.00935,32700,2,50,4998.783,
-27033398.0,-5.95041e+18,3961772000000.0,-1.0,4999.5933,10.0,4999.244986329336,[ 0.061  0.59  -3.279 -3.055],1.0,,328,158527.44,4999.245,13861470,1.0,10.0,0.5301367,50.0,6491502.5,True,1.0,60650.93374347687,50.0,0.19884364,8.500526e+24,-253.27751,1.0,914765.7,24992450.0,0.4189424,0.06790149,,500.0,0.87841797,-253.27751,32750,1,50,4998.715,
-inf,-inf,30787240.0,-1.0,4999.3667,10.0,4587.395298633402,[ 0.16   0.53  -3.282 -3.102],1.0,,328,1.2320291,4587.3955,13884421,63564587000.0,10.0,4217.7095,7.866015e-10,32.445225,True,63564587000.0,60754.02203512192,7.866015e-10,1144.152,inf,-254.70995,63564587000.0,6.034747,30787240.0,0.4189424,2.4529454e-22,,459.02,4629.6807,-263.90485,32800,2,50,369.6858,
-26046486.0,-1.5458556e+17,736054000000.0,-1.0,4999.493,10.0,4823.145774384521,[ 0.16   0.53  -3.282 -3.102],1.0,,329,29628.062,4823.146,13908544,1.0,10.0,4403.47,50.0,901974.3,True,1.0,60860.92294740677,50.0,861.90735,5.7374784e+21,-243.57295,1.0,135826.61,24005620.0,0.4189424,0.12037704,,482.46,4579.8174,-243.57295,32850,1,50,419.67596,
-inf,-inf,62612664.0,-1.0,4999.5645,10.0,4999.212025866994,[ 0.045  0.516 -3.308 -3.142],1.0,,329,2.5051293,4999.2124,13933544,4.327544e+20,10.0,0.7882227,1.1553897e-19,64.965645,True,4.327544e+20,60946.98966741562,1.1553897e-19,0.23785844,inf,-244.11581,4.327544e+20,11.720554,62612664.0,0.4189424,6.397957e-25,,500.0,1.140625,-248.74573,32900,2,50,4998.424,
-26533032.0,-471097440000.0,73209480000.0,-1.0,4999.534,10.0,4899.213420543099,[ 0.045  0.516 -3.308 -3.142],1.0,,330,2929.1165,4899.2134,13958045,1.0,10.0,4899.2134,50.0,144144.36,True,1.0,61040.412554979324,50.0,699.88763,38009720000.0,-252.14667,1.0,20174.201,24492136.0,0.4189424,0.21331552,,490.02,4999.534,-252.14667,32950,1,50,,
-2.5071172e+17,-2.5071172e+17,72556060.0,-1.0,4999.543,10.0,4952.993120467792,[ 0.103  0.521 -3.303 -3.12 ],1.0,,330,2.9030905,4952.9937,13982816,227.20293,10.0,2254.2969,0.22006759,96.86354,True,227.20293,61114.69803524017,0.22006759,322.04254,1.5091044e+22,-258.23126,227.20293,13.725658,72556060.0,0.4189424,8.0960335e-06,,495.42,2300.8467,-255.94461,33000,2,50,2698.6963,
-27030954.0,-1.9480002e+18,4898919000000.0,-1.0,4999.456,10.0,4999.011978927209,[ 0.103  0.521 -3.303 -3.12 ],1.0,,331,196079.7,4999.012,14007816,1.0,10.0,0.66382813,50.0,9042589.0,True,1.0,61199.03564143181,50.0,0.35839504,9.11121e+23,-240.58476,1.0,1265725.5,24990120.0,0.4189424,0.23646489,,500.0,1.1079102,-240.58476,33050,1,50,4998.348,
-inf,-inf,1026865600.0,-1.0,4999.6133,10.0,4899.503078848717,[ 0.016  0.59  -3.302 -3.178],1.0,,331,41.119892,4899.503,14032318,3355510.5,10.0,4889.523,1.4900862e-05,1932.7148,True,3355510.5,61293.17976784706,1.4900862e-05,698.50336,inf,-259.55145,3355510.5,270.34857,1026865600.0,0.4189424,2.4958375e-13,,490.04,4989.6333,-262.8227,33100,2,50,9.979899,
-27033490.0,-489579400000000.0,29060866000.0,-1.0,4999.629,10.0,4999.251514795818,[ 0.016  0.59  -3.302 -3.178],1.0,,332,1162.925,4999.2515,14057318,1.0,10.0,0.7115234,50.0,29264.154,True,1.0,61375.74327874184,50.0,0.23190936,5.753536e+16,-241.04735,1.0,4622.004,24992516.0,0.4189424,0.063785605,,500.0,1.0888672,-241.04735,33150,1,50,4998.54,
-2953451700000.0,-2930784900000.0,17765338.0,-1.0,4999.6074,10.0,4999.218052189636,[ 0.064  0.621 -3.297 -3.152],1.0,,332,0.71079063,4999.2183,14082318,27.023794,10.0,0.9396875,1.8502213,8.100445,True,27.023794,61459.086213588715,1.8502213,0.27845925,2062102400000.0,-263.46915,27.023794,1.5940679,18312172.0,0.4189424,0.00015001443,,500.0,1.3291016,-267.3648,33200,2,50,4998.2783,
-27033332.0,-9.375774e+17,271615700000.0,-1.0,4999.5493,10.0,4999.242496004859,[ 0.065  0.621 -3.298 -3.156],1.0,,333,10868.344,4999.2427,14107318,1.0,10.0,0.71314454,50.0,203300.94,True,1.0,61543.43888473511,50.0,0.2389519,2.1104826e+23,-249.03706,1.0,39924.82,24992424.0,0.4189424,0.53454316,,500.0,1.0200195,-249.03706,33250,1,50,4998.5293,
-inf,-inf,6652940.5,-1.0,4999.5586,10.0,4899.268388170564,[ 0.081  0.716 -3.299 -3.075],1.0,,333,0.28514892,4899.268,14131819,4392544.5,10.0,4899.268,1.1382924e-05,6.9396815,True,4392544.5,61633.24318623543,1.1382924e-05,699.8955,inf,-253.68605,4392544.5,1.2239472,6652940.5,0.4189424,4.9934626e-11,,490.02,4999.5586,-260.5665,33300,2,50,,
-26533734.0,-2.6359386e+19,3085851400000.0,-1.0,4999.5996,10.0,4899.2782357901315,[ 0.081  0.716 -3.299 -3.075],1.0,,334,123512.37,4899.2783,14156320,1.0,10.0,4899.2783,50.0,5596879.0,True,1.0,61718.76226091385,50.0,699.8969,1.6680952e+26,-231.55573,1.0,782773.4,24492784.0,0.4189424,0.06538996,,490.02,4999.5996,-231.55573,33350,1,50,,
-2.4956225e+24,-2.4956225e+24,45338452.0,-1.0,4999.586,10.0,4999.320804755687,[ 0.072  0.825 -3.301 -3.016],1.0,,334,1.8141519,4999.321,14181320,84679.48,10.0,0.5190625,0.00059046183,89.9979,True,84679.48,61807.600863456726,0.00059046183,0.16574533,1.4952468e+36,-245.91106,84679.48,12.597778,45338452.0,0.4189424,1.5629363e-10,,500.0,0.7841797,-248.81728,33400,2,50,4998.802,
-27034368.0,-2.408613e+16,21877098000.0,-1.0,4999.627,10.0,4999.339101068616,[ 0.072  0.825 -3.301 -3.016],1.0,,335,875.34564,4999.339,14206320,1.0,10.0,0.8249707,50.0,19121.164,True,1.0,61892.2180120945,50.0,0.21298128,1.39275305e+20,-243.72675,1.0,2959.5007,24993392.0,0.4189424,0.0469193,,500.0,1.112793,-243.72675,33450,1,50,4998.514,
-inf,-inf,9955931000.0,-1.0,4999.661,10.0,4999.368800180122,[ 0.02   0.743 -3.31  -3.094],1.0,,335,398.34268,4999.3687,14231320,227238640.0,10.0,0.47570312,2.20033e-07,19915.656,True,227238660.0,61958.06279182434,2.2003299e-07,0.13847712,inf,-245.02888,227238640.0,2788.1877,9955931000.0,0.4189424,1.1095847e-13,,500.0,0.7680664,-256.59668,33500,2,50,4998.893,
-26534586.0,-299048840000000.0,286111300.0,-1.0,4999.6133,10.0,4899.959606402457,[ 0.02   0.743 -3.31  -3.094],1.0,,336,11.465695,4899.9595,14255824,1.0,10.0,4870.013,50.0,287.40393,True,1.0,62028.08989715576,50.0,695.7162,2.1469848e+16,-244.97546,1.0,40.733284,24493624.0,0.4189424,0.19473046,,490.08,4969.667,-244.97546,33550,1,50,29.946354,
-inf,-inf,36443070.0,-1.0,4999.609,10.0,4828.418004704215,[-0.033  0.712 -3.312 -3.106],1.0,,336,1.4580618,4828.418,14279976,46904764.0,10.0,2378.8145,1.0659897e-06,28.174278,True,46904764.0,62103.121040821075,1.0659897e-06,506.52396,inf,-235.64748,46904764.0,4.3185334,36443070.0,0.4189424,5.4617705e-15,,483.04,2550.0054,-241.74397,33600,2,50,2449.6035,
-24219922.0,-525028260000.0,2310426600.0,-1.0,4999.59,10.0,4621.049000480851,[-0.033  0.712 -3.312 -3.106],1.0,,337,145.70529,4621.049,14303097,1.0,10.0,4621.049,50.0,3818.0593,True,1.0,62168.926844358444,50.0,908.23267,65597673000.0,-236.42851,1.0,572.1387,22178978.0,0.4189424,0.18513954,,462.42,4999.59,-236.42851,33650,1,50,,
-5.012029e+17,-5.012029e+17,590850600.0,-1.0,4999.6553,10.0,4999.431725866494,[-2.324e-03  7.146e-01 -3.315e+00 -3.111e+00],1.0,,337,23.640703,4999.4316,14328097,388.03604,10.0,0.48836914,0.128854,1049.2927,True,388.03604,62244.16476559639,0.128854,0.13853475,6.0305667e+22,-248.65729,388.03604,146.83963,590850600.0,0.4189424,0.0010802462,,500.0,0.71191406,-248.7611,33700,2,50,4998.9434,
-27034808.0,-8.8036206e+17,954727200000.0,-1.0,4999.602,10.0,4999.3853969769225,[-2.324e-03  7.146e-01 -3.315e+00 -3.111e+00],1.0,,338,38197.977,4999.3857,14353097,1.0,10.0,0.5611328,50.0,1605393.4,True,1.0,62312.31599164009,50.0,0.16104187,1.8606779e+23,-235.16896,1.0,227317.61,24993854.0,0.4189424,0.15618408,,500.0,0.77783203,-235.16896,33750,1,50,4998.824,
-138219380000000.0,-131783220000000.0,24881268.0,-1.0,4999.5635,10.0,4799.539363406976,[ 0.057  0.713 -3.316 -3.092],1.0,,338,1.0314412,4799.5396,14377100,27.095043,10.0,4799.5396,1.845356,33.430225,True,27.095045,62373.93332982063,1.8453559,978.68353,4169491000000000.0,-266.9341,27.095043,4.6598153,23988464.0,0.4189424,0.0005552999,,480.06,4999.5635,-268.79477,33800,2,50,,
-27033920.0,-4.841027e+19,55817210000000.0,-1.0,4999.563,10.0,4999.29949603116,[ 0.057  0.714 -3.315 -3.097],1.0,,339,2233381.8,4999.3,14402100,1.0,10.0,0.4830957,50.0,111493850.0,True,1.0,62449.98081898689,50.0,0.18584672,5.6264842e+26,-240.10243,1.0,15608640.0,24992996.0,0.4189424,0.06763264,,500.0,0.74658203,-240.10243,33850,1,50,4998.8164,
-1.6495635e+22,-1.6495635e+22,168356210.0,-1.0,4999.5903,10.0,4905.99437350231,[ 0.152  0.794 -3.303 -3.095],1.0,,339,6.7361803,4905.994,14426635,14764.916,10.0,4566.2905,0.003386406,155.78743,True,14764.916,62526.983654499054,0.003386406,652.3272,6.5326845e+31,-247.69952,14764.916,28.427614,168356210.0,0.4189424,1.1273566e-10,,490.7,4659.886,-250.90378,33900,2,50,339.70428,
-26032276.0,-135294510000000.0,69331450000.0,-1.0,4999.5596,10.0,4799.335146600325,[ 0.152  0.794 -3.303 -3.095],1.0,,340,2774.2268,4799.335,14450638,1.0,10.0,4799.335,50.0,36183.86,True,1.0,62584.89711999893,50.0,978.6421,4390150500000000.0,-242.84727,1.0,7930.633,23991358.0,0.4189424,0.09159479,,480.06,4999.5596,-242.84727,33950,1,50,,
-inf,-inf,286735420.0,-1.0,4999.4062,10.0,4475.29362838193,[ 0.229  0.734 -3.29  -3.172],1.0,,340,11.475188,4475.2935,14473030,118254740.0,10.0,4145.5215,4.2281604e-07,563.2078,True,118254740.0,62644.95061850548,4.2281604e-07,1283.9001,inf,-248.46184,118254740.0,78.83167,286735420.0,0.4189424,1.7589487e-15,,447.84,4669.6343,-261.161,34000,2,50,329.7718,
-23053438.0,-2.0147773e+21,2060461900000.0,-1.0,4999.371,10.0,4380.360221228656,[ 0.229  0.734 -3.29  -3.172],1.0,,341,92536.87,4380.3604,14494948,1.0,10.0,4380.3604,50.0,3346131.5,True,1.0,62711.72941279411,50.0,1350.9696,9.747288e+29,-254.69034,1.0,486466.06,21012674.0,0.4189424,0.21369016,,438.36,4999.371,-254.69034,34050,1,50,,
-inf,-inf,542370.2,-1.0,4999.5825,10.0,4813.830152054052,[ 0.276  0.802 -3.282 -3.078],1.0,,341,0.043666467,4813.8306,14519028,3209063.2,10.0,3504.6052,1.558087e-05,1.8594863,True,3209063.2,62784.06586313248,1.558087e-05,652.92975,inf,-233.52812,3209063.2,0.2612754,542370.2,0.4189424,9.580023e-11,,481.6,3690.3574,-237.24811,34100,2,50,1309.225,
-25373484.0,-62034740000.0,1383102100.0,-1.0,4999.5464,10.0,4725.85289121622,[ 0.276  0.802 -3.282 -3.078],1.0,,342,55.599754,4725.853,14542668,1.0,10.0,4046.3726,50.0,1844.4346,True,1.0,62846.22855877876,50.0,999.44385,883189570.0,-240.24252,1.0,260.0684,23332574.0,0.4189424,0.039420884,,472.8,4320.066,-240.24252,34150,1,50,679.4806,
-1911242300000000.0,-916095650000000.0,24448678.0,-1.0,4999.4834,10.0,4316.021722014625,[ 0.243  0.753 -3.286 -3.097],1.0,,342,1.1269579,4316.022,14564264,98.34755,10.0,4316.022,0.5084011,15.690922,True,98.34755,62909.098249197006,0.5084011,1444.8209,2.0149877e+17,-234.85518,98.34755,2.7671883,18987916.0,0.4189424,1.0264877e-06,,431.92,4999.4834,-237.87805,34200,2,50,,
-24576596.0,-26980464000000.0,2522736400.0,-1.0,4999.5576,10.0,4640.014967741724,[ 0.275  0.748 -3.281 -3.097],1.0,,343,133.50995,4640.0146,14587478,1.0,10.0,4020.5696,50.0,1607.0269,True,1.0,62964.00684070587,50.0,1002.96643,174736050000000.0,-237.18298,1.0,335.92892,22535680.0,0.4189424,0.08531062,,464.28,4380.1123,-237.18298,34250,1,50,619.44507,
-7.8987344e+23,-7.8987344e+23,7799336.0,-1.0,4999.629,10.0,4899.265059022374,[ 0.158  0.741 -3.306 -3.132],1.0,,343,0.33357126,4899.265,14611980,29292.5,10.0,4889.285,0.0017069216,8.350187,True,29292.498,63049.49599695206,0.0017069217,698.46936,1.4978047e+35,-242.57608,29292.5,1.2039909,7799336.0,0.4189424,6.4281482e-09,,490.04,4989.6484,-250.34818,34300,2,50,9.980369,
-25532304.0,-7184494000000000.0,22655164000.0,-1.0,4999.5796,10.0,4699.534961464038,[ 0.158  0.741 -3.306 -3.132],1.0,,344,906.77716,4699.535,14635485,1.0,10.0,4699.535,50.0,24569.299,True,1.0,63134.425391197205,50.0,1185.6378,1.2392161e+19,-245.29323,1.0,3687.8237,23491368.0,0.4189424,0.07179491,,470.1,4999.5796,-245.29323,34350,1,50,,
-2.0078921e+18,-2.0078921e+18,105505896.0,-1.0,4999.601,10.0,4999.204663937503,[ 0.127  0.856 -3.318 -3.168],1.0,,344,4.221663,4999.2046,14660485,666.8854,10.0,0.64023435,0.0749754,87.9131,True,666.8854,63216.59937334061,0.0749754,0.2160394,9.6790045e+23,-235.77097,666.8854,16.52245,105505896.0,0.4189424,1.31398e-06,,500.0,1.0366211,-241.25256,34400,2,50,4998.5645,
-26535024.0,-89098340000.0,1068377900.0,-1.0,4999.551,10.0,4905.414303316601,[ 0.127  0.856 -3.318 -3.168],1.0,,345,43.09521,4905.4146,14685017,1.0,10.0,4595.6577,50.0,363.11313,True,1.0,63290.082751989365,50.0,656.5226,1860494300.0,-245.94716,1.0,91.47843,24494112.0,0.4189424,0.34112698,,490.64,4689.7944,-245.94716,34450,1,50,309.75656,
-inf,-inf,79937830.0,-1.0,4999.573,10.0,4999.358627563057,[ 0.013  0.888 -3.327 -3.208],1.0,,345,3.1985233,4999.359,14710017,905580400000000.0,10.0,0.3615625,5.5213206e-14,70.31539,True,905580400000000.0,63368.63794755936,5.5213206e-14,0.14555152,inf,-235.69434,905580400000000.0,12.095795,79937830.0,0.4189424,1.5366228e-25,,500.0,0.5761719,-250.38478,34500,2,50,4998.997,
-25534786.0,-2.6461555e+24,20577030000.0,-1.0,4999.558,10.0,4699.785716565653,[ 0.013  0.888 -3.327 -3.208],1.0,,346,823.4684,4699.7856,14733522,1.0,10.0,4699.7856,50.0,30999.795,True,1.0,63458.80226397514,50.0,1185.6996,1.6811075e+36,-248.47679,1.0,4353.518,23493870.0,0.4189424,0.3771325,,470.1,4999.558,-248.47679,34550,1,50,,
-inf,-inf,2634897.8,-1.0,4999.5537,10.0,4073.8829755895804,[-0.086  0.922 -3.336 -3.275],1.0,,346,0.10541889,4073.883,14753927,2.9184785e+25,10.0,1674.5259,1.7132215e-24,2.75066,True,2.9184785e+25,63534.30320930481,1.7132215e-24,851.1619,inf,-268.4482,2.9184785e+25,0.47110525,2634897.8,0.4189424,2.6279239e-30,,408.1,2600.1965,-278.03445,34600,2,50,2399.3572,
-22285058.0,-1.37870015e+20,16295512000000.0,-1.0,4999.5947,10.0,4446.265919568011,[-0.086  0.922 -3.336 -3.275],1.0,,347,1957899.0,4446.2656,14776189,1.0,10.0,1566.6222,50.0,97363960.0,True,1.0,63621.28861784935,50.0,689.08124,4.5634314e+27,-240.98148,1.0,13629460.0,20244114.0,0.4189424,0.12304005,,445.24,2119.9512,-240.98148,34650,1,50,2879.6436,
-inf,-inf,32088870.0,-1.0,4999.6143,10.0,4899.334472136785,[-0.025  0.925 -3.334 -3.266],1.0,,347,1.3034984,4899.3345,14800690,13521294.0,10.0,4899.3345,3.6978709e-06,62.01336,True,13521294.0,63721.93786287308,3.6978709e-06,699.9049,inf,-242.93199,13521294.0,8.674116,32088870.0,0.4189424,2.1059433e-13,,490.02,4999.6143,-248.01353,34700,2,50,,
-26534640.0,-7059280000000000.0,12407149000.0,-1.0,4999.6143,10.0,4899.567210500044,[-0.025  0.925 -3.334 -3.266],1.0,,348,496.42566,4899.5674,14825192,1.0,10.0,4889.5854,50.0,12561.798,True,1.0,63807.454959869385,50.0,698.5123,1.1963676e+19,-246.71132,1.0,1950.453,24493676.0,0.4189424,0.17777006,,490.04,4989.633,-246.71132,34750,1,50,9.981518,
-7.762586e+16,-7.762586e+16,216012640.0,-1.0,4999.591,10.0,4999.320335598128,[ 0.035  0.932 -3.335 -3.25 ],1.0,,348,8.642529,4999.321,14850192,190.64433,10.0,0.5576074,0.26226848,227.52875,True,190.64433,63913.96964621544,0.26226848,0.18561593,1.4466592e+21,-237.3248,190.64433,37.007008,216012640.0,0.4189424,0.0033714466,,500.0,0.828125,-237.85568,34800,2,50,4998.7627,
-27034254.0,-619847100000.0,17887970000.0,-1.0,4999.6016,10.0,4999.330142260946,[ 0.035  0.932 -3.335 -3.25 ],1.0,,349,715.80414,4999.33,14875192,1.0,10.0,0.48930663,50.0,28862.375,True,1.0,64017.0453081131,50.0,0.20564859,86992860000.0,-242.91289,1.0,4100.1626,24993300.0,0.4189424,0.12737651,,500.0,0.7607422,-242.91289,34850,1,50,4998.841,
