Penalization,Inner Iteration,Bound,EpLenMean,Iteration,InitialReturnMax,MinTargetPdf,OptimizationReturnMin,MeanEntropy,TimestepsSoFar,DivergenceHarmonic,Epsilon,MaxIW,ReturnStepMaxmin,TimeElapsed,WReturnMean,InitialBound,ESSRenyiHarmonic,Weights,EpThisIter,VarianceInitializer,InitialReturnMin,ESSRenyiArithmetic,ReturnMeanIW,ReturnStepMax,OptimizationReturnMean,InitialReturnStd,MeanD2-0,StdWReturnMean,EmpiricalD2Arithmetic,InitialReturnMean,EmpiricalD2Harmonic,MeanIW,LearnableVariance,MinBehavPdf,EpisodesSoFar,StdIW,OptimizationReturnMax,EpRewMean,MinIW
True,2,-inf,471.84,276,4999.3574,-267.11423,,0.4189424,10418850,inf,1.0,91.43191,10.0,47497.543281793594,105951110.0,-inf,7.661486e-26,[-0.121  1.217 -3.094 -1.819],50,-1.0,149.90997,7.661486e-26,105951110.0,10.0,4564.641,748.68805,6.526149e+26,,6.526149e+26,4714.5513,6.526149e+26,4.2736278,,-246.97778,27600,14.759618,4849.4473,4714.55141352499,7.7529965e-32
True,1,-4.862016e+17,475.12,277,4999.506,-249.55986,,0.4189424,10442606,5.675644e+22,1.0,467338.72,10.0,47595.0353307724,23123626.0,-25164514.0,50.0,[-0.121  1.217 -3.094 -1.819],50,-1.0,9.980041,50.0,328299150000.0,10.0,4738.0767,761.30444,1.0,,1.0,4748.0566,1.0,16426.648,,-249.55986,27650,71309.99,4989.526,4748.056685862504,0.13716479
True,2,-inf,498.14,277,4999.418,-264.86453,,0.4189424,10467513,inf,1.0,46.07598,10.0,47697.72108221054,41676396.0,-inf,0.000424194,[-0.059  1.221 -3.104 -1.818],50,-1.0,4459.338,0.000424194,41676396.0,10.0,520.5877,85.062294,117870.59,,117870.59,4979.926,117870.59,1.6692495,,-264.12094,27700,6.7961564,540.0801,4979.925593843051,0.0023418274
True,1,-4.961758e+17,446.02,278,4999.45,-261.22797,,0.4189424,10489814,5.9111538e+22,1.0,907330.25,10.0,47796.41363334656,22084730.0,-24125570.0,50.0,[-0.059  1.221 -3.104 -1.818],50,-1.0,,50.0,652821200000.0,10.0,4458.1284,1486.5479,1.0,,1.0,4458.1284,1.0,26121.494,,-261.22797,27750,133221.42,4999.45,4458.128177727156,0.18459229
True,2,-inf,421.34,278,4999.4287,-240.24998,,0.4189424,10510881,inf,1.0,214.54732,10.0,47876.212030649185,183251170.0,-inf,4.6137106e-07,[-0.088  1.296 -3.096 -1.722],50,-1.0,,4.6137106e-07,183251170.0,10.0,4209.281,1378.4418,108372640.0,,108372640.0,4209.281,108372640.0,7.355631,,-233.91335,27800,36.408928,4999.4287,4209.280901869215,2.1010421e-19
True,1,-1608585200000000.0,392.9,279,4999.162,-234.79356,,0.4189424,10530526,6.214275e+17,1.0,124.022766,10.0,47950.77049922943,17871410.0,-19912010.0,50.0,[-0.088  1.296 -3.096 -1.722],50,-1.0,449.79443,50.0,196189460.0,10.0,3474.296,1572.5538,1.0,,1.0,3924.0903,1.0,8.665976,,-234.79356,27850,20.80651,4549.3677,3924.090206385769,0.25356594
True,2,-inf,408.42,279,4999.3,-246.52782,,0.4189424,10550947,inf,1.0,25.861273,10.0,48032.6226580143,35048724.0,-inf,6.632737e-05,[-0.15   1.296 -3.105 -1.714],50,-1.0,169.88785,6.632737e-05,35048724.0,10.0,3908.2285,1468.982,753836.6,,753836.6,4078.116,753836.6,1.6913424,,-243.3518,27900,4.1662827,4829.412,4078.116162102848,1.867579e-12
True,1,-35037674000000.0,397.84,280,4999.46,-258.6086,,0.4189424,10570839,294501400000000.0,1.0,31714.602,10.0,48108.23753833771,18638066.0,-20678908.0,50.0,[-0.15   1.296 -3.105 -1.714],50,-1.0,,50.0,15406231000.0,10.0,3973.5752,1687.8284,1.0,,1.0,3973.5752,1.0,748.19666,,-258.6086,27950,4457.297,4999.46,3973.575361084055,0.05368828
True,2,-1.5061399e+17,343.94,280,4999.2314,-229.51306,,0.4189424,10588036,5.4476464e+21,1.0,146.96638,10.0,48177.69710969925,58505148.0,-1.5061399e+17,0.041410774,[-0.204  1.321 -3.12  -1.705],50,-1.0,9.979761,0.041410774,58505148.0,10.0,3420.4695,1579.7411,1207.4153,,1207.4153,3430.449,1207.4153,3.5349436,,-228.87874,28000,20.527699,4989.2515,3430.449089888454,3.41342e-07
True,1,-13484126000000.0,359.2,281,4999.381,-229.11559,,0.4189424,10605996,43572397000000.0,1.0,21247.389,10.0,48257.18036079407,14657949.0,-16698723.0,50.0,[-0.204  1.321 -3.12  -1.705],50,-1.0,139.8827,50.0,13352737000.0,10.0,3443.3137,1348.5742,1.0,,1.0,3583.1965,1.0,603.7548,,-229.11559,28050,2981.0046,4859.498,3583.1962781085203,0.08585387
True,2,-4.7959818e+17,322.46,281,4999.234,-217.15845,,0.4189424,10622119,5.523731e+22,1.0,60.48077,10.0,48332.10185909271,41534444.0,-4.7959818e+17,0.017520534,[-0.256  1.296 -3.122 -1.729],50,-1.0,9.980993,0.017520534,41534444.0,10.0,3205.1938,1077.6982,2853.7944,,2853.7944,3215.175,2853.7944,1.8151176,,-214.74942,28100,8.653359,4989.253,3215.1747168104216,1.2056366e-08
True,1,-2523531800000.0,345.08,282,4999.3145,-234.22855,,0.4189424,10639373,1512412000000.0,1.0,32779.297,10.0,48411.12121915817,12989453.0,-15030172.0,50.0,[-0.256  1.296 -3.122 -1.729],50,-1.0,599.61646,50.0,13898147000.0,10.0,2841.926,1070.159,1.0,,1.0,3441.5422,1.0,1281.1857,,-234.22855,28150,5245.171,4399.698,3441.5421365472203,0.29101658
True,2,-3.837406e+22,364.6,282,4999.2886,-237.58365,,0.4189424,10657603,3.536176e+32,1.0,6.899559,10.0,48495.056586265564,3363417.5,-3.837406e+22,0.00091271655,[-0.195  1.3   -3.129 -1.735],50,-1.0,149.8761,0.00091271655,3363417.5,10.0,3487.2053,1317.3726,54781.52,,54781.52,3637.081,54781.52,0.28375125,,-235.72044,28200,0.994198,4849.4126,3637.0810276763204,8.355844e-11
True,1,-9733758000000.0,408.78,283,4999.107,-223.58493,,0.4189424,10678042,22594774000000.0,1.0,29830.412,10.0,48581.79209733009,17375434.0,-19415990.0,50.0,[-0.195  1.3   -3.129 -1.735],50,-1.0,329.83246,50.0,34395566000.0,10.0,3748.5276,861.6357,1.0,,1.0,4078.3596,1.0,1504.8647,,-223.58493,28250,5547.9336,4669.2744,4078.3598014315608,0.031067653
True,2,-5.721363e+17,353.66,283,4999.3945,-233.87831,,0.4189424,10695725,7.859965e+22,1.0,3564.257,10.0,48651.75135111809,1954669800.0,-5.721363e+17,0.019809347,[-0.246  1.269 -3.125 -1.753],50,-1.0,369.68567,0.019809347,1954669800.0,10.0,3158.2825,1088.3881,2524.061,,2524.061,3527.9678,2524.061,78.73156,,-234.18578,28300,499.97632,4629.709,3527.9679585655076,9.967055e-09
True,1,-5839197000000.0,374.52,284,4999.38,-241.33537,,0.4189424,10714451,8175169300000.0,1.0,7156.95,10.0,48712.07448077202,14716718.0,-16757493.0,50.0,[-0.246  1.269 -3.125 -1.753],50,-1.0,2109.477,50.0,4275215400.0,10.0,1626.8676,869.7397,1.0,,1.0,3736.3447,1.0,463.66577,,-241.33537,28350,1357.0717,2889.9028,3736.3446362509812,0.100345775
True,2,-3.2967537e+24,418.12,284,4999.3677,-232.16954,,0.4189424,10735357,2.6097803e+36,1.0,3961.0771,10.0,48788.72818040848,1787512300.0,-3.2967537e+24,0.0004031364,[-0.187  1.289 -3.128 -1.745],50,-1.0,159.8894,0.00040313636,1787512300.0,10.0,4013.6475,887.23065,124027.51,,124027.51,4173.537,124027.5,140.36371,,-231.35963,28400,692.8287,4839.4785,4173.536922606373,2.5789087e-12
True,1,-4.856958e+21,409.28,285,4999.478,-229.24611,,0.4189424,10755821,5.663975e+30,1.0,91276760.0,10.0,48862.14197063446,17776554.0,-19817412.0,50.0,[-0.187  1.289 -3.128 -1.745],50,-1.0,1429.4369,50.0,19810150000000.0,10.0,2655.5718,1043.6747,1.0,,1.0,4085.009,1.0,2042284.4,,-229.24611,28450,12767949.0,3570.041,4085.008739926464,0.0034189264
True,2,-inf,286.4,285,4999.384,-260.05612,,0.4189424,10770141,inf,1.0,0.92776316,10.0,48916.275379657745,176209.55,-inf,1.3681764e-08,[-0.145  1.372 -3.135 -1.663],50,-1.0,,1.3681764e-08,176209.55,10.0,2856.666,1904.352,3654499600.0,,3654499600.0,2856.666,3654499600.0,0.05457663,,-249.07327,28500,0.1530646,4999.384,2856.6660612153755,2.0127033e-14
True,1,-4.031887e+20,282.3,286,4999.1123,-237.95555,,0.4189424,10784256,3.904239e+28,1.0,485244.06,10.0,48971.77445101738,11070004.0,-13110550.0,50.0,[-0.145  1.372 -3.135 -1.663],50,-1.0,119.91641,50.0,369172840000.0,10.0,2694.33,1774.8304,1.0,,1.0,2814.2463,1.0,18554.672,,-237.95555,28550,79256.7,4879.196,2814.2463982492113,0.07478887
True,2,-inf,429.42,286,4999.3525,-270.79892,,0.4189424,10805727,inf,1.0,65.24281,10.0,49047.18273091316,5329682.0,-inf,1.5339321e-05,[-0.116  1.288 -3.15  -1.749],50,-1.0,19.964252,1.533932e-05,5329682.0,10.0,4269.9688,1327.3909,3259597.0,,3259597.0,4289.9336,3259596.8,1.3997525,,-260.61057,28600,9.124581,4979.388,4289.933162602081,4.294807e-12
True,1,-94247655000000.0,477.76,287,4999.3027,-246.28658,,0.4189424,10829615,2130422000000000.0,1.0,80798.46,10.0,49127.681811094284,23311482.0,-25352206.0,50.0,[-0.116  1.288 -3.15  -1.749],50,-1.0,799.66797,50.0,57377350000.0,10.0,3974.9453,717.3216,1.0,,1.0,4774.6133,1.0,3126.9077,,-246.28658,28650,14789.869,4199.635,4774.613206643829,0.17843859
True,2,-529642450000000.0,392.28,287,4999.195,-234.06169,,0.4189424,10849229,6.736846e+16,1.0,7.944252,10.0,49196.85088324547,15991153.0,-497157560000000.0,1.3827422,[-0.07   1.313 -3.157 -1.716],50,-1.0,139.88805,1.3827422,10051263.0,10.0,3777.7588,1528.115,36.16003,,36.16003,3917.6472,36.16003,0.5026076,,-232.81224,28700,1.2543554,4859.3066,3917.6472296055435,0.0021203833
True,1,-1.1354712e+18,436.92,288,4999.3164,-240.62167,,0.4189424,10871075,3.0959906e+23,1.0,2093955.6,10.0,49288.448479652405,21015856.0,-23056586.0,50.0,[-0.056  1.286 -3.156 -1.742],50,-1.0,9.980332,50.0,1831821200000.0,10.0,4356.28,1397.006,1.0,,1.0,4366.2603,1.0,74226.19,,-240.62167,28750,304727.03,4989.336,4366.260458154477,0.8267964
True,2,-inf,483.8,288,4999.4736,-247.9309,,0.4189424,10895265,inf,1.0,14.97878,10.0,49385.17531442642,3343463.5,-inf,0.00010551014,[-0.072  1.186 -3.18  -1.813],50,-1.0,1079.8032,0.00010551014,3343463.5,10.0,3756.5752,701.2836,473888.1,,473888.1,4836.379,473888.1,0.43442422,,-235.96623,28800,2.183222,3919.6704,4836.3787092153325,1.759355e-11
True,1,-305102500000.0,483.76,289,4999.4883,-248.4684,,0.4189424,10919453,22330409000.0,1.0,47.193115,10.0,49473.638405799866,23965818.0,-26006694.0,50.0,[-0.072  1.186 -3.18  -1.813],50,-1.0,,50.0,134810910.0,10.0,4836.2275,759.4232,1.0,,1.0,4836.2275,1.0,5.568601,,-248.4684,28850,9.288763,4999.4883,4836.227437100372,0.12657826
True,2,-15961419000000.0,478.02,289,4999.4404,-260.52206,,0.4189424,10943354,61171320000000.0,1.0,4.5760837,10.0,49564.2642326355,34911244.0,-86522680000000.0,1.6653588,[-0.024  1.159 -3.183 -1.842],50,-1.0,,1.6653588,13415260.0,10.0,4778.8394,905.71,30.023561,,30.023561,4778.8394,30.02356,0.5747397,,-258.93555,28900,0.8558118,4999.4404,4778.839029635362,0.0026245639
True,1,-3202108600000000.0,485.52,290,4999.5938,-245.27698,,0.4189424,10967630,2.4614588e+18,1.0,59908.867,10.0,49641.52998280525,24127510.0,-26168472.0,50.0,[-0.024  1.188 -3.183 -1.813],50,-1.0,139.85982,50.0,117587075000.0,10.0,4714.1255,752.5539,1.0,,1.0,4853.985,1.0,4705.754,,-245.27698,28950,12853.977,4859.734,4853.985250182069,0.009076311
True,2,-3.895535e+19,480.88,290,4999.582,-244.39752,,0.4189424,10991674,3.643264e+26,1.0,55.402126,10.0,49722.62185525894,32582554.0,-3.895535e+19,0.00594737,[ 0.022  1.127 -3.201 -1.91 ],50,-1.0,,0.00594737,32582554.0,10.0,4807.7285,939.4701,8407.077,,8407.077,4807.7285,8407.077,1.3237649,,-235.47836,29000,7.7599335,4999.582,4807.728007460577,7.3553035e-09
True,1,-376183470000000.0,500.0,291,4999.499,-238.48668,,0.4189424,11016674,3.3970473e+16,1.0,16263.121,10.0,49816.989829301834,24992516.0,-27033402.0,50.0,[ 0.022  1.127 -3.201 -1.91 ],50,-1.0,4998.8076,50.0,36020396000.0,10.0,0.44381836,0.16045229,1.0,,1.0,4999.2515,1.0,1441.2605,,-238.48668,29050,3616.1587,0.69140625,4999.251470978733,0.07201215
True,2,-4.8174207e+20,490.02,291,4999.6113,-238.6799,,0.4189424,11041175,5.5715424e+28,1.0,40.54667,10.0,49890.67498207092,22705068.0,-4.8174207e+20,0.0033693314,[ 0.054  1.029 -3.2   -1.981],50,-1.0,,0.0033693316,22705068.0,10.0,4899.35,699.9072,14839.738,,14839.738,4899.35,14839.739,0.92764056,,-234.98692,29100,5.681505,4999.6113,4899.350183531661,3.2416603e-09
True,1,-9.2091647e+18,486.0,292,4999.618,-246.10527,,0.4189424,11065475,2.036031e+25,1.0,40.42805,10.0,49982.95892071724,24171260.0,-26212242.0,50.0,[ 0.054  1.029 -3.2   -1.981],50,-1.0,,50.0,216631780.0,10.0,4858.9604,749.50916,1.0,,1.0,4858.9604,1.0,8.8837185,,-246.10527,29150,9.812191,4999.618,4858.960408206474,0.20586474
True,2,-inf,484.34,292,4999.622,-256.2651,,0.4189424,11089692,inf,1.0,172.97858,10.0,50070.16319680214,112116320.0,-inf,1.772357e-35,[-0.068  1.015 -3.207 -1.998],50,-1.0,,1.772357e-35,112116320.0,10.0,4841.8613,720.7973,2.821102e+36,,2.821102e+36,4841.8613,2.821102e+36,4.508796,,-239.4294,29200,24.196026,4999.622,4841.861081240089,
True,1,-80489360000000.0,495.64,293,4999.62,-240.10413,,0.4189424,11114474,1555032900000000.0,1.0,8508.302,10.0,50160.99145889282,24575468.0,-26616450.0,50.0,[-0.068  1.015 -3.207 -1.998],50,-1.0,4169.5674,50.0,7469520000.0,10.0,785.2668,158.38794,1.0,,1.0,4954.8345,1.0,364.76245,,-240.10413,29250,1360.5007,830.05273,4954.834169264635,0.0968379
True,2,-998960940000000.0,500.0,293,4999.587,-235.27704,,0.4189424,11139474,2.39462e+17,1.0,406626.12,10.0,50257.093183517456,22592112.0,-444573340000000.0,1.2212101,[-0.021  0.978 -3.209 -2.011],50,-1.0,4998.908,1.2212101,247364940000.0,10.0,0.5031934,0.12429418,40.942993,,40.942993,4999.4116,40.942993,9897.137,,-233.17546,29300,57955.562,0.67871094,4999.411389977117,0.06935916
True,1,-392023440000000.0,380.96,294,4999.592,-245.30298,,0.4189424,11158522,3.689361e+16,1.0,10264.851,10.0,50321.93784880638,15042945.0,-17083892.0,50.0,[-0.145  0.984 -3.209 -1.999],50,-1.0,2099.7507,50.0,11751444000.0,10.0,1700.8352,773.62317,1.0,,1.0,3800.586,1.0,898.99695,,-245.30298,29350,1814.7529,2899.841,3800.5858639439275,0.11425277
True,2,-inf,484.2,294,4999.6577,-239.6725,,0.4189424,11182732,inf,1.0,66.66273,10.0,50406.358278512955,21617194.0,-inf,8.898796e-06,[-0.084  0.974 -3.21  -2.008],50,-1.0,3419.5657,8.898796e-06,21617194.0,10.0,1419.9055,391.7266,5618737.5,,5618737.5,4839.471,5618737.5,1.4289111,,-239.55447,29400,9.321205,1580.092,4839.471108671718,4.0108645e-09
True,1,-1.9484542e+22,478.82,295,4999.6094,-250.18074,,0.4189424,11206673,9.114386e+31,1.0,460556.88,10.0,50500.79344201088,23083088.0,-25124060.0,50.0,[-0.084  0.974 -3.21  -2.008],50,-1.0,3169.6848,50.0,709997700000.0,10.0,1615.3494,431.89865,1.0,,1.0,4785.034,1.0,43412.17,,-250.18074,29450,105009.64,1829.9246,4785.034074372917,0.17900036
True,2,-inf,500.0,295,4999.62,-240.17908,,0.4189424,11231673,inf,1.0,86.347,10.0,50604.98315620422,48073828.0,-inf,1.4909731e-05,[-0.023  0.987 -3.207 -2.006],50,-1.0,4999.084,1.4909732e-05,48073828.0,10.0,0.33742186,0.12045605,3353514.2,,3353514.2,4999.4214,3353514.5,1.9232993,,-239.65475,29500,12.07507,0.5361328,4999.421360543608,1.0347876e-05
True,1,-6125173700000000.0,490.02,296,4999.577,-238.19214,,0.4189424,11256174,9.0072746e+18,1.0,4684.985,10.0,50714.12262225151,24493938.0,-26534884.0,50.0,[-0.023  0.987 -3.207 -2.006],50,-1.0,,50.0,11110761000.0,10.0,4899.394,699.91345,1.0,,1.0,4899.394,1.0,444.56976,,-238.19214,29550,897.1651,4999.577,4899.39388993954,0.010951463
True,2,-inf,482.64,296,4999.6143,-255.85336,,0.4189424,11280306,inf,1.0,835.2171,10.0,50816.482545137405,427730140.0,-inf,4.165147e-06,[-0.077  1.055 -3.196 -1.918],50,-1.0,19.964394,4.165147e-06,427730140.0,10.0,4804.6133,727.9443,12004378.0,,12004378.0,4824.577,12004378.0,17.12447,,-252.7549,29600,116.88317,4979.65,4824.577415375043,2.2410198e-14
True,1,-1.339542e+20,498.56,297,4999.586,-234.7072,,0.4189424,11305234,4.307921e+27,1.0,580513.0,10.0,50923.271193265915,24851676.0,-26892632.0,50.0,[-0.077  1.055 -3.196 -1.918],50,-1.0,4519.4824,50.0,515340530000.0,10.0,465.08722,75.75456,1.0,,1.0,4984.57,1.0,22445.0,,-234.7072,29650,87083.47,480.10352,4984.569626731933,0.2638037
True,2,-6341193600000.0,500.0,297,4999.5693,-243.70534,,0.4189424,11330234,9653761000000.0,1.0,50.940792,10.0,51027.961950063705,50230090.0,-6491311400000.0,1.7886122,[-0.015  1.055 -3.197 -1.909],50,-1.0,4998.968,1.7886122,46122904.0,10.0,0.36369142,0.1459471,27.954634,,27.954634,4999.3315,27.954634,1.8452902,,-242.56604,29700,7.320589,0.6015625,4999.3314983056525,0.0078068585
True,1,-305371680000.0,490.84,298,4999.616,-244.09691,,0.4189424,11354776,21928280000.0,1.0,5610.445,10.0,51130.09557557106,24496870.0,-26537850.0,50.0,[-0.015  1.053 -3.197 -1.914],50,-1.0,409.71988,50.0,3146924800.0,10.0,4497.826,642.5466,1.0,,1.0,4907.5454,1.0,125.932526,,-244.09691,29750,784.71924,4589.8965,4907.545902082005,0.34580174
True,2,-9.672352e+18,493.1,298,4999.572,-242.99945,,0.4189424,11379431,2.2460746e+25,1.0,519622.62,10.0,51241.22925758362,71643816.0,-1171088900.0,17.814455,[ 0.047  1.056 -3.201 -1.906],50,-1.0,1539.5095,17.814455,685599000000.0,10.0,3390.6062,484.37234,2.8067095,,2.8067095,4930.1157,2.8067095,27432.627,,-242.48857,29800,103524.03,3460.0623,4930.115623697693,7.632223
True,1,-159580450000.0,319.48,299,4999.5625,-232.99031,,0.4189424,11395405,2913915400.0,1.0,135179.88,10.0,51306.21419239044,11100620.0,-13141538.0,50.0,[-0.199  1.017 -3.206 -1.931],50,-1.0,9.981124,50.0,49412096000.0,10.0,3175.06,977.81934,1.0,,1.0,3185.0413,1.0,2877.8337,,-232.99031,29850,18906.465,4989.5815,3185.041544758441,0.08752314
True,2,-152357420000000.0,277.5,299,4999.63,-227.74666,,0.4189424,11409280,5572718500000000.0,1.0,14.133666,10.0,51364.39062166214,6112926.5,-169664550000000.0,0.162992,[-0.245  0.976 -3.211 -1.925],50,-1.0,,0.162992,6534092.5,10.0,2765.1064,985.79065,306.76352,,306.76352,2765.1064,306.76352,0.60926837,,-223.63058,29900,2.0983217,4999.63,2765.1064982983144,4.893156e-07
True,1,-508679700000000.0,277.04,300,4999.6045,-213.60312,,0.4189424,11423132,6.1940025e+16,1.0,1786578.6,10.0,51425.76567387581,8215378.5,-10256326.0,50.0,[-0.246  0.982 -3.211 -1.918],50,-1.0,1689.8035,50.0,740880000000.0,10.0,1070.5046,772.06085,1.0,,1.0,2760.3083,1.0,40608.55,,-213.60312,29950,250063.23,3309.801,2760.3081699438126,0.109037384
True,2,-1.5758405e+19,241.0,300,4789.5034,-217.78522,,0.4189424,11435182,7.0787056e+25,1.0,25.081673,10.0,51485.06678557396,5026825.5,-1.5758405e+19,0.01055952,[-0.339  1.065 -3.215 -1.904],50,-1.0,,0.01055952,5026825.5,10.0,2399.7402,746.78217,4735.064,,4735.064,2399.7402,4735.064,0.63568693,,-212.99435,30000,3.5140595,4789.5034,2399.7404429005314,6.259015e-07
True,1,-4.6583964e+19,240.56,301,4759.6133,-171.58023,,0.4189424,11447210,6.342747e+26,1.0,26152824.0,10.0,51545.560191869736,6161512.5,-8011220.5,50.0,[-0.339  1.065 -3.215 -1.904],50,-1.0,1389.8806,50.0,2726054600000.0,10.0,1005.46606,651.0193,1.0,,1.0,2395.347,1.0,909329.94,,-171.58023,30050,3939444.8,3369.7327,2395.3467617159076,2.3011396
True,2,-inf,309.8,301,4999.6353,-268.71094,,0.4189424,11462700,inf,1.0,19.795424,10.0,51615.43083548546,2572563.0,-inf,6.9752693e-12,[-0.229  1.064 -3.228 -1.962],50,-1.0,,6.9752698e-12,2572563.0,10.0,3088.6528,1007.6194,7168181400000.0,,7168181400000.0,3088.6528,7168182000000.0,0.6284006,,-252.37848,30100,3.0495758,4999.6353,3088.652600319703,1.9538482e-28
True,1,-781741100000.0,289.62,302,4999.4316,-218.74101,,0.4189424,11477181,146258180000.0,1.0,1749.2623,10.0,51675.7138800621,9109081.0,-11149890.0,50.0,[-0.229  1.064 -3.228 -1.962],50,-1.0,,50.0,1272062100.0,10.0,2886.2568,882.38477,1.0,,1.0,2886.2568,1.0,219.34459,,-218.74101,30150,396.83487,4999.4316,2886.256614052295,0.36517256
True,2,-1.4173319e+22,412.44,302,4999.6255,-224.30962,,0.4189424,11497803,4.822636e+31,1.0,2.6892788,10.0,51773.173154592514,1266704.0,-1.4173319e+22,0.0010805649,[-0.172  1.088 -3.228 -1.951],50,-1.0,2379.5625,0.0010805649,1266704.0,10.0,1736.5563,688.4104,46272.094,,46272.094,4116.1187,46272.094,0.10718268,,-220.9372,30200,0.43044147,2620.063,4116.118786240025,7.812624e-14
True,1,-4360875400000000.0,395.56,303,4999.629,-239.03288,,0.4189424,11517581,4.5642028e+18,1.0,1562376.6,10.0,51858.09489822388,16241110.0,-18282090.0,50.0,[-0.172  1.088 -3.228 -1.951],50,-1.0,2289.692,50.0,615642000000.0,10.0,1658.0261,810.3298,1.0,,1.0,3947.718,1.0,36333.164,,-239.03288,30250,219011.47,2709.937,3947.7178519848653,0.0041963453
True,2,-2.0086297e+20,328.98,303,4999.4536,-237.57233,,0.4189424,11534030,9.6872566e+27,1.0,551.25354,10.0,51925.56686234474,150372300.0,-2.0086297e+20,0.0091288285,[-0.247  1.157 -3.213 -2.022],50,-1.0,1819.6777,0.0091288285,150372300.0,10.0,1460.3408,871.8932,5477.154,,5477.154,3280.0186,5477.154,11.485054,,-238.49434,30300,77.13252,3179.776,3280.018481732057,1.7543513e-08
True,1,-1522907700000.0,321.78,304,4999.482,-228.88661,,0.4189424,11550119,554057500000.0,1.0,6616.9766,10.0,51995.54327535629,10871891.0,-12912743.0,50.0,[-0.247  1.157 -3.213 -2.022],50,-1.0,1959.7112,50.0,3823678500.0,10.0,1248.122,762.6916,1.0,,1.0,3207.833,1.0,466.6749,,-228.88661,30350,1304.4369,3039.7708,3207.833068246824,0.14617611
True,2,-5.4439917e+19,352.26,304,4999.5293,-247.3945,,0.4189424,11567732,7.1155696e+26,1.0,2821.7976,10.0,52070.307188510895,699844700.0,-5.4439917e+19,0.007142999,[-0.198  1.103 -3.227 -2.123],50,-1.0,1959.7762,0.0071429987,699844700.0,10.0,1553.0168,771.34393,6999.8613,,6999.8613,3512.7932,6999.861,60.875477,,-240.34529,30400,395.23535,3039.753,3512.7931898314673,9.580023e-11
True,1,-16806419000000.0,336.94,305,4999.5537,-236.56033,,0.4189424,11584579,67593430000000.0,1.0,121296.55,10.0,52136.90433049202,12095971.0,-14136883.0,50.0,[-0.198  1.103 -3.227 -2.123],50,-1.0,1839.7909,50.0,27302180000.0,10.0,1520.2566,897.80383,1.0,,1.0,3360.0476,1.0,2854.7693,,-236.56033,30450,16960.508,3159.7627,3360.047538187226,0.09949957
True,2,-3.5610388e+17,289.74,305,4999.441,-247.5308,,0.4189424,11599066,3.0448008e+22,1.0,3.5127833,10.0,52194.010989904404,1344575.2,-3.5610388e+17,0.019569559,[-0.26   1.091 -3.228 -2.123],50,-1.0,,0.019569559,1344575.2,10.0,2887.3076,962.9033,2554.9885,,2554.9885,2887.3076,2554.9885,0.18376078,,-239.81232,30500,0.6143815,4999.441,2887.307371872557,1.0874415e-08
True,1,-5.81619e+20,272.76,306,4729.551,-213.5813,,0.4189424,11612704,1.0141177e+29,1.0,3176493000.0,10.0,52248.497342824936,7957715.0,-9784134.0,50.0,[-0.26   1.091 -3.228 -2.123],50,-1.0,1599.8174,50.0,306001250000000.0,10.0,1117.494,757.5838,1.0,,1.0,2717.3115,1.0,70492240.0,,-213.5813,30550,445181860.0,3129.7334,2717.311536780455,0.1122928
True,2,-inf,224.3,306,4099.6855,-185.4885,,0.4189424,11623919,inf,1.0,115.98003,10.0,52291.81241726875,18756324.0,-inf,1.4144117e-05,[-0.363  1.116 -3.224 -2.057],50,-1.0,1369.7743,1.4144117e-05,18756324.0,10.0,862.9896,629.7184,3535038.8,,3535038.8,2232.764,3535038.8,2.3370454,,-177.99644,30600,16.235031,2729.9111,2232.7639464386502,3.8928444e-12
True,1,-6.2443233e+22,220.08,307,4509.4883,-207.3807,,0.4189424,11634923,1.4143372e+33,1.0,46135564.0,10.0,52333.58137226105,5358033.0,-7018436.5,50.0,[-0.363  1.116 -3.224 -2.057],50,-1.0,9.983403,50.0,20322910000000.0,10.0,2180.5854,747.9577,1.0,,1.0,2190.569,1.0,4099793.5,,-207.3807,30650,10197299.0,4499.505,2190.568976326835,0.93546957
True,2,-inf,299.52,307,4999.4956,-260.80463,,0.4189424,11649899,inf,1.0,0.9328203,10.0,52380.46094369888,1649.0049,-inf,7.961106e-14,[-0.24   1.121 -3.23  -2.078],50,-1.0,9.980741,7.961106e-14,1649.0049,10.0,2975.6921,974.97174,628053400000000.0,,628053400000000.0,2985.6726,628053400000000.0,0.01874696,,-248.72023,30700,0.13058247,4989.5146,2985.6724430399004,1.5907558e-25
