EmpiricalD2Harmonic,InitialReturnMax,ESSRenyiHarmonic,TimestepsSoFar,LearnableVariance,Weights,StdIW,EpLenMean,OptimizationReturnMean,MeanEntropy,EpRewMean,InitialReturnMin,InitialBound,MeanD2-0,MaxIW,Bound,Penalization,ReturnStepMax,ReturnMeanIW,MeanIW,EpisodesSoFar,MinIW,DivergenceHarmonic,InitialReturnMean,WReturnMean,ReturnStepMaxmin,OptimizationReturnMin,Epsilon,Iteration,EmpiricalD2Arithmetic,VarianceInitializer,EpThisIter,StdWReturnMean,Inner Iteration,OptimizationReturnMax,TimeElapsed,InitialReturnStd,MinTargetPdf,MinBehavPdf,ESSRenyiArithmetic
1.0,4999.6943,11.0,15560854,,[-0.159  2.23  -6.023 -3.251],11.582005,500.0,0.063165836,0.41894197,4999.649120901485,4999.586,-29348000.0,1.0,38.140087,-18623588000000.0,True,10.0,185115400.0,7.4056544,42713,0.62693095,18317160000000.0,4999.649,24996492.0,10.0,,1.0,1942,1.0,-1.0,11,,1,0.10839844,43689.62308335304,0.03190142,-239.8733,-239.8733,11.0
50.272823,4999.708,0.21880609,15565855,,[-0.215  2.218 -6.029 -3.274],2.0902658,454.6363636363636,4545.156,0.41894197,4545.155936865322,,-137482470000000.0,50.272823,5.668499,-102163630000000.0,True,10.0,28471676.0,1.2354213,42724,0.00077409315,551223520000000.0,4545.156,32309490.0,10.0,,1.0,1942,50.272823,-1.0,11,,2,4999.708,43707.95274734497,1437.3044,-244.81978,-245.70584,0.21880609
1.0,4999.7256,11.0,15571334,,[-0.217  2.228 -6.028 -3.26 ],4741.7974,498.09090909090907,200.00023,0.41894197,4979.683394503882,4779.683,-29152812.0,1.0,16496.055,-9.2359415e+16,True,10.0,34298218000.0,1501.1758,42735,0.15065064,4.504963e+20,4979.683,24801246.0,10.0,,1.0,1943,1.0,-1.0,11,,1,220.04248,43728.04036474228,63.245636,-225.48239,-225.48239,11.0
12.157876,4999.7173,0.9047633,15576834,,[-0.155  2.233 -6.03  -3.254],0.52421767,500.0,0.037109375,0.41894197,4999.678474758176,4999.6416,-289994440000.0,12.157876,1.682574,-263115360000.0,True,10.0,12442357.0,0.4977554,42746,0.008647472,3655808800.0,4999.679,15258610.0,10.0,,1.0,1943,12.157876,-1.0,11,,2,0.075683594,43746.68426465988,0.026874026,-223.14757,-222.65619,0.9047633
1.0,4999.717,11.0,15582334,,[-0.154  2.224 -6.03  -3.267],49.10081,500.0,0.074085586,0.41894197,4999.675210303155,4999.601,-29348304.0,1.0,129.40086,-563636200000.0,True,10.0,1083851100.0,43.35941,42757,0.3704707,16713148000.0,4999.6753,24996752.0,10.0,,1.0,1944,1.0,-1.0,11,,1,0.115722656,43766.603254556656,0.040308014,-215.77232,-215.77232,11.0
729.8557,4999.744,0.015071472,15587834,,[-0.125  2.326 -6.02  -3.202],15.8336,500.0,0.08935547,0.41894197,4999.660635945259,4999.5713,-2.3332957e+16,729.8557,55.125538,-2.3332957e+16,True,10.0,126396390.0,5.0563745,42768,1.4396983e-07,2.8751627e+19,4999.6606,126396390.0,10.0,,1.0,1944,729.8557,-1.0,11,,2,0.17285156,43786.30807185173,0.05050906,-243.45935,-240.23265,0.015071472
1.0,4999.7217,11.0,15593334,,[-0.125  2.326 -6.02  -3.202],36446.336,500.0,0.0559304,0.41894197,4999.648344903565,4999.5923,-29348052.0,1.0,126796.12,-5280221000000.0,True,10.0,288521200000.0,11542.693,42779,0.041046318,1315914100000.0,4999.648,24996484.0,10.0,,1.0,1945,1.0,-1.0,11,,1,0.12939453,43801.71482491493,0.0421668,-229.14789,-229.14789,11.0
523.52734,4999.675,0.021011319,15598834,,[-0.061  2.383 -5.987 -3.117],1.7072049,500.0,0.06853693,0.41894197,4999.612365980728,4999.544,-2.18247e+16,523.52734,5.949789,-2.18247e+16,True,10.0,13782993.0,0.55142,42790,2.204886e-08,2.515611e+19,4999.6123,13782993.0,10.0,,1.0,1945,523.52734,-1.0,11,,2,0.13085938,43821.19433140755,0.04724025,-232.13351,-229.07689,0.021011319
1.0,4999.721,11.0,15604334,,[-0.061  2.383 -5.987 -3.117],259568.28,500.0,0.12686434,0.41894197,4999.655135802384,4999.5283,-29348110.0,1.0,906915.0,-1.5963821e+22,True,10.0,2157590100000.0,86314.08,42801,0.060699556,1.3458741e+31,4999.6553,24996552.0,10.0,,1.0,1946,1.0,-1.0,11,,1,0.1928711,43841.45588850975,0.053654816,-229.73117,-229.73117,11.0
3374804.2,4999.6865,3.2594482e-06,15609834,,[ 0.131  2.5   -5.985 -3.009],0.0007456921,500.0,0.06671698,0.41894197,4999.61849495188,4999.552,-inf,3374804.2,0.0023752963,-inf,True,10.0,8666.146,0.00034669123,42812,1.0217507e-10,inf,4999.6187,8666.146,10.0,,1.0,1946,3374804.2,-1.0,11,,2,0.13476562,43861.44987440109,0.043448802,-267.005,-256.5773,3.2594482e-06
1.0,4999.6655,11.0,15614835,,[ 0.131  2.5   -5.985 -3.009],4319.3096,454.6363636363636,4545.0996,0.41894197,4545.099708888343,,-27075178.0,1.0,15215.439,-1106925100000000.0,True,10.0,47358800000.0,1894.7404,42823,0.9697954,6.4706723e+16,4545.0996,22723724.0,10.0,,1.0,1947,1.0,-1.0,11,,1,4999.6655,43878.717708826065,1437.2867,-242.03215,-242.03215,11.0
636793.25,4999.68,1.7274053e-05,15620335,,[-0.048  2.663 -5.946 -2.961],930.19403,500.0,0.041459516,0.41894197,4999.630266702183,4999.589,-inf,636793.25,3235.7993,-inf,True,10.0,7355653600.0,294.2678,42834,4.9608068e-11,inf,4999.6304,7355653600.0,10.0,,1.0,1947,636793.25,-1.0,11,,2,0.091308594,43898.953541994095,0.030713065,-227.51527,-223.21019,1.7274053e-05
1.0,4999.645,11.0,15625835,,[-0.048  2.663 -5.946 -2.961],204.05003,500.0,0.055708453,0.41894197,4999.601617160914,4999.546,-29347448.0,1.0,680.64496,-6990271600000.0,True,9.999999,3502657800.0,140.1277,42845,0.067360744,2578160500000.0,4999.6016,24996016.0,9.999999,,1.0,1948,1.0,-1.0,11,,1,0.099121094,43920.05266404152,0.029955676,-247.46107,-247.46107,11.0
43877.832,4999.586,0.00025069606,15631335,,[-0.044  2.731 -5.941 -2.856],0.08082998,500.0,0.09281783,0.41894197,4999.519469701497,4999.427,-1.8805927e+21,43877.832,0.26668534,-1.8805927e+21,True,10.0,930785.2,0.03723916,42856,5.495453e-10,1.8679587e+29,4999.5195,930785.2,10.0,,1.0,1948,43877.832,-1.0,11,,2,0.15917969,43940.007737874985,0.046903428,-216.90717,-214.07278,0.00025069606
1.0,4999.655,11.0,15636835,,[-0.044  2.731 -5.941 -2.856],860.5275,500.0,0.18479227,0.41894197,4999.503129247968,4999.3184,-29346484.0,1.0,2999.4824,-5852480700000.0,True,10.0,6963290600.0,278.607,42867,0.27653983,1804678200000.0,4999.5034,24995034.0,10.0,,1.0,1949,1.0,-1.0,11,,1,0.33642578,43959.48335146904,0.10061998,-235.48831,-235.48831,11.0
13.633164,4999.629,0.806856,15642335,,[ 0.166  2.779 -5.851 -2.946],90431460.0,500.0,0.070933945,0.41894197,4999.52255048403,4999.4517,-33921645000.0,13.633164,285274850.0,-1.8374724e+23,True,10.0,1583324700000000.0,63345244.0,42878,2572.4927,1.7832183e+33,4999.523,29192870.0,10.0,,1.0,1949,13.633164,-1.0,11,,2,0.1772461,43979.68703889847,0.052629877,-223.21677,-222.40134,0.806856
1.0,4999.4575,11.0,15647835,,[ 0.069  2.919 -5.862 -2.763],3183.8901,500.0,0.2167081,0.41894197,4999.288469953501,4999.072,-29343996.0,1.0,11162.811,-772642770000.0,True,9.999999,27608386000.0,1104.7201,42889,0.08038931,29320745000.0,4999.2886,24992886.0,9.999999,,1.0,1950,1.0,-1.0,11,,1,0.3857422,43999.79727482796,0.118688054,-239.45345,-239.45345,11.0
68149.18,4999.1836,0.0001614106,15652399,,[-0.021  2.968 -5.891 -2.698],0.9410526,414.90909090909093,4145.4683,0.41894197,4145.4683924223045,,-4.6762546e+22,68149.18,2.9604986,-4.6762546e+22,True,10.0,11153565.0,0.5343419,42900,7.958452e-14,1.1553508e+32,4145.4683,11153565.0,10.0,,1.0,1950,68149.18,-1.0,11,,2,4999.1836,44017.0808403492,1625.1163,-233.07317,-227.89346,0.0001614106
1.0,4999.3164,11.0,15656364,,[-0.021  2.968 -5.891 -2.698],22077.357,360.45454545454544,2829.6677,0.41894197,3599.2965629421856,769.6287,-19817068.0,1.0,75611.82,-2.3113344e+17,True,10.0,243698270000.0,9852.93,42911,2.2788465,2.8222545e+21,3599.2966,15466240.0,10.0,,1.0,1951,1.0,-1.0,11,,1,4229.6875,44030.208132267,1584.7089,-231.10158,-231.10158,11.0
32054.633,2289.252,0.00034316414,15657253,,[ 5.562e-03  3.072e+00 -5.928e+00 -2.647e+00],0.512309,80.81818181818181,797.9104,0.41894197,797.910408063565,,-4.2776492e+21,32054.633,1.663536,-4.2776492e+21,True,9.999997,11868.344,0.23745193,42922,1.5450201e-05,2.1986187e+31,797.9104,11868.344,9.999997,,1.0,1951,32054.633,-1.0,11,,2,2289.252,44033.56779098511,794.43805,-101.383606,-99.22559,0.00034316414
1.0,4998.6777,11.0,15658335,,[ 5.562e-03  3.072e+00 -5.928e+00 -2.647e+00],5.0751095,98.36363636363636,974.2236,0.41894197,974.2235654523923,,-7102411.0,1.0,17.805527,-141950600000.0,True,9.999999,3704290.0,4.428871,42933,0.074691355,1064988900.0,974.2236,2752749.2,9.999999,,1.0,1952,1.0,-1.0,11,,1,4998.6777,44037.71274137497,1342.9957,-193.30937,-193.30937,11.0
526.3777,4999.073,0.020897543,15660929,,[ 1.857e-03  3.033e+00 -5.931e+00 -2.695e+00],4.206306,235.8181818181818,2281.3562,0.41894197,2351.280227335583,69.92393,-9.5046784e+16,526.3777,14.421336,-9.5046784e+16,True,9.999999,1476810.8,2.2308016,42944,0.000110613706,4.773433e+20,2351.2803,1476810.8,9.999999,,1.0,1952,526.3777,-1.0,11,,2,4929.1494,44045.14001059532,2089.2004,-237.6358,-234.05162,0.020897543
1.0,4999.213,11.0,15662981,,[ 1.857e-03  3.033e+00 -5.931e+00 -2.695e+00],80502.75,186.54545454545453,1676.0634,0.41894197,1855.9319841299869,179.86868,-10551802.0,1.0,280315.4,-9.9741634e+17,True,10.0,583904500000.0,25749.748,42955,5.0191007,5.2560543e+22,1855.932,6201194.0,10.0,,1.0,1953,1.0,-1.0,11,,1,4819.344,44050.9081158638,1660.3344,-220.9933,-220.9933,11.0
2119957.5,4999.457,5.1887832e-06,15667969,,[-0.029  2.989 -5.974 -2.8  ],2.502151,453.45454545454544,4442.1445,0.41894197,4532.071057762539,89.92697,-inf,2119957.5,8.713646,-inf,True,10.0,224107.12,0.8017151,42966,5.627203e-13,inf,4532.071,224107.12,10.0,,1.0,1953,2119957.5,-1.0,11,,2,4909.5303,44068.236781835556,1406.2692,-239.23541,-232.47577,5.1887832e-06
1.0,4999.5244,11.0,15673469,,[-0.029  2.989 -5.974 -2.8  ],88.99231,500.0,0.7987837,0.41894197,4999.269572389508,4998.4707,-29343920.0,1.0,308.46176,-85738670000.0,True,10.0,961850200.0,38.48184,42977,0.060523834,379623780.0,4999.269,24992696.0,10.0,,1.0,1954,1.0,-1.0,11,,1,1.0537109,44088.421760082245,0.2818657,-228.43459,-228.43459,11.0
312.42276,4999.3613,0.035208702,15678378,,[-0.016  3.037 -5.973 -2.762],3.0151677,446.27272727272725,4300.095,0.41894197,4459.9975979288,159.90234,-5106432600000000.0,312.42276,8.055332,-5043545000000000.0,True,10.0,35648990.0,1.4277568,42988,4.0291305e-08,1.3437782e+18,4459.9976,35568050.0,10.0,,1.0,1954,312.42276,-1.0,11,,2,4839.459,44105.72295975685,1395.0759,-252.53482,-244.03044,0.035208702
1.0,4999.4795,11.0,15682973,,[-0.018  3.036 -5.973 -2.761],491.92358,417.72727272727275,4173.7886,0.41894197,4173.788187074343,,-24202948.0,1.0,1451.1635,-3049092300000.0,True,10.0,6441244000.0,289.98517,42999,0.22616722,489011500000.0,4173.7886,19851820.0,10.0,,1.0,1955,1.0,-1.0,11,,1,4999.4795,44122.12025308609,1559.2664,-231.99565,-231.99565,11.0
300.59528,4999.463,0.036594056,15687632,,[-0.118  3.004 -5.998 -2.824],16.184948,423.54545454545456,4153.098,0.41894197,4233.028945156803,79.931145,-2784932000000000.0,300.59528,55.751514,-1363692200000000.0,True,10.0,49753024.0,6.816316,43010,2.358418e-06,9.823206e+16,4233.0293,52693130.0,10.0,,1.0,1955,300.59528,-1.0,11,,2,4919.5317,44139.4291973114,1653.0685,-230.33035,-226.75601,0.036594056
1.0,4999.496,11.0,15692633,,[-0.097  3.005 -5.99  -2.825],54041.547,454.6363636363636,4544.8916,0.41894197,4544.891975702486,,-27072812.0,1.0,179423.4,-1.8314347e+17,True,10.0,603265100000.0,24137.564,43021,0.98417735,1.7716954e+21,4544.8916,22721648.0,10.0,,1.0,1956,1.0,-1.0,11,,1,4999.496,44157.392409324646,1437.2211,-246.2576,-246.2576,11.0
65028.1,4999.5986,0.00016915763,15698133,,[-0.079  2.923 -6.012 -2.914],0.0018380627,500.0,0.12020597,0.41894197,4999.522044617613,4999.402,-5.963897e+21,65028.1,0.006407847,-5.963897e+21,True,10.0,20741.488,0.0008298118,43032,2.328847e-11,1.878597e+30,4999.522,20741.488,10.0,,1.0,1956,65028.1,-1.0,11,,2,0.19677734,44177.95362782478,0.05253548,-234.94421,-232.4191,0.00016915763
1.0,4999.615,11.0,15703633,,[-0.079  2.923 -6.012 -2.914],253.79366,500.0,0.088334516,0.41894197,4999.460322852668,4999.372,-29345988.0,1.0,842.02466,-4.342761e+18,True,10.0,3495269600.0,139.83939,43043,1.1716545,9.960921e+23,4999.4604,24994604.0,10.0,,1.0,1957,1.0,-1.0,11,,1,0.24316406,44198.931201696396,0.07020746,-233.42682,-233.42682,11.0
inf,4999.6655,,15709133,,[-0.343  3.16  -5.713 -3.101],3.5367491,500.0,0.16588245,0.41894197,4999.485184821645,4999.3193,-inf,inf,10.739208,-inf,True,10.0,52325810.0,2.0934675,43054,,inf,4999.485,52325810.0,10.0,,1.0,1957,inf,-1.0,11,,2,0.3461914,44218.32468557358,0.09088162,-262.94913,-226.93573,
1.0,4999.598,11.0,15713139,,[-0.343  3.16  -5.713 -3.101],49.470535,364.1818181818182,3628.755,0.41894197,3638.7341937006636,9.979407,-22529654.0,1.0,135.6482,-35648933000000.0,True,10.0,965288800.0,38.92412,43065,0.22194846,67118633000000.0,3638.7344,18178334.0,10.0,,1.0,1958,1.0,-1.0,11,,1,4989.6187,44231.5446639061,2222.1492,-245.20628,-245.20628,11.0
8323266000000.0,4999.5527,1.3215966e-12,15718618,,[-0.436  3.213 -5.721 -3.038],32.916027,498.09090909090907,200.00612,0.41894197,4979.446604409083,4779.4404,-inf,8323266000000.0,114.49946,-inf,True,10.0,260199740.0,10.409852,43076,1.8358275e-13,inf,4979.4463,260199740.0,10.0,,1.0,1958,8323266000000.0,-1.0,11,,2,220.1123,44247.798161029816,63.247517,-226.01102,-221.6797,1.3215966e-12
1.0,4999.5103,11.0,15724118,,[-0.436  3.213 -5.721 -3.038],27323.578,500.0,0.11985085,0.41894197,4999.438248062789,4999.3184,-29345586.0,1.0,95471.516,-2.2074319e+18,True,10.0,227094450000.0,9085.641,43087,2.0570707,2.5738229e+23,4999.438,24994384.0,10.0,,1.0,1959,1.0,-1.0,11,,1,0.19189453,44266.747284173965,0.061988298,-222.5537,-222.5537,11.0
255326.5,4999.6523,4.3082095e-05,15729618,,[-0.377  3.146 -5.74  -3.123],0.27560455,500.0,0.07590554,0.41894197,4999.544648285132,4999.4688,-1.2331456e+25,255326.52,0.8953553,-1.2331456e+25,True,10.0,3337030.5,0.13350369,43098,7.552588e-12,8.0312555e+36,4999.545,3337030.5,10.0,,1.0,1959,255326.52,-1.0,11,,2,0.18359375,44285.87277507782,0.052482646,-262.9061,-250.10153,4.308209e-05
1.0,4999.549,11.0,15735099,,[-0.377  3.146 -5.74  -3.123],6.050497,498.27272727272725,181.8608,0.41894197,4981.275878621011,4799.415,-29167680.0,1.0,19.264267,-753973900000.0,True,10.0,146641340.0,5.9477053,43109,0.0468592,30014722000.0,4981.276,24816416.0,10.0,,1.0,1960,1.0,-1.0,11,,1,200.13379,44305.60235452652,57.509502,-257.72318,-257.72318,11.0
12.343293,4999.6113,0.89117223,15740101,,[-0.338  3.181 -5.737 -3.089],0.84474003,454.72727272727275,4535.941,0.41894197,4545.9221947624355,9.9813,-69728050000.0,12.343293,3.0662425,-85531070000.0,True,10.0,11436539.0,0.5372438,43120,0.004479136,386278530.0,4545.922,12940837.0,10.0,,1.0,1960,12.343293,-1.0,11,,2,4989.63,44320.29194688797,1434.3904,-229.9406,-229.52274,0.89117223
1.0,4999.6206,11.0,15745601,,[-0.321  3.165 -5.738 -3.11 ],10.643938,500.0,0.111239344,0.41894197,4999.499867783219,4999.3887,-29346392.0,1.0,31.329168,-1246387600000.0,True,10.0,169367400.0,6.7759366,43131,0.26147932,82026460000.0,4999.4995,24995000.0,10.0,,1.0,1961,1.0,-1.0,11,,1,0.2319336,44337.431869506836,0.07195016,-221.67383,-221.67383,11.0
9.708639,4999.5723,1.1330116,15750113,,[-0.197  3.163 -5.744 -3.129],753.747,410.1818181818182,4099.5737,0.41894197,4099.573592036078,,-830866400000.0,9.708639,2018.0021,-9.185102e+19,True,10.0,10611591000.0,425.1163,43142,0.93314356,4.456055e+26,4099.5737,4015621.0,10.0,,1.0,1961,9.708639,-1.0,11,,2,4999.5723,44352.724508047104,1909.131,-235.87671,-234.85544,1.1330116
1.0,4999.6484,11.0,15755613,,[-0.284  3.073 -5.745 -3.227],38.369297,500.0,0.11598899,0.41894197,4999.596909075512,4999.481,-29347408.0,1.0,137.12994,-5642261600000.0,True,10.0,446282850.0,17.854057,43153,0.22146133,1681101000000.0,4999.597,24995970.0,10.0,,1.0,1962,1.0,-1.0,11,,1,0.16748047,44373.309000492096,0.043661043,-232.07654,-232.07654,11.0
1.6172063e+19,4999.67,6.801853e-19,15760557,,[-0.403  3.057 -5.767 -3.256],757.62366,449.45454545454544,4482.392,0.41894197,4492.371773622516,9.97926,-inf,1.6172065e+19,2636.6338,-inf,True,10.0,6017365000.0,240.83975,43164,5.0955512e-31,inf,4492.3716,6017365000.0,10.0,,1.0,1962,1.6172065e+19,-1.0,11,,2,4989.6904,44390.33468222618,1427.4637,-227.08142,-218.3504,6.8018524e-19
1.0,4999.666,11.0,15765559,,[-0.403  3.057 -5.767 -3.256],3185.0674,454.72727272727275,4536.0063,0.41894197,4545.9858605102445,9.979374,-27074982.0,1.0,10904.224,-1.538125e+21,True,10.0,33784740000.0,1351.7247,43175,0.9952114,1.2494912e+29,4545.986,22723524.0,10.0,,1.0,1963,1.0,-1.0,11,,1,4989.6865,44408.13901209831,1434.4113,-245.4798,-245.4798,11.0
5444731000.0,4999.6997,2.020302e-09,15769562,,[-0.313  3.016 -5.761 -3.332],7.8099117,363.90909090909093,3636.0784,0.41894197,3636.0784441210326,,-inf,5444731000.0,27.609951,-inf,True,10.0,67459496.0,2.9551988,43186,7.186138e-05,inf,3636.0784,67459496.0,10.0,,1.0,1963,5444731000.0,-1.0,11,,2,4999.6997,44421.9392516613,2226.6343,-243.77242,-241.28204,2.020302e-09
1.0,4999.6963,11.0,15775062,,[-0.313  3.016 -5.761 -3.332],145.19453,500.0,0.082208805,0.41894197,4999.6026289459205,4999.5205,-29347552.0,1.0,455.1263,-37849072000000.0,True,10.0,1918989700.0,76.77174,43197,0.08975742,75649465000000.0,4999.602,24996028.0,10.0,,1.0,1964,1.0,-1.0,11,,1,0.17578125,44439.66312742233,0.04972128,-236.75037,-236.75037,11.0
96105.95,4999.664,0.00011445701,15780561,,[-0.375  3.012 -5.757 -3.327],1.0739799,499.90909090909093,18.146973,0.41894197,4997.801795191542,4979.655,-1.37324e+23,96105.95,3.2180068,-1.37324e+23,True,10.0,18916360.0,0.75676924,43208,4.504722e-09,9.9596385e+32,4997.8013,18916360.0,10.0,,1.0,1964,96105.95,-1.0,11,,2,20.009277,44458.488065719604,5.7388206,-228.2403,-223.64325,0.00011445701
1.0,4999.7056,11.0,15785443,,[-0.375  3.012 -5.757 -3.327],1665781.5,443.8181818181818,4425.128,0.41894197,4435.107476688347,9.980183,-26077660.0,1.0,5795375.0,-337783100000000.0,True,10.0,8032541500000.0,527717.06,43219,0.018263731,5742584000000000.0,4435.1074,21726136.0,10.0,,1.0,1965,1.0,-1.0,11,,1,4989.7256,44476.517129421234,1433.86,-234.22397,-234.22397,11.0
5075.563,4999.6895,0.0021672472,15790943,,[-0.312  3.014 -5.757 -3.329],126.066475,500.0,0.057883523,0.41894197,4999.647752694824,4999.59,-2.2030128e+20,5075.563,441.35242,-2.2030128e+20,True,10.0,1086437600.0,43.46315,43230,0.016030857,2.563161e+27,4999.648,1086437600.0,10.0,,1.0,1965,5075.563,-1.0,11,,2,0.099609375,44497.35898566246,0.02717399,-241.10773,-240.75623,0.0021672472
1.0,4999.661,11.0,15796443,,[-0.312  3.014 -5.757 -3.329],200883.14,500.0,0.13765092,0.41894197,4999.577416146891,4999.44,-29347236.0,1.0,700146.9,-5.4253893e+17,True,10.0,1624849500000.0,65003.34,43241,0.01183449,1.554572e+22,4999.5776,24995776.0,10.0,,1.0,1966,1.0,-1.0,11,,1,0.2211914,44517.084284067154,0.061478153,-247.81119,-247.81119,11.0
370829.16,4999.632,2.9663255e-05,15801445,,[-0.251  3.084 -5.752 -3.245],1.3929904,454.72727272727275,4535.9834,0.41894197,4545.963441727078,9.980053,-inf,370829.16,4.890878,-inf,True,10.0,11925874.0,0.5538042,43252,3.2189655e-07,inf,4545.964,11925874.0,10.0,,1.0,1966,370829.16,-1.0,11,,2,4989.652,44532.28803539276,1434.4039,-238.51004,-233.90504,2.9663255e-05
1.0,4999.666,11.0,15806945,,[-0.251  3.084 -5.752 -3.245],2862.8115,500.0,0.15229936,0.41894197,4999.547852623417,4999.3955,-29346954.0,1.0,10048.508,-106881660000000.0,True,10.0,30859237000.0,1234.5906,43263,1.1745901,602983540000000.0,4999.548,24995480.0,10.0,,1.0,1967,1.0,-1.0,11,,1,0.2705078,44551.212915182114,0.071179986,-235.10843,-235.10843,11.0
190823.89,4999.5664,5.7644775e-05,15812445,,[-0.25   3.178 -5.751 -3.163],0.0012641624,500.0,0.15403055,0.41894197,4999.487003118829,4999.333,-7.333331e+23,190823.89,0.0044487566,-7.333331e+23,True,10.0,11564.828,0.0004626897,43274,3.5959978e-11,2.84045e+34,4999.487,11564.828,10.0,,1.0,1967,190823.89,-1.0,11,,2,0.23339844,44568.83219599724,0.06904131,-247.12889,-239.52199,5.7644775e-05
1.0,4999.583,11.0,15817945,,[-0.25   3.178 -5.751 -3.163],84.24441,500.0,0.103959516,0.41894197,4999.4663739299585,4999.3623,-29345996.0,1.0,282.66336,-831069700000.0,True,10.0,1300778100.0,52.0427,43285,1.0249647,36365800000.0,4999.4663,24994664.0,10.0,,1.0,1968,1.0,-1.0,11,,1,0.22070312,44587.50794506073,0.07076128,-250.37,-250.37,11.0
100.53847,4999.5244,0.10941086,15823445,,[-0.161  3.228 -5.692 -3.122],1470708000.0,500.0,0.14728338,0.41894197,4999.432387788124,4999.285,-32493116000000.0,100.538475,5163752000.0,-2.9715286e+18,True,10.0,1.3017497e+16,520846050.0,43296,100184.68,4.6232314e+23,4999.4326,208619170.0,10.0,,1.0,1968,100.538475,-1.0,11,,2,0.23925781,44608.365495443344,0.06969574,-217.88202,-216.01483,0.10941085
1.0,4999.6846,11.0,15828945,,[-0.279  3.085 -5.699 -3.289],3204.861,500.0,0.120916195,0.41894197,4999.5859198002,4999.465,-29347352.0,1.0,11195.903,-22960016000000.0,True,10.0,26776676000.0,1071.2657,43307,0.025077332,27776300000000.0,4999.586,24995856.0,10.0,,1.0,1969,1.0,-1.0,11,,1,0.21972656,44628.97981643677,0.06243095,-228.7013,-228.7013,11.0
16961.51,4999.6816,0.0006485272,15834445,,[-0.293  3.002 -5.698 -3.381],9.855243,500.0,0.15043502,0.41894197,4999.595254186336,4999.445,-1.9467187e+21,16961.51,34.286766,-1.9467187e+21,True,10.0,78026970.0,3.1217713,43318,1.4606452e-10,2.0014785e+29,4999.595,78026970.0,10.0,,1.0,1969,16961.51,-1.0,11,,2,0.2368164,44649.66372466087,0.06747073,-238.64009,-236.22406,0.0006485272
1.0,4999.6836,11.0,15839928,,[-0.293  3.002 -5.698 -3.381],629.4453,498.45454545454544,163.66486,0.41894197,4983.2508172211665,4819.586,-29186960.0,1.0,1790.417,-407307050000000.0,True,10.0,8852110000.0,356.8818,43329,0.38247573,8761306000000000.0,4983.2505,24835468.0,10.0,,1.0,1970,1.0,-1.0,11,,1,180.09766,44669.77593421936,51.755394,-235.12709,-235.12709,11.0
34831.395,4999.6895,0.00031580706,15845428,,[-0.318  2.921 -5.693 -3.472],19.879408,500.0,0.093927555,0.41894197,4999.632092657506,4999.538,-3.0457896e+22,34831.395,69.15979,-3.0457896e+22,True,10.0,157364420.0,6.295601,43340,2.6961294e-08,4.8993856e+31,4999.6323,157364420.0,10.0,,1.0,1970,34831.395,-1.0,11,,2,0.15136719,44690.27243590355,0.040134493,-253.24664,-249.96663,0.00031580706
1.0,4999.669,11.0,15850928,,[-0.318  2.921 -5.693 -3.472],408.34616,500.0,0.05859375,0.41894197,4999.623012917697,4999.5645,-29347696.0,1.0,1427.7063,-7683638500000000.0,True,10.0,3423184000.0,136.94559,43351,0.55575216,3.1180454e+18,4999.623,24996232.0,10.0,,1.0,1971,1.0,-1.0,11,,1,0.10449219,44710.24067354202,0.034171443,-231.16736,-231.16736,11.0
9125.73,4999.727,0.001205383,15856428,,[-0.257  2.933 -5.695 -3.474],0.80148983,500.0,0.062633164,0.41894197,4999.629609639354,4999.567,-1.3247807e+21,9125.73,2.4081173,-1.3247807e+21,True,10.0,15981366.0,0.6393466,43362,5.32645e-05,9.268656e+28,4999.6294,15981366.0,10.0,,1.0,1971,9125.73,-1.0,11,,2,0.16015625,44730.3304040432,0.04094025,-243.53578,-243.88007,0.001205383
1.0,4999.6714,11.0,15861928,,[-0.257  2.933 -5.695 -3.474],1042.6345,500.0,0.107022375,0.41894197,4999.62710125103,4999.52,-29347744.0,1.0,3666.0818,-2783206200000.0,True,10.0,9600709000.0,384.0995,43373,0.9374656,406291220000.0,4999.627,24996272.0,10.0,,1.0,1972,1.0,-1.0,11,,1,0.15136719,44748.5245449543,0.042147778,-230.87595,-230.87595,11.0
