Penalization,MinTargetPdf,InitialReturnMax,Weights,TimestepsSoFar,MinBehavPdf,StdWReturnMean,LearnableVariance,Iteration,InitialReturnMin,ReturnStepMaxmin,EpRewMean,EmpiricalD2Harmonic,EpThisIter,DivergenceHarmonic,OptimizationReturnMean,ESSRenyiHarmonic,InitialReturnMean,EpLenMean,EmpiricalD2Arithmetic,StdIW,MeanD2-0,InitialReturnStd,WReturnMean,InitialBound,MeanIW,OptimizationReturnMax,ESSRenyiArithmetic,ReturnStepMax,ReturnMeanIW,Epsilon,MinIW,VarianceInitializer,Inner Iteration,MaxIW,EpisodesSoFar,OptimizationReturnMin,TimeElapsed,MeanEntropy,Bound
True,-240.15211,4998.6274,[ 0.034  0.892 -4.724 -5.443],12096126,-239.86174,,,1446,449.6261,9.999993,2768.5132201956044,313.29172,11,2.49122e+25,2318.887,0.035111047,2768.5134,277.72727272727275,313.29172,6.406047,313.29172,1793.4825,49823876.0,-1373380800000000.0,4.590187,4549.0015,0.035111047,9.999993,97642770.0,1.0,0.008956208,-1.0,2,21.462006,31812,,34150.1429708004,0.41894197,-2.170954e+19
True,-228.63228,4997.9634,[-0.018  0.944 -4.73  -5.442],12100504,-228.63228,,,1447,969.44604,9.999996,3973.315189736931,1.0,11,2.4139351e+28,3003.8694,11.0,3973.3154,398.0,1.0,26667.244,1.0,1476.1378,17966218.0,-22314520.0,8942.813,4028.5173,11.0,9.999996,214055000000.0,1.0,0.023322271,-1.0,1,93234.305,31823,,34161.11816072464,0.41894197,-6.756036e+20
True,-232.82582,4997.366,[ 0.038  0.972 -4.734 -5.443],12104086,-229.84633,,,1447,859.2772,9.99998,3249.0302639417814,8348.032,11,3.546825e+26,2389.753,0.0013176758,3249.0305,325.6363636363636,8348.032,1.5933282,8348.032,1664.881,19329308.0,-8.187386e+19,0.84757686,4138.089,0.0013176758,9.99998,19329308.0,1.0,1.3785061e-05,-1.0,2,5.58948,31834,,34170.16763186455,0.41894197,-8.187386e+19
True,-233.0211,4997.2324,[ 0.038  0.972 -4.734 -5.443],12108310,-233.0211,,,1448,829.41785,9.99998,3832.2605194852163,1.0,11,1888282100.0,3002.8428,11.0,3832.2603,384.0,1.0,28.485542,1.0,1389.2074,16616119.0,-20963204.0,23.686735,4167.8145,11.0,9.99998,559916200.0,1.0,0.27337644,-1.0,1,88.090355,31845,,34180.82635998726,0.41894197,-189461500000.0
True,-222.84485,4997.7954,[ 0.062  0.946 -4.737 -5.494],12111092,-218.34804,,,1448,759.44617,9.999999,2519.327174618592,57.41116,11,2.9646057e+19,1759.881,0.19160038,2519.3271,252.9090909090909,57.41116,1229769200.0,57.41116,1386.6334,3371074.5,-41666057000000.0,389155800.0,4238.349,0.19160038,9.999999,9713540000000000.0,1.0,42.661133,-1.0,2,4278027300.0,31856,,34188.10671758652,0.41894197,-3.3388182e+16
True,-237.00005,4997.659,[ 0.025  1.057 -4.742 -5.452],12115610,-237.00005,,,1449,2128.6006,9.999998,4100.264865383616,1.0,11,2.8358794e+24,1971.6642,11.0,4100.265,410.72727272727275,1.0,87542.65,1.0,1144.4075,18121840.0,-22469620.0,29375.951,2869.0586,11.0,9.999998,733379500000.0,1.0,0.0283938,-1.0,1,305768.84,31867,,34200.56382584572,0.41894197,-7.321839e+18
True,-215.1493,4996.8594,[ 0.077  1.025 -4.735 -5.465],12118669,-212.83096,,,1449,1259.0929,9.999988,2770.2256757782593,7592.872,11,2.9729233e+28,1511.1328,0.0014487272,2770.2256,278.09090909090907,7592.8716,0.12342799,7592.8716,1093.9349,693523.75,-7.494267e+20,0.056948557,3737.7666,0.0014487272,9.999988,693523.75,1.0,1.7350657e-06,-1.0,2,0.42607093,31878,,34207.88984131813,0.41894197,-7.494267e+20
True,-200.0122,4997.534,[ 0.077  1.025 -4.735 -5.465],12121492,-200.0122,,,1450,,9.999974,2557.5335805803143,1.0,11,331056300000.0,2557.5337,11.0,2557.5337,256.6363636363636,1.0,139.7929,1.0,1798.8667,9776900.0,-14124536.0,56.297398,4997.534,11.0,9.999974,344129600.0,1.0,0.28850526,-1.0,1,496.36218,31889,,34214.68083977699,0.41894197,-2501873000000.0
True,-228.25777,4997.7773,[ 0.018  1.045 -4.741 -5.464],12126393,-223.24948,,,1450,2309.0122,9.999999,4449.448977996148,269824420.0,11,inf,2140.4368,4.076725e-08,4449.449,445.54545454545456,269824420.0,49.797348,269824420.0,896.9789,147542900.0,-inf,15.949296,2688.7651,4.076725e-08,9.999999,147542900.0,1.0,2.4419758e-14,-1.0,2,173.41197,31900,,34226.094756126404,0.41894197,-inf
True,-232.59464,4997.7324,[ 0.018  1.045 -4.741 -5.464],12130772,-232.59464,,,1451,9.979934,9.999997,3975.935587606783,1.0,11,203960150000000.0,3965.9553,11.0,3975.9353,398.09090909090907,1.0,704.754,1.0,1730.3723,18802252.0,-23150114.0,337.35504,4987.7524,11.0,9.999997,8355686400.0,1.0,0.62305903,-1.0,1,2184.3125,31911,,34237.213821172714,0.41894197,-62104078000000.0
True,-228.15361,4997.8467,[-0.009  0.993 -4.732 -5.445],12134952,-223.3871,,,1451,439.6714,9.999978,3793.3732049923315,1522.0298,11,1.0207576e+23,3353.7021,0.0072271912,3793.3728,380.0,1522.0298,6.3337364,1522.0298,1611.7037,78292060.0,-1.3892173e+18,3.1382232,4558.1753,0.0072271912,9.999978,78292060.0,1.0,4.563205e-06,-1.0,2,19.03809,31922,,34248.43365955353,0.41894197,-1.3892173e+18
True,-234.47777,4998.1714,[-0.009  0.993 -4.732 -5.445],12139859,-234.47777,,,1452,1609.1362,9.999996,4455.003674438618,1.0,11,3.0813406e+21,2845.8674,11.0,4455.004,446.09090909090907,1.0,2299.4998,1.0,1080.5858,21014724.0,-25363364.0,1046.7822,3389.0352,11.0,9.999996,23614343000.0,1.0,0.1768124,-1.0,1,7827.219,31933,,34260.0985929966,0.41894197,-2.4139886e+17
True,-217.21143,4998.0205,[-0.058  0.956 -4.74  -5.452],12143254,-209.026,,,1452,,9.999996,3078.454202933355,54017290.0,11,inf,3078.454,2.036385e-07,3078.454,308.6363636363636,54017284.0,1013.08746,54017284.0,1824.7457,258553400.0,-inf,322.14197,4998.0205,2.0363852e-07,9.999996,258553400.0,1.0,1.2088827e-09,-1.0,2,3525.7708,31944,,34268.90174937248,0.41894197,-inf
True,-212.6638,4997.149,[-0.058  0.956 -4.74  -5.452],12147049,-212.6638,,,1453,1998.833,9.999994,3440.047935945978,1.0,11,2477933700000.0,1441.215,11.0,3440.0479,345.0,1.0,34.31402,1.0,1124.0509,13097422.0,-17444312.0,27.626894,2998.316,11.0,9.999994,412895500.0,1.0,0.16060676,-1.0,1,110.245865,31955,,34279.17489242554,0.41894197,-6843191000000.0
True,-250.55136,4998.159,[-0.076  1.016 -4.742 -5.451],12151379,-243.82758,,,1453,1759.0393,9.999996,3928.1255008891835,2787.6096,11,8.026316e+23,2169.0862,0.0039460333,3928.1257,393.6363636363636,2787.6096,11.69186,2787.6096,1264.3585,89903384.0,-3.8960213e+18,4.29015,3239.1199,0.0039460333,9.999996,89903384.0,1.0,1.444755e-06,-1.0,2,40.864677,31966,,34288.664197683334,0.41894197,-3.8960213e+18
True,-239.63365,4998.113,[-0.076  1.016 -4.742 -5.451],12155591,-239.63365,,,1454,1959.2058,9.999992,3821.0550791481774,1.0,11,6167616500000000.0,1861.8492,11.0,3821.055,382.90909090909093,1.0,1590.0038,1.0,1352.3312,16429262.0,-20777828.0,631.67505,3038.907,11.0,9.999992,14762656000.0,1.0,0.34288043,-1.0,1,5594.5444,31977,,34297.442158937454,0.41894197,-341532950000000.0
True,-223.0946,4997.9326,[-0.023  0.984 -4.74  -5.446],12159491,-219.95403,,,1454,1309.1672,9.999996,3537.4276237491254,32875.832,11,1.6616945e+30,2228.2605,0.0003345923,3537.4275,354.54545454545456,32875.832,0.70880866,32875.832,1233.1315,2787062.8,-5.6053073e+21,0.28279158,3688.7654,0.0003345923,9.999996,2787062.8,1.0,1.4705552e-06,-1.0,2,2.4885051,31988,,34307.55765914917,0.41894197,-5.6053073e+21
True,-226.65363,4997.79,[-0.023  0.984 -4.74  -5.446],12163931,-226.65363,,,1455,1259.2231,9.999989,4029.6179865235113,1.0,11,1.2232841e+36,2770.3948,11.0,4029.618,403.6363636363636,1.0,3096900.8,1.0,1284.3812,17887456.0,-22235444.0,1477121.5,3738.567,11.0,9.999989,36822810000000.0,1.0,5.5486064,-1.0,1,8876624.0,31999,,34319.62353730202,0.41894197,-4.809088e+24
True,-245.62447,4998.0576,[-0.031  1.049 -4.733 -5.34 ],12168645,-238.3387,,,1455,2179.233,9.999999,4278.92400951973,32332892000.0,11,inf,2099.6912,3.4021083e-10,4278.924,428.54545454545456,32332892000.0,4.0592564e-05,32332892000.0,988.23114,83.46619,-inf,1.37849765e-05,2818.8247,3.4021083e-10,9.999999,83.46619,1.0,8.432007e-14,-1.0,2,0.00014184455,32010,,34335.993849277496,0.41894197,-inf
True,-226.00696,4997.882,[-0.031  1.049 -4.733 -5.34 ],12172857,-226.00696,,,1456,,9.999994,3822.608649599603,1.0,11,4.30355e+16,3822.6086,11.0,3822.6086,382.90909090909093,1.0,11009.235,1.0,1618.8191,17232914.0,-21581108.0,3773.1704,4997.882,11.0,9.999994,50993300000.0,1.0,0.014714335,-1.0,1,38543.387,32021,,34349.92850899696,0.41894197,-902096400000000.0
True,-242.81024,4997.624,[ 0.024  1.044 -4.73  -5.37 ],12177010,-235.6866,,,1456,789.26196,9.999994,3768.9048527091595,5080.895,11,4.6461307e+25,2979.6428,0.002164973,3768.9048,377.54545454545456,5080.895,0.8042806,5080.895,1660.9445,608749.56,-2.963575e+19,0.2848732,4208.3623,0.002164973,9.999994,608749.56,1.0,6.4935654e-07,-1.0,2,2.8260915,32032,,34363.95164704323,0.41894197,-2.963575e+19
True,-224.31752,4997.4126,[ 0.024  1.044 -4.73  -5.37 ],12181027,-224.31752,,,1457,,9.999991,3645.1826485994825,1.0,11,2.5541473e+25,3645.1826,11.0,3645.1826,365.1818181818182,1.0,2694.9119,1.0,1839.2733,16670284.0,-21017656.0,1022.47925,4997.4126,11.0,9.999991,25493266000.0,1.0,0.11285774,-1.0,1,9486.483,32043,,34377.5411798954,0.41894197,-2.1971332e+19
True,-214.84705,4997.521,[ 0.079  1.065 -4.731 -5.349],12183533,-213.43796,,,1457,9.979769,9.999957,2267.818955134232,89.26502,11,2.846054e+16,2257.839,0.12322856,2267.819,227.8181818181818,89.26502,0.4280237,89.26502,1547.4691,384499.0,-50193844000000.0,0.29852474,4987.541,0.12322856,9.999957,856878.25,1.0,1.3383385e-05,-1.0,2,1.307637,32054,,34385.413603782654,0.41894197,-733455660000000.0
True,-226.12947,4997.8145,[ 0.03   1.1   -4.736 -5.34 ],12188236,-226.12947,,,1458,1908.4934,9.999986,4270.453948731877,1.0,11,1257578800000.0,2361.9607,11.0,4270.454,427.54545454545456,1.0,19978.79,1.0,1197.2631,19670216.0,-24018304.0,6451.946,3089.321,11.0,9.999986,159959400000.0,1.0,0.121796004,-1.0,1,69627.12,32065,,34402.69854927063,0.41894197,-5036040500000.0
True,-230.9431,4998.159,[ 0.023  1.039 -4.751 -5.342],12192928,-228.18803,,,1458,9.980868,9.9999895,4260.6116784052865,4085.681,11,2.7718375e+25,4250.631,0.0026923297,4260.612,426.54545454545456,4085.6807,0.19436151,4085.6807,1475.7544,366629.4,-2.2895342e+19,0.07714716,4988.178,0.00269233,9.9999895,366629.4,1.0,6.051026e-08,-1.0,2,0.68296015,32076,,34419.822860240936,0.41894197,-2.2895342e+19
True,-226.96289,4998.161,[ 0.023  1.039 -4.751 -5.342],12197830,-226.96289,,,1459,2668.6836,9.999997,4449.466788618806,1.0,11,31014546000000.0,1780.7832,11.0,4449.467,445.6363636363636,1.0,151.28287,1.0,774.57935,20397728.0,-24746294.0,124.28814,2329.4775,11.0,9.999997,2659906300.0,1.0,0.900507,-1.0,1,500.2247,32087,,34436.468465566635,0.41894197,-24221101000000.0
True,-240.81897,4997.284,[ 0.048  0.986 -4.746 -5.364],12202075,-232.92169,,,1459,349.70227,10.0,3852.200196296783,41568.395,11,6.008641e+31,3502.4978,0.00026462413,3852.2002,385.90909090909093,41568.395,60.6214,41568.395,1493.7754,482218780.0,-3.3697621e+22,19.470263,4647.582,0.00026462413,10.0,482218780.0,1.0,1.3176471e-09,-1.0,2,211.16306,32098,,34451.22746396065,0.41894197,-3.3697621e+22
True,-244.86575,4997.451,[ 0.048  0.986 -4.746 -5.364],12206197,-244.86575,,,1460,1069.4055,9.999999,3739.664897235163,1.0,11,1912444700.0,2670.2593,11.0,3739.6648,374.72727272727275,1.0,10.657012,1.0,1486.7747,16195593.0,-20542996.0,8.893701,3928.0457,11.0,9.999999,207889090.0,1.0,0.5038185,-1.0,1,30.062836,32109,,34464.05835437775,0.41894197,-190330860000.0
True,-223.19089,4997.343,[ 0.101  0.99  -4.749 -5.396],12208409,-225.76701,,,1460,,9.999999,2000.5787731321027,19.549242,11,14584686000.0,2000.5789,0.5626817,2000.5789,201.0909090909091,19.549242,29.457802,19.549242,1505.7251,393680700.0,-833584960000.0,9.664579,4997.343,0.5626817,9.999999,234486060.0,1.0,0.0038787948,-1.0,2,102.80907,32120,,34470.83724403381,0.41894197,-525247200000.0
True,-207.7925,4996.872,[ 0.101  0.981 -4.749 -5.374],12211702,-207.7925,,,1461,799.4054,9.999997,2983.5281544950035,1.0,11,11389298000000.0,2184.1228,11.0,2983.528,299.3636363636364,1.0,64.716354,1.0,1559.5691,11333696.0,-15680184.0,41.51709,4197.467,11.0,9.999997,635002700.0,1.0,0.60014164,-1.0,1,186.26546,32131,,34481.02718472481,0.41894197,-14669212000000.0
True,-226.89049,4997.6543,[ 0.046  0.956 -4.753 -5.388],12214995,-225.3583,,,1461,1269.1063,9.999968,2984.676920419287,499469.38,11,inf,1715.5704,2.2023372e-05,2984.6768,299.3636363636364,499469.38,17.014261,499469.38,1466.7421,69125520.0,-inf,6.2778425,3728.5479,2.2023372e-05,9.999968,69125520.0,1.0,4.666366e-11,-1.0,2,59.767025,32142,,34491.22120666504,0.41894197,-inf
True,-233.53662,4997.719,[ 0.046  0.956 -4.753 -5.388],12218443,-233.53662,,,1462,,9.999982,3125.5643270276846,1.0,11,349674900000.0,3125.564,11.0,3125.564,313.45454545454544,1.0,33.791466,1.0,1878.756,13298878.0,-17646812.0,21.679678,4997.719,11.0,9.999982,474098880.0,1.0,0.118480034,-1.0,1,113.861786,32153,,34503.02264904976,0.41894197,-2571574200000.0
True,-223.39883,4996.791,[ 0.058  0.895 -4.758 -5.384],12221215,-218.11523,,,1462,389.73315,9.999981,2509.305722482566,24540.654,11,1.9826866e+30,2119.5725,0.0004482358,2509.3057,252.0,24540.654,0.2768465,24540.654,1501.3687,1721263.4,-6.120014e+21,0.240685,4607.0576,0.0004482358,9.999981,1721263.4,1.0,2.5746813e-05,-1.0,2,0.75865006,32164,,34512.69661951065,0.41894197,-6.120014e+21
True,-213.78204,4997.286,[ 0.058  0.895 -4.758 -5.384],12224745,-213.78204,,,1463,1458.7526,9.999998,3199.9208847025147,1.0,11,927708840000000.0,1741.1683,11.0,3199.921,320.90909090909093,1.0,62.351795,1.0,1455.9692,12359340.0,-16706531.0,53.677563,3538.5337,11.0,9.999998,873941440.0,1.0,0.12138969,-1.0,1,155.52142,32175,,34525.14763736725,0.41894197,-132409810000000.0
True,-232.44925,4997.9004,[ 0.066  0.952 -4.762 -5.361],12228518,-224.93503,,,1463,859.1863,9.999989,3422.658489389781,22848.102,11,1.589864e+30,2563.4722,0.00048144042,3422.6584,343.0,22848.102,0.01507103,22848.102,1715.2727,28467.457,-5.482747e+21,0.0051798504,4138.714,0.00048144042,9.999989,28467.457,1.0,1.1730052e-07,-1.0,2,0.052815612,32186,,34537.30152249336,0.41894197,-5.482747e+21
True,-220.5644,4997.629,[ 0.066  0.952 -4.762 -5.361],12232206,-220.5644,,,1464,799.4584,9.999952,3344.3791226381513,1.0,11,1.4749201e+17,2544.921,11.0,3344.3792,335.27272727272725,1.0,1786.9303,1.0,1493.3815,13415060.0,-17762784.0,588.4783,4198.1704,11.0,9.999952,14476679000.0,1.0,0.21750952,-1.0,1,6238.499,32197,,34550.55246472359,0.41894197,-1669779100000000.0
True,-222.38057,4997.3584,[ 0.082  1.007 -4.762 -5.336],12235110,-216.66856,,,1464,379.64075,9.999995,2630.1370471332557,14907.391,11,6.194952e+28,2250.4963,0.00073788903,2630.137,264.0,14907.391,0.4563648,14907.391,1836.663,2431541.5,-1.08203914e+21,0.2926502,4617.718,0.00073788903,9.999995,2431541.5,1.0,6.1610045e-10,-1.0,2,1.498706,32208,,34559.683487415314,0.41894197,-1.08203914e+21
True,-215.24562,4998.0913,[ 0.082  1.007 -4.762 -5.336],12238476,-215.24562,,,1465,9.979282,9.999999,3051.9897633870846,1.0,11,5066497500000.0,3042.0107,11.0,3051.99,306.0,1.0,84.69238,1.0,1839.2816,12697599.0,-17046164.0,53.380783,4988.112,11.0,9.999999,782156000.0,1.0,0.7926761,-1.0,1,257.22263,32219,,34570.03890776634,0.41894197,-9789038000000.0
True,-218.09804,4997.84,[ 0.044  0.962 -4.775 -5.352],12243091,-214.69406,,,1465,2249.4065,9.999999,4187.828145038701,10467.918,11,1.0825534e+28,1938.4215,0.0010508298,4187.828,419.54545454545456,10467.918,2.0913267,10467.918,908.6569,10437489.0,-4.524102e+20,0.9219719,2748.4333,0.0010508298,9.999999,10437489.0,1.0,7.132728e-10,-1.0,2,6.907143,32230,,34585.68468737602,0.41894197,-4.524102e+20
True,-235.96574,4998.0635,[ 0.044  0.962 -4.775 -5.352],12247324,-235.96574,,,1466,1479.3354,9.999991,3841.5159928303055,1.0,11,6.6457176e+16,2362.1807,11.0,3841.5164,384.8181818181818,1.0,1294.5673,1.0,1370.303,16634976.0,-20983508.0,421.8114,3518.728,11.0,9.999991,10421422000.0,1.0,0.3477463,-1.0,1,4515.4165,32241,,34601.16031241417,0.41894197,-1121041100000000.0
True,-194.9101,4996.62,[ 0.095  0.93  -4.781 -5.335],12250235,-194.06136,,,1466,369.73514,9.999982,2635.4641372532183,50128.61,11,2.4598652e+33,2265.7288,0.00021943558,2635.464,264.6363636363636,50128.61,202.69923,50128.61,1444.92,414837280.0,-2.1555165e+23,64.22385,4626.885,0.00021943558,9.999982,414837280.0,1.0,0.00021396963,-1.0,2,705.21466,32252,,34611.33906292915,0.41894197,-2.1555165e+23
True,-197.58768,4996.689,[ 0.095  0.93  -4.781 -5.335],12253184,-197.58768,,,1467,879.37445,9.999987,2670.1735429947157,1.0,11,3.0130195e+35,1790.799,11.0,2670.1736,268.09090909090907,1.0,8815.65,1.0,1263.667,8726681.0,-13072842.0,3855.7446,4117.3145,11.0,9.999987,53368242000.0,1.0,0.007678146,-1.0,1,31220.055,32263,,34622.28756928444,0.41894197,-2.3856605e+24
True,-240.3107,4998.0137,[ 0.037  1.028 -4.772 -5.387],12257222,-233.698,,,1467,9.979932,9.999983,3665.277236176717,131796630000.0,11,inf,3655.297,8.346192e-11,3665.277,367.09090909090907,131796640000.0,0.2705612,131796640000.0,1854.3196,4991.281,-inf,0.08777429,4988.0337,8.346192e-11,9.999983,4991.281,1.0,1.568893e-16,-1.0,2,0.94320893,32274,,34637.489078998566,0.41894197,-inf
True,-238.26158,4997.6646,[ 0.037  1.028 -4.772 -5.387],12262022,-238.26158,,,1468,1698.7356,9.999995,4358.322831496801,1.0,11,555086700000.0,2659.5874,11.0,4358.3228,436.3636363636364,1.0,24.811039,1.0,1105.101,20216226.0,-24564042.0,26.103289,3298.929,11.0,9.999995,412669440.0,1.0,0.03493243,-1.0,1,76.38956,32285,,34654.91459083557,0.41894197,-3239761000000.0
True,-243.47728,4997.901,[-0.014  1.063 -4.777 -5.385],12267112,-237.91083,,,1468,3378.0679,9.999999,4622.113677761397,3537547.5,11,inf,1244.0458,3.109499e-06,4622.114,462.72727272727275,3537547.2,0.38955656,3537547.2,619.6246,2198264.5,-inf,0.17211328,1619.833,3.1094992e-06,9.999999,2198264.5,1.0,4.45712e-08,-1.0,2,1.3246231,32296,,34674.559388399124,0.41894197,-inf
True,-234.38676,4998.129,[-0.014  1.063 -4.777 -5.385],12271917,-234.38676,,,1469,1869.4044,9.999991,4363.415756122708,1.0,11,110467775000000.0,2494.0115,11.0,4363.4155,436.8181818181818,1.0,16.673204,1.0,1107.7466,20266498.0,-24615082.0,14.931152,3128.7246,11.0,9.999991,223907740.0,1.0,0.2924946,-1.0,1,56.490524,32307,,34692.37396430969,0.41894197,-45706490000000.0
True,-250.04175,4998.2695,[-2.743e-03  1.121e+00 -4.778e+00 -5.363e+00],12276485,-243.22708,,,1469,819.4777,9.999993,4147.828048213471,15269.286,11,2.7685546e+28,3328.3506,0.0007204004,4147.828,415.27272727272725,15269.287,0.46275514,15269.287,1487.1874,5078405.0,-7.236173e+20,0.20455042,4178.792,0.00072040036,9.999993,5078405.0,1.0,9.091214e-10,-1.0,2,1.5171591,32318,,34708.9306769371,0.41894197,-7.236173e+20
True,-223.92926,4997.838,[-2.743e-03  1.121e+00 -4.778e+00 -5.363e+00],12281609,-223.92926,,,1470,1229.0499,9.999996,4654.928588571441,1.0,11,136702720000000.0,3425.879,11.0,4654.928,465.8181818181818,1.0,2030.0447,1.0,1083.358,22842024.0,-27190154.0,1139.9238,3768.788,11.0,9.999996,27728595000.0,1.0,0.13727367,-1.0,1,6422.599,32329,,34728.006660461426,0.41894197,-50866606000000.0
True,-220.31668,4998.002,[-0.029  1.208 -4.811 -5.442],12286437,-214.61101,,,1470,1169.1442,9.999999,4384.175353140935,32576.824,11,6.604253e+29,3215.0312,0.00033766337,4384.1753,438.90909090909093,32576.826,3.5331485,32576.826,1211.864,7100957.0,-3.5338468e+21,1.6752666,3828.858,0.00033766334,9.999999,7100957.0,1.0,1.1445046e-07,-1.0,2,10.254229,32340,,34747.15256547928,0.41894197,-3.5338468e+21
True,-230.26653,4998.371,[-0.029  1.208 -4.811 -5.442],12291937,-230.26653,,,1471,4996.596,9.999998,4997.610999401165,1.0,11,1.4353794e+22,1.0147816,11.0,4997.611,500.0,1.0,28856.43,1.0,0.50263524,24976118.0,-29325108.0,11044.015,1.7749023,11.0,9.999998,275802550000.0,1.0,0.09576814,-1.0,1,100337.664,32351,,34768.215785741806,0.41894197,-5.2105506e+17
True,-251.76996,4998.087,[ 0.028  1.222 -4.813 -5.421],12296817,-247.86995,,,1471,1389.0852,9.999999,4432.318810887924,682.55383,11,3.942905e+21,3043.2336,0.016115945,4432.3184,443.6363636363636,682.55383,0.0123493895,682.55383,1217.7799,149867.28,-2.7306045e+17,0.008277258,3609.0017,0.016115945,9.999999,149867.28,1.0,9.033264e-05,-1.0,2,0.03541006,32362,,34786.51870107651,0.41894197,-2.7306045e+17
True,-221.27084,4998.1855,[ 0.028  1.222 -4.813 -5.421],12301393,-221.27084,,,1472,709.57764,9.999988,4154.843106000879,1.0,11,17565795000000.0,3445.2656,11.0,4154.8433,416.0,1.0,3392.6213,1.0,1447.4553,19357848.0,-23706564.0,1079.5311,4288.608,11.0,9.999988,26922496000.0,1.0,0.10004001,-1.0,1,11807.922,32373,,34803.38987278938,0.41894197,-18253355000000.0
True,-228.50655,4997.535,[ 0.038  1.17  -4.815 -5.454],12305752,-226.89708,,,1472,2338.6836,9.999985,3954.2129297239967,2626.1487,11,6.296825e+22,1615.5292,0.0041886433,3954.2131,396.27272727272725,2626.1487,3.4050572,2626.1487,1071.777,27094504.0,-1.0909769e+18,1.0880502,2658.8516,0.0041886433,9.999985,27094504.0,1.0,5.681966e-07,-1.0,2,11.855701,32384,,34815.42693400383,0.41894197,-1.0909769e+18
True,-238.49643,4997.9077,[ 0.038  1.17  -4.815 -5.454],12310510,-238.49643,,,1473,769.4673,9.999993,4319.494528214056,1.0,11,2.3867511e+16,3550.027,11.0,4319.494,432.54545454545456,1.0,33880.21,1.0,1256.9874,20238048.0,-24586308.0,11886.156,4228.4404,11.0,9.999993,296774830000.0,1.0,0.0593532,-1.0,1,118584.39,32395,,34826.533618450165,0.41894197,-672070600000000.0
True,-228.20593,4998.077,[ 0.02   1.148 -4.846 -5.572],12313915,-225.1169,,,1473,,9.999989,3088.311936717651,310705.84,11,4.61148e+36,3088.3118,3.540326e-05,3088.3118,309.54545454545456,310705.84,1.9693595,310705.84,2068.0347,15816801.0,-9.3383275e+24,0.9901825,4998.077,3.540326e-05,9.999989,15816801.0,1.0,3.0002326e-08,-1.0,2,6.9027185,32406,,34833.78033328056,0.41894197,-9.3383275e+24
True,-246.34319,4997.6973,[ 0.02   1.148 -4.846 -5.572],12319129,-246.34319,,,1474,2468.2446,10.0,4734.3305852482845,1.0,11,6.290171e+21,2266.086,11.0,4734.3306,474.0,1.0,366.99963,1.0,720.0913,22932420.0,-27280220.0,199.64122,2529.4526,11.0,10.0,4979250000.0,1.0,0.12617715,-1.0,1,1097.3698,32417,,34847.681369781494,0.41894197,-3.4483722e+17
True,-207.19641,4997.367,[ 0.082  1.145 -4.84  -5.567],12322150,-206.33676,,,1474,1199.3215,9.999997,2735.6322753807353,549.29474,11,2.7662117e+21,1536.3107,0.020025678,2735.6326,274.6363636363636,549.29474,2.796336,549.29474,1189.2568,10808273.0,-2.2864843e+17,1.1542516,3798.0457,0.020025678,9.999997,10808273.0,1.0,0.00014014923,-1.0,2,9.6698475,32428,,34854.350202322006,0.41894197,-2.2864843e+17
True,-200.03844,4996.5186,[ 0.082  1.145 -4.84  -5.567],12324838,-200.03844,,,1475,759.4855,9.999998,2433.0436773338374,1.0,11,367829020000.0,1673.5582,11.0,2433.0437,244.36363636363637,1.0,13.441552,1.0,1329.8839,7688293.0,-12034102.0,7.4588957,4237.033,11.0,9.999998,62548604.0,1.0,0.31051436,-1.0,1,48.573196,32439,,34860.179899930954,0.41894197,-2635793400000.0
True,-174.90666,4997.296,[ 0.113  1.092 -4.835 -5.579],12327174,-171.99498,,,1475,819.3684,9.999995,2113.1556200567147,558.898,11,7.731629e+20,1293.7871,0.019681588,2113.1558,212.36363636363637,558.898,1.1088307,558.898,1203.5487,2376103.8,-1.208784e+17,0.4155366,4177.9277,0.019681588,9.999995,2376103.8,1.0,0.00010619614,-1.0,2,3.8953636,32450,,34865.051946401596,0.41894197,-1.208784e+17
