Inner Iteration,MinIW,MeanIW,ESSRenyiArithmetic,EpRewMean,EmpiricalD2Arithmetic,ESSRenyiHarmonic,InitialReturnMin,Iteration,MeanD2-0,EpLenMean,ReturnMeanIW,TimeElapsed,InitialReturnMax,MinTargetPdf,StdIW,DivergenceHarmonic,EpisodesSoFar,EmpiricalD2Harmonic,MeanEntropy,MinBehavPdf,EpThisIter,TimestepsSoFar,ReturnStepMaxmin,ReturnStepMax,InitialReturnStd,InitialBound,Bound,InitialReturnMean,MaxIW
1,0.9999695,0.9999992,100.0,888.8981816597117,1.0,100.0,9.97972,156,1.0,89.92,933386.4,12668.742996931076,2369.2896,-279.09064,5.865448e-06,0.9999863,155100,1.0,1.2146127,-279.09064,100,10811213,10.0,10.0,378.48138,-989805.9,-989804.1,888.8982,1.0000153
2,0.99993896,0.9999997,100.0,890.2925266885113,1.0,100.0,,156,1.0,90.06,938417.06,12673.877225399017,2339.2202,-282.26962,1.6254276e-05,0.9999858,155200,1.0,1.2146127,-282.2696,100,10820219,10.0,10.0,381.83762,-993414.5,-993411.9,890.2925,1.0000305
3,0.99993896,0.9999957,100.0,858.6101119929372,1.0,100.0,,156,1.0,86.89,881395.5,12678.419989585876,2129.501,-270.6026,1.491182e-05,0.99998677,155300,1.0,1.2146127,-270.6026,100,10828908,9.999999,9.999999,379.72415,-926975.44,-926971.4,858.6101,1.0000305
4,0.99993896,0.9999961,100.0,825.627849984276,1.0,100.0,9.980095,156,1.0,83.59,832792.3,12682.462280988693,2109.5698,-241.86038,1.9893574e-05,0.9999871,155400,1.0,1.2146127,-241.86041,100,10837267,9.999999,9.999999,388.75986,-877520.9,-877519.06,825.62787,1.000061
5,0.99993896,0.9999967,100.0,904.901286863582,1.0,100.0,,156,1.0,91.52,972706.06,12687.329878091812,2669.46,-330.35767,2.353874e-05,0.9999862,155500,1.0,1.2146127,-330.35764,100,10846419,10.0,10.0,392.26205,-1044325.6,-1044324.75,904.9013,1.000061
6,0.99993896,0.9999981,100.0,897.6008031147642,1.0,100.0,,156,1.0,90.79,929308.75,12691.919160604477,1879.2798,-233.68433,2.075354e-05,0.99998593,155600,1.0,1.2146127,-233.68433,100,10855498,10.0,10.0,351.6041,-964804.7,-964803.4,897.60077,1.000061
7,0.9999542,1.0000005,100.0,864.1098039269637,1.0,100.0,,156,1.0,87.44,843560.25,12696.736345291138,1849.5377,-226.33861,1.9882851e-05,0.9999864,155700,1.0,1.2146127,-226.33862,100,10864242,9.999998,9.999998,311.24582,-877940.8,-877940.25,864.10986,1.000061
8,0.99993896,0.9999957,100.0,852.8194041625677,1.0,100.0,,156,1.0,86.31,875515.6,12701.579911231995,1869.4694,-219.53702,1.94518e-05,0.99998677,155800,1.0,1.2146127,-219.53702,100,10872873,10.0,10.0,384.99478,-910644.75,-910640.6,852.8194,1.0000458
9,0.9998779,0.99999803,100.0,867.718533930116,1.0,100.0,,156,1.0,87.8,902090.1,12707.87342429161,1999.4148,-238.06366,2.5178393e-05,0.9999865,155900,1.0,1.2146127,-238.06366,100,10881653,9.999999,9.999999,386.21362,-942268.6,-942267.8,867.71857,1.000061
10,0.46475947,0.9837362,100.0,858.9072020100762,1.0,100.0,9.979462,156,1.0,86.92,772390.2,12713.79201745987,1839.3517,-221.31145,0.22949319,1.1644334,156000,1.0,1.2146127,-221.31143,100,10890345,10.0,10.0,301.3569,-862532.1,-809082.0,858.9071,1.7472255
1,0.99998474,0.99999857,100.0,859.3331070071232,1.0,100.0,,157,1.0,86.96,888405.1,12721.10230088234,2499.2822,-292.2509,4.9072546e-06,0.9999769,156100,1.0,1.2144125,-292.2509,100,10899041,10.0,10.0,387.23724,-951184.2,-951183.2,859.3331,1.0000153
2,0.99993896,0.9999968,100.0,849.5211631036328,1.0,100.0,,157,1.0,85.98,846104.5,12726.983894348145,2199.4165,-283.77753,1.202488e-05,0.9999771,156200,1.0,1.2144125,-283.77753,100,10907639,10.0,10.0,352.73636,-894722.0,-894722.0,849.5212,1.0000305
3,0.9999695,0.99999696,100.0,801.7184547635483,1.0,100.0,,157,1.0,81.2,761244.94,12730.499340057373,2119.316,-282.84216,1.3724489e-05,0.99997795,156300,1.0,1.2144125,-282.84216,100,10915759,10.0,10.0,344.23367,-806388.3,-806385.7,801.71844,1.0000305
4,0.99993896,0.9999994,100.0,834.9203125191386,1.0,100.0,,157,1.0,84.52,785697.3,12736.303343057632,1659.5725,-192.49976,2.2105209e-05,0.9999776,156400,1.0,1.2144125,-192.49976,100,10924211,9.999997,9.999997,297.67218,-813377.9,-813377.56,834.9203,1.000061
5,0.99993896,0.9999965,100.0,862.9278488715607,1.0,100.0,,157,1.0,87.32,868297.0,12740.932074069977,2059.6196,-249.54333,2.3197592e-05,0.9999765,156500,1.0,1.2144125,-249.5433,100,10932943,10.0,10.0,351.65344,-910934.3,-910930.5,862.9278,1.000061
6,0.99990845,0.9999901,100.0,889.8962542610066,1.0,100.0,,157,1.0,90.02,965447.3,12745.496428251266,2539.2424,-297.94315,2.5542799e-05,0.99997604,156600,1.0,1.2144125,-297.94315,100,10941945,10.0,10.0,416.59384,-1030253.8,-1030248.9,889.89624,1.0000305
7,0.99990845,0.9999921,100.0,872.9159079380919,1.0,100.0,,157,1.0,88.32,910861.6,12751.663947105408,2269.496,-264.11865,2.328343e-05,0.9999763,156700,1.0,1.2144125,-264.11865,100,10950777,9.999999,9.999999,385.86505,-962626.75,-962626.6,872.91595,1.0000458
8,0.99993896,0.9999951,100.0,798.1293672630189,1.0,100.0,,157,1.0,80.84,786513.5,12756.52503156662,1879.4551,-236.3475,2.2059286e-05,0.9999784,156800,1.0,1.2144125,-236.3475,100,10958861,10.0,10.0,386.66782,-822014.6,-822014.56,798.1293,1.000061
9,0.99990845,0.99999475,100.0,919.600610490026,1.0,100.0,,157,1.0,92.99,991089.3,12760.79522061348,2409.1172,-275.7517,2.504958e-05,0.9999752,156900,1.0,1.2144125,-275.7517,100,10968160,10.0,10.0,381.35953,-1049419.8,-1049419.4,919.60065,1.000061
10,0.99990845,0.9999877,100.0,879.6153438752217,1.0,100.0,9.979273,157,1.0,88.99,916048.2,12765.32151389122,2059.4204,-250.43613,2.4946252e-05,0.99997616,157000,1.0,1.2144125,-250.4361,100,10977059,10.0,10.0,377.2898,-958673.75,-958673.44,879.6153,1.0000381
1,0.9999695,1.0000001,100.0,828.7224752765251,1.0,100.0,,158,1.0,83.9,846403.44,12769.871237754822,2339.3916,-270.6543,5.933366e-06,0.9999776,157100,1.0,1.2144123,-270.6543,100,10985449,9.999999,9.999999,399.5282,-901406.3,-901406.06,828.7225,1.0000153
2,0.9999695,1.0000021,100.0,870.2959030724811,1.0,100.0,,158,1.0,88.06,901335.4,12774.724205970764,2229.3257,-260.28284,9.835077e-06,0.9999765,157200,1.0,1.2144123,-260.28287,100,10994255,10.0,10.0,379.36514,-951286.0,-951284.06,870.29584,1.0000305
3,0.9999237,1.0000046,100.0,820.2039194017068,1.0,100.0,,158,1.0,83.05,811624.9,12779.290846824646,1779.4658,-202.59087,3.1438878e-05,0.9999876,157300,1.0,1.2144123,-202.59087,100,11002560,10.0,10.0,372.68063,-843457.5,-843449.2,820.2039,1.0000763
4,0.99981695,0.9999896,99.99975,849.8080429915625,1.0000025,99.99975,9.979152,158,1.0000025,86.01,877163.06,12785.82239317894,2069.6155,-246.3836,6.2812884e-05,0.9999856,157400,1.0000025,1.2144123,-246.38365,100,11011161,10.0,10.0,393.71335,-920214.2,-920211.6,849.80804,1.0001678
5,0.99981695,0.9999907,99.999725,875.7126895693749,1.0000027,99.999725,49.964302,158,1.0000027,88.6,934596.1,12790.368063688278,2559.2234,-338.7243,6.258106e-05,0.9999851,157500,1.0000027,1.2144123,-338.7243,100,11020021,10.0,10.0,409.55142,-1000422.0,-1000421.8,875.71265,1.0001678
6,0.99981695,0.9999988,99.99974,891.9920715898207,1.0000026,99.99974,,158,1.0000026,90.23,949820.5,12795.394763946533,2509.248,-311.4232,6.566544e-05,0.99998474,157600,1.0000026,1.2144123,-311.42316,100,11029044,10.0,10.0,392.65625,-1013102.1,-1013100.5,891.992,1.0001678
7,0.9997559,0.9999953,99.99974,852.0217853158832,1.0000026,99.99974,19.967796,158,1.0000026,86.23,906722.4,12799.570926427841,2869.264,-335.35437,6.2249725e-05,0.9999856,157700,1.0000026,1.2144123,-335.3543,100,11037667,10.0,10.0,425.21362,-989464.0,-989463.25,852.0217,1.0001373
8,0.99969494,0.9999881,99.99974,862.8131706839174,1.0000026,99.99974,,158,1.0000026,87.31,898502.9,12805.171421527863,2129.4194,-250.46152,7.2642055e-05,0.99998546,157800,1.0000026,1.2144123,-250.46141,100,11046398,9.999999,9.999999,392.53195,-944084.9,-944075.25,862.8131,1.0001526
9,0.9997559,0.99999255,99.99974,877.8182570889901,1.0000026,99.99974,,158,1.0000026,88.81,933796.6,12810.44813990593,2479.3818,-283.64023,8.533423e-05,0.9999852,157900,1.0000026,1.2144123,-283.6403,100,11055279,10.0,10.0,404.0359,-995579.2,-995579.2,877.8183,1.0001678
10,0.9998474,1.0000085,99.999725,894.9195924103173,1.0000027,99.999725,99.958176,158,1.0000027,90.52,966218.2,12814.096223831177,2399.317,-295.37805,8.459088e-05,0.9999846,158000,1.0000027,1.2144123,-295.37805,100,11064331,9.999999,9.999999,406.60516,-1024076.75,-1024075.0,894.9196,1.0002747
1,0.9999695,0.9999998,100.0,800.6271938904872,1.0,100.0,,159,1.0,81.09,740321.56,12818.448308467865,1669.4976,-207.91833,5.128619e-06,0.99999607,158100,1.0,1.2144123,-207.91833,100,11072440,10.0,10.0,315.1478,-768334.56,-768334.1,800.62714,1.0000153
2,0.9999695,1.0000001,100.0,894.408175355024,1.0,100.0,9.982006,159,1.0,90.47,937601.7,12823.67373085022,1979.4341,-238.19409,1.0335851e-05,0.9999958,158200,1.0,1.2144123,-238.19409,100,11081487,10.0,10.0,370.992,-976981.0,-976980.56,894.4082,1.0000305
3,0.99993896,0.9999972,100.0,886.493339021369,1.0,100.0,9.982373,159,1.0,89.68,968296.75,12827.856727838516,2379.4558,-284.98187,1.4627271e-05,0.9999958,158300,1.0,1.2144123,-284.98187,100,11090455,10.0,10.0,427.12057,-1025206.9,-1025199.94,886.4933,1.000061
4,0.99993896,0.9999998,100.0,870.3113829809137,1.0,100.0,,159,1.0,88.06,905842.4,12833.745325088501,1849.5096,-224.90582,1.3552335e-05,0.99999607,158400,1.0,1.2144123,-224.90582,100,11099261,10.0,10.0,385.2273,-940222.4,-940221.5,870.31134,1.0000305
5,0.99993896,1.0,100.0,851.6136847154904,1.0,100.0,9.981305,159,1.0,86.19,840225.2,12838.298453569412,2279.2627,-280.11978,1.315483e-05,0.99999595,158500,1.0,1.2144123,-280.11975,100,11107880,10.0,10.0,339.0881,-892437.2,-892437.2,851.61365,1.0000305
6,0.9999695,1.0000012,100.0,814.4300717826824,1.0,100.0,,159,1.0,82.47,772204.9,12841.695927619934,1709.6565,-192.19144,1.2840894e-05,0.9999963,158600,1.0,1.2144123,-192.19142,100,11116127,9.999999,9.999999,330.01062,-801581.5,-801581.3,814.43005,1.0000305
7,0.99993896,0.9999975,100.0,841.0295579702647,1.0,100.0,,159,1.0,85.13,806176.5,12846.023625612259,1899.492,-235.59337,1.4074553e-05,0.9999964,158700,1.0,1.2144123,-235.59335,100,11124640,9.999999,9.999999,314.4035,-842440.75,-842438.9,841.02954,1.0000305
8,0.99993896,0.99999803,100.0,907.3938645632937,1.0,100.0,29.954494,159,1.0,91.77,977665.0,12853.227803707123,2629.1562,-316.6041,1.4500677e-05,0.9999962,158800,1.0,1.2144123,-316.60413,100,11133817,9.999999,9.999999,392.8173,-1047147.25,-1047137.75,907.3939,1.0000305
9,0.9999695,0.9999998,100.0,812.224831465568,1.0,100.0,,159,1.0,82.25,776888.3,12859.116348743439,1799.6125,-228.4079,1.5189953e-05,0.99999654,158900,1.0,1.2144123,-228.4079,100,11142042,9.999999,9.999999,342.31516,-809438.4,-809437.44,812.22485,1.000061
10,0.99993896,0.99999654,100.0,841.4157747468355,1.0,100.0,,159,1.0,85.17,860145.75,12863.903600215912,2079.6616,-236.34843,1.545609e-05,0.99999595,159000,1.0,1.2144123,-236.34842,100,11150559,9.999999,9.999999,390.0868,-903613.5,-903613.5,841.4158,1.0000305
1,0.9999695,0.9999995,100.0,911.494074355705,1.0,100.0,9.980961,160,1.0,92.18,972351.1,12868.029119729996,2679.3677,-313.0182,3.3811755e-06,0.99999607,159100,1.0,1.2144123,-313.0182,100,11159777,9.999999,9.999999,376.20508,-1044503.25,-1044502.75,911.4941,1.0
2,0.9998779,0.99999887,100.0,908.0087741126295,1.0,100.0,,160,1.0,91.83,952314.2,12874.392361402512,2159.4072,-264.04834,1.4371801e-05,0.99999595,159200,1.0,1.2144123,-264.0483,100,11168960,10.0,10.0,357.54672,-999181.75,-999179.4,908.00885,1.0000305
3,0.9999695,0.99999845,100.0,835.7141651312365,1.0,100.0,,160,1.0,84.6,814952.3,12878.899542570114,1999.4105,-247.61151,1.4643424e-05,0.9999964,159300,1.0,1.2144123,-247.61151,100,11177420,10.0,10.0,341.37308,-855130.44,-855130.06,835.71423,1.000061
4,0.9999695,0.99999815,100.0,890.296072673167,1.0,100.0,,160,1.0,90.06,912268.6,12883.624336004257,1979.4463,-233.3981,1.3407845e-05,0.9999958,159400,1.0,1.2144123,-233.3981,100,11186426,10.0,10.0,345.89474,-951648.0,-951648.0,890.2961,1.0000305
5,0.9999695,1.0000004,100.0,840.8111595320984,1.0,100.0,,160,1.0,85.11,846633.3,12887.591891288757,2209.4692,-277.43024,1.1815728e-05,0.9999964,159500,1.0,1.2144123,-277.43024,100,11194937,9.999999,9.999999,373.72223,-895697.56,-895696.7,840.81116,1.0000305
6,0.9999695,0.99999726,100.0,886.4076407241155,1.0,100.0,9.981858,160,1.0,89.67,949303.9,12891.962198257446,2089.5737,-244.50584,1.2330206e-05,0.99999595,159600,1.0,1.2144123,-244.50586,100,11203904,10.0,10.0,404.46225,-993186.94,-993186.94,886.4077,1.0000305
7,0.9999695,1.0000015,100.0,869.8123611893346,1.0,100.0,,160,1.0,88.01,916232.1,12895.166949987411,2039.3317,-240.24649,1.1719213e-05,0.99999595,159700,1.0,1.2144123,-240.24649,100,11212705,9.999997,9.999997,399.57382,-958030.3,-958030.3,869.8123,1.0000305
8,0.9999695,0.9999998,100.0,900.5063684158107,1.0,100.0,,160,1.0,91.08,938465.0,12898.737746238708,2179.4304,-252.47725,1.2117488e-05,0.99999595,159800,1.0,1.2144123,-252.47725,100,11221813,10.0,10.0,357.14847,-986203.4,-986203.4,900.5064,1.0000305
9,0.9999695,1.0000007,100.0,914.4009359185246,1.0,100.0,,160,1.0,92.47,1029897.3,12902.448610067368,2239.2383,-264.84857,1.2289732e-05,0.9999958,159900,1.0,1.2144123,-264.84857,100,11231060,10.0,10.0,440.18875,-1080292.8,-1080291.8,914.40094,1.000061
10,0.99993896,0.9999991,100.0,826.318949925484,1.0,100.0,,160,1.0,83.66,815068.9,12908.888712406158,2009.4382,-237.95369,1.6685985e-05,0.9999963,160000,1.0,1.2144123,-237.9537,100,11239426,10.0,10.0,363.68997,-855655.44,-855650.6,826.3189,1.000061
1,0.99990845,0.999999,100.0,876.0950466092632,1.0,100.0,29.956272,161,1.0,88.64,897745.8,12914.925624847412,2109.2913,-264.38528,3.055751e-05,0.99999595,160100,1.0,1.2144123,-264.38528,100,11248290,10.0,10.0,360.84546,-942467.06,-942460.94,876.0951,1.0000916
2,0.7442944,1.0049819,100.0,854.8069368256294,1.0,100.0,,161,1.0,86.51,867789.6,12920.581364870071,2699.193,-328.43402,0.13527478,1.0489037,160200,1.0,1.2144123,-328.43402,100,11256941,10.0,10.0,397.67368,-962066.06,-942782.2,854.80695,1.388532
3,0.4220849,1.0432428,98.23126,914.5760294120263,1.0180058,98.23126,,161,1.0180058,92.49,976005.7,12928.78254532814,1969.2444,-226.97284,0.3217823,1.1137435,160300,1.0180058,1.2144123,-226.83298,100,11266190,10.0,10.0,327.3116,-1017141.1,-1017137.2,914.5761,2.600381
4,0.51909405,0.983933,98.360504,900.992513527717,1.0166682,98.360504,159.92291,161,1.0166682,91.13,916096.56,12934.300382852554,1909.4319,-226.50806,0.23498413,1.104968,160400,1.0166682,1.2144123,-226.57869,100,11275303,10.0,10.0,347.49173,-954619.25,-954614.75,900.9925,1.6130127
5,0.62034595,1.0415865,98.520836,802.7232041386236,1.0150137,98.520836,19.96474,161,1.0150137,81.3,767889.7,12940.190929174423,1759.4952,-233.86102,0.28704566,1.0943446,160500,1.0150137,1.2144123,-233.94908,100,11283433,10.0,10.0,314.8624,-800440.56,-800438.56,802.7232,2.044616
6,0.5882286,1.0552709,98.45407,854.0273159603878,1.015702,98.45407,9.981942,161,1.015702,86.43,990731.0,12945.157357692719,2819.4268,-339.83725,0.29681924,1.0990498,160600,1.015702,1.2144123,-340.05615,100,11292076,10.0,10.0,447.4927,-1074489.5,-1074486.4,854.0273,2.3704572
7,0.41674754,0.99360174,98.29949,922.7846589410824,1.0172993,98.29949,,161,1.0172993,93.31,942056.9,12950.324211359024,2059.376,-243.00354,0.27003604,1.1092685,160700,1.0172993,1.2144123,-242.94852,100,11301407,10.0,10.0,378.9644,-986949.2,-986949.2,922.7848,1.7408653
8,0.53049666,0.94087255,98.441734,884.0013045752709,1.0158293,98.441734,,161,1.0158293,89.43,861457.3,12953.990735530853,2359.3118,-286.3463,0.21687143,1.0996583,160800,1.0158293,1.2144123,-286.24982,100,11310350,10.0,10.0,398.64584,-920122.7,-920122.7,884.00134,1.9551584
9,0.45884043,1.0243942,98.35571,883.099474449527,1.0167178,98.35571,,161,1.0167178,89.34,930370.9,12957.96824336052,1779.5079,-215.02309,0.23713157,1.105412,160900,1.0167178,1.2144123,-215.0537,100,11319284,10.0,10.0,363.10568,-963832.3,-963832.3,883.0994,1.8488203
10,0.5579869,1.0164573,98.52761,805.1222288730282,1.014944,98.52761,9.979072,161,1.014944,81.54,767411.1,12961.729637145996,1959.2029,-238.5831,0.22451673,1.0938964,161000,1.014944,1.2144123,-238.46964,100,11327438,10.0,10.0,352.99136,-807760.6,-807759.8,805.1222,1.5178539
1,0.9999695,0.9999995,100.0,871.2131011511744,1.0,100.0,,162,1.0,88.15,892166.06,12966.56793141365,2549.1946,-299.33966,6.2427434e-06,1.0000125,161100,1.0,1.2144154,-299.33966,100,11336253,10.0,10.0,364.90256,-957477.8,-957477.75,871.2131,1.0000305
2,0.9999695,1.0000007,100.0,846.6130692151996,1.0,100.0,,162,1.0,85.69,848841.75,12970.967594146729,1889.559,-218.34798,6.9511593e-06,1.000012,161200,1.0,1.2144154,-218.34798,100,11344822,10.0,10.0,363.43802,-884726.44,-884726.2,846.61304,1.0000305
3,0.9999695,0.9999986,100.0,883.4070649884899,1.0,100.0,9.979211,162,1.0,89.37,900294.56,12975.637304782867,1859.424,-233.0249,1.5965952e-05,1.000012,161300,1.0,1.2144154,-233.0249,100,11353759,9.999999,9.999999,346.2507,-935047.4,-935043.5,883.4071,1.000061
4,0.9999542,1.0000018,100.0,880.191893572775,1.0,100.0,,162,1.0,89.05,926937.44,12980.235520601273,2499.194,-318.02493,1.6986567e-05,1.0000128,161400,1.0,1.2144154,-318.02493,100,11362664,9.999999,9.999999,390.12482,-989712.2,-989712.2,880.1919,1.000061
5,0.99990845,0.99999785,100.0,887.9985208074418,1.0,100.0,109.929214,162,1.0,89.83,901859.7,12983.853461503983,1849.4141,-219.15826,2.5385702e-05,1.0000031,161500,1.0,1.2144154,-219.15826,100,11371647,10.0,10.0,336.6361,-936238.6,-936235.4,887.99854,1.000061
6,0.99990845,1.0000035,100.0,867.1246542845356,1.0,100.0,9.979172,162,1.0,87.74,885322.1,12988.918413877487,2049.5051,-243.46411,2.7902604e-05,0.9999896,161600,1.0,1.2144154,-243.46411,100,11380421,9.999999,9.999999,365.26013,-927538.75,-927538.25,867.1247,1.0000763
7,0.9998474,0.99999475,100.0,851.4249946785769,1.0,100.0,69.98508,162,1.0,86.17,878775.5,12993.017920970917,2139.2761,-263.7811,4.2037136e-05,0.9999901,161700,1.0,1.2144154,-263.78113,100,11389038,10.0,10.0,392.25616,-924776.44,-924770.9,851.42505,1.0000916
8,0.9998779,0.9999995,100.0,847.9124331965473,1.0,100.0,,162,1.0,85.82,850577.3,12998.78321814537,1799.482,-214.96698,4.8899332e-05,0.99998975,161800,1.0,1.2144154,-214.96696,100,11397620,10.0,10.0,362.8103,-883121.6,-883121.6,847.9124,1.0001221
9,0.99981695,0.9999951,100.0,870.4157457065697,1.0,100.0,9.979799,162,1.0,88.07,918892.0,13002.732294797897,2919.0042,-348.39853,4.97345e-05,0.99998987,161900,1.0,1.2144154,-348.39844,100,11406427,10.0,10.0,401.6094,-1004526.7,-1004526.7,870.4157,1.0001221
10,0.9998474,0.99999696,100.0,853.1222350115313,1.0,100.0,,162,1.0,86.34,842485.0,13006.35815167427,1659.4508,-203.28241,4.819727e-05,0.9999901,162000,1.0,1.2144154,-203.28244,100,11415061,9.999999,9.999999,338.63297,-870161.4,-870161.4,853.12225,1.0001068
1,0.9999695,0.9999997,100.0,841.3207023247268,1.0,100.0,,163,1.0,85.16,834381.1,13009.94434094429,2099.3892,-259.0208,4.8154207e-06,0.9999989,162100,1.0,1.2144134,-259.0208,100,11423577,9.999999,9.999999,355.75418,-878677.94,-878677.5,841.3206,1.0000305
2,0.9999695,1.0000007,100.0,961.4804308315285,1.0,100.0,219.85783,163,1.0,97.18,1042377.6,13016.65357208252,1869.546,-231.49783,1.1844101e-05,0.9999982,162200,1.0,1.2144134,-231.49783,100,11433295,9.999999,9.999999,343.41437,-1077505.8,-1077505.8,961.4804,1.0000305
3,0.9999695,0.9999994,100.0,913.2851296253989,1.0,100.0,9.980051,163,1.0,92.36,941055.0,13020.466925621033,2389.2085,-310.09393,1.2715938e-05,0.9999988,162300,1.0,1.2144134,-310.09393,100,11442531,10.0,10.0,327.05536,-998427.44,-998425.7,913.28516,1.0000305
4,0.99993896,0.9999954,100.0,868.1184535732202,1.0,100.0,,163,1.0,87.84,900308.25,13025.208700180054,1849.4805,-223.70256,1.7239136e-05,0.9999987,162400,1.0,1.2144134,-223.70255,100,11451315,10.0,10.0,382.99536,-934686.3,-934686.3,868.1185,1.0000305
5,0.99993896,1.000001,100.0,891.5176572193008,1.0,100.0,,163,1.0,90.18,972106.25,13028.861860752106,1949.3997,-225.92093,1.7251557e-05,0.99999857,162500,1.0,1.2144134,-225.92093,100,11460333,10.0,10.0,421.0745,-1010299.25,-1010299.25,891.51764,1.000061
6,0.99993896,0.9999988,100.0,862.6046439005785,1.0,100.0,9.979997,163,1.0,87.29,866061.44,13033.340047359467,1849.5004,-231.78677,1.993664e-05,0.9999988,162600,1.0,1.2144134,-231.78674,100,11469062,9.999999,9.999999,349.2519,-900440.25,-900440.25,862.6047,1.000061
7,0.99993896,0.9999984,100.0,868.4100828629558,1.0,100.0,,163,1.0,87.87,927343.75,13037.111876249313,2399.3433,-273.66537,1.5083631e-05,0.99999857,162700,1.0,1.2144134,-273.6654,100,11477849,10.0,10.0,416.18228,-985202.2,-985202.2,868.41016,1.000061
8,0.99993896,0.9999994,100.0,849.2063414962936,1.0,100.0,9.980029,163,1.0,85.95,852376.9,13039.946046113968,2119.4382,-256.11206,1.4171393e-05,0.99999845,162800,1.0,1.2144134,-256.11206,100,11486444,9.999999,9.999999,362.2517,-897523.3,-897523.3,849.2063,1.000061
9,0.9999695,1.0000018,100.0,874.3995359200629,1.0,100.0,,163,1.0,88.47,888072.56,13043.502313137054,2339.4666,-289.87103,1.6569646e-05,0.99999857,162900,1.0,1.2144134,-289.87103,100,11495291,9.999999,9.999999,351.4202,-943079.94,-943079.3,874.39954,1.000061
10,0.99993896,0.9999991,100.0,878.9118258100899,1.0,100.0,,163,1.0,88.92,884273.75,13047.559596300125,1759.4839,-215.92886,1.6698354e-05,0.9999988,163000,1.0,1.2144134,-215.92886,100,11504183,10.0,10.0,334.34912,-915389.06,-915387.5,878.9118,1.0000305
1,0.9999695,0.99999946,100.0,845.804550665119,1.0,100.0,,164,1.0,85.61,824646.56,13052.412186861038,2009.3838,-239.74982,8.6488535e-06,0.9999987,163100,1.0,1.2144134,-239.74982,100,11512744,10.0,10.0,330.54828,-865227.06,-865226.2,845.8045,1.0000305
2,0.9999695,1.0,100.0,814.8214490216487,1.0,100.0,9.979363,164,1.0,82.51,798978.8,13056.279376745224,1859.3074,-220.79858,1.0581381e-05,0.9999988,163200,1.0,1.2144134,-220.79858,100,11520995,10.0,10.0,367.4844,-833723.2,-833723.2,814.8214,1.0000305
3,0.9999695,0.99999994,100.0,856.1170939571798,1.0,100.0,,164,1.0,86.64,844233.75,13059.603251457214,1949.528,-230.68622,1.0136555e-05,0.9999987,163300,1.0,1.2144134,-230.68622,100,11529659,10.0,10.0,333.61386,-882431.8,-882431.8,856.117,1.0000305
4,0.9999695,1.0,100.0,842.0136344786787,1.0,100.0,,164,1.0,85.23,820722.5,13062.995853185654,1959.3112,-243.17914,9.830365e-06,0.9999987,163400,1.0,1.2144134,-243.17914,100,11538182,10.0,10.0,334.26892,-859305.4,-859304.9,842.0136,1.0000305
