InitialReturnMin,InitialReturnStd,J_sample_variance,EmpiricalD2,TimestepsSoFar,InitialReturnMax,EpRewMean,OptimizationReturnMax,ESSClassic,MeanEntropy,InitialReturnMean,MinIWNorm,MaxIW,Iteration,MeanIWNorm,EpLenMean,MinIW,OptimizationReturnMean,MeanIW,EpisodesSoFar,OptimizationReturnMin,LearnableVariance,TimeElapsed,ReturnStepMax,StdIW,EpThisIter,VarianceInit,ReturnMeanIW,Bound,MaxIWNorm,Weights,StdIWNorm,InitialBound,ESSRenyi,ReturnStepMaxmin
299.81818,104.13076,9813004.0,11.441461,1086322,589.779,454.39109032562845,289.96082,1.5186037,-2.8338625,454.39108,0.0095021445,33.55841,1886,0.3437729,46.45454545454545,0.10452359,154.5729,3.7815015,20746,,True,4399.573539018631,10.0,9.448833,11,-1,2136.1943,1399.5135,3.0507648,[-3.098  1.058 -2.949 -0.874 -4.255],0.8589849,236.60078,0.9614157,10.0
429.81964,71.419556,273526.22,1.1674775,1086873,629.892,490.7605638555208,200.07239,10.096312,-2.831813,490.76056,0.046712875,1.714056,1887,0.103721336,50.09090909090909,0.5138416,60.940918,1.1409347,20757,,True,4402.760787010193,10.0,0.34134123,11,-1,565.9153,314.58798,0.15582328,[-3.108  1.066 -2.961 -0.876 -4.253],0.03103102,258.15753,9.422023,10.0
289.79907,148.63673,126007.46,1.0137306,1087452,869.8253,516.2058788258732,580.02625,10.911491,-2.8311765,516.2059,0.079634,1.1686124,1888,0.09374407,52.63636363636363,0.875974,226.4068,1.0311847,20768,,True,4405.019484996796,9.999999,0.09287132,11,-1,537.27374,213.8718,0.10623749,[-3.105  1.067 -2.958 -0.877 -4.251],0.008442849,195.00165,10.851008,9.999999
299.7943,125.79876,119931.1,1.0119439,1088001,749.7269,488.9304979215123,449.93262,10.925117,-2.833254,488.93048,0.0748512,1.1247367,1889,0.09247777,49.90909090909091,0.8233632,189.13618,1.0172553,20779,,True,4407.300060272217,9.999997,0.0842179,11,-1,498.7951,220.29163,0.10224879,[-3.106  1.068 -2.955 -0.878 -4.25 ],0.0076561724,212.07547,10.870168,9.999997
299.85168,177.82439,219193.08,1.1751336,1088624,889.6588,556.1799323476724,589.8071,9.852563,-2.8332453,556.17993,0.048638996,1.7395986,1890,0.103737354,56.63636363636363,0.53502893,256.32825,1.1411109,20790,,True,4410.333814382553,9.999996,0.3894195,11,-1,645.78577,289.64932,0.15814534,[-3.106  1.069 -2.954 -0.878 -4.252],0.035401776,227.65164,9.360638,9.999996
299.8062,147.98003,139524.73,1.0376008,1089254,839.82367,562.5498534170591,540.01746,10.795567,-2.8332822,562.54987,0.072851494,1.2691432,1891,0.09356309,57.27272727272727,0.80136645,262.74362,1.029194,20801,,True,4412.712906599045,10.0,0.14162938,11,-1,582.9436,267.0415,0.11537666,[-3.106  1.067 -2.954 -0.878 -4.252],0.012875399,252.42444,10.60138,10.0
299.80203,109.482605,141104.23,1.1575336,1089744,579.8472,435.28874160832004,280.0452,10.119209,-2.8334043,435.2887,0.057368726,1.7281603,1892,0.10311285,44.54545454545455,0.63105595,135.48671,1.1342412,20812,,True,4415.057138681412,9.999995,0.33463293,11,-1,484.0783,253.7063,0.15710548,[-3.106  1.068 -2.955 -0.879 -4.252],0.030421177,221.16599,9.502963,9.999995
419.8011,54.123684,203034.48,1.0084658,1090264,609.8542,462.5781482639886,190.0531,10.914243,-2.8329759,462.57812,0.081820935,1.1618662,1893,0.09239013,47.27272727272727,0.90003026,42.777065,1.0162915,20823,,True,4417.683172225952,9.999997,0.09008619,11,-1,468.54535,242.3905,0.1056242,[-3.106  1.069 -2.955 -0.879 -4.252],0.008189654,237.37457,10.907659,9.999997
299.84943,99.29589,108787280.0,74.027214,1090736,579.876,418.9366615906214,280.02655,1.1313217,-2.8348322,418.9367,0.0025965683,116.440285,1894,1.0240301,42.90909090909091,0.028562251,119.087234,11.264331,20834,,True,4420.035826444626,9.999997,33.26916,11,-1,6391.185,4548.8013,10.585481,[-3.105  1.068 -2.953 -0.879 -4.252],3.0244691,204.80325,0.148594,9.999997
429.8899,129.97679,1060855.6,4.2732162,1091359,829.88574,556.2295182306863,399.99585,2.2652736,-2.834076,556.22955,0.002445245,13.947203,1895,0.17733102,56.63636363636363,0.026897693,126.33963,1.9506412,20845,,True,4422.851270914078,10.0,3.8303785,11,-1,1078.1482,444.6505,1.2679275,[-3.101  1.067 -2.95  -0.871 -4.254],0.34821624,249.77393,2.5741735,10.0
289.79684,138.21132,282803.97,1.4365021,1091927,759.55414,506.17622572108945,469.7573,8.208828,-2.8343444,506.17624,0.035652004,2.7987266,1896,0.11990438,51.63636363636363,0.39217204,216.3794,1.3189481,20856,,True,4425.9024040699005,9.999998,0.76909566,11,-1,677.1512,340.9795,0.2544297,[-3.091  1.067 -2.942 -0.875 -4.253],0.0699178,225.69229,7.65749,9.999998
299.86304,164.84546,167027.75,1.081626,1092606,899.78375,607.1190672985202,599.9207,10.168579,-2.8342545,607.1191,0.053605624,1.5436187,1897,0.09134252,61.72727272727273,0.58966184,307.25604,1.0047677,20867,,True,4429.398167133331,9.999997,0.28730652,11,-1,640.4838,294.9218,0.14032897,[-3.091  1.067 -2.942 -0.873 -4.253],0.026118772,274.852,10.169873,9.999997
149.897,153.77628,345433.38,2.0096307,1093167,729.74243,499.8542356521652,579.84546,6.073438,-2.8365235,499.85422,0.022374637,3.9832647,1898,0.12570757,51.0,0.246121,349.95724,1.3827833,20878,,True,4431.807006597519,9.999999,1.2454,11,-1,734.81714,352.80508,0.362115,[-3.091  1.068 -2.943 -0.873 -4.253],0.11321819,230.379,5.4736423,9.999999
299.78583,127.47397,832717.8,3.0053024,1093817,769.89545,580.7583351434141,470.10962,4.1564555,-2.837256,580.75836,0.009099564,6.205079,1899,0.14769046,59.09090909090909,0.1000952,280.97253,1.6245948,20889,,True,4434.604590177536,10.0,2.0846062,11,-1,944.32166,451.45987,0.5640981,[-3.089  1.07  -2.944 -0.877 -4.255],0.18950963,296.45557,3.6601973,10.0
299.8631,108.61188,398674.1,1.6315671,1094400,739.87305,519.817265035371,440.00995,7.046022,-2.8373942,519.81726,0.035822947,3.9480476,1900,0.11561124,53.0,0.39405242,219.9542,1.2717236,20900,,True,4437.549065113068,9.999997,0.9526598,11,-1,718.8579,369.87115,0.35891342,[-3.091  1.065 -2.942 -0.874 -4.256],0.08660544,246.60104,6.7419844,9.999997
299.7871,172.45428,217577.11,1.233808,1094950,829.801,489.79015448786254,530.0139,9.350802,-2.837532,489.79013,0.054402396,2.6118019,1901,0.11541304,50.0,0.59842634,190.00307,1.2695434,20911,,True,4440.891000986099,9.999999,0.53316224,11,-1,601.36975,261.00305,0.23743653,[-3.088  1.068 -2.942 -0.876 -4.256],0.048469294,183.36584,8.915487,9.999999
299.85736,119.22098,1138185.9,4.414516,1095557,809.8896,541.6730190245701,510.03223,3.44124,-2.837884,541.67303,0.0072503295,11.702727,1902,0.20287122,55.18181818181818,0.07975362,241.81566,2.2315834,20922,,True,4444.285696983337,10.0,3.3073559,11,-1,1172.8075,544.4357,1.0638844,[-3.09   1.066 -2.942 -0.875 -4.256],0.30066875,242.6015,2.4917793,10.0
289.82928,125.48034,15713522.0,22.509535,1096146,789.7411,525.2710809587772,499.9118,1.6960716,-2.8373957,525.27106,0.0020906094,42.576084,1903,0.46335447,53.54545454545455,0.022996703,235.4418,5.096899,20933,,True,4447.060685873032,10.0,11.937603,11,-1,2883.9292,1500.3077,3.8705533,[-3.087  1.07  -2.944 -0.878 -4.257],1.0852367,233.6399,0.4886818,10.0
289.83124,142.67291,421509.6,1.2843052,1096710,819.6411,502.57232009265135,529.8099,8.903511,-2.8367674,502.57236,0.0695105,3.3400922,1904,0.12887584,51.27272727272727,0.7646154,212.74107,1.417634,20944,,True,4449.623017549515,9.999999,0.6879071,11,-1,754.26636,411.25607,0.30364475,[-3.084  1.074 -2.944 -0.876 -4.256],0.06253701,199.89978,8.564942,9.999999
289.7979,157.81773,584068.3,1.6219219,1097233,829.7396,465.2899312427839,539.9417,6.3432126,-2.8395998,465.28995,0.015975514,4.286205,1905,0.11289304,47.54545454545455,0.17573065,175.49203,1.2418234,20955,,True,4452.459506750107,9.999999,1.0640167,11,-1,702.7833,312.5664,0.389655,[-3.082  1.074 -2.94  -0.874 -4.256],0.09672879,158.8883,6.7820773,9.999999
309.83533,170.52985,245968.4,1.4868165,1097814,989.7864,518.0209349773351,679.95105,6.5103755,-2.8387132,518.02094,0.027938591,4.6133795,1906,0.122060135,52.81818181818182,0.3073245,208.1856,1.3426614,20966,,True,4455.6621530056,10.0,1.1149837,11,-1,676.17615,230.49994,0.41939816,[-3.079  1.071 -2.936 -0.874 -4.259],0.10136216,152.5181,7.3983574,10.0
289.8011,112.10396,129730.7,1.1378118,1098331,659.9122,459.82107807325104,370.11108,9.97469,-2.83999,459.8211,0.05493968,1.6637454,1907,0.101914145,47.0,0.60433644,170.02,1.1210556,20977,,True,4458.1745262146,10.0,0.35942224,11,-1,513.9801,254.04156,0.15124959,[-3.08   1.069 -2.935 -0.875 -4.258],0.032674752,216.13235,9.66768,10.0
289.83484,172.45088,2323750000.0,87.33933,1098885,859.66406,493.4515560801346,569.8292,1.0090189,-2.8397238,493.45154,0.0021012332,866.17725,1908,7.1907134,50.36363636363637,0.023113564,203.61671,79.09784,20988,,True,4460.927114725113,9.999998,248.89664,11,-1,35597.477,32630.713,78.743385,[-3.078  1.071 -2.933 -0.876 -4.259],22.626968,175.99954,0.12594555,9.999998
439.7473,79.42489,326604.88,1.3106476,1099471,649.7473,522.5740009001792,210.0,9.271467,-2.839846,522.574,0.05553715,2.4758425,1909,0.11029463,53.27272727272727,0.6109086,82.82668,1.213241,20999,,True,4463.376100540161,10.0,0.5238556,11,-1,632.4798,357.79367,0.2250766,[-3.07   1.079 -2.933 -0.883 -4.259],0.04762324,282.63895,8.392797,10.0
299.8222,88.15739,558953.2,3.8054962,1099989,589.87805,460.74899206824443,290.05585,3.7149541,-2.8404534,460.74902,0.003943634,9.708515,1910,0.17769088,47.09090909090909,0.043379977,160.92679,1.9545999,21010,,True,4465.904042720795,9.999995,2.737142,11,-1,908.95074,484.02097,0.8825923,[-3.073  1.078 -2.934 -0.881 -4.259],0.2488311,242.92212,2.890556,9.999995
439.79718,161.89514,297694.5,1.1248978,1100621,989.89014,564.411602714886,550.09296,9.739737,-2.8403387,564.41156,0.057836674,1.8618304,1911,0.08939158,57.45454545454545,0.6362034,124.61441,0.98330724,21021,,True,4469.664907693863,9.999999,0.35370898,11,-1,602.6841,214.98676,0.16925731,[-3.074  1.077 -2.935 -0.884 -4.259],0.032155365,198.87048,9.778666,9.999999
289.79517,131.15413,194624.61,1.3669331,1101191,729.8822,508.04409850787755,440.08704,7.095779,-2.8408463,508.04413,0.03189552,3.264273,1912,0.10421953,51.81818181818182,0.3508507,218.24893,1.1464148,21032,,True,4472.515636205673,9.999999,0.8503716,11,-1,594.0363,278.91653,0.2967521,[-3.074  1.076 -2.934 -0.882 -4.259],0.07730652,238.51724,8.047212,9.999999
379.80338,89.17896,743092.44,2.8383937,1101792,649.8833,536.2016308757609,270.07993,6.6092396,-2.8403318,536.2016,0.006559358,5.0816445,1913,0.18795985,54.63636363636363,0.072152935,156.39825,2.067558,21043,,True,4475.5637929439545,9.999998,1.6852014,11,-1,1072.174,667.8579,0.4619677,[-3.076  1.074 -2.934 -0.88  -4.26 ],0.15320013,296.21637,3.8754313,9.999998
299.8078,124.596825,160977.6,1.1759384,1102333,619.78613,481.64685913930276,319.97833,9.221945,-2.840944,481.64688,0.045951877,2.4227753,1914,0.10031584,49.18181818181818,0.50547063,181.83905,1.1034741,21054,,True,4477.75742483139,9.999998,0.48453295,11,-1,549.88525,301.69574,0.2202523,[-3.078  1.069 -2.932 -0.879 -4.259],0.04404845,252.77568,9.354232,9.999998
289.78745,96.6268,3796811.2,15.089115,1102843,599.84436,453.4598320493847,310.05692,3.058169,-2.840852,453.45984,0.004332958,18.832666,1915,0.36101452,46.36363636363637,0.047662534,163.67238,3.97116,21065,,True,4480.435622930527,9.999999,6.399514,11,-1,1815.7632,955.3249,1.7120607,[-3.079  1.07  -2.934 -0.878 -4.26 ],0.58177406,231.95264,0.7290023,9.999999
299.82373,159.84297,1368883.8,4.1305623,1103437,959.8845,529.8464007738318,660.0608,2.4789033,-2.840552,529.84644,0.010031813,18.422712,1916,0.25081712,54.0,0.11034994,230.02269,2.7589881,21076,,True,4483.449064493179,9.999999,5.1152606,11,-1,1348.7122,628.31354,1.674792,[-3.075  1.073 -2.934 -0.884 -4.26 ],0.4650237,175.38559,2.6630757,9.999999
289.80328,121.53189,2814755.2,8.005813,1103984,739.54944,487.06762385985223,449.74615,1.6492836,-2.8411546,487.06757,0.00097650435,28.373825,1917,0.3045114,49.72727272727273,0.010741548,197.26434,3.3496253,21087,,True,4486.1240429878235,10.0,7.97574,11,-1,1541.3912,768.67645,2.5794387,[-3.079  1.072 -2.935 -0.879 -4.259],0.7250673,213.97092,1.3740016,10.0
299.83356,86.68599,121164.99,1.0475475,1104522,609.6824,478.91203370287184,309.84882,10.488306,-2.8414004,478.91202,0.055780966,1.5462298,1918,0.093829244,48.90909090909091,0.6135906,179.07848,1.0321217,21098,,True,4488.714820861816,9.999998,0.22797321,11,-1,502.37204,271.94165,0.14056635,[-3.076  1.074 -2.934 -0.878 -4.26 ],0.020724839,253.77191,10.500717,9.999998
439.88803,234.45496,417867.84,1.1453236,1105212,1279.7292,617.0904800047907,839.8412,9.739925,-2.842255,617.0905,0.057695482,1.7749147,1919,0.10119295,62.72727272727273,0.6346503,177.20245,1.1131225,21109,,True,4491.705302476883,10.0,0.40037167,11,-1,716.1128,210.36789,0.1613559,[-3.074  1.074 -2.93  -0.878 -4.26 ],0.036397427,144.51917,9.604272,10.0
309.8131,106.65037,2152323.0,7.997488,1105793,669.7521,518.0200931882158,359.93896,2.4732625,-2.8408208,518.0201,0.0025862362,25.901672,1920,0.36132145,52.81818181818182,0.028448598,208.20699,3.9745362,21120,,True,4494.260546445847,9.999997,7.37977,11,-1,1647.5657,948.1423,2.3546975,[-3.071  1.075 -2.927 -0.879 -4.261],0.6708882,270.6978,1.3754319,9.999997
289.79007,86.12274,977871.6,5.4389005,1106343,599.8821,489.8241249145507,310.092,2.447395,-2.8405507,489.82413,0.0075129806,16.0191,1921,0.2129136,50.0,0.082642786,200.03407,2.3420494,21131,,True,4496.602577209473,9.999999,4.378176,11,-1,1084.2908,567.6713,1.4562819,[-3.069  1.079 -2.928 -0.877 -4.26 ],0.39801604,268.30304,2.0224676,9.999999
289.82245,154.41405,94191896.0,40.586407,1106883,889.7918,480.731889226731,599.96936,1.621157,-2.8413167,480.7319,0.002002862,52.72352,1922,0.5674872,49.09090909090909,0.022031482,190.90944,6.242358,21142,,True,4499.3455286026,9.999995,15.014495,11,-1,4744.812,2651.5288,4.7930474,[-3.068  1.082 -2.929 -0.876 -4.259],1.3649542,152.15454,0.2710267,9.999995
289.82123,113.081154,1100248.0,2.622897,1107432,679.64026,488.9077290436917,389.81903,4.807001,-2.8413332,488.90775,0.03317503,8.087909,1923,0.16342042,49.90909090909091,0.3649253,199.08649,1.7976245,21153,,True,4502.657292604446,9.999997,2.040386,11,-1,1006.22754,599.7664,0.7352645,[-3.071  1.075 -2.925 -0.867 -4.26 ],0.18548962,237.93394,4.193836,9.999997
149.89609,142.7885,88588.41,1.1210972,1107972,649.9031,480.7775093647071,500.007,9.684638,-2.8410385,480.77753,0.062412713,2.1497629,1924,0.09789441,49.09090909090909,0.6865398,330.88144,1.0768386,21164,,True,4505.2611174583435,9.999999,0.39685494,11,-1,526.0657,271.95697,0.19543299,[-3.072  1.073 -2.924 -0.869 -4.26 ],0.03607772,240.78491,9.811816,9.999999
299.79584,191.56242,32635968.0,22.349098,1108576,889.8183,538.9118094766202,590.02246,1.8379372,-2.8416746,538.91187,0.0045504095,45.301567,1925,0.53839546,54.90909090909091,0.050054505,239.11598,5.92235,21175,,True,4508.268370389938,9.999999,13.222859,11,-1,4166.685,2613.2947,4.1183243,[-3.069  1.074 -2.922 -0.869 -4.26 ],1.2020781,210.32462,0.49218988,9.999999
149.8932,131.90974,60618.54,1.1118774,1109024,579.83435,397.11703569993966,429.94116,10.156164,-2.842067,397.117,0.057663675,1.7846549,1926,0.10130756,40.72727272727273,0.6343004,247.22383,1.1143832,21186,,True,4511.007358074188,10.0,0.32121697,11,-1,441.94965,216.17162,0.16224135,[-3.063  1.083 -2.922 -0.874 -4.261],0.029201543,182.99901,9.893177,10.0
439.76025,81.050545,238391.3,1.0357236,1109591,719.8503,505.31166452357394,280.09003,10.693523,-2.842865,505.31165,0.07734859,1.4184835,1927,0.09517451,51.54545454545455,0.8508345,65.551414,1.0469196,21197,,True,4513.840244293213,10.0,0.17723534,11,-1,521.8712,251.34247,0.12895305,[-3.064  1.081 -2.921 -0.873 -4.261],0.016112305,239.48935,10.620594,10.0
149.87308,135.94102,60671.32,1.0487367,1110104,699.9035,456.21199148026176,550.0304,10.713502,-2.8431418,456.212,0.0690377,1.2888702,1928,0.09326937,46.63636363636363,0.7594147,306.3389,1.025963,21208,,True,4516.768621921539,9.999997,0.16777423,11,-1,476.21545,211.53574,0.11717002,[-3.063  1.082 -2.921 -0.874 -4.262],0.015252204,197.75552,10.488811,9.999997
289.77634,124.97442,320258.25,1.826957,1110640,669.88477,477.1092419338402,380.10843,5.825449,-2.8431478,477.10925,0.016603725,5.2292457,1929,0.13992889,48.72727272727273,0.18264097,187.3329,1.5392177,21219,,True,4519.704261541367,9.999998,1.4506801,11,-1,682.5279,348.1685,0.475386,[-3.062  1.083 -2.922 -0.875 -4.262],0.13188002,229.73795,6.020941,9.999998
439.77573,77.34639,237805.33,1.0486022,1111248,659.8506,542.541003825869,220.07486,10.759527,-2.8438802,542.541,0.08061123,1.4459776,1930,0.094628766,55.27272727272727,0.88672346,102.76529,1.0409164,21230,,True,4522.576895952225,9.999998,0.15561569,11,-1,565.55054,316.03345,0.13145252,[-3.06   1.081 -2.92  -0.877 -4.262],0.014146883,298.87506,10.490155,9.999998
299.87576,127.6849,198556.44,1.2008206,1111806,819.73267,497.0914150078388,519.85693,9.564478,-2.8433774,497.0914,0.052963264,1.9771594,1931,0.10068514,50.72727272727273,0.5825959,197.21564,1.1075366,21241,,True,4525.234481334686,9.999993,0.42907435,11,-1,577.3777,245.66614,0.17974177,[-3.06   1.083 -2.919 -0.877 -4.263],0.03900676,194.3851,9.160402,9.999993
299.83093,88.89153,136708.61,1.1406062,1112387,649.7792,517.9972278945471,349.94824,10.323798,-2.8439937,517.9972,0.059352778,1.7380176,1932,0.101628534,52.81818181818182,0.65288055,218.16628,1.1179137,21252,,True,4528.096941709518,10.0,0.28610572,11,-1,574.78503,318.52377,0.1580016,[-3.061  1.082 -2.919 -0.875 -4.262],0.02600961,278.0504,9.643995,10.0
299.79065,94.84067,9017568.0,26.368025,1112970,669.64,519.8273713805424,369.84937,1.3010677,-2.841805,519.8274,0.0035892434,49.75515,1933,0.47135064,53.0,0.039481677,220.03671,5.184857,21263,,True,4530.702915906906,9.999999,14.156269,11,-1,2465.9106,1196.1277,4.5231957,[-3.06   1.082 -2.919 -0.877 -4.263],1.2869335,272.54645,0.41717193,9.999999
299.77435,180.22789,1192164.1,2.6988885,1113540,809.81433,508.00400971337564,510.03998,5.888249,-2.8421311,508.00403,0.039265066,6.9557986,1934,0.17087416,51.81818181818182,0.43191573,208.22968,1.8796157,21274,,True,4533.446648597717,9.999997,1.7513007,11,-1,1080.424,589.146,0.6323453,[-3.054  1.089 -2.919 -0.883 -4.261],0.15920916,208.96024,4.075752,9.999997
149.88101,237.22682,323519.1,1.5382485,1114129,969.8012,525.2881435476743,819.92017,9.1184025,-2.8428695,525.28815,0.05696568,2.6668694,1935,0.1289328,53.54545454545455,0.62662244,375.40714,1.4182608,21285,,True,4536.077793598175,9.999995,0.6442584,11,-1,779.11304,334.94708,0.24244268,[-3.053  1.088 -2.919 -0.886 -4.261],0.058568943,167.16531,7.15099,9.999995
289.8092,135.6893,133829.73,1.1050607,1114729,829.86084,535.2834151672673,540.05164,10.319208,-2.8427653,535.28345,0.05213158,1.6704973,1936,0.0959587,54.54545454545455,0.57344735,245.47421,1.0555457,21296,,True,4539.053594589233,10.0,0.27111968,11,-1,579.338,257.19583,0.1518634,[-3.054  1.089 -2.919 -0.884 -4.262],0.024647247,228.83704,9.954205,10.0
299.83734,84.9786,157360.92,1.1728717,1115282,609.8692,492.5941560097809,310.03186,10.290946,-2.843262,492.59415,0.06969613,1.9089913,1937,0.10674815,50.27272727272727,0.76665735,192.75684,1.1742296,21307,,True,4541.38131403923,10.0,0.30822313,11,-1,577.6077,333.70804,0.17354468,[-3.055  1.089 -2.919 -0.883 -4.262],0.028020285,267.38507,9.37869,10.0
289.80722,118.823845,235098.86,1.7188816,1115804,629.87964,464.38729206565296,340.07242,7.708964,-2.8437436,464.3873,0.010745473,2.8004694,1938,0.12829573,47.45454545454545,0.1182002,174.58006,1.4112531,21318,,True,4543.512541055679,9.999999,0.92208964,11,-1,631.5324,326.58154,0.25458813,[-3.055  1.088 -2.917 -0.881 -4.262],0.08382633,231.7888,6.39951,9.999999
149.89189,187.1657,92083.875,1.1523315,1116302,909.7521,442.5751334387163,759.86017,10.269859,-2.8434143,442.57516,0.076374926,1.9758092,1939,0.1064058,45.27272727272727,0.8401242,292.68323,1.1704637,21329,,True,4545.568511724472,9.999995,0.3120896,11,-1,521.2713,160.64197,0.17961903,[-3.056  1.089 -2.917 -0.879 -4.263],0.028371783,106.62692,9.545864,9.999995
299.79425,130.14236,1651903.1,6.627522,1116842,689.80676,480.7349075944534,390.0125,3.901532,-2.8440247,480.7349,0.0074460236,14.692279,1940,0.28438216,49.09090909090909,0.08190626,180.94067,3.1282036,21340,,True,4547.812204122543,10.0,4.2194886,11,-1,1434.9143,779.1431,1.3356618,[-3.056  1.087 -2.916 -0.877 -4.262],0.38358986,226.0069,1.6597456,10.0
149.88571,185.08023,1413677.4,4.192778,1117381,809.88025,479.83860710779805,659.9945,4.597091,-2.8449702,479.8386,0.005421085,9.0502825,1941,0.21485892,49.0,0.05963193,329.95285,2.3634481,21351,,True,4550.238142490387,9.999998,2.7892869,11,-1,1172.3029,559.9228,0.82275295,[-3.054  1.09  -2.918 -0.883 -4.263],0.2535715,180.77054,2.6235588,9.999998
439.76804,152.57646,312796.56,1.213344,1118014,849.78986,565.2764085642975,410.02182,8.810236,-2.8445804,565.2764,0.05225461,2.6676223,1942,0.10552225,57.54545454545455,0.57480067,125.50839,1.1607448,21362,,True,4553.037107467651,9.999999,0.5786841,11,-1,643.5662,297.9033,0.24251112,[-3.052  1.091 -2.921 -0.888 -4.264],0.052607644,251.47073,9.065854,9.999999
