LearnableVariance,Bound,InitialReturnStd,EpRewMean,VarianceInit,EmpiricalD2,OptimizationReturnMean,MinIWNorm,TimeElapsed,MeanIW,InitialReturnMin,ESSClassic,ReturnStepMax,Weights,ReturnMeanIW,ReturnStepMaxmin,InitialReturnMax,InitialBound,MaxIW,J_sample_variance,StdIW,OptimizationReturnMax,ESSRenyi,TimestepsSoFar,InitialReturnMean,StdIWNorm,OptimizationReturnMin,Iteration,EpLenMean,EpThisIter,MeanEntropy,MinIW,MeanIWNorm,EpisodesSoFar,MaxIWNorm
True,-0.79911804,103.164246,143.56010445339672,-1,1.0523795,83.64363,0.07028281,4483.771731138229,1.0982373,59.916477,10.652845,9.999995,[-0.896 -1.937 -0.417 -0.952 -5.838],158.2836,9.999995,419.94025,-11.513107,1.4550431,17620.326,0.19825503,360.02377,10.452503,440333,143.5601,0.018023187,,2997,15.363636363636363,11,-4.419679,0.77311087,0.09983976,32967,0.13227665
True,49.911873,38.91293,106.28292420132976,-1,1.1130672,56.353992,0.07676382,4485.115776538849,1.1566867,49.928932,10.790077,9.999696,[-0.895 -1.935 -0.415 -0.951 -5.839],123.908966,9.999696,189.93486,36.144836,1.419198,6111.5835,0.16133752,140.00592,9.882603,440461,106.28293,0.014667051,,2998,11.636363636363637,11,-4.4199023,0.8444021,0.10515333,32978,0.12901801
True,9.568039,106.09088,159.92401863402662,-1,1.1152892,110.00247,0.04463824,4486.59965467453,1.0902244,49.921547,8.503701,10.0,[-0.895 -1.935 -0.416 -0.949 -5.839],185.03069,10.0,449.92654,-6.222351,2.7773674,28880.766,0.59069085,400.005,9.862912,440648,159.92401,0.053699173,,2999,17.0,11,-4.4199424,0.49102062,0.099111296,32989,0.25248796
True,516.21246,43.774296,115.37803392291961,-1,10.63803,55.463356,0.0020141562,4487.70037651062,4.416428,59.914673,2.3146164,9.999794,[-0.894 -1.932 -0.417 -0.947 -5.839],781.1111,9.999794,219.93777,34.16062,30.27517,2156172.5,8.55512,160.0231,1.034026,440786,115.37803,0.77773833,,3000,12.545454545454545,11,-4.4194994,0.022155717,0.40149352,33000,2.752288
True,1.4619446,115.921135,149.92508744827606,-1,1.0899698,109.988106,0.06890807,4489.604645729065,1.1513381,39.93698,10.408727,9.999997,[-0.892 -1.932 -0.416 -0.952 -5.838],178.78133,9.999997,459.93842,-19.918427,1.620479,30369.488,0.2744089,420.00143,10.092023,440962,149.9251,0.024946263,,3001,16.0,11,-4.420491,0.75798875,0.10466709,33011,0.14731628
True,54.91886,29.26762,97.19015916551861,-1,1.3882655,37.27018,0.020675985,4490.978828430176,1.2430568,59.919983,7.9914412,9.99915,[-0.89  -1.928 -0.414 -0.95  -5.839],124.50681,9.99915,159.93683,38.129566,2.6669846,8348.421,0.7627067,100.016846,7.9235563,441080,97.19016,0.06933698,,3002,10.727272727272727,11,-4.4207363,0.22743583,0.11300516,33022,0.24245314
True,66.47808,67.05324,133.5627706373606,-1,1.0907167,83.63846,0.08051815,4492.287359952927,1.1539787,49.92431,10.392267,9.999916,[-0.888 -1.93  -0.411 -0.952 -5.84 ],162.86922,9.999916,249.93773,41.26715,1.7582129,14129.4,0.2790608,200.01343,10.085112,441238,133.56276,0.025369165,,3003,14.363636363636363,11,-4.419938,0.88569957,0.10490716,33033,0.15983754
True,718.80835,42.95196,109.01021233102165,-1,113.02473,59.091373,0.0008200101,4493.478346347809,12.260843,49.91884,1.0735345,9.999683,[-0.886 -1.933 -0.411 -0.953 -5.839],1464.4326,9.999683,189.92581,38.875458,130.14827,7914951.5,37.282898,140.00697,0.097323835,441369,109.01021,3.3893545,,3004,11.909090909090908,11,-4.4201655,0.009020111,1.114622,33044,11.831661
True,53.390465,42.700184,113.55898714650917,-1,1.0706407,63.636303,0.058202777,4495.309113502502,1.0685271,49.92268,10.4927435,9.999522,[-0.887 -1.939 -0.406 -0.951 -5.839],122.13997,9.999522,179.92786,47.116226,1.4917306,5805.819,0.23493941,130.00517,10.274222,441505,113.55898,0.021358129,,3005,12.363636363636363,11,-4.4203935,0.64023054,0.097138815,33055,0.13561188
True,64.53684,60.43087,111.74130317152184,-1,1.9439937,61.816605,0.022967944,4496.612323284149,1.5071388,49.924698,6.267328,9.999851,[-0.885 -1.936 -0.406 -0.949 -5.839],188.07288,9.999851,239.93684,23.138763,4.4897413,39656.414,1.3096801,190.01215,5.6584544,441639,111.7413,0.11906183,,3006,12.181818181818182,11,-4.4198437,0.25264737,0.13701263,33066,0.4081583
True,128.02603,69.8439,123.55953286164836,-1,2.8810785,73.632576,0.018833285,4497.647146224976,1.577497,49.926956,3.2291741,9.999993,[-0.886 -1.934 -0.407 -0.95  -5.839],316.02124,9.999993,299.93002,12.80304,8.853578,437844.1,2.4471264,250.00307,3.8180146,441786,123.55954,0.22246605,,3007,13.363636363636363,11,-4.420229,0.20716614,0.14340882,33077,0.8048707
True,41.02381,70.85724,142.6510529881229,-1,1.0146108,82.73171,0.07751526,4499.2086789608,1.0345662,59.919342,10.847855,9.99996,[-0.879 -1.936 -0.405 -0.955 -5.839],148.86961,9.99996,289.93738,35.584595,1.2627316,10655.202,0.12252287,230.01804,10.841596,441954,142.65105,0.011138442,,3008,15.272727272727273,11,-4.4201503,0.8526678,0.09405148,33088,0.11479378
True,45.10251,50.145924,116.28546946221654,-1,1.0437198,56.367893,0.06766615,4500.380608320236,1.0478091,59.91758,10.674448,9.999908,[-0.879 -1.938 -0.405 -0.956 -5.839],124.30402,9.999908,209.93857,38.76052,1.377641,8600.241,0.18298681,150.021,10.5392275,442093,116.28547,0.016635163,,3009,12.636363636363637,11,-4.4202285,0.7443276,0.09525538,33099,0.12524009
True,3555.5293,85.92357,169.9241409938037,-1,20.583263,109.99841,0.008668123,4501.776103973389,12.637412,59.925728,1.0557576,9.999978,[-0.88  -1.94  -0.406 -0.957 -5.839],4108.271,9.999978,329.9254,48.091103,135.28323,121701260.0,38.78483,269.9997,0.53441477,442291,169.92413,3.5258937,,3010,18.0,11,-4.418718,0.09534935,1.1488559,33110,12.298476
True,131.91846,25.869595,81.73701019006957,-1,5.5568004,31.817549,0.0019378325,4503.701918363571,2.4289668,49.91946,3.1385043,9.997225,[-0.881 -1.963 -0.407 -0.967 -5.838],236.29982,9.997225,119.91162,37.456715,12.930661,68437.48,3.8442605,69.99216,1.9795564,442392,81.73701,0.34947824,,3011,9.181818181818182,11,-4.4199014,0.021316156,0.22081517,33121,1.1755147
True,31.593155,75.12417,124.47171116431677,-1,1.1313663,84.533646,0.053073272,4505.535724401474,1.199451,39.93807,10.114362,9.999993,[-0.882 -1.976 -0.408 -0.977 -5.839],145.47359,9.999993,289.93335,17.406738,1.6791342,8996.13,0.35492888,249.99529,9.722757,442540,124.4717,0.032266267,,3012,13.454545454545455,11,-4.4203944,0.583806,0.109041,33132,0.15264857
True,75.4347,67.053894,143.5589654846967,-1,1.1331954,93.62886,0.054895278,4506.917006015778,1.1061946,49.9301,9.668703,9.999952,[-0.884 -1.977 -0.409 -0.978 -5.839],177.61456,9.999952,259.93433,47.57187,2.2324085,21498.078,0.4104731,210.00423,9.707064,442709,143.55896,0.037315737,,3013,15.363636363636363,11,-4.420233,0.60384804,0.10056316,33143,0.20294623
True,31.591217,77.706055,117.19760865040786,-1,1.2656531,67.27003,0.061990272,4508.327766656876,1.20141,49.927578,9.490224,9.999948,[-0.884 -1.973 -0.41  -0.975 -5.839],160.34712,9.999948,309.9278,2.7491913,2.40803,37143.152,0.4791916,260.0002,8.691165,442849,117.19761,0.043562878,,3014,12.727272727272727,11,-4.4196005,0.681893,0.10921908,33154,0.21891183
True,58.000015,57.255226,123.56052744126255,-1,1.0700055,73.63628,0.06453651,4510.144882917404,1.1288681,49.924248,10.491597,9.999921,[-0.886 -1.972 -0.412 -0.973 -5.839],138.19432,9.999921,209.94293,46.033966,1.4484484,8979.534,0.24850014,160.01868,10.28032,442996,123.560524,0.022590922,,3015,13.363636363636363,11,-4.418966,0.7099016,0.102624364,33165,0.13167714
True,202.08344,53.83673,135.3784480115551,-1,2.0424323,85.459015,0.04825533,4511.774547576904,2.4043958,49.919434,7.649348,9.999816,[-0.885 -1.974 -0.412 -0.974 -5.838],323.43326,9.999816,229.94081,50.46718,6.264632,62203.812,1.5913233,180.02138,5.3857355,443156,135.37845,0.14466575,,3016,14.545454545454545,11,-4.4194493,0.5308086,0.21858144,33176,0.569512
True,15.709015,59.918346,100.82992592852105,-1,1.0465239,60.896828,0.07853506,4513.415413618088,1.0603372,39.933098,10.819557,9.999968,[-0.891 -1.988 -0.416 -0.98  -5.838],110.125305,9.999968,249.93268,8.536179,1.3536072,7374.2554,0.1369336,209.99957,10.510987,443278,100.829926,0.01244851,,3017,11.090909090909092,11,-4.4195967,0.86388564,0.09639428,33187,0.123055205
True,32.921425,58.35444,113.56254934456673,-1,1.0040685,63.63956,0.08113596,4514.726962804794,0.98942167,49.922997,10.937419,9.999771,[-0.891 -1.984 -0.415 -0.979 -5.839],114.3011,9.999771,219.93027,32.347923,1.1592984,6763.8994,0.07484218,170.00726,10.955428,443414,113.56255,0.006803835,,3018,12.363636363636363,11,-4.4196157,0.8924955,0.08994743,33198,0.10539077
True,45.21319,74.88265,145.37925677297372,-1,1.0143642,95.45257,0.076304734,4516.4867169857025,1.0259668,49.92668,10.939698,9.999991,[-0.891 -1.983 -0.414 -0.979 -5.839],149.32274,9.999991,279.9267,42.009476,1.1295292,9008.896,0.07617063,230.00002,10.844231,443585,145.37926,0.006924603,,3019,15.545454545454545,11,-4.4199023,0.839352,0.09326971,33209,0.10268448
True,51.272713,34.50294,100.83078080542879,-1,1.1419787,50.907528,0.036020692,4517.706593751907,1.1323609,49.923256,9.284854,9.999355,[-0.89  -1.983 -0.414 -0.979 -5.839],114.38527,9.999355,159.93277,41.77169,2.2441905,5501.5806,0.48668483,110.009514,9.632403,443707,100.83078,0.044244077,,3020,11.090909090909092,11,-4.4198437,0.3962276,0.102941915,33220,0.20401733
True,119.309616,55.732784,108.10348005768127,-1,2.8022308,58.17361,0.006711935,4518.844653606415,1.693241,49.92987,5.3227954,9.999934,[-0.892 -1.984 -0.417 -0.978 -5.839],255.25897,9.999934,219.92566,26.890556,6.320833,85269.93,1.7487029,169.99579,3.925444,443837,108.103485,0.15897301,,3021,11.818181818181818,11,-4.422426,0.07383128,0.153931,33231,0.5746212
True,70.36027,43.701885,109.92165766911799,-1,1.4261997,50.00314,0.043843117,4520.081967830658,1.2954665,59.918518,9.045945,9.999633,[-0.907 -1.999 -0.42  -0.983 -5.841],154.12311,9.999633,189.93802,39.782402,2.575166,13651.617,0.6020989,130.0195,7.712805,443969,109.92165,0.054736264,,3022,12.0,11,-4.42267,0.48227426,0.117769696,33242,0.234106
True,56.62577,66.03605,131.74017041170384,-1,1.1347194,81.81204,0.044937626,4521.429328680038,1.0759836,49.928123,9.564577,9.999906,[-0.906 -1.998 -0.422 -0.984 -5.842],147.07205,9.999906,229.93082,46.832596,1.9164226,12175.8,0.41683364,180.00269,9.694027,444125,131.74017,0.037893966,,3023,14.181818181818182,11,-4.422674,0.49431387,0.097816706,33253,0.17422025
True,62.6485,47.886787,112.64837841867661,-1,1.6392121,52.73097,0.020657757,4522.879184484482,1.2315297,59.917408,6.560046,9.999976,[-0.906 -1.996 -0.421 -0.985 -5.842],161.90585,9.999976,209.94029,35.122787,3.8245158,33680.355,1.0131663,150.02289,6.710541,444260,112.648384,0.09210603,,3024,12.272727272727273,11,-4.429687,0.22723533,0.111957245,33264,0.34768328
True,247.74713,85.7994,141.74331573328212,-1,4.7395635,81.82474,0.011025391,4524.160041332245,2.4548836,59.91857,1.8623514,9.999992,[-0.909 -1.989 -0.422 -0.979 -5.849],529.06885,9.999992,349.93292,12.522018,19.577005,1123108.0,5.437726,290.01434,2.3208888,444427,141.7433,0.49433878,,3025,15.181818181818182,11,-4.4293804,0.12127929,0.22317125,33275,1.7797278
True,51.25386,104.1904,139.92402644321007,-1,1.4008938,89.995155,0.01406669,4525.564100027084,1.118618,49.92887,8.3973875,10.0,[-0.915 -1.985 -0.423 -0.973 -5.848],204.19913,10.0,349.9324,10.702942,2.3305452,71869.21,0.6227512,300.00354,7.85213,444592,139.92403,0.05661375,,3026,15.0,11,-4.4299483,0.15473358,0.10169255,33286,0.21186775
True,113.3736,83.57016,177.19609872410928,-1,1.8399003,127.27339,0.029154306,4527.184632301331,1.4208121,49.92271,6.242284,9.999969,[-0.913 -1.985 -0.423 -0.975 -5.849],273.62192,9.999969,319.92416,59.056282,4.1723323,88313.15,1.2404066,270.00146,5.978585,444798,177.19609,0.112764254,,3027,18.727272727272727,11,-4.431804,0.32069737,0.12916474,33297,0.37930295
True,81.22814,35.747,96.28623530921662,-1,1.2815636,46.36055,0.027395284,4528.50161075592,1.367052,49.925682,7.5800714,9.999662,[-0.914 -1.983 -0.426 -0.971 -5.851],156.44626,9.999662,179.92978,29.842758,3.2828693,20388.074,0.91824144,130.00409,8.583264,444915,96.28625,0.0834765,,3028,10.636363636363637,11,-4.4313345,0.30134812,0.12427744,33308,0.29844266
True,-12.261238,97.924126,115.37852065566844,-1,1.0344864,75.44366,0.06267084,4530.017988443375,1.0269271,39.934864,10.697978,9.999993,[-0.917 -1.976 -0.423 -0.968 -5.85 ],122.92527,9.999993,359.933,-17.535545,1.3247958,15497.46,0.17254728,319.99814,10.633296,445053,115.37853,0.015686115,,3029,12.545454545454545,11,-4.4313183,0.6893792,0.09335702,33319,0.12043599
True,178.51456,73.67109,129.01275909961802,-1,1.3813033,69.093185,0.032608293,4531.048374891281,1.7139057,59.919575,5.2572927,9.999992,[-0.917 -1.977 -0.422 -0.969 -5.85 ],308.68835,9.999992,299.9368,18.253754,7.239727,272195.25,1.7912827,240.01723,7.9634933,445206,129.01276,0.16284391,,3030,13.909090909090908,11,-4.4310713,0.35869122,0.15580961,33330,0.65815705
True,132.15866,45.82194,129.01440085460604,-1,2.418824,69.09976,0.016314793,4532.812871932983,1.9258624,59.914646,4.5498343,9.999742,[-0.915 -1.985 -0.424 -0.973 -5.85 ],246.98549,9.999742,199.93642,55.18299,8.273817,47409.875,2.293047,140.02177,4.5476646,445359,129.0144,0.20845881,,3031,13.909090909090908,11,-4.4309096,0.17946273,0.17507839,33341,0.7521652
True,261.25308,91.191216,143.5595696656717,-1,5.2836156,93.63884,0.0018640164,4534.491850852966,2.8545687,49.920723,3.4982147,9.999996,[-0.916 -1.98  -0.422 -0.974 -5.85 ],532.82666,9.999996,319.943,25.412788,15.474104,795878.1,4.1802244,270.02228,2.0819077,445528,143.55956,0.38002044,,3032,15.363636363636363,11,-4.432129,0.02050418,0.25950626,33352,1.4067367
True,52.518196,35.49142,83.55702941030096,-1,1.4202005,33.630024,0.054531675,4536.079565525055,1.3160733,49.927002,8.351405,9.999479,[-0.909 -1.992 -0.423 -0.982 -5.851],122.895546,9.999479,159.92221,24.501839,3.3630834,16120.284,0.74115306,109.99521,7.7453856,445631,83.55703,0.06737756,,3033,9.363636363636363,11,-4.4321275,0.5998484,0.11964304,33363,0.30573487
True,7.343277,66.47379,99.92418695430446,-1,1.2281064,50.001793,0.045281418,4537.225575208664,1.2917097,49.922394,9.084874,9.999969,[-0.898 -1.997 -0.429 -0.984 -5.851],121.90076,9.999969,279.93433,-3.44841,2.3959432,9813.418,0.5930673,230.01193,8.956879,445752,99.92419,0.05391521,,3034,11.0,11,-4.430907,0.49809557,0.117428154,33374,0.21781301
True,130.0022,59.14164,135.3808158099249,-1,4.36472,75.46111,0.004977232,4538.812477588654,2.6715436,59.9197,1.937476,9.999964,[-0.897 -1.999 -0.426 -0.985 -5.85 ],315.09976,9.999964,239.92375,46.783096,20.837751,84427.23,5.777882,180.00406,2.5202076,445912,135.38081,0.52526206,,3035,14.545454545454545,11,-4.432067,0.05474955,0.2428676,33385,1.8943411
True,31.950378,53.26098,99.92215709820316,-1,1.2151021,49.9965,0.03623702,4540.716198921204,1.1750079,49.92566,8.814051,9.999933,[-0.904 -1.997 -0.434 -0.983 -5.851],121.47202,9.999933,219.92389,18.709877,2.6816301,8711.694,0.5851578,169.99823,9.052737,446033,99.922165,0.053196162,,3036,11.0,11,-4.4322104,0.3986072,0.106818914,33396,0.24378456
True,179.58858,23.353146,99.91735535553713,-1,7.260795,39.994587,0.00675724,4542.222202777863,3.3687088,59.922768,2.260008,9.998014,[-0.905 -1.998 -0.436 -0.984 -5.851],318.80713,9.998014,139.91225,48.25134,22.980465,96512.24,6.6246657,79.98948,1.5149856,446154,99.91735,0.6022424,,3037,11.0,11,-4.432113,0.07432964,0.30624628,33407,2.0891333
True,48.50935,32.427597,91.74057759860398,-1,1.1144335,41.812332,0.0645263,4544.00520324707,1.1633105,49.928246,10.0372715,9.999169,[-0.901 -2.012 -0.443 -0.984 -5.851],106.95895,9.999169,149.93573,36.37315,1.876211,6437.091,0.3602798,100.007484,9.870485,446266,91.74058,0.03275271,,3038,10.181818181818182,11,-4.432555,0.7097892,0.1057555,33418,0.17056465
True,92.58792,84.11688,172.65497712700977,-1,1.2260889,122.73435,0.0641555,4545.78827548027,1.3618355,49.920624,9.673402,9.999986,[-0.897 -2.013 -0.444 -0.985 -5.851],227.497,9.999986,329.9369,50.81771,2.531928,22137.576,0.5043186,280.01627,8.971617,446467,172.65497,0.045847148,,3039,18.272727272727273,11,-4.432113,0.7057104,0.12380323,33429,0.23017529
True,31.64392,56.89433,109.92122226646329,-1,1.1695914,59.98944,0.060370978,4546.845587491989,1.1914182,49.93178,10.186293,9.999907,[-0.894 -2.014 -0.444 -0.987 -5.851],131.45917,9.999907,249.93697,17.625877,1.8870901,9873.242,0.33673668,200.00519,9.404994,446599,109.92122,0.030612426,,3040,12.0,11,-4.432295,0.66408074,0.10831075,33440,0.17155366
True,13.888046,78.91098,140.82910406955855,-1,1.0337979,70.919014,0.074716695,4548.241344690323,1.0646143,69.910095,10.803017,9.999984,[-0.894 -2.014 -0.445 -0.988 -5.851],152.7804,9.999984,369.9229,4.226013,1.3130631,15393.025,0.14375867,300.01282,10.640378,446765,140.8291,0.013068971,,3041,15.090909090909092,11,-4.432134,0.8218836,0.09678313,33451,0.11936938
True,67.49176,37.444656,117.19440063643474,-1,1.2107043,47.283924,0.054443154,4549.369120836258,1.1636668,69.91048,10.208259,9.999422,[-0.892 -2.016 -0.444 -0.989 -5.851],140.59915,9.999422,179.92561,50.75248,1.7587718,10302.943,0.32407442,110.01514,9.085621,446905,117.194405,0.029461313,,3042,12.727272727272727,11,-4.4326177,0.5988747,0.105787896,33462,0.15988834
True,53.937637,64.224915,138.10398490324638,-1,1.1162733,68.17983,0.0700582,4550.9852640628815,1.2682617,69.92415,9.834737,9.999996,[-0.892 -2.017 -0.444 -0.988 -5.852],167.05878,9.999996,289.94073,31.036278,2.3348927,13620.93,0.43655565,220.01659,9.854218,447068,138.10399,0.039686877,,3043,14.818181818181818,11,-4.4321246,0.77064013,0.11529653,33473,0.21226299
True,55.743683,79.75485,151.74201850183238,-1,1.1255225,101.81805,0.06866819,4552.630958557129,1.1320108,49.92397,10.371167,9.999995,[-0.89  -2.018 -0.442 -0.99  -5.851],181.08058,9.999995,319.92825,33.600685,1.7475985,19207.057,0.27874348,270.00427,9.773239,447246,151.74202,0.025340319,,3044,16.181818181818183,11,-4.433428,0.75535,0.10291007,33484,0.1588726
True,60.156387,106.46003,176.29150387256092,-1,1.1981064,126.3604,0.039124522,4554.58699798584,1.1691636,49.931107,9.128022,9.999994,[-0.889 -2.021 -0.439 -0.993 -5.852],205.64476,9.999994,359.94098,43.374496,2.457249,24200.486,0.5294654,310.0099,9.181154,447451,176.2915,0.048133217,,3045,18.636363636363637,11,-4.433599,0.43036973,0.10628759,33495,0.22338627
True,22.046234,88.300385,141.74185162264925,-1,1.4224954,91.81534,0.02563639,4556.394682407379,1.3442006,49.92651,7.7482758,10.0,[-0.889 -2.021 -0.439 -0.992 -5.853],193.7811,10.0,389.92737,-2.2483673,3.5844588,21342.506,0.8708001,340.00085,7.7328897,447618,141.74185,0.07916365,,3046,15.181818181818182,11,-4.4347334,0.28200027,0.12220006,33506,0.3258599
True,30.773468,38.870213,102.64699689020232,-1,1.019966,42.733498,0.08052669,4558.835529327393,1.0232087,59.913498,10.893563,9.999777,[-0.893 -2.018 -0.443 -0.989 -5.854],105.333176,9.999777,199.92267,28.820663,1.2364802,5680.679,0.10114083,140.00917,10.784673,447742,102.646996,0.009194621,,3047,11.272727272727273,11,-4.434249,0.88579357,0.09301899,33517,0.1124073
True,24.388626,42.488003,86.28408792655014,-1,1.1363728,36.355843,0.04425411,4560.561834812164,1.2942047,49.928246,9.682295,9.999728,[-0.892 -2.017 -0.443 -0.989 -5.853],107.031456,9.999728,209.94012,8.75856,1.8669783,6372.7417,0.47744456,160.01187,9.679922,447848,86.28409,0.04340405,,3048,9.636363636363637,11,-4.43481,0.4867952,0.11765497,33528,0.1697253
True,59.50408,55.481533,116.2840787156762,-1,2.314986,66.363625,0.006644382,4562.390497684479,1.627626,49.920456,3.8758204,9.99998,[-0.896 -2.015 -0.438 -0.991 -5.854],177.45372,9.99998,209.92934,38.762543,8.0238085,32867.746,2.2066844,160.00888,4.7516484,447987,116.28409,0.20060766,,3049,12.636363636363637,11,-4.435552,0.0730882,0.14796601,33539,0.7294372
True,2063.5498,47.573967,120.82927202389979,-1,91.86082,60.90787,0.00019295386,4563.754657268524,14.861261,59.921406,1.0696605,9.999759,[-0.9   -2.019 -0.438 -0.996 -5.855],2771.1814,9.999759,199.9368,46.99772,158.0381,39195164.0,45.28087,140.0154,0.11974638,448131,120.82928,4.1164427,,3050,13.090909090909092,11,-4.4345536,0.0021224923,1.3510238,33550,14.367101
True,78.92,67.4696,164.47124751412989,-1,1.7249001,114.54736,0.010952203,4565.7176921367645,1.70108,49.92388,7.1847773,9.999988,[-0.913 -2.007 -0.436 -0.986 -5.853],229.22972,9.999988,309.92444,50.02407,4.649992,22359.916,1.2395903,260.00055,6.377181,448323,164.47125,0.11269002,,3051,17.454545454545453,11,-4.431886,0.12047423,0.15464364,33561,0.42272657
True,598.2321,59.367424,111.74165050732722,-1,52.066788,71.808304,0.009965845,4567.253298997879,17.620123,39.933342,1.9835564,9.99988,[-0.918 -2.012 -0.439 -0.985 -5.851],1210.906,9.99988,229.93216,26.83358,130.48294,1873096.2,37.5668,189.99881,0.21126711,448457,111.74165,3.415164,,3052,12.181818181818182,11,-4.4318843,0.1096243,1.6018294,33572,11.862086
