Weights,TimeElapsed,EmpiricalD2,MinIW,ESSRenyi,InitialReturnMax,TimestepsSoFar,ESSClassic,InitialReturnMin,Iteration,StdIW,EpLenMean,ReturnStepMaxmin,EpisodesSoFar,MaxIW,EpThisIter,ReturnMeanIW,InitialReturnMean,MeanIW,InitialBound,EpRewMean,InitialReturnStd,ReturnStepMax,RewardCompression,MeanEntropy,Bound
[ 0.203 -0.663 -1.595],5115.6033408641815,1.0,1.0,100.0,-0.4030964970588684,23100000,99.20658111572266,-0.6690119504928589,462,,500.0,0.09667911380529404,46200,1.0,100,-0.5361731648445129,-0.5361731648445129,1.0,-0.5584736,-2.7007140641031744,0.04794970154762268,0.09667911380529404,,-0.17578661441802979,-0.5584735870361328
[ 0.203 -0.663 -1.595],5127.339661598206,1.0,1.0,100.0,-0.4110791087150574,23150000,98.8144760131836,-0.6850349307060242,463,,500.0,0.09326712042093277,46300,1.0,100,-0.531411349773407,-0.531411349773407,1.0,-0.5542458,-2.665633407456801,0.05820753052830696,0.09326712042093277,,-0.17578661441802979,-0.5542458295822144
[ 0.203 -0.663 -1.595],5140.271653652191,1.0,1.0,100.0,-0.39672398567199707,23200000,98.83866119384766,-0.652614414691925,464,,500.0,0.09466248005628586,46400,1.0,100,-0.533133864402771,-0.533133864402771,1.0,-0.55488765,-2.6791308370309515,0.057790204882621765,0.09466248005628586,,-0.17578661441802979,-0.5548876523971558
[ 0.203 -0.663 -1.595],5151.57866692543,1.0,1.0,100.0,-0.405666321516037,23250000,98.92333221435547,-0.6368786096572876,465,,500.0,0.11664582788944244,46500,1.0,100,-0.5274854898452759,-0.5274854898452759,1.0,-0.54871476,-2.661830510030994,0.05503034591674805,0.11664582788944244,,-0.17578661441802979,-0.5487147569656372
[ 0.203 -0.663 -1.595],5162.654882907867,1.0,1.0,100.0,-0.39601844549179077,23300000,99.10198211669922,-0.6725865602493286,466,,500.0,0.10086265951395035,46600,1.0,100,-0.5342759490013123,-0.5342759490013123,1.0,-0.5566955,-2.692856537125924,0.050858791917562485,0.10086265951395035,,-0.17578661441802979,-0.5566955208778381
[ 0.203 -0.663 -1.595],5174.25004029274,1.0,1.0,100.0,-0.3917470872402191,23350000,99.1591567993164,-0.69880610704422,467,,500.0,0.1034640520811081,46700,1.0,100,-0.5273706316947937,-0.5273706316947937,1.0,-0.5506642,-2.698462296232102,0.048562921583652496,0.1034640520811081,,-0.17578661441802979,-0.5506641864776611
[ 0.203 -0.663 -1.595],5185.361418008804,1.0,1.0,100.0,-0.41977792978286743,23400000,98.81973266601562,-0.687507152557373,468,,500.0,0.09196726232767105,46800,1.0,100,-0.5318754315376282,-0.5318754315376282,1.0,-0.55479234,-2.697096292704996,0.05812722444534302,0.09196726232767105,,-0.17578661441802979,-0.5547923445701599
[ 0.203 -0.663 -1.595],5196.980090141296,1.0,1.0,100.0,-0.4178454279899597,23450000,99.0632553100586,-0.6588298082351685,469,,500.0,0.09449347853660583,46900,1.0,100,-0.5263696312904358,-0.5263696312904358,1.0,-0.5483306,-2.6835570659756005,0.05118516832590103,0.09449347853660583,,-0.17578661441802979,-0.5483306050300598
[ 0.203 -0.663 -1.595],5208.168526887894,1.0,1.0,100.0,-0.4384520947933197,23500000,99.17609405517578,-0.6742321252822876,470,,500.0,0.10519455373287201,47000,1.0,100,-0.5336498618125916,-0.5336498618125916,1.0,-0.55612427,-2.6962221414574565,0.04863934591412544,0.10519455373287201,,-0.17578661441802979,-0.5561242699623108
[ 0.203 -0.663 -1.595],5220.319256782532,1.0,1.0,100.0,-0.41709673404693604,23550000,99.14569854736328,-0.6407985687255859,471,,500.0,0.09383022040128708,47100,1.0,100,-0.5225595831871033,-0.5225595831871033,1.0,-0.54391956,-2.681439946716421,0.048507336527109146,0.09383022040128708,,-0.17578661441802979,-0.543919563293457
[ 0.203 -0.663 -1.595],5230.994660377502,1.0,1.0,100.0,-0.40716713666915894,23600000,99.13066864013672,-0.684745192527771,472,,500.0,0.09796376526355743,47200,1.0,100,-0.5385133624076843,-0.5385133624076843,1.0,-0.5613382,-2.686164012263505,0.05042969062924385,0.09796376526355743,,-0.17578661441802979,-0.5613381862640381
[ 0.203 -0.663 -1.595],5243.761253356934,1.0,1.0,100.0,-0.40785276889801025,23650000,99.0052719116211,-0.6751601099967957,473,,500.0,0.08724458515644073,47300,1.0,100,-0.5351952910423279,-0.5351952910423279,1.0,-0.55770063,-2.6944411934648453,0.053646039217710495,0.08724458515644073,,-0.17578661441802979,-0.5577006340026855
[ 0.203 -0.663 -1.595],5254.4531507492065,1.0,1.0,100.0,-0.419210821390152,23700000,99.1634292602539,-0.6570680141448975,474,,500.0,0.08940164744853973,47400,1.0,100,-0.5324448347091675,-0.5324448347091675,1.0,-0.5543471,-2.6768571607660014,0.04890460520982742,0.08940164744853973,,-0.17578661441802979,-0.5543470978736877
[ 0.203 -0.663 -1.595],5265.118448972702,1.0,1.0,100.0,-0.43115636706352234,23750000,99.13236999511719,-0.6699155569076538,475,,500.0,0.08944468945264816,47500,1.0,100,-0.5347606539726257,-0.5347606539726257,1.0,-0.5570912,-2.698761986930429,0.050029195845127106,0.08944468945264816,,-0.17578661441802979,-0.5570911765098572
[ 0.203 -0.663 -1.595],5275.434851884842,1.0,1.0,100.0,-0.4084293246269226,23800000,98.81321716308594,-0.6768796443939209,476,,500.0,0.08195178210735321,47600,1.0,100,-0.529197096824646,-0.529197096824646,1.0,-0.5517598,-2.662736789403768,0.05799587070941925,0.08195178210735321,,-0.17578661441802979,-0.5517597794532776
[ 0.203 -0.663 -1.595],5286.78525519371,1.0,1.0,100.0,-0.4096824526786804,23850000,99.20319366455078,-0.6269195079803467,477,,500.0,0.10621003806591034,47700,1.0,100,-0.5192221999168396,-0.5192221999168396,1.0,-0.5401195,-2.6568006180346027,0.0465334989130497,0.10621003806591034,,-0.17578661441802979,-0.5401195287704468
[ 0.203 -0.663 -1.595],5297.570128440857,1.0,1.0,100.0,-0.42311325669288635,23900000,99.10420227050781,-0.6603683233261108,478,,500.0,0.13915026187896729,47800,1.0,100,-0.5373542308807373,-0.5373542308807373,1.0,-0.5593665,-2.708740955400415,0.051087602972984314,0.13915026187896729,,-0.17578661441802979,-0.5593665242195129
[ 0.203 -0.663 -1.595],5308.81116938591,1.0,1.0,100.0,-0.4000120162963867,23950000,99.04247283935547,-0.6561101675033569,479,,500.0,0.0979394018650055,47900,1.0,100,-0.5302944183349609,-0.5302944183349609,1.0,-0.55216473,-2.6616943992371427,0.0521414652466774,0.0979394018650055,,-0.17578661441802979,-0.5521647334098816
[ 0.203 -0.663 -1.595],5319.88978767395,1.0,1.0,100.0,-0.3831944167613983,24000000,98.65489959716797,-0.7763959169387817,480,,500.0,0.08915960788726807,48000,1.0,100,-0.5393521785736084,-0.5393521785736084,1.0,-0.56523204,-2.6973017594295037,0.0629783645272255,0.08915960788726807,,-0.17578661441802979,-0.5652320384979248
[ 0.203 -0.663 -1.595],5330.4057533741,1.0,1.0,100.0,-0.41966599225997925,24050000,99.08917999267578,-0.6828442811965942,481,,500.0,0.11411605030298233,48100,1.0,100,-0.5370232462882996,-0.5370232462882996,1.0,-0.5597847,-2.669092264557139,0.05148685351014137,0.11411605030298233,,-0.17578661441802979,-0.5597847104072571
[ 0.203 -0.663 -1.595],5340.859806060791,1.0,1.0,100.0,-0.4354051351547241,24100000,98.83819580078125,-0.704596996307373,482,,500.0,0.08398433029651642,48200,1.0,100,-0.53496915102005,-0.53496915102005,1.0,-0.5584557,-2.682956297007701,0.05800053849816322,0.08398433029651642,,-0.17578661441802979,-0.5584557056427002
[ 0.203 -0.663 -1.595],5351.666080951691,1.0,1.0,100.0,-0.41530120372772217,24150000,98.95552062988281,-0.6738201379776001,483,,500.0,0.08331213146448135,48300,1.0,100,-0.5309008955955505,-0.5309008955955505,1.0,-0.5533616,-2.6948270157527703,0.05454361066222191,0.08331213146448135,,-0.17578661441802979,-0.5533615946769714
[ 0.203 -0.663 -1.595],5362.412848949432,1.0,0.9999160371042711,100.0,-0.40278053283691406,24200000,98.76520538330078,-0.6896477937698364,484,3.641119848899649e-05,500.0,0.11925330013036728,48400,1.0000839149683123,100,-0.538067102432251,-0.5380699038505554,0.9999940809671226,-0.56105816,-2.695736625335759,0.06016019731760025,0.11925330013036728,,-0.17578667402267456,-0.5610553622245789
[ 0.203 -0.663 -1.595],5373.388406038284,1.0,1.0,100.0,-0.4436788558959961,24250000,99.09931945800781,-0.6631178855895996,485,,500.0,0.09165376424789429,48500,1.0,100,-0.5391268134117126,-0.5391268134117126,1.0,-0.5612307,-2.6829397544460947,0.05139751732349396,0.09165376424789429,,-0.17578667402267456,-0.5612307190895081
[ 0.203 -0.663 -1.595],5383.839220285416,1.0,1.0,100.0,-0.38002023100852966,24300000,98.66016387939453,-0.6929948329925537,486,,500.0,0.09020941704511642,48600,1.0,100,-0.528311014175415,-0.528311014175415,1.0,-0.55141085,-2.6778125961849826,0.06156664341688156,0.09020941704511642,,-0.17578667402267456,-0.5514108538627625
[ 0.203 -0.663 -1.595],5395.102029323578,1.0,1.0,100.0,-0.4176642596721649,24350000,98.9813232421875,-0.6451338529586792,487,,500.0,0.08570566028356552,48700,1.0,100,-0.5338481664657593,-0.5338481664657593,1.0,-0.5553526,-2.6599360021087795,0.05415753275156021,0.08570566028356552,,-0.17578667402267456,-0.5553526282310486
[ 0.203 -0.663 -1.595],5406.875512123108,1.0,1.0,100.0,-0.40438318252563477,24400000,98.99270629882812,-0.7068746089935303,488,,500.0,0.09495805203914642,48800,1.0,100,-0.5259646773338318,-0.5259646773338318,1.0,-0.54952717,-2.6701494267652897,0.05305575206875801,0.09495805203914642,,-0.17578667402267456,-0.5495271682739258
[ 0.203 -0.663 -1.595],5417.687014102936,1.0,1.0,100.0,-0.38076135516166687,24450000,98.85408020019531,-0.7029382586479187,489,,500.0,0.10548371076583862,48900,1.0,100,-0.5366146564483643,-0.5366146564483643,1.0,-0.56004596,-2.6774909943201433,0.05777551606297493,0.10548371076583862,,-0.17578667402267456,-0.5600459575653076
[ 0.203 -0.663 -1.595],5430.166117191315,1.0,1.0,100.0,-0.40196946263313293,24500000,99.06636047363281,-0.6302368640899658,490,,500.0,0.08474846184253693,49000,1.0,100,-0.5283814072608948,-0.5283814072608948,1.0,-0.5493893,-2.674824118858952,0.051295168697834015,0.08474846184253693,,-0.17578667402267456,-0.5493893027305603
[ 0.203 -0.663 -1.595],5441.877125263214,1.0,1.0,100.0,-0.4379974603652954,24550000,99.19454193115234,-0.651075005531311,491,,500.0,0.1023540124297142,49100,1.0,100,-0.5394570231437683,-0.5394570231437683,1.0,-0.56115955,-2.685563588414066,0.048611510545015335,0.1023540124297142,,-0.17578667402267456,-0.5611595511436462
[ 0.203 -0.663 -1.595],5452.624848842621,1.0,1.0,100.0,-0.4188199043273926,24600000,99.13301849365234,-0.6783037185668945,492,,500.0,0.10114099085330963,49200,1.0,100,-0.5309533476829529,-0.5309533476829529,1.0,-0.5535635,-2.6713482643296187,0.04965369775891304,0.10114099085330963,,-0.17578667402267456,-0.5535634756088257
[ 0.203 -0.663 -1.595],5464.964936494827,1.0,1.0,100.0,-0.4300830662250519,24650000,99.05622863769531,-0.6779905557632446,493,,500.0,0.08593425899744034,49300,1.0,100,-0.5328142642974854,-0.5328142642974854,1.0,-0.55541396,-2.6566636787534956,0.05200817063450813,0.08593425899744034,,-0.17578667402267456,-0.5554139614105225
[ 0.203 -0.663 -1.595],5476.702738761902,1.0,1.0,100.0,-0.4465297758579254,24700000,99.24784851074219,-0.7026407718658447,494,,500.0,0.08505190908908844,49400,1.0,100,-0.5389899611473083,-0.5389899611473083,1.0,-0.5624113,-2.7220653208587464,0.04692191630601883,0.08505190908908844,,-0.17578667402267456,-0.5624113082885742
[ 0.203 -0.663 -1.595],5487.685101747513,1.0,1.0,100.0,-0.4176870882511139,24750000,99.15032958984375,-0.6469385027885437,495,,500.0,0.08969464153051376,49500,1.0,100,-0.5218914151191711,-0.5218914151191711,1.0,-0.543456,-2.679632774032706,0.048312101513147354,0.08969464153051376,,-0.17578667402267456,-0.5434560179710388
[ 0.203 -0.663 -1.595],5499.057115316391,1.0,1.0,100.0,-0.414633572101593,24800000,98.87718200683594,-0.6940711736679077,496,,500.0,0.09136441349983215,49600,1.0,100,-0.5339191555976868,-0.5339191555976868,1.0,-0.5570549,-2.680182941290228,0.05689641833305359,0.09136441349983215,,-0.17578667402267456,-0.557054877281189
[ 0.203 -0.663 -1.595],5509.387739419937,1.0,1.0,100.0,-0.40061721205711365,24850000,98.87992858886719,-0.7006514072418213,497,,500.0,0.07874305546283722,49700,1.0,100,-0.5282704830169678,-0.5282704830169678,1.0,-0.55162555,-2.6938458481778285,0.05622490495443344,0.07874305546283722,,-0.17578667402267456,-0.5516255497932434
[ 0.203 -0.663 -1.595],5520.196351051331,1.0,1.0,100.0,-0.441058874130249,24900000,98.9794692993164,-0.687275767326355,498,,500.0,0.10098689794540405,49800,1.0,100,-0.5317701697349548,-0.5317701697349548,1.0,-0.5546794,-2.6749732771172403,0.05399651452898979,0.10098689794540405,,-0.17578667402267456,-0.5546793937683105
[ 0.203 -0.663 -1.595],5532.4499707221985,1.0,1.0,100.0,-0.3999810516834259,24950000,98.97627258300781,-0.6417884826660156,499,,500.0,0.12534765899181366,49900,1.0,100,-0.526133120059967,-0.526133120059967,1.0,-0.54752606,-2.670345995248856,0.05350840836763382,0.12534765899181366,,-0.17578667402267456,-0.5475260615348816
